osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,junction,ref
83306411,Rúa José Vicente Pérez Martínez,residential,False,True,58.347,"LINESTRING (-7.0421869 43.535137, -7.0427491 43.5354675)",,,,
1160204535,Avenida de Asturias,residential,False,False,177.69,"LINESTRING (-7.0421869 43.535137, -7.0420975 43.535059, -7.0408781 43.5339951, -7.0407739 43.5339106)",,,,
83306411,Rúa José Vicente Pérez Martínez,residential,False,False,58.347,"LINESTRING (-7.0427491 43.5354675, -7.0421869 43.535137)",,,,
"[83305187, 83203806]","['Rúa Doutor Moreda', 'Rúa do Reinante']",residential,False,"[False, True]",101.281,"LINESTRING (-7.0427491 43.5354675, -7.0424967 43.535699, -7.0428904 43.5359118, -7.0431776 43.5360671)",,,,
83203806,Rúa do Reinante,residential,False,True,81.203,"LINESTRING (-7.0427491 43.5354675, -7.0428032 43.5354066, -7.0429947 43.5351909, -7.0431384 43.5350142, -7.0432327 43.5348303)",,,,
83306411,Rúa José Vicente Pérez Martínez,residential,False,True,126.537,"LINESTRING (-7.0427491 43.5354675, -7.0428444 43.5355186, -7.043135 43.5356709, -7.0436706 43.5359532, -7.0439239 43.5360882, -7.0440187 43.5361367)",,,,
119859607,Rúa Pintor Fierros,residential,False,False,256.12,"LINESTRING (-7.0478114 43.5368224, -7.047837 43.5367477, -7.0477763 43.5365261, -7.047791 43.5363416, -7.0478515 43.5361381, -7.047977 43.5359347, -7.0481118 43.5357996, -7.0481488 43.535774, -7.0483627 43.5356257, -7.0493995 43.5350185)",,,,
1208612109,Avenida de Galicia,residential,False,True,114.833,"LINESTRING (-7.0478114 43.5368224, -7.047977 43.536878, -7.0490071 43.5372292, -7.0491011 43.537261)",,,,
1210783822,Avenida de Galicia,residential,False,False,79.104,"LINESTRING (-7.0478114 43.5368224, -7.047656 43.536791, -7.0468601 43.5366479)",,,,
68694892,Avenida de Leopoldo Calvo Sotelo,residential,False,True,12.285,"LINESTRING (-7.0388582 43.5399752, -7.0387311 43.5399741, -7.0387058 43.5399739)",,,,
369428663,Avenida de Leopoldo Calvo Sotelo,residential,False,False,45.879000000000005,"LINESTRING (-7.0388582 43.5399752, -7.0390481 43.5399499, -7.0392208 43.5399014, -7.0393795 43.5398245)",,,,
83306411,Rúa José Vicente Pérez Martínez,residential,False,False,126.537,"LINESTRING (-7.0440187 43.5361367, -7.0439239 43.5360882, -7.0436706 43.5359532, -7.043135 43.5356709, -7.0428444 43.5355186, -7.0427491 43.5354675)",,,,
173076189,Rúa de Ramón González,residential,False,False,169.352,"LINESTRING (-7.0440187 43.5361367, -7.0440854 43.5360499, -7.0448806 43.535015, -7.0450411 43.5348062)",,,,
"[83305187, 173076189]","['Rúa Doutor Moreda', 'Rúa de Ramón González']",residential,False,"[False, True]",97.697,"LINESTRING (-7.0440187 43.5361367, -7.0438056 43.5364064, -7.043426 43.5362012, -7.0431776 43.5360671)",,,,
1160204534,Avenida de Galicia,residential,False,True,115.637,"LINESTRING (-7.0440187 43.5361367, -7.0441781 43.5361682, -7.0453285 43.5363705, -7.045411 43.5363869)",,,,
"[369428664, 739430970]",Avenida de Leopoldo Calvo Sotelo,residential,False,True,184.69,"LINESTRING (-7.0424796 43.5371778, -7.0423469 43.5373857, -7.0422877 43.5374786, -7.0420799 43.5377355, -7.0416561 43.5380725, -7.0411094 43.5384901)",,,,
"[80240306, 572921141]",Paseo Marítimo Alfonso Rodríguez Castelao,residential,False,True,714.077,"LINESTRING (-7.0375437 43.5389437, -7.0374726 43.5389203, -7.0374612 43.5389165, -7.0373201 43.5387913, -7.0371881 43.5386742, -7.0366973 43.5382141, -7.0366865 43.5382056, -7.0364612 43.5380284, -7.03638 43.5379234, -7.036348 43.5378541, -7.0363407 43.5377727, -7.0363424 43.5377113, -7.0363487 43.537484, -7.0363561 43.5372173, -7.036358 43.5371477, -7.0363636 43.5369474, -7.0363766 43.5364803, -7.0363818 43.5363838, -7.0363915 43.5363252, -7.0364072 43.5362805, -7.0366548 43.5357358, -7.0367577 43.5355095, -7.0368003 43.5354295, -7.0368699 43.5353346, -7.0378082 43.5344886, -7.0379724 43.5343534, -7.0381734 43.5342227, -7.0382507 43.5341632, -7.0385369 43.5338579, -7.0386181 43.5337764, -7.0387251 43.5336887, -7.0389651 43.5335511, -7.0390528 43.5334979)",30,,,
"[1160030840, 83249671]",Peirao de Porcillán,residential,False,True,57.831,"LINESTRING (-7.0375437 43.5389437, -7.0376194 43.5389146, -7.0377021 43.5388828, -7.0378214 43.5388553, -7.0380296 43.5388073, -7.0381002 43.538791, -7.0381413 43.5387568, -7.038159 43.5387169)",,,,
