osmid,name,highway,oneway,reversed,length,bridge,geometry,lanes,junction,maxspeed
30437634,Barriada de la Estación,tertiary,True,False,14.533,,"LINESTRING (-7.4018414 37.2138376, -7.4017885 37.2138543, -7.4017376 37.213875, -7.4017016 37.2139027)",2,roundabout,
119688191,Calle Buenavista,tertiary,False,True,61.426,,"LINESTRING (-7.4052582 37.2158912, -7.4047847 37.2154875)",,,
119688195,Calle Arrecife,tertiary,False,False,15.78,,"LINESTRING (-7.4052582 37.2158912, -7.4051187 37.2159795)",,,
119688195,Calle Arrecife,tertiary,False,True,30.838,,"LINESTRING (-7.4052582 37.2158912, -7.4055226 37.2157107)",,,
124381116,Paseo San Francisco,tertiary,False,True,62.716,,"LINESTRING (-7.4071892 37.2187299, -7.4071942 37.2181659)",,,
358392170,Calle Capilla del Monte,tertiary,True,False,5.941,,"LINESTRING (-7.4071892 37.2187299, -7.4071939 37.2187832)",,,50
119688181,Calle Huerta de San Francisco,tertiary,False,True,194.12099999999998,,"LINESTRING (-7.4071892 37.2187299, -7.4067377 37.2187347, -7.4066112 37.2187245, -7.4064857 37.2186865, -7.4063015 37.2186218, -7.406152 37.2186173, -7.4059746 37.218651, -7.4051063 37.21895)",,,
119688195,Calle Arrecife,tertiary,False,True,27.057,,"LINESTRING (-7.4048795 37.2161309, -7.4051187 37.2159795)",,,
358382843,Calle Arrecife,tertiary,False,False,20.463,,"LINESTRING (-7.4048795 37.2161309, -7.404766 37.2162912)",,,
989842626,Plaza Doctor Don Antonio Fournier Andray,residential,False,False,18.22,,"LINESTRING (-7.4048795 37.2161309, -7.4047115 37.2160363)",,,
119688198,Calle Camino de la Noria,tertiary,False,False,106.53099999999999,,"LINESTRING (-7.4048795 37.2161309, -7.4049694 37.216311, -7.4050364 37.2168955, -7.4050397 37.2170728)",,,
119688191,Calle Buenavista,tertiary,False,False,36.428,,"LINESTRING (-7.4039495 37.2147574, -7.4042065 37.2150132)",,,
119688191,Calle Buenavista,tertiary,False,True,22.189,,"LINESTRING (-7.4039495 37.2147574, -7.4038142 37.2146308, -7.403798 37.2146001)",,,
154578032,Calle Felipe Hidalgo,residential,False,True,181.77300000000002,,"LINESTRING (-7.4039495 37.2147574, -7.4047531 37.2145149, -7.4058942 37.2142368)",,,
143620156,Calle Cataluña,residential,False,False,39.455,,"LINESTRING (-7.4045107 37.2177981, -7.4040656 37.2178144)",,,
143620164,Calle Cantabria,residential,False,True,121.575,,"LINESTRING (-7.4045107 37.2177981, -7.4045709 37.2188904)",,,
989842627,Calle Cataluña,residential,False,False,39.324,,"LINESTRING (-7.4045107 37.2177981, -7.4049532 37.2177682)",,,
358382899,Calle Cantabria,residential,False,True,91.653,,"LINESTRING (-7.4045107 37.2177981, -7.4045176 37.2170869, -7.4044331 37.217095, -7.4043831 37.2170735)",,,
119688195,Calle Arrecife,tertiary,False,False,29.903,,"LINESTRING (-7.405779 37.2155357, -7.4055226 37.2157107)",,,
353663596,Calle El Telar,residential,False,False,68.221,,"LINESTRING (-7.405779 37.2155357, -7.4052493 37.2150902)",,,
119688195,Calle Arrecife,tertiary,False,True,27.475,,"LINESTRING (-7.405779 37.2155357, -7.4058999 37.2154538, -7.4060463 37.2154226)",,,
119688198,Calle Camino de la Noria,tertiary,False,False,112.286,,"LINESTRING (-7.4051063 37.21895, -7.4052421 37.219954)",,,
119688198,Calle Camino de la Noria,tertiary,False,True,12.281,,"LINESTRING (-7.4051063 37.21895, -7.4050913 37.2188402)",,,
119688181,Calle Huerta de San Francisco,tertiary,False,False,194.12100000000004,,"LINESTRING (-7.4051063 37.21895, -7.4059746 37.218651, -7.406152 37.2186173, -7.4063015 37.2186218, -7.4064857 37.2186865, -7.4066112 37.2187245, -7.4067377 37.2187347, -7.4071892 37.2187299)",,,
119688191,Calle Buenavista,tertiary,False,False,61.426,,"LINESTRING (-7.4047847 37.2154875, -7.4052582 37.2158912)",,,
119688191,Calle Buenavista,tertiary,False,True,73.505,,"LINESTRING (-7.4047847 37.2154875, -7.4042065 37.2150132)",,,
120494896,Calle Oriente,residential,False,False,30.715,,"LINESTRING (-7.4047847 37.2154875, -7.4050072 37.2152756)",,,
358382843,Calle Arrecife,tertiary,False,True,30.603,,"LINESTRING (-7.4045903 37.2165282, -7.404766 37.2162912)",,,
358668552,Calle Cuesta de San Diego,tertiary,False,True,95.145,,"LINESTRING (-7.4045903 37.2165282, -7.4036007 37.2161949)",,,
358382843,Calle Arrecife,tertiary,False,False,69.721,,"LINESTRING (-7.4045903 37.2165282, -7.404313 37.2170497, -7.4043831 37.2170735)",,,
119688191,Calle Buenavista,tertiary,False,False,73.505,,"LINESTRING (-7.4042065 37.2150132, -7.4047847 37.2154875)",,,
119688191,Calle Buenavista,tertiary,False,True,36.428,,"LINESTRING (-7.4042065 37.2150132, -7.4039495 37.2147574)",,,
120494897,Calle Piedra,residential,False,False,35.251,,"LINESTRING (-7.4042065 37.2150132, -7.4045686 37.2148815)",,,
120494900,Calle San Antonio,tertiary,False,True,18.588,,"LINESTRING (-7.4060463 37.2154226, -7.4060882 37.2155864)",,,
154578043,Calle Alba,residential,False,True,97.24,,"LINESTRING (-7.4060463 37.2154226, -7.4069187 37.2148915)",,,
989851521,Calle San Antonio,residential,False,False,45.517,,"LINESTRING (-7.4060463 37.2154226, -7.4059989 37.215015)",,,
119688195,Calle Arrecife,tertiary,False,False,27.475,,"LINESTRING (-7.4060463 37.2154226, -7.4058999 37.2154538, -7.405779 37.2155357)",,,
119688191,Calle Buenavista,tertiary,False,False,38.105,,"LINESTRING (-7.4036504 37.2142782, -7.403798 37.2146001)",,,
119688191,Calle Buenavista,tertiary,False,True,32.0,,"LINESTRING (-7.4036504 37.2142782, -7.403615 37.2139918)",,,
154578021,Calle de Huelva,residential,True,False,126.295,,"LINESTRING (-7.4036504 37.2142782, -7.4039891 37.214242, -7.4043299 37.2141682, -7.404602 37.2141093, -7.404996 37.2139373)",,,
70451322,Avenida de Ramón y Cajal,tertiary,True,False,17.02,,"LINESTRING (-7.4034307 37.2114007, -7.4033568 37.211542)",,,
989851521,Calle San Antonio,residential,False,True,41.101,,"LINESTRING (-7.4058942 37.2142368, -7.405965 37.2146021)",,,
154578032,Calle Felipe Hidalgo,residential,False,False,181.77300000000002,,"LINESTRING (-7.4058942 37.2142368, -7.4047531 37.2145149, -7.4039495 37.2147574)",,,
154578032,Calle Felipe Hidalgo,residential,False,True,75.073,,"LINESTRING (-7.4058942 37.2142368, -7.4066468 37.2141048, -7.4067221 37.2140915)",,,
989851521,Calle San Antonio,residential,False,False,41.101,,"LINESTRING (-7.405965 37.2146021, -7.4058942 37.2142368)",,,
989851521,Calle San Antonio,residential,False,True,38.603,,"LINESTRING (-7.405965 37.2146021, -7.4059939 37.2149485)",,,
358668566,Calle La Rábida,residential,False,False,77.18900000000001,,"LINESTRING (-7.405965 37.2146021, -7.4061772 37.2145681, -7.4065102 37.214462, -7.4067893 37.2143822)",,,
120494897,Calle Piedra,residential,False,True,35.251,,"LINESTRING (-7.4045686 37.2148815, -7.4042065 37.2150132)",,,
353663607,Calle Piedra,residential,False,True,26.849,,"LINESTRING (-7.4045686 37.2148815, -7.4047292 37.2150863)",,,
"[120494897, 353663588]","['Calle Esuri', 'Calle Piedra']",residential,False,False,134.32,,"LINESTRING (-7.4045686 37.2148815, -7.4056146 37.2146345, -7.4056684 37.2149709)",,,
120494896,Calle Oriente,residential,False,True,28.931,,"LINESTRING (-7.4059939 37.2149485, -7.4056684 37.2149709)",,,
989851521,Calle San Antonio,residential,False,False,38.603,,"LINESTRING (-7.4059939 37.2149485, -7.405965 37.2146021)",,,
989851521,Calle San Antonio,residential,False,True,7.408,,"LINESTRING (-7.4059939 37.2149485, -7.4059989 37.215015)",,,
320453036,Calle Encina,tertiary,False,False,32.881,,"LINESTRING (-7.4006642 37.2179683, -7.4010348 37.2179868)",,,
119688184,Calle Arzobispo Juan del Río,tertiary,False,True,62.83,,"LINESTRING (-7.4006642 37.2179683, -7.4006763 37.2181391, -7.4006373 37.2183325, -7.4005297 37.2185111)",,,
119688184,Calle Arzobispo Juan del Río,tertiary,False,False,62.83,,"LINESTRING (-7.4005297 37.2185111, -7.4006373 37.2183325, -7.4006763 37.2181391, -7.4006642 37.2179683)",,,
120602562,Calle de las Palmeras,tertiary,False,False,9.532,,"LINESTRING (-7.4009004 37.2193882, -7.4008072 37.2193453)",,,
120602562,Calle de las Palmeras,tertiary,False,True,39.099,,"LINESTRING (-7.4009004 37.2193882, -7.4013159 37.2195072)",,,
120602562,Calle de las Palmeras,tertiary,False,False,29.287,,"LINESTRING (-7.4016237 37.2196036, -7.4013159 37.2195072)",,,
120602562,Calle de las Palmeras,tertiary,False,True,65.092,,"LINESTRING (-7.4016237 37.2196036, -7.40232 37.2197913)",,,
353663630,Calle de la Peseta,residential,False,True,141.093,,"LINESTRING (-7.4016237 37.2196036, -7.4016705 37.2195401, -7.4018158 37.219202, -7.4019178 37.2191053, -7.4021106 37.2190005, -7.4021999 37.2189122, -7.4022974 37.2187638, -7.4023285 37.2185202)",,,
120602562,Calle de las Palmeras,tertiary,False,False,65.092,,"LINESTRING (-7.40232 37.2197913, -7.4016237 37.2196036)",,,
353663614,Calle de las Palmeras,residential,False,True,59.272,,"LINESTRING (-7.40232 37.2197913, -7.4028976 37.2200607)",,,
320453037,Calle Rodrigo Díaz de Vivar 'El Cid',tertiary,False,True,147.8,,"LINESTRING (-7.40232 37.2197913, -7.4026735 37.2192843, -7.4027653 37.2190838, -7.4028259 37.2185501)",,,
124381091,Avenida del Muelle de Portugal,tertiary,False,True,30.691,,"LINESTRING (-7.4100113 37.2116257, -7.4100278 37.2119014)",2,,
"[124381091, 1204285347, 124380990]","['Avenida Villa Real de San Antonio', 'Avenida del Muelle de Portugal']",tertiary,False,"[False, True]",380.41999999999996,,"LINESTRING (-7.4100113 37.2116257, -7.4099712 37.211113, -7.4099485 37.21082, -7.4099313 37.2107457, -7.4098927 37.2106989, -7.409826 37.210665, -7.409747 37.2106514, -7.4096668 37.2106579, -7.4095673 37.2107001, -7.4093959 37.2108071, -7.4090438 37.2110373, -7.4088749 37.2111478, -7.4086122 37.2113196, -7.4084795 37.2113988, -7.4081739 37.2115812, -7.4073662 37.212029)",2,,
124381091,Avenida del Muelle de Portugal,tertiary,False,False,30.691,,"LINESTRING (-7.4100278 37.2119014, -7.4100113 37.2116257)",2,,
124381091,Avenida del Muelle de Portugal,tertiary,False,True,113.164,,"LINESTRING (-7.4100278 37.2119014, -7.4100508 37.21236, -7.4100535 37.2126966, -7.4100383 37.2129184)",2,,
124381088,Calle Padre Álvarez,residential,True,False,31.396,,"LINESTRING (-7.4089207 37.2119239, -7.4090338 37.2121915)",,,
526441577,Calle Médico Rey García,residential,True,False,102.113,,"LINESTRING (-7.4089207 37.2119239, -7.4100113 37.2116257)",,,
124381026,Calle Luis Braille,residential,True,False,93.749,,"LINESTRING (-7.4090338 37.2121915, -7.4100278 37.2119014)",,,
124381088,Calle Padre Álvarez,residential,True,False,120.955,,"LINESTRING (-7.4090338 37.2121915, -7.4094288 37.2124998, -7.4098815 37.2128594, -7.4100383 37.2129184)",,,
124381024,Paseo de la Ribera,residential,True,False,37.74,,"LINESTRING (-7.4075233 37.2123445, -7.4074811 37.2122597, -7.4074229 37.2121428, -7.4073662 37.212029)",,,
"[526441577, 989842614]","['Calle Enrique Villegas Vélez', 'Calle Médico Rey García']",residential,True,False,132.292,,"LINESTRING (-7.4075233 37.2123445, -7.4084013 37.2120771, -7.4089207 37.2119239)",,,
124381008,Avenida de Andalucía,tertiary,False,False,117.262,,"LINESTRING (-7.406387 37.2127389, -7.4069111 37.2123592, -7.4073662 37.212029)",,,
124381008,Avenida de Andalucía,tertiary,False,True,88.795,,"LINESTRING (-7.406387 37.2127389, -7.4062693 37.2128242, -7.4061891 37.2128823, -7.4056919 37.2132108, -7.4056233 37.2132561)",,,
124381102,Paseo de la Ribera,residential,True,False,109.767,,"LINESTRING (-7.406387 37.2127389, -7.4070219 37.2125185, -7.4075233 37.2123445)",,,
124381091,Avenida del Muelle de Portugal,tertiary,False,False,113.164,,"LINESTRING (-7.4100383 37.2129184, -7.4100535 37.2126966, -7.4100508 37.21236, -7.4100278 37.2119014)",2,,
124381091,Avenida del Muelle de Portugal,tertiary,False,True,76.759,,"LINESTRING (-7.4100383 37.2129184, -7.4100152 37.2130243, -7.4099678 37.2136059)",2,,
124381008,Avenida de Andalucía,tertiary,False,True,9.603,,"LINESTRING (-7.4056233 37.2132561, -7.4055399 37.2133113)",,,
124381008,Avenida de Andalucía,tertiary,False,False,88.795,,"LINESTRING (-7.4056233 37.2132561, -7.4056919 37.2132108, -7.4061891 37.2128823, -7.4062693 37.2128242, -7.406387 37.2127389)",,,
124381022,Calle Rodrigo de Xerez,residential,False,False,47.851,,"LINESTRING (-7.4056233 37.2132561, -7.4057984 37.2135249, -7.4058721 37.2136381)",,,
124381022,Calle Rodrigo de Xerez,residential,False,True,47.851,,"LINESTRING (-7.4058721 37.2136381, -7.4057984 37.2135249, -7.4056233 37.2132561)",,,
154578021,Calle de Huelva,residential,True,False,92.31,,"LINESTRING (-7.4058721 37.2136381, -7.4060664 37.2135702, -7.4064043 37.2134812, -7.4065239 37.2134497, -7.4068568 37.213368)",,,
1204285332,Calle Aduana,tertiary,True,False,7.189,,"LINESTRING (-7.4099622 37.2137125, -7.4099138 37.2136606)",,,
1204285333,Avenida del Muelle de Portugal,tertiary,True,False,11.864,,"LINESTRING (-7.4099622 37.2137125, -7.4099678 37.2136059)",1,,
124381030,Avenida de Ramón y Cajal,tertiary,True,False,21.755,,"LINESTRING (-7.4020407 37.2137232, -7.4018414 37.2138376)",,,
"[124380994, 124380995]",Avenida de Ramón y Cajal,tertiary,False,False,135.399,yes,"LINESTRING (-7.4020407 37.2137232, -7.4021181 37.213515, -7.4021285 37.2134891, -7.4021391 37.2134629, -7.4025023 37.2125624)",,,
124381052,Calle Isla Cristina,residential,True,False,30.312,,"LINESTRING (-7.4095984 37.2140384, -7.4098823 37.2140949, -7.4099318 37.2140981)",,,
124381113,Calle Antonio Concepción Reboura,tertiary,True,False,59.492,,"LINESTRING (-7.4095984 37.2140384, -7.4094677 37.2144595, -7.4094372 37.2145578)",,,
124381001,Avenida de Andalucía,tertiary,True,False,20.149,,"LINESTRING (-7.4021843 37.2140173, -7.4019918 37.2139207)",,,
124381005,Avenida de Andalucía,tertiary,False,True,38.64,,"LINESTRING (-7.4021843 37.2140173, -7.4026205 37.2140082)",,,
1204285331,Avenida del Muelle de Portugal,tertiary,True,False,42.962,,"LINESTRING (-7.4099318 37.2140981, -7.4099388 37.2140183, -7.4099622 37.2137125)",1,,
371971574,Peligros,residential,False,False,22.528,,"LINESTRING (-7.4082099 37.2140821, -7.4079918 37.2141864)",,,
989842612,Calle Cristóbal Colón,residential,True,False,115.325,,"LINESTRING (-7.4082099 37.2140821, -7.4082479 37.2141471, -7.4084582 37.2147241, -7.4085404 37.2150828)",,,
1204285327,Calle Bailén,residential,True,False,40.303,,"LINESTRING (-7.4094372 37.2145578, -7.4098919 37.2145735)",1,,
358668549,Calle Antonio Concepción Reboura,tertiary,True,False,165.452,,"LINESTRING (-7.4094372 37.2145578, -7.4093669 37.2147949, -7.409373 37.2148442, -7.4095167 37.2160335)",,,
"[1204285330, 1243589163]",Avenida del Muelle de Portugal,tertiary,True,False,52.983,,"LINESTRING (-7.4098919 37.2145735, -7.4099141 37.2143461, -7.4099318 37.2140981)",1,,
357230084,Calle Santa Clara,residential,False,True,32.149,,"LINESTRING (-7.4085404 37.2150828, -7.4081983 37.2151796)",,,
"[186886176, 989842612]","['Calle Manuel Lerdo de Tejada', 'Calle Cristóbal Colón']",residential,True,False,62.568,,"LINESTRING (-7.4085404 37.2150828, -7.4086412 37.2153864, -7.4086687 37.2154644, -7.408747 37.21562)",,,
124381090,Calle Diamantino García,residential,False,False,23.882,,"LINESTRING (-7.4097776 37.2159791, -7.4095167 37.2160335)",,,
342543105,Avenida del Muelle de Portugal,tertiary,True,False,156.627,,"LINESTRING (-7.4097776 37.2159791, -7.4098045 37.2156986, -7.409817 37.2155629, -7.4098264 37.215438, -7.4098697 37.2148589, -7.4098818 37.2146969, -7.4098919 37.2145735)",1,,
124381090,Calle Diamantino García,residential,False,False,29.502,,"LINESTRING (-7.4095167 37.2160335, -7.4091944 37.2161007)",,,
124381090,Calle Diamantino García,residential,False,True,23.882,,"LINESTRING (-7.4095167 37.2160335, -7.4097776 37.2159791)",,,
358668549,Calle Antonio Concepción Reboura,tertiary,True,False,36.344,,"LINESTRING (-7.4095167 37.2160335, -7.4096182 37.2163502)",,,
124381090,Calle Diamantino García,residential,False,False,21.714,,"LINESTRING (-7.4091944 37.2161007, -7.4089572 37.2161502)",,,
124381090,Calle Diamantino García,residential,False,True,29.502,,"LINESTRING (-7.4091944 37.2161007, -7.4095167 37.2160335)",,,
"[124381098, 124381055]","['Calle José Pérez Barroso', 'Calle Bailén']",residential,True,False,218.433,,"LINESTRING (-7.4091944 37.2161007, -7.4090994 37.2158458, -7.4089976 37.2153846, -7.4089859 37.2153081, -7.4088934 37.2145939, -7.4091736 37.2145637, -7.4093627 37.2145603, -7.4094372 37.2145578)",,,
124381090,Calle Diamantino García,residential,False,False,24.989,,"LINESTRING (-7.4089572 37.2161502, -7.4086842 37.2162071)",,,
124381090,Calle Diamantino García,residential,False,True,21.714,,"LINESTRING (-7.4089572 37.2161502, -7.4091944 37.2161007)",,,
186886176,Calle Manuel Lerdo de Tejada,residential,True,False,144.331,,"LINESTRING (-7.4089572 37.2161502, -7.4090225 37.2164085, -7.4090225 37.2165349, -7.4089918 37.2167438, -7.4089154 37.2168816, -7.4088363 37.216945, -7.4086338 37.2170456, -7.4085415 37.2170946, -7.4083391 37.2171733)",,,
358668549,Calle Antonio Concepción Reboura,tertiary,True,False,16.977,,"LINESTRING (-7.4096182 37.2163502, -7.4097227 37.2164782)",,,
1204285329,Calle Antonio Concepción Reboura,tertiary,True,False,11.746,,"LINESTRING (-7.4096182 37.2163502, -7.4096845 37.2163469, -7.4097258 37.2163387, -7.4097481 37.2163324)",1,,
342543105,Avenida del Muelle de Portugal,tertiary,True,False,16.454,,"LINESTRING (-7.4097227 37.2164782, -7.4097397 37.2164321, -7.4097481 37.2163324)",1,,
"[1204285328, 186808881]","['Avenida del Muelle Norte', 'Avenida del Muelle de Portugal']",tertiary,False,True,238.45799999999997,,"LINESTRING (-7.4097227 37.2164782, -7.4097144 37.2165935, -7.4097002 37.2166422, -7.4096836 37.2167009, -7.4096508 37.2167607, -7.4096022 37.2168208, -7.4085279 37.2176899, -7.4083019 37.2178102, -7.407903 37.2179476)",2,,
358668562,Calle Beato Ramírez,residential,False,False,39.585,,"LINESTRING (-7.407903 37.2179476, -7.407593 37.2176911)",,,
989842608,Calle Soledad,tertiary,False,False,38.293,,"LINESTRING (-7.407903 37.2179476, -7.4075704 37.2181677)",,,
"[1204285328, 186808881]","['Avenida del Muelle Norte', 'Avenida del Muelle de Portugal']",tertiary,False,False,238.45800000000003,,"LINESTRING (-7.407903 37.2179476, -7.4083019 37.2178102, -7.4085279 37.2176899, -7.4096022 37.2168208, -7.4096508 37.2167607, -7.4096836 37.2167009, -7.4097002 37.2166422, -7.4097144 37.2165935, -7.4097227 37.2164782)",2,,
124381028,Calle Soledad,tertiary,False,False,33.313,,"LINESTRING (-7.4075704 37.2181677, -7.4071942 37.2181659)",,,
989842608,Calle Soledad,tertiary,False,True,38.293,,"LINESTRING (-7.4075704 37.2181677, -7.407903 37.2179476)",,,
989842609,Calle Castro Marín,tertiary,False,False,68.241,,"LINESTRING (-7.4075704 37.2181677, -7.4075669 37.2187814)",,,
124381028,Calle Soledad,tertiary,False,True,33.313,,"LINESTRING (-7.4071942 37.2181659, -7.4075704 37.2181677)",,,
124381116,Paseo San Francisco,tertiary,False,False,62.716,,"LINESTRING (-7.4071942 37.2181659, -7.4071892 37.2187299)",,,
358668563,Paseo San Francisco,tertiary,False,True,5.211,,"LINESTRING (-7.4071942 37.2181659, -7.4071552 37.2181308)",,,
358669833,Calle Padre Rasco,tertiary,False,False,33.029,,"LINESTRING (-7.4075669 37.2187814, -7.4071939 37.2187832)",,,
989842609,Calle Castro Marín,tertiary,False,True,68.241,,"LINESTRING (-7.4075669 37.2187814, -7.4075704 37.2181677)",,,
