osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,tunnel,junction
132232302,,Carrer de la Punta,residential,True,False,95.061,"LINESTRING (-0.3103931 39.2025474, -0.3096714 39.203194)",,,,
189682380,,Plaça de l'Ajuntament,residential,True,False,20.117,"LINESTRING (-0.3103931 39.2025474, -0.3106142 39.2026055)",,,,
153954145,,Carrer de Patilots,residential,True,False,12.663,"LINESTRING (-0.3090238 39.2028737, -0.3089414 39.202968)",,,,
132230136,,Carrer de Barrot,residential,True,False,81.672,"LINESTRING (-0.3096508 39.2032124, -0.3105339 39.2034792)",,,,
132232302,,Carrer de la Punta,residential,True,False,89.438,"LINESTRING (-0.3096508 39.2032124, -0.3089677 39.203818)",,,,
132232302,,Carrer de la Punta,residential,True,False,19.922,"LINESTRING (-0.3089677 39.203818, -0.3088223 39.2039573)",,,,
132231854,,Ronda del País Valencià,residential,False,False,8.225,"LINESTRING (-0.3093288 39.1984969, -0.3093134 39.1985699)",4,,,
132231854,,Ronda del País Valencià,residential,False,True,35.353,"LINESTRING (-0.3093288 39.1984969, -0.3093635 39.1981801)",4,,,
132231862,,Carrer Agent Tomàs Català Simó,residential,True,False,83.578,"LINESTRING (-0.3093288 39.1984969, -0.3084208 39.1982327)",1,,,
132231854,,Ronda del País Valencià,residential,False,False,27.743,"LINESTRING (-0.3091319 39.1990902, -0.3090234 39.1993251)",4,,,
132231854,,Ronda del País Valencià,residential,False,True,59.983999999999995,"LINESTRING (-0.3091319 39.1990902, -0.3092974 39.1986457, -0.3093134 39.1985699)",4,,,
"[132231867, 132764566]",,"['Carrer Benicull', 'Carrer Pedramontó']",residential,True,False,158.36599999999999,"LINESTRING (-0.3091319 39.1990902, -0.3082069 39.1988511, -0.3081535 39.1987918, -0.3084208 39.1982327)",1,,,
132819002,,Carrer de Sant Antoni Abat,residential,True,False,53.991,"LINESTRING (-0.3091319 39.1990902, -0.3092266 39.1990912, -0.3097126 39.1992586)",1,,,
153954176,,Carrer del Pintor Claros,residential,True,False,52.798,"LINESTRING (-0.3074353 39.1991391, -0.3073107 39.199604)",1,,,
132231850,,Carrer de Simó Vilà,residential,True,False,137.727,"LINESTRING (-0.3090234 39.1993251, -0.3075036 39.1989417)",2,,,
132231854,,Ronda del País Valencià,residential,False,True,27.743,"LINESTRING (-0.3090234 39.1993251, -0.3091319 39.1990902)",4,,,
132231854,,Ronda del País Valencià,residential,False,False,59.395,"LINESTRING (-0.3090234 39.1993251, -0.308862 39.1997373, -0.3088296 39.1998376)",4,,,
137007136,,Ronda de Joan Fuster,residential,True,False,51.116,"LINESTRING (-0.3060383 39.1993733, -0.3062062 39.1989324)",1,,,
153954162,,Carrer de Roig de Corella,residential,False,False,8.86,"LINESTRING (-0.3060383 39.1993733, -0.3059403 39.1993492)",,,,
132231846,,Carrer de Roig de Corella,residential,True,False,112.604,"LINESTRING (-0.3073107 39.199604, -0.3060383 39.1993733)",2,,,
153954176,,Carrer del Pintor Claros,residential,True,False,79.97200000000001,"LINESTRING (-0.3073107 39.199604, -0.3071861 39.2000328, -0.307117 39.2003073)",1,,,
132231846,,Carrer de Roig de Corella,residential,True,False,73.116,"LINESTRING (-0.3081445 39.1997259, -0.3073107 39.199604)",2,,,
132231846,,Carrer de Roig de Corella,residential,True,False,60.328,"LINESTRING (-0.3088296 39.1998376, -0.3081445 39.1997259)",2,,,
132231854,,Ronda del País Valencià,residential,False,False,99.018,"LINESTRING (-0.3088296 39.1998376, -0.3084647 39.200682)",4,,,
132231854,,Ronda del País Valencià,residential,False,True,59.395,"LINESTRING (-0.3088296 39.1998376, -0.308862 39.1997373, -0.3090234 39.1993251)",4,,,
132231843,,Carrer de Pep Montó,residential,True,False,89.314,"LINESTRING (-0.307794 39.2004818, -0.3081445 39.1997259)",2,,,
132231845,,Carrer de Lluís Alcanyís,residential,True,False,62.149,"LINESTRING (-0.307794 39.2004818, -0.3078045 39.200492, -0.3079233 39.2005307, -0.3084647 39.200682)",2,,,
132231854,,Ronda del País Valencià,residential,False,False,100.062,"LINESTRING (-0.3084647 39.200682, -0.3081101 39.2015389)",4,,,
132231854,,Ronda del País Valencià,residential,False,True,99.018,"LINESTRING (-0.3084647 39.200682, -0.3088296 39.1998376)",4,,,
132231843,,Carrer de Pep Montó,residential,True,False,17.385,"LINESTRING (-0.3073794 39.2013351, -0.3074481 39.2011881)",2,,,
141561674,,Carrer de Pep Montó,residential,True,False,118.935,"LINESTRING (-0.3073794 39.2013351, -0.3068879 39.2023346)",,,,
153948960,,Carrer de Jaume I,residential,False,False,31.246,"LINESTRING (-0.3073794 39.2013351, -0.3070431 39.20123)",2,,,
153948960,,Carrer de Jaume I,residential,False,True,66.917,"LINESTRING (-0.3073794 39.2013351, -0.3081101 39.2015389)",2,,,
132230134,,Carrer de Cullera,residential,True,False,23.292,"LINESTRING (-0.3081101 39.2015389, -0.308369 39.2015991)",,,,
132231854,,Ronda del País Valencià,residential,False,True,100.062,"LINESTRING (-0.3081101 39.2015389, -0.3084647 39.200682)",4,,,
141561675,,Ronda de Bernat Alinyo,residential,False,True,36.449,"LINESTRING (-0.3081101 39.2015389, -0.3079792 39.2018506)",,,,
153948960,,Carrer de Jaume I,residential,False,False,66.917,"LINESTRING (-0.3081101 39.2015389, -0.3073794 39.2013351)",2,,,
136892631,,Carrer del Terrer,residential,True,False,39.409,"LINESTRING (-0.3071995 39.2042038, -0.3071118 39.2041804, -0.3067704 39.2040812)",,,,
141793024,,Carrer Emil G. Navat,residential,True,False,94.65899999999999,"LINESTRING (-0.3071995 39.2042038, -0.3071392 39.2043023, -0.3070566 39.204493, -0.3069199 39.2047904, -0.3068179 39.2050015)",,,,
"[136892634, 141793684, 158518118]",,"['Avinguda de les Cendoroses', 'Ronda de Bernat Alinyo']","['residential', 'tertiary']",False,False,289.48199999999997,"LINESTRING (-0.3071995 39.2042038, -0.3070955 39.2045231, -0.3069145 39.2049773, -0.3067947 39.2052488, -0.3065464 39.2056139, -0.3060824 39.2062453, -0.3058532 39.2065727)",,,yes,
141793684,,Ronda de Bernat Alinyo,residential,False,True,51.403000000000006,"LINESTRING (-0.3071995 39.2042038, -0.3072722 39.2039864, -0.307279 39.203962, -0.3073378 39.2037542)",,,,
158663421,,Avinguda de Jose Marques Margo,tertiary,False,True,48.667,"LINESTRING (-0.3058158 39.2044956, -0.3062908 39.2047324)",,,,
132231854,,Ronda del País Valencià,residential,False,False,35.353,"LINESTRING (-0.3093635 39.1981801, -0.3093288 39.1984969)",4,,,
132818993,,Carrer de l'Hort de Polo,residential,True,False,60.699,"LINESTRING (-0.3100019 39.1984108, -0.3093635 39.1981801)",1,,,
132818998,,Carrer del Pare Talens,residential,True,False,40.62,"LINESTRING (-0.3100019 39.1984108, -0.3098731 39.1987622)",1,,,
132818993,,Carrer de l'Hort de Polo,residential,True,False,51.721,"LINESTRING (-0.3105423 39.1986132, -0.3100019 39.1984108)",1,,,
132819000,,Carrer dels Templaris,residential,True,False,41.847,"LINESTRING (-0.3105423 39.1986132, -0.3106737 39.1982509)",1,,,
132818991,,Carrer Hort d'Artal,residential,True,False,52.419,"LINESTRING (-0.3098731 39.1987622, -0.3104172 39.198973)",1,,,
132818998,,Carrer del Pare Talens,residential,True,False,56.904,"LINESTRING (-0.3098731 39.1987622, -0.3097126 39.1992586)",1,,,
132818991,,Carrer Hort d'Artal,residential,True,False,116.154,"LINESTRING (-0.3104172 39.198973, -0.3116232 39.1994396)",1,,,
132819000,,Carrer dels Templaris,residential,True,False,41.435,"LINESTRING (-0.3104172 39.198973, -0.3105423 39.1986132)",1,,,
132818993,,Carrer de l'Hort de Polo,residential,True,False,122.871,"LINESTRING (-0.3118155 39.1991107, -0.3105423 39.1986132)",1,,,
132818997,,Carrer del Trinquet Vell,residential,True,False,30.296,"LINESTRING (-0.3118155 39.1991107, -0.3120011 39.1988793)",1,,,
132818997,,Carrer del Trinquet Vell,residential,True,False,40.151,"LINESTRING (-0.3116232 39.1994396, -0.3118155 39.1991107)",1,,,
132819002,,Carrer de Sant Antoni Abat,residential,True,False,47.445,"LINESTRING (-0.3102537 39.1994553, -0.3107474 39.1996442)",1,,,
132819000,,Carrer dels Templaris,residential,True,False,55.449,"LINESTRING (-0.3102537 39.1994553, -0.3103097 39.1992901, -0.3104172 39.198973)",1,,,
132818997,,Carrer del Trinquet Vell,residential,True,False,53.809,"LINESTRING (-0.3113588 39.199878, -0.3116232 39.1994396)",1,,,
132819002,,Carrer de Sant Antoni Abat,residential,True,False,51.602,"LINESTRING (-0.3113588 39.199878, -0.3118901 39.2000921)",1,,,
131746797,,Carrer de Francisco Victoria,residential,True,False,77.703,"LINESTRING (-0.3118901 39.2000921, -0.3126545 39.2004628)",,,,
132818995,,Carrer del Moro,residential,True,False,49.668,"LINESTRING (-0.3118901 39.2000921, -0.3121943 39.1997127)",1,,,
153954176,,Carrer del Pintor Claros,residential,True,False,64.661,"LINESTRING (-0.307117 39.2003073, -0.3069327 39.200871)",1,,,
132231845,,Carrer de Lluís Alcanyís,residential,True,False,61.484,"LINESTRING (-0.307117 39.2003073, -0.3074036 39.2003772, -0.307794 39.2004818)",2,,,
132818998,,Carrer del Pare Talens,residential,True,False,34.041,"LINESTRING (-0.3101151 39.1981175, -0.3100019 39.1984108)",1,,,
132819000,,Carrer dels Templaris,residential,True,False,12.469,"LINESTRING (-0.3106737 39.1982509, -0.310714 39.1981432)",1,,,
132854362,,Ronda d'Espanya,residential,True,False,50.37,"LINESTRING (-0.3106737 39.1982509, -0.3101151 39.1981175)",1,,,
132854362,,Ronda d'Espanya,residential,True,False,135.414,"LINESTRING (-0.3120011 39.1988793, -0.311317 39.1984547, -0.3106737 39.1982509)",1,,,
136892635,,Travessera de Vicenta Carrasquer,residential,False,False,27.739,"LINESTRING (-0.305791 39.2027853, -0.3056561 39.2030118)",,,,
141793684,,Ronda de Bernat Alinyo,residential,False,True,44.889,"LINESTRING (-0.3073378 39.2037542, -0.3074738 39.2033645)",,,,
141793684,,Ronda de Bernat Alinyo,residential,False,False,51.403000000000006,"LINESTRING (-0.3073378 39.2037542, -0.307279 39.203962, -0.3072722 39.2039864, -0.3071995 39.2042038)",,,,
132230137,,Avinguda del Ferrocarril,tertiary,False,True,31.601,"LINESTRING (-0.3068179 39.2050015, -0.307131 39.2051495)",,,,
158663421,,Avinguda de Jose Marques Margo,tertiary,False,False,54.388,"LINESTRING (-0.3068179 39.2050015, -0.3062908 39.2047324)",,,,
137004159,,Carrer de Vicenta Carrasquer,residential,True,False,23.301,"LINESTRING (-0.3054162 39.2029151, -0.3056561 39.2030118)",,,,
137004156,,Camí dels Dos Pontets,residential,True,False,64.226,"LINESTRING (-0.3066208 39.2034333, -0.3062245 39.2039225)",,,,
137004159,,Carrer de Vicenta Carrasquer,residential,True,False,71.345,"LINESTRING (-0.3066208 39.2034333, -0.3073378 39.2037542)",,,,
137004156,,Camí dels Dos Pontets,residential,True,False,72.809,"LINESTRING (-0.3062245 39.2039225, -0.3058924 39.2043881, -0.3058158 39.2044956)",,,,
158663421,,Avinguda de Jose Marques Margo,tertiary,False,False,48.667,"LINESTRING (-0.3062908 39.2047324, -0.3058158 39.2044956)",,,,
158663421,,Avinguda de Jose Marques Margo,tertiary,False,True,54.388,"LINESTRING (-0.3062908 39.2047324, -0.3068179 39.2050015)",,,,
137004160,,Carrer de la Milagrosa,residential,True,False,83.372,"LINESTRING (-0.3062908 39.2047324, -0.3063289 39.2046806, -0.3067231 39.2041454, -0.3067704 39.2040812)",,,,
136892635,,Travessera de Vicenta Carrasquer,residential,False,False,36.298,"LINESTRING (-0.3056561 39.2030118, -0.3054796 39.2033082)",,,,
136892635,,Travessera de Vicenta Carrasquer,residential,False,True,27.739,"LINESTRING (-0.3056561 39.2030118, -0.305791 39.2027853)",,,,
137004159,,Carrer de Vicenta Carrasquer,residential,True,False,95.427,"LINESTRING (-0.3056561 39.2030118, -0.3066208 39.2034333)",,,,
141793030,,Ronda de Bernat Alinyo,residential,True,False,61.869,"LINESTRING (-0.3073422 39.2047973, -0.3071315 39.2046405, -0.3072119 39.2043164)",,,,
132232302,,Carrer de la Punta,residential,True,False,42.177,"LINESTRING (-0.3077977 39.2050364, -0.3075771 39.205375)",,,,
141793030,,Ronda de Bernat Alinyo,residential,True,False,47.405,"LINESTRING (-0.3077977 39.2050364, -0.3073422 39.2047973)",,,,
145643695,,Avinguda del Mestre Serrano,residential,True,False,39.535,"LINESTRING (-0.316068 39.201323, -0.316162 39.200975)",,,,
145643695,,Avinguda del Mestre Serrano,residential,True,False,60.683,"LINESTRING (-0.3164817 39.1999396, -0.316637 39.1994073)",,,,
145643695,,Avinguda del Mestre Serrano,residential,True,False,61.112,"LINESTRING (-0.3162056 39.2008138, -0.3163629 39.2002779)",,,,
145643695,,Avinguda del Mestre Serrano,residential,True,False,24.408,"LINESTRING (-0.3163629 39.2002779, -0.3164373 39.2000661)",,,,
145643695,,Avinguda del Mestre Serrano,residential,True,False,16.967,"LINESTRING (-0.316637 39.1994073, -0.3166806 39.1992585)",,,,
145644302,,Ronda dels Borx,tertiary,False,False,41.777,"LINESTRING (-0.3159484 39.2044989, -0.3155238 39.2043175)",,,,
145671327,,Carrer de Polinyà,residential,False,True,102.097,"LINESTRING (-0.3159484 39.2044989, -0.3155191 39.2053547)",,,,
146216803,,Carrer de Polinyà,residential,True,False,120.16,"LINESTRING (-0.3159484 39.2044989, -0.3164096 39.2036657, -0.3165088 39.2036034, -0.3165981 39.2035743)",,,,
145644302,,Ronda dels Borx,tertiary,False,True,6.239,"LINESTRING (-0.3151115 39.2041414, -0.3151749 39.2041685)",,,,
146209029,,Carrer de València,residential,True,False,17.43,"LINESTRING (-0.3128638 39.2030731, -0.3130488 39.2031365)",,,,
146209029,,Carrer de València,residential,True,False,29.96,"LINESTRING (-0.3106142 39.2026055, -0.3109564 39.2026532)",,,,
146209029,,Carrer de València,residential,True,False,8.525,"LINESTRING (-0.3150471 39.2040832, -0.3151115 39.2041414)",,,,
153700347,,,tertiary,True,False,21.181,"LINESTRING (-0.3150471 39.2040832, -0.3149649 39.2042251, -0.3149525 39.2042587)",,,,
145666566,,Carrer de Fray Antonio Juan,living_street,False,False,41.568,"LINESTRING (-0.311069 39.2022897, -0.3109564 39.2026532)",,,,
145666567,,Carrer de Sant Cristòfol,living_street,False,False,60.836,"LINESTRING (-0.311069 39.2022897, -0.3117528 39.2024259)",,,,
"[1164691625, 146915557, 145666567]",CV-5002,"['Carrer de Sant Cristòfol', 'Carrer de Sant Pere']",living_street,False,"[False, True]",106.532,"LINESTRING (-0.311069 39.2022897, -0.310734 39.2022254, -0.3106128 39.2021881, -0.3106535 39.2020861, -0.3106863 39.2019751, -0.3106562 39.2019308, -0.3103113 39.2017569)",,,,
145666567,,Carrer de Sant Cristòfol,living_street,False,True,60.836,"LINESTRING (-0.3117528 39.2024259, -0.311069 39.2022897)",,,,
145666715,,Carrer de Sant Cristòfol,residential,True,False,55.924,"LINESTRING (-0.3117528 39.2024259, -0.3118928 39.2024208, -0.3119518 39.2023854, -0.3120027 39.2023397, -0.3120322 39.2022877, -0.3120591 39.2022025, -0.3120981 39.2020744)",,,,
145666566,,Carrer de Fray Antonio Juan,living_street,False,True,41.568,"LINESTRING (-0.3109564 39.2026532, -0.311069 39.2022897)",,,,
146209029,,Carrer de València,residential,True,False,62.712,"LINESTRING (-0.3109564 39.2026532, -0.3116665 39.2027768)",,,,
145666615,,Carrer de Cerrillo,residential,True,False,39.721,"LINESTRING (-0.3116665 39.2027768, -0.3117528 39.2024259)",,,,
146209029,,Carrer de València,residential,True,False,61.91,"LINESTRING (-0.3116665 39.2027768, -0.3123457 39.2029584)",,,,
"[146912202, 1164691623]",CV-5002,"['Carrer del Vall', 'Carrer de la Mare de Déu']",residential,True,False,55.18,"LINESTRING (-0.3120981 39.2020744, -0.3120288 39.2020482, -0.3119298 39.2016185)",2,50,,
145667903,,Carrer Esperança,residential,True,False,65.253,"LINESTRING (-0.3145865 39.2031056, -0.314241 39.2036278)",,,,
145644302,,Ronda dels Borx,tertiary,False,False,14.864,"LINESTRING (-0.3155238 39.2043175, -0.3153727 39.204253)",,,,
145644302,,Ronda dels Borx,tertiary,False,True,41.777,"LINESTRING (-0.3155238 39.2043175, -0.3159484 39.2044989)",,,,
146216804,,Carrer de Sor Isabel de Villena,residential,True,False,108.303,"LINESTRING (-0.3155238 39.2043175, -0.3150417 39.205217)",,,,
"[145667907, 145667908]",,"[""Carrer d'Almenara"", 'Carrer de la Peanya']",residential,True,False,196.937,"LINESTRING (-0.3155238 39.2043175, -0.3158597 39.2036117, -0.315452 39.2034912, -0.3152509 39.2036637, -0.3150471 39.2040832)",,,,
146209028,,Carrer del Sueco,residential,True,False,92.179,"LINESTRING (-0.314241 39.2036278, -0.3136144 39.2042997)",,,,
146209029,,Carrer de València,residential,True,False,53.969,"LINESTRING (-0.314241 39.2036278, -0.3147516 39.2039089)",,,,
131504790,,Carrer de la Mare de Déu,residential,True,False,9.955,"LINESTRING (-0.3132343 39.2023591, -0.3131216 39.2023394)",2,50,,
145667901,,Carrer de la Figuera,residential,True,False,85.572,"LINESTRING (-0.3132343 39.2023591, -0.3128638 39.2030731)",,,,
131504790,,Carrer de la Mare de Déu,residential,True,False,3.448,"LINESTRING (-0.3142741 39.202523, -0.3142342 39.2025206)",2,50,,
145667905,,Carrer del Molí,residential,True,False,45.156,"LINESTRING (-0.3140564 39.2028924, -0.3142741 39.202523)",,,,
145667906,,Carrer del Doctor Moliner,residential,True,False,51.462,"LINESTRING (-0.3140564 39.2028924, -0.3145865 39.2031056)",,,,
145667902,,Carrer Llop,residential,False,False,51.972,"LINESTRING (-0.3135064 39.2028658, -0.3137665 39.2024441)",,,,
145667905,,Carrer del Molí,residential,True,False,59.96,"LINESTRING (-0.3137786 39.2033868, -0.3140564 39.2028924)",,,,
146209029,,Carrer de València,residential,True,False,48.017,"LINESTRING (-0.3137786 39.2033868, -0.314241 39.2036278)",,,,
131504790,,Carrer de la Mare de Déu,residential,True,False,26.609,"LINESTRING (-0.3159036 39.2027693, -0.3156894 39.2027413, -0.315602 39.2027201)",2,50,,
145668013,,Carrer del Portal de Sales,residential,True,False,107.67399999999999,"LINESTRING (-0.3159036 39.2027693, -0.3165184 39.2034817, -0.3165981 39.2035743)",,,,
153700354,,Ronda del Materal,tertiary,False,True,9.167,"LINESTRING (-0.3112139 39.2063725, -0.311112 39.2063488)",,,,
153700354,,Ronda del Materal,tertiary,False,False,70.094,"LINESTRING (-0.3112139 39.2063725, -0.3113059 39.2063905, -0.3120036 39.2065239)",,,,
146204015,,Carrer del Carmen,residential,True,False,106.037,"LINESTRING (-0.3120036 39.2065239, -0.3125313 39.2056624)",,,,
153700354,,Ronda del Materal,tertiary,False,False,43.056,"LINESTRING (-0.3120036 39.2065239, -0.3121985 39.206561, -0.3123755 39.2065963, -0.3124917 39.2065987)",,,,
153700354,,Ronda del Materal,tertiary,False,True,70.094,"LINESTRING (-0.3120036 39.2065239, -0.3113059 39.2063905, -0.3112139 39.2063725)",,,,
153700354,,Ronda del Materal,tertiary,False,False,9.167,"LINESTRING (-0.311112 39.2063488, -0.3112139 39.2063725)",,,,
153954157,,Carrer Sorts,residential,True,False,43.195,"LINESTRING (-0.311112 39.2063488, -0.3112111 39.205968)",,,,
153700354,,Ronda del Materal,tertiary,False,True,82.519,"LINESTRING (-0.311112 39.2063488, -0.3108681 39.2063448, -0.310667 39.206349, -0.3101546 39.2063594)",,,,
146204021,,Camí de l'Utxana,residential,True,False,32.873,"LINESTRING (-0.3110075 39.2039713, -0.3113509 39.2041001)",,,,
146204012,CV-5002,Carrer del Sequial,residential,True,False,64.89,"LINESTRING (-0.3100448 39.2058035, -0.3101704 39.2052281)",,,,
146204018,,Carrer de Jaume Roig,residential,True,False,116.79,"LINESTRING (-0.3112221 39.2059166, -0.3124424 39.2054594)",,,,
146204021,,Camí de l'Utxana,residential,True,False,28.371,"LINESTRING (-0.3118952 39.2047299, -0.3120985 39.2049306)",,,,
146204023,,Carrer Sorts,residential,True,False,19.057,"LINESTRING (-0.3118952 39.2047299, -0.3117771 39.2048748)",,,,
146204021,,Camí de l'Utxana,residential,True,False,29.392,"LINESTRING (-0.3122679 39.2050978, -0.3124344 39.2053285)",,,,
146209025,,Carrer dels Carabassers,residential,True,False,133.28,"LINESTRING (-0.3122679 39.2050978, -0.3131319 39.2041036)",,,,
146204021,,Camí de l'Utxana,residential,True,False,84.284,"LINESTRING (-0.3113509 39.2041001, -0.3118952 39.2047299)",,,,
146204012,CV-5002,Carrer del Sequial,residential,True,False,58.422,"LINESTRING (-0.3106123 39.2031309, -0.3106142 39.2026055)",,,,
146204021,,Camí de l'Utxana,residential,True,False,51.035,"LINESTRING (-0.312657 39.2059353, -0.312834 39.2063733)",,,,
146205927,,Carrer de Benisants de la Pedra,residential,True,False,70.622,"LINESTRING (-0.312657 39.2059353, -0.3132067 39.2054642)",,,,
146204021,,Camí de l'Utxana,residential,True,False,23.837,"LINESTRING (-0.3124424 39.2054594, -0.3125313 39.2056624)",,,,
