osmid,oneway,name,highway,reversed,length,geometry,junction
53054461,True,10 de Agosto,residential,False,80.317,"LINESTRING (-77.7162788 0.8102235, -77.7167296 0.8107879)",
99339547,False,Maldonado,residential,False,95.268,"LINESTRING (-77.7162788 0.8102235, -77.7159169 0.8104613, -77.7155579 0.8106865)",
99339547,False,Maldonado,residential,True,89.375,"LINESTRING (-77.7162788 0.8102235, -77.716598 0.8099619, -77.7168872 0.8096986)",
53054461,True,10 de Agosto,residential,False,93.263,"LINESTRING (-77.7167296 0.8107879, -77.7172322 0.8114594)",
53054463,True,Cristóbal Colón,residential,False,92.333,"LINESTRING (-77.7167296 0.8107879, -77.7163283 0.811111, -77.7160703 0.8112921)",
53054461,True,10 de Agosto,residential,False,88.967,"LINESTRING (-77.7172322 0.8114594, -77.7177216 0.8120924)",
714788451,True,Olmedo,tertiary,False,91.198,"LINESTRING (-77.7172322 0.8114594, -77.7178586 0.8109299)",
53054461,True,10 de Agosto,residential,False,91.124,"LINESTRING (-77.7177216 0.8120924, -77.7182426 0.812725)",
75711950,True,Sucre,primary,False,86.648,"LINESTRING (-77.7177216 0.8120924, -77.7171035 0.812567)",
53054461,True,10 de Agosto,residential,False,119.114,"LINESTRING (-77.7182426 0.812725, -77.7189168 0.8135575)",
75709186,True,Bolivar,primary,False,91.083,"LINESTRING (-77.7182426 0.812725, -77.7188987 0.8122345)",
714788451,True,Olmedo,tertiary,False,139.255,"LINESTRING (-77.7198286 0.8094211, -77.7208162 0.8086509)",
151512216,True,Tarqui,residential,False,93.00200000000001,"LINESTRING (-77.7198286 0.8094211, -77.7198575 0.8094563, -77.7203658 0.8100622)",
110710608,False,Gran Colombia,residential,False,34.801,"LINESTRING (-77.719141 0.8149018, -77.719127 0.8150087, -77.7190526 0.8151999)",
110710608,False,Gran Colombia,residential,True,86.774,"LINESTRING (-77.719141 0.8149018, -77.7192396 0.8145741, -77.7193857 0.814161)",
1010231469,True,Ayacucho,residential,False,135.714,"LINESTRING (-77.719141 0.8149018, -77.7189346 0.8147202, -77.7187367 0.8145415, -77.7182913 0.814029)",
74457995,True,Vicente Rocafuerte,residential,False,113.828,"LINESTRING (-77.719512 0.8117471, -77.7201604 0.8125393)",
75709186,True,Bolivar,primary,False,94.711,"LINESTRING (-77.719512 0.8117471, -77.7201838 0.8112234)",
74457964,True,Pichincha,residential,False,290.44399999999996,"LINESTRING (-77.7207584 0.8153429, -77.7203465 0.8145174, -77.719472 0.8130718)",
