osmid,oneway,name,highway,reversed,length,lanes,width,geometry,bridge
633763032,False,Gabriel Rivera,residential,True,60.098,,,"LINESTRING (-79.4875856 -0.8962134, -79.4870481 -0.8962706)",
633763035,False,Miguel Méndez,residential,True,56.698,2,,"LINESTRING (-79.4875856 -0.8962134, -79.4876846 -0.8967136)",
169311340,False,Lastenia Rodriguez,residential,False,69.491,,,"LINESTRING (-79.4876846 -0.8967136, -79.4883066 -0.8966522)",
633763035,False,Miguel Méndez,residential,False,56.698,2,,"LINESTRING (-79.4876846 -0.8967136, -79.4875856 -0.8962134)",
633763035,False,Miguel Méndez,residential,True,74.402,2,,"LINESTRING (-79.4876846 -0.8967136, -79.4877738 -0.8971273, -79.4878584 -0.8973582)",
169310194,False,Vicente Mogro,residential,False,56.2,,,"LINESTRING (-79.4931502 -0.8993307, -79.4935519 -0.8990239)",
169310194,False,Vicente Mogro,residential,True,89.266,,,"LINESTRING (-79.4931502 -0.8993307, -79.4924864 -0.8997823)",
634213751,True,Felipe Álvarez,tertiary,False,55.58,,,"LINESTRING (-79.4931502 -0.8993307, -79.493464 -0.8997198)",
169311322,True,Victor Juez,residential,False,69.155,,,"LINESTRING (-79.4878584 -0.8973582, -79.4872486 -0.8974808)",
633763035,False,Miguel Méndez,residential,True,60.287,2,,"LINESTRING (-79.4878584 -0.8973582, -79.488063 -0.8978603)",
633763035,False,Miguel Méndez,residential,False,74.402,2,,"LINESTRING (-79.4878584 -0.8973582, -79.4877738 -0.8971273, -79.4876846 -0.8967136)",
633541751,True,Franklin Torres,residential,False,96.071,,,"LINESTRING (-79.4890002 -0.899694, -79.4882704 -0.9001566)",
633541759,False,Miguel Mendez,residential,True,54.354,2,,"LINESTRING (-79.4890002 -0.899694, -79.4892625 -0.9001065)",
169311328,False,Miguel Méndez,residential,False,122.255,2,,"LINESTRING (-79.4890002 -0.899694, -79.4889302 -0.8995793, -79.4884277 -0.8987553)",
636707448,False,Lucia Gilces,residential,True,49.614,,,"LINESTRING (-79.4909117 -0.8952673, -79.4913552 -0.8952179)",
"[174821353, 634213747]",True,Felipe Álvarez,tertiary,False,59.071,,,"LINESTRING (-79.4909117 -0.8952673, -79.4908901 -0.8955825, -79.4907919 -0.8957741)",
633559389,False,Lucia Gilces,residential,False,98.516,,,"LINESTRING (-79.4909117 -0.8952673, -79.4901158 -0.8953522, -79.4900308 -0.8953628)",
169311316,False,Gabriel García Moreno,residential,False,144.518,,,"LINESTRING (-79.4882704 -0.9001566, -79.4882488 -0.8988571)",
169311316,False,Gabriel García Moreno,residential,True,1.357,,,"LINESTRING (-79.4882704 -0.9001566, -79.4882706 -0.9001688)",
173201036,False,,residential,False,61.832,,,"LINESTRING (-79.4942259 -0.900509, -79.4945644 -0.9000678)",
633695651,True,Felipe Álvarez,tertiary,False,93.281,,,"LINESTRING (-79.4942259 -0.900509, -79.4949309 -0.9009638)",
633696498,True,Olmedo Cedeño,residential,False,72.486,,,"LINESTRING (-79.492291 -0.8983007, -79.4917484 -0.8986621)",
634213751,True,Felipe Álvarez,tertiary,False,95.149,,,"LINESTRING (-79.492291 -0.8983007, -79.4928456 -0.8989524)",
634213751,True,Felipe Álvarez,tertiary,False,70.372,,,"LINESTRING (-79.4913456 -0.8973743, -79.4918125 -0.8978016)",
172839748,True,Luis Pincay,residential,False,102.86200000000001,,,"LINESTRING (-79.4913456 -0.8973743, -79.4907718 -0.8979534, -79.4906945 -0.8980315)",
633763034,False,Benigno Sotomayor,residential,True,60.271,,,"LINESTRING (-79.4893837 -0.8982108, -79.4889129 -0.8984795)",
634031408,False,Benigno Sotomayor,residential,False,60.444,,,"LINESTRING (-79.4893837 -0.8982108, -79.489853 -0.8979364)",
169311335,True,Ela Álava,residential,False,120.258,,,"LINESTRING (-79.4893837 -0.8982108, -79.4891896 -0.8977005, -79.4890274 -0.8971901)",
169310192,False,,residential,False,30.142,,,"LINESTRING (-79.4941948 -0.9004791, -79.4939395 -0.9005703)",
633695651,True,Felipe Álvarez,tertiary,False,4.797,,,"LINESTRING (-79.4941948 -0.9004791, -79.4942259 -0.900509)",
633695651,True,Felipe Álvarez,tertiary,False,75.009,,,"LINESTRING (-79.4937051 -0.9000151, -79.4941948 -0.9004791)",
633711631,False,Simón Parra,residential,True,99.809,,,"LINESTRING (-79.4937051 -0.9000151, -79.4928751 -0.9003571)",
169311319,False,Ricardo Carriel,residential,False,71.15,,,"LINESTRING (-79.4883066 -0.8966522, -79.4884867 -0.8972662)",
169311319,False,Ricardo Carriel,residential,True,57.769,,,"LINESTRING (-79.4883066 -0.8966522, -79.4882317 -0.8961381)",
169311340,False,Lastenia Rodriguez,residential,False,61.045,,,"LINESTRING (-79.4883066 -0.8966522, -79.4888519 -0.8965881)",
169311340,False,Lastenia Rodriguez,residential,True,69.491,,,"LINESTRING (-79.4883066 -0.8966522, -79.4876846 -0.8967136)",
169311335,True,Ela Álava,residential,False,63.319,,,"LINESTRING (-79.4890274 -0.8971901, -79.4888705 -0.8966427)",
634031416,True,Victor Juez,residential,False,60.708,,,"LINESTRING (-79.4890274 -0.8971901, -79.4884867 -0.8972662)",
633717859,True,Franklin Torres,residential,False,57.173,,,"LINESTRING (-79.4918125 -0.8978016, -79.4913816 -0.8980822)",
634213751,True,Felipe Álvarez,tertiary,False,76.878,,,"LINESTRING (-79.4918125 -0.8978016, -79.492291 -0.8983007)",
633763034,False,Benigno Sotomayor,residential,False,60.271,,,"LINESTRING (-79.4889129 -0.8984795, -79.4893837 -0.8982108)",
633763034,False,Benigno Sotomayor,residential,True,62.053,,,"LINESTRING (-79.4889129 -0.8984795, -79.4884277 -0.8987553)",
634031415,False,Ricardo Carriel,residential,True,142.993,,,"LINESTRING (-79.4889129 -0.8984795, -79.4884867 -0.8972662)",
634046498,False,Ricardo Carriel,residential,True,119.258,,,"LINESTRING (-79.4889129 -0.8984795, -79.4894733 -0.899394)",
634031414,False,Anibal Oyola,residential,False,54.977,,,"LINESTRING (-79.4928456 -0.8989524, -79.4932416 -0.8986563)",
634031414,False,Anibal Oyola,residential,True,84.137,,,"LINESTRING (-79.4928456 -0.8989524, -79.4922223 -0.8993815)",
634213751,True,Felipe Álvarez,tertiary,False,54.003,,,"LINESTRING (-79.4928456 -0.8989524, -79.4931502 -0.8993307)",
634043976,True,Avenida 7 de Agosto,primary,False,46.754000000000005,2,12,"LINESTRING (-79.4906945 -0.8980315, -79.4908414 -0.8983229, -79.4908841 -0.8984068)",
634349885,False,Benigno Sotomayor,residential,True,80.256,,,"LINESTRING (-79.4904833 -0.8975844, -79.4898351 -0.897902)",
634043976,True,Avenida 7 de Agosto,primary,False,54.982,2,12,"LINESTRING (-79.4904833 -0.8975844, -79.4906551 -0.8979491, -79.4906945 -0.8980315)",
633535228,True,Rodrigo Torres,residential,False,113.655,,,"LINESTRING (-79.4898577 -0.894108, -79.490842 -0.8938321)",
264972223,True,Avenida 7 de Agosto,primary,False,89.443,2,12,"LINESTRING (-79.4898577 -0.894108, -79.4898662 -0.8941705, -79.4899575 -0.8948396, -79.4899664 -0.894905)",
169310186,False,Genaro Cedeño,residential,True,55.928,,,"LINESTRING (-79.4935519 -0.8990239, -79.4938682 -0.899415)",
169310194,False,Vicente Mogro,residential,True,56.2,,,"LINESTRING (-79.4935519 -0.8990239, -79.4931502 -0.8993307)",
633696503,False,Genaro Cedeño,residential,False,53.488,,,"LINESTRING (-79.4935519 -0.8990239, -79.4932416 -0.8986563)",
633696504,False,Vicente Mogro,residential,False,104.043,,,"LINESTRING (-79.4935519 -0.8990239, -79.4942944 -0.8984544)",
633541763,True,Mariana Rodriguez,tertiary,False,114.863,,,"LINESTRING (-79.4912041 -0.9001184, -79.4906574 -0.8992419)",
634013218,False,Anibal Oyola,residential,False,70.81,,,"LINESTRING (-79.4912041 -0.9001184, -79.4917491 -0.8997889)",
634046497,False,Anibal Oyola,residential,True,60.81,,,"LINESTRING (-79.4912041 -0.9001184, -79.4907311 -0.900393)",
177016182,False,,residential,False,59.11,,,"LINESTRING (-79.4946349 -0.8975483, -79.4950199 -0.8979149)",
634012654,False,Anibal Oyola,residential,True,94.491,,,"LINESTRING (-79.4946349 -0.8975483, -79.4939721 -0.8980802)",
169842238,False,,residential,False,107.94200000000001,,,"LINESTRING (-79.4946349 -0.8975483, -79.4943139 -0.8972506, -79.4938313 -0.8970243)",
"[169842185, 634012654, 177016183]",False,"['Carlos Cabrera', 'Anibal Oyola', 'AniBal Oyola']",residential,False,106.821,2,,"LINESTRING (-79.4946349 -0.8975483, -79.494902 -0.8972801, -79.495037 -0.8971514, -79.4949757 -0.8967605)",yes
169310201,False,,residential,False,51.404,,,"LINESTRING (-79.4953451 -0.8982435, -79.4950199 -0.8979149)",
169310201,False,,residential,True,49.706,,,"LINESTRING (-79.4953451 -0.8982435, -79.4956634 -0.8985574)",
633695652,False,,residential,False,72.165,,,"LINESTRING (-79.4953451 -0.8982435, -79.4958152 -0.897796)",
633695652,False,,residential,True,106.636,,,"LINESTRING (-79.4953451 -0.8982435, -79.494608 -0.8988571)",
633711632,False,Simón Parra,residential,False,74.12,,,"LINESTRING (-79.4917246 -0.9009389, -79.4923133 -0.9006261)",
634013220,True,Mariana Rodriguez,tertiary,False,108.041,,,"LINESTRING (-79.4917246 -0.9009389, -79.4912041 -0.9001184)",
633541757,False,Olmedo Cedeño,residential,False,68.734,,,"LINESTRING (-79.4906574 -0.8992419, -79.4911809 -0.8989131)",
633541757,False,Olmedo Cedeño,residential,True,59.566,,,"LINESTRING (-79.4906574 -0.8992419, -79.4902037 -0.8995268)",
633541763,True,Mariana Rodriguez,tertiary,False,56.215,,,"LINESTRING (-79.4906574 -0.8992419, -79.4903875 -0.8988144)",
633695652,False,,residential,True,72.165,,,"LINESTRING (-79.4958152 -0.897796, -79.4953451 -0.8982435)",
"[633696504, 169310185]",False,Vicente Mogro,residential,"[False, True]",119.244,,,"LINESTRING (-79.4958152 -0.897796, -79.495508 -0.8974961, -79.4950199 -0.8979149)",
169310184,False,Medardo Espinoza,residential,False,55.234,,,"LINESTRING (-79.4927651 -0.9001935, -79.4924864 -0.8997823)",
169310184,False,Medardo Espinoza,residential,True,21.92,,,"LINESTRING (-79.4927651 -0.9001935, -79.4928751 -0.9003571)",
169310189,False,,residential,False,93.875,,,"LINESTRING (-79.4927651 -0.9001935, -79.493464 -0.8997198)",
169310192,False,,residential,True,67.215,,,"LINESTRING (-79.4925895 -0.9010525, -79.4931588 -0.9008491)",
634039436,False,Avenida 7 de Agosto,primary,True,56.489,2,12,"LINESTRING (-79.4925895 -0.9010525, -79.4925641 -0.9010137, -79.4923133 -0.9006261)",
169310193,False,Mauro Menoscal,residential,False,54.913,,,"LINESTRING (-79.4942944 -0.8984544, -79.4939721 -0.8980802)",
169310193,False,Mauro Menoscal,residential,True,56.752,,,"LINESTRING (-79.4942944 -0.8984544, -79.494608 -0.8988571)",
633696504,False,Vicente Mogro,residential,False,100.524,,,"LINESTRING (-79.4942944 -0.8984544, -79.4950199 -0.8979149)",
633696504,False,Vicente Mogro,residential,True,104.043,,,"LINESTRING (-79.4942944 -0.8984544, -79.4935519 -0.8990239)",
"[633696496, 169311341]",True,Olmedo Cedeño,residential,False,67.76,,,"LINESTRING (-79.4938313 -0.8970243, -79.4937444 -0.8971519, -79.493394 -0.8974422)",
"[633696499, 169842182]",False,Antonio Neumane,residential,False,69.146,,,"LINESTRING (-79.4938313 -0.8970243, -79.493865 -0.8969557, -79.493865 -0.8968913, -79.4938623 -0.8968243, -79.4937935 -0.8964161)",
169842238,False,,residential,True,107.94200000000001,,,"LINESTRING (-79.4938313 -0.8970243, -79.4943139 -0.8972506, -79.4946349 -0.8975483)",
634031411,False,Medardo Espinoza,residential,False,76.296,,,"LINESTRING (-79.4917484 -0.8986621, -79.4913816 -0.8980822)",
634031412,True,Olmedo Cedeño,residential,False,68.335,,,"LINESTRING (-79.4917484 -0.8986621, -79.4912326 -0.8989963)",
634031413,False,Medardo Espinoza,residential,True,95.787,,,"LINESTRING (-79.4917484 -0.8986621, -79.4922223 -0.8993815)",
169310192,False,,residential,False,57.344,,,"LINESTRING (-79.4936445 -0.9006756, -79.4931588 -0.9008491)",
169310192,False,,residential,True,34.826,,,"LINESTRING (-79.4936445 -0.9006756, -79.4939395 -0.9005703)",
169310184,False,Medardo Espinoza,residential,False,53.37,,,"LINESTRING (-79.4924864 -0.8997823, -79.4922223 -0.8993815)",
169310184,False,Medardo Espinoza,residential,True,55.234,,,"LINESTRING (-79.4924864 -0.8997823, -79.4927651 -0.9001935)",
169310194,False,Vicente Mogro,residential,False,89.266,,,"LINESTRING (-79.4924864 -0.8997823, -79.4931502 -0.8993307)",
169310175,False,,residential,False,26.002,,,"LINESTRING (-79.4954963 -0.898721, -79.4956634 -0.8985574)",
169310189,False,,residential,True,93.875,,,"LINESTRING (-79.493464 -0.8997198, -79.4927651 -0.9001935)",
633695650,False,,residential,False,56.287,,,"LINESTRING (-79.493464 -0.8997198, -79.4938682 -0.899415)",
633695651,True,Felipe Álvarez,tertiary,False,42.388,,,"LINESTRING (-79.493464 -0.8997198, -79.4937051 -0.9000151)",
172836248,True,,residential,False,75.616,,,"LINESTRING (-79.4907919 -0.8957741, -79.4901196 -0.8958769)",
"[634213747, 634213751]",True,Felipe Álvarez,tertiary,False,41.402,,,"LINESTRING (-79.4907919 -0.8957741, -79.4907651 -0.8958263, -79.4907482 -0.8961395)",
169310193,False,Mauro Menoscal,residential,False,95.729,,,"LINESTRING (-79.4939721 -0.8980802, -79.493394 -0.8974422)",
169310193,False,Mauro Menoscal,residential,True,54.913,,,"LINESTRING (-79.4939721 -0.8980802, -79.4942944 -0.8984544)",
634012654,False,Anibal Oyola,residential,False,94.491,,,"LINESTRING (-79.4939721 -0.8980802, -79.4946349 -0.8975483)",
634012654,False,Anibal Oyola,residential,True,52.622,,,"LINESTRING (-79.4939721 -0.8980802, -79.4936005 -0.8983733)",
169310184,False,Medardo Espinoza,residential,False,63.15,,,"LINESTRING (-79.4931588 -0.9008491, -79.4928751 -0.9003571)",
169310192,False,,residential,False,67.215,,,"LINESTRING (-79.4931588 -0.9008491, -79.4925895 -0.9010525)",
169310192,False,,residential,True,57.344,,,"LINESTRING (-79.4931588 -0.9008491, -79.4936445 -0.9006756)",
169310175,False,,residential,True,26.002,,,"LINESTRING (-79.4956634 -0.8985574, -79.4954963 -0.898721)",
169310201,False,,residential,False,49.706,,,"LINESTRING (-79.4956634 -0.8985574, -79.4953451 -0.8982435)",
169310186,False,Genaro Cedeño,residential,False,55.928,,,"LINESTRING (-79.4938682 -0.899415, -79.4935519 -0.8990239)",
633695650,False,,residential,False,51.746,,,"LINESTRING (-79.4938682 -0.899415, -79.4942398 -0.8991348)",
633695650,False,,residential,True,56.287,,,"LINESTRING (-79.4938682 -0.899415, -79.493464 -0.8997198)",
169310192,False,,residential,False,34.826,,,"LINESTRING (-79.4939395 -0.9005703, -79.4936445 -0.9006756)",
169310192,False,,residential,True,30.142,,,"LINESTRING (-79.4939395 -0.9005703, -79.4941948 -0.9004791)",
169310184,False,Medardo Espinoza,residential,False,21.92,,,"LINESTRING (-79.4928751 -0.9003571, -79.4927651 -0.9001935)",
169310184,False,Medardo Espinoza,residential,True,63.15,,,"LINESTRING (-79.4928751 -0.9003571, -79.4931588 -0.9008491)",
633711631,False,Simón Parra,residential,False,99.809,,,"LINESTRING (-79.4928751 -0.9003571, -79.4937051 -0.9000151)",
633711631,False,Simón Parra,residential,True,69.799,,,"LINESTRING (-79.4928751 -0.9003571, -79.492295 -0.9005971)",
169310201,False,,residential,True,51.404,,,"LINESTRING (-79.4950199 -0.8979149, -79.4953451 -0.8982435)",
177016182,False,,residential,True,59.11,,,"LINESTRING (-79.4950199 -0.8979149, -79.4946349 -0.8975483)",
633696504,False,Vicente Mogro,residential,True,100.524,,,"LINESTRING (-79.4950199 -0.8979149, -79.4942944 -0.8984544)",
"[633696504, 169310185]",False,Vicente Mogro,residential,"[False, True]",119.244,,,"LINESTRING (-79.4950199 -0.8979149, -79.495508 -0.8974961, -79.4958152 -0.897796)",
169310193,False,Mauro Menoscal,residential,False,56.752,,,"LINESTRING (-79.494608 -0.8988571, -79.4942944 -0.8984544)",
633695650,False,,residential,True,51.277,,,"LINESTRING (-79.494608 -0.8988571, -79.4942398 -0.8991348)",
633695652,False,,residential,False,106.636,,,"LINESTRING (-79.494608 -0.8988571, -79.4953451 -0.8982435)",
169311335,True,Ela Álava,residential,False,59.275,,,"LINESTRING (-79.4888519 -0.8965881, -79.4886745 -0.8960854)",
169311340,False,Lastenia Rodriguez,residential,True,61.045,,,"LINESTRING (-79.4888519 -0.8965881, -79.4883066 -0.8966522)",
634039436,False,Avenida 7 de Agosto,primary,False,8.003,2,12,"LINESTRING (-79.4917086 -0.8997294, -79.4917491 -0.8997889)",
169311333,False,Anibal Oyola,residential,False,68.982,,,"LINESTRING (-79.4917086 -0.8997294, -79.4918263 -0.8996491, -79.4922223 -0.8993815)",
634039835,False,Avenida 7 de Agosto,primary,True,97.192,2,12,"LINESTRING (-79.4917086 -0.8997294, -79.4916922 -0.8997022, -79.4912326 -0.8989963)",
633541762,False,Isauro Loor,residential,True,136.402,,,"LINESTRING (-79.4870481 -0.8962706, -79.4872486 -0.8974808)",
633763032,False,Gabriel Rivera,residential,False,60.098,,,"LINESTRING (-79.4870481 -0.8962706, -79.4875856 -0.8962134)",
633763033,False,Isauro Loor,residential,False,56.992,,,"LINESTRING (-79.4870481 -0.8962706, -79.4869743 -0.8957634)",
169311338,False,O,residential,True,67.206,,,"LINESTRING (-79.488063 -0.8978603, -79.4874913 -0.8980566)",
633763035,False,Miguel Méndez,residential,False,60.287,2,,"LINESTRING (-79.488063 -0.8978603, -79.4878584 -0.8973582)",
633763035,False,Miguel Méndez,residential,True,107.463,2,,"LINESTRING (-79.488063 -0.8978603, -79.4884277 -0.8987553)",
169311327,False,Homero Villacrés,residential,False,95.561,,,"LINESTRING (-79.4936005 -0.8983733, -79.4930387 -0.8977229)",
634012654,False,Anibal Oyola,residential,False,52.622,,,"LINESTRING (-79.4936005 -0.8983733, -79.4939721 -0.8980802)",
634031414,False,Anibal Oyola,residential,True,50.818,,,"LINESTRING (-79.4936005 -0.8983733, -79.4933559 -0.8985661, -79.4932416 -0.8986563)",
169310193,False,Mauro Menoscal,residential,True,69.938,,,"LINESTRING (-79.4929826 -0.8969664, -79.493394 -0.8974422)",
169311330,True,Franklin Torres,residential,False,52.36,,,"LINESTRING (-79.4929826 -0.8969664, -79.4926071 -0.8972506)",
"[169310193, 194377819, 174153923]",False,Mauro Menoscal,residential,False,218.185,,,"LINESTRING (-79.4929826 -0.8969664, -79.4928276 -0.8967718, -79.4927696 -0.8966392, -79.4926847 -0.8962755, -79.4925207 -0.8950916)",yes
169311335,True,Ela Álava,residential,False,6.414,,,"LINESTRING (-79.4888705 -0.8966427, -79.4888519 -0.8965881)",
169311336,False,L. Rodriguez,residential,False,72.045,,,"LINESTRING (-79.4888705 -0.8966427, -79.489515 -0.8965755)",
633696497,False,Genaro Cedeño,residential,True,73.064,,,"LINESTRING (-79.4922262 -0.8975296, -79.4926712 -0.8980131)",
633717859,True,Franklin Torres,residential,False,55.049,,,"LINESTRING (-79.4922262 -0.8975296, -79.4918125 -0.8978016)",
"[633717860, 173855687]",False,Genaro Cedeño,residential,False,134.544,,,"LINESTRING (-79.4922262 -0.8975296, -79.4917164 -0.8969994, -79.4919153 -0.8965686)",
633541763,True,Mariana Rodriguez,tertiary,False,4.312,,,"LINESTRING (-79.489853 -0.8979364, -79.4898351 -0.897902)",
634031408,False,Benigno Sotomayor,residential,True,60.444,,,"LINESTRING (-79.489853 -0.8979364, -79.4893837 -0.8982108)",
634031417,False,Benigno Sotomayor,residential,False,5.739,,,"LINESTRING (-79.4874356 -0.8991154, -79.4874855 -0.8991022)",
634033310,False,Sergia Rosado,residential,False,109.602,,,"LINESTRING (-79.4874356 -0.8991154, -79.4870708 -0.8981997)",
634033310,False,Sergia Rosado,residential,True,8.29,,,"LINESTRING (-79.4874356 -0.8991154, -79.4874855 -0.8991708)",
633541759,False,Miguel Mendez,residential,False,54.354,2,,"LINESTRING (-79.4892625 -0.9001065, -79.4890002 -0.899694)",
633541759,False,Miguel Mendez,residential,True,111.111,2,,"LINESTRING (-79.4892625 -0.9001065, -79.4897986 -0.9009498)",
634182051,False,Olmedo Cedeño,residential,False,61.886,,,"LINESTRING (-79.4892625 -0.9001065, -79.489734 -0.8998107)",
634182051,False,Olmedo Cedeño,residential,True,66.546,,,"LINESTRING (-79.4892625 -0.9001065, -79.4887552 -0.9004241)",
633696503,False,Genaro Cedeño,residential,False,95.588,,,"LINESTRING (-79.4932416 -0.8986563, -79.4926712 -0.8980131)",
633696503,False,Genaro Cedeño,residential,True,53.488,,,"LINESTRING (-79.4932416 -0.8986563, -79.4935519 -0.8990239)",
634031414,False,Anibal Oyola,residential,True,54.977,,,"LINESTRING (-79.4932416 -0.8986563, -79.4928456 -0.8989524)",
634031414,False,Anibal Oyola,residential,False,50.818,,,"LINESTRING (-79.4932416 -0.8986563, -79.4933559 -0.8985661, -79.4936005 -0.8983733)",
633559387,False,Mauro Menoscal,residential,False,69.354,,,"LINESTRING (-79.4925207 -0.8950916, -79.4924402 -0.8944731)",
633559388,False,Lucia Gilces,residential,False,68.287,,,"LINESTRING (-79.4925207 -0.8950916, -79.4919099 -0.8951561)",
633696500,False,Lucia Gilces,residential,True,54.084,,,"LINESTRING (-79.4925207 -0.8950916, -79.4930042 -0.8950381)",
"[169310193, 194377819, 174153923]",False,Mauro Menoscal,residential,True,218.185,,,"LINESTRING (-79.4925207 -0.8950916, -79.4926847 -0.8962755, -79.4927696 -0.8966392, -79.4928276 -0.8967718, -79.4929826 -0.8969664)",yes
633550160,False,Isauro Loor,residential,False,131.488,,,"LINESTRING (-79.487862 -0.9001794, -79.4878837 -0.8989971)",
634033311,True,Franklin Torres,residential,False,41.979,,,"LINESTRING (-79.487862 -0.9001794, -79.4874845 -0.9001867)",
169310184,False,Medardo Espinoza,residential,True,53.37,,,"LINESTRING (-79.4922223 -0.8993815, -79.4924864 -0.8997823)",
634031413,False,Medardo Espinoza,residential,False,95.787,,,"LINESTRING (-79.4922223 -0.8993815, -79.4917484 -0.8986621)",
634031414,False,Anibal Oyola,residential,False,84.137,,,"LINESTRING (-79.4922223 -0.8993815, -79.4928456 -0.8989524)",
169311333,False,Anibal Oyola,residential,True,68.982,,,"LINESTRING (-79.4922223 -0.8993815, -79.4918263 -0.8996491, -79.4917086 -0.8997294)",
169311327,False,Homero Villacrés,residential,False,71.139,,,"LINESTRING (-79.4930387 -0.8977229, -79.4926071 -0.8972506)",
169311327,False,Homero Villacrés,residential,True,95.561,,,"LINESTRING (-79.4930387 -0.8977229, -79.4936005 -0.8983733)",
633696496,True,Olmedo Cedeño,residential,False,52.065,,,"LINESTRING (-79.4930387 -0.8977229, -79.4926712 -0.8980131)",
633541760,False,Isauro Loor,residential,True,69.48,,,"LINESTRING (-79.4872486 -0.8974808, -79.4874913 -0.8980566)",
633541762,False,Isauro Loor,residential,False,136.402,,,"LINESTRING (-79.4872486 -0.8974808, -79.4870481 -0.8962706)",
634033310,False,Sergia Rosado,residential,False,8.29,,,"LINESTRING (-79.4874855 -0.8991708, -79.4874356 -0.8991154)",
634033312,False,Sergia Rosado,residential,False,7.628,,,"LINESTRING (-79.4874855 -0.8991708, -79.4874855 -0.8991022)",
634033312,False,Sergia Rosado,residential,True,112.963,,,"LINESTRING (-79.4874855 -0.8991708, -79.4874845 -0.9001867)",
169313809,True,Manuel Yépez,residential,False,64.481,,,"LINESTRING (-79.4874758 -0.8952213, -79.4869021 -0.8953063)",
581288784,False,Miguel Méndez,residential,False,62.98,2,,"LINESTRING (-79.4874758 -0.8952213, -79.4874038 -0.8946595)",
581288784,False,Miguel Méndez,residential,True,110.99,2,,"LINESTRING (-79.4874758 -0.8952213, -79.4875856 -0.8962134)",
169311319,False,Ricardo Carriel,residential,False,57.769,,,"LINESTRING (-79.4882317 -0.8961381, -79.4883066 -0.8966522)",
581288786,False,Gabriel Rivera,residential,False,49.579,,,"LINESTRING (-79.4882317 -0.8961381, -79.4886745 -0.8960854)",
581288786,False,Gabriel Rivera,residential,True,72.321,,,"LINESTRING (-79.4882317 -0.8961381, -79.4875856 -0.8962134)",
169311338,False,O,residential,False,67.206,,,"LINESTRING (-79.4874913 -0.8980566, -79.488063 -0.8978603)",
169311338,False,O,residential,True,49.385,,,"LINESTRING (-79.4874913 -0.8980566, -79.4870708 -0.8981997)",
633541760,False,Isauro Loor,residential,False,69.48,,,"LINESTRING (-79.4874913 -0.8980566, -79.4872486 -0.8974808)",
"[633541760, 633550160]",False,Isauro Loor,residential,True,113.56899999999999,,,"LINESTRING (-79.4874913 -0.8980566, -79.4878864 -0.898994, -79.4878837 -0.8989971)",
633550160,False,Isauro Loor,residential,True,131.488,,,"LINESTRING (-79.4878837 -0.8989971, -79.487862 -0.9001794)",
634031417,False,Benigno Sotomayor,residential,True,45.789,,,"LINESTRING (-79.4878837 -0.8989971, -79.4874855 -0.8991022)",
