osmid,oneway,ref,name,highway,reversed,length,lanes,geometry,maxspeed
167073341,False,E45,Juan de la Cruz,residential,True,81.735,,"LINESTRING (-78.1206833 -2.3077564, -78.121396 -2.3075742)",
320066336,False,E45,29 de Mayo,tertiary,False,66.512,,"LINESTRING (-78.1206833 -2.3077564, -78.1202327 -2.3073626)",
537352664,False,E45,Juan de la Cruz,trunk,False,46.852,2,"LINESTRING (-78.1206833 -2.3077564, -78.1202805 -2.3078811)",
"[537352659, 537352660, 537352662, 537352663]",False,E45,29 de Mayo,trunk,True,142.593,2,"LINESTRING (-78.1206833 -2.3077564, -78.1209 -2.3079843, -78.121191 -2.3082497, -78.1213385 -2.3083817, -78.1216157 -2.3086367)",
89987229,False,,Gavino Rivadeneira,residential,True,29.624,,"LINESTRING (-78.1193502 -2.3069652, -78.119154 -2.3071456)",
320066336,False,E45,29 de Mayo,tertiary,True,107.548,,"LINESTRING (-78.1193502 -2.3069652, -78.1202327 -2.3073626)",
320066336,False,E45,29 de Mayo,tertiary,False,43.623999999999995,,"LINESTRING (-78.1193502 -2.3069652, -78.1192281 -2.3068776, -78.1191491 -2.3066487)",
35902904,False,,Soasti,tertiary,False,88.919,,"LINESTRING (-78.1190604 -2.305467, -78.1190172 -2.3046685)",50
35902904,False,,Soasti,tertiary,True,131.768,,"LINESTRING (-78.1190604 -2.305467, -78.1191491 -2.3066487)",50
305656425,False,,10 de Agosto,residential,True,108.979,,"LINESTRING (-78.1190604 -2.305467, -78.1200372 -2.3053779)",
305656425,False,,10 de Agosto,residential,False,127.82,,"LINESTRING (-78.1190604 -2.305467, -78.1183767 -2.3055331, -78.1179153 -2.3055777)",
89987187,False,,Mariscal Sucre,residential,False,100.941,,"LINESTRING (-78.1198132 -2.3028183, -78.1189163 -2.302963)",
169326146,False,,Amazonas,residential,False,99.983,,"LINESTRING (-78.1198132 -2.3028183, -78.1197298 -2.301923)",50
169326146,False,,Amazonas,residential,True,150.104,,"LINESTRING (-78.1198132 -2.3028183, -78.1199307 -2.3041631)",50
89987187,False,,Mariscal Sucre,residential,True,48.439,,"LINESTRING (-78.1198132 -2.3028183, -78.1200497 -2.3027737, -78.1202428 -2.3027445)",
89987144,False,,Pasaje la Guayusa,residential,False,62.987,,"LINESTRING (-78.1151707 -2.3021039, -78.1148724 -2.3016222)",
89987285,False,,5 de Agosto,residential,True,62.622,,"LINESTRING (-78.1151707 -2.3021039, -78.1156999 -2.3019101)",
"[89987144, 89987174]",False,,"['Pasaje la Guayusa', 'Cuenca']",residential,True,114.788,,"LINESTRING (-78.1151707 -2.3021039, -78.1153869 -2.3025962, -78.1154627 -2.3026532, -78.115861 -2.3026139)",
89987174,False,,Cuenca,residential,True,114.022,,"LINESTRING (-78.115861 -2.3026139, -78.1168701 -2.3024272)",
89987306,False,,Don Bosco,residential,False,80.28,,"LINESTRING (-78.115861 -2.3026139, -78.1156999 -2.3019101)",50
89987306,False,,Don Bosco,residential,True,96.849,,"LINESTRING (-78.115861 -2.3026139, -78.1160241 -2.3034695)",50
"[89987144, 89987174]",False,,"['Pasaje la Guayusa', 'Cuenca']",residential,False,114.78800000000001,,"LINESTRING (-78.115861 -2.3026139, -78.1154627 -2.3026532, -78.1153869 -2.3025962, -78.1151707 -2.3021039)",
89987187,False,,Mariscal Sucre,residential,False,95.517,,"LINESTRING (-78.1178925 -2.3031342, -78.1170447 -2.3032766)",
89987187,False,,Mariscal Sucre,residential,True,115.332,,"LINESTRING (-78.1178925 -2.3031342, -78.1189163 -2.302963)",
89987219,False,,24 de Mayo,residential,False,98.107,,"LINESTRING (-78.1178925 -2.3031342, -78.1179113 -2.3022521)",50
89987219,False,,24 de Mayo,residential,True,134.928,,"LINESTRING (-78.1178925 -2.3031342, -78.1178096 -2.3043448)",50
320066332,False,E45,Juan de la Cruz,trunk,True,89.01,2,"LINESTRING (-78.118526 -2.3085428, -78.1192751 -2.308259)",
170975847,True,E45,Juan de la Cruz,trunk,False,30.009,2,"LINESTRING (-78.118526 -2.3085428, -78.1184009 -2.3086062, -78.118283 -2.3086605)",
89987219,False,,24 de Mayo,residential,True,115.817,,"LINESTRING (-78.1180354 -2.3002144, -78.1179821 -2.3012546)",50
89987245,False,,Riobamba,residential,False,178.827,,"LINESTRING (-78.1180354 -2.3002144, -78.1175878 -2.3003596, -78.1171141 -2.3005668, -78.1165459 -2.3008192)",
89987127,False,,Pastaza,residential,False,56.722,,"LINESTRING (-78.1180041 -2.3063286, -78.117499 -2.3064028)",
89987219,False,,24 de Mayo,residential,False,84.077,,"LINESTRING (-78.1180041 -2.3063286, -78.1179153 -2.3055777)",50
89987219,False,,24 de Mayo,residential,True,43.032,,"LINESTRING (-78.1180041 -2.3063286, -78.118014 -2.3063923, -78.1180636 -2.306711)",50
89987128,True,,Simón Bolivar,residential,False,105.782,,"LINESTRING (-78.1199307 -2.3041631, -78.1189818 -2.3042409)",
169326146,False,,Amazonas,residential,False,150.104,,"LINESTRING (-78.1199307 -2.3041631, -78.1198132 -2.3028183)",50
169326146,False,,Amazonas,residential,True,45.271,,"LINESTRING (-78.1199307 -2.3041631, -78.1199752 -2.3045678)",50
89987174,False,,Cuenca,residential,False,114.022,,"LINESTRING (-78.1168701 -2.3024272, -78.115861 -2.3026139)",
89987174,False,,Cuenca,residential,True,117.31,,"LINESTRING (-78.1168701 -2.3024272, -78.1179113 -2.3022521)",
89987284,False,,9 De Octubre,residential,False,88.789,,"LINESTRING (-78.1168701 -2.3024272, -78.1167023 -2.3016465)",50
89987284,False,,9 De Octubre,residential,True,96.421,,"LINESTRING (-78.1168701 -2.3024272, -78.1170447 -2.3032766)",50
89987245,False,,Riobamba,residential,False,90.722,,"LINESTRING (-78.1156073 -2.3012666, -78.1148724 -2.3016222)",
89987245,False,,Riobamba,residential,True,115.542,,"LINESTRING (-78.1156073 -2.3012666, -78.1165459 -2.3008192)",
89987306,False,,Don Bosco,residential,False,25.071,,"LINESTRING (-78.1156073 -2.3012666, -78.1155436 -2.3010503)",50
89987306,False,,Don Bosco,residential,True,72.29,,"LINESTRING (-78.1156073 -2.3012666, -78.1156999 -2.3019101)",50
89987284,False,,9 De Octubre,residential,False,90.172,,"LINESTRING (-78.1174137 -2.3056385, -78.1172833 -2.3048381)",50
89987284,False,,9 De Octubre,residential,True,85.513,,"LINESTRING (-78.1174137 -2.3056385, -78.117499 -2.3064028)",50
305656425,False,,10 de Agosto,residential,False,108.242,,"LINESTRING (-78.1174137 -2.3056385, -78.1164501 -2.3057819)",
305656425,False,,10 de Agosto,residential,True,56.139,,"LINESTRING (-78.1174137 -2.3056385, -78.1179153 -2.3055777)",
35902904,False,,Soasti,tertiary,False,108.481,,"LINESTRING (-78.1188361 -2.3021054, -78.1187597 -2.3011328)",50
35902904,False,,Soasti,tertiary,True,95.776,,"LINESTRING (-78.1188361 -2.3021054, -78.1189163 -2.302963)",50
89987174,False,,Cuenca,residential,False,104.037,,"LINESTRING (-78.1188361 -2.3021054, -78.1179113 -2.3022521)",
89987174,False,,Cuenca,residential,True,101.345,,"LINESTRING (-78.1188361 -2.3021054, -78.1197298 -2.301923)",
89987158,False,,Tarqui,residential,False,113.407,,"LINESTRING (-78.1211691 -2.306535, -78.1201499 -2.3065907)",
89987179,True,,Guamote,residential,False,118.272,,"LINESTRING (-78.1211691 -2.306535, -78.121396 -2.3075742)",
89987127,False,,Pastaza,residential,False,106.555,,"LINESTRING (-78.117499 -2.3064028, -78.116563 -2.3066116)",
89987127,False,,Pastaza,residential,True,56.722,,"LINESTRING (-78.117499 -2.3064028, -78.1180041 -2.3063286)",
89987284,False,,9 De Octubre,residential,False,85.513,,"LINESTRING (-78.117499 -2.3064028, -78.1174137 -2.3056385)",50
169326146,False,,Amazonas,residential,False,57.899,,"LINESTRING (-78.1202805 -2.3078811, -78.1202327 -2.3073626)",50
169326146,False,,Amazonas,residential,True,114.25,,"LINESTRING (-78.1202805 -2.3078811, -78.1203674 -2.3089049)",50
320066332,False,E45,Juan de la Cruz,trunk,False,119.347,2,"LINESTRING (-78.1202805 -2.3078811, -78.1192751 -2.308259)",
537352664,False,E45,Juan de la Cruz,trunk,True,46.852,2,"LINESTRING (-78.1202805 -2.3078811, -78.1206833 -2.3077564)",
89987245,False,,Riobamba,residential,False,115.542,,"LINESTRING (-78.1165459 -2.3008192, -78.1156073 -2.3012666)",
89987284,False,,9 De Octubre,residential,True,93.619,,"LINESTRING (-78.1165459 -2.3008192, -78.1167023 -2.3016465)",50
89987245,False,,Riobamba,residential,True,178.827,,"LINESTRING (-78.1165459 -2.3008192, -78.1171141 -2.3005668, -78.1175878 -2.3003596, -78.1180354 -2.3002144)",
89987284,False,,9 De Octubre,residential,False,49.596,,"LINESTRING (-78.1172833 -2.3048381, -78.1172638 -2.3043925)",50
89987284,False,,9 De Octubre,residential,True,90.172,,"LINESTRING (-78.1172833 -2.3048381, -78.1174137 -2.3056385)",50
138196169,True,,Domingo Comin,residential,False,62.075,,"LINESTRING (-78.1172833 -2.3048381, -78.1178405 -2.3047972)",
89987158,False,,Tarqui,residential,True,120.803,,"LINESTRING (-78.1180636 -2.306711, -78.1191491 -2.3066487)",
89987219,False,,24 de Mayo,residential,True,98.827,,"LINESTRING (-78.1180636 -2.306711, -78.1181594 -2.3075946)",50
89987219,False,,24 de Mayo,residential,False,43.032,,"LINESTRING (-78.1180636 -2.306711, -78.118014 -2.3063923, -78.1180041 -2.3063286)",50
89987306,False,,Don Bosco,residential,True,93.107,,"LINESTRING (-78.1164501 -2.3057819, -78.116563 -2.3066116)",50
305656425,False,,10 de Agosto,residential,True,108.242,,"LINESTRING (-78.1164501 -2.3057819, -78.1174137 -2.3056385)",
89987306,False,,Don Bosco,residential,False,150.231,,"LINESTRING (-78.1164501 -2.3057819, -78.1163512 -2.3052102, -78.1164343 -2.3049871, -78.1164284 -2.3048941, -78.1163134 -2.3047408, -78.1162348 -2.3045055)",50
305656425,False,,10 de Agosto,residential,False,228.717,,"LINESTRING (-78.1164501 -2.3057819, -78.1150125 -2.3062536, -78.1144982 -2.3064351)",
89987271,False,,Kiruba,residential,True,49.782,,"LINESTRING (-78.1216157 -2.3086367, -78.1211815 -2.3087472)",
537352658,False,E45,29 de Mayo,trunk,True,43.366,2,"LINESTRING (-78.1216157 -2.3086367, -78.1219239 -2.308876)",
"[537352659, 537352660, 537352662, 537352663]",False,E45,29 de Mayo,trunk,False,142.59300000000002,2,"LINESTRING (-78.1216157 -2.3086367, -78.1213385 -2.3083817, -78.121191 -2.3082497, -78.1209 -2.3079843, -78.1206833 -2.3077564)",
89987187,False,,Mariscal Sucre,residential,True,43.787,,"LINESTRING (-78.1156325 -2.3035138, -78.1160241 -2.3034695)",
89987219,False,,24 de Mayo,residential,False,98.827,,"LINESTRING (-78.1181594 -2.3075946, -78.1180636 -2.306711)",50
89987219,False,,24 de Mayo,residential,True,111.384,,"LINESTRING (-78.1181594 -2.3075946, -78.1182743 -2.3085897)",50
89987229,False,,Gavino Rivadeneira,residential,False,121.26,,"LINESTRING (-78.1181594 -2.3075946, -78.119154 -2.3071456)",
89987229,False,,Gavino Rivadeneira,residential,True,85.237,,"LINESTRING (-78.1181594 -2.3075946, -78.1174631 -2.3079164)",
89987219,False,,24 de Mayo,residential,False,87.185,,"LINESTRING (-78.1179153 -2.3055777, -78.1178405 -2.3047972)",50
89987219,False,,24 de Mayo,residential,True,84.077,,"LINESTRING (-78.1179153 -2.3055777, -78.1180041 -2.3063286)",50
305656425,False,,10 de Agosto,residential,False,56.139,,"LINESTRING (-78.1179153 -2.3055777, -78.1174137 -2.3056385)",
