osmid,oneway,lanes,name,highway,reversed,length,maxspeed,geometry,access
114496423,True,2,Tarqui,residential,False,84.633,,"LINESTRING (-78.6462541 -1.6720666, -78.6457819 -1.6714695)",
280625357,True,2,Argentinos,residential,False,81.409,,"LINESTRING (-78.6462541 -1.6720666, -78.6457098 -1.6725565)",
280625357,True,2,Argentinos,residential,False,80.851,,"LINESTRING (-78.6495927 -1.6690985, -78.6490521 -1.669585)",
108358421,True,2,Gabriel García Moreno,residential,False,84.913,,"LINESTRING (-78.6500754 -1.6696904, -78.6495927 -1.6690985)",
113539584,True,2,José de Orozco,residential,False,87.4,,"LINESTRING (-78.6500754 -1.6696904, -78.6506703 -1.6691764)",
114496435,True,2,Mariana de Jesus,residential,False,81.712,,"LINESTRING (-78.6456031 -1.673624, -78.645138 -1.6730549)",
897335178,True,2,José de Orozco,residential,False,85.189,,"LINESTRING (-78.6456031 -1.673624, -78.6461778 -1.6731171)",
106857517,True,2,Junín,residential,False,49.464,,"LINESTRING (-78.6438216 -1.6731303, -78.6441638 -1.6728459)",
113539579,True,2,José Veloz,residential,False,35.283,,"LINESTRING (-78.6519456 -1.6690677, -78.6517028 -1.6692721)",
114615599,True,,,residential,False,84.503,,"LINESTRING (-78.64676 -1.6745787, -78.6462614 -1.674005)",
552493609,True,2,Primera Constituyente,secondary,False,54.458,,"LINESTRING (-78.64676 -1.6745787, -78.6471297 -1.6742573)",
299355919,True,2,Chile,residential,False,80.784,,"LINESTRING (-78.65063 -1.67621, -78.6500791 -1.6766839)",
536124151,True,2,5 de Junio,residential,False,75.746,,"LINESTRING (-78.65063 -1.67621, -78.6510727 -1.6767279)",
898287099,True,2,Juan de Velasco,residential,False,89.076,,"LINESTRING (-78.6437862 -1.6702279, -78.6442954 -1.6708465)",
897761346,True,2,José de Orozco,residential,False,86.2,40,"LINESTRING (-78.6489782 -1.6706696, -78.64956 -1.670157)",
106857517,True,2,Junín,residential,False,69.84,,"LINESTRING (-78.6441638 -1.6728459, -78.644647 -1.6724444)",
559919666,True,2,Eugenio Espejo,tertiary,False,82.204,,"LINESTRING (-78.6511836 -1.6756603, -78.6507169 -1.6750868)",
280625357,True,2,Argentinos,residential,False,84.599,,"LINESTRING (-78.6445724 -1.6735735, -78.6439893 -1.6740625)",
898263909,True,2,Alvarado,residential,False,77.946,,"LINESTRING (-78.6445724 -1.6735735, -78.6450253 -1.6741087)",
114496454,True,2,Juan Larrea,residential,False,80.525,,"LINESTRING (-78.6484596 -1.6700613, -78.6479876 -1.6695119)",
280625357,True,2,Argentinos,residential,False,81.062,,"LINESTRING (-78.6484596 -1.6700613, -78.6479282 -1.6705606)",
113539566,True,2,José Veloz,residential,False,112.359,,"LINESTRING (-78.6462614 -1.674005, -78.6459178 -1.6743038, -78.6458733 -1.6743425, -78.6454987 -1.6746682)",
106857517,True,2,Junín,residential,False,84.512,,"LINESTRING (-78.6457819 -1.6714695, -78.6463505 -1.6709649)",
114496456,True,2,Tarqui,residential,False,78.835,,"LINESTRING (-78.6457819 -1.6714695, -78.6453274 -1.6709252)",
113628088,True,2,Guayaquil,residential,False,80.742,,"LINESTRING (-78.6508977 -1.6729595, -78.6514448 -1.6724818)",
114496432,True,2,Juan Larrea,residential,False,84.324,,"LINESTRING (-78.6508977 -1.6729595, -78.6504186 -1.6723715)",
114496457,True,2,Cristóbal Colón,tertiary,False,79.026,,"LINESTRING (-78.6512646 -1.6746089, -78.6517213 -1.6751536)",
113628089,True,2,Gaspar de Villarroel,residential,False,85.377,50,"LINESTRING (-78.6512646 -1.6746089, -78.6517882 -1.6741392, -78.6518382 -1.6740983)",
114496457,True,2,Cristóbal Colón,tertiary,False,83.56,,"LINESTRING (-78.6493518 -1.6722948, -78.6498286 -1.6728758)",
536057015,True,2,Primera Constituyente,secondary,False,85.04,,"LINESTRING (-78.6493518 -1.6722948, -78.6499346 -1.6717993)",
113628085,True,2,José Joaquín de Olmedo,residential,False,85.406,,"LINESTRING (-78.6513923 -1.6735548, -78.6507946 -1.6740375)",
114496432,True,2,Juan Larrea,residential,False,86.045,,"LINESTRING (-78.6513923 -1.6735548, -78.6508977 -1.6729595)",
