osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,ref
508981706,2,Николе Тесле,residential,False,False,80.675,"LINESTRING (20.386094 45.3839134, 20.3854776 45.3844956)",,,
135601594,,Обилићева,residential,False,False,66.083,"LINESTRING (20.386094 45.3839134, 20.3860224 45.3838766, 20.3856232 45.3834245)",,,
"[984662528, 508981706]","['2', '3']",Николе Тесле,residential,False,True,70.57499999999999,"LINESTRING (20.386094 45.3839134, 20.3861027 45.3838898, 20.386105 45.3838587, 20.3861075 45.3837668, 20.3861139 45.3836587, 20.3861234 45.383497, 20.3861371 45.38328)",,,
142385412,,Пупинова,residential,False,True,230.97199999999998,"LINESTRING (20.3915536 45.3806205, 20.3919753 45.380634, 20.3920303 45.3806363, 20.3924463 45.3806604, 20.3927292 45.3807002, 20.392768 45.3807068, 20.3930015 45.3807507, 20.3933528 45.3808311, 20.3936808 45.3809189, 20.3943955 45.3811239)",,,
135594708,1,Јована Цвијића,residential,True,False,178.736,"LINESTRING (20.3883663 45.3837739, 20.387451 45.3837929, 20.3862066 45.383925, 20.3861427 45.3839224, 20.386094 45.3839134)",50,,
135608510,2,Иве Лоле Рибара,residential,False,True,55.137,"LINESTRING (20.3883663 45.3837739, 20.3884994 45.3835789, 20.3886411 45.3833176)",50,,
135595254,,Немањина,residential,False,True,192.99200000000002,"LINESTRING (20.3943955 45.3811239, 20.3943768 45.381201, 20.394309 45.3815036, 20.3942647 45.3817052, 20.394226 45.381871, 20.3941749 45.3820434, 20.3941042 45.3822228, 20.3937874 45.3827981)",,,
142385412,,Пупинова,residential,False,False,230.97199999999998,"LINESTRING (20.3943955 45.3811239, 20.3936808 45.3809189, 20.3933528 45.3808311, 20.3930015 45.3807507, 20.392768 45.3807068, 20.3927292 45.3807002, 20.3924463 45.3806604, 20.3920303 45.3806363, 20.3919753 45.380634, 20.3915536 45.3806205)",,,
402693648,,Светосавска,residential,False,True,57.826,"LINESTRING (20.3943955 45.3811239, 20.3944916 45.3809505, 20.3946112 45.3807793, 20.3947126 45.380655)",40,,
508685788,,Др Емила Гаврила,residential,False,True,126.591,"LINESTRING (20.3943955 45.3811239, 20.3944895 45.3811513, 20.3957498 45.3814859, 20.3959141 45.381521)",,,
135595254,,Немањина,residential,False,False,192.99200000000002,"LINESTRING (20.3937874 45.3827981, 20.3941042 45.3822228, 20.3941749 45.3820434, 20.394226 45.381871, 20.3942647 45.3817052, 20.394309 45.3815036, 20.3943768 45.381201, 20.3943955 45.3811239)",,,
"[135601595, 1064643846]",,Слободана Бурсаћа,residential,True,False,265.737,"LINESTRING (20.3937874 45.3827981, 20.3905942 45.3822806, 20.3904717 45.3822617)",,,
"[1064643845, 725765822]",2,Немањина,residential,False,True,62.781000000000006,"LINESTRING (20.3937874 45.3827981, 20.393707 45.3829411, 20.3936773 45.3830567, 20.3936783 45.3831121, 20.3937098 45.3831871, 20.3937603 45.3832916, 20.3937878 45.3833371)",,,
297316785,,Светозара Марковића,residential,False,True,45.5,"LINESTRING (20.395933 45.3782589, 20.3956752 45.3785726, 20.3956418 45.3786133)",,,
