osmid,ref,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,access
261952174,15,Ивана Милутиновића,primary,50,False,False,232.263,,"LINESTRING (19.6496894 45.5668963, 19.6517846 45.5654092)",
516801774,,Његошева,tertiary,50,False,True,116.792,2,"LINESTRING (19.6496894 45.5668963, 19.6507616 45.567631)",
262750396,15,Његошева,primary,50,False,False,122.37,2,"LINESTRING (19.6496894 45.5668963, 19.6489586 45.5663343, 19.6486312 45.5660825)",
568955306,,Маршала Тита,tertiary,50,False,True,200.97000000000003,1,"LINESTRING (19.6496894 45.5668963, 19.6483179 45.5677523, 19.6481258 45.567831, 19.6479232 45.5678621, 19.6477583 45.5678649, 19.647609 45.5678675)",
516801774,,Његошева,tertiary,50,False,False,151.17,2,"LINESTRING (19.6521495 45.5685819, 19.6507616 45.567631)",
550797122,,Светозара Марковића,residential,50,False,True,126.537,2,"LINESTRING (19.6521495 45.5685819, 19.65328 45.5677642)",
261771080,,Светозара Марковића,residential,50,False,False,365.15000000000003,,"LINESTRING (19.6521495 45.5685819, 19.6488687 45.5708614, 19.6488247 45.5708982)",
550652678,305,Мајора Милорада Рађеновића,tertiary,50,False,False,96.863,,"LINESTRING (19.6424484 45.564413, 19.6417261 45.5637037)",
726200536,,Мајора Милорада Рађеновића,tertiary,,False,False,53.828,,"LINESTRING (19.6424484 45.564413, 19.6428389 45.5648125)",
1137805561,305,Куцурски пут,tertiary,40,False,True,79.45,,"LINESTRING (19.6424484 45.564413, 19.6427028 45.56445, 19.6429318 45.5644543, 19.6431673 45.5644331, 19.6433192 45.564418, 19.6434575 45.5643995)",
29372590,,Бачка,residential,50,False,True,19.91,,"LINESTRING (19.6434575 45.5643995, 19.6435554 45.5644047, 19.6436943 45.5644568)",
261773907,15,Данила Бојовића,primary,50,False,True,66.842,,"LINESTRING (19.6434575 45.5643995, 19.6432783 45.5645561, 19.6428389 45.5648125)",
1137805561,305,Куцурски пут,tertiary,40,False,False,79.45,,"LINESTRING (19.6434575 45.5643995, 19.6433192 45.564418, 19.6431673 45.5644331, 19.6429318 45.5644543, 19.6427028 45.56445, 19.6424484 45.564413)",
"[1137805882, 262750396]",15,"['Његошева', 'Данила Бојовића']",primary,50,False,True,586.687,2,"LINESTRING (19.6434575 45.5643995, 19.6437097 45.5641516, 19.6441708 45.5637294, 19.6443127 45.5636301, 19.6444575 45.5635432, 19.644626 45.5634749, 19.6448004 45.5634294, 19.6449866 45.563419, 19.6451787 45.5634314, 19.6453625 45.5634582, 19.6455423 45.5635231, 19.6457137 45.5636177, 19.6458847 45.5637344, 19.6463631 45.5641768, 19.6465576 45.5643566, 19.6470475 45.5648097, 19.647777 45.5654843, 19.64851 45.5659893, 19.6486312 45.5660825)",
29372590,,Бачка,residential,50,False,False,277.286,,"LINESTRING (19.647609 45.5678675, 19.6475736 45.5677966, 19.6475149 45.5677247, 19.6454178 45.565908)",
568955306,,Маршала Тита,tertiary,50,False,False,200.97000000000003,1,"LINESTRING (19.647609 45.5678675, 19.6477583 45.5678649, 19.6479232 45.5678621, 19.6481258 45.567831, 19.6483179 45.5677523, 19.6496894 45.5668963)",
568955306,,Маршала Тита,tertiary,50,False,True,179.398,1,"LINESTRING (19.647609 45.5678675, 19.6474879 45.5678697, 19.6473144 45.5678683, 19.6471305 45.5678858, 19.6469319 45.5679605, 19.6466132 45.568141, 19.6456956 45.5686703)",
29372590,,Бачка,residential,50,False,True,209.859,,"LINESTRING (19.6436943 45.5644568, 19.6454178 45.565908)",
29372590,,Бачка,residential,50,False,False,19.91,,"LINESTRING (19.6436943 45.5644568, 19.6435554 45.5644047, 19.6434575 45.5643995)",
568941322,,Сремска,residential,50,True,False,604.934,,"LINESTRING (19.6436943 45.5644568, 19.6447692 45.5638726, 19.6471297 45.5660208, 19.647252 45.5666174, 19.6473319 45.5666731, 19.6474193 45.5666743, 19.6486312 45.5660825)",
261771082,,Деспота Стефана,residential,50,False,False,94.226,,"LINESTRING (19.6443415 45.5708274, 19.6452764 45.5702891)",
261771082,,Деспота Стефана,residential,50,False,True,15.587,,"LINESTRING (19.6469788 45.569309, 19.6468241 45.569398)",
261771083,,,residential,40,False,False,79.011,,"LINESTRING (19.6461901 45.5688431, 19.6468241 45.569398)",
261771082,,Деспота Стефана,residential,50,False,False,15.587,,"LINESTRING (19.6468241 45.569398, 19.6469788 45.569309)",
261771082,,Деспота Стефана,residential,50,False,True,155.988,,"LINESTRING (19.6468241 45.569398, 19.6452764 45.5702891)",
261771083,,,residential,40,False,True,79.011,,"LINESTRING (19.6468241 45.569398, 19.6461901 45.5688431)",
350528850,,Бачка,residential,50,False,False,208.501,,"LINESTRING (19.6476494 45.5682601, 19.647897 45.569403, 19.648051 45.570114)",
350528850,,Бачка,residential,50,False,False,108.181,,"LINESTRING (19.648051 45.570114, 19.6480821 45.5701384, 19.6481184 45.5701712, 19.6481423 45.5702019, 19.6483467 45.5705541, 19.6484532 45.5706567, 19.6486628 45.5708172, 19.6488247 45.5708982)",
350528850,,Бачка,residential,50,False,True,208.501,,"LINESTRING (19.648051 45.570114, 19.647897 45.569403, 19.6476494 45.5682601)",
1265097387,,Народног фронта,residential,50,False,True,191.18699999999998,,"LINESTRING (19.648051 45.570114, 19.6479971 45.5700913, 19.647957 45.570083, 19.6479283 45.5700809, 19.6478848 45.570084, 19.6478395 45.5700987, 19.6461038 45.5710776)",
1265097387,,Народног фронта,residential,50,False,False,151.322,,"LINESTRING (19.6446003 45.5719403, 19.6461038 45.5710776)",
261771087,,Густава Крклеца,residential,50,False,True,226.452,,"LINESTRING (19.6446003 45.5719403, 19.6439071 45.5713228, 19.6428028 45.570339)",
261771086,,,residential,40,False,False,108.79,,"LINESTRING (19.6461038 45.5710776, 19.6452764 45.5702891)",
1265097387,,Народног фронта,residential,50,False,True,151.322,,"LINESTRING (19.6461038 45.5710776, 19.6446003 45.5719403)",
1265097387,,Народног фронта,residential,50,False,False,191.18699999999998,,"LINESTRING (19.6461038 45.5710776, 19.6478395 45.5700987, 19.6478848 45.570084, 19.6479283 45.5700809, 19.647957 45.570083, 19.6479971 45.5700913, 19.648051 45.570114)",
261771082,,Деспота Стефана,residential,50,False,False,155.988,,"LINESTRING (19.6452764 45.5702891, 19.6468241 45.569398)",
261771082,,Деспота Стефана,residential,50,False,True,94.226,,"LINESTRING (19.6452764 45.5702891, 19.6443415 45.5708274)",
261771086,,,residential,40,False,True,108.79,,"LINESTRING (19.6452764 45.5702891, 19.6461038 45.5710776)",
261771087,,Густава Крклеца,residential,50,False,True,108.329,,"LINESTRING (19.6428028 45.570339, 19.6419556 45.5695661)",
568955306,,Маршала Тита,tertiary,50,False,False,291.779,1,"LINESTRING (19.6428028 45.570339, 19.6456956 45.5686703)",
568955306,,Маршала Тита,tertiary,50,False,True,102.867,1,"LINESTRING (19.6428028 45.570339, 19.6417773 45.5709225)",
261771087,,Густава Крклеца,residential,50,False,False,226.452,,"LINESTRING (19.6428028 45.570339, 19.6439071 45.5713228, 19.6446003 45.5719403)",
29372590,,Бачка,residential,50,False,False,209.859,,"LINESTRING (19.6454178 45.565908, 19.6436943 45.5644568)",
29372590,,Бачка,residential,50,False,True,277.286,,"LINESTRING (19.6454178 45.565908, 19.6475149 45.5677247, 19.6475736 45.5677966, 19.647609 45.5678675)",
261771089,,Саве Ковачевића,residential,50,False,False,461.788,,"LINESTRING (19.6454178 45.565908, 19.6424687 45.5676243, 19.640856 45.5685628)",
261771087,,Густава Крклеца,residential,50,False,False,112.639,,"LINESTRING (19.640856 45.5685628, 19.6417368 45.5693665)",
