osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,junction,bridge,access
38359850,True,Николе Пашића,tertiary,False,148.653,"LINESTRING (21.895386 43.3182673, 21.8952971 43.3182799, 21.8949896 43.3183235, 21.8948976 43.3183365, 21.8947959 43.3183509, 21.894642 43.3183728, 21.8944149 43.3184049, 21.8939409 43.3184775, 21.8936862 43.3185186, 21.8935858 43.3185349)",2,30,,,
725281538,False,7. јули,residential,True,59.01,"LINESTRING (21.9018432 43.3235898, 21.901188 43.3233565)",3,,,,
723507899,True,Облачића Рада,residential,False,67.059,"LINESTRING (21.8966329 43.3167624, 21.8958077 43.3167056)",,,,,
38691413,False,Облачића Рада,residential,True,102.112,"LINESTRING (21.8966329 43.3167624, 21.897606 43.3168183, 21.8978885 43.3168509)",,,,,
38691413,False,Облачића Рада,residential,False,102.112,"LINESTRING (21.8978885 43.3168509, 21.897606 43.3168183, 21.8966329 43.3167624)",,,,,
885699407,False,,tertiary_link,False,6.9719999999999995,"LINESTRING (21.891677 43.3176592, 21.8916799 43.3176737, 21.8916821 43.3176848, 21.89169 43.3176999, 21.8917024 43.3177185)",2,,,,
931398775,True,Трг Павла Стојковића,tertiary,False,20.51,"LINESTRING (21.891677 43.3176592, 21.8917124 43.317629, 21.8917446 43.3176086, 21.8917929 43.3175841, 21.8918744 43.3175453)",2,,,,
911225805,False,7. јули,residential,False,72.335,"LINESTRING (21.8975739 43.3223043, 21.8984604 43.3223894)",2,,,,
911225805,False,7. јули,residential,True,55.914,"LINESTRING (21.8975739 43.3223043, 21.8968883 43.3222405)",2,,,,
38359851,True,Синђелићев трг,tertiary,False,41.323,"LINESTRING (21.8999054 43.3195598, 21.8997552 43.3192046)",1,,,,
203589964,False,Светозара Марковића,residential,True,45.190999999999995,"LINESTRING (21.8999054 43.3195598, 21.8998693 43.3195704, 21.8994383 43.319685, 21.8993786 43.3196934)",,,,,
875070295,False,Генерала Милојка Лешјанина,secondary,True,32.118,"LINESTRING (21.8946526 43.3208439, 21.8950388 43.3209109)",4,30,,,
30951906,False,Давидова,residential,False,137.481,"LINESTRING (21.8946526 43.3208439, 21.894627 43.3208968, 21.8946014 43.3209497, 21.8945714 43.3210138, 21.894 43.3219851)",2,,,,
"[875071472, 1004744419, 1087007031]",False,Генерала Милојка Лешјанина,secondary,False,116.649,"LINESTRING (21.8946526 43.3208439, 21.8941858 43.3207535, 21.8935325 43.320627, 21.8932592 43.320574)",4,30,,,
"[723375320, 264480094, 624093462]",False,"['Милентијева', 'Кеј двадесетдеветог децембра']",residential,"[False, True]",381.70000000000005,"LINESTRING (21.9006984 43.3251385, 21.9007489 43.3251482, 21.9012487 43.3252468, 21.9021135 43.3254175, 21.9023439 43.325463, 21.9026925 43.3255318, 21.9027348 43.3255321, 21.902767 43.3255233, 21.9027925 43.3255125, 21.9028126 43.3254921, 21.902826 43.3254647, 21.9028327 43.3253613, 21.9028247 43.3253047, 21.9028059 43.3252813, 21.902766 43.325258, 21.9008217 43.3245686)",,,,,
723387978,False,Светосавска,residential,True,64.153,"LINESTRING (21.9006984 43.3251385, 21.9008057 43.3246312, 21.9008217 43.3245686)",,,,,
264480094,False,Кеј двадесетдеветог децембра,residential,True,145.31900000000002,"LINESTRING (21.9006984 43.3251385, 21.9006232 43.3251229, 21.9001207 43.3249752, 21.8998052 43.3248352, 21.8995004 43.3246845, 21.8991267 43.324518)",,,,,
723375319,True,Милентијева,residential,False,125.314,"LINESTRING (21.9008217 43.3245686, 21.8994212 43.3240869)",,,,,
"[723375320, 264480094, 624093462]",False,"['Милентијева', 'Кеј двадесетдеветог децембра']",residential,"[False, True]",381.7,"LINESTRING (21.9008217 43.3245686, 21.902766 43.325258, 21.9028059 43.3252813, 21.9028247 43.3253047, 21.9028327 43.3253613, 21.902826 43.3254647, 21.9028126 43.3254921, 21.9027925 43.3255125, 21.902767 43.3255233, 21.9027348 43.3255321, 21.9026925 43.3255318, 21.9023439 43.325463, 21.9021135 43.3254175, 21.9012487 43.3252468, 21.9007489 43.3251482, 21.9006984 43.3251385)",,,,,
723387978,False,Светосавска,residential,False,64.153,"LINESTRING (21.9008217 43.3245686, 21.9008057 43.3246312, 21.9006984 43.3251385)",,,,,
"[182023666, 1125937898]",True,Светосавска,residential,False,63.577999999999996,"LINESTRING (21.9009843 43.3240092, 21.9009803 43.324023, 21.9008365 43.3245178, 21.9008217 43.3245686)",,30,,,
875074258,False,Вожда Карађорђа,secondary,False,47.725,"LINESTRING (21.8996409 43.3206051, 21.8990574 43.3206684)",4,,,,
694609277,True,Вожда Карађорђа,secondary,False,65.69500000000001,"LINESTRING (21.8996409 43.3206051, 21.8998335 43.3205508, 21.899964 43.3205335, 21.9001519 43.3205139, 21.9002057 43.3205084, 21.9004308 43.3204789)",2,,,,
"[38393865, 1004744421, 875070294]",False,"['Вожда Карађорђа', 'Генерала Милојка Лешјанина', 'Трг краља Милана']",secondary,False,222.27100000000002,"LINESTRING (21.8977677 43.3207816, 21.8967765 43.3208857, 21.8963819 43.3209233, 21.8962178 43.3209364, 21.8960564 43.3209455, 21.8959001 43.3209488, 21.8957491 43.3209501, 21.8954663 43.3209484, 21.8953056 43.3209389, 21.8951574 43.320927, 21.8950388 43.3209109)",4,30,,,
112603198,True,Страхињића Бана,residential,False,170.043,"LINESTRING (21.8977677 43.3207816, 21.8977588 43.3208367, 21.8975739 43.3223043)",,,,,
"[1214310714, 1125937899]",False,Вожда Карађорђа,secondary,True,105.098,"LINESTRING (21.8977677 43.3207816, 21.8980602 43.3207511, 21.8984275 43.3207189, 21.8990574 43.3206684)",4,30,,,
264480094,False,Кеј двадесетдеветог децембра,residential,True,66.556,"LINESTRING (21.8991267 43.324518, 21.8985611 43.3240833)",,,,,
723387975,False,Мачванска,residential,False,53.529,"LINESTRING (21.8991267 43.324518, 21.8994212 43.3240869)",,,,,
264480094,False,Кеј двадесетдеветог децембра,residential,False,145.319,"LINESTRING (21.8991267 43.324518, 21.8995004 43.3246845, 21.8998052 43.3248352, 21.9001207 43.3249752, 21.9006232 43.3251229, 21.9006984 43.3251385)",,,,,
264480094,False,Кеј двадесетдеветог децембра,residential,False,66.556,"LINESTRING (21.8985611 43.3240833, 21.8991267 43.324518)",,,,,
116451461,False,Трг Синђелића,residential,False,56.76,"LINESTRING (21.9002214 43.3211867, 21.8999457 43.3207173)",,,,,
182017479,True,Лоле Рибара,residential,False,183.611,"LINESTRING (21.9002214 43.3211867, 21.8993918 43.3227237)",,,,,
116451461,False,Трг Синђелића,residential,True,50.696,"LINESTRING (21.9002214 43.3211867, 21.9003119 43.3211785, 21.9007753 43.3211367, 21.9008433 43.3211306)",,,,,
114150961,True,Кеј Мике Палигорића,residential,False,39.732,"LINESTRING (21.890571 43.3217229, 21.8907035 43.3217464, 21.8908791 43.3217938, 21.891039 43.32183)",,,,,
417309446,False,Булевар 12. фебруар,secondary,True,137.43099999999998,"LINESTRING (21.890571 43.3217229, 21.8905403 43.3217983, 21.8901623 43.3227795, 21.8901378 43.3228463, 21.8901132 43.3229131)",4,,,,
"[646265608, 135704149, 170772575]",False,Књегиње Љубице,secondary,False,82.903,"LINESTRING (21.890571 43.3217229, 21.8905968 43.3216546, 21.890787 43.3210854, 21.8907997 43.3210449, 21.8908155 43.3209989)",4,,,yes,
114150961,True,Кеј Мике Палигорића,residential,False,59.373,"LINESTRING (21.891039 43.32183, 21.891696 43.322068)",,,,,
114150961,True,Кеј Мике Палигорића,residential,False,168.282,"LINESTRING (21.8928166 43.3224348, 21.8940933 43.3229592, 21.8946203 43.3231886)",,,,,
203589978,True,Шуматовачка,residential,False,151.807,"LINESTRING (21.8946203 43.3231886, 21.8940518 43.3231789, 21.8938627 43.3231901, 21.8927445 43.323196)",2,,,,
115560983,True,Добричка,residential,False,88.217,"LINESTRING (21.8924859 43.3231908, 21.8928166 43.3224348)",,,,,
203589978,True,Шуматовачка,residential,False,69.346,"LINESTRING (21.8924859 43.3231908, 21.891637 43.323104)",2,,,,
38691396,True,Ђуке Динић,residential,False,66.365,"LINESTRING (21.8918689 43.3242578, 21.892673 43.3241394)",,,,,
203589978,True,Шуматовачка,residential,False,49.696,"LINESTRING (21.891637 43.323104, 21.8910308 43.3230315)",2,,,,
114533140,True,Анете Андрејевић,residential,False,129.661,"LINESTRING (21.891637 43.323104, 21.8918 43.323915, 21.8918689 43.3242578)",,,,,
114150961,True,Кеј Мике Палигорића,residential,False,99.404,"LINESTRING (21.891696 43.322068, 21.8928166 43.3224348)",,,,,
114533140,True,Анете Андрејевић,residential,False,115.297,"LINESTRING (21.891696 43.322068, 21.891637 43.323104)",,,,,
170772573,False,Булевар 12. фебруар,secondary,True,16.918,"LINESTRING (21.890151 43.324322, 21.8901519 43.324349, 21.8901562 43.3244741)",4,,,,
646264078,False,Булевар 12. фебруар,secondary,False,156.69199999999998,"LINESTRING (21.890151 43.324322, 21.8901492 43.3242533, 21.8901159 43.3230125, 21.8901145 43.3229628, 21.8901132 43.3229131)",4,,,,
115514116,False,Генерала Транијеа,residential,False,140.29,"LINESTRING (21.8984968 43.3184148, 21.8984705 43.3185844, 21.8983407 43.3194212, 21.8983024 43.3196685)",,,,,
1104045493,False,Цара Душана,tertiary,False,77.291,"LINESTRING (21.901077 43.3177711, 21.9001336 43.3176614)",2,,,,
115514716,True,Војводе Вука,residential,False,38.494,"LINESTRING (21.901442 43.31911, 21.9013404 43.3187718)",,,,,
115560981,True,Јелене Димитријевић,residential,False,133.603,"LINESTRING (21.8910308 43.3230315, 21.891039 43.32183)",,,,,
203589978,True,Шуматовачка,residential,False,75.387,"LINESTRING (21.8910308 43.3230315, 21.890367 43.3229458, 21.8902876 43.3229356, 21.8901132 43.3229131)",2,,,,
38375826,False,Генерала Милојка Лешјанина,secondary,True,53.30800000000001,"LINESTRING (21.8926224 43.3204507, 21.8927616 43.3204777, 21.8932592 43.320574)",4,30,,,
115560988,False,Милорада Вељковића-Шпаје,residential,False,116.013,"LINESTRING (21.8926224 43.3204507, 21.8926043 43.320495, 21.8925971 43.3205127, 21.8925515 43.3206049, 21.8924766 43.3207165, 21.8922217 43.3210748, 21.8920262 43.3213979)",,,,,
115684389,True,Милорада Вељковића Шпаје,residential,False,104.192,"LINESTRING (21.8926224 43.3204507, 21.8927051 43.3202243, 21.8927587 43.3200656, 21.892814 43.3198577, 21.8928539 43.3195314)",,,,,
"[1004744416, 1004744417]",False,Генерала Милојка Лешјанина,secondary,False,122.063,"LINESTRING (21.8926224 43.3204507, 21.8918872 43.3203083, 21.8913819 43.3202105, 21.8912949 43.3201936, 21.8911647 43.3201673)","['4', '5']",30,,,
115560988,False,Милорада Вељковића-Шпаје,residential,True,116.01299999999999,"LINESTRING (21.8920262 43.3213979, 21.8922217 43.3210748, 21.8924766 43.3207165, 21.8925515 43.3206049, 21.8925971 43.3205127, 21.8926043 43.320495, 21.8926224 43.3204507)",,,,,
115561078,True,Добричка,residential,False,101.681,"LINESTRING (21.8929478 43.3240984, 21.8927445 43.323196)",,,,,
1267539910,True,Ђуке Динић,residential,False,74.383,"LINESTRING (21.8929478 43.3240984, 21.8938498 43.3239684)",,,,,no
203589978,True,Шуматовачка,residential,False,20.927,"LINESTRING (21.8927445 43.323196, 21.8924859 43.3231908)",2,,,,
38691396,True,Ђуке Динић,residential,False,22.692,"LINESTRING (21.892673 43.3241394, 21.8929478 43.3240984)",,,,,
115561079,True,Франца Розмана,residential,False,106.56,"LINESTRING (21.892673 43.3241394, 21.892498 43.3232522, 21.8924859 43.3231908)",,,,,
115514716,True,Војводе Вука,residential,False,113.295,"LINESTRING (21.9013404 43.3187718, 21.901088 43.3178131, 21.901077 43.3177711)",,,,,
266143650,False,Прешернова,residential,False,84.041,"LINESTRING (21.9013404 43.3187718, 21.9012653 43.3187747, 21.9012278 43.3187739, 21.9011903 43.31877, 21.901139 43.3187606, 21.9010877 43.3187491, 21.9009867 43.3187185, 21.9007736 43.3186313, 21.9006987 43.3185996, 21.9005587 43.318544, 21.9003891 43.3184968)",,,,,
"[646265608, 135704149, 170772575]",False,Књегиње Љубице,secondary,True,82.903,"LINESTRING (21.8908155 43.3209989, 21.8907997 43.3210449, 21.890787 43.3210854, 21.8905968 43.3216546, 21.890571 43.3217229)",4,,,yes,
"[545148171, 1004737860]",False,Књегиње Љубице,secondary,False,96.742,"LINESTRING (21.8908155 43.3209989, 21.8909021 43.3207769, 21.8910691 43.3203557, 21.8911046 43.3202918, 21.8911647 43.3201673)","['5', '6']",,,,
875070295,False,Генерала Милојка Лешјанина,secondary,False,32.118,"LINESTRING (21.8950388 43.3209109, 21.8946526 43.3208439)",4,30,,,
115673859,False,Балканска,residential,False,121.726,"LINESTRING (21.8950388 43.3209109, 21.8950248 43.3209511, 21.8946688 43.321972)",,,,,
"[38393865, 1004744421, 875070294]",False,"['Вожда Карађорђа', 'Генерала Милојка Лешјанина', 'Трг краља Милана']",secondary,True,222.27100000000002,"LINESTRING (21.8950388 43.3209109, 21.8951574 43.320927, 21.8953056 43.3209389, 21.8954663 43.3209484, 21.8957491 43.3209501, 21.8959001 43.3209488, 21.8960564 43.3209455, 21.8962178 43.3209364, 21.8963819 43.3209233, 21.8967765 43.3208857, 21.8977677 43.3207816)",4,30,,,
38375826,False,Генерала Милојка Лешјанина,secondary,False,53.30800000000001,"LINESTRING (21.8932592 43.320574, 21.8927616 43.3204777, 21.8926224 43.3204507)",4,30,,,
115674753,False,Скопљанска,residential,False,122.03299999999999,"LINESTRING (21.8932592 43.320574, 21.8932437 43.3206153, 21.8932353 43.3206378, 21.8930213 43.3212367, 21.8929491 43.3214478, 21.8928554 43.3216305)",,,,,
"[875071472, 1004744419, 1087007031]",False,Генерала Милојка Лешјанина,secondary,True,116.649,"LINESTRING (21.8932592 43.320574, 21.8935325 43.320627, 21.8941858 43.3207535, 21.8946526 43.3208439)",4,30,,,
115684382,False,Дрварска,residential,True,74.906,"LINESTRING (21.8939422 43.3188661, 21.8938825 43.3191683, 21.8938015 43.3195319)",,,,,
1068837569,True,Николе Пашића,tertiary,False,106.40399999999998,"LINESTRING (21.8929531 43.3186241, 21.8919747 43.3187719, 21.8919104 43.3187788, 21.8918601 43.3187797, 21.8918118 43.3187768, 21.8917541 43.3187671, 21.8916678 43.3187419)",2,,,,
115684389,True,Милорада Вељковића Шпаје,residential,False,101.206,"LINESTRING (21.8928539 43.3195314, 21.8929531 43.3186241)",,,,,
1137637521,False,Светозара Марковића,residential,True,84.13,"LINESTRING (21.8928539 43.3195314, 21.891814 43.319525)",,,,,
1137637521,False,Светозара Марковића,residential,False,76.66,"LINESTRING (21.8928539 43.3195314, 21.8932021 43.319531, 21.8938015 43.3195319)",,,,,
1137637521,False,Светозара Марковића,residential,False,84.13,"LINESTRING (21.891814 43.319525, 21.8928539 43.3195314)",,,,,
170772573,False,Булевар 12. фебруар,secondary,True,30.765,"LINESTRING (21.8902036 43.3251949, 21.8902302 43.3254709)",4,,,,
170772573,False,Булевар 12. фебруар,secondary,False,80.25200000000001,"LINESTRING (21.8902036 43.3251949, 21.8901579 43.3245989, 21.8901573 43.3245569, 21.8901562 43.3244741)",4,,,,
115684382,False,Дрварска,residential,False,64.378,"LINESTRING (21.8936924 43.3201054, 21.8938015 43.3195319)",,,,,
624091858,False,7. јули,residential,True,94.592,"LINESTRING (21.901188 43.3233565, 21.9001348 43.3229869)",2,,,,
725281538,False,7. јули,residential,False,59.01,"LINESTRING (21.901188 43.3233565, 21.9018432 43.3235898)",3,,,,
107202366,True,Светосавска,residential,False,120.062,"LINESTRING (21.901188 43.3233565, 21.901486 43.3223874, 21.901512 43.3223028)",,,,,
182023666,True,Светосавска,residential,False,74.424,"LINESTRING (21.901188 43.3233565, 21.9009938 43.3239787, 21.9009843 43.3240092)",,30,,,
115560905,True,Јеронимова,residential,False,64.539,"LINESTRING (21.8990625 43.3232863, 21.8997699 43.3235547)",,,,,
911225806,True,Јеронимова,residential,False,72.528,"LINESTRING (21.8990625 43.3232863, 21.8982666 43.322986)",,,,,
911225807,True,Лоле Рибара,residential,False,65.64,"LINESTRING (21.8990625 43.3232863, 21.8987413 43.3238284)",,,,,
723387977,False,Милентијева,residential,False,42.348,"LINESTRING (21.8987413 43.3238284, 21.8982844 43.3236425)",,,,,
911225807,True,Лоле Рибара,residential,False,31.872,"LINESTRING (21.8987413 43.3238284, 21.8985611 43.3240833)",,,,,
113595957,True,Мачванска,residential,False,65.557,"LINESTRING (21.8994212 43.3240869, 21.8997699 43.3235547)",,,,,
115513406,True,Милентијева,residential,False,62.057,"LINESTRING (21.8994212 43.3240869, 21.8987413 43.3238284)",,,,,
723387975,False,Мачванска,residential,True,53.529,"LINESTRING (21.8994212 43.3240869, 21.8991267 43.324518)",,,,,
115684382,False,Дрварска,residential,True,64.378,"LINESTRING (21.8938015 43.3195319, 21.8936924 43.3201054)",,,,,
1137637521,False,Светозара Марковића,residential,False,87.733,"LINESTRING (21.8938015 43.3195319, 21.8948859 43.3195226)",,,,,
115684382,False,Дрварска,residential,False,74.906,"LINESTRING (21.8938015 43.3195319, 21.8938825 43.3191683, 21.8939422 43.3188661)",,,,,
1137637521,False,Светозара Марковића,residential,True,76.66,"LINESTRING (21.8938015 43.3195319, 21.8932021 43.319531, 21.8928539 43.3195314)",,,,,
