osmid,name,highway,oneway,reversed,length,geometry,junction,lanes,maxspeed
239932225,Мајора Марка,tertiary,False,False,102.15899999999999,"LINESTRING (21.4129865 43.864554, 21.413134 43.864583, 21.4135618 43.8646574, 21.4141646 43.8647629, 21.4142239 43.8647733)",,,
239932225,Мајора Марка,tertiary,False,True,39.719,"LINESTRING (21.4129865 43.864554, 21.4128658 43.864523, 21.4127612 43.864495, 21.4126499 43.8644592, 21.4125307 43.8644153)",,,
283173330,Теслина,residential,False,False,84.186,"LINESTRING (21.4129865 43.864554, 21.4129861 43.8646613, 21.4129841 43.8652395, 21.4129838 43.8653111)",,,
283179259,Подгоричка,residential,False,True,192.781,"LINESTRING (21.4075934 43.8598574, 21.4073841 43.859795, 21.4071971 43.859809, 21.4065843 43.8598549, 21.4057413 43.860016, 21.405599 43.8600572, 21.4055179 43.8600848, 21.4054562 43.8601157, 21.405414 43.8601486, 21.4053369 43.8602163)",,,
749305477,Доктора Драгољуба Јовановића,tertiary,False,False,186.847,"LINESTRING (21.4075934 43.8598574, 21.4075337 43.8599162, 21.4062063 43.8612077)",,,
283161167,Бранка Крсмановића,tertiary,False,True,18.875,"LINESTRING (21.4037796 43.8614954, 21.4038616 43.8615004, 21.4039274 43.8615062, 21.4040124 43.861519)",,,
283161164,Поенкареова,residential,False,False,121.42099999999999,"LINESTRING (21.4056872 43.8617651, 21.4056104 43.8618185, 21.4055702 43.8618582, 21.4055179 43.8619191, 21.4054455 43.8620168, 21.4051786 43.86239, 21.4049846 43.8627256)",,,
283161167,Бранка Крсмановића,tertiary,False,False,137.239,"LINESTRING (21.4056872 43.8617651, 21.4056239 43.8617644, 21.4055635 43.8617634, 21.405255 43.8617209, 21.4049131 43.8616696, 21.404665 43.8616329, 21.4044423 43.8615961, 21.4042144 43.8615546, 21.4040124 43.861519)",,,
283161167,Бранка Крсмановића,tertiary,False,True,36.23,"LINESTRING (21.4056872 43.8617651, 21.4057392 43.8617576, 21.4058022 43.8617499, 21.4059323 43.8617431, 21.4059779 43.8617427, 21.4061368 43.8617411)",,,
1152818790,Доктора Драгољуба Јовановића,tertiary,False,False,42.14,"LINESTRING (21.4056872 43.8617651, 21.4058103 43.8616454, 21.4059811 43.8614512)",,,
288858123,,residential,False,True,152.984,"LINESTRING (21.4160977 43.8608712, 21.4159254 43.8622414)",,,
677996662,,residential,False,False,6.276,"LINESTRING (21.4160977 43.8608712, 21.4161049 43.860815)",,,
288858124,,unclassified,False,True,80.292,"LINESTRING (21.4160977 43.8608712, 21.4158846 43.8608206, 21.4156741 43.8608013, 21.4154327 43.8608023, 21.4151162 43.8608506)",,,
283173203,Владике Николаја Велимировића,residential,False,True,17.43,"LINESTRING (21.4101819 43.8653389, 21.4102931 43.8652042)",,,
283173256,Брегалничка,residential,False,False,64.243,"LINESTRING (21.4101819 43.8653389, 21.4107168 43.8657691)",,,
283173203,Владике Николаја Велимировића,residential,False,False,319.583,"LINESTRING (21.4101819 43.8653389, 21.4087283 43.8667392, 21.4075899 43.8675087)",,,
283173095,Устаничка,residential,False,True,177.68,"LINESTRING (21.4129838 43.8653111, 21.4128895 43.8653168, 21.4126769 43.8653297, 21.4125454 43.8653544, 21.4124449 43.8654012, 21.4111831 43.8661709)",,,
283173251,Војводе Бојовића,residential,False,False,77.40100000000001,"LINESTRING (21.4129838 43.8653111, 21.4131088 43.8653264, 21.4138563 43.8654182, 21.4139356 43.8654279)",,,
283173330,Теслина,residential,False,False,85.389,"LINESTRING (21.4129838 43.8653111, 21.4129842 43.8653923, 21.4129865 43.8658467, 21.4130329 43.8660766)",,,
283173330,Теслина,residential,False,True,84.186,"LINESTRING (21.4129838 43.8653111, 21.4129841 43.8652395, 21.4129861 43.8646613, 21.4129865 43.864554)",,,
283173251,Војводе Бојовића,residential,False,False,57.678,"LINESTRING (21.4139356 43.8654279, 21.4146442 43.8655177)",,,
283173227,Петра Кочића,residential,False,True,81.518,"LINESTRING (21.4139356 43.8654279, 21.413957 43.8655238, 21.414029 43.8658476, 21.4141069 43.866106, 21.4141198 43.8661486)",,,
283173251,Војводе Бојовића,residential,False,True,77.401,"LINESTRING (21.4139356 43.8654279, 21.4138563 43.8654182, 21.4131088 43.8653264, 21.4129838 43.8653111)",,,
283173251,Војводе Бојовића,residential,False,False,114.059,"LINESTRING (21.4146442 43.8655177, 21.4160311 43.8657465)",,,
283173251,Војводе Бојовића,residential,False,True,57.678,"LINESTRING (21.4146442 43.8655177, 21.4139356 43.8654279)",,,
1046406278,,residential,False,False,72.339,"LINESTRING (21.4146442 43.8655177, 21.4148888 43.8648915)",,,
283173265,Његошева,residential,False,False,144.193,"LINESTRING (21.4066344 43.865651, 21.4056536 43.866738)",,,
283173173,Раваничка,residential,False,False,201.725,"LINESTRING (21.4066344 43.865651, 21.4055109 43.8652875, 21.4043909 43.8650467, 21.4042967 43.8649978)",,,
283173265,Његошева,residential,False,True,190.58100000000002,"LINESTRING (21.4066344 43.865651, 21.4072857 43.8648456, 21.4078283 43.8641689)",,,
283173256,Брегалничка,residential,False,True,64.243,"LINESTRING (21.4107168 43.8657691, 21.4101819 43.8653389)",,,
283173063,Авалска,residential,False,False,209.32299999999998,"LINESTRING (21.4107168 43.8657691, 21.4121725 43.8646929, 21.4123321 43.8645733, 21.4124192 43.8645076, 21.4125307 43.8644153)",,,
283173063,Авалска,residential,False,True,160.15699999999998,"LINESTRING (21.4107168 43.8657691, 21.4098525 43.8664269, 21.409792 43.8664907, 21.4097491 43.8665584, 21.4096928 43.8666821, 21.4095801 43.866921)",,,
