osmid,name,highway,oneway,reversed,length,geometry,lanes,bridge,maxspeed,junction
415666437,Кеј 37. санџачке дивизије,tertiary,False,False,92.27600000000001,"LINESTRING (20.508605 43.1403324, 20.5087334 43.1403745, 20.5088581 43.1404058, 20.5089976 43.1404322, 20.5091133 43.1404473, 20.5092739 43.1404606, 20.5094321 43.1404616, 20.5095649 43.1404587, 20.5097145 43.1404481)",,,,
415666437,Кеј 37. санџачке дивизије,tertiary,False,True,117.558,"LINESTRING (20.508605 43.1403324, 20.5084665 43.1402727, 20.5083828 43.140223, 20.5082774 43.1401563, 20.5081642 43.1400745, 20.5080307 43.1399723, 20.5079032 43.1398608, 20.5077597 43.1397443, 20.5076676 43.1396743, 20.5075594 43.1396082)",,,,
415666437,Кеј 37. санџачке дивизије,tertiary,False,False,154.244,"LINESTRING (20.5141073 43.1399519, 20.514354 43.1399645, 20.5145082 43.1399772, 20.5146821 43.1400006, 20.5148231 43.1400214, 20.5149655 43.1400418, 20.5151264 43.1400535, 20.5153477 43.1400643, 20.5157315 43.1400882, 20.5158484 43.1401028, 20.5159284 43.140122, 20.5159859 43.1401373)",,,,
415666437,Кеј 37. санџачке дивизије,tertiary,False,True,153.65599999999998,"LINESTRING (20.5141073 43.1399519, 20.5138819 43.1399488, 20.5136955 43.1399508, 20.5135131 43.1399635, 20.51336 43.1399759, 20.5133097 43.1399802, 20.513271 43.1399836, 20.513088 43.1400046, 20.5129337 43.1400212, 20.5127098 43.1400565, 20.5124509 43.1401005, 20.5122392 43.1401411)",,,,
397336821,Кеј 37. санџачке дивизије,tertiary,True,False,82.377,"LINESTRING (20.5159859 43.1401373, 20.5160692 43.1401504, 20.5161202 43.1401817, 20.5161685 43.1402199, 20.5162231 43.1402762, 20.5162556 43.1403315, 20.5162992 43.1404107, 20.5163428 43.1404822, 20.5163831 43.140536, 20.5164302 43.1405914, 20.5164917 43.1406544, 20.5165454 43.1407258)",,,,
415666437,Кеј 37. санџачке дивизије,tertiary,False,True,154.244,"LINESTRING (20.5159859 43.1401373, 20.5159284 43.140122, 20.5158484 43.1401028, 20.5157315 43.1400882, 20.5153477 43.1400643, 20.5151264 43.1400535, 20.5149655 43.1400418, 20.5148231 43.1400214, 20.5146821 43.1400006, 20.5145082 43.1399772, 20.514354 43.1399645, 20.5141073 43.1399519)",,,,
30621335,Градска,tertiary,False,True,59.52799999999999,"LINESTRING (20.5173224 43.1377764, 20.517173 43.1377979, 20.517067 43.1378135, 20.5170187 43.1378262, 20.5169695 43.1378435, 20.5169061 43.1378752, 20.5168444 43.1379084, 20.51678 43.1379345, 20.5167317 43.1379456, 20.5166915 43.1379495, 20.5166446 43.1379394)",2,,,
45422230,Ослобођења,residential,False,False,311.70799999999997,"LINESTRING (20.5173224 43.1377764, 20.5172966 43.1376691, 20.5172494 43.1374808, 20.5172279 43.1373761, 20.5172015 43.1372241, 20.5171797 43.1370257, 20.517166 43.1368682, 20.5171586 43.1366832, 20.5171564 43.1364821, 20.5171479 43.1363633, 20.5171408 43.1362379, 20.5171341 43.1361293, 20.5171233 43.1359786, 20.5171113 43.1358719, 20.5170952 43.1357926, 20.5170674 43.1356737, 20.5170456 43.1355832, 20.5170254 43.1354853, 20.5170071 43.1354008, 20.5169946 43.1353023, 20.5169879 43.1352377, 20.5169829 43.1351553, 20.5169879 43.1351017, 20.5170138 43.1349908)",,,,
55148488,Палих бораца,residential,False,False,126.626,"LINESTRING (20.5160867 43.1329127, 20.5156678 43.1324117, 20.5152737 43.1319407)",,,,
55148488,Палих бораца,residential,False,True,39.268,"LINESTRING (20.5160867 43.1329127, 20.5162114 43.1330749, 20.5162677 43.1331522, 20.5163106 43.1332254)",,,,
