osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,access,bridge
1141072563,2,21,Војводе Мишића,primary,False,False,8.195,"LINESTRING (19.8838223 44.2740938, 19.8838299 44.2740203)",,,
684626171,2,21,Војводе Мишића,primary,False,True,122.739,"LINESTRING (19.8838223 44.2740938, 19.8838217 44.2741715, 19.8838187 44.2741953, 19.883819 44.2742146, 19.8838593 44.2751971)",,,
713329479,2,27,Владике Николаја,primary,True,False,161.34300000000002,"LINESTRING (19.8838223 44.2740938, 19.883703 44.2740888, 19.8817994 44.2740075)",50,,
302331595,,,Браће Југовића,residential,False,False,11.032,"LINESTRING (19.8878926 44.2672936, 19.8878387 44.2672022)",,,
352046295,1,,Кнез Михаилова,tertiary,True,False,43.58,"LINESTRING (19.8878926 44.2672936, 19.8873926 44.267453)",,,
35671160,,,Бирчанинова,residential,True,False,65.394,"LINESTRING (19.8865325 44.2676354, 19.8857229 44.2677342)",,yes,
35814694,1,,Кнез Михаилова,tertiary,True,False,71.333,"LINESTRING (19.8865325 44.2676354, 19.8869733 44.2674838, 19.88734 44.2673576)",,,
35816672,2,,Вука Караџића,tertiary,False,True,65.64399999999999,"LINESTRING (19.8865325 44.2676354, 19.8864869 44.2676793, 19.8864771 44.2677301, 19.8865465 44.2682119)",,,
35277533,2,,Карађорђева,tertiary,False,False,144.98,"LINESTRING (19.880232 44.2705957, 19.8803984 44.2706045, 19.8804396 44.2706064, 19.881892 44.2706719, 19.8820491 44.2706795)",,,
360365811,2,170,Душанова,secondary,False,False,152.62400000000002,"LINESTRING (19.880232 44.2705957, 19.8802229 44.2706948, 19.8802197 44.270729, 19.8801169 44.2718442, 19.8801133 44.2718832, 19.8801057 44.2719653)",,,
894758925,2,170,Душанова,secondary,False,True,63.266999999999996,"LINESTRING (19.880232 44.2705957, 19.8802464 44.2704867, 19.8802514 44.2704486, 19.8802646 44.2703084, 19.8802826 44.2701172, 19.8802923 44.2700284)",,,
36332186,2,,Доктора Пантића,tertiary,False,False,145.02100000000002,"LINESTRING (19.8801057 44.2719653, 19.880247 44.2719724, 19.8802704 44.2719735, 19.8818079 44.2720505, 19.8819227 44.2720562)",,,
360365811,2,170,Душанова,secondary,False,True,152.62400000000002,"LINESTRING (19.8801057 44.2719653, 19.8801133 44.2718832, 19.8801169 44.2718442, 19.8802197 44.270729, 19.8802229 44.2706948, 19.880232 44.2705957)",,,
"[87531987, 117139701, 117139703]",2,170,"['Слободана Лазића Цимера', 'Душанова']",secondary,False,True,145.89399999999998,"LINESTRING (19.8802923 44.2700284, 19.8802985 44.2699625, 19.8803014 44.2699318, 19.8803252 44.2696332, 19.8803158 44.2694772, 19.8802816 44.2693378, 19.8802457 44.2692101, 19.8802307 44.2691491, 19.8801449 44.2687903, 19.8801382 44.2687621, 19.8801305 44.2687289)",,,yes
894758925,2,170,Душанова,secondary,False,False,63.267,"LINESTRING (19.8802923 44.2700284, 19.8802826 44.2701172, 19.8802646 44.2703084, 19.8802514 44.2704486, 19.8802464 44.2704867, 19.880232 44.2705957)",,,
35417371,,,Вука Караџића,tertiary,False,False,153.819,"LINESTRING (19.8861548 44.2722679, 19.886158 44.2722403, 19.8861604 44.2722198, 19.8861617 44.2722088, 19.8862331 44.2715856, 19.8862945 44.2710494, 19.8862987 44.27101, 19.8863015 44.2709858, 19.8863125 44.2708892)",,,
