osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,width,junction
94946877,2,Ратарска,residential,50,False,True,208.915,"LINESTRING (19.6142321 44.9718956, 19.6143144 44.9719935, 19.6146258 44.9728047, 19.614751 44.9731309, 19.6149609 44.9736981)",,,
"[116776428, 785247983]",4,Арсенија Чарнојевића,secondary,50,False,False,341.35300000000007,"LINESTRING (19.6142321 44.9718956, 19.6143872 44.9718843, 19.6161949 44.9717524, 19.6182828 44.9716084, 19.6184739 44.9715988, 19.6185504 44.971595)",120,,
895691669,,Светог Димитрија,residential,50,False,False,150.525,"LINESTRING (19.6142321 44.9718956, 19.6141174 44.9717863, 19.6139536 44.9716645, 19.6135395 44.9712903, 19.6133215 44.9710914, 19.6131284 44.970919, 19.6130658 44.9708265)",,,
1168837966,4,Стари шор,secondary,50,False,True,211.596,"LINESTRING (19.6142321 44.9718956, 19.6140496 44.9719063, 19.6115554 44.9720832)",120,,
973392537,2,Кузминска,residential,50,False,False,205.133,"LINESTRING (19.6148083 44.9672679, 19.6146352 44.9672271, 19.6123279 44.9670336, 19.6122271 44.9670249)",,,
95058221,2,Змај Јовина,residential,50,False,False,310.87600000000003,"LINESTRING (19.6125244 44.9681315, 19.6126407 44.9684623, 19.6126807 44.9687741, 19.6127325 44.9691784, 19.6128463 44.9696645, 19.612888 44.9698174, 19.6129723 44.9700183, 19.6130455 44.9701923, 19.6131187 44.9703663, 19.6132122 44.9706022, 19.6132122 44.9706371, 19.6132122 44.9707115, 19.6131715 44.9707748, 19.6131278 44.9707962, 19.6130658 44.9708265)",,,
95058221,2,Змај Јовина,residential,50,False,True,90.989,"LINESTRING (19.6125244 44.9681315, 19.6124897 44.9680553, 19.6124136 44.9678888, 19.6123673 44.9677876, 19.6122694 44.9675703, 19.6121695 44.9673527)",,,
163373359,1,Доситејева,residential,50,True,False,49.04,"LINESTRING (19.6125244 44.9681315, 19.6124737 44.968142, 19.6119291 44.9682623)",,3.5,
95058221,2,Змај Јовина,residential,50,False,False,90.989,"LINESTRING (19.6121695 44.9673527, 19.6122694 44.9675703, 19.6123673 44.9677876, 19.6124136 44.9678888, 19.6124897 44.9680553, 19.6125244 44.9681315)",,,
95058221,2,Змај Јовина,residential,50,False,True,36.899,"LINESTRING (19.6121695 44.9673527, 19.612177 44.9671817, 19.612197 44.9671191, 19.6122271 44.9670249)",,,
163373492,1,Светог Саве,residential,30,True,False,93.823,"LINESTRING (19.6102444 44.967723, 19.6102707 44.9677831, 19.6105954 44.9685294)",,,
849043901,2,Светог Саве,residential,30,False,True,46.017999999999994,"LINESTRING (19.6102444 44.967723, 19.6102254 44.9676814, 19.6100641 44.9673293)",,,
895691683,1,Масарикова,residential,50,True,False,156.95000000000002,"LINESTRING (19.6102444 44.967723, 19.6103285 44.9677068, 19.6109502 44.9675862, 19.6117966 44.9674219, 19.6120905 44.9673683, 19.6121695 44.9673527)",,3.5,
163373526,,Светог Димитрија,residential,50,False,True,35.369,"LINESTRING (19.6084369 44.9685817, 19.6088455 44.9687144)",,,
