osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,bridge
134818773,True,1,22,Краља Петра И,primary,40,False,88.64,"LINESTRING (20.6201973 43.2879396, 20.6201101 43.2879539, 20.6200095 43.2879739, 20.619868 43.2880334, 20.6196005 43.2881477, 20.6192197 43.2882897)",,
726154625,True,1,22,,primary,40,False,16.537,"LINESTRING (20.6201973 43.2879396, 20.6201644 43.287922, 20.6201369 43.2879, 20.6201162 43.2878744, 20.6201029 43.2878462, 20.6200977 43.2878167)",roundabout,
"[300253018, 215601348, 48645708]",False,3,198,Доктора Јовановића,secondary,,"[False, True]",192.055,"LINESTRING (20.6167904 43.2847047, 20.6168975 43.2846586, 20.6170061 43.284601, 20.6170927 43.2845554, 20.617163 43.2845151, 20.6172301 43.2844731, 20.6173079 43.2844214, 20.6173682 43.2843755, 20.6174478 43.2843132, 20.617607 43.2841885, 20.6179358 43.283931, 20.6179904 43.2838897, 20.6184841 43.2835042)",,yes
215601348,False,,198,Доктора Јовановића,secondary,,True,82.66900000000001,"LINESTRING (20.6167904 43.2847047, 20.6166639 43.28476, 20.6165032 43.2848302, 20.616201 43.2849623, 20.6159148 43.2850874)",,
964075396,False,,,Стара стругара,residential,,False,15.127,"LINESTRING (20.6167904 43.2847047, 20.61674 43.2846527, 20.6167058 43.2846216, 20.6166641 43.2846098)",,
1080342778,False,,,Стара стругара,residential,,False,10.283,"LINESTRING (20.6160039 43.284447, 20.6159268 43.2843735)",,
964075396,False,,,Стара стругара,residential,,True,57.674,"LINESTRING (20.6160039 43.284447, 20.6160566 43.2844741, 20.6161505 43.2845148, 20.6162497 43.284558, 20.6163181 43.2845776, 20.6163972 43.2845917, 20.616471 43.284599, 20.6165677 43.284604, 20.6166641 43.2846098)",,
1080342778,False,,,Стара стругара,residential,,True,71.998,"LINESTRING (20.6160039 43.284447, 20.6160527 43.2845197, 20.6160826 43.2845977, 20.6160923 43.2846783, 20.6160817 43.2847589, 20.616051 43.2848367, 20.6160013 43.2849091, 20.6159592 43.2849497, 20.6159343 43.2849737, 20.6158523 43.2850283)",,
"[300253018, 215601348, 48645708]",False,3,198,Доктора Јовановића,secondary,,"[False, True]",192.05500000000004,"LINESTRING (20.6184841 43.2835042, 20.6179904 43.2838897, 20.6179358 43.283931, 20.617607 43.2841885, 20.6174478 43.2843132, 20.6173682 43.2843755, 20.6173079 43.2844214, 20.6172301 43.2844731, 20.617163 43.2845151, 20.6170927 43.2845554, 20.6170061 43.284601, 20.6168975 43.2846586, 20.6167904 43.2847047)",,yes
825272288,False,3,198,,secondary,,True,36.044000000000004,"LINESTRING (20.6184841 43.2835042, 20.6185873 43.2835661, 20.6186791 43.2836237, 20.6187388 43.2836667, 20.6188082 43.2837254)",,
1188021058,False,,,Игора Никића,unclassified,,True,113.745,"LINESTRING (20.6184841 43.2835042, 20.6186049 43.2833969, 20.6187442 43.283284, 20.6188595 43.2831912, 20.6190084 43.2830761, 20.6191774 43.2829657, 20.6192873 43.2828935, 20.6193651 43.2828476, 20.6194766 43.2827838)",,
"[726154621, 215474269, 48645701]",False,2,22,,primary,"['40', '50']",False,372.662,"LINESTRING (20.6187525 43.2841888, 20.6188314 43.284271, 20.6189319 43.2843764, 20.6190374 43.2844907, 20.6191693 43.2846439, 20.6192967 43.2848021, 20.6193812 43.2849232, 20.6194783 43.2850699, 20.6195934 43.2852501, 20.6196886 43.2854157, 20.619755 43.2855401, 20.6197936 43.2856317, 20.619832 43.2857365, 20.6198663 43.2858423, 20.6199102 43.2859948, 20.6199765 43.2862827, 20.6201928 43.2873207)",,yes
"[48645705, 825272287]",False,"['2', '3']",198,,secondary,,False,61.11599999999999,"LINESTRING (20.6187525 43.2841888, 20.618839 43.2841263, 20.6188905 43.2840837, 20.6189239 43.2840504, 20.6189494 43.2840139, 20.6189641 43.283982, 20.618971 43.2839507, 20.6189628 43.2839189, 20.6189413 43.2838832, 20.6188984 43.2838268, 20.6188501 43.2837702, 20.6188082 43.2837254)",,
215601348,False,,198,Доктора Јовановића,secondary,,False,45.241,"LINESTRING (20.6145781 43.2856666, 20.6150549 43.2854543)",,
215601351,False,,,Предрага Вилимоновића,residential,,False,81.46,"LINESTRING (20.6145781 43.2856666, 20.615084 43.2862999)",,
215601348,False,,198,Доктора Јовановића,secondary,,True,77.11699999999999,"LINESTRING (20.6145781 43.2856666, 20.6144215 43.2857345, 20.614021 43.2859064, 20.6137528 43.2860129)",,
"[215422761, 215416241, 215601351]",False,,,Предрага Вилимоновића,residential,,True,166.39000000000001,"LINESTRING (20.6145781 43.2856666, 20.6140558 43.2850278, 20.6139887 43.2849443, 20.6139016 43.2848433, 20.6136777 43.284567, 20.6136668 43.2845385, 20.6136601 43.2845063, 20.613656 43.2844682, 20.6136587 43.2844292, 20.6136659 43.2843901, 20.6136822 43.2843547)",,yes
"[429001670, 964075391]",False,,,"['Студеничка', 'Милуна Ивановића']","['living_street', 'residential']",10,False,138.458,"LINESTRING (20.6141007 43.2883193, 20.6140436 43.2882629, 20.613982 43.2881948, 20.6139041 43.2881018, 20.6138264 43.288011, 20.6137405 43.2878997, 20.6136428 43.2877653, 20.6135005 43.2875795, 20.6134765 43.2875553, 20.6134509 43.2875395, 20.6134209 43.2875278, 20.6133811 43.2875209, 20.6133478 43.2875221, 20.6131947 43.2875776, 20.6130311 43.2876235)",,
689475617,False,,,Ибарска,residential,,False,53.241,"LINESTRING (20.6141007 43.2883193, 20.6141429 43.2882834, 20.6142113 43.2882277, 20.6145595 43.2879765)",,
215601351,False,,,Предрага Вилимоновића,residential,,True,56.06,"LINESTRING (20.6145595 43.2879765, 20.6150502 43.2876207)",,
70908181,False,,,Душанова,residential,,False,59.778000000000006,"LINESTRING (20.6145595 43.2879765, 20.6147915 43.2883426, 20.6148841 43.2884589)",,
689475617,False,,,Ибарска,residential,,True,53.241,"LINESTRING (20.6145595 43.2879765, 20.6142113 43.2882277, 20.6141429 43.2882834, 20.6141007 43.2883193)",,
612562174,False,,,,residential,,True,8.293,"LINESTRING (20.6159148 43.2850874, 20.6158523 43.2850283)",,
215601348,False,,198,Доктора Јовановића,secondary,,False,82.669,"LINESTRING (20.6159148 43.2850874, 20.616201 43.2849623, 20.6165032 43.2848302, 20.6166639 43.28476, 20.6167904 43.2847047)",,
215601348,False,,198,Доктора Јовановића,secondary,,True,80.681,"LINESTRING (20.6159148 43.2850874, 20.6151648 43.2854054, 20.6150549 43.2854543)",,
507715775,False,,,Железничка,residential,,True,87.686,"LINESTRING (20.6164075 43.2891031, 20.6164599 43.2890923, 20.6165264 43.289085, 20.6167379 43.2890675, 20.6168532 43.2890575, 20.6169498 43.2890526, 20.6170262 43.2890497, 20.6171273 43.2890513, 20.6171858 43.2890585, 20.6172195 43.2890661, 20.6172542 43.2890838, 20.6172807 43.2891064, 20.6172958 43.2891336, 20.6173065 43.289161, 20.6173101 43.2891899, 20.6173048 43.2892342)",,
1080342760,True,,,,residential,,False,17.339,"LINESTRING (20.6164075 43.2891031, 20.6163235 43.2891482, 20.6162687 43.2891878, 20.6162455 43.2892045)",,
686200145,True,,,,residential,,False,8.952,"LINESTRING (20.6161808 43.289142, 20.6162035 43.2891535, 20.6162224 43.2891682, 20.6162366 43.2891854, 20.6162455 43.2892045)",roundabout,
1080342761,True,,,,residential,,False,18.989,"LINESTRING (20.6161808 43.289142, 20.6162857 43.2891135, 20.6164075 43.2891031)",,
964075391,False,,,Милуна Ивановића,residential,,True,34.385,"LINESTRING (20.6126354 43.287736, 20.6130311 43.2876235)",,
215416243,False,,,Николе Алковића,living_street,10,False,314.856,"LINESTRING (20.6126354 43.287736, 20.6126134 43.2877421, 20.6125297 43.2877623, 20.612492 43.2877679, 20.6124598 43.287765, 20.6124316 43.2877582, 20.6124117 43.2877359, 20.6124035 43.2877093, 20.6123997 43.2876763, 20.612405 43.2875533, 20.6124075 43.2875014, 20.6124021 43.287437, 20.6123761 43.2873733, 20.6123626 43.2873351, 20.6123455 43.2873001, 20.6122624 43.2871404, 20.612195 43.2870076, 20.6121463 43.2868795, 20.6120863 43.2867198, 20.6120589 43.2866584, 20.6120455 43.2866095, 20.6120314 43.2865636, 20.612007 43.2865092, 20.6119936 43.2864625, 20.61197 43.2864131, 20.611917 43.2863341, 20.6118501 43.2863018, 20.611782 43.286277, 20.6115988 43.2862489, 20.611492 43.2862303, 20.6114271 43.2862235, 20.6113681 43.2862255, 20.6113066 43.2862354, 20.6112222 43.2862579, 20.6111522 43.286285, 20.6110758 43.2863211, 20.6110414 43.2863427, 20.6110087 43.286367, 20.6109658 43.2864129, 20.6109054 43.2864773, 20.6108281 43.2865554, 20.6107579 43.286614, 20.6107083 43.2866492, 20.6106533 43.2866804, 20.6105868 43.2867126)",,
