osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,access,junction
1199985848,Виктора Зевника,residential,50,False,False,71.56899999999999,"LINESTRING (20.1057199 43.7482231, 20.1054913 43.7482409, 20.1051991 43.7482637, 20.1049909 43.7482793, 20.1049027 43.7482838, 20.1048333 43.7482826)",,,,
1199985850,22. августа,primary,50,False,False,80.212,"LINESTRING (20.1057199 43.7482231, 20.1056711 43.748393, 20.1055516 43.7488088, 20.1055169 43.7489294)",2,21,,
283368708,Војводе Степе,residential,50,False,False,189.467,"LINESTRING (20.1048333 43.7482826, 20.104837 43.7483441, 20.1048423 43.7483761, 20.1048544 43.7484081, 20.1048866 43.7484807, 20.1049174 43.7485369, 20.104963 43.748627, 20.1049885 43.7486861, 20.1050173 43.7487672, 20.1050314 43.7488304, 20.1050408 43.7488934, 20.1050422 43.7489506, 20.1050422 43.7490048, 20.1050355 43.7490533, 20.1050163 43.7491241, 20.1049831 43.7492063, 20.1049577 43.7492567, 20.1049161 43.7493274, 20.1048665 43.7494001, 20.1048155 43.7494621, 20.1047484 43.7495228, 20.1043582 43.7497954)",,,,
283418348,Виктора Зевника,residential,50,False,False,113.70400000000001,"LINESTRING (20.1048333 43.7482826, 20.1047641 43.7482773, 20.1046805 43.7482652, 20.1045835 43.7482497, 20.1043327 43.7482007, 20.1041932 43.7481712, 20.1040404 43.7481329, 20.1034825 43.7479847)",,,,
1199985848,Виктора Зевника,residential,50,False,True,71.569,"LINESTRING (20.1048333 43.7482826, 20.1049027 43.7482838, 20.1049909 43.7482793, 20.1051991 43.7482637, 20.1054913 43.7482409, 20.1057199 43.7482231)",,,,
"[784528468, 1199985807]",22. августа,primary,50,False,False,87.19,"LINESTRING (20.1055169 43.7489294, 20.1053194 43.7496242, 20.1052986 43.7496975)",2,21,,
1199985850,22. августа,primary,50,False,True,80.21199999999999,"LINESTRING (20.1055169 43.7489294, 20.1055516 43.7488088, 20.1056711 43.748393, 20.1057199 43.7482231)",2,21,,
283368715,Војислава Пајића,residential,,False,True,50.381,"LINESTRING (20.1022612 43.7491573, 20.1026939 43.7494853)",,,,
291162438,Браће Василијевића,residential,,False,False,163.171,"LINESTRING (20.1022612 43.7491573, 20.1034825 43.7479847)",,,,
291162904,Мишарска,residential,,False,False,36.865,"LINESTRING (20.1022612 43.7491573, 20.1018936 43.7489588)",,,,
291162438,Браће Василијевића,residential,,False,True,149.045,"LINESTRING (20.1022612 43.7491573, 20.1016324 43.7497314, 20.1015673 43.7497735, 20.1015075 43.7498053, 20.1014448 43.7498329, 20.1013789 43.7498564, 20.1012542 43.7498903, 20.1010631 43.7499382, 20.1010014 43.749947, 20.1009478 43.7499484, 20.1008666 43.7499431)",,,,
283368708,Војводе Степе,residential,50,False,False,134.891,"LINESTRING (20.1036925 43.7502508, 20.102471 43.7510833)",,,,
283368708,Војводе Степе,residential,50,False,True,73.644,"LINESTRING (20.1036925 43.7502508, 20.1043582 43.7497954)",,,,
283368715,Војислава Пајића,residential,,False,False,76.434,"LINESTRING (20.1036925 43.7502508, 20.1030435 43.7497481)",,,,
283368708,Војводе Степе,residential,50,False,False,77.764,"LINESTRING (20.102471 43.7510833, 20.1017686 43.7515646)",,,,
283368708,Војводе Степе,residential,50,False,True,134.891,"LINESTRING (20.102471 43.7510833, 20.1036925 43.7502508)",,,,
283368736,Видана Маслара,residential,,False,False,229.54100000000003,"LINESTRING (20.102471 43.7510833, 20.1024937 43.7510993, 20.1025175 43.7511129, 20.1025423 43.751123, 20.1032927 43.7513163, 20.1033701 43.7513411, 20.103446 43.7513699, 20.1035052 43.7513958, 20.1035411 43.7514149, 20.1035644 43.7514387, 20.1035774 43.751465, 20.1035792 43.751501, 20.1035616 43.751837, 20.1034924 43.7523321, 20.1034911 43.7523579, 20.1034991 43.7523831, 20.1035158 43.7524059, 20.1035413 43.7524257, 20.1035944 43.7524417, 20.1037883 43.7524797)",,,,
301927741,Мића Матовића,secondary,,False,True,40.751,"LINESTRING (20.0972496 43.7525479, 20.0976899 43.75273)",,196,,
657944651,Трг партизана,residential,,False,True,59.342,"LINESTRING (20.0972496 43.7525479, 20.0967212 43.7529209)",,,,
784520985,Светог Ахилија,living_street,,False,True,165.25,"LINESTRING (20.0972496 43.7525479, 20.0987443 43.7515267)",,,,
301927771,Иве Лоле Рибара,secondary,,False,False,150.969,"LINESTRING (20.0972496 43.7525479, 20.0971435 43.7525055, 20.0970496 43.7524594, 20.0969215 43.7523665, 20.0967214 43.7521937, 20.0963756 43.7518927, 20.0962021 43.7517489, 20.0960668 43.7516301, 20.0959936 43.75155)",,196,,
283368708,Војводе Степе,residential,50,False,True,115.31200000000001,"LINESTRING (20.0991023 43.7533287, 20.0994996 43.7530627, 20.1001513 43.7526207)",,,,
301927741,Мића Матовића,secondary,,False,False,131.543,"LINESTRING (20.0991023 43.7533287, 20.0982878 43.752989, 20.0980058 43.7528704, 20.0976899 43.75273)",,196,,
301927773,Мића Матовића,secondary,50,False,True,74.075,"LINESTRING (20.0991023 43.7533287, 20.0992869 43.753422, 20.0994108 43.7534933, 20.0994752 43.7535362, 20.0995431 43.7535869, 20.0996719 43.7536881, 20.099723 43.7537378, 20.0997655 43.7537844)",2,196,,
301927807,Светолика Лазаревића,residential,50,False,True,86.269,"LINESTRING (20.0991023 43.7533287, 20.0987044 43.753704, 20.098433 43.7539352)",,,,
291887239,Браће Вукотића,residential,,False,False,65.647,"LINESTRING (20.097503 43.7548213, 20.0967581 43.7545783)",,,,
301927807,Светолика Лазаревића,residential,50,False,False,75.011,"LINESTRING (20.097503 43.7548213, 20.0976017 43.7547175, 20.0980698 43.7542854)",,,,
"[291165818, 291162629]","['Венац победе', 'Светог Ахилија']",residential,,False,False,271.641,"LINESTRING (20.1024831 43.7478879, 20.1024135 43.7479258, 20.1020481 43.7481529, 20.1019064 43.74825, 20.1017714 43.7483564, 20.1016363 43.7484804, 20.1015274 43.7485972, 20.1014296 43.7487197, 20.1011892 43.7490299, 20.1011122 43.7491383, 20.1010318 43.7492789, 20.1009761 43.7494064, 20.1009333 43.7495425, 20.1008929 43.7497502, 20.1008666 43.7499431)",,,,
291162629,Венац победе,residential,,False,True,56.81999999999999,"LINESTRING (20.1024831 43.7478879, 20.102537 43.7478667, 20.1026022 43.7478518, 20.1026926 43.7478395, 20.102781 43.7478347, 20.1028711 43.7478371, 20.1029703 43.7478483, 20.1030719 43.7478697, 20.1031673 43.7478927)",,,,
291292042,Бојовића поток,residential,30,False,True,165.02400000000003,"LINESTRING (20.1024831 43.7478879, 20.1023962 43.7478277, 20.102276 43.7477254, 20.102175 43.7476262, 20.1021206 43.747588, 20.1020676 43.7475615, 20.1019917 43.7475365, 20.1019136 43.7475231, 20.1018301 43.7475208, 20.101747 43.7475306, 20.1016616 43.7475551, 20.101596 43.7475849, 20.1015299 43.7476287, 20.1014393 43.7477134, 20.1012746 43.747874, 20.1012161 43.7479143, 20.1011508 43.7479463, 20.1010899 43.7479674, 20.1010169 43.7479836, 20.1009571 43.7479905, 20.1008992 43.747991)",,,,
291162438,Браће Василијевића,residential,,False,False,149.04500000000002,"LINESTRING (20.1008666 43.7499431, 20.1009478 43.7499484, 20.1010014 43.749947, 20.1010631 43.7499382, 20.1012542 43.7498903, 20.1013789 43.7498564, 20.1014448 43.7498329, 20.1015075 43.7498053, 20.1015673 43.7497735, 20.1016324 43.7497314, 20.1022612 43.7491573)",,,,
"[291165818, 291162629]","['Венац победе', 'Светог Ахилија']",residential,,False,True,271.64099999999996,"LINESTRING (20.1008666 43.7499431, 20.1008929 43.7497502, 20.1009333 43.7495425, 20.1009761 43.7494064, 20.1010318 43.7492789, 20.1011122 43.7491383, 20.1011892 43.7490299, 20.1014296 43.7487197, 20.1015274 43.7485972, 20.1016363 43.7484804, 20.1017714 43.7483564, 20.1019064 43.74825, 20.1020481 43.7481529, 20.1024135 43.7479258, 20.1024831 43.7478879)",,,,
784528467,Светог Ахилија,residential,,False,False,79.21600000000001,"LINESTRING (20.1008666 43.7499431, 20.1008548 43.750003, 20.1008332 43.7500605, 20.1007971 43.7501233, 20.1007364 43.7501951, 20.1006704 43.7502509, 20.1003054 43.7505059)",,,,
