osmid,lanes,name,highway,oneway,reversed,length,geometry,width,tunnel,junction
183923292,1,,residential,False,True,25.19,"LINESTRING (22.5885367 43.1546564, 22.5882604 43.154553)",,,
356550917,1,Ћирила и Методија,residential,True,False,134.476,"LINESTRING (22.5885367 43.1546564, 22.5894757 43.1537164, 22.589513 43.153679)",5.5,,
181447031,1,Данила Киша,residential,True,False,64.596,"LINESTRING (22.5880534 43.152794, 22.5881402 43.1528475, 22.5886618 43.1531688)",6,,
356259750,2,Српских владара,secondary,False,True,47.525,"LINESTRING (22.5880534 43.152794, 22.5878809 43.1529761, 22.5877203 43.1531456)",,,
665193331,2,Српских владара,secondary,False,False,118.153,"LINESTRING (22.5880534 43.152794, 22.5888275 43.1520266, 22.5889167 43.1519382)",,,
181447031,1,Данила Киша,residential,True,False,38.96,"LINESTRING (22.5886618 43.1531688, 22.5890423 43.1533826)",6,,
183923168,2,Новосадска,residential,False,True,137.991,"LINESTRING (22.5886618 43.1531688, 22.5885883 43.1532027, 22.5885249 43.1532336, 22.5884404 43.1532693, 22.5883982 43.1532884, 22.5883449 43.153318, 22.5882943 43.15335, 22.5882143 43.1534123, 22.5881314 43.1534876, 22.5880104 43.1535873, 22.5878752 43.1536798, 22.5876693 43.1537874, 22.5873468 43.1539422)",5,,
182941155,2,Данила Киша,residential,True,False,4.012,"LINESTRING (22.589513 43.153679, 22.5895547 43.1536984)",6,,
182941686,2,Вука Караџића,residential,False,True,89.792,"LINESTRING (22.590335 43.1562742, 22.5898218 43.1560035, 22.5894659 43.1557755)",,,
636824030,1,,residential,False,False,26.455,"LINESTRING (22.588816 43.1558223, 22.5888749 43.1555883)",,,
182941863,1,,residential,False,True,60.966,"LINESTRING (22.588816 43.1558223, 22.5891527 43.155852, 22.5893657 43.1558833, 22.5894077 43.155877, 22.5894246 43.155862, 22.5894388 43.1558269, 22.5894659 43.1557755)",,,
428182634,2,Доситејева,residential,False,True,161.164,"LINESTRING (22.588816 43.1558223, 22.5880796 43.1563109, 22.5877836 43.1565155, 22.5876237 43.1566231, 22.5874471 43.1567404, 22.5874268 43.1567825, 22.5874541 43.1568264)",6,,
636824030,1,,residential,False,True,26.455,"LINESTRING (22.5888749 43.1555883, 22.588816 43.1558223)",,,
182941686,2,Вука Караџића,residential,False,True,78.524,"LINESTRING (22.5894659 43.1557755, 22.58874 43.1553083)",,,
182941686,2,Вука Караџића,residential,False,False,89.792,"LINESTRING (22.5894659 43.1557755, 22.5898218 43.1560035, 22.590335 43.1562742)",,,
182941863,1,,residential,False,False,60.965999999999994,"LINESTRING (22.5894659 43.1557755, 22.5894388 43.1558269, 22.5894246 43.155862, 22.5894077 43.155877, 22.5893657 43.1558833, 22.5891527 43.155852, 22.588816 43.1558223)",,,
182941686,2,Вука Караџића,residential,False,False,78.524,"LINESTRING (22.58874 43.1553083, 22.5894659 43.1557755)",,,
182941686,2,Вука Караџића,residential,False,True,49.587,"LINESTRING (22.58874 43.1553083, 22.5883566 43.1550701, 22.5882766 43.1550175)",,,
182942809,1,Далматинска,residential,False,True,52.89,"LINESTRING (22.58874 43.1553083, 22.5888514 43.1552073, 22.5889839 43.1551013, 22.5891166 43.1550804, 22.5892578 43.1550908)",,,
182942809,1,Далматинска,residential,False,False,40.804,"LINESTRING (22.5896599 43.1548849, 22.5894953 43.154935, 22.5893524 43.1550002, 22.5892578 43.1550908)",,,
182942809,1,Далматинска,residential,False,False,52.89,"LINESTRING (22.5892578 43.1550908, 22.5891166 43.1550804, 22.5889839 43.1551013, 22.5888514 43.1552073, 22.58874 43.1553083)",,,
182942809,1,Далматинска,residential,False,True,40.804,"LINESTRING (22.5892578 43.1550908, 22.5893524 43.1550002, 22.5894953 43.154935, 22.5896599 43.1548849)",,,
184429382,1,Далматинска,residential,False,False,65.871,"LINESTRING (22.5892578 43.1550908, 22.5893153 43.1551001, 22.5896293 43.1551414, 22.5897823 43.1551648, 22.5898209 43.1551884, 22.5898615 43.1552709, 22.589894 43.1552954, 22.5899444 43.1553198)",,,
665193331,2,Српских владара,secondary,False,True,34.977,"LINESTRING (22.5891807 43.1516895, 22.5889167 43.1519382)",,,
183641067,2,Миливоја Манића,residential,False,True,104.295,"LINESTRING (22.5891807 43.1516895, 22.5892889 43.1517396, 22.5902662 43.1521921)",,,
665193331,2,Српских владара,secondary,False,False,154.51100000000002,"LINESTRING (22.5891807 43.1516895, 22.5893189 43.1515463, 22.5897198 43.1511308, 22.5902847 43.1505572)",,,
182941155,2,Данила Киша,residential,True,False,65.323,"LINESTRING (22.5914434 43.1547869, 22.5920822 43.1551446)",6,,
183641067,2,Миливоја Манића,residential,False,False,43.685,"LINESTRING (22.592177 43.1531021, 22.5921121 43.1530719, 22.5917229 43.1528909)",,,
183747751,2,Косте Абрашевића,living_street,False,True,184.314,"LINESTRING (22.592177 43.1531021, 22.5921274 43.1531453, 22.5913816 43.1537953, 22.5907745 43.1543243, 22.5907185 43.1543731)",5.5,,
182941155,2,Данила Киша,residential,True,False,74.669,"LINESTRING (22.5907185 43.1543731, 22.5907889 43.1544111, 22.5913193 43.1547139, 22.5914434 43.1547869)",6,,
183747751,2,Косте Абрашевића,living_street,False,False,184.314,"LINESTRING (22.5907185 43.1543731, 22.5907745 43.1543243, 22.5913816 43.1537953, 22.5921274 43.1531453, 22.592177 43.1531021)",5.5,,
183747975,2,Ћирила и Методија,residential,False,True,65.422,"LINESTRING (22.5906305 43.1525762, 22.5901531 43.1530504)",7,,
183748066,2,Сењска,living_street,False,True,145.938,"LINESTRING (22.5906305 43.1525762, 22.5906721 43.1525967, 22.5906902 43.1526136, 22.5906962 43.1526217, 22.590705 43.1526402, 22.5907341 43.152698, 22.5907613 43.1527425, 22.5908186 43.1528266, 22.5908837 43.1529056, 22.5909466 43.1529823, 22.5909843 43.1530323, 22.5909933 43.1530612, 22.5909876 43.1530905, 22.5909594 43.1531302, 22.5908981 43.1531845, 22.5908451 43.1532165, 22.5908072 43.1532312, 22.5907606 43.1532397, 22.5906882 43.153241, 22.5906564 43.1532385, 22.5906252 43.1532317, 22.5906077 43.1532253, 22.59053 43.1531955, 22.5903426 43.1531079, 22.5903064 43.153091, 22.5902588 43.1530729, 22.5902209 43.1530626, 22.5901978 43.1530555, 22.5901531 43.1530504)",,,
183747975,2,Ћирила и Методија,residential,False,False,20.027,"LINESTRING (22.5906305 43.1525762, 22.5907081 43.152485, 22.5907153 43.152477, 22.5907631 43.1524243)",7,,
356259750,2,Српских владара,secondary,False,False,132.221,"LINESTRING (22.5868195 43.1541366, 22.5869458 43.1539977, 22.5875477 43.1533355, 22.5877203 43.1531456)",,,
356259750,2,Српских владара,secondary,False,True,62.191,"LINESTRING (22.5868195 43.1541366, 22.5867227 43.1542388, 22.5863836 43.1545967)",,,
356550917,1,Ћирила и Методија,residential,True,False,132.425,"LINESTRING (22.587319 43.1559622, 22.5873487 43.1558192, 22.5881566 43.1550293, 22.5882064 43.1549806)",5.5,,
356550918,,Ћирила и Методија,residential,False,False,118.595,"LINESTRING (22.587319 43.1559622, 22.5872387 43.1560466, 22.5872166 43.1560736, 22.5865164 43.1568536)",,,
183923168,2,Новосадска,residential,False,False,137.991,"LINESTRING (22.5873468 43.1539422, 22.5876693 43.1537874, 22.5878752 43.1536798, 22.5880104 43.1535873, 22.5881314 43.1534876, 22.5882143 43.1534123, 22.5882943 43.15335, 22.5883449 43.153318, 22.5883982 43.1532884, 22.5884404 43.1532693, 22.5885249 43.1532336, 22.5885883 43.1532027, 22.5886618 43.1531688)",5,,
183923292,1,,residential,False,False,25.19,"LINESTRING (22.5882604 43.154553, 22.5885367 43.1546564)",,,
181447031,1,Данила Киша,residential,True,False,50.440000000000005,"LINESTRING (22.5890423 43.1533826, 22.5894412 43.1536348, 22.589513 43.153679)",6,,
183923532,1,Чика Јове Змаја,residential,False,False,59.731,"LINESTRING (22.5890423 43.1533826, 22.5894623 43.1530432, 22.5895586 43.1530051)",5,,
183923532,1,Чика Јове Змаја,residential,False,False,108.755,"LINESTRING (22.5895586 43.1530051, 22.589607 43.152864, 22.5896597 43.1527552, 22.5898175 43.1525809, 22.5902556 43.1522036, 22.5902662 43.1521921)",5,,
183923532,1,Чика Јове Змаја,residential,False,True,59.731,"LINESTRING (22.5895586 43.1530051, 22.5894623 43.1530432, 22.5890423 43.1533826)",5,,
183923533,1,Сењска,residential,False,False,48.746,"LINESTRING (22.5895586 43.1530051, 22.5896438 43.1529958, 22.5901531 43.1530504)",4,,
183747975,2,Ћирила и Методија,residential,False,False,65.422,"LINESTRING (22.5901531 43.1530504, 22.5906305 43.1525762)",7,,
183748066,2,Сењска,living_street,False,False,145.938,"LINESTRING (22.5901531 43.1530504, 22.5901978 43.1530555, 22.5902209 43.1530626, 22.5902588 43.1530729, 22.5903064 43.153091, 22.5903426 43.1531079, 22.59053 43.1531955, 22.5906077 43.1532253, 22.5906252 43.1532317, 22.5906564 43.1532385, 22.5906882 43.153241, 22.5907606 43.1532397, 22.5908072 43.1532312, 22.5908451 43.1532165, 22.5908981 43.1531845, 22.5909594 43.1531302, 22.5909876 43.1530905, 22.5909933 43.1530612, 22.5909843 43.1530323, 22.5909466 43.1529823, 22.5908837 43.1529056, 22.5908186 43.1528266, 22.5907613 43.1527425, 22.5907341 43.152698, 22.590705 43.1526402, 22.5906962 43.1526217, 22.5906902 43.1526136, 22.5906721 43.1525967, 22.5906305 43.1525762)",,,
183747975,2,Ћирила и Методија,residential,False,True,86.88,"LINESTRING (22.5901531 43.1530504, 22.5896232 43.1536243, 22.5895547 43.1536984)",7,,
183923533,1,Сењска,residential,False,True,48.746,"LINESTRING (22.5901531 43.1530504, 22.5896438 43.1529958, 22.5895586 43.1530051)",4,,
183641067,2,Миливоја Манића,residential,False,False,104.295,"LINESTRING (22.5902662 43.1521921, 22.5892889 43.1517396, 22.5891807 43.1516895)",,,
183641067,2,Миливоја Манића,residential,False,True,47.869,"LINESTRING (22.5902662 43.1521921, 22.5907073 43.1523982, 22.5907631 43.1524243)",,,
183923532,1,Чика Јове Змаја,residential,False,True,108.755,"LINESTRING (22.5902662 43.1521921, 22.5902556 43.1522036, 22.5898175 43.1525809, 22.5896597 43.1527552, 22.589607 43.152864, 22.5895586 43.1530051)",5,,
183641067,2,Миливоја Манића,residential,False,False,47.869,"LINESTRING (22.5907631 43.1524243, 22.5907073 43.1523982, 22.5902662 43.1521921)",,,
183641067,2,Миливоја Манића,residential,False,True,93.563,"LINESTRING (22.5907631 43.1524243, 22.5909532 43.1525167, 22.5917229 43.1528909)",,,
183747975,2,Ћирила и Методија,residential,False,True,20.027,"LINESTRING (22.5907631 43.1524243, 22.5907153 43.152477, 22.5907081 43.152485, 22.5906305 43.1525762)",7,,
183924420,2,Миливоја Манића,residential,False,True,95.33999999999999,"LINESTRING (22.5920541 43.1520723, 22.5920301 43.1521426, 22.5920183 43.1522203, 22.5920067 43.1522731, 22.5919707 43.152356, 22.5919188 43.1524996, 22.591832 43.1526865, 22.5917538 43.152857, 22.5917437 43.1528678, 22.5917229 43.1528909)",,,
183641067,2,Миливоја Манића,residential,False,False,93.563,"LINESTRING (22.5917229 43.1528909, 22.5909532 43.1525167, 22.5907631 43.1524243)",,,
183641067,2,Миливоја Манића,residential,False,True,43.685,"LINESTRING (22.5917229 43.1528909, 22.5921121 43.1530719, 22.592177 43.1531021)",,,
183924420,2,Миливоја Манића,residential,False,False,95.34,"LINESTRING (22.5917229 43.1528909, 22.5917437 43.1528678, 22.5917538 43.152857, 22.591832 43.1526865, 22.5919188 43.1524996, 22.5919707 43.152356, 22.5920067 43.1522731, 22.5920183 43.1522203, 22.5920301 43.1521426, 22.5920541 43.1520723)",,,
428181409,2,Војводе Степе,residential,False,True,30.822,"LINESTRING (22.5846968 43.1552389, 22.5843779 43.1550882)",6,,
"[293549333, 637112695]",2,Војводе Степе,residential,False,True,74.235,"LINESTRING (22.5846968 43.1552389, 22.5849774 43.1554664, 22.58525 43.1556994, 22.5852992 43.1557414)",,,
338067142,2,Стевана Сремца,residential,False,True,78.035,"LINESTRING (22.5824897 43.1542589, 22.5824455 43.1543059, 22.5820102 43.154769, 22.5819457 43.1548377)",6,,
428181409,2,Војводе Степе,residential,False,False,114.415,"LINESTRING (22.5824897 43.1542589, 22.582591 43.1543021, 22.5835518 43.1547121, 22.583617 43.1547419, 22.5837044 43.1547818)",6,,
428181409,2,Војводе Степе,residential,False,True,13.369,"LINESTRING (22.5824897 43.1542589, 22.5824062 43.1542277, 22.582343 43.1542041)",6,,
431390900,2,Стевана Сремца,residential,False,True,227.697,"LINESTRING (22.5824897 43.1542589, 22.5825372 43.1541833, 22.5827897 43.1537814, 22.5830381 43.1534422, 22.5838834 43.1524859)",,,
293549335,2,Лава Толстоја,tertiary,False,False,62.904,"LINESTRING (22.5810384 43.1557519, 22.5809561 43.1557092, 22.5809385 43.1557011, 22.5804641 43.1554818, 22.5803863 43.1554459)",,,
293549335,2,Лава Толстоја,tertiary,False,True,145.309,"LINESTRING (22.5810384 43.1557519, 22.5811151 43.1557924, 22.5811477 43.1558091, 22.5818392 43.1561618, 22.5823971 43.1564113, 22.5825324 43.1564718)",,,
338067142,2,Стевана Сремца,residential,False,False,125.521,"LINESTRING (22.5810384 43.1557519, 22.5810936 43.1556875, 22.5811115 43.1556696, 22.5815341 43.1552482, 22.5819457 43.1548377)",6,,
"[293549420, 636915468]","['2', '3']",Вука Пантелића,residential,False,False,226.207,"LINESTRING (22.5850418 43.1540194, 22.5852771 43.1530927, 22.5854332 43.1525503, 22.5854971 43.152351, 22.5855916 43.152171, 22.5856047 43.1521461, 22.5856548 43.1520386)",,,
636915468,2,Вука Пантелића,residential,False,True,98.67,"LINESTRING (22.5850418 43.1540194, 22.5848396 43.1546945, 22.5847815 43.1548862)",,,
338067150,2,Омладинских бригада,residential,False,True,141.79,"LINESTRING (22.5827139 43.150328, 22.5825116 43.1505426, 22.5821293 43.1509288, 22.5817145 43.151374)",,,
1219078700,2,Народних хероја,residential,False,False,93.423,"LINESTRING (22.5843577 43.150531, 22.585487 43.1503664)",6,,
338067149,2,Народних хероја,residential,False,True,219.842,"LINESTRING (22.5843577 43.150531, 22.5836093 43.1506307, 22.5834831 43.1506707, 22.5834321 43.1506925, 22.5825021 43.1516815, 22.5824407 43.1517468)",,,
427839017,2,Драгољуба Миленковића,residential,False,False,72.372,"LINESTRING (22.5843577 43.150531, 22.5845363 43.1510786, 22.5845647 43.1511641)",,,
427839004,2,Хајдук Вељка,residential,False,False,19.197,"LINESTRING (22.5863535 43.1505223, 22.586319 43.1503515)",,,
341054985,2,Краљевића Марка,residential,False,True,260.83700000000005,"LINESTRING (22.5863535 43.1505223, 22.586536 43.1506221, 22.5871042 43.1509326, 22.5874665 43.1511212, 22.5888292 43.1518889, 22.5889167 43.1519382)",,,
"[636915466, 636915467]","['2', '3']",Вука Пантелића,residential,False,True,177.878,"LINESTRING (22.5863535 43.1505223, 22.5859712 43.1513519, 22.58583 43.1516584, 22.5857111 43.1519165, 22.5856928 43.1519561, 22.5856548 43.1520386)",8,,
338067147,2,Први мај,residential,False,False,76.46399999999998,"LINESTRING (22.580951 43.1509708, 22.5810713 43.1510331, 22.5813914 43.1511991, 22.581659 43.151344, 22.5817145 43.151374)",,,
427839010,2,Први мај,residential,False,False,53.38,"LINESTRING (22.580951 43.1509708, 22.5808476 43.1509208, 22.5804025 43.1507056)",6,,
427839017,2,Драгољуба Миленковића,residential,False,False,45.67,"LINESTRING (22.5845647 43.1511641, 22.5847021 43.1515624)",,,
338067146,2,Благоја Костића,residential,False,True,47.665000000000006,"LINESTRING (22.5845647 43.1511641, 22.5840626 43.1512291, 22.5840283 43.1512424, 22.5839965 43.1512586)",7,,
427839017,2,Драгољуба Миленковића,residential,False,True,72.372,"LINESTRING (22.5845647 43.1511641, 22.5845363 43.1510786, 22.5843577 43.150531)",,,
338067147,2,Први мај,residential,False,False,72.03399999999999,"LINESTRING (22.5817145 43.151374, 22.5823617 43.1517062, 22.5824407 43.1517468)",,,
338067147,2,Први мај,residential,False,True,76.46400000000001,"LINESTRING (22.5817145 43.151374, 22.581659 43.151344, 22.5813914 43.1511991, 22.5810713 43.1510331, 22.580951 43.1509708)",,,
338067150,2,Омладинских бригада,residential,False,False,141.79,"LINESTRING (22.5817145 43.151374, 22.5821293 43.1509288, 22.5825116 43.1505426, 22.5827139 43.150328)",,,
427839017,2,Драгољуба Миленковића,residential,False,True,45.67,"LINESTRING (22.5847021 43.1515624, 22.5845647 43.1511641)",,,
341054984,2,Драгољуба Миленковића,residential,False,True,93.69699999999999,"LINESTRING (22.5847021 43.1515624, 22.5855293 43.1519786, 22.5855597 43.1519954, 22.5856548 43.1520386)",,,
431390900,2,Стевана Сремца,residential,False,False,5.291,"LINESTRING (22.5847021 43.1515624, 22.5847084 43.1515857, 22.58471 43.1516095)",,,
338067147,2,Први мај,residential,False,False,72.394,"LINESTRING (22.5824407 43.1517468, 22.5825076 43.1517805, 22.5830995 43.1520789, 22.5831749 43.1521169)",,,
338067147,2,Први мај,residential,False,True,72.03399999999999,"LINESTRING (22.5824407 43.1517468, 22.5823617 43.1517062, 22.5817145 43.151374)",,,
338067149,2,Народних хероја,residential,False,False,219.84199999999998,"LINESTRING (22.5824407 43.1517468, 22.5825021 43.1516815, 22.5834321 43.1506925, 22.5834831 43.1506707, 22.5836093 43.1506307, 22.5843577 43.150531)",,,
338067149,2,Народних хероја,residential,False,True,204.281,"LINESTRING (22.5824407 43.1517468, 22.5823932 43.1517964, 22.5809969 43.153252)",,,
"[293549420, 636915468]","['2', '3']",Вука Пантелића,residential,False,True,226.207,"LINESTRING (22.5856548 43.1520386, 22.5856047 43.1521461, 22.5855916 43.152171, 22.5854971 43.152351, 22.5854332 43.1525503, 22.5852771 43.1530927, 22.5850418 43.1540194)",,,
341054984,2,Драгољуба Миленковића,residential,False,False,93.697,"LINESTRING (22.5856548 43.1520386, 22.5855597 43.1519954, 22.5855293 43.1519786, 22.5847021 43.1515624)",,,
"[341054984, 637112692]","['2', '3']",Драгољуба Миленковића,residential,False,True,207.975,"LINESTRING (22.5856548 43.1520386, 22.5858013 43.1521049, 22.586518 43.1524875, 22.5872468 43.1528772, 22.5873829 43.1529517, 22.5876467 43.1531033, 22.5877203 43.1531456)",,,
"[636915466, 636915467]","['2', '3']",Вука Пантелића,residential,False,False,177.878,"LINESTRING (22.5856548 43.1520386, 22.5856928 43.1519561, 22.5857111 43.1519165, 22.58583 43.1516584, 22.5859712 43.1513519, 22.5863535 43.1505223)",8,,
431390900,2,Стевана Сремца,residential,False,False,52.41,"LINESTRING (22.584251 43.1520983, 22.5838834 43.1524859)",,,
431390900,2,Стевана Сремца,residential,False,True,66.48599999999999,"LINESTRING (22.584251 43.1520983, 22.584689 43.1516746, 22.5847041 43.1516428, 22.58471 43.1516095)",,,
480057696,2,Хаџи Нешина,residential,False,True,237.186,"LINESTRING (22.584251 43.1520983, 22.584836 43.1524113, 22.584833 43.1524685, 22.584168 43.1531749, 22.5837748 43.1535909, 22.5835652 43.153488)",,,
338067146,2,Благоја Костића,residential,False,False,116.521,"LINESTRING (22.5831749 43.1521169, 22.5832162 43.1520723, 22.5839382 43.1513019, 22.5839654 43.1512789, 22.5839965 43.1512586)",7,,
338067146,2,Благоја Костића,residential,False,True,199.217,"LINESTRING (22.5831749 43.1521169, 22.5831293 43.1521653, 22.5817841 43.1535935)",7,,
338067147,2,Први мај,residential,False,False,70.61800000000001,"LINESTRING (22.5831749 43.1521169, 22.5832282 43.1521446, 22.5838355 43.1524609, 22.5838834 43.1524859)",,,
338067147,2,Први мај,residential,False,True,72.394,"LINESTRING (22.5831749 43.1521169, 22.5830995 43.1520789, 22.5825076 43.1517805, 22.5824407 43.1517468)",,,
431390900,2,Стевана Сремца,residential,False,True,52.41,"LINESTRING (22.5838834 43.1524859, 22.584251 43.1520983)",,,
338067147,2,Први мај,residential,False,True,70.618,"LINESTRING (22.5838834 43.1524859, 22.5838355 43.1524609, 22.5832282 43.1521446, 22.5831749 43.1521169)",,,
431390900,2,Стевана Сремца,residential,False,False,227.697,"LINESTRING (22.5838834 43.1524859, 22.5830381 43.1534422, 22.5827897 43.1537814, 22.5825372 43.1541833, 22.5824897 43.1542589)",,,
338067144,2,,residential,False,False,74.295,"LINESTRING (22.5809969 43.153252, 22.5817841 43.1535935)",,,
338067149,2,Народних хероја,residential,False,False,204.281,"LINESTRING (22.5809969 43.153252, 22.5823932 43.1517964, 22.5824407 43.1517468)",,,
338067149,2,Народних хероја,residential,False,True,34.024,"LINESTRING (22.5809969 43.153252, 22.580815 43.1534478, 22.5807616 43.1535053)",,,
428181409,2,Војводе Степе,residential,False,False,149.98,"LINESTRING (22.5807616 43.1535053, 22.582343 43.1542041)",6,,
338067149,2,Народних хероја,residential,False,False,34.024,"LINESTRING (22.5807616 43.1535053, 22.580815 43.1534478, 22.5809969 43.153252)",,,
182941850,2,Трг слободе,residential,False,True,101.91,"LINESTRING (22.5874541 43.1568264, 22.5882305 43.1574793, 22.5882774 43.1575187)",6,,
428182634,2,Доситејева,residential,False,False,161.164,"LINESTRING (22.5874541 43.1568264, 22.5874268 43.1567825, 22.5874471 43.1567404, 22.5876237 43.1566231, 22.5877836 43.1565155, 22.5880796 43.1563109, 22.588816 43.1558223)",6,,
617137851,1,Доситејева,residential,False,False,30.807,"LINESTRING (22.5874541 43.1568264, 22.5873418 43.1568526, 22.5870833 43.1568832)",3,,
"[182941827, 636915470]","['2', '3']",Саве Ковачевића,residential,False,False,134.753,"LINESTRING (22.5882774 43.1575187, 22.5881438 43.1576006, 22.5874091 43.1580911, 22.5872301 43.1582898, 22.5871986 43.1583247, 22.5871395 43.1583903)",,,
182941850,2,Трг слободе,residential,False,False,101.91,"LINESTRING (22.5882774 43.1575187, 22.5882305 43.1574793, 22.5874541 43.1568264)",6,,
665193331,2,Српских владара,secondary,False,True,154.511,"LINESTRING (22.5902847 43.1505572, 22.5897198 43.1511308, 22.5893189 43.1515463, 22.5891807 43.1516895)",,,
665193331,2,Српских владара,secondary,False,False,34.977,"LINESTRING (22.5889167 43.1519382, 22.5891807 43.1516895)",,,
341054985,2,Краљевића Марка,residential,False,False,260.837,"LINESTRING (22.5889167 43.1519382, 22.5888292 43.1518889, 22.5874665 43.1511212, 22.5871042 43.1509326, 22.586536 43.1506221, 22.5863535 43.1505223)",,,
665193331,2,Српских владара,secondary,False,True,118.153,"LINESTRING (22.5889167 43.1519382, 22.5888275 43.1520266, 22.5880534 43.152794)",,,
356550918,,Ћирила и Методија,residential,False,True,118.595,"LINESTRING (22.5865164 43.1568536, 22.5872166 43.1560736, 22.5872387 43.1560466, 22.587319 43.1559622)",,,
182941686,2,Вука Караџића,residential,False,True,7.019,"LINESTRING (22.5882766 43.1550175, 22.5882064 43.1549806)",,,
