osmid,highway,oneway,reversed,length,geometry,name,bridge,junction,maxspeed
23034725,residential,False,False,23.892,"LINESTRING (29.1567048 40.4271278, 29.156625 40.4273339)",,,,
458042913,residential,False,False,71.01,"LINESTRING (29.1567048 40.4271278, 29.1575437 40.4271238)",,,,
23034725,residential,False,True,45.799,"LINESTRING (29.1567048 40.4271278, 29.1568578 40.426899, 29.1569898 40.4267808)",,,,
23034725,residential,False,True,50.737,"LINESTRING (29.1561903 40.4290402, 29.1561784 40.428584)",,,,
458032454,tertiary,False,False,88.789,"LINESTRING (29.1561903 40.4290402, 29.1572266 40.4289164)",Orhangazi Caddesi,,,
458032454,tertiary,False,True,17.102,"LINESTRING (29.1561903 40.4290402, 29.1559884 40.4290461)",Orhangazi Caddesi,,,
50453182,residential,False,False,70.84,"LINESTRING (29.1558005 40.4304325, 29.1549898 40.4302742)",,,,
50453182,residential,False,True,51.908,"LINESTRING (29.1558005 40.4304325, 29.1563991 40.430534)",,,,
458041450,tertiary,False,False,104.432,"LINESTRING (29.1558005 40.4304325, 29.1554798 40.4313394)",İstiklal Caddesi,,,
458041450,tertiary,False,True,46.718,"LINESTRING (29.1558005 40.4304325, 29.1559175 40.4300219)",İstiklal Caddesi,,,
23034744,residential,False,False,31.124,"LINESTRING (29.1562806 40.4319756, 29.156566 40.4321521)",Eski Pazar Caddesi,,,
357821181,residential,False,True,26.744,"LINESTRING (29.1562806 40.4319756, 29.1564822 40.4317904)",,,,
357821181,residential,False,False,49.576,"LINESTRING (29.1562806 40.4319756, 29.1561526 40.4320959, 29.1558013 40.4322108)",,,,
23034744,residential,False,False,16.068,"LINESTRING (29.158776 40.433467, 29.1589625 40.433494)",Eski Pazar Caddesi,,,
23034744,residential,False,True,20.092,"LINESTRING (29.158776 40.433467, 29.1585537 40.4334036)",Eski Pazar Caddesi,,,
457908773,residential,False,False,42.247,"LINESTRING (29.158776 40.433467, 29.1589139 40.4331796, 29.1589867 40.4331306)",,,,
23034744,residential,False,True,16.068,"LINESTRING (29.1589625 40.433494, 29.158776 40.433467)",Eski Pazar Caddesi,,,
50447424,residential,False,True,55.304,"LINESTRING (29.1589625 40.433494, 29.1586084 40.433912)",,,,
457872228,residential,False,False,80.704,"LINESTRING (29.1589625 40.433494, 29.1595119 40.4329008)",,,,
23034744,residential,False,False,63.746,"LINESTRING (29.1589625 40.433494, 29.1594601 40.4335879, 29.1596819 40.4336587)",Eski Pazar Caddesi,,,
23034744,residential,False,False,12.192,"LINESTRING (29.1596819 40.4336587, 29.1597902 40.433731)",Eski Pazar Caddesi,,,
457908774,residential,False,False,74.887,"LINESTRING (29.1596819 40.4336587, 29.1602214 40.4331249)",,,,
23034744,residential,False,True,63.746,"LINESTRING (29.1596819 40.4336587, 29.1594601 40.4335879, 29.1589625 40.433494)",Eski Pazar Caddesi,,,
23034744,residential,False,False,7.077,"LINESTRING (29.1600411 40.4339408, 29.1600845 40.4339952)",Eski Pazar Caddesi,,,
23034744,residential,False,True,21.966,"LINESTRING (29.1600411 40.4339408, 29.1598802 40.4337858)",Eski Pazar Caddesi,,,
458021575,residential,False,True,73.27,"LINESTRING (29.1600411 40.4339408, 29.1594048 40.4343876)",,,,
23034744,residential,False,True,36.937,"LINESTRING (29.1604329 40.4344318, 29.1602063 40.4341479)",Eski Pazar Caddesi,,,
457875351,residential,False,False,21.346,"LINESTRING (29.1604329 40.4344318, 29.160276 40.4345821)",,,,
458285450,residential,False,False,20.227,"LINESTRING (29.1604329 40.4344318, 29.1606531 40.4345025)",,,,
458285450,residential,False,True,20.227,"LINESTRING (29.1606531 40.4345025, 29.1604329 40.4344318)",,,,
458047062,residential,False,False,45.763999999999996,"LINESTRING (29.1606531 40.4345025, 29.1606952 40.434343, 29.1606929 40.4341884, 29.1606882 40.4340942)",,,,
458285450,residential,False,False,47.271,"LINESTRING (29.1606531 40.4345025, 29.1609751 40.4345163, 29.1612104 40.4345024)",,,,
457875346,residential,False,True,80.273,"LINESTRING (29.162401 40.433603, 29.1615507 40.4332832)",,,,
458285450,residential,False,True,30.878,"LINESTRING (29.162401 40.433603, 29.1622732 40.4338631)",,,,
458285450,residential,False,False,55.357,"LINESTRING (29.162401 40.433603, 29.1625029 40.4332751, 29.1624865 40.4331147)",,,,
457875345,residential,False,False,22.413,"LINESTRING (29.1624094 40.4327062, 29.1626484 40.432793)",,,,
458285450,residential,False,False,18.022,"LINESTRING (29.1624094 40.4327062, 29.1623817 40.4325455)",,,,
458285450,residential,False,True,19.266,"LINESTRING (29.1624094 40.4327062, 29.1624418 40.4328777)",,,,
458285450,residential,False,True,80.183,"LINESTRING (29.1619682 40.4307296, 29.1621715 40.4314339)",,,,
700317613,residential,False,False,25.614,"LINESTRING (29.1619682 40.4307296, 29.1619077 40.4305039)",,yes,,
700317612,secondary,True,False,50.245,"LINESTRING (29.1619682 40.4307296, 29.1616875 40.4307532, 29.1613802 40.4307907)",,,,
23034760,secondary,True,False,61.202,"LINESTRING (29.1554798 40.4313394, 29.1561926 40.4312469)",,,,
458041450,tertiary,False,True,104.432,"LINESTRING (29.1554798 40.4313394, 29.1558005 40.4304325)",İstiklal Caddesi,,,
458041450,tertiary,False,False,19.026,"LINESTRING (29.1554798 40.4313394, 29.1554626 40.4313741, 29.1554005 40.4314995)",İstiklal Caddesi,,,
700317613,residential,False,True,25.614,"LINESTRING (29.1619077 40.4305039, 29.1619682 40.4307296)",,yes,,
700317615,residential,False,False,81.873,"LINESTRING (29.1619077 40.4305039, 29.1617316 40.4297799)",,,,
700317614,secondary,True,False,36.437,"LINESTRING (29.1619077 40.4305039, 29.1620995 40.430505, 29.1623381 40.4305098)",Kuvayi Milliye Bulvarı,,,
458032454,tertiary,False,False,111.288,"LINESTRING (29.1614187 40.4282929, 29.1627089 40.4281003)",Orhangazi Caddesi,,,
458032454,tertiary,False,True,85.764,"LINESTRING (29.1614187 40.4282929, 29.1604209 40.428427)",Orhangazi Caddesi,,,
700317615,residential,False,False,69.761,"LINESTRING (29.1614187 40.4282929, 29.1613867 40.427666)",,,,
700317615,residential,False,True,77.918,"LINESTRING (29.1614187 40.4282929, 29.1615542 40.428986)",,,,
458042930,residential,False,True,74.696,"LINESTRING (29.1613867 40.427666, 29.1622635 40.42759)",,,,
700317615,residential,False,False,50.053,"LINESTRING (29.1613867 40.427666, 29.161394 40.4272159)",,,,
700317615,residential,False,True,69.761,"LINESTRING (29.1613867 40.427666, 29.1614187 40.4282929)",,,,
458042921,residential,False,False,43.488,"LINESTRING (29.1613867 40.427666, 29.1609861 40.4276949, 29.1608895 40.4277371)",,,,
260913520,tertiary,False,False,94.804,"LINESTRING (29.1613373 40.4259909, 29.1624513 40.4259028)",Şehit Toygun Aydemir Sokak,,,
260913520,tertiary,False,True,58.826,"LINESTRING (29.1613373 40.4259909, 29.1606428 40.4260101)",Şehit Toygun Aydemir Sokak,,,
700317615,residential,False,True,62.638,"LINESTRING (29.1613373 40.4259909, 29.1613523 40.4265541)",,,,
50447244,residential,False,False,70.555,"LINESTRING (29.1558013 40.4322108, 29.1558938 40.4323679, 29.1560786 40.4325907, 29.1562691 40.4327268)",Şehit Mehmetcik Sokak,,,
50447275,unclassified,True,False,61.874,"LINESTRING (29.1558013 40.4322108, 29.155555 40.4320692, 29.1554011 40.4320261, 29.155325 40.4319884, 29.1552287 40.431884)",,,,
357821181,residential,False,True,49.576,"LINESTRING (29.1558013 40.4322108, 29.1561526 40.4320959, 29.1562806 40.4319756)",,,,
50447256,tertiary,True,False,5.219,"LINESTRING (29.1555583 40.4317874, 29.1555645 40.4318341)",,,roundabout,
50447276,unclassified,True,False,46.435,"LINESTRING (29.1555645 40.4318341, 29.1558013 40.4322108)",,,,
50447256,tertiary,True,False,38.891000000000005,"LINESTRING (29.1555645 40.4318341, 29.1555493 40.4318795, 29.1555146 40.4319183, 29.1554376 40.4319536, 29.1553764 40.4319588, 29.1553165 40.4319477, 29.1552653 40.4319218, 29.1552287 40.431884)",,,roundabout,
50447256,tertiary,True,False,14.977,"LINESTRING (29.1552287 40.431884, 29.1552124 40.431845, 29.1552136 40.4317981, 29.1552358 40.4317544)",,,roundabout,
357821182,residential,True,False,29.629,"LINESTRING (29.1552287 40.431884, 29.1550607 40.431819, 29.1549293 40.4317474)",,,,
357826379,residential,False,True,45.719,"LINESTRING (29.1552287 40.431884, 29.1550704 40.4319964, 29.1549084 40.4322097)",,,,
50447256,tertiary,True,False,5.214,"LINESTRING (29.1552358 40.4317544, 29.1552762 40.431719)",,,roundabout,
50447256,tertiary,True,False,29.5,"LINESTRING (29.1552762 40.431719, 29.1553317 40.431696, 29.1553926 40.4316891, 29.1554529 40.4316986, 29.1555054 40.4317231, 29.1555436 40.4317599, 29.1555583 40.4317874)",,,roundabout,
50447261,tertiary,True,False,26.896,"LINESTRING (29.1552762 40.431719, 29.1553325 40.4315743, 29.1554005 40.4314995)",,,,
50447429,residential,False,True,35.736,"LINESTRING (29.1562691 40.4327268, 29.1566815 40.4326579)",,,,
50447244,residential,False,True,70.555,"LINESTRING (29.1562691 40.4327268, 29.1560786 40.4325907, 29.1558938 40.4323679, 29.1558013 40.4322108)",Şehit Mehmetcik Sokak,,,
458059914,residential,False,False,93.33500000000001,"LINESTRING (29.1562691 40.4327268, 29.1557396 40.4327379, 29.155613 40.4327405, 29.1553823 40.4330314)",,,,
50447292,residential,False,False,18.638,"LINESTRING (29.159126 40.4341959, 29.1590107 40.4343387)",,,,
457878002,residential,False,False,25.857,"LINESTRING (29.159126 40.4341959, 29.1588754 40.4340629)",,,,
50447292,residential,False,True,76.61,"LINESTRING (29.159126 40.4341959, 29.1596426 40.4338665, 29.1597902 40.433731)",,,,
23034744,residential,False,False,9.755,"LINESTRING (29.1597902 40.433731, 29.1598802 40.4337858)",Eski Pazar Caddesi,,,
23034744,residential,False,True,12.192,"LINESTRING (29.1597902 40.433731, 29.1596819 40.4336587)",Eski Pazar Caddesi,,,
50447292,residential,False,False,76.61,"LINESTRING (29.1597902 40.433731, 29.1596426 40.4338665, 29.159126 40.4341959)",,,,
50447429,residential,False,False,19.937,"LINESTRING (29.1568853 40.432568, 29.1566815 40.4326579)",,,,
50447429,residential,False,True,22.208,"LINESTRING (29.1568853 40.432568, 29.1571002 40.4324534)",,,,
50447350,residential,False,False,171.887,"LINESTRING (29.1568853 40.432568, 29.1572823 40.4329519, 29.157808 40.4333438, 29.1582479 40.4337113)",Sümer Sokak,,,
50447354,residential,False,False,42.901,"LINESTRING (29.1582479 40.4337113, 29.1585537 40.4334036)",,,,
50447354,residential,False,True,48.65,"LINESTRING (29.1582479 40.4337113, 29.1578871 40.4340519)",,,,
457878002,residential,False,True,37.802,"LINESTRING (29.1582479 40.4337113, 29.1586084 40.433912)",,,,
50447350,residential,False,True,171.887,"LINESTRING (29.1582479 40.4337113, 29.157808 40.4333438, 29.1572823 40.4329519, 29.1568853 40.432568)",Sümer Sokak,,,
50447354,residential,False,False,48.65,"LINESTRING (29.1578871 40.4340519, 29.1582479 40.4337113)",,,,
50447410,residential,False,True,185.577,"LINESTRING (29.1578871 40.4340519, 29.1566815 40.4326579)",Çelik Sokak,,,
50447410,residential,False,False,43.932,"LINESTRING (29.1578871 40.4340519, 29.1580254 40.4341868, 29.1582714 40.4343097)",Çelik Sokak,,,
23034744,residential,False,False,20.092,"LINESTRING (29.1585537 40.4334036, 29.158776 40.433467)",Eski Pazar Caddesi,,,
50447354,residential,False,True,42.901,"LINESTRING (29.1585537 40.4334036, 29.1582479 40.4337113)",,,,
23034744,residential,False,True,64.387,"LINESTRING (29.1585537 40.4334036, 29.1584222 40.4333364, 29.1579888 40.433018)",Eski Pazar Caddesi,,,
50447410,residential,False,False,185.577,"LINESTRING (29.1566815 40.4326579, 29.1578871 40.4340519)",Çelik Sokak,,,
50447429,residential,False,False,35.736,"LINESTRING (29.1566815 40.4326579, 29.1562691 40.4327268)",,,,
50447429,residential,False,True,19.937,"LINESTRING (29.1566815 40.4326579, 29.1568853 40.432568)",,,,
50447410,residential,False,False,29.362,"LINESTRING (29.1582714 40.4343097, 29.1585596 40.4344567)",Çelik Sokak,,,
50447424,residential,False,False,52.623,"LINESTRING (29.1582714 40.4343097, 29.1586084 40.433912)",,,,
50447410,residential,False,True,43.932,"LINESTRING (29.1582714 40.4343097, 29.1580254 40.4341868, 29.1578871 40.4340519)",Çelik Sokak,,,
50447410,residential,False,True,29.362,"LINESTRING (29.1585596 40.4344567, 29.1582714 40.4343097)",Çelik Sokak,,,
457878001,residential,False,True,51.301,"LINESTRING (29.1585596 40.4344567, 29.1588754 40.4340629)",,,,
23034744,residential,False,False,8.521,"LINESTRING (29.1571002 40.4324534, 29.1571775 40.4325025)",Eski Pazar Caddesi,,,
23034744,residential,False,True,15.928,"LINESTRING (29.1571002 40.4324534, 29.1569459 40.4323714)",Eski Pazar Caddesi,,,
50447429,residential,False,False,22.208,"LINESTRING (29.1571002 40.4324534, 29.1568853 40.432568)",,,,
50447433,residential,False,True,80.739,"LINESTRING (29.1562952 40.4338257, 29.1556947 40.433497, 29.1555103 40.4334139)",,,,
458084784,residential,False,True,64.37899999999999,"LINESTRING (29.1562952 40.4338257, 29.1562724 40.4337325, 29.1563063 40.433641, 29.1561214 40.4335425, 29.1560536 40.4333314)",,,,
458084788,residential,False,True,116.957,"LINESTRING (29.1562952 40.4338257, 29.15565 40.4341429, 29.1555853 40.4340725, 29.1554836 40.4338896, 29.1552741 40.4338005)",,,,
50447433,residential,False,False,59.682,"LINESTRING (29.153756 40.4326547, 29.1543625 40.4329285)",,,,
50447447,residential,False,False,31.285,"LINESTRING (29.153756 40.4326547, 29.1534766 40.4328389)",,,,
"[458084784, 50447447]",residential,False,"[False, True]",55.729,"LINESTRING (29.153756 40.4326547, 29.1540362 40.432477, 29.1542987 40.4325773)",,,,
50447449,residential,False,False,56.594,"LINESTRING (29.1551258 40.4323312, 29.1547687 40.4327615)",,,,
50447433,residential,False,False,34.679,"LINESTRING (29.1545663 40.4330173, 29.1549278 40.4331641)",,,,
50447433,residential,False,True,19.875,"LINESTRING (29.1545663 40.4330173, 29.1543625 40.4329285)",,,,
50447449,residential,False,False,28.407,"LINESTRING (29.1545663 40.4330173, 29.1543959 40.4332374)",,,,
50447449,residential,False,True,33.204,"LINESTRING (29.1545663 40.4330173, 29.1547687 40.4327615)",,,,
50447449,residential,False,True,28.407,"LINESTRING (29.1543959 40.4332374, 29.1545663 40.4330173)",,,,
458084786,residential,False,False,35.759,"LINESTRING (29.1543959 40.4332374, 29.1547658 40.4333928)",,,,
458084786,residential,False,True,20.695,"LINESTRING (29.1543959 40.4332374, 29.1541818 40.4331475)",,,,
50447447,residential,False,True,16.033,"LINESTRING (29.1530208 40.4346392, 29.1530622 40.4344985)",,,,
458047054,residential,False,True,33.644,"LINESTRING (29.1591926 40.4305143, 29.1592815 40.4308092)",,,,
50453182,residential,False,False,97.63499999999999,"LINESTRING (29.1591926 40.4305143, 29.1587843 40.4305835, 29.1582681 40.4306556, 29.1580577 40.430657)",,,,
458047054,residential,False,False,41.854,"LINESTRING (29.1591926 40.4305143, 29.1592818 40.4302738, 29.1592752 40.4301474)",,,,
50453182,residential,False,True,53.657,"LINESTRING (29.1538876 40.4300333, 29.1544914 40.4301803)",,,,
50453562,residential,False,True,38.806,"LINESTRING (29.1617316 40.4297799, 29.1621862 40.4297346)",,,,
700317615,residential,False,False,50.683,"LINESTRING (29.1617316 40.4297799, 29.161644 40.429329)",,,,
700317615,residential,False,True,81.873,"LINESTRING (29.1617316 40.4297799, 29.1619077 40.4305039)",,,,
50453461,residential,False,False,96.46199999999999,"LINESTRING (29.1617316 40.4297799, 29.1615524 40.4297179, 29.1611661 40.4297015, 29.1606117 40.4296704)",,,,
50453461,residential,False,False,24.818,"LINESTRING (29.1606117 40.4296704, 29.1603203 40.4296952)",,,,
458044669,residential,False,False,23.439,"LINESTRING (29.1606117 40.4296704, 29.1605788 40.4294611)",,,,
50453461,residential,False,True,96.46199999999999,"LINESTRING (29.1606117 40.4296704, 29.1611661 40.4297015, 29.1615524 40.4297179, 29.1617316 40.4297799)",,,,
50453461,residential,False,False,64.842,"LINESTRING (29.1600316 40.4297057, 29.1592658 40.4297213)",,,,
50453461,residential,False,True,24.464,"LINESTRING (29.1600316 40.4297057, 29.1603203 40.4296952)",,,,
458044667,residential,False,False,23.106,"LINESTRING (29.1600316 40.4297057, 29.1600109 40.4294985)",,,,
50453461,residential,False,False,58.228,"LINESTRING (29.1579661 40.4296591, 29.1572793 40.429629)",,,,
261068278,residential,False,False,35.573,"LINESTRING (29.1579661 40.4296591, 29.1579507 40.4293394)",,,,
458044671,residential,False,False,30.387,"LINESTRING (29.1579661 40.4296591, 29.1580336 40.4299275)",,,,
50453461,residential,False,True,110.38,"LINESTRING (29.1579661 40.4296591, 29.1586372 40.4297174, 29.1592658 40.4297213)",,,,
50453461,residential,False,False,72.071,"LINESTRING (29.1560024 40.4296774, 29.1551523 40.4296405)",,,,
458041450,tertiary,False,True,70.207,"LINESTRING (29.1560024 40.4296774, 29.1559884 40.4290461)",İstiklal Caddesi,,,
50453461,residential,False,True,47.964,"LINESTRING (29.1560024 40.4296774, 29.1562666 40.4296823, 29.1565665 40.4296528)",,,,
458041450,tertiary,False,False,38.976,"LINESTRING (29.1560024 40.4296774, 29.1559284 40.4299835, 29.1559175 40.4300219)",İstiklal Caddesi,,,
50453461,residential,False,False,40.119,"LINESTRING (29.1551523 40.4296405, 29.1546964 40.4295418)",,,,
50453461,residential,False,True,72.071,"LINESTRING (29.1551523 40.4296405, 29.1560024 40.4296774)",,,,
700311539,residential,False,True,71.794,"LINESTRING (29.1551523 40.4296405, 29.1549898 40.4302742)",,,,
700311539,residential,False,False,68.148,"LINESTRING (29.1551523 40.4296405, 29.1552397 40.4293458, 29.1553391 40.4290444)",,,,
50453766,residential,False,False,109.151,"LINESTRING (29.1628174 40.4287886, 29.1615542 40.428986)",,,,
50453787,residential,False,True,77.085,"LINESTRING (29.1628174 40.4287886, 29.1627089 40.4281003)",,,,
50453766,residential,False,True,109.151,"LINESTRING (29.1615542 40.428986, 29.1628174 40.4287886)",,,,
261068279,residential,False,False,86.15,"LINESTRING (29.1615542 40.428986, 29.1605497 40.4291109)",,,,
700317615,residential,False,False,77.918,"LINESTRING (29.1615542 40.428986, 29.1614187 40.4282929)",,,,
700317615,residential,False,True,38.89,"LINESTRING (29.1615542 40.428986, 29.161644 40.429329)",,,,
50453787,residential,False,False,77.085,"LINESTRING (29.1627089 40.4281003, 29.1628174 40.4287886)",,,,
458032454,tertiary,False,True,111.288,"LINESTRING (29.1627089 40.4281003, 29.1614187 40.4282929)",Orhangazi Caddesi,,,
203285745,tertiary_link,False,False,80.465,"LINESTRING (29.1551762 40.4278208, 29.1551518 40.4270974)",,,,
261068280,residential,False,False,11.242,"LINESTRING (29.1551762 40.4278208, 29.1553087 40.4278138)",,,,
203285745,tertiary_link,False,True,140.032,"LINESTRING (29.1551762 40.4278208, 29.1550497 40.4285919, 29.1548932 40.4290592)",,,,
203285745,tertiary_link,False,False,65.997,"LINESTRING (29.1537254 40.4314167, 29.1541295 40.4309091)",,,,
260920447,residential,False,True,53.0,"LINESTRING (29.1537254 40.4314167, 29.1535427 40.4318726)",,,,
357821183,residential,False,True,14.558,"LINESTRING (29.1537254 40.4314167, 29.1538927 40.4314471)",,,,
50453182,residential,False,False,53.657,"LINESTRING (29.1544914 40.4301803, 29.1538876 40.4300333)",,,,
50453182,residential,False,True,43.458,"LINESTRING (29.1544914 40.4301803, 29.1549898 40.4302742)",,,,
203285745,tertiary_link,False,False,73.088,"LINESTRING (29.1544914 40.4301803, 29.1546964 40.4295418)",,,,
203285745,tertiary_link,False,True,86.641,"LINESTRING (29.1544914 40.4301803, 29.1542734 40.4306317, 29.1541513 40.4308671, 29.1541295 40.4309091)",,,,
203285745,tertiary_link,False,True,65.997,"LINESTRING (29.1541295 40.4309091, 29.1537254 40.4314167)",,,,
357822014,residential,False,False,63.091,"LINESTRING (29.1541295 40.4309091, 29.1538927 40.4314471)",,,,
203285745,tertiary_link,False,False,86.64099999999999,"LINESTRING (29.1541295 40.4309091, 29.1541513 40.4308671, 29.1542734 40.4306317, 29.1544914 40.4301803)",,,,
260913518,residential,False,False,55.919,"LINESTRING (29.1580624 40.4287783, 29.1580209 40.4282764)",,,,
458032454,tertiary,False,False,161.932,"LINESTRING (29.1580624 40.4287783, 29.1599388 40.4284944)",Orhangazi Caddesi,,,
458032454,tertiary,False,True,10.468,"LINESTRING (29.1580624 40.4287783, 29.1579415 40.4287981)",Orhangazi Caddesi,,,
260913518,residential,False,False,28.369,"LINESTRING (29.1580209 40.4282764, 29.1581784 40.4280512)",,,,
260913518,residential,False,True,55.919,"LINESTRING (29.1580209 40.4282764, 29.1580624 40.4287783)",,,,
261068301,residential,False,True,37.301,"LINESTRING (29.1580209 40.4282764, 29.1575897 40.4283456)",,,,
260913518,residential,False,False,30.304,"LINESTRING (29.1584178 40.4277088, 29.1583955 40.4274368)",,,,
260913518,residential,False,True,11.751,"LINESTRING (29.1584178 40.4277088, 29.1583526 40.4278021)",,,,
1055325029,residential,False,False,88.282,"LINESTRING (29.1584178 40.4277088, 29.1594582 40.4277646)",,,,50
260913518,residential,False,False,39.503,"LINESTRING (29.1584399 40.4267569, 29.1589035 40.4267161)",,,,
260913519,residential,False,False,58.395,"LINESTRING (29.1584399 40.4267569, 29.1583706 40.4262344)",,,,
260913518,residential,False,True,45.035,"LINESTRING (29.1584399 40.4267569, 29.1583378 40.4269759, 29.1583339 40.4271485)",,,,
458042914,residential,False,True,72.57900000000001,"LINESTRING (29.1584399 40.4267569, 29.1580014 40.4267784, 29.1576021 40.4268726)",,,,
260913518,residential,False,True,34.135,"LINESTRING (29.1613523 40.4265541, 29.1609491 40.4265596)",,,,
700317615,residential,False,False,62.638,"LINESTRING (29.1613523 40.4265541, 29.1613373 40.4259909)",,,,
700317615,residential,False,True,63.962,"LINESTRING (29.1613523 40.4265541, 29.1613592 40.4271293)",,,,
"[260913523, 260913524]",residential,False,False,86.834,"LINESTRING (29.1613523 40.4265541, 29.1619007 40.4265186, 29.1620173 40.4268695)",,,,
458032454,tertiary,False,False,41.489,"LINESTRING (29.1599388 40.4284944, 29.1604209 40.428427)",Orhangazi Caddesi,,,
458032454,tertiary,False,True,161.932,"LINESTRING (29.1599388 40.4284944, 29.1580624 40.4287783)",Orhangazi Caddesi,,,
458042923,residential,False,True,59.085,"LINESTRING (29.1599388 40.4284944, 29.1599278 40.4279631)",,,,
458044667,residential,False,True,75.199,"LINESTRING (29.1599388 40.4284944, 29.1599912 40.4291695)",,,,
458042932,residential,False,True,23.917,"LINESTRING (29.162731 40.4264633, 29.1627795 40.4266752)",,,,
700327558,residential,False,False,30.395,"LINESTRING (29.162731 40.4264633, 29.1626409 40.4261987)",,,,
260913520,tertiary,False,True,7.358,"LINESTRING (29.1625377 40.4258955, 29.1624513 40.4259028)",Şehit Toygun Aydemir Sokak,,,
700327558,residential,False,True,34.828,"LINESTRING (29.1625377 40.4258955, 29.1626409 40.4261987)",,,,
260913524,residential,False,True,45.669,"LINESTRING (29.1622635 40.42759, 29.1621463 40.4271891)",,,,
458042930,residential,False,False,74.696,"LINESTRING (29.1622635 40.42759, 29.1613867 40.427666)",,,,
458042930,residential,False,True,46.565,"LINESTRING (29.1622635 40.42759, 29.162799 40.4274941)",,,,
23034725,residential,False,False,45.799,"LINESTRING (29.1569898 40.4267808, 29.1568578 40.426899, 29.1567048 40.4271278)",,,,
23034725,residential,False,True,37.911,"LINESTRING (29.1569898 40.4267808, 29.1571181 40.426686, 29.1573088 40.4265415)",,,,
260920425,residential,False,False,55.967,"LINESTRING (29.1569898 40.4267808, 29.1567487 40.426428, 29.1566911 40.4263319)",,,,
260920425,residential,False,False,48.639,"LINESTRING (29.1577223 40.4259318, 29.1578625 40.426356)",,,,
260920425,residential,False,True,122.312,"LINESTRING (29.1577223 40.4259318, 29.1565797 40.4261462, 29.1566911 40.4263319)",,,,
23034725,residential,False,True,45.084,"LINESTRING (29.1578625 40.426356, 29.1583706 40.4262344)",,,,
260920425,residential,False,True,48.639,"LINESTRING (29.1578625 40.426356, 29.1577223 40.4259318)",,,,
23034725,residential,False,False,51.248999999999995,"LINESTRING (29.1578625 40.426356, 29.1577822 40.4263758, 29.1573088 40.4265415)",,,,
260913524,residential,False,False,37.178,"LINESTRING (29.1620173 40.4268695, 29.1621463 40.4271891)",,,,
260920432,residential,False,False,76.21,"LINESTRING (29.1620173 40.4268695, 29.162887 40.4270468)",,,,
"[260913523, 260913524]",residential,False,True,86.834,"LINESTRING (29.1620173 40.4268695, 29.1619007 40.4265186, 29.1613523 40.4265541)",,,,
260913520,tertiary,False,False,7.358,"LINESTRING (29.1624513 40.4259028, 29.1625377 40.4258955)",Şehit Toygun Aydemir Sokak,,,
260913520,tertiary,False,True,94.804,"LINESTRING (29.1624513 40.4259028, 29.1613373 40.4259909)",Şehit Toygun Aydemir Sokak,,,
357824827,residential,False,False,79.52,"LINESTRING (29.1527462 40.4328624, 29.1527277 40.4335774)",,,,
260920447,residential,False,False,133.951,"LINESTRING (29.1527462 40.4328624, 29.1532343 40.4325398, 29.1535025 40.4320784, 29.1535427 40.4318726)",,,,
260920447,residential,False,True,100.595,"LINESTRING (29.1527462 40.4328624, 29.1523975 40.43294, 29.1523263 40.4335658)",,,,
