osmid,oneway,ref,highway,reversed,length,geometry,lanes,junction,name,tunnel
172474577,True,D950,trunk,False,129.216,"LINESTRING (41.2798466 39.9189446, 41.2799633 39.9194326, 41.2801034 39.9200898)",,,,
13762282,True,,trunk,False,86.112,"LINESTRING (41.2801403 39.9145676, 41.2800085 39.9153354)",2,,,
73897498,True,,trunk,False,33.508,"LINESTRING (41.2801403 39.9145676, 41.2800813 39.9146074, 41.280009 39.914631, 41.2799307 39.9146359, 41.2798544 39.9146217, 41.2797877 39.9145897)",,roundabout,,
212729491,False,,residential,False,76.20400000000001,"LINESTRING (41.2801403 39.9145676, 41.2803428 39.9146563, 41.2806871 39.9148108, 41.2809197 39.9149023)",,,,
73897495,False,,residential,False,14.537,"LINESTRING (41.2797877 39.9145897, 41.2796225 39.9145575)",,,,
73897498,True,,trunk,False,51.742000000000004,"LINESTRING (41.2797877 39.9145897, 41.279739 39.9145452, 41.2797102 39.9144913, 41.2797041 39.9144334, 41.2797213 39.9143767, 41.2797601 39.9143267, 41.2798169 39.9142882, 41.2798863 39.9142647, 41.2799617 39.9142585)",,roundabout,,
73897507,True,,secondary,False,83.425,"LINESTRING (41.2790901 39.9184358, 41.2783491 39.917946)",,,50. Yıl Caddesi,
73897504,True,D950,trunk,False,46.18,"LINESTRING (41.2790901 39.9184358, 41.2790714 39.9183331, 41.2790785 39.9182582, 41.2791388 39.9181803, 41.2792061 39.918121, 41.2792737 39.9180781)",,,,
73897504,True,D950,trunk,False,27.093,"LINESTRING (41.2793119 39.9186083, 41.2791983 39.9185383, 41.2790901 39.9184358)",,,,
73897495,False,,residential,False,63.123999999999995,"LINESTRING (41.2793054 39.9142753, 41.2795193 39.9141567, 41.2799511 39.9140027)",,,,
73897495,False,,residential,True,42.456999999999994,"LINESTRING (41.2793054 39.9142753, 41.2794678 39.9143574, 41.2796225 39.9145575)",,,,
213150611,False,,residential,False,87.527,"LINESTRING (41.2793054 39.9142753, 41.2790372 39.9142984, 41.2786223 39.9142856, 41.2784048 39.914301, 41.2782944 39.9143421)",,,,
73897468,True,,trunk,False,9.758,"LINESTRING (41.2799617 39.9142585, 41.2800669 39.914224)",,,Erzurum-Artvin Yolu,
73897498,True,,trunk,False,46.332,"LINESTRING (41.2799617 39.9142585, 41.2800377 39.9142706, 41.280105 39.9143003, 41.2801569 39.9143445, 41.2801884 39.9143989, 41.2801962 39.9144581, 41.2801796 39.9145163, 41.2801403 39.9145676)",,roundabout,,
73897507,True,,secondary,False,172.438,"LINESTRING (41.2771836 39.9172832, 41.276139 39.9167626, 41.2754882 39.9164382)",,,50. Yıl Caddesi,
212732280,False,,residential,False,297.891,"LINESTRING (41.2771836 39.9172832, 41.277128 39.9173629, 41.27611 39.9188217, 41.2769935 39.9189213, 41.2772417 39.919082)",,,,
13762282,True,,trunk,False,164.665,"LINESTRING (41.2800085 39.9153354, 41.2799616 39.9163534, 41.2799474 39.9168155)",2,,,
212729692,False,,residential,False,152.16899999999998,"LINESTRING (41.2800085 39.9153354, 41.2804143 39.9155083, 41.2807326 39.915613, 41.2808235 39.915603, 41.2809729 39.9154734, 41.2813139 39.9150433)",,,,
172474577,True,D950,trunk,False,108.365,"LINESTRING (41.2798592 39.9179701, 41.2798466 39.9189446)",,,,
73897461,True,,trunk,False,55.235,"LINESTRING (41.2798592 39.9179701, 41.2797731 39.9182532, 41.2796867 39.9184483)",,,,
73897504,True,D950,trunk,False,183.362,"LINESTRING (41.2799717 39.9201495, 41.2798153 39.9194926, 41.2797305 39.9191746, 41.2796961 39.9190846, 41.2796621 39.9190052, 41.2796099 39.9189409, 41.2793119 39.9186083)",,,,
126139874,False,,residential,True,108.807,"LINESTRING (41.2790341 39.9174984, 41.2787074 39.9165525)",,,Kongre Caddesi,
212732312,False,,residential,True,36.981,"LINESTRING (41.2790341 39.9174984, 41.2786054 39.9175484)",,,,
126139875,False,,residential,True,45.562000000000005,"LINESTRING (41.2790341 39.9174984, 41.2792137 39.9174974, 41.2793519 39.9174686, 41.2794475 39.9174284, 41.2795142 39.9173688)",,,,
126139874,False,,residential,False,108.807,"LINESTRING (41.2787074 39.9165525, 41.2790341 39.9174984)",,,Kongre Caddesi,
212732326,False,,residential,False,16.076,"LINESTRING (41.2787074 39.9165525, 41.2788504 39.9164583)",,,,
126139874,False,,residential,True,101.782,"LINESTRING (41.2787074 39.9165525, 41.2782246 39.9158078, 41.2781704 39.9157352)",,,Kongre Caddesi,
126139874,False,,residential,False,4.63,"LINESTRING (41.2777767 39.9152789, 41.2778067 39.9153136)",,,Kongre Caddesi,
126139874,False,,residential,True,5.014,"LINESTRING (41.2777767 39.9152789, 41.2777472 39.9152399)",,,Kongre Caddesi,
1144039584,False,,residential,True,85.706,"LINESTRING (41.2777767 39.9152789, 41.2786776 39.9149374)",,,,
126139874,False,,residential,False,120.038,"LINESTRING (41.2770392 39.9143069, 41.2777472 39.9152399)",,,Kongre Caddesi,
126139874,False,,residential,True,10.981,"LINESTRING (41.2770392 39.9143069, 41.2769862 39.9142169)",,,Kongre Caddesi,
212732297,False,,residential,False,98.261,"LINESTRING (41.2770392 39.9143069, 41.2774294 39.9144535, 41.2780692 39.9147028)",,,,
73897504,True,D950,trunk,False,31.918,"LINESTRING (41.2798352 39.9170123, 41.2798419 39.9167253)",,,,
126139875,False,,residential,False,48.175,"LINESTRING (41.2798352 39.9170123, 41.2797207 39.9171405, 41.2795142 39.9173688)",,,,
126139875,False,,residential,False,45.562,"LINESTRING (41.2795142 39.9173688, 41.2794475 39.9174284, 41.2793519 39.9174686, 41.2792137 39.9174974, 41.2790341 39.9174984)",,,,
126139875,False,,residential,True,48.175,"LINESTRING (41.2795142 39.9173688, 41.2797207 39.9171405, 41.2798352 39.9170123)",,,,
13762282,True,,trunk,False,37.81,"LINESTRING (41.2799442 39.9169198, 41.2799172 39.9172592)",2,,,
212718332,False,,tertiary,False,36.34,"LINESTRING (41.2799442 39.9169198, 41.2801194 39.9170376, 41.2802441 39.9171507)",,,Gazi Ahmet Muhtar Paşa Caddesi,
212729562,False,,residential,False,281.004,"LINESTRING (41.2799442 39.9169198, 41.2801704 39.9168812, 41.2803301 39.9168336, 41.2804721 39.9167858, 41.2807001 39.916739, 41.2808738 39.9166798, 41.2810509 39.9166194, 41.2812208 39.916524, 41.281331 39.9164621, 41.2814147 39.9164151, 41.281655 39.9162806, 41.2821032 39.9162507, 41.2825255 39.9162656, 41.282711 39.9163167, 41.2829922 39.916394)",,,,
212718421,False,,residential,False,21.551,"LINESTRING (41.2830082 39.9172743, 41.2832575 39.917306)",,,,
212729563,False,,residential,False,12.732,"LINESTRING (41.2830082 39.9172743, 41.2828746 39.9172232)",,,,
212718421,False,,residential,True,79.17,"LINESTRING (41.2830082 39.9172743, 41.2829494 39.9174535, 41.2828987 39.9175964, 41.2828078 39.9178156, 41.2828199 39.9179644)",,,,
212718421,False,,residential,False,63.498,"LINESTRING (41.2847111 39.9179451, 41.2851471 39.918408)",,,,
212718421,False,,residential,True,19.863,"LINESTRING (41.2847111 39.9179451, 41.2845281 39.9178346)",,,,
212718332,False,,tertiary,True,39.495,"LINESTRING (41.2827892 39.9204975, 41.2826112 39.9201696)",,,Gazi Ahmet Muhtar Paşa Caddesi,
212729468,False,,residential,False,81.026,"LINESTRING (41.2827892 39.9204975, 41.2837237 39.9206291)",,,,
212729627,False,,residential,True,136.287,"LINESTRING (41.2827892 39.9204975, 41.2825129 39.9217047)",,,,
212718332,False,,tertiary,False,187.076,"LINESTRING (41.2827892 39.9204975, 41.2831741 39.9212161, 41.2834962 39.921526, 41.2839829 39.9218724)",,,Gazi Ahmet Muhtar Paşa Caddesi,
213150577,False,,residential,False,75.409,"LINESTRING (41.283696 39.9144402, 41.2835194 39.9151047)",,,,
212729620,False,,residential,True,121.32,"LINESTRING (41.283696 39.9144402, 41.2842859 39.9145965, 41.2847536 39.9147759, 41.2849784 39.914898)",,,,
213150577,False,,residential,True,115.034,"LINESTRING (41.283696 39.9144402, 41.2837273 39.9143225, 41.2836968 39.9141544, 41.2827979 39.913873)",,,,
212729505,False,,residential,True,73.823,"LINESTRING (41.28172 39.914457, 41.2813139 39.9150433)",,,,
212729532,False,,residential,True,70.68,"LINESTRING (41.2820903 39.9146015, 41.2816324 39.9151313)",,,,
212729641,False,,residential,False,32.617,"LINESTRING (41.2827682 39.914764, 41.2831047 39.9149034)",,,,
212729724,False,,residential,True,146.617,"LINESTRING (41.2827682 39.914764, 41.2830468 39.9143139, 41.2834005 39.9144295, 41.2831047 39.9149034)",,,,
212729724,False,,residential,False,74.412,"LINESTRING (41.2827682 39.914764, 41.2824017 39.9153713)",,,,
