osmid,name,highway,oneway,reversed,length,geometry,junction,lanes
215361803,Bankalar Caddesi,tertiary,False,False,43.102,"LINESTRING (33.506437 39.8396305, 33.5063552 39.840013)",,
335331861,Millet Bulvarı,primary,True,False,34.04,"LINESTRING (33.506437 39.8396305, 33.506332 39.8396, 33.5062101 39.8395594, 33.5061003 39.8395272, 33.5060723 39.8395098)",,
215505763,,residential,False,True,44.306,"LINESTRING (33.5081941 39.8397272, 33.5080878 39.8401172)",,
335331861,Millet Bulvarı,primary,True,False,48.53699999999999,"LINESTRING (33.5081941 39.8397272, 33.5079917 39.839719, 33.5078749 39.8397172, 33.5076951 39.8397226, 33.5076262 39.839726)",,
217504753,,residential,False,True,9.739,"LINESTRING (33.4991725 39.8394857, 33.4991136 39.8395607)",,
335331877,Sağlık Caddesi,tertiary,True,False,161.371,"LINESTRING (33.4991725 39.8394857, 33.499379 39.839601, 33.4996316 39.8397383, 33.4997854 39.8398192, 33.4998655 39.8398546, 33.4999672 39.8398972, 33.5000935 39.8399303, 33.5004231 39.8400179, 33.5005649 39.840051, 33.5006665 39.8400699, 33.5008563 39.840106)",,
217504753,,residential,False,False,9.739,"LINESTRING (33.4991136 39.8395607, 33.4991725 39.8394857)",,
330154511,,tertiary,True,False,61.388,"LINESTRING (33.500433 39.8402923, 33.4998624 39.8399564)",,
547721884,,residential,False,True,103.564,"LINESTRING (33.500433 39.8402923, 33.4998433 39.8411062)",,
547721884,,residential,False,False,103.564,"LINESTRING (33.4998433 39.8411062, 33.500433 39.8402923)",,
330155757,Ulubatlı Hasan Caddesi,tertiary,False,False,69.764,"LINESTRING (33.4998433 39.8411062, 33.4991057 39.8408963, 33.4990771 39.8408882)",,
330155757,Ulubatlı Hasan Caddesi,tertiary,False,True,51.159,"LINESTRING (33.4998433 39.8411062, 33.5002807 39.8412713, 33.5003832 39.8413056)",,
547721884,,residential,False,True,155.885,"LINESTRING (33.4998433 39.8411062, 33.4996902 39.8415694, 33.4996468 39.8421639, 33.4996368 39.8424924)",,
