osmid,highway,oneway,reversed,length,geometry,bridge,ref,name,lanes,maxspeed
105641246,residential,False,False,78.011,"LINESTRING (38.1148319 39.8758049, 38.114818 39.8758711, 38.1148091 39.8759069, 38.1147863 39.8759405, 38.1145074 39.87618, 38.1143033 39.8763605)",,,,,
105641410,residential,False,False,84.392,"LINESTRING (38.1148319 39.8758049, 38.1145004 39.8759357, 38.1140386 39.8762488)",,,,,
105641410,residential,False,True,10.887,"LINESTRING (38.1148319 39.8758049, 38.1148768 39.8757699, 38.1149157 39.8757313)",,,,,
"[105641283, 105641227, 105641340]",tertiary,False,False,161.687,"LINESTRING (38.1183631 39.8729732, 38.1183048 39.8731272, 38.1181126 39.873462, 38.1179312 39.873802, 38.1178582 39.8738924, 38.1177789 39.8739722, 38.1176998 39.8740396, 38.1175426 39.874138, 38.1174272 39.8741987)",yes,,,,
105641246,residential,False,True,78.01100000000001,"LINESTRING (38.1143033 39.8763605, 38.1145074 39.87618, 38.1147863 39.8759405, 38.1148091 39.8759069, 38.114818 39.8758711, 38.1148319 39.8758049)",,,,,
396462962,secondary,False,False,25.787,"LINESTRING (38.1143033 39.8763605, 38.1141723 39.8763088, 38.1140386 39.8762488)",,58-11,İmranlı - Suşehri yolu,,
396462962,secondary,False,True,28.533,"LINESTRING (38.1143033 39.8763605, 38.1144525 39.8764101, 38.114616 39.8764505)",,58-11,İmranlı - Suşehri yolu,,
105641337,residential,False,True,25.269,"LINESTRING (38.1163293 39.8759051, 38.1165061 39.8757228)",,,,,
105641423,residential,False,False,24.896,"LINESTRING (38.1163293 39.8759051, 38.1162378 39.8761177)",,,,,
105641337,residential,False,False,96.12800000000001,"LINESTRING (38.1163293 39.8759051, 38.1159441 39.8760595, 38.1158589 39.8760917, 38.1157814 39.8761326, 38.1157151 39.8761795, 38.1156584 39.8762327, 38.1154779 39.8764384)",,,,,
105641330,tertiary,False,True,71.174,"LINESTRING (38.11148 39.8738378, 38.1107302 39.8735575)",,,,,
470074474,tertiary_link,True,False,33.145,"LINESTRING (38.11148 39.8738378, 38.1118592 39.8739023)",,,,,
470074476,tertiary_link,False,False,38.939,"LINESTRING (38.11148 39.8738378, 38.111651 39.8738319, 38.111691 39.8738252, 38.1117288 39.8738105, 38.1117602 39.8737892, 38.1117848 39.8737607, 38.1118117 39.8736746)",,,,,
105641410,residential,False,False,41.961,"LINESTRING (38.1152424 39.8754504, 38.1150681 39.8755813, 38.1149157 39.8757313)",,,,,
105641440,residential,False,False,14.321000000000002,"LINESTRING (38.1152424 39.8754504, 38.1152906 39.8755056, 38.1153398 39.8755552)",,,,,
105641440,residential,False,True,39.531,"LINESTRING (38.1152424 39.8754504, 38.1151937 39.8753775, 38.1151692 39.8753179, 38.1151576 39.8752517, 38.1151566 39.8751074)",,,,,
105641340,tertiary,False,False,138.245,"LINESTRING (38.1174272 39.8741987, 38.1159783 39.8747548)",,,,,
105867605,tertiary,False,True,11.398,"LINESTRING (38.1174272 39.8741987, 38.1174972 39.874286)",,,,,
"[105641227, 105641283, 105641340]",tertiary,False,True,161.687,"LINESTRING (38.1174272 39.8741987, 38.1175426 39.874138, 38.1176998 39.8740396, 38.1177789 39.8739722, 38.1178582 39.8738924, 38.1179312 39.873802, 38.1181126 39.873462, 38.1183048 39.8731272, 38.1183631 39.8729732)",yes,,,,
105641330,tertiary,False,False,71.174,"LINESTRING (38.1107302 39.8735575, 38.11148 39.8738378)",,,,,
105641330,tertiary,False,True,52.42,"LINESTRING (38.1107302 39.8735575, 38.1102128 39.8733034)",,,,,
472407659,residential,False,False,91.517,"LINESTRING (38.1107302 39.8735575, 38.1117654 39.8733426)",,,,,
470360841,residential,False,False,197.805,"LINESTRING (38.1107302 39.8735575, 38.1107624 39.8734919, 38.1107667 39.8734314, 38.1107084 39.8724566, 38.1107044 39.8721137, 38.1106954 39.8717843)",,,,,
470360841,residential,False,True,68.20899999999999,"LINESTRING (38.1107302 39.8735575, 38.1105694 39.873645, 38.1104353 39.8736872, 38.1102136 39.8737552, 38.1100107 39.8738174)",,,,,
105641380,residential,False,False,27.622,"LINESTRING (38.1165881 39.8754679, 38.116286 39.8755571)",,,,,
105482285,residential,False,False,13.445,"LINESTRING (38.1165881 39.8754679, 38.1165409 39.8755188, 38.1165072 39.8755712)",,,,,
105482285,residential,False,True,51.025999999999996,"LINESTRING (38.1165881 39.8754679, 38.1166499 39.8753696, 38.1166652 39.8753207, 38.1166666 39.875278, 38.1166571 39.8752354, 38.1165965 39.8750429, 38.1165945 39.8750275)",,,,,
105641380,residential,False,True,27.622,"LINESTRING (38.116286 39.8755571, 38.1165881 39.8754679)",,,,,
472287936,residential,False,False,20.137,"LINESTRING (38.116286 39.8755571, 38.1161629 39.8754026)",,,,,
105641380,residential,False,False,67.848,"LINESTRING (38.116286 39.8755571, 38.1158917 39.8756601, 38.1155396 39.8757668)",,,,,
105641440,residential,False,False,26.248,"LINESTRING (38.1155396 39.8757668, 38.1156738 39.8759792)",,,,,
105641440,residential,False,True,29.057,"LINESTRING (38.1155396 39.8757668, 38.1153398 39.8755552)",,,,,
105641380,residential,False,False,31.625,"LINESTRING (38.1155396 39.8757668, 38.1153858 39.8758525, 38.1152587 39.8759509)",,,,,
105641380,residential,False,True,67.848,"LINESTRING (38.1155396 39.8757668, 38.1158917 39.8756601, 38.116286 39.8755571)",,,,,
105641423,residential,False,True,24.896,"LINESTRING (38.1162378 39.8761177, 38.1163293 39.8759051)",,,,,
105641407,residential,False,False,69.101,"LINESTRING (38.1162378 39.8761177, 38.1159959 39.8762534, 38.1157794 39.8764115, 38.1156519 39.8765408)",,,,,
