osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,junction,ref
623722416,Mehmet Özcan Caddesi,tertiary,50,True,False,44.73,1,"LINESTRING (28.1364689 37.3392666, 28.1364253 37.3393154, 28.1363641 37.3393837, 28.1362997 37.3394605, 28.1361948 37.3396043)",,
623722414,,trunk,30,True,False,36.230999999999995,2,"LINESTRING (28.1363217 37.3392177, 28.1362953 37.3391828, 28.1362832 37.3391432, 28.1362863 37.3391026, 28.1363044 37.3390645, 28.1363359 37.3390324, 28.1363779 37.3390091, 28.1364268 37.3389967, 28.136478 37.3389964)",circular,
623762726,İnönü Bulvarı,unclassified,50,True,False,66.602,1,"LINESTRING (28.1366604 37.3390773, 28.1367509 37.3390676, 28.1368058 37.3390663, 28.1368688 37.3390727, 28.1369463 37.3390881, 28.1370228 37.3391081, 28.1370449 37.3391138, 28.1373836 37.3392107)",,
623787886,İnönü Bulvarı,trunk,50,True,False,155.57600000000002,2,"LINESTRING (28.1366604 37.3390773, 28.1367344 37.3391088, 28.1368266 37.3391463, 28.1369178 37.3391821, 28.1369735 37.3392009, 28.137069 37.3392324, 28.1372682 37.3392965, 28.1374439 37.3393502, 28.1382951 37.3395911)",,D330
623722427,İnönü Bulvarı,trunk,50,True,False,15.089,2,"LINESTRING (28.136638 37.339285, 28.1364689 37.3392666)",,D330
623787876,185. Sokak,residential,50,False,False,110.807,,"LINESTRING (28.1383244 37.3372074, 28.1382968 37.337263, 28.1378642 37.3381343)",,
623819508,Karaoğlanoğlu Caddesi,unclassified,50,False,False,93.51299999999999,,"LINESTRING (28.1383244 37.3372074, 28.1385118 37.337212, 28.1387461 37.3372154, 28.139052 37.3372187, 28.1393817 37.3372293)",,
623762397,Park Caddesi,unclassified,50,False,False,59.912000000000006,,"LINESTRING (28.1338863 37.3413386, 28.1339171 37.3414073, 28.1339665 37.3414892, 28.1340324 37.3415939, 28.1341955 37.3418169)",,
623762394,Mehmet Özcan Caddesi,tertiary,50,False,True,62.431,,"LINESTRING (28.1341955 37.3418169, 28.1347756 37.3414967)",,
623762397,Park Caddesi,unclassified,50,False,True,59.912,,"LINESTRING (28.1341955 37.3418169, 28.1340324 37.3415939, 28.1339665 37.3414892, 28.1339171 37.3414073, 28.1338863 37.3413386)",,
623762401,Başkomiser Süleyman Özcan Caddesi,unclassified,50,False,False,154.0,2,"LINESTRING (28.1339946 37.3402468, 28.1341055 37.340296, 28.1343424 37.3403889, 28.1355124 37.3409257)",,
623762395,Atatürk Caddesi,tertiary,50,False,False,97.06899999999999,,"LINESTRING (28.1354986 37.3411788, 28.1357882 37.3414956, 28.1359868 37.3416997, 28.1361528 37.3418497, 28.1361736 37.3418664)",,
623762416,Mehmet Özcan Caddesi,tertiary,50,True,False,21.099,,"LINESTRING (28.1354986 37.3411788, 28.1354712 37.3411985, 28.135437 37.3412097, 28.1354 37.3412111, 28.1353675 37.3412034, 28.1353397 37.3411881, 28.1353191 37.3411667, 28.1353106 37.3411471)",roundabout,
117508140,Mehmet Özcan Caddesi,tertiary,50,False,True,14.583,2,"LINESTRING (28.1354545 37.3410485, 28.1355124 37.3409257)",,
623762416,Mehmet Özcan Caddesi,tertiary,50,True,False,17.364,,"LINESTRING (28.1354545 37.3410485, 28.1354654 37.3410515, 28.1354943 37.3410699, 28.1355136 37.3410949, 28.1355211 37.3411237, 28.1355159 37.3411528, 28.1354986 37.3411788)",roundabout,
623762394,Mehmet Özcan Caddesi,tertiary,50,False,False,61.394,,"LINESTRING (28.1353106 37.3411471, 28.1352788 37.3411597, 28.135248 37.341175, 28.1352083 37.3412005, 28.1351634 37.3412311, 28.1351032 37.3412759, 28.1350275 37.341334, 28.1349327 37.3414003, 28.1348001 37.3414832, 28.1347756 37.3414967)",,
623762416,Mehmet Özcan Caddesi,tertiary,50,True,False,20.914,,"LINESTRING (28.1353106 37.3411471, 28.135308 37.3411413, 28.1353075 37.3411143, 28.1353175 37.3410886, 28.1353371 37.3410666, 28.1353643 37.3410506, 28.1353965 37.3410421, 28.1354304 37.341042, 28.1354545 37.3410485)",roundabout,
623787882,166. Sokak,residential,50,False,False,43.823,,"LINESTRING (28.1394624 37.3401429, 28.1392955 37.340514)",,
623762419,İnönü Bulvarı,unclassified,50,True,False,268.685,1,"LINESTRING (28.1394624 37.3401429, 28.1394188 37.3401337, 28.1377362 37.3396754, 28.1369811 37.3394697, 28.136937 37.3394552, 28.1369068 37.3394453, 28.1368341 37.3394119, 28.1367728 37.3393759, 28.136638 37.339285)",,
623722427,İnönü Bulvarı,trunk,50,True,False,279.32300000000004,2,"LINESTRING (28.1396291 37.3400856, 28.1395449 37.3400577, 28.139412 37.3400184, 28.1392575 37.3399724, 28.1376403 37.3395103, 28.13731 37.3394199, 28.1371496 37.3393788, 28.136993 37.3393456, 28.1368353 37.3393157, 28.1367708 37.3393057, 28.136638 37.339285)",,D330
623762419,İnönü Bulvarı,unclassified,50,True,False,16.907999999999998,1,"LINESTRING (28.1396291 37.3400856, 28.1396028 37.3401066, 28.1395752 37.3401245, 28.1395527 37.3401347, 28.1395265 37.3401429, 28.1394944 37.3401449, 28.1394624 37.3401429)",,
623787875,187. Sokak,residential,50,False,False,12.517,,"LINESTRING (28.1382951 37.3395911, 28.1383448 37.3394857)",,
623787886,İnönü Bulvarı,trunk,50,True,False,162.91299999999998,2,"LINESTRING (28.1382951 37.3395911, 28.139395 37.3399024, 28.1395139 37.3399325, 28.1396713 37.3399771, 28.1397592 37.3400016, 28.140035 37.3400735)",,D330
623762726,İnönü Bulvarı,unclassified,50,True,False,177.651,1,"LINESTRING (28.1383448 37.3394857, 28.1402409 37.3400148)",,
623787875,187. Sokak,residential,50,False,False,65.525,,"LINESTRING (28.1383448 37.3394857, 28.1386049 37.3389339)",,
623787875,187. Sokak,residential,50,False,True,12.517,,"LINESTRING (28.1383448 37.3394857, 28.1382951 37.3395911)",,
597354151,186. Sokak,residential,50,False,False,64.671,2,"LINESTRING (28.1386049 37.3389339, 28.1392934 37.3391304)",,
623787875,187. Sokak,residential,50,False,False,63.132,,"LINESTRING (28.1386049 37.3389339, 28.138856 37.3384024)",,
623787875,187. Sokak,residential,50,False,True,65.525,,"LINESTRING (28.1386049 37.3389339, 28.1383448 37.3394857)",,
597354151,186. Sokak,residential,50,False,True,93.47200000000001,2,"LINESTRING (28.1386049 37.3389339, 28.1382048 37.3388199, 28.1376111 37.338647)",,
623787875,187. Sokak,residential,50,False,True,63.132,,"LINESTRING (28.138856 37.3384024, 28.1386049 37.3389339)",,
624382335,,residential,50,False,False,62.288,,"LINESTRING (28.138856 37.3384024, 28.1395231 37.3385826)",,
624382335,,residential,50,False,True,92.612,,"LINESTRING (28.138856 37.3384024, 28.1382159 37.3382294, 28.1378642 37.3381343)",,
597354151,186. Sokak,residential,50,False,True,72.643,2,"LINESTRING (28.1376111 37.338647, 28.1368395 37.3384224)",,
623787876,185. Sokak,residential,50,False,False,65.828,,"LINESTRING (28.1376111 37.338647, 28.1373836 37.3392107)",,
597354151,186. Sokak,residential,50,False,False,93.47200000000001,2,"LINESTRING (28.1376111 37.338647, 28.1382048 37.3388199, 28.1386049 37.3389339)",,
623787876,185. Sokak,residential,50,False,True,61.244,,"LINESTRING (28.1376111 37.338647, 28.1378524 37.3381581, 28.1378642 37.3381343)",,
623762726,İnönü Bulvarı,unclassified,50,True,False,90.311,1,"LINESTRING (28.1373836 37.3392107, 28.1383448 37.3394857)",,
623787876,185. Sokak,residential,50,False,True,65.828,,"LINESTRING (28.1373836 37.3392107, 28.1376111 37.338647)",,
623787878,Atatürk Caddesi,tertiary,50,True,False,20.405,,"LINESTRING (28.1389815 37.3431147, 28.1389784 37.3431195, 28.1389544 37.3431379, 28.1389241 37.343149, 28.1388908 37.3431516, 28.1388594 37.3431456, 28.1388319 37.3431319, 28.1388114 37.343112, 28.1388019 37.3430921)",roundabout,
623803435,Atatürk Caddesi,tertiary,50,False,True,38.448,,"LINESTRING (28.1389815 37.3431147, 28.1390388 37.3431277, 28.1391375 37.3431455, 28.1392728 37.3431633, 28.1394086 37.3431776)",,
623787881,Sadi Uysal Caddesi,residential,50,True,False,56.839,,"LINESTRING (28.1373247 37.3424369, 28.1377443 37.3420496)",,
625245314,89. Sokak,residential,50,False,False,60.226,,"LINESTRING (28.1373247 37.3424369, 28.1372736 37.342977)",,
623762395,Atatürk Caddesi,tertiary,50,False,False,84.822,,"LINESTRING (28.1373247 37.3424369, 28.1379187 37.3426733, 28.1381828 37.3427782)",,
623762395,Atatürk Caddesi,tertiary,50,False,True,75.75999999999999,,"LINESTRING (28.1373247 37.3424369, 28.1367969 37.3422268, 28.1366614 37.3421739, 28.1365607 37.3421285)",,
623787881,Sadi Uysal Caddesi,residential,50,True,False,9.173,,"LINESTRING (28.138837 37.3415337, 28.1389369 37.341556)",,
623787882,166. Sokak,residential,50,False,True,25.588,,"LINESTRING (28.138837 37.3415337, 28.1389344 37.341317)",,
597354175,Cumhuriyet Caddesi,tertiary,50,True,False,20.558,,"LINESTRING (28.1395542 37.3416938, 28.1394686 37.3418657)",,
623787903,Atatürk Caddesi,tertiary,50,False,False,39.234,,"LINESTRING (28.1408301 37.3433291, 28.1407485 37.3433206, 28.1403914 37.3432758)",,
623787903,Atatürk Caddesi,tertiary,50,False,True,25.315,,"LINESTRING (28.1408301 37.3433291, 28.1409257 37.3433361, 28.140963 37.3433374, 28.1410318 37.3433398, 28.1411159 37.3433421)",,
625250886,113. Sokak,residential,50,False,False,93.214,,"LINESTRING (28.1408301 37.3433291, 28.140905 37.3435043, 28.1409489 37.3435956, 28.1410132 37.3437031, 28.1411044 37.3438159, 28.1412193 37.3439261, 28.1413274 37.3440228, 28.1413565 37.3440417)",,
625230111,142. Sokak,residential,50,False,True,56.43,,"LINESTRING (28.14454 37.3434336, 28.1439536 37.3432331)",,
471765603,Ömer Tekin Caddesi,unclassified,50,False,False,65.286,,"LINESTRING (28.14454 37.3434336, 28.1443941 37.3436647, 28.1441982 37.343954)",,
471765603,Ömer Tekin Caddesi,unclassified,50,False,True,60.18299999999999,,"LINESTRING (28.14454 37.3434336, 28.1446254 37.343292, 28.1447476 37.3430887, 28.1448267 37.3429428)",,
28244926,Cumhuriyet Caddesi,tertiary,50,False,True,4.981,,"LINESTRING (28.1413037 37.3373618, 28.1413074 37.3373171)",,
28244926,Cumhuriyet Caddesi,tertiary,50,False,False,67.855,,"LINESTRING (28.1413037 37.3373618, 28.1412572 37.3379199, 28.1412501 37.3379705)",,
623796381,Karaoğlanoğlu Caddesi,tertiary,50,False,False,121.189,,"LINESTRING (28.1413037 37.3373618, 28.1414413 37.3373891, 28.1416971 37.3374435, 28.1419454 37.3375139, 28.1421256 37.3375833, 28.1423283 37.3376737, 28.1425511 37.337792)",,
623797829,150. Sokak,residential,50,False,True,58.878,,"LINESTRING (28.1413905 37.3428597, 28.1411159 37.3433421)",,
623797828,,residential,50,False,False,16.192,,"LINESTRING (28.1413905 37.3428597, 28.1413662 37.3428481, 28.1413477 37.3428312, 28.1413367 37.3428104, 28.1413344 37.342788, 28.1413409 37.3427661, 28.1413557 37.342747, 28.141366 37.3427401)",,
623797828,,residential,50,False,True,13.462,,"LINESTRING (28.1413905 37.3428597, 28.1414181 37.3428647, 28.1414489 37.342862, 28.1414768 37.3428512, 28.1414983 37.3428335, 28.141511 37.342811)",,
623797831,150. Sokak,residential,50,False,False,44.386,,"LINESTRING (28.1414871 37.3427426, 28.1418685 37.342483)",,
623797828,,residential,50,False,False,8.224,,"LINESTRING (28.1414871 37.3427426, 28.1415051 37.3427627, 28.1415134 37.3427864, 28.141511 37.342811)",,
623797828,,residential,50,False,True,11.798,,"LINESTRING (28.1414871 37.3427426, 28.1414616 37.3427285, 28.1414316 37.3427222, 28.1414034 37.3427239, 28.1413773 37.3427324, 28.141366 37.3427401)",,
625228510,152. Sokak,residential,50,False,False,94.598,,"LINESTRING (28.141511 37.342811, 28.1424047 37.3432789)",,
623797828,,residential,50,False,False,13.462,,"LINESTRING (28.141511 37.342811, 28.1414983 37.3428335, 28.1414768 37.3428512, 28.1414489 37.342862, 28.1414181 37.3428647, 28.1413905 37.3428597)",,
623797828,,residential,50,False,True,8.224,,"LINESTRING (28.141511 37.342811, 28.1415134 37.3427864, 28.1415051 37.3427627, 28.1414871 37.3427426)",,
623787903,Atatürk Caddesi,tertiary,50,False,True,77.37,,"LINESTRING (28.1411159 37.3433421, 28.1419906 37.3433658)",,
623797829,150. Sokak,residential,50,False,False,58.878,,"LINESTRING (28.1411159 37.3433421, 28.1413905 37.3428597)",,
623787903,Atatürk Caddesi,tertiary,50,False,False,25.315000000000005,,"LINESTRING (28.1411159 37.3433421, 28.1410318 37.3433398, 28.140963 37.3433374, 28.1409257 37.3433361, 28.1408301 37.3433291)",,
623797830,150. Sokak,residential,50,False,False,22.144000000000002,,"LINESTRING (28.1419234 37.3423931, 28.1419434 37.3423979, 28.1419606 37.3424074, 28.1419732 37.3424206, 28.14198 37.3424364, 28.1419803 37.342453, 28.1419742 37.3424689, 28.1419621 37.3424825, 28.1419454 37.3424924, 28.1419234 37.342498, 28.1419004 37.3424973, 28.141879 37.3424904, 28.1418685 37.342483)",,
623797830,150. Sokak,residential,50,False,True,14.693,,"LINESTRING (28.1419234 37.3423931, 28.1419025 37.3423934, 28.1418827 37.3423989, 28.1418646 37.3424103, 28.1418525 37.3424259, 28.1418478 37.3424438, 28.141851 37.342462, 28.1418618 37.3424782, 28.1418685 37.342483)",,
623797832,150. Sokak,residential,50,False,False,43.681,,"LINESTRING (28.1419234 37.3423931, 28.1419345 37.3423727, 28.1419526 37.3423488, 28.1419767 37.342332, 28.1420083 37.3423188, 28.1420444 37.3423117, 28.1420851 37.3423069, 28.1421242 37.3423009, 28.1421588 37.3422901, 28.1423515 37.3422279)",,
623797831,150. Sokak,residential,50,False,True,44.386,,"LINESTRING (28.1418685 37.342483, 28.1414871 37.3427426)",,
623797830,150. Sokak,residential,50,False,False,14.693000000000003,,"LINESTRING (28.1418685 37.342483, 28.1418618 37.3424782, 28.141851 37.342462, 28.1418478 37.3424438, 28.1418525 37.3424259, 28.1418646 37.3424103, 28.1418827 37.3423989, 28.1419025 37.3423934, 28.1419234 37.3423931)",,
623797830,150. Sokak,residential,50,False,True,22.144000000000002,,"LINESTRING (28.1418685 37.342483, 28.141879 37.3424904, 28.1419004 37.3424973, 28.1419234 37.342498, 28.1419454 37.3424924, 28.1419621 37.3424825, 28.1419742 37.3424689, 28.1419803 37.342453, 28.14198 37.3424364, 28.1419732 37.3424206, 28.1419606 37.3424074, 28.1419434 37.3423979, 28.1419234 37.3423931)",,
623797833,149. Sokak,residential,50,False,False,78.599,,"LINESTRING (28.1423515 37.3422279, 28.1422689 37.3415241)",,
623797832,150. Sokak,residential,50,False,True,43.681,,"LINESTRING (28.1423515 37.3422279, 28.1421588 37.3422901, 28.1421242 37.3423009, 28.1420851 37.3423069, 28.1420444 37.3423117, 28.1420083 37.3423188, 28.1419767 37.342332, 28.1419526 37.3423488, 28.1419345 37.3423727, 28.1419234 37.3423931)",,
623797833,149. Sokak,residential,50,False,True,34.091,,"LINESTRING (28.1423515 37.3422279, 28.1423619 37.3422525, 28.1423827 37.3422932, 28.142415 37.3423369, 28.1424586 37.3423776, 28.1425307 37.3424259, 28.14258 37.3424681)",,
623797833,149. Sokak,residential,50,False,True,78.599,,"LINESTRING (28.1422689 37.3415241, 28.1423515 37.3422279)",,
625219199,Ahmet Necati Özdemir Caddesi,unclassified,50,False,False,85.025,,"LINESTRING (28.1422689 37.3415241, 28.1431579 37.3418159)",,
625219199,Ahmet Necati Özdemir Caddesi,unclassified,50,False,True,25.795,,"LINESTRING (28.1422689 37.3415241, 28.1419927 37.3414493)",,
623797833,149. Sokak,residential,50,False,False,34.091,,"LINESTRING (28.14258 37.3424681, 28.1425307 37.3424259, 28.1424586 37.3423776, 28.142415 37.3423369, 28.1423827 37.3422932, 28.1423619 37.3422525, 28.1423515 37.3422279)",,
623819490,Sazek Caddesi,residential,50,False,False,39.586,,"LINESTRING (28.14258 37.3424681, 28.1426312 37.3425299, 28.1426767 37.3425903, 28.1427071 37.3426476, 28.1427374 37.3427426, 28.1427431 37.3427938)",,
623819490,Sazek Caddesi,residential,50,False,True,90.563,,"LINESTRING (28.14258 37.3424681, 28.1427793 37.3423387, 28.1428504 37.3422822, 28.1429382 37.3421991, 28.1429988 37.3421094, 28.1431579 37.3418159)",,
