osmid,oneway,ref,name,highway,reversed,length,geometry,bridge,lanes
210547985,True,D030,Safranbolu-Araç yolu,trunk,False,74.883,"LINESTRING (33.3285644 41.2426573, 33.3293986 41.2429024)",,
342937688,False,D030,,trunk,True,81.234,"LINESTRING (33.3285644 41.2426573, 33.3276622 41.2423862)",,
81245740,False,37-51,Araç - Daday yolu,secondary,False,37.448,"LINESTRING (33.3285644 41.2426573, 33.3285055 41.2428037, 33.3284109 41.2429732)",,
210548063,False,,,residential,True,97.024,"LINESTRING (33.3285644 41.2426573, 33.3286542 41.24251, 33.3287426 41.2418026)",,
81245740,False,37-51,Araç - Daday yolu,secondary,False,61.924,"LINESTRING (33.328265 41.24383, 33.328844 41.244124, 33.3288646 41.2441515)",,
81245740,False,37-51,Araç - Daday yolu,secondary,True,36.92,"LINESTRING (33.328265 41.24383, 33.328174 41.243671, 33.3281343 41.2435149)",,
428972967,False,,,residential,True,21.831,"LINESTRING (33.328265 41.24383, 33.3281356 41.2438656, 33.3280198 41.2438337)",,
81245740,False,37-51,Araç - Daday yolu,secondary,True,19.081,"LINESTRING (33.3281343 41.2435149, 33.3282161 41.2433547)",,
210547996,False,,,residential,True,36.719,"LINESTRING (33.3281343 41.2435149, 33.3280198 41.2438337)",,
81245740,False,37-51,Araç - Daday yolu,secondary,False,36.92,"LINESTRING (33.3281343 41.2435149, 33.328174 41.243671, 33.328265 41.24383)",,
210548050,False,,,residential,True,85.06,"LINESTRING (33.3281343 41.2435149, 33.3280431 41.2434799, 33.3272273 41.2431684)",,
"[81354458, 81354444, 210547988]",True,D030,Safranbolu-Araç yolu,trunk,False,368.421,"LINESTRING (33.3219227 41.2374462, 33.3218475 41.2376564, 33.3217875 41.2379237, 33.321727 41.2380889, 33.3216562 41.2385848, 33.3216101 41.2387541, 33.3214659 41.2394715, 33.321442 41.2397597, 33.321503 41.2399846, 33.321544 41.2400914, 33.3216556 41.2402147, 33.3218885 41.2403893, 33.3221505 41.2405083)",yes,
210548052,False,,,tertiary,True,202.441,"LINESTRING (33.3219227 41.2374462, 33.3221156 41.237469, 33.3223365 41.2375022, 33.3227873 41.2376816, 33.3229552 41.2377082, 33.3231054 41.2376484, 33.3232733 41.237243, 33.3235296 41.2369705, 33.3236531 41.2369202)",,
210548093,False,,,residential,False,147.18,"LINESTRING (33.3193545 41.2399547, 33.3198317 41.2400809, 33.3202294 41.2401474, 33.3207684 41.2404065, 33.3209685 41.2404471)",,
210548103,False,,,residential,False,55.819,"LINESTRING (33.3284744 41.2399474, 33.3283515 41.2400051, 33.3282346 41.24014, 33.3281293 41.2403581)",,
210548102,False,,,residential,False,70.023,"LINESTRING (33.3281293 41.2403581, 33.3273292 41.2405441)",,
210548103,False,,,residential,False,56.466,"LINESTRING (33.3281293 41.2403581, 33.3281856 41.2406354, 33.3282793 41.2408515)",,
210548103,False,,,residential,True,55.819,"LINESTRING (33.3281293 41.2403581, 33.3282346 41.24014, 33.3283515 41.2400051, 33.3284744 41.2399474)",,
210548057,False,,,residential,False,26.392,"LINESTRING (33.3292353 41.2404944, 33.3289501 41.2405961)",,
210548102,False,,,residential,True,70.023,"LINESTRING (33.3273292 41.2405441, 33.3281293 41.2403581)",,
210548100,False,,,residential,True,121.583,"LINESTRING (33.3273292 41.2405441, 33.3276732 41.2412931, 33.3276699 41.2415941)",,
210548102,False,,,residential,False,83.068,"LINESTRING (33.3273292 41.2405441, 33.3270171 41.2406166, 33.3268797 41.2407152, 33.3269234 41.2410723)",,
81354458,True,D030,Safranbolu-Araç yolu,trunk,False,94.727,"LINESTRING (33.3221505 41.2405083, 33.3231753 41.2408715)",,
210548025,False,,,residential,True,77.185,"LINESTRING (33.3221505 41.2405083, 33.322191 41.2399414, 33.3221946 41.239815)",,
210548014,False,,,residential,True,28.689,"LINESTRING (33.3216296 41.2405468, 33.3215686 41.2408007)",,
210548093,False,,,residential,False,49.512,"LINESTRING (33.3216296 41.2405468, 33.3220491 41.2406274, 33.3222064 41.2406457)",,
210548093,False,,,residential,True,56.386,"LINESTRING (33.3216296 41.2405468, 33.3210984 41.2404702, 33.3209685 41.2404471)",,
210548057,False,,,residential,True,26.392,"LINESTRING (33.3289501 41.2405961, 33.3292353 41.2404944)",,
210548057,False,,,residential,False,62.876,"LINESTRING (33.3289501 41.2405961, 33.3287479 41.2406682, 33.3282793 41.2408515)",,
210548083,False,,,residential,True,115.05999999999999,"LINESTRING (33.3289501 41.2405961, 33.3292478 41.2411287, 33.329253 41.2411911, 33.3292603 41.241279, 33.3291665 41.2413495, 33.3288916 41.2413495)",,
210548015,False,,,residential,True,82.11,"LINESTRING (33.3308222 41.2406628, 33.330866 41.2414005)",,
210547992,False,,,residential,True,177.341,"LINESTRING (33.3308222 41.2406628, 33.3302724 41.2409025, 33.3301662 41.2410528, 33.3301537 41.2415273, 33.3302278 41.2419962)",,
210548014,False,,,residential,False,28.689,"LINESTRING (33.3215686 41.2408007, 33.3216296 41.2405468)",,
210547998,False,,,residential,False,66.89599999999999,"LINESTRING (33.3215686 41.2408007, 33.3219248 41.2408587, 33.3220622 41.2408399, 33.3221684 41.2407036, 33.3222064 41.2406457)",,
210547998,False,,,residential,True,205.204,"LINESTRING (33.3215686 41.2408007, 33.3208815 41.2406801, 33.3207065 41.2407083, 33.3204878 41.2408681, 33.3204441 41.2409714, 33.3205939 41.2413495, 33.3205904 41.2415379, 33.3205356 41.2416929, 33.3204912 41.2417864)",,
210548103,False,,,residential,False,50.889,"LINESTRING (33.3282793 41.2408515, 33.3284605 41.2412884)",,
210548057,False,,,residential,True,62.876,"LINESTRING (33.3282793 41.2408515, 33.3287479 41.2406682, 33.3289501 41.2405961)",,
210548103,False,,,residential,True,56.466,"LINESTRING (33.3282793 41.2408515, 33.3281856 41.2406354, 33.3281293 41.2403581)",,
210548001,False,,,residential,False,133.811,"LINESTRING (33.3253014 41.2410642, 33.3255358 41.2411175, 33.325589 41.2411304, 33.3257267 41.2411637, 33.3268261 41.2414298)",,
210548001,False,,,residential,True,146.15800000000002,"LINESTRING (33.3253014 41.2410642, 33.3244567 41.2408889, 33.3243211 41.2408764, 33.3242114 41.2408734, 33.3240853 41.2408887, 33.3239512 41.2409162, 33.3238007 41.240962, 33.3236252 41.2410281)",,
210548090,False,,,residential,False,142.574,"LINESTRING (33.3253014 41.2410642, 33.3256987 41.2409126, 33.3258334 41.240907, 33.3260361 41.2408985, 33.326486 41.2409501, 33.3269234 41.2410723)",,
210548090,False,,,residential,True,56.547000000000004,"LINESTRING (33.3253014 41.2410642, 33.3252677 41.2410862, 33.3251092 41.2414732, 33.3250816 41.2415401)",,
210548027,False,,,residential,False,66.709,"LINESTRING (33.3233133 41.2410542, 33.3240582 41.2412691)",,
210548027,False,,,residential,True,75.81099999999999,"LINESTRING (33.3233133 41.2410542, 33.3227459 41.2409071, 33.3225589 41.240886, 33.3224415 41.2408878)",,
342937704,False,,,residential,False,90.21,"LINESTRING (33.3233133 41.2410542, 33.3230744 41.241467, 33.3230312 41.2415737, 33.3229731 41.2416495, 33.3228928 41.2417999)",,
210548090,False,,,residential,True,142.574,"LINESTRING (33.3269234 41.2410723, 33.326486 41.2409501, 33.3260361 41.2408985, 33.3258334 41.240907, 33.3256987 41.2409126, 33.3253014 41.2410642)",,
210548102,False,,,residential,False,41.071,"LINESTRING (33.3269234 41.2410723, 33.3269172 41.2412367, 33.3268261 41.2414298)",,
210548102,False,,,residential,True,83.068,"LINESTRING (33.3269234 41.2410723, 33.3268797 41.2407152, 33.3270171 41.2406166, 33.3273292 41.2405441)",,
210548042,False,,,residential,False,57.61,"LINESTRING (33.320988 41.2411791, 33.3209875 41.2416972)",,
210548103,False,,,residential,True,50.889,"LINESTRING (33.3284605 41.2412884, 33.3282793 41.2408515)",,
210548083,False,,,residential,False,36.68,"LINESTRING (33.3284605 41.2412884, 33.3287317 41.2413268, 33.3288916 41.2413495)",,
210548103,False,,,residential,False,49.833,"LINESTRING (33.3284605 41.2412884, 33.328423 41.2414717, 33.3282932 41.2417156)",,
210548027,False,,,residential,False,51.942,"LINESTRING (33.3240582 41.2412691, 33.3246519 41.2414066)",,
210548027,False,,,residential,True,66.709,"LINESTRING (33.3240582 41.2412691, 33.3233133 41.2410542)",,
210548054,False,,,residential,True,93.96000000000001,"LINESTRING (33.3240582 41.2412691, 33.323825 41.2417068, 33.323643 41.2420543)",,
