osmid,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,access,bridge,name
731616594,residential,False,False,112.08699999999999,"LINESTRING (43.1296456 41.127035, 43.1295374 41.1270232, 43.129473 41.127003, 43.1294408 41.1269747, 43.1289151 41.1263444, 43.1288534 41.1262656)",,,,,,
1160633650,primary,False,False,140.95999999999998,"LINESTRING (43.1296456 41.127035, 43.1297547 41.1268272, 43.1298739 41.1265646, 43.1303042 41.1258698)",2,D 010,90,yes,,
731616615,residential,False,False,139.682,"LINESTRING (43.1303042 41.1258698, 43.1318891 41.1262606)",,,,,,
1160633650,primary,False,False,49.493,"LINESTRING (43.1303042 41.1258698, 43.1305559 41.1254671)",2,D 010,90,yes,,
1160633650,primary,False,True,140.95999999999998,"LINESTRING (43.1303042 41.1258698, 43.1298739 41.1265646, 43.1297547 41.1268272, 43.1296456 41.127035)",2,D 010,90,yes,,
88810157,residential,False,True,40.237,"LINESTRING (43.1335484 41.128633, 43.1339976 41.1285047)",,,,,,
88810157,residential,False,False,52.489999999999995,"LINESTRING (43.1335484 41.128633, 43.133412 41.1287012, 43.1333052 41.128774, 43.1330639 41.1289311)",,,,,,
731616617,residential,False,False,108.129,"LINESTRING (43.1335484 41.128633, 43.1336278 41.1287991, 43.1336868 41.128989, 43.1337082 41.1291284, 43.1337941 41.1295608, 43.1338012 41.1295835)",,,,,,
88810182,residential,False,False,13.113,"LINESTRING (43.1355161 41.1268711, 43.1356689 41.1268454)",,,,,,
88810182,residential,False,True,32.23,"LINESTRING (43.1355161 41.1268711, 43.135135 41.126831)",,,,,,
731616613,residential,False,False,55.423,"LINESTRING (43.1355161 41.1268711, 43.1354973 41.1270374, 43.1355482 41.1273667)",,,,,,
731616578,living_street,False,True,179.61299999999997,"LINESTRING (43.139821 41.1245623, 43.1395125 41.1240815, 43.1394026 41.1239097, 43.1393275 41.1238269, 43.1392255 41.1237481, 43.1390753 41.123643, 43.1388393 41.1235258, 43.1385925 41.1234066, 43.1384935 41.1233527)",,,,,,
731616578,living_street,False,False,179.613,"LINESTRING (43.1384935 41.1233527, 43.1385925 41.1234066, 43.1388393 41.1235258, 43.1390753 41.123643, 43.1392255 41.1237481, 43.1393275 41.1238269, 43.1394026 41.1239097, 43.1395125 41.1240815, 43.139821 41.1245623)",,,,,,
1005572692,tertiary,False,False,30.279,"LINESTRING (43.1384935 41.1233527, 43.1384327 41.1233901, 43.1381832 41.1234907)",,,,,,
88810172,tertiary,False,False,107.108,"LINESTRING (43.135506 41.1293122, 43.1356704 41.1293593, 43.1359372 41.129387, 43.1362422 41.1293907, 43.1367619 41.1293181)",,,,,,
"[88810136, 88810156, 88810172]",tertiary,False,True,102.11999999999999,"LINESTRING (43.135506 41.1293122, 43.1353386 41.1292643, 43.1348793 41.1291528, 43.1346221 41.1290214, 43.134431 41.1289037)",,,,,yes,
731616580,residential,False,True,165.66599999999997,"LINESTRING (43.1394508 41.1286617, 43.1394294 41.1287809, 43.1393731 41.1288961, 43.1393087 41.1289668, 43.1392175 41.1290032, 43.1390458 41.1290153, 43.138901 41.1290254, 43.1386328 41.1290517, 43.1384397 41.129082, 43.1382707 41.1291143, 43.1381178 41.1291446, 43.1379595 41.1291971, 43.137844 41.1292659)",,,,,,
88810172,tertiary,False,False,113.479,"LINESTRING (43.137844 41.1292659, 43.1380293 41.1292678, 43.1385335 41.1292759, 43.1391987 41.1292691)",,,,,,
88810172,tertiary,False,True,77.77600000000001,"LINESTRING (43.137844 41.1292659, 43.1375799 41.1292631, 43.1369161 41.1292858)",,,,,,
731616580,residential,False,False,165.666,"LINESTRING (43.137844 41.1292659, 43.1379595 41.1291971, 43.1381178 41.1291446, 43.1382707 41.1291143, 43.1384397 41.129082, 43.1386328 41.1290517, 43.138901 41.1290254, 43.1390458 41.1290153, 43.1392175 41.1290032, 43.1393087 41.1289668, 43.1393731 41.1288961, 43.1394294 41.1287809, 43.1394508 41.1286617)",,,,,,
731616581,residential,False,True,44.172999999999995,"LINESTRING (43.136943 41.1289042, 43.1369859 41.1290092, 43.1369859 41.1291082, 43.1369805 41.129181, 43.1369161 41.1292858)",,,,,,
88810172,tertiary,False,True,13.405,"LINESTRING (43.1369161 41.1292858, 43.1367619 41.1293181)",,,,,,
88810172,tertiary,False,False,77.77600000000001,"LINESTRING (43.1369161 41.1292858, 43.1375799 41.1292631, 43.137844 41.1292659)",,,,,,
731616581,residential,False,False,44.172999999999995,"LINESTRING (43.1369161 41.1292858, 43.1369805 41.129181, 43.1369859 41.1291082, 43.1369859 41.1290092, 43.136943 41.1289042)",,,,,,
88810172,tertiary,False,False,13.405,"LINESTRING (43.1367619 41.1293181, 43.1369161 41.1292858)",,,,,,
731616582,residential,False,True,41.966,"LINESTRING (43.1367619 41.1293181, 43.1368464 41.1296901)",,,,,,
88810172,tertiary,False,True,107.108,"LINESTRING (43.1367619 41.1293181, 43.1362422 41.1293907, 43.1359372 41.129387, 43.1356704 41.1293593, 43.135506 41.1293122)",,,,,,
731616583,residential,False,True,138.819,"LINESTRING (43.1384464 41.1294837, 43.138386 41.1294497, 43.1383136 41.1294497, 43.1382143 41.1294517, 43.1380829 41.1294739, 43.1378469 41.1295345, 43.137576 41.1296072, 43.1374338 41.1296335, 43.1372622 41.1296517, 43.1370717 41.1296658, 43.1368464 41.1296901)",,,,,,
731616584,residential,False,False,155.865,"LINESTRING (43.1384464 41.1294837, 43.1383029 41.1295022, 43.1381929 41.1295224, 43.1380185 41.1295588, 43.1378764 41.1296052, 43.1378067 41.1296396, 43.1377047 41.1297042, 43.1376028 41.1297608, 43.1375223 41.1297971, 43.1374606 41.1298295, 43.1374097 41.129878, 43.1373909 41.1299244, 43.1373775 41.129985, 43.1373346 41.1300537, 43.1370047 41.1302558)",,,,,,
731616584,residential,False,True,68.789,"LINESTRING (43.1384464 41.1294837, 43.1385228 41.1294739, 43.1387266 41.1294335, 43.1388876 41.1293991, 43.1390727 41.1293527, 43.1391504 41.1293163, 43.1391987 41.1292691)",,,,,,
731616582,residential,False,False,41.966,"LINESTRING (43.1368464 41.1296901, 43.1367619 41.1293181)",,,,,,
731616583,residential,False,False,138.819,"LINESTRING (43.1368464 41.1296901, 43.1370717 41.1296658, 43.1372622 41.1296517, 43.1374338 41.1296335, 43.137576 41.1296072, 43.1378469 41.1295345, 43.1380829 41.1294739, 43.1382143 41.1294517, 43.1383136 41.1294497, 43.138386 41.1294497, 43.1384464 41.1294837)",,,,,,
731616583,residential,False,True,58.156,"LINESTRING (43.1368464 41.1296901, 43.1366962 41.1297426, 43.1365755 41.1298032, 43.1364414 41.1298901, 43.1362912 41.1299972)",,,,,,
731616583,residential,False,False,58.156000000000006,"LINESTRING (43.1362912 41.1299972, 43.1364414 41.1298901, 43.1365755 41.1298032, 43.1366962 41.1297426, 43.1368464 41.1296901)",,,,,,
731616584,residential,False,True,155.865,"LINESTRING (43.1370047 41.1302558, 43.1373346 41.1300537, 43.1373775 41.129985, 43.1373909 41.1299244, 43.1374097 41.129878, 43.1374606 41.1298295, 43.1375223 41.1297971, 43.1376028 41.1297608, 43.1377047 41.1297042, 43.1378067 41.1296396, 43.1378764 41.1296052, 43.1380185 41.1295588, 43.1381929 41.1295224, 43.1383029 41.1295022, 43.1384464 41.1294837)",,,,,,
88810172,tertiary,False,False,88.397,"LINESTRING (43.1391987 41.1292691, 43.1394115 41.129267, 43.1396708 41.1292557, 43.1398854 41.1292234, 43.1402423 41.1291694)",,,,,,
88810172,tertiary,False,True,113.479,"LINESTRING (43.1391987 41.1292691, 43.1385335 41.1292759, 43.1380293 41.1292678, 43.137844 41.1292659)",,,,,,
731616584,residential,False,False,68.789,"LINESTRING (43.1391987 41.1292691, 43.1391504 41.1293163, 43.1390727 41.1293527, 43.1388876 41.1293991, 43.1387266 41.1294335, 43.1385228 41.1294739, 43.1384464 41.1294837)",,,,,,
731616586,unclassified,False,False,34.533,"LINESTRING (43.1325522 41.1232511, 43.1324986 41.123146, 43.1323886 41.1229662)",,,,,,
731616586,unclassified,False,False,20.562,"LINESTRING (43.1323886 41.1229662, 43.1322783 41.122801)",,,,,,
88810152,residential,False,True,453.168,"LINESTRING (43.1323886 41.1229662, 43.1324691 41.122952, 43.1325549 41.122952, 43.1326353 41.1230005, 43.1326783 41.1230733, 43.132748 41.123247, 43.132807 41.1234814, 43.1328285 41.1236632, 43.1328767 41.1239057, 43.1328607 41.1240027, 43.1328553 41.1240673, 43.1328231 41.1241562, 43.1328177 41.124427, 43.1328177 41.1246896, 43.1328285 41.124825, 43.1328231 41.124926, 43.1328285 41.1250654, 43.1328499 41.1251564, 43.1329143 41.1252756, 43.1330216 41.1254453, 43.1331664 41.1256473, 43.1334186 41.1260352, 43.1336063 41.1263302, 43.1337756 41.1266898)",,,,,,
731616586,unclassified,False,True,34.533,"LINESTRING (43.1323886 41.1229662, 43.1324986 41.123146, 43.1325522 41.1232511)",,,,,,
731616585,residential,False,True,63.480000000000004,"LINESTRING (43.1309643 41.1236794, 43.1310368 41.1236895, 43.1311038 41.1236915, 43.1311789 41.1236875, 43.1313157 41.1236774, 43.1314042 41.1236754, 43.1315061 41.1236754, 43.1316054 41.1236855, 43.1317139 41.1237111)",,,,,,
731616585,residential,False,False,63.480000000000004,"LINESTRING (43.1317139 41.1237111, 43.1316054 41.1236855, 43.1315061 41.1236754, 43.1314042 41.1236754, 43.1313157 41.1236774, 43.1311789 41.1236875, 43.1311038 41.1236915, 43.1310368 41.1236895, 43.1309643 41.1236794)",,,,,,
1160633650,primary,False,False,111.699,"LINESTRING (43.1317139 41.1237111, 43.1317709 41.1236236, 43.1322783 41.122801)",2,D 010,90,yes,,
1160633650,primary,False,True,218.032,"LINESTRING (43.1317139 41.1237111, 43.1313622 41.1242507, 43.1310103 41.1247854, 43.130655 41.1253087, 43.1305559 41.1254671)",2,D 010,90,yes,,
731616586,unclassified,False,True,20.562,"LINESTRING (43.1322783 41.122801, 43.1323886 41.1229662)",,,,,,
1160633650,primary,False,True,111.699,"LINESTRING (43.1322783 41.122801, 43.1317709 41.1236236, 43.1317139 41.1237111)",2,D 010,90,yes,,
731616615,residential,False,True,139.682,"LINESTRING (43.1318891 41.1262606, 43.1303042 41.1258698)",,,,,,
731616587,living_street,False,True,114.778,"LINESTRING (43.1318891 41.1262606, 43.131828 41.1264171, 43.131828 41.1264777, 43.1318307 41.1265403, 43.1318629 41.1266474, 43.1319246 41.1267202, 43.1319433 41.1267889, 43.1319299 41.1268313, 43.1319031 41.1268636, 43.1318736 41.126906, 43.1318682 41.1269586, 43.1318901 41.1272554)",,,,,,
731616615,residential,False,False,165.06500000000003,"LINESTRING (43.1318891 41.1262606, 43.1320346 41.1262965, 43.133563 41.1266407, 43.1337756 41.1266898)",,,,,,
88810152,residential,False,True,26.578,"LINESTRING (43.1318901 41.1272554, 43.1315732 41.1272677)",,,,,,
88810152,residential,False,False,93.098,"LINESTRING (43.1318901 41.1272554, 43.1319687 41.1272523, 43.1324691 41.1271889, 43.1329697 41.1270688)",,,,,,
731616587,living_street,False,False,114.77799999999999,"LINESTRING (43.1318901 41.1272554, 43.1318682 41.1269586, 43.1318736 41.126906, 43.1319031 41.1268636, 43.1319299 41.1268313, 43.1319433 41.1267889, 43.1319246 41.1267202, 43.1318629 41.1266474, 43.1318307 41.1265403, 43.131828 41.1264777, 43.131828 41.1264171, 43.1318891 41.1262606)",,,,,,
731616590,residential,False,True,68.319,"LINESTRING (43.1297949 41.1239683, 43.1297386 41.1240289, 43.1296983 41.1240936, 43.1296876 41.1241724, 43.129701 41.1242492, 43.1297386 41.1243765, 43.1297895 41.1245543)",,,,,,
731616589,living_street,False,True,28.205,"LINESTRING (43.1294543 41.1245785, 43.1297895 41.1245543)",,,,,,
731616589,living_street,False,False,28.205,"LINESTRING (43.1297895 41.1245543, 43.1294543 41.1245785)",,,,,,
731616590,residential,False,False,68.319,"LINESTRING (43.1297895 41.1245543, 43.1297386 41.1243765, 43.129701 41.1242492, 43.1296876 41.1241724, 43.1296983 41.1240936, 43.1297386 41.1240289, 43.1297949 41.1239683)",,,,,,
731616591,residential,False,True,121.735,"LINESTRING (43.1297895 41.1245543, 43.1298217 41.1245785, 43.1298593 41.1246169, 43.1299022 41.1246896, 43.1299853 41.1248048, 43.1300765 41.1249058, 43.1301758 41.125019, 43.1302401 41.1251139, 43.130275 41.1251685, 43.1302884 41.1252291, 43.1303287 41.1252938, 43.1304306 41.1253847, 43.1305559 41.1254671)",,,,,,
1160633650,primary,False,True,49.493,"LINESTRING (43.1305559 41.1254671, 43.1303042 41.1258698)",2,D 010,90,yes,,
731616591,residential,False,False,121.73500000000001,"LINESTRING (43.1305559 41.1254671, 43.1304306 41.1253847, 43.1303287 41.1252938, 43.1302884 41.1252291, 43.130275 41.1251685, 43.1302401 41.1251139, 43.1301758 41.125019, 43.1300765 41.1249058, 43.1299853 41.1248048, 43.1299022 41.1246896, 43.1298593 41.1246169, 43.1298217 41.1245785, 43.1297895 41.1245543)",,,,,,
1160633650,primary,False,False,218.03200000000004,"LINESTRING (43.1305559 41.1254671, 43.130655 41.1253087, 43.1310103 41.1247854, 43.1313622 41.1242507, 43.1317139 41.1237111)",2,D 010,90,yes,,
731616594,residential,False,True,112.087,"LINESTRING (43.1288534 41.1262656, 43.1289151 41.1263444, 43.1294408 41.1269747, 43.129473 41.127003, 43.1295374 41.1270232, 43.1296456 41.127035)",,,,,,
731616595,living_street,False,True,41.543,"LINESTRING (43.1322786 41.1279405, 43.1322786 41.1279152, 43.1322692 41.1278809, 43.1322384 41.1278657, 43.1321526 41.1278496, 43.1320667 41.1278465, 43.1319527 41.1278546, 43.1318626 41.1278521)",,,,,,
731616595,living_street,False,False,41.543,"LINESTRING (43.1318626 41.1278521, 43.1319527 41.1278546, 43.1320667 41.1278465, 43.1321526 41.1278496, 43.1322384 41.1278657, 43.1322692 41.1278809, 43.1322786 41.1279152, 43.1322786 41.1279405)",,,,,,
731616596,living_street,False,False,223.181,"LINESTRING (43.1318626 41.1278521, 43.1318843 41.1278879, 43.1319272 41.1279849, 43.131946 41.1280374, 43.1319514 41.12809, 43.1319246 41.1281304, 43.1318629 41.1281506, 43.13182 41.1281607, 43.131761 41.1281607, 43.1316859 41.1281789, 43.1316322 41.1281991, 43.131592 41.1282193, 43.1315464 41.1282698, 43.1315169 41.1283001, 43.1314766 41.1283183, 43.1314203 41.1283365, 43.1313211 41.1283668, 43.1311548 41.1284112, 43.1309831 41.1284496, 43.130908 41.1284799, 43.1308705 41.1285223, 43.1308436 41.1285749, 43.1307927 41.1286031, 43.130739 41.1286254, 43.1306639 41.1286496, 43.1306022 41.1286718, 43.1305459 41.1287203, 43.1303501 41.1289264, 43.1302267 41.1290355, 43.1301463 41.1290799)",,,,,,
731616596,living_street,False,True,69.429,"LINESTRING (43.1318626 41.1278521, 43.1317663 41.127694, 43.1316724 41.1274919, 43.1315732 41.1272677)",,,,,,
731616597,residential,False,True,54.07299999999999,"LINESTRING (43.1338012 41.1295835, 43.1339899 41.1295608, 43.1344289 41.1294721)",,,,,,
731616617,residential,False,False,23.944,"LINESTRING (43.1338012 41.1295835, 43.1338316 41.12968, 43.1338343 41.1297446, 43.1337887 41.129783)",,,,,,
731616617,residential,False,True,108.12899999999999,"LINESTRING (43.1338012 41.1295835, 43.1337941 41.1295608, 43.1337082 41.1291284, 43.1336868 41.128989, 43.1336278 41.1287991, 43.1335484 41.128633)",,,,,,
"[88810112, 88810150, 88810135]",secondary,False,False,432.548,"LINESTRING (43.1386416 41.1254734, 43.1397624 41.128158, 43.1399135 41.1285273, 43.1400435 41.1288317, 43.1401783 41.1290728, 43.1402423 41.1291694)",2,75-01,90,yes,yes,Çıldır - Aktaş sınır kapısı yolu
88810150,secondary,False,True,181.059,"LINESTRING (43.1386416 41.1254734, 43.1386028 41.1253804, 43.1379536 41.1239298)",2,75-01,90,yes,,
731616604,residential,False,True,34.729,"LINESTRING (43.1346738 41.124926, 43.1347275 41.1249018, 43.1348374 41.1248856, 43.1349716 41.1249058, 43.1350628 41.1249422)",,,,,,
731616605,residential,False,True,97.66300000000001,"LINESTRING (43.136715 41.1262898, 43.136597 41.1261747, 43.1364736 41.1260959, 43.1363663 41.1260615, 43.1362671 41.1260534, 43.1362 41.1260615, 43.13609 41.1260656, 43.1360149 41.1260514, 43.1357885 41.1258611)",,,,,,
88810136,tertiary,False,True,92.83,"LINESTRING (43.1357885 41.1258611, 43.1364682 41.1252017)",,,,,,
88810136,tertiary,False,False,124.685,"LINESTRING (43.1357885 41.1258611, 43.1353023 41.1262984, 43.1352371 41.126405, 43.1351781 41.1265848, 43.135135 41.126831)",,,,,,
731616605,residential,False,False,97.66300000000001,"LINESTRING (43.1357885 41.1258611, 43.1360149 41.1260514, 43.13609 41.1260656, 43.1362 41.1260615, 43.1362671 41.1260534, 43.1363663 41.1260615, 43.1364736 41.1260959, 43.136597 41.1261747, 43.136715 41.1262898)",,,,,,
731616605,residential,False,True,152.439,"LINESTRING (43.1357885 41.1258611, 43.1355375 41.1257039, 43.1354678 41.1256999, 43.1352773 41.1257423, 43.135229 41.1257403, 43.1351995 41.125615, 43.1350091 41.1254332, 43.1349501 41.1253725, 43.1349206 41.125318, 43.1349206 41.1252594, 43.1349555 41.1251786, 43.1350279 41.125019, 43.1350628 41.1249422)",,,,,,
731616604,residential,False,False,34.729,"LINESTRING (43.1350628 41.1249422, 43.1349716 41.1249058, 43.1348374 41.1248856, 43.1347275 41.1249018, 43.1346738 41.124926)",,,,,,
