osmid,oneway,name,highway,reversed,length,geometry,junction,access
587001125,True,Duha Sertkaya Bulvarı,secondary,False,86.30300000000001,"LINESTRING (35.9067008 41.5622868, 35.9068455 41.5623233, 35.9071159 41.5623852, 35.90729 41.5624209, 35.9074255 41.5624428, 35.9075549 41.5624578, 35.9076397 41.562467, 35.9077056 41.5624703)",,
733174242,True,,secondary,False,10.509999999999998,"LINESTRING (35.9067008 41.5622868, 35.9067184 41.5623138, 35.9067244 41.5623379, 35.9067257 41.5623573, 35.9067239 41.5623778)",,
586992655,True,,secondary,False,73.274,"LINESTRING (35.9040076 41.5657695, 35.9040914 41.5656911, 35.9041409 41.5656334, 35.9042053 41.5655511, 35.9044643 41.5652073)",,
586998065,True,,secondary,False,21.88,"LINESTRING (35.9040076 41.5657695, 35.9040246 41.565755, 35.9040465 41.565745, 35.9040715 41.5657402, 35.9040972 41.5657412, 35.9041213 41.565748, 35.9041417 41.5657597, 35.9041564 41.5657755, 35.9041645 41.5657952, 35.9041638 41.5658159, 35.9041543 41.5658353)",roundabout,
587001126,True,Atatürk Bulvarı,secondary,False,6.93,"LINESTRING (35.9024792 41.5665924, 35.9024038 41.5666189)",,
586977519,True,Tekel Caddesi,tertiary,False,49.269,"LINESTRING (35.9024792 41.5665924, 35.9027318 41.5668938, 35.9027536 41.5669796)",,
586992655,True,,secondary,False,90.80699999999999,"LINESTRING (35.9024792 41.5665924, 35.9025533 41.566511, 35.9033682 41.5661315)",,
586992654,True,Alaçam Caddesi,secondary,False,18.663,"LINESTRING (35.9014005 41.5667061, 35.9011801 41.5666748)",,
684750207,False,Baltaoğlu Sokak,residential,False,79.497,"LINESTRING (35.9014005 41.5667061, 35.9015334 41.567381, 35.9015433 41.5674129)",,
586992654,True,Alaçam Caddesi,secondary,False,41.267,"LINESTRING (35.9018899 41.5667666, 35.9014005 41.5667061)",,
188863704,False,Belediye Caddesi,tertiary,False,61.949,"LINESTRING (35.9018899 41.5667666, 35.9019616 41.5668049, 35.9019944 41.5668351, 35.9021682 41.5672683)",,
321380323,False,,residential,False,58.483999999999995,"LINESTRING (35.9018899 41.5667666, 35.9016984 41.5665199, 35.9015254 41.566317)",,
733174241,True,,secondary,False,8.611,"LINESTRING (35.905906 41.5621726, 35.9058543 41.5621746, 35.9058053 41.5621622)",roundabout,
586977517,False,19 Mayıs Caddesi,tertiary,False,81.536,"LINESTRING (35.8970153 41.5626223, 35.8976959 41.5631499)",,
586977517,False,19 Mayıs Caddesi,tertiary,True,47.24,"LINESTRING (35.8970153 41.5626223, 35.8966388 41.5623043)",,
188863677,False,,tertiary,True,10.917,"LINESTRING (35.9057429 41.5637064, 35.9056434 41.5636424)",,
660832083,True,Atatürk Bulvarı,secondary,False,170.612,"LINESTRING (35.9057429 41.5637064, 35.9047435 41.5650462)",,
188863677,False,,tertiary,False,90.487,"LINESTRING (35.9057429 41.5637064, 35.9058668 41.5640553, 35.9058768 41.564508)",,
586977517,False,19 Mayıs Caddesi,tertiary,True,45.791,"LINESTRING (35.900051 41.5646046, 35.899611 41.5643572)",,
586977519,True,Tekel Caddesi,tertiary,False,32.317,"LINESTRING (35.900051 41.5646046, 35.9003479 41.564792)",,
586989761,False,Yaşar Doğu Caddesi,secondary,True,62.31,"LINESTRING (35.900051 41.5646046, 35.8997275 41.56511)",,
321380263,False,,residential,True,53.941,"LINESTRING (35.9011851 41.5652825, 35.900867 41.5657052)",,
586977519,True,Tekel Caddesi,tertiary,False,51.192,"LINESTRING (35.9011851 41.5652825, 35.9013183 41.5653673, 35.9014804 41.5654858, 35.901624 41.5656043)",,
586977519,True,Tekel Caddesi,tertiary,False,23.774,"LINESTRING (35.901624 41.5656043, 35.901795 41.5657756)",,
