osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,tunnel
223925239,True,2,Ordu Caddesi,primary,30,False,57.66,"LINESTRING (28.9158309 41.0581451, 28.9160672 41.0581395, 28.9161704 41.0581345, 28.9162313 41.05813, 28.9163598 41.0581216, 28.9165164 41.0581078)",
"[61720680, 1090871946, 240597088, 829666198]",True,2,"['Ordu Caddesi', 'Çukurçeşme Caddesi']",primary,30,False,607.4169999999999,"LINESTRING (28.9158848 41.0582137, 28.9156911 41.0582172, 28.9153472 41.0582033, 28.9146928 41.0581758, 28.914186 41.0581477, 28.9138989 41.0581121, 28.9136859 41.0580846, 28.9134794 41.0580481, 28.9133245 41.0580137, 28.9127821 41.0578531, 28.9126217 41.0578091, 28.9124857 41.0578001, 28.9123949 41.0578138, 28.9122739 41.0578625, 28.9117465 41.058116, 28.9110594 41.0584233, 28.9107516 41.0585367, 28.9104776 41.058619, 28.9098805 41.0587875, 28.9090955 41.0590193)",yes
230225953,True,1,,primary_link,30,False,146.029,"LINESTRING (28.9158848 41.0582137, 28.9157553 41.0582429, 28.9155974 41.058265, 28.9153705 41.0582761, 28.9141546 41.0582161)",
61879695,True,,Laleli Caddesi,tertiary,,False,22.966,"LINESTRING (28.9133846 41.0587754, 28.9134163 41.0588276, 28.9134559 41.0588643, 28.9135025 41.0588788, 28.913586 41.0588891)",
980663936,True,1,Küçükköy Caddesi,secondary,30,False,68.656,"LINESTRING (28.9133846 41.0587754, 28.9133357 41.0589185, 28.913302 41.05902, 28.913256 41.0591238, 28.9131774 41.0592534, 28.9131089 41.059354)",
217531814,False,,,residential,,False,23.221,"LINESTRING (28.9153358 41.0618755, 28.9155461 41.0620114)",
217531814,False,,,residential,,True,5.056,"LINESTRING (28.9153358 41.0618755, 28.9152819 41.0618551)",
217531878,False,,Nazenin Sokağı,residential,,True,25.452,"LINESTRING (28.9153358 41.0618755, 28.9155162 41.0616914)",
61879842,False,,Tulumba Caddesi,residential,,False,23.902,"LINESTRING (28.9175384 41.0604473, 28.9172595 41.0604918)",
61879842,False,,Tulumba Caddesi,residential,,True,29.336,"LINESTRING (28.9175384 41.0604473, 28.9178806 41.0603923)",
217531877,False,,Cephanelik Sokağı,residential,,False,81.245,"LINESTRING (28.9175384 41.0604473, 28.9177845 41.061154)",
217531877,False,,Cephanelik Sokağı,residential,,True,136.713,"LINESTRING (28.9175384 41.0604473, 28.9171052 41.059262)",
61879842,False,,Tulumba Caddesi,residential,,False,25.617,"LINESTRING (28.9165639 41.0606408, 28.9162599 41.0606639)",
61879842,False,,Tulumba Caddesi,residential,,True,24.822,"LINESTRING (28.9165639 41.0606408, 28.9168509 41.060586)",
217531905,False,,Nazlı Sokağı,residential,,True,40.36,"LINESTRING (28.9165639 41.0606408, 28.9165238 41.0602791)",
