osmid,oneway,highway,reversed,length,geometry,name,lanes,access
226277352,True,secondary,False,16.831,"LINESTRING (32.8636426 39.9228556, 32.863599 39.9228622, 32.8635573 39.9228611, 32.8635192 39.9228528, 32.8634535 39.922831)",,,
470281377,True,secondary,False,103.876,"LINESTRING (32.8636426 39.9228556, 32.8635816 39.9229234, 32.8634179 39.9230967, 32.8629278 39.923612)",Mahmut Esat Bozkurt Caddesi,,
658965975,True,residential,False,143.357,"LINESTRING (32.8636426 39.9228556, 32.863719 39.9228772, 32.8637941 39.9229281, 32.8638994 39.9230078, 32.8641645 39.9232171, 32.864521 39.9235543, 32.8647343 39.9238183)",Servi Sokak,,
16200836,True,secondary,False,127.395,"LINESTRING (32.8630594 39.9172865, 32.8630374 39.9170651, 32.8630245 39.9169542, 32.8630181 39.9168992, 32.8630025 39.9168419, 32.8626503 39.9161977)",Libya Caddesi,,
16200863,True,secondary,False,90.146,"LINESTRING (32.8630594 39.9172865, 32.8632659 39.9170548, 32.8634673 39.9168337, 32.8636422 39.9166106)",Bülbülderesi Caddesi,,
12195035,True,secondary,False,103.156,"LINESTRING (32.8691532 39.9241129, 32.8699243 39.9233981)",Kıbrıs Caddesi,,
28967085,False,residential,True,82.068,"LINESTRING (32.8691532 39.9241129, 32.8684236 39.9236316)",Dede Efendi Cd.,,
208686319,False,residential,True,163.604,"LINESTRING (32.8699243 39.9233981, 32.8712668 39.9244492)",Tevekküller Sokağı,,
12195035,True,secondary,False,52.771,"LINESTRING (32.8699243 39.9233981, 32.8701013 39.9232222, 32.8702958 39.9230186)",Kıbrıs Caddesi,,
208708215,False,residential,False,125.175,"LINESTRING (32.8726394 39.9211457, 32.8723746 39.9208799, 32.8721073 39.9206507, 32.8717692 39.9204819, 32.8715658 39.9204041)",,,
1206141641,True,primary,False,12.406,"LINESTRING (32.8624839 39.9241222, 32.862396 39.9242111)",,,
1206141640,True,primary,False,12.401,"LINESTRING (32.862396 39.9242111, 32.8622908 39.9241341)",Ziya Gökalp Caddesi,2,
46679131,False,residential,True,244.51600000000002,"LINESTRING (32.8626503 39.9161977, 32.8625147 39.9163536, 32.8624289 39.9164904, 32.8623645 39.916621, 32.8622948 39.916801, 32.862221 39.9170479, 32.8621942 39.917198, 32.8621714 39.9173513, 32.8621412 39.9183243)",Becerikli Sokak,,
1206141639,True,primary,False,12.26,"LINESTRING (32.8622908 39.9241341, 32.8623762 39.9240454)",,,
68695128,True,primary,False,12.541,"LINESTRING (32.8623762 39.9240454, 32.8624839 39.9241222)",Ziya Gökalp Caddesi,2,
470281375,True,secondary,False,164.09299999999996,"LINESTRING (32.8623762 39.9240454, 32.8624836 39.923941, 32.8626072 39.9238208, 32.8632469 39.9231399, 32.8633218 39.9230632, 32.8633623 39.9230119, 32.8634006 39.9229543, 32.8634291 39.9228985, 32.8634535 39.922831)",Mahmut Esat Bozkurt Caddesi,,
1080835692,True,secondary,False,49.364,"LINESTRING (32.8623397 39.9193087, 32.8623888 39.9193128, 32.8624312 39.919315, 32.8624884 39.919315, 32.8629174 39.9192955)",Meşrutiyet Caddesi,,
658972342,True,secondary,False,224.19299999999998,"LINESTRING (32.8629174 39.9192955, 32.8628862 39.9187563, 32.8628902 39.9185928, 32.8629076 39.918384, 32.8629874 39.9178633, 32.8630594 39.9172865)",Libya Caddesi,,
27875870,True,secondary,False,201.32299999999998,"LINESTRING (32.863542 39.9218379, 32.8636238 39.9217659, 32.8636976 39.9216887, 32.8640489 39.9212963, 32.8645653 39.9206602, 32.8648643 39.9203398)",İncesu Caddesi,,
226726857,False,secondary,False,23.265,"LINESTRING (32.863542 39.9218379, 32.863663 39.9218887, 32.8637817 39.9219378)",,,
27875870,True,secondary,False,77.455,"LINESTRING (32.8648643 39.9203398, 32.8655952 39.9199263)",İncesu Caddesi,,
226726850,False,tertiary,False,15.980999999999998,"LINESTRING (32.8648643 39.9203398, 32.8649119 39.9203527, 32.8649595 39.9203691, 32.8649917 39.9203922, 32.8650165 39.9204169)",,,
208699669,False,residential,False,75.25,"LINESTRING (32.8647541 39.9182059, 32.8647223 39.9188822)",,,
225049634,True,secondary,False,100.404,"LINESTRING (32.8647541 39.9182059, 32.8647007 39.9182636, 32.8646343 39.9183207, 32.8645639 39.9183701, 32.8645076 39.9184004, 32.8644419 39.9184303, 32.8643554 39.9184611, 32.8642192 39.9185033, 32.8641032 39.9185398, 32.8640248 39.9185702, 32.8639671 39.9186026, 32.8639188 39.9186494, 32.8638437 39.9187399)",Bağlar Caddesi,2,yes
1159892410,True,secondary,False,84.075,"LINESTRING (32.8638437 39.9187399, 32.8636023 39.919265, 32.8635246 39.9194552)",Bağlar Caddesi,2,yes
658972341,False,secondary,True,38.56699999999999,"LINESTRING (32.8631959 39.9207826, 32.8632075 39.9208515, 32.8632102 39.9208697, 32.8632213 39.9209446, 32.8632483 39.9211271)",Libya Caddesi,,
658972342,True,secondary,False,167.146,"LINESTRING (32.8631959 39.9207826, 32.8631362 39.9205312, 32.863121 39.9204673, 32.8630935 39.9203515, 32.8630712 39.9202576, 32.8630597 39.9202091, 32.8630467 39.9201425, 32.8629975 39.9198723, 32.8629537 39.9195861, 32.8629479 39.9195355, 32.8629174 39.9192955)",Libya Caddesi,,
28213483,True,tertiary,False,93.468,"LINESTRING (32.8725703 39.9185774, 32.8722163 39.9185876, 32.8718622 39.9185846, 32.8714746 39.9185815)",Mahmut Esat Bozkurt Caddesi,,
1143917097,False,residential,False,79.194,"LINESTRING (32.8676283 39.9197026, 32.8670496 39.9191456)",,,
28213483,True,tertiary,False,143.673,"LINESTRING (32.8676283 39.9197026, 32.8670262 39.9201212, 32.8667271 39.9203218, 32.8663382 39.9205306)",Mahmut Esat Bozkurt Caddesi,,
28213483,True,tertiary,False,123.32600000000001,"LINESTRING (32.8657655 39.9208659, 32.8655966 39.9210356, 32.8654477 39.9212341, 32.8652264 39.9215406, 32.8650843 39.9217247, 32.8650091 39.9218092)",Mahmut Esat Bozkurt Caddesi,,
208708202,False,residential,False,75.495,"LINESTRING (32.8657655 39.9208659, 32.8660928 39.9210891, 32.8664488 39.9212968)",Kımız Sokak,,
124897364,False,residential,False,48.636,"LINESTRING (32.8705345 39.9219839, 32.8701384 39.9216692)",Tuzcular sokağı,,
217825577,False,residential,False,48.28,"LINESTRING (32.8705345 39.9219839, 32.8709355 39.9222904)",,,
208708207,False,residential,True,258.57099999999997,"LINESTRING (32.8705345 39.9219839, 32.8698613 39.9223984, 32.8694992 39.9226226, 32.8692833 39.9227789, 32.8690861 39.9229466, 32.8688917 39.9231513, 32.8684236 39.9236316)",Mektep Sokak,,
217825577,False,residential,True,207.26,"LINESTRING (32.8705345 39.9219839, 32.8707987 39.9217926, 32.8710642 39.9215509, 32.8712855 39.9213534, 32.8714558 39.9211734, 32.8715269 39.9210675, 32.8715645 39.9209379, 32.8715806 39.9208052, 32.8715765 39.9206129, 32.8715658 39.9204041)",,,
217825577,False,residential,True,48.28,"LINESTRING (32.8709355 39.9222904, 32.8705345 39.9219839)",,,
12195035,True,secondary,False,193.87099999999998,"LINESTRING (32.8709355 39.9222904, 32.8711541 39.9220441, 32.8712963 39.9218882, 32.8714263 39.9217844, 32.8716785 39.9215961, 32.871834 39.9215067, 32.8720298 39.9214141, 32.872353 39.9212824, 32.8726159 39.9211611)",Kıbrıs Caddesi,,
1080835692,True,secondary,False,75.887,"LINESTRING (32.8614901 39.9191071, 32.8621982 39.919284, 32.8622706 39.9192974, 32.8623397 39.9193087)",Meşrutiyet Caddesi,,
245236014,False,residential,True,82.358,"LINESTRING (32.8625668 39.9219636, 32.8616326 39.9217758)",,,
