osmid,oneway,highway,reversed,length,geometry,name,maxspeed,junction,lanes,bridge,ref
168720788,True,tertiary,False,21.258,"LINESTRING (27.1726398 38.462712, 27.1725841 38.4627305, 27.1725338 38.4627575, 27.1724996 38.4627886, 27.1724653 38.4628366)",,50,,,,
37626695,True,tertiary,False,38.76,"LINESTRING (27.1720226 38.4644399, 27.1722955 38.4647153)",,50,roundabout,,,
55447501,False,tertiary,True,183.29000000000002,"LINESTRING (27.1720226 38.4644399, 27.1720183 38.4643909, 27.1720175 38.4643501, 27.1720229 38.4642576, 27.1720732 38.463981, 27.1722522 38.463509, 27.1723604 38.4632536, 27.1724653 38.4628366)",,50,,,,
37627123,False,residential,False,38.795,"LINESTRING (27.1670674 38.4602302, 27.1668378 38.4605292)",Zeki Yavaş Sokağı,50,,,,
37907495,True,primary_link,False,176.653,"LINESTRING (27.1670674 38.4602302, 27.1670658 38.4602844, 27.1670935 38.4603243, 27.1671921 38.4603653, 27.1680548 38.4607211, 27.1687481 38.4610565)",,50,,1,,
389448535,True,primary,False,231.88100000000003,"LINESTRING (27.1687481 38.4610565, 27.1704304 38.4616548, 27.1710804 38.4617744, 27.1710965 38.4617783, 27.171113 38.4617822, 27.1712218 38.4618081)",Nursultan Nazarbayev Caddesi,50,,3,,
37627123,False,residential,False,50.91,"LINESTRING (27.1668378 38.4605292, 27.1665603 38.4609322)",Zeki Yavaş Sokağı,50,,,,
37627123,False,residential,True,38.795,"LINESTRING (27.1668378 38.4605292, 27.1670674 38.4602302)",Zeki Yavaş Sokağı,50,,,,
1003196068,True,trunk_link,False,39.116,"LINESTRING (27.1642907 38.4617333, 27.1642139 38.4620799)",,50,,,,
37907516,False,secondary,True,63.136,"LINESTRING (27.1660462 38.4609844, 27.1663602 38.4604726)",Anadolu Caddesi,50,,,,
52684986,False,secondary,True,353.27500000000003,"LINESTRING (27.1660462 38.4609844, 27.1658272 38.4613347, 27.1658198 38.4613466, 27.1657957 38.4613851, 27.1656193 38.4616673, 27.1653283 38.4621745, 27.1648213 38.4630392, 27.1647979 38.4630849, 27.1645044 38.4635434, 27.1643004 38.4638516)",Anadolu Caddesi,50,,,,
32931039,True,secondary,False,25.837,"LINESTRING (27.1643004 38.4638516, 27.1641574 38.4640552)",Anadolu Caddesi,30,,,,
52684986,False,secondary,False,353.2749999999999,"LINESTRING (27.1643004 38.4638516, 27.1645044 38.4635434, 27.1647979 38.4630849, 27.1648213 38.4630392, 27.1653283 38.4621745, 27.1656193 38.4616673, 27.1657957 38.4613851, 27.1658198 38.4613466, 27.1658272 38.4613347, 27.1660462 38.4609844)",Anadolu Caddesi,50,,,,
32931039,True,secondary,False,245.394,"LINESTRING (27.1641574 38.4640552, 27.1635488 38.4648416, 27.1632763 38.4651613, 27.1628809 38.4655556, 27.162549 38.4658619)",Anadolu Caddesi,30,,,,
38495304,False,secondary,False,71.94800000000001,"LINESTRING (27.1641574 38.4640552, 27.1639748 38.4641843, 27.1636631 38.4645676)",,30,,,yes,
911040415,True,secondary,False,14.668,"LINESTRING (27.1635856 38.465256, 27.163576 38.4653877)",,30,,,yes,
32931051,True,secondary,False,35.795,"LINESTRING (27.1635381 38.4654874, 27.1635248 38.4653013, 27.1634073 38.4652018)",,30,,,yes,
38495171,False,secondary,False,35.32,"LINESTRING (27.1635381 38.4654874, 27.1635232 38.4655681, 27.163508 38.4658039)",Cüneyt Sivari Oğulları Sokağı,30,,,,
38495304,False,secondary,True,71.94800000000001,"LINESTRING (27.1636631 38.4645676, 27.1639748 38.4641843, 27.1641574 38.4640552)",,30,,,yes,
186937632,True,secondary,False,82.194,"LINESTRING (27.1636631 38.4645676, 27.1635431 38.4647458, 27.1634735 38.46486, 27.1634679 38.4649539, 27.1634843 38.4650407, 27.1635856 38.465256)",,30,,,yes,
32931047,True,secondary,False,12.78,"LINESTRING (27.1634073 38.4652018, 27.1633559 38.4650968, 27.1633551 38.4650944)",,30,,,yes,
32931051,True,secondary,False,111.494,"LINESTRING (27.1634073 38.4652018, 27.1632087 38.4652003, 27.1630574 38.465284, 27.1628408 38.4655244, 27.1626843 38.4656902, 27.162549 38.4658619)",,30,,,yes,
32931058,True,secondary,False,108.158,"LINESTRING (27.1625561 38.4657809, 27.16283 38.4655003, 27.1631406 38.4651316, 27.1632951 38.4650845, 27.1633551 38.4650944)",,30,,,yes,
37554696,True,secondary,False,17.534,"LINESTRING (27.1625561 38.4657809, 27.1626063 38.4656547, 27.1626255 38.4656341)",Anadolu Caddesi,30,,,,
256759508,False,secondary,False,26.095,"LINESTRING (27.1706523 38.4622948, 27.1708581 38.4621242)",Prof. Dr. Ekrem Akurga Caddesi,50,,,,
256759508,False,secondary,True,24.063,"LINESTRING (27.1706523 38.4622948, 27.1704651 38.462454)",Prof. Dr. Ekrem Akurga Caddesi,50,,,,
24728135,True,secondary,False,63.286,"LINESTRING (27.1706523 38.4622948, 27.170725 38.4621728, 27.1707492 38.4621135, 27.1707592 38.4620452, 27.1707523 38.4619838, 27.1707076 38.461904, 27.1705672 38.4617951)",,30,,,,
34107453,False,living_street,False,58.386,"LINESTRING (27.1706523 38.4622948, 27.1706569 38.4621191, 27.1706293 38.4620109, 27.1705741 38.4618705, 27.1704731 38.4618233)",1912. Sokak,,,,,
33080862,False,residential,True,48.395,"LINESTRING (27.1665603 38.4609322, 27.1670554 38.46113)",1898. Sokak,30,,,,19
37627123,False,residential,False,78.345,"LINESTRING (27.1665603 38.4609322, 27.166161 38.4615636)",Zeki Yavaş Sokağı,50,,,,
37627123,False,residential,True,50.91,"LINESTRING (27.1665603 38.4609322, 27.1668378 38.4605292)",Zeki Yavaş Sokağı,50,,,,
256759508,False,secondary,False,18.438,"LINESTRING (27.1709991 38.4619968, 27.1711397 38.4618728)",Prof. Dr. Ekrem Akurga Caddesi,50,,,,
24728138,True,primary,False,43.786,"LINESTRING (27.1709991 38.4619968, 27.1709024 38.461953, 27.1707956 38.4619027, 27.1705672 38.4617951)",Nursultan Nazarbayev Caddesi,30,,3,,
256759508,False,secondary,True,18.746000000000002,"LINESTRING (27.1709991 38.4619968, 27.170914 38.4620741, 27.1708581 38.4621242)",Prof. Dr. Ekrem Akurga Caddesi,50,,,,
256759508,False,secondary,True,26.095,"LINESTRING (27.1708581 38.4621242, 27.1706523 38.4622948)",Prof. Dr. Ekrem Akurga Caddesi,50,,,,
256759508,False,secondary,False,18.746000000000002,"LINESTRING (27.1708581 38.4621242, 27.170914 38.4620741, 27.1709991 38.4619968)",Prof. Dr. Ekrem Akurga Caddesi,50,,,,
34107453,False,living_street,True,42.667,"LINESTRING (27.1696889 38.4615785, 27.170151 38.4617062)",1912. Sokak,,,,,
37238414,False,living_street,False,55.93,"LINESTRING (27.1696889 38.4615785, 27.169405 38.4620297)",1909. Sokak,20,,,,37
34107453,False,living_street,False,95.09700000000001,"LINESTRING (27.1696889 38.4615785, 27.168945 38.4616699, 27.1686099 38.4617111)",1912. Sokak,,,,,
256759508,False,secondary,False,59.23,"LINESTRING (27.169049 38.4636587, 27.1694959 38.4632571)",Prof. Dr. Ekrem Akurga Caddesi,50,,,,
37991816,False,living_street,True,185.012,"LINESTRING (27.169049 38.4636587, 27.1701422 38.4631689, 27.1706875 38.4626427)",1912/1. Sokak,,,,,
256759508,False,secondary,True,12.138,"LINESTRING (27.169049 38.4636587, 27.1689892 38.4637097, 27.1689629 38.4637439)",Prof. Dr. Ekrem Akurga Caddesi,50,,,,
37844979,True,living_street,False,27.138,"LINESTRING (27.1681861 38.4634555, 27.1680493 38.4636748)",1917. Sokak,15,,,,
34107457,True,living_street,False,78.411,"LINESTRING (27.1681861 38.4634555, 27.1682903 38.4634223, 27.1689629 38.4637439)",1920. Sokak,15,,,,
34107458,True,living_street,False,52.089,"LINESTRING (27.1655123 38.4625604, 27.1660627 38.462744)",1921. Sokak,,,,,
37627123,False,residential,False,56.697,"LINESTRING (27.1655123 38.4625604, 27.1652023 38.4630088)",Zeki Yavaş Sokağı,50,,,,
37627123,False,residential,True,67.854,"LINESTRING (27.1655123 38.4625604, 27.1658738 38.4620198)",Zeki Yavaş Sokağı,50,,,,
37626508,False,tertiary,False,77.594,"LINESTRING (27.1738848 38.4608613, 27.1736426 38.4609071, 27.1731876 38.4610754, 27.173089 38.4611519)",1645/10. Sokak,,,,,
867337654,False,residential,False,54.099999999999994,"LINESTRING (27.1738848 38.4608613, 27.1739356 38.4610502, 27.1736795 38.4612645)",,,,,,
33080862,False,residential,False,40.569,"LINESTRING (27.1698248 38.462188, 27.169405 38.4620297)",1898. Sokak,30,,,,19
33080862,False,residential,True,33.932,"LINESTRING (27.1698248 38.462188, 27.1701682 38.4623323)",1898. Sokak,30,,,,19
251025997,False,living_street,False,60.637,"LINESTRING (27.1698248 38.462188, 27.170151 38.4617062)",1910. Sokak,,,,,
37241932,False,residential,False,35.544,"LINESTRING (27.1691415 38.4631274, 27.1687648 38.4630042)",1900. Sokak,30,,,,
37241932,False,residential,True,34.06,"LINESTRING (27.1691415 38.4631274, 27.1694959 38.4632571)",1900. Sokak,30,,,,
37241930,True,living_street,False,120.233,"LINESTRING (27.1691415 38.4631274, 27.169575 38.4625521, 27.1698248 38.462188)",1910. Sokak,15,,,,
33080862,False,residential,True,40.569,"LINESTRING (27.169405 38.4620297, 27.1698248 38.462188)",1898. Sokak,30,,,,19
37238414,False,living_street,True,55.93,"LINESTRING (27.169405 38.4620297, 27.1696889 38.4615785)",1909. Sokak,20,,,,37
251025996,True,living_street,False,59.241,"LINESTRING (27.169405 38.4620297, 27.1690961 38.4625044)",1909. Sokak,15,,,,37
33080862,False,residential,False,77.773,"LINESTRING (27.169405 38.4620297, 27.1688836 38.4618259, 27.1686099 38.4617111)",1898. Sokak,30,,,,19
37241932,False,residential,False,39.713,"LINESTRING (27.1687648 38.4630042, 27.168346 38.4628627)",1900. Sokak,30,,,,
37241932,False,residential,True,35.544,"LINESTRING (27.1687648 38.4630042, 27.1691415 38.4631274)",1900. Sokak,30,,,,
33080862,False,residential,False,37.519,"LINESTRING (27.1686099 38.4617111, 27.1684757 38.4616565, 27.1682216 38.461565)",1898. Sokak,30,,,,19
33080862,False,residential,True,77.773,"LINESTRING (27.1686099 38.4617111, 27.1688836 38.4618259, 27.169405 38.4620297)",1898. Sokak,30,,,,19
34107453,False,living_street,True,95.09700000000001,"LINESTRING (27.1686099 38.4617111, 27.168945 38.4616699, 27.1696889 38.4615785)",1912. Sokak,,,,,
37241919,True,living_street,False,54.201,"LINESTRING (27.1679388 38.4627252, 27.1682269 38.4622931)",1906. Sokak,15,,,,
37241932,False,residential,False,38.405,"LINESTRING (27.1679388 38.4627252, 27.1675345 38.4625871)",1900. Sokak,30,,,,
37241932,False,residential,True,24.462,"LINESTRING (27.1679388 38.4627252, 27.1681963 38.4628132)",1900. Sokak,30,,,,
34107453,False,living_street,False,42.667,"LINESTRING (27.170151 38.4617062, 27.1696889 38.4615785)",1912. Sokak,,,,,
251025997,False,living_street,True,60.637,"LINESTRING (27.170151 38.4617062, 27.1698248 38.462188)",1910. Sokak,,,,,
34107453,False,living_street,True,30.945999999999998,"LINESTRING (27.170151 38.4617062, 27.1703808 38.461784, 27.1704731 38.4618233)",1912. Sokak,,,,,
37241931,True,living_street,False,53.373,"LINESTRING (27.1682216 38.461565, 27.1679338 38.4619888)",1904. Sokak,15,,,,
33080862,False,residential,False,39.147,"LINESTRING (27.1682216 38.461565, 27.1678537 38.4614212, 27.1678193 38.4614078)",1898. Sokak,30,,,,19
33080862,False,residential,True,37.519,"LINESTRING (27.1682216 38.461565, 27.1684757 38.4616565, 27.1686099 38.4617111)",1898. Sokak,30,,,,19
37241932,False,residential,False,10.869,"LINESTRING (27.1675345 38.4625871, 27.1674189 38.4625502)",1900. Sokak,30,,,,
37241932,False,residential,True,38.405,"LINESTRING (27.1675345 38.4625871, 27.1679388 38.4627252)",1900. Sokak,30,,,,
37241932,False,residential,False,34.06,"LINESTRING (27.1694959 38.4632571, 27.1691415 38.4631274)",1900. Sokak,30,,,,
256759508,False,secondary,True,59.23,"LINESTRING (27.1694959 38.4632571, 27.169049 38.4636587)",Prof. Dr. Ekrem Akurga Caddesi,50,,,,
256759508,False,secondary,False,122.87200000000001,"LINESTRING (27.1694959 38.4632571, 27.1701183 38.4627322, 27.1704651 38.462454)",Prof. Dr. Ekrem Akurga Caddesi,50,,,,
37627123,False,residential,True,55.079,"LINESTRING (27.1649125 38.4634491, 27.1652023 38.4630088)",Zeki Yavaş Sokağı,50,,,,
"[1193104385, 37627123]",False,residential,False,195.5,"LINESTRING (27.1649125 38.4634491, 27.1646499 38.4638369, 27.1646077 38.4639, 27.164152 38.4645818, 27.1640459 38.4647406, 27.1638633 38.4650035)","['Zeki Yavaş Sokağı', '1642. Sokak']",50,,,,
37861961,True,living_street,False,92.466,"LINESTRING (27.1649125 38.4634491, 27.1654121 38.4635304, 27.1659529 38.463616)",1914. Sokak,15,,,,
256759512,True,secondary_link,False,37.864,"LINESTRING (27.1685507 38.4644513, 27.168344 38.4647509)",,20,,,,
256759508,False,secondary,False,55.709999999999994,"LINESTRING (27.1685507 38.4644513, 27.1686421 38.4642766, 27.1687788 38.4639833)",Prof. Dr. Ekrem Akurga Caddesi,50,,,,
37907516,False,secondary,False,63.136,"LINESTRING (27.1663602 38.4604726, 27.1660462 38.4609844)",Anadolu Caddesi,50,,,,
37527488,False,residential,False,34.623,"LINESTRING (27.1715157 38.466495, 27.1718754 38.4666278)",2077. Sokak,,,,,
37626625,False,residential,False,33.581,"LINESTRING (27.1715157 38.466495, 27.1715856 38.466198)",2073. Sokak,30,,,,
37626625,False,residential,True,38.567,"LINESTRING (27.1715157 38.466495, 27.1714435 38.4668372)",2073. Sokak,30,,,,
37527489,False,residential,False,60.871,"LINESTRING (27.1738771 38.4672236, 27.1732222 38.4670319)",2066. Sokak,,,,,
37527758,False,residential,False,21.678,"LINESTRING (27.1722258 38.4675018, 27.1723127 38.4673191)",2077. Sokak,,,,,
219268669,False,secondary,False,33.516,"LINESTRING (27.1722258 38.4675018, 27.1718715 38.4673839)",Şehit Hakan Uysal Sokak,50,,,,
219268669,False,secondary,True,61.532,"LINESTRING (27.1722258 38.4675018, 27.1728732 38.4677238)",Şehit Hakan Uysal Sokak,50,,,,
37527758,False,residential,True,64.582,"LINESTRING (27.1730738 38.4659013, 27.1727177 38.4664108)",2077. Sokak,,,,,
37527762,False,tertiary,False,4.392,"LINESTRING (27.1730738 38.4659013, 27.1731072 38.4659309)",2120. Sokak,,,,,
37527762,False,tertiary,True,33.801,"LINESTRING (27.1730738 38.4659013, 27.1728207 38.4656708)",2120. Sokak,,,,,
37527759,False,residential,False,30.543,"LINESTRING (27.1720839 38.4661229, 27.1723957 38.4662488)",2065. Sokak,,,,,
37527760,False,residential,False,17.14,"LINESTRING (27.1720839 38.4661229, 27.1721561 38.4659795)",2072. Sokak,,,,,
37527760,False,residential,True,59.004,"LINESTRING (27.1720839 38.4661229, 27.1718754 38.4666278)",2072. Sokak,,,,,
37527488,False,residential,False,28.548,"LINESTRING (27.1718754 38.4666278, 27.1721871 38.4667075)",2077. Sokak,,,,,
37527488,False,residential,True,34.623,"LINESTRING (27.1718754 38.4666278, 27.1715157 38.466495)",2077. Sokak,,,,,
37527760,False,residential,False,59.004,"LINESTRING (27.1718754 38.4666278, 27.1720839 38.4661229)",2072. Sokak,,,,,
37527488,False,residential,False,31.185,"LINESTRING (27.1721871 38.4667075, 27.1725121 38.4668254)",2077. Sokak,,,,,
37527488,False,residential,True,28.548,"LINESTRING (27.1721871 38.4667075, 27.1718754 38.4666278)",2077. Sokak,,,,,
37527761,False,residential,False,54.142,"LINESTRING (27.1721871 38.4667075, 27.1723957 38.4662488)",2071. Sokak,,,,,
37527761,False,residential,True,80.07400000000001,"LINESTRING (27.1721871 38.4667075, 27.1720209 38.4670655, 27.1718715 38.4673839)",2071. Sokak,,,,,
37527759,False,residential,False,33.323,"LINESTRING (27.1723957 38.4662488, 27.1727177 38.4664108)",2065. Sokak,,,,,
37527759,False,residential,True,30.543,"LINESTRING (27.1723957 38.4662488, 27.1720839 38.4661229)",2065. Sokak,,,,,
37527761,False,residential,False,74.161,"LINESTRING (27.1723957 38.4662488, 27.1728207 38.4656708)",2071. Sokak,,,,,
37527761,False,residential,True,54.142,"LINESTRING (27.1723957 38.4662488, 27.1721871 38.4667075)",2071. Sokak,,,,,
37527761,False,residential,True,74.161,"LINESTRING (27.1728207 38.4656708, 27.1723957 38.4662488)",2071. Sokak,,,,,
37527762,False,tertiary,False,33.801,"LINESTRING (27.1728207 38.4656708, 27.1730738 38.4659013)",2120. Sokak,,,,,
37527762,False,tertiary,True,34.077,"LINESTRING (27.1728207 38.4656708, 27.1727164 38.4655634, 27.1726556 38.4653986)",2120. Sokak,,,,,
37527762,False,tertiary,False,82.338,"LINESTRING (27.1722955 38.4647153, 27.172423 38.4649051, 27.1726556 38.4653986)",2120. Sokak,,,,,
37626695,True,tertiary,False,30.503999999999998,"LINESTRING (27.1722955 38.4647153, 27.1721757 38.4647051, 27.172106 38.4647032, 27.1720485 38.46471, 27.1720119 38.4647178, 27.1719878 38.4647298, 27.1719636 38.4647501)",,50,roundabout,,,
37527758,False,residential,False,31.103,"LINESTRING (27.1723127 38.4673191, 27.1724196 38.4670522)",2077. Sokak,,,,,
37527758,False,residential,True,21.678,"LINESTRING (27.1723127 38.4673191, 27.1722258 38.4675018)",2077. Sokak,,,,,
37527764,False,residential,False,63.331,"LINESTRING (27.1723127 38.4673191, 27.1730036 38.4674973)",2068. Sokak,,,,,
37527764,False,residential,True,54.226,"LINESTRING (27.1735879 38.4676662, 27.1730036 38.4674973)",2068. Sokak,,,,,
37527758,False,residential,False,26.474,"LINESTRING (27.1724196 38.4670522, 27.1725121 38.4668254)",2077. Sokak,,,,,
37527758,False,residential,True,31.103,"LINESTRING (27.1724196 38.4670522, 27.1723127 38.4673191)",2077. Sokak,,,,,
37527765,False,residential,False,66.241,"LINESTRING (27.1724196 38.4670522, 27.1731232 38.4672789)",2067. Sokak,,,,,
37527763,False,residential,True,63.174,"LINESTRING (27.1739295 38.4675159, 27.1735978 38.4680212)",2083. Sokak,,,,,
37527765,False,residential,True,74.981,"LINESTRING (27.1739295 38.4675159, 27.1731232 38.4672789)",2067. Sokak,,,,,
37527763,False,residential,False,63.174,"LINESTRING (27.1735978 38.4680212, 27.1739295 38.4675159)",2083. Sokak,,,,,
219268669,False,secondary,False,71.227,"LINESTRING (27.1735978 38.4680212, 27.1728732 38.4677238)",Şehit Hakan Uysal Sokak,50,,,,
219268669,False,secondary,True,17.278,"LINESTRING (27.1735978 38.4680212, 27.173774 38.4680927)",Şehit Hakan Uysal Sokak,50,,,,
219268669,False,secondary,False,14.58,"LINESTRING (27.1739215 38.4681548, 27.173774 38.4680927)",Şehit Hakan Uysal Sokak,50,,,,
37527759,False,residential,True,85.92,"LINESTRING (27.1738509 38.4669532, 27.173432 38.4667422, 27.1730134 38.4665446)",2065. Sokak,,,,,
37528256,False,residential,False,32.841,"LINESTRING (27.1726582 38.4618545, 27.1730085 38.461964)",1643. Sokak,,,,,
55447458,False,tertiary,True,47.14,"LINESTRING (27.1726582 38.4618545, 27.1726092 38.4622767)",,,,,,
37626508,False,tertiary,True,91.451,"LINESTRING (27.1726582 38.4618545, 27.1726321 38.4617397, 27.1726803 38.4615501, 27.1727782 38.4614251, 27.173089 38.4611519)",1645/10. Sokak,,,,,
37528664,False,residential,False,14.78,"LINESTRING (27.1736197 38.462258, 27.1737028 38.4621421)",1645/6. Sokak,,,,,
37528256,False,residential,True,62.632000000000005,"LINESTRING (27.1736197 38.462258, 27.1731159 38.4619975, 27.1730085 38.461964)",1643. Sokak,,,,,
37528664,False,residential,True,14.78,"LINESTRING (27.1737028 38.4621421, 27.1736197 38.462258)",1645/6. Sokak,,,,,
168720789,False,residential,True,28.939,"LINESTRING (27.1737028 38.4621421, 27.1738373 38.4619564, 27.1738658 38.4619153)",1645/8. Sokak,,,,,
37555363,True,living_street,False,41.089,"LINESTRING (27.1690961 38.4625044, 27.168667 38.4623506)",1908. Sokak,15,,,,
251025996,True,living_street,False,62.615,"LINESTRING (27.1690961 38.4625044, 27.1687648 38.4630042)",1909. Sokak,15,,,,37
37241919,True,living_street,False,10.086,"LINESTRING (27.1682821 38.4622091, 27.1683408 38.4621309)",1906. Sokak,15,,,,
37241919,True,living_street,False,10.504,"LINESTRING (27.1682269 38.4622931, 27.1682821 38.4622091)",1906. Sokak,15,,,,
61097607,False,living_street,False,39.145,"LINESTRING (27.1682269 38.4622931, 27.1678167 38.462149)",1899. Sokak,20,,,,
37627123,False,residential,False,56.556,"LINESTRING (27.166161 38.4615636, 27.1658738 38.4620198)",Zeki Yavaş Sokağı,50,,,,
37627123,False,residential,True,78.345,"LINESTRING (27.166161 38.4615636, 27.1665603 38.4609322)",Zeki Yavaş Sokağı,50,,,,
61097607,False,living_street,True,43.296,"LINESTRING (27.166161 38.4615636, 27.1666123 38.4617271)",1899. Sokak,20,,,,
37241932,False,residential,False,30.164,"LINESTRING (27.1674189 38.4625502, 27.1671033 38.4624383)",1900. Sokak,30,,,,
37241932,False,residential,True,10.869,"LINESTRING (27.1674189 38.4625502, 27.1675345 38.4625871)",1900. Sokak,30,,,,
34107458,True,living_street,False,81.496,"LINESTRING (27.1670552 38.4630714, 27.1679191 38.4633535)",1921. Sokak,,,,,
37607216,True,residential,False,66.378,"LINESTRING (27.1670552 38.4630714, 27.167104 38.4630357, 27.1672063 38.4628654, 27.1674189 38.4625502)",1916. Sokak,20,,,,
37607265,True,living_street,False,65.648,"LINESTRING (27.1669293 38.4636535, 27.1670552 38.4630714)",1916. Sokak,15,,,,
37861962,False,living_street,False,86.231,"LINESTRING (27.1669293 38.4636535, 27.165998 38.4633896)",1918. Sokak,15,,,,
37861962,False,living_street,True,87.64,"LINESTRING (27.1669293 38.4636535, 27.1678834 38.4639047)",1918. Sokak,15,,,,
251026581,False,living_street,True,38.591,"LINESTRING (27.1667639 38.4643097, 27.1668719 38.4639731)",1916. Sokak,15,,,,
37626622,False,residential,False,31.034,"LINESTRING (27.1704388 38.4666925, 27.1707915 38.4667329)",2076. Sokak,,,,,
37626693,False,residential,True,21.46,"LINESTRING (27.1704388 38.4666925, 27.1704114 38.4668843)",2082. Sokak,,,,,
37626693,False,residential,False,68.08,"LINESTRING (27.1704388 38.4666925, 27.170493 38.4664645, 27.1705854 38.4660911)",2082. Sokak,,,,,
37626622,False,residential,True,30.293,"LINESTRING (27.1714435 38.4668372, 27.1711048 38.4667748)",2076. Sokak,,,,,
37626625,False,residential,False,38.567,"LINESTRING (27.1714435 38.4668372, 27.1715157 38.466495)",2073. Sokak,30,,,,
37626625,False,residential,True,42.317,"LINESTRING (27.1714435 38.4668372, 27.1713392 38.4672089)",2073. Sokak,30,,,,
37626623,False,residential,False,29.127,"LINESTRING (27.1705854 38.4660911, 27.1709182 38.4661179)",2078. Sokak,,,,,
37626693,False,residential,False,82.049,"LINESTRING (27.1705854 38.4660911, 27.1707422 38.4653635)",2082. Sokak,,,,,
37626693,False,residential,True,68.08,"LINESTRING (27.1705854 38.4660911, 27.170493 38.4664645, 27.1704388 38.4666925)",2082. Sokak,,,,,
37626623,False,residential,True,30.895,"LINESTRING (27.1715856 38.466198, 27.1712347 38.4661566)",2078. Sokak,,,,,
37626625,False,residential,False,29.582,"LINESTRING (27.1715856 38.466198, 27.1716446 38.465936)",2073. Sokak,30,,,,
37626625,False,residential,True,33.581,"LINESTRING (27.1715856 38.466198, 27.1715157 38.466495)",2073. Sokak,30,,,,
37626624,False,residential,False,28.872,"LINESTRING (27.1710143 38.4656801, 27.1713427 38.4657162)",2080. Sokak,,,,,
37626691,False,residential,False,43.572,"LINESTRING (27.1710143 38.4656801, 27.1711012 38.4652942)",2075. Sokak,,,,,
