osmid,highway,oneway,reversed,length,geometry,lanes,maxspeed,junction,ref,name
191778761,residential,False,True,138.389,"LINESTRING (38.6140391 40.0624123, 38.6128233 40.0632388)",,,,,
191778767,residential,False,False,27.642,"LINESTRING (38.6140391 40.0624123, 38.6138295 40.0622224)",,,,,
191778767,residential,False,True,30.087,"LINESTRING (38.6140391 40.0624123, 38.6142809 40.0626097)",,,,,
191778767,residential,False,False,30.087,"LINESTRING (38.6142809 40.0626097, 38.6140391 40.0624123)",,,,,
"[191778785, 191778740]",residential,False,True,167.471,"LINESTRING (38.6142809 40.0626097, 38.6133047 40.0632074, 38.6130176 40.0634262, 38.6128233 40.0632388)",,,,,
191778740,residential,False,False,29.372,"LINESTRING (38.6121801 40.0626596, 38.6123945 40.0628666)",,,,,
191778770,residential,False,False,135.153,"LINESTRING (38.6121801 40.0626596, 38.6133907 40.0618729)",,,,,
191778740,residential,False,True,99.19200000000001,"LINESTRING (38.6121801 40.0626596, 38.6120947 40.0625287, 38.6120087 40.062144, 38.6120323 40.061789)",,,,,
191778741,residential,False,False,231.979,"LINESTRING (38.6069397 40.0627865, 38.606609 40.0629595, 38.6059438 40.0634618, 38.6056032 40.0637982, 38.6054224 40.0638425, 38.6052154 40.0637876, 38.6049089 40.0635613)",,,,,
191778741,residential,False,True,204.932,"LINESTRING (38.6069397 40.0627865, 38.607541 40.0627457, 38.6081883 40.0627668, 38.6088182 40.0628852, 38.6092749 40.0630553)",,,,,
191778769,residential,False,True,185.696,"LINESTRING (38.6069397 40.0627865, 38.6074405 40.0625794, 38.6080341 40.0624623, 38.608381 40.0623119, 38.6089547 40.0621746)",,,,,
191778740,residential,False,False,29.371,"LINESTRING (38.6123945 40.0628666, 38.612621 40.0630659)",,,,,
191778740,residential,False,True,29.372,"LINESTRING (38.6123945 40.0628666, 38.6121801 40.0626596)",,,,,
191778760,residential,False,False,136.924,"LINESTRING (38.6123945 40.0628666, 38.6135969 40.0620484)",,,,,
191778744,residential,False,True,85.741,"LINESTRING (38.6112783 40.0629116, 38.6108822 40.0624391, 38.6107423 40.0622588)",,,,,
191778786,residential,False,False,70.36,"LINESTRING (38.6112783 40.0629116, 38.611166 40.0631142, 38.6108052 40.0634209)",,,,,
191778786,residential,False,True,141.441,"LINESTRING (38.6112783 40.0629116, 38.61136 40.0627945, 38.6114722 40.0624793, 38.6120323 40.061789)",,,,,
191778743,unclassified,False,False,16.609,"LINESTRING (38.6092749 40.0630553, 38.6093248 40.0631997)",,,,,
191778741,residential,False,False,204.932,"LINESTRING (38.6092749 40.0630553, 38.6088182 40.0628852, 38.6081883 40.0627668, 38.607541 40.0627457, 38.6069397 40.0627865)",,,,,
191778743,unclassified,False,True,101.651,"LINESTRING (38.6092749 40.0630553, 38.6090387 40.0624126, 38.6089547 40.0621746)",,,,,
191778740,residential,False,False,25.807,"LINESTRING (38.612621 40.0630659, 38.6128233 40.0632388)",,,,,
191778740,residential,False,True,29.371,"LINESTRING (38.612621 40.0630659, 38.6123945 40.0628666)",,,,,
191778777,residential,False,False,139.237,"LINESTRING (38.612621 40.0630659, 38.6128876 40.0628616, 38.6138295 40.0622224)",,,,,
191778743,unclassified,False,True,16.609,"LINESTRING (38.6093248 40.0631997, 38.6092749 40.0630553)",,,,,
191778762,residential,False,True,128.523,"LINESTRING (38.6093248 40.0631997, 38.6099217 40.0632791, 38.6103429 40.0633681, 38.6108052 40.0634209)",,,,,
191778740,residential,False,True,25.807,"LINESTRING (38.6128233 40.0632388, 38.612621 40.0630659)",,,,,
191778761,residential,False,False,138.389,"LINESTRING (38.6128233 40.0632388, 38.6140391 40.0624123)",,,,,
"[191778785, 191778740]",residential,False,False,167.471,"LINESTRING (38.6128233 40.0632388, 38.6130176 40.0634262, 38.6133047 40.0632074, 38.6142809 40.0626097)",,,,,
191778762,residential,False,False,128.523,"LINESTRING (38.6108052 40.0634209, 38.6103429 40.0633681, 38.6099217 40.0632791, 38.6093248 40.0631997)",,,,,
191778786,residential,False,False,76.87700000000001,"LINESTRING (38.6108052 40.0634209, 38.610685 40.0636249, 38.6104729 40.0640634)",,,,,
191778786,residential,False,True,70.36,"LINESTRING (38.6108052 40.0634209, 38.611166 40.0631142, 38.6112783 40.0629116)",,,,,
191778741,residential,False,True,231.979,"LINESTRING (38.6049089 40.0635613, 38.6052154 40.0637876, 38.6054224 40.0638425, 38.6056032 40.0637982, 38.6059438 40.0634618, 38.606609 40.0629595, 38.6069397 40.0627865)",,,,,
191778800,unclassified,False,True,187.902,"LINESTRING (38.6049089 40.0635613, 38.6048924 40.0634338, 38.6050735 40.0633059, 38.6056208 40.0627523, 38.606115 40.0621885)",,,,,
191778786,residential,False,True,76.87700000000001,"LINESTRING (38.6104729 40.0640634, 38.610685 40.0636249, 38.6108052 40.0634209)",,,,,
900736917,secondary,True,False,29.957,"LINESTRING (38.602733 40.0613528, 38.6026775 40.0613383, 38.6026311 40.0613108, 38.6025987 40.0612734, 38.6025839 40.06123, 38.6025882 40.0611852, 38.6026111 40.0611438)",,,roundabout,,
900736917,secondary,True,False,20.034,"LINESTRING (38.6029264 40.0612731, 38.6028937 40.0613111, 38.6028472 40.0613384, 38.6027916 40.0613529, 38.602733 40.0613528)",,,roundabout,,
900736918,tertiary,True,False,50.778999999999996,"LINESTRING (38.6029264 40.0612731, 38.6029519 40.0613231, 38.6029946 40.0614011, 38.6030505 40.0614514, 38.6031162 40.061469, 38.6031721 40.061469, 38.6032345 40.0614514, 38.6033491 40.0613929)",,,,,
191778744,residential,False,False,42.372,"LINESTRING (38.6081939 40.059081, 38.6084482 40.0594086)",,,,,
900736915,secondary,True,False,93.381,"LINESTRING (38.6081939 40.059081, 38.6072312 40.0594839)",2,110,,,
900736912,secondary,True,False,30.704000000000004,"LINESTRING (38.6138268 40.0588389, 38.6138059 40.0587958, 38.6138038 40.0587498, 38.6138209 40.0587056, 38.6138552 40.0586679, 38.6139034 40.0586403, 38.6139605 40.0586259)",,,roundabout,,
900736915,secondary,True,False,511.00699999999995,"LINESTRING (38.6138268 40.0588389, 38.6127177 40.0585672, 38.6118589 40.0583282, 38.6114772 40.0582618, 38.6112777 40.0582452, 38.6110045 40.0582286, 38.6107139 40.0582385, 38.6105057 40.0582618, 38.6102758 40.0583049, 38.610072 40.0583415, 38.6098161 40.0584311, 38.609391 40.0586037, 38.6081939 40.059081)",2,110,,,
900736912,secondary,True,False,26.149,"LINESTRING (38.6140944 40.0588877, 38.6140365 40.0589074, 38.6139732 40.0589112, 38.613915 40.0588997, 38.6138644 40.0588748, 38.6138268 40.0588389)",,,roundabout,,
900736913,tertiary,True,False,62.126999999999995,"LINESTRING (38.6140944 40.0588877, 38.6140225 40.0590052, 38.6139205 40.0591468, 38.6138299 40.0592826, 38.6137388 40.0593738)",,,,,
900736917,secondary,True,False,15.158000000000001,"LINESTRING (38.6026111 40.0611438, 38.6026508 40.06111, 38.6027027 40.061088, 38.6027612 40.0610801)",,,roundabout,,
900736916,secondary,True,False,503.21000000000004,"LINESTRING (38.6027612 40.0610801, 38.6034931 40.0608123, 38.6043849 40.0604882, 38.605177 40.0601755, 38.6063827 40.0596798, 38.6072944 40.0593213, 38.6080229 40.0590178)",2,110,,58-07,Gölova - Çamoluk yolu
900736917,secondary,True,False,30.322000000000003,"LINESTRING (38.6027612 40.0610801, 38.6028199 40.0610874, 38.6028722 40.0611088, 38.6029125 40.0611422, 38.6029364 40.0611838, 38.6029412 40.0612291, 38.6029264 40.0612731)",,,roundabout,,
900736914,residential,False,True,123.97500000000001,"LINESTRING (38.6080229 40.0590178, 38.6080019 40.0589689, 38.6074456 40.0579944)",,,,,
900736916,secondary,True,False,533.393,"LINESTRING (38.6080229 40.0590178, 38.6086645 40.0587646, 38.609631 40.0583795, 38.6098652 40.0582994, 38.6100745 40.0582422, 38.6103186 40.0581964, 38.6105428 40.0581583, 38.6108915 40.0581316, 38.6112602 40.0581316, 38.6115741 40.0581774, 38.6123015 40.058307, 38.6139605 40.0586259)",2,110,,58-07,Gölova - Çamoluk yolu
900736912,secondary,True,False,10.799,"LINESTRING (38.6139605 40.0586259, 38.614024 40.0586264, 38.6140835 40.0586431)",,,roundabout,,
900736912,secondary,True,False,32.393,"LINESTRING (38.6140835 40.0586431, 38.6141325 40.0586739, 38.6141653 40.0587155, 38.6141781 40.058763, 38.6141695 40.0588111, 38.6141405 40.0588543, 38.6140944 40.0588877)",,,roundabout,,
191778745,tertiary,False,True,239.868,"LINESTRING (38.6137388 40.0593738, 38.61358 40.059497, 38.6123491 40.0599052, 38.6112476 40.0603589)",,,,,
900736913,tertiary,True,False,60.967,"LINESTRING (38.6137388 40.0593738, 38.613811 40.0592277, 38.613845 40.0590515, 38.6138488 40.0589445, 38.6138268 40.0588389)",,,,,
