osmid,oneway,name,highway,reversed,length,lanes,geometry,tunnel,bridge
1239961919,False,,residential,False,67.101,,"LINESTRING (29.1360998 40.925464, 29.1366053 40.9249968)",,
1239961918,True,Feyzullah Caddesi,primary,False,73.218,,"LINESTRING (29.1346948 40.9245162, 29.1342383 40.9239553)",,
140184463,True,Çam Sokağı,residential,False,76.57300000000001,,"LINESTRING (29.1346948 40.9245162, 29.1343113 40.9247652, 29.1340236 40.9249814)",,
227744412,False,Meral Sokağı,residential,True,122.414,,"LINESTRING (29.1344783 40.9287034, 29.1355128 40.9284629, 29.1355955 40.9283906, 29.135498 40.9282181)",,
1087134525,True,Atatürk Caddesi,primary,False,36.084,4,"LINESTRING (29.1344783 40.9287034, 29.1344935 40.92888, 29.1345116 40.9290269)",,
543693378,False,Gözde Sokağı,residential,False,116.019,,"LINESTRING (29.1342291 40.9280882, 29.1353708 40.9275012)",,
680591288,True,Atatürk Caddesi,primary,False,17.554000000000002,4,"LINESTRING (29.1342291 40.9280882, 29.1342847 40.928153, 29.1343427 40.9282207)",,
154143751,True,Atatürk Caddesi,primary,False,9.339,4,"LINESTRING (29.1326205 40.9261463, 29.1326877 40.9262132)",,
227075521,True,İnönü Caddesi,primary,False,45.814,,"LINESTRING (29.1339354 40.9213499, 29.1342365 40.9216934)",,
317872965,True,İkinci İlkokul Caddesi,tertiary,False,136.986,,"LINESTRING (29.1339354 40.9213499, 29.1342596 40.9212703, 29.1344279 40.9212607, 29.1346577 40.9212676, 29.135539 40.9213654)",,
154142147,False,Feyzullah Caddesi,primary,False,47.121,,"LINESTRING (29.1321072 40.9222301, 29.1317494 40.9219742, 29.1317058 40.9219346)",,
154142397,True,İkinci İlkokul Caddesi,primary,False,78.515,,"LINESTRING (29.1321072 40.9222301, 29.1323544 40.9220671, 29.1328675 40.9218229)",,
722613150,False,Serap Caddesi,residential,False,21.14,,"LINESTRING (29.1253817 40.9284869, 29.1254831 40.9283129)",,
722613150,False,Serap Caddesi,residential,True,13.651,,"LINESTRING (29.1253817 40.9284869, 29.1253188 40.9286001)",,
722613150,False,Serap Caddesi,residential,False,67.84,,"LINESTRING (29.125858 40.9275742, 29.1262277 40.9270318)",,
722613150,False,Serap Caddesi,residential,True,18.992,,"LINESTRING (29.125858 40.9275742, 29.1258138 40.9277417)",,
51814952,False,Güllük Sokağı,residential,False,34.09,,"LINESTRING (29.127773 40.9287685, 29.1275059 40.9289993)",,
51814958,False,Ressam Aykut Ünker Sokağı,residential,False,32.83,,"LINESTRING (29.127773 40.9287685, 29.1280425 40.9289823)",,
51814958,False,Ressam Aykut Ünker Sokağı,residential,True,47.678,,"LINESTRING (29.127773 40.9287685, 29.1273819 40.9284578)",,
51814952,False,Güllük Sokağı,residential,True,27.715,,"LINESTRING (29.1273196 40.929205, 29.1275059 40.9289993)",,
722613150,False,Serap Caddesi,residential,False,13.651,,"LINESTRING (29.1253188 40.9286001, 29.1253817 40.9284869)",,
51814953,False,Lider Sokağı,residential,False,70.113,,"LINESTRING (29.1253188 40.9286001, 29.1257763 40.9289134, 29.1259493 40.9290125)",,
51814955,False,Papatyacı Sokağı,residential,False,39.888,,"LINESTRING (29.1282052 40.9276059, 29.1279252 40.9278956)",,
51814961,False,Yunus Emre Caddesi,residential,True,41.515,,"LINESTRING (29.1282052 40.9276059, 29.127747 40.9274661)",,
51814961,False,Yunus Emre Caddesi,residential,False,99.96600000000001,,"LINESTRING (29.1282052 40.9276059, 29.1283865 40.9276818, 29.1287426 40.9277428, 29.129358 40.9277812)",,
51814955,False,Papatyacı Sokağı,residential,False,77.404,,"LINESTRING (29.1279252 40.9278956, 29.1273819 40.9284578)",,
51814955,False,Papatyacı Sokağı,residential,True,39.888,,"LINESTRING (29.1279252 40.9278956, 29.1282052 40.9276059)",,
51814957,False,Çile Sokağı,residential,False,134.885,,"LINESTRING (29.1279252 40.9278956, 29.1283131 40.9287171, 29.1282772 40.9287969, 29.1280425 40.9289823)",,
51814955,False,Papatyacı Sokağı,residential,True,77.404,,"LINESTRING (29.1273819 40.9284578, 29.1279252 40.9278956)",,
51814958,False,Ressam Aykut Ünker Sokağı,residential,False,47.678,,"LINESTRING (29.1273819 40.9284578, 29.127773 40.9287685)",,
51814958,False,Ressam Aykut Ünker Sokağı,residential,True,51.927,,"LINESTRING (29.1273819 40.9284578, 29.126881 40.9281842)",,
51814958,False,Ressam Aykut Ünker Sokağı,residential,True,32.83,,"LINESTRING (29.1280425 40.9289823, 29.127773 40.9287685)",,
51814957,False,Çile Sokağı,residential,True,134.885,,"LINESTRING (29.1280425 40.9289823, 29.1282772 40.9287969, 29.1283131 40.9287171, 29.1279252 40.9278956)",,
51814958,False,Ressam Aykut Ünker Sokağı,residential,False,102.271,,"LINESTRING (29.1258138 40.9277417, 29.126881 40.9281842)",,
722613150,False,Serap Caddesi,residential,False,18.992,,"LINESTRING (29.1258138 40.9277417, 29.125858 40.9275742)",,
722613150,False,Serap Caddesi,residential,True,41.017,,"LINESTRING (29.1258138 40.9277417, 29.1256289 40.9280831)",,
154232407,False,Menekşeli Sokağı,residential,False,62.436,,"LINESTRING (29.1297186 40.9241726, 29.1291126 40.9238476)",,
459371318,False,Krizantem Sokağı,residential,False,79.592,,"LINESTRING (29.1297186 40.9241726, 29.129178 40.9247604)",,
"[697975392, 154142398]",True,"['İkinci İlkokul Caddesi', 'Krizantem Sokağı']",residential,False,181.18599999999998,,"LINESTRING (29.1297186 40.9241726, 29.1299854 40.923896, 29.1304377 40.9235499, 29.1308913 40.9232786, 29.1312293 40.9230197)",,
143298636,False,Bostan Sokağı,residential,False,64.728,,"LINESTRING (29.1286589 40.9236454, 29.1290677 40.923152)",,
143298636,False,Bostan Sokağı,residential,True,77.152,,"LINESTRING (29.1286589 40.9236454, 29.128118 40.9242061)",,
459853905,False,Menekşeli Sokağı,residential,True,44.255,,"LINESTRING (29.1286589 40.9236454, 29.1291126 40.9238476)",,
143298633,False,Yenimahalle Sokağı,residential,False,99.928,,"LINESTRING (29.1286589 40.9236454, 29.1282971 40.9234591, 29.1287179 40.9229886)",,
51814961,False,Yunus Emre Caddesi,residential,False,94.813,,"LINESTRING (29.1262277 40.9270318, 29.127277 40.9273457)",,
722613150,False,Serap Caddesi,residential,False,41.425,,"LINESTRING (29.1262277 40.9270318, 29.1263321 40.9266677)",,
722613150,False,Serap Caddesi,residential,True,67.84,,"LINESTRING (29.1262277 40.9270318, 29.125858 40.9275742)",,
51814961,False,Yunus Emre Caddesi,residential,False,41.694,,"LINESTRING (29.127277 40.9273457, 29.127747 40.9274661)",,
51814961,False,Yunus Emre Caddesi,residential,True,94.813,,"LINESTRING (29.127277 40.9273457, 29.1262277 40.9270318)",,
227074853,False,Kayalı Sokağı,residential,False,101.978,,"LINESTRING (29.127277 40.9273457, 29.1271016 40.9275276, 29.1270329 40.9277481, 29.1270329 40.9279751, 29.126881 40.9281842)",,
722613142,False,Uğur Sokağı,residential,True,152.551,,"LINESTRING (29.127277 40.9273457, 29.1273585 40.9271885, 29.1274118 40.9271214, 29.1275877 40.9268697, 29.1276875 40.9267122, 29.1280547 40.9261072)",,
51814961,False,Yunus Emre Caddesi,residential,False,41.515,,"LINESTRING (29.127747 40.9274661, 29.1282052 40.9276059)",,
51814961,False,Yunus Emre Caddesi,residential,True,41.694,,"LINESTRING (29.127747 40.9274661, 29.127277 40.9273457)",,
226852040,False,Tecer Sokağı,residential,False,67.616,,"LINESTRING (29.127747 40.9274661, 29.1281251 40.9269293)",,
51814963,True,Tecer Sokağı,residential,False,122.217,,"LINESTRING (29.1281251 40.9269293, 29.1294714 40.9273457)",,
226852040,False,Tecer Sokağı,residential,True,67.616,,"LINESTRING (29.1281251 40.9269293, 29.127747 40.9274661)",,
228200124,False,Kelebek Sokağı,residential,True,77.998,,"LINESTRING (29.1281251 40.9269293, 29.1280867 40.9268184, 29.1284676 40.926307)",,
51814964,False,,tertiary,False,5.082,,"LINESTRING (29.1280773 40.9242522, 29.1280431 40.9242899)",,
227074852,True,Mimar Sinan Caddesi,primary,False,57.009,,"LINESTRING (29.1280773 40.9242522, 29.1286677 40.9245049)",,
228200119,False,,tertiary,True,6.162,,"LINESTRING (29.1280773 40.9242522, 29.128118 40.9242061)",,
"[154136548, 227074828, 154171454]",False,Mimar Sinan Caddesi,primary,False,153.482,,"LINESTRING (29.1280773 40.9242522, 29.1274836 40.923885, 29.1271297 40.9236507, 29.126664 40.9233782)",yes,
51814966,False,Plaj Yolu Sokağı,residential,False,12.373,,"LINESTRING (29.1272757 40.9251841, 29.1274049 40.9252375)",,
51814966,False,Plaj Yolu Sokağı,residential,True,60.514,,"LINESTRING (29.1272757 40.9251841, 29.1266418 40.9249257)",,
228200114,False,Bostan Sokağı,residential,True,118.504,,"LINESTRING (29.1272757 40.9251841, 29.1280431 40.9242899)",,
143298192,False,Mimar Sinan Caddesi,residential,False,9.573,,"LINESTRING (29.1285869 40.9245656, 29.1286677 40.9245049)",,
227074834,True,Mimar Sinan Caddesi,primary,False,55.204,,"LINESTRING (29.1285869 40.9245656, 29.1280773 40.9242522)",,
51814965,True,Tarla Sokağı,residential,False,114.347,,"LINESTRING (29.1278691 40.9254393, 29.1285869 40.9245656)",,
51814966,False,Plaj Yolu Sokağı,residential,False,51.141,,"LINESTRING (29.1278691 40.9254393, 29.1283957 40.92567)",,
51814966,False,Plaj Yolu Sokağı,residential,True,44.994,,"LINESTRING (29.1278691 40.9254393, 29.1274049 40.9252375)",,
51814966,False,Plaj Yolu Sokağı,residential,False,60.514,,"LINESTRING (29.1266418 40.9249257, 29.1272757 40.9251841)",,
227074841,False,Hatboyu Sokağı,residential,True,125.049,,"LINESTRING (29.1266418 40.9249257, 29.1273819 40.92395)",,
722613150,False,Serap Caddesi,residential,True,91.58,,"LINESTRING (29.1266418 40.9249257, 29.1264118 40.925345, 29.126369 40.9255682, 29.1263535 40.9257119)",,
51814966,False,Plaj Yolu Sokağı,residential,True,51.141,,"LINESTRING (29.1283957 40.92567, 29.1278691 40.9254393)",,
227074856,False,Uğur Sokağı,residential,False,56.428,,"LINESTRING (29.1283957 40.92567, 29.1280547 40.9261072)",,
51814966,False,Plaj Yolu Sokağı,residential,False,59.306,,"LINESTRING (29.1283957 40.92567, 29.1287044 40.9258132, 29.1290043 40.92594)",,
1159013818,True,Mimar Sinan Caddesi,primary,False,32.09,,"LINESTRING (29.1298631 40.925101, 29.130191 40.925249)",,
"[51814968, 51814960]",True,"['Menekşeli Sokağı', 'Havuzlar Sokağı']",residential,False,128.79500000000002,,"LINESTRING (29.1298631 40.925101, 29.1298906 40.9250518, 29.1300364 40.9247905, 29.1302115 40.9244769, 29.1297186 40.9241726)",,
227075514,False,Bolayır Sokağı,residential,True,65.461,,"LINESTRING (29.1300841 40.9257456, 29.130757 40.9260424)",,
227743429,False,Güldiken Sokağı,residential,True,86.952,,"LINESTRING (29.1256289 40.9280831, 29.1263369 40.9286535)",,
722613150,False,Serap Caddesi,residential,False,41.017,,"LINESTRING (29.1256289 40.9280831, 29.1258138 40.9277417)",,
722613150,False,Serap Caddesi,residential,True,21.273,,"LINESTRING (29.1256289 40.9280831, 29.1255205 40.928256)",,
227743408,False,Sedir Sokağı,residential,False,57.395,,"LINESTRING (29.1263535 40.9257119, 29.1257615 40.9254543)",,
722613150,False,Serap Caddesi,residential,False,91.58,,"LINESTRING (29.1263535 40.9257119, 29.126369 40.9255682, 29.1264118 40.925345, 29.1266418 40.9249257)",,
722613150,False,Serap Caddesi,residential,True,66.8,,"LINESTRING (29.1263535 40.9257119, 29.1263563 40.9261738, 29.1263844 40.926311)",,
461680909,False,Kuleli Sokağı,residential,False,34.879,,"LINESTRING (29.1301954 40.9283319, 29.1305709 40.9284657)",,
461680909,False,Kuleli Sokağı,residential,True,75.947,,"LINESTRING (29.1301954 40.9283319, 29.1293652 40.9280616)",,
461681029,False,Uluğbey Sokağı,residential,False,70.057,,"LINESTRING (29.1301954 40.9283319, 29.1306165 40.9277881)",,
227744392,False,,residential,False,88.917,,"LINESTRING (29.1315294 40.9288087, 29.132469 40.9291768)",,
461680909,False,Kuleli Sokağı,residential,True,55.902,,"LINESTRING (29.1315294 40.9288087, 29.1309196 40.9286075)",,
461681150,False,Şehit Canan Köse,residential,False,47.76,,"LINESTRING (29.1315294 40.9288087, 29.1317841 40.9284247)",,
461681150,False,Şehit Canan Köse,residential,True,42.142,,"LINESTRING (29.1315294 40.9288087, 29.1313301 40.9291565)",,
461681150,False,Şehit Canan Köse,residential,False,42.142,,"LINESTRING (29.1313301 40.9291565, 29.1315294 40.9288087)",,
461680909,False,Kuleli Sokağı,residential,False,33.268,,"LINESTRING (29.1305709 40.9284657, 29.1309196 40.9286075)",,
461680909,False,Kuleli Sokağı,residential,True,34.879,,"LINESTRING (29.1305709 40.9284657, 29.1301954 40.9283319)",,
461681125,False,Öğret Sokağı,residential,False,78.658,,"LINESTRING (29.1305709 40.9284657, 29.1307346 40.9282428, 29.1310185 40.9278444)",,
1068164054,True,Atatürk Caddesi,primary,False,104.305,4,"LINESTRING (29.1344393 40.9291596, 29.1343824 40.9285951, 29.1342646 40.928234)",,
101334893,True,Adalı Sokağı,tertiary,False,59.228,,"LINESTRING (29.1321109 40.9279439, 29.1314084 40.9278991)",,
461681150,False,Şehit Canan Köse,residential,True,13.53,,"LINESTRING (29.1321109 40.9279439, 29.132033 40.9280504)",,
461680909,False,Kuleli Sokağı,residential,False,55.902,,"LINESTRING (29.1309196 40.9286075, 29.1315294 40.9288087)",,
461680909,False,Kuleli Sokağı,residential,True,33.268,,"LINESTRING (29.1309196 40.9286075, 29.1305709 40.9284657)",,
461681128,False,Uçar Sokağı,residential,False,88.834,,"LINESTRING (29.1309196 40.9286075, 29.1311906 40.9282084, 29.1314084 40.9278991)",,
461681128,False,Uçar Sokağı,residential,True,57.358,,"LINESTRING (29.1309196 40.9286075, 29.1307507 40.9288528, 29.1306194 40.9290706)",,
461680909,False,Kuleli Sokağı,residential,False,75.947,,"LINESTRING (29.1293652 40.9280616, 29.1301954 40.9283319)",,
1082508044,True,Bağdat Caddesi,primary,False,70.063,2,"LINESTRING (29.1293652 40.9280616, 29.1292775 40.9286882)",,
138156307,True,İstasyon Caddesi,tertiary,False,31.784000000000002,,"LINESTRING (29.1310432 40.9214697, 29.1310164 40.9213441, 29.1310831 40.9211937)",,
154171417,False,İstasyon Caddesi,residential,False,113.397,,"LINESTRING (29.1310432 40.9214697, 29.1310108 40.9216118, 29.1308042 40.9217091, 29.1299846 40.9220171)",,
154171469,True,İskele Caddesi,tertiary,False,84.164,,"LINESTRING (29.1310432 40.9214697, 29.1309115 40.9214254, 29.1304239 40.9211488, 29.1302243 40.9210378)",,
154171404,False,Rıhtım Caddesi,tertiary,False,91.241,,"LINESTRING (29.1290584 40.9203631, 29.1287105 40.9207325, 29.1284448 40.9210399)",,
154171493,True,,tertiary,False,20.232,,"LINESTRING (29.1298204 40.9207636, 29.1295945 40.9207006)",,
227074858,False,Mareşal Fevzi Çakmak Caddesi,tertiary,True,20.405,,"LINESTRING (29.1298204 40.9207636, 29.1299677 40.9206177)",,
138156307,True,İstasyon Caddesi,tertiary,False,68.77,,"LINESTRING (29.1310831 40.9211937, 29.1312846 40.9210806, 29.1314509 40.9210076, 29.1318212 40.9209621)",,
154135202,False,Kahramanlı Sokağı,residential,True,110.379,,"LINESTRING (29.1310831 40.9211937, 29.1304107 40.9205948, 29.130388 40.9205163, 29.1302832 40.9204171)",,
877711330,False,İstasyon Caddesi,primary,False,66.367,,"LINESTRING (29.1318212 40.9209621, 29.1325068 40.9206657)",,
"[154142147, 286002637, 286002638]",False,Feyzullah Caddesi,primary,True,139.44600000000003,,"LINESTRING (29.1318212 40.9209621, 29.1314145 40.9211603, 29.1313461 40.9212231, 29.1313019 40.9212991, 29.1312871 40.9213711, 29.1313073 40.9214471, 29.1315283 40.9217431, 29.1317058 40.9219346)",,yes
140185869,True,İnönü Caddesi,primary,False,44.968,2,"LINESTRING (29.1362115 40.9239327, 29.1366083 40.9242041)",,
140184462,True,Selahattin Bey Sokağı,residential,False,169.783,,"LINESTRING (29.1362115 40.9239327, 29.1359211 40.9239026, 29.1349236 40.9239012, 29.1342896 40.9239024, 29.1342483 40.9239185, 29.1342383 40.9239553)",,
144683635,True,Çam Sokağı,residential,False,75.622,,"LINESTRING (29.1362115 40.9239327, 29.1360516 40.9240766, 29.1358201 40.9243081, 29.1356589 40.9244693)",,
1239961918,True,Feyzullah Caddesi,primary,False,23.923,,"LINESTRING (29.1342383 40.9239553, 29.1340751 40.923779)",,
140184423,False,,residential,False,45.639,,"LINESTRING (29.1302465 40.9268785, 29.1307731 40.9269793)",,
140184423,False,,residential,True,51.44500000000001,,"LINESTRING (29.1302465 40.9268785, 29.1300987 40.9268529, 29.1296482 40.92678)",,
140184433,True,,residential,False,66.527,,"LINESTRING (29.1302465 40.9268785, 29.1303502 40.9266193, 29.1304897 40.9263761, 29.1305249 40.9263196)",,
140184467,True,,residential,False,26.621,,"LINESTRING (29.1313311 40.9266742, 29.1315232 40.9264838)",,
1246910147,True,Şair Nedim Sokağı,residential,False,78.402,,"LINESTRING (29.1313311 40.9266742, 29.1308178 40.9264378, 29.1305249 40.9263196)",,
154143751,True,Atatürk Caddesi,primary,False,46.855,4,"LINESTRING (29.1322332 40.9258431, 29.1326205 40.9261463)",,
140184461,True,Yeniyol Sokağı,residential,False,140.054,,"LINESTRING (29.1340751 40.923779, 29.1346282 40.9234147, 29.1353324 40.922952)",,
179178075,True,Feyzullah Caddesi,primary,False,118.43299999999999,,"LINESTRING (29.1340751 40.923779, 29.1339126 40.923628, 29.1336323 40.9233801, 29.1336083 40.9233589, 29.1335533 40.9233095, 29.1335272 40.9232896, 29.1331318 40.9229888)",,
101334893,True,Adalı Sokağı,tertiary,False,34.348,,"LINESTRING (29.1310185 40.9278444, 29.130758 40.9278079, 29.1306165 40.9277881)",,
461681125,False,Öğret Sokağı,residential,True,78.658,,"LINESTRING (29.1310185 40.9278444, 29.1307346 40.9282428, 29.1305709 40.9284657)",,
101334893,True,Adalı Sokağı,tertiary,False,15.997,,"LINESTRING (29.1306165 40.9277881, 29.1304293 40.9277618)",,
461681029,False,Uluğbey Sokağı,residential,True,70.057,,"LINESTRING (29.1306165 40.9277881, 29.1301954 40.9283319)",,
140184423,False,,residential,False,34.875,,"LINESTRING (29.1307731 40.9269793, 29.1311748 40.9270584)",,
140184423,False,,residential,True,45.639,,"LINESTRING (29.1307731 40.9269793, 29.1302465 40.9268785)",,
1087129397,False,,residential,True,91.694,,"LINESTRING (29.1307731 40.9269793, 29.1306524 40.9272315, 29.1304293 40.9277618)",,
140184467,True,,residential,False,92.917,,"LINESTRING (29.1315232 40.9264838, 29.1318906 40.9261515, 29.1322332 40.9258431)",,
154143751,True,Atatürk Caddesi,primary,False,8.54,4,"LINESTRING (29.1326877 40.9262132, 29.132739 40.9262795)",,
101334893,True,Adalı Sokağı,tertiary,False,38.41,,"LINESTRING (29.1299136 40.9276894, 29.1294611 40.92764)",,
140184433,True,,residential,False,94.446,,"LINESTRING (29.1299136 40.9276894, 29.1300097 40.9274257, 29.1301231 40.9271424, 29.1302465 40.9268785)",,
154143751,True,Atatürk Caddesi,primary,False,34.143,4,"LINESTRING (29.1314711 40.9252237, 29.1316678 40.9254005, 29.1317314 40.9254595)",,
101334893,True,Adalı Sokağı,tertiary,False,44.067,,"LINESTRING (29.1304293 40.9277618, 29.1299136 40.9276894)",,
1087129397,False,,residential,False,91.694,,"LINESTRING (29.1304293 40.9277618, 29.1306524 40.9272315, 29.1307731 40.9269793)",,
101334893,True,Adalı Sokağı,tertiary,False,13.877,,"LINESTRING (29.1314084 40.9278991, 29.131246 40.9278763)",,
461681128,False,Uçar Sokağı,residential,True,88.834,,"LINESTRING (29.1314084 40.9278991, 29.1311906 40.9282084, 29.1309196 40.9286075)",,
140184433,True,,residential,False,7.959,,"LINESTRING (29.1307092 40.9261042, 29.130757 40.9260424)",,
227075513,True,Bolayır Sokağı,residential,False,80.365,,"LINESTRING (29.1307092 40.9261042, 29.1315232 40.9264838)",,
279777416,False,Ergenekon Sokağı,residential,False,36.499,,"LINESTRING (29.1366484 40.9269411, 29.1362967 40.9267484)",,
279777416,False,Ergenekon Sokağı,residential,True,34.913,,"LINESTRING (29.1366484 40.9269411, 29.1369888 40.9271212)",,
179178075,True,Feyzullah Caddesi,primary,False,66.288,,"LINESTRING (29.1326583 40.9226567, 29.1321072 40.9222301)",,
154138680,False,Yücelen Sokağı,tertiary,True,92.18700000000001,,"LINESTRING (29.1345116 40.9290269, 29.1353346 40.9288467, 29.1355676 40.9288018)",,
543693378,False,Gözde Sokağı,residential,True,116.019,,"LINESTRING (29.1353708 40.9275012, 29.1342291 40.9280882)",,
1239961917,False,Mert Sokağı,residential,True,45.597,,"LINESTRING (29.1353708 40.9275012, 29.1351003 40.9271457)",,
140185858,False,Lisealtı Sokağı,residential,False,36.748,,"LINESTRING (29.1353708 40.9275012, 29.1354425 40.9276036, 29.1356147 40.9277743)",,
140185858,False,Lisealtı Sokağı,residential,True,49.214,,"LINESTRING (29.1360266 40.928089, 29.1356147 40.9277743)",,
227744413,False,Funda Sokağı,residential,False,46.671,,"LINESTRING (29.1360266 40.928089, 29.135498 40.9282181)",,
140185858,False,Lisealtı Sokağı,residential,False,68.531,,"LINESTRING (29.1360266 40.928089, 29.1363932 40.9284022, 29.1364877 40.9285871)",,
140184463,True,Çam Sokağı,residential,False,9.56,,"LINESTRING (29.1340236 40.9249814, 29.1339396 40.9250394)",,
140185858,False,Lisealtı Sokağı,residential,True,68.531,,"LINESTRING (29.1364877 40.9285871, 29.1363932 40.9284022, 29.1360266 40.928089)",,
154138680,False,Yücelen Sokağı,tertiary,False,45.259,,"LINESTRING (29.1364877 40.9285871, 29.1363323 40.9286319, 29.1360211 40.9287049, 29.1359772 40.9287166)",,
140185858,False,Lisealtı Sokağı,residential,False,49.214,,"LINESTRING (29.1356147 40.9277743, 29.1360266 40.928089)",,
154143754,False,Itır Sokağı,residential,True,117.828,,"LINESTRING (29.1356147 40.9277743, 29.1343427 40.9282207)",,
140185858,False,Lisealtı Sokağı,residential,True,36.748,,"LINESTRING (29.1356147 40.9277743, 29.1354425 40.9276036, 29.1353708 40.9275012)",,
227075521,True,İnönü Caddesi,primary,False,46.73,,"LINESTRING (29.1342365 40.9216934, 29.1345383 40.9220464)",,
140185836,True,Karanfiller Sokağı,residential,False,95.481,,"LINESTRING (29.1342365 40.9216934, 29.1337414 40.9219787, 29.1333458 40.9222264)",,
1239961917,False,Mert Sokağı,residential,False,27.207,,"LINESTRING (29.1349688 40.9269221, 29.1351003 40.9271457)",,
140185864,True,Mert Sokağı,residential,False,47.297999999999995,,"LINESTRING (29.1349688 40.9269221, 29.1349557 40.9268847, 29.1349457 40.9267351, 29.1349504 40.9265665, 29.134981 40.9265023)",,
279777416,False,Ergenekon Sokağı,residential,True,36.499,,"LINESTRING (29.1362967 40.9267484, 29.1366484 40.9269411)",,
"[279777416, 279778724]",False,"['çimen sokak', 'Ergenekon Sokağı']",residential,False,146.719,,"LINESTRING (29.1362967 40.9267484, 29.1358935 40.9265177, 29.136656 40.9257783)",,
227744398,False,Şehit Turan Selvi Sokağı,residential,False,118.212,,"LINESTRING (29.1351003 40.9271457, 29.1339466 40.9277543)",,
1239961917,False,Mert Sokağı,residential,False,45.597,,"LINESTRING (29.1351003 40.9271457, 29.1353708 40.9275012)",,
1239961917,False,Mert Sokağı,residential,True,27.207,,"LINESTRING (29.1351003 40.9271457, 29.1349688 40.9269221)",,
140185825,False,Beyazıt Sokağı,residential,True,38.935,,"LINESTRING (29.1363226 40.9290204, 29.1359488 40.9292274)",,
140185833,False,Şehzade Sokağı,residential,False,44.533,,"LINESTRING (29.1363226 40.9290204, 29.1359772 40.9287166)",,
140185833,False,Şehzade Sokağı,residential,True,44.533,,"LINESTRING (29.1359772 40.9287166, 29.1363226 40.9290204)",,
154138680,False,Yücelen Sokağı,tertiary,False,35.691,,"LINESTRING (29.1359772 40.9287166, 29.1355676 40.9288018)",,
154138680,False,Yücelen Sokağı,tertiary,True,45.259,,"LINESTRING (29.1359772 40.9287166, 29.1360211 40.9287049, 29.1363323 40.9286319, 29.1364877 40.9285871)",,
154232460,True,Mimar Sinan Caddesi,primary,False,6.051,,"LINESTRING (29.1266984 40.9233308, 29.1266848 40.923356, 29.126664 40.9233782)",,
1192513803,True,Turgut Özal Bulvarı,trunk,False,32.27,3,"LINESTRING (29.1261421 40.9227338, 29.1259394 40.9229803)",,
140187572,True,,trunk_link,False,46.679,,"LINESTRING (29.1261421 40.9227338, 29.1261425 40.9228318, 29.1261436 40.9228396, 29.1261542 40.9229161, 29.1261773 40.9229927, 29.1262149 40.9230446, 29.1262974 40.9231219)",,
1192513803,True,Turgut Özal Bulvarı,trunk,False,49.057,3,"LINESTRING (29.1258915 40.9230305, 29.1255739 40.9234007)",,
154232410,True,Mimar Sinan Caddesi,trunk_link,False,17.954,,"LINESTRING (29.1258915 40.9230305, 29.1258033 40.9229852, 29.1257513 40.9229145)",,
154171366,False,Rıhtım Caddesi,residential,True,97.328,,"LINESTRING (29.1263196 40.9237276, 29.125625 40.9244281)",,
140187604,True,Rıhtım Caddesi,residential,False,45.227000000000004,,"LINESTRING (29.1263196 40.9237276, 29.126392 40.9236222, 29.1264134 40.9235574, 29.1264188 40.9234864, 29.1264188 40.9234378, 29.1263959 40.9233378)",,
