osmid,highway,oneway,reversed,length,name,geometry,tunnel
210716267,residential,False,False,29.71,,"LINESTRING (37.3832029 37.0568561, 37.3831903 37.0571231)",
210716357,residential,False,False,32.062,,"LINESTRING (37.3832029 37.0568561, 37.3828417 37.0568489)",
210716357,residential,False,True,59.409,,"LINESTRING (37.3832029 37.0568561, 37.3838719 37.0568765)",
210716331,residential,False,True,37.778,,"LINESTRING (37.3796005 37.0568634, 37.3800221 37.0569106)",
1148003610,primary,True,False,51.353,,"LINESTRING (37.3796005 37.0568634, 37.3795867 37.0573251)",
210716278,residential,False,False,29.46,,"LINESTRING (37.3838719 37.0568765, 37.3838612 37.0571413)",
210716357,residential,False,False,59.409,,"LINESTRING (37.3838719 37.0568765, 37.3832029 37.0568561)",
210716357,residential,False,True,31.836,,"LINESTRING (37.3838719 37.0568765, 37.3842304 37.0568874)",
210716357,residential,False,False,31.836,,"LINESTRING (37.3842304 37.0568874, 37.3838719 37.0568765)",
210895863,residential,False,True,29.181,,"LINESTRING (37.3842304 37.0568874, 37.3842253 37.0571498)",
210895863,residential,False,False,31.485,,"LINESTRING (37.3842304 37.0568874, 37.3842315 37.0568285, 37.3842511 37.0566048)",
210716240,residential,False,True,64.085,,"LINESTRING (37.3803337 37.0569492, 37.3802166 37.0575179)",
210716331,residential,False,False,27.982,,"LINESTRING (37.3803337 37.0569492, 37.3800221 37.0569106)",
210716331,residential,False,True,51.502,,"LINESTRING (37.3803337 37.0569492, 37.3809072 37.0570203)",
210716331,residential,False,False,51.502,,"LINESTRING (37.3809072 37.0570203, 37.3803337 37.0569492)",
210716331,residential,False,True,31.246,,"LINESTRING (37.3809072 37.0570203, 37.3812558 37.0570599)",
699338712,residential,False,True,63.734,,"LINESTRING (37.3809072 37.0570203, 37.3807924 37.0575861)",
210716393,residential,False,True,59.459,,"LINESTRING (37.3739943 37.0570672, 37.3739594 37.0576012)",
340620563,primary,True,False,10.713,,"LINESTRING (37.3739943 37.0570672, 37.3738736 37.0570693)",
210716331,residential,False,True,28.08,,"LINESTRING (37.3815259 37.0570954, 37.3818383 37.0571356)",
210716331,residential,False,False,24.3,,"LINESTRING (37.3815259 37.0570954, 37.381344 37.0570744, 37.3812558 37.0570599)",
699338711,residential,False,False,70.269,,"LINESTRING (37.3815259 37.0570954, 37.3814904 37.057263, 37.38146 37.0573853, 37.3814021 37.0577194)",
699338711,residential,False,True,32.273,,"LINESTRING (37.3815259 37.0570954, 37.3815847 37.0569916, 37.381606 37.0568161)",
210716174,tertiary,False,True,59.428,,"LINESTRING (37.3763053 37.0571205, 37.3762614 37.0576538)",
340620563,primary,True,False,205.275,,"LINESTRING (37.3763053 37.0571205, 37.37544 37.057079, 37.3748352 37.0570586, 37.3745039 37.0570565, 37.3739943 37.0570672)",
210716267,residential,False,False,57.129,,"LINESTRING (37.3831903 37.0571231, 37.3831659 37.0576365)",
210716267,residential,False,True,29.71,,"LINESTRING (37.3831903 37.0571231, 37.3832029 37.0568561)",
210716269,residential,False,True,29.092,,"LINESTRING (37.3831903 37.0571231, 37.3835181 37.0571273)",
210716219,residential,False,True,59.605,,"LINESTRING (37.3835181 37.0571273, 37.3834852 37.0576627)",
210716269,residential,False,False,29.092,,"LINESTRING (37.3835181 37.0571273, 37.3831903 37.0571231)",
210716269,residential,False,True,30.486,,"LINESTRING (37.3835181 37.0571273, 37.3838612 37.0571413)",
210716269,residential,False,False,30.486,,"LINESTRING (37.3838612 37.0571413, 37.3835181 37.0571273)",
210716278,residential,False,False,62.068,,"LINESTRING (37.3838612 37.0571413, 37.3838387 37.0576992)",
210716278,residential,False,True,29.46,,"LINESTRING (37.3838612 37.0571413, 37.3838719 37.0568765)",
210895863,residential,False,False,29.181,,"LINESTRING (37.3842253 37.0571498, 37.3842304 37.0568874)",
210895863,residential,False,True,26.906,,"LINESTRING (37.3842253 37.0571498, 37.3842179 37.0573917)",
210716331,residential,False,True,27.411,,"LINESTRING (37.3821167 37.0571714, 37.3824222 37.0572079)",
210895657,residential,False,True,71.694,,"LINESTRING (37.3821167 37.0571714, 37.3820062 37.0578101)",
210716331,residential,False,False,25.024,,"LINESTRING (37.3821167 37.0571714, 37.3820052 37.0571563, 37.3818383 37.0571356)",
"[210895657, 699338710]",residential,False,False,79.11500000000001,,"LINESTRING (37.3821167 37.0571714, 37.3821584 37.0569405, 37.3821919 37.0567087, 37.382497 37.0567348)",
210716448,residential,False,True,47.834,,"LINESTRING (37.3772802 37.0572156, 37.3771821 37.0576386)",
340620563,primary,True,False,87.174,,"LINESTRING (37.3772802 37.0572156, 37.376853 37.0571655, 37.3763053 37.0571205)",
210716331,residential,False,False,37.16,,"LINESTRING (37.382836 37.0572592, 37.3824222 37.0572079)",
210895848,residential,False,True,40.184,,"LINESTRING (37.382836 37.0572592, 37.3828182 37.0576203)",
210895848,residential,False,False,45.674,,"LINESTRING (37.382836 37.0572592, 37.3828305 37.0572033, 37.3828407 37.0570856, 37.3828417 37.0568489)",
210895863,residential,False,False,26.906,,"LINESTRING (37.3842179 37.0573917, 37.3842253 37.0571498)",
210895863,residential,False,True,33.173,,"LINESTRING (37.3842179 37.0573917, 37.3842128 37.05769)",
210716364,residential,False,False,207.257,Değirmen Sokak,"LINESTRING (37.3785943 37.0574445, 37.3782362 37.0591427, 37.378117 37.0592479)",
340620567,primary_link,True,False,87.393,,"LINESTRING (37.3785943 37.0574445, 37.3780446 37.0573688, 37.3777972 37.0573038, 37.3776414 37.0572568)",
210716393,residential,False,False,59.459,,"LINESTRING (37.3739594 37.0576012, 37.3739943 37.0570672)",
210716393,residential,False,True,11.489,,"LINESTRING (37.3739594 37.0576012, 37.373953 37.0577044)",
210716406,residential,False,False,204.703,Muahrrem Sokak,"LINESTRING (37.3739594 37.0576012, 37.3747949 37.0576237, 37.3749371 37.0576152, 37.3754735 37.0575991, 37.3756559 37.0576012, 37.3762614 37.0576538)",
210716219,residential,False,False,59.605,,"LINESTRING (37.3834852 37.0576627, 37.3835181 37.0571273)",
210716339,residential,False,False,31.63,,"LINESTRING (37.3834852 37.0576627, 37.3838387 37.0576992)",
210716339,residential,False,True,28.483,,"LINESTRING (37.3834852 37.0576627, 37.3831659 37.0576365)",
210716267,residential,False,True,57.129,,"LINESTRING (37.3831659 37.0576365, 37.3831903 37.0571231)",
210716339,residential,False,False,28.483,,"LINESTRING (37.3831659 37.0576365, 37.3834852 37.0576627)",
210716339,residential,False,True,30.906,,"LINESTRING (37.3831659 37.0576365, 37.3828182 37.0576203)",
210716448,residential,False,False,47.834,,"LINESTRING (37.3771821 37.0576386, 37.3772802 37.0572156)",
210716406,residential,False,True,81.918,Muahrrem Sokak,"LINESTRING (37.3771821 37.0576386, 37.3766996 37.057639, 37.3766876 37.0576433, 37.3766705 37.0576486, 37.3762614 37.0576538)",
210716448,residential,False,True,119.317,,"LINESTRING (37.3771821 37.0576386, 37.3771356 37.0582178, 37.3771067 37.0585426, 37.3770857 37.0587088)",
342612096,primary,False,True,54.546,Inönü Caddesi,"LINESTRING (37.3814021 37.0577194, 37.3820062 37.0578101)",
340620565,primary_link,True,False,118.631,,"LINESTRING (37.3814021 37.0577194, 37.3812148 37.0577327, 37.3807908 37.0577072, 37.3804368 37.0576652, 37.3802259 37.0576501, 37.380072 37.0576546)",
"[342612096, 340620561, 1148003620]",primary,False,"[False, True]",325.334,Inönü Caddesi,"LINESTRING (37.3814021 37.0577194, 37.3802559 37.0575884, 37.3800023 37.0575549, 37.3792591 37.0574484, 37.3777832 37.0572522)",yes
699338711,residential,False,True,70.26899999999999,,"LINESTRING (37.3814021 37.0577194, 37.38146 37.0573853, 37.3814904 37.057263, 37.3815259 37.0570954)",
210716174,tertiary,False,False,59.428,,"LINESTRING (37.3762614 37.0576538, 37.3763053 37.0571205)",
210716174,tertiary,False,True,95.168,,"LINESTRING (37.3762614 37.0576538, 37.3761449 37.0585046)",
210716406,residential,False,False,81.918,Muahrrem Sokak,"LINESTRING (37.3762614 37.0576538, 37.3766705 37.0576486, 37.3766876 37.0576433, 37.3766996 37.057639, 37.3771821 37.0576386)",
210716406,residential,False,True,204.70299999999997,Muahrrem Sokak,"LINESTRING (37.3762614 37.0576538, 37.3756559 37.0576012, 37.3754735 37.0575991, 37.3749371 37.0576152, 37.3747949 37.0576237, 37.3739594 37.0576012)",
210716446,residential,False,True,13.248,,"LINESTRING (37.3738055 37.057686, 37.373953 37.0577044)",
210895863,residential,False,False,33.173,,"LINESTRING (37.3842128 37.05769, 37.3842179 37.0573917)",
210895863,residential,False,True,5.739,,"LINESTRING (37.3842128 37.05769, 37.3842116 37.0577416)",
210716278,residential,False,True,62.068,,"LINESTRING (37.3838387 37.0576992, 37.3838612 37.0571413)",
210716339,residential,False,False,33.424,,"LINESTRING (37.3838387 37.0576992, 37.3842116 37.0577416)",
210716339,residential,False,True,31.63,,"LINESTRING (37.3838387 37.0576992, 37.3834852 37.0576627)",
210716393,residential,False,False,11.489,,"LINESTRING (37.373953 37.0577044, 37.3739594 37.0576012)",
210716393,residential,False,True,21.058,,"LINESTRING (37.373953 37.0577044, 37.37396 37.0578937)",
210716446,residential,False,False,13.248,,"LINESTRING (37.373953 37.0577044, 37.3738055 37.057686)",
210716339,residential,False,True,33.424,,"LINESTRING (37.3842116 37.0577416, 37.3838387 37.0576992)",
210895863,residential,False,False,5.739,,"LINESTRING (37.3842116 37.0577416, 37.3842128 37.05769)",
210895863,residential,False,True,32.004,,"LINESTRING (37.3842116 37.0577416, 37.3841722 37.0580277)",
210895657,residential,False,False,71.694,,"LINESTRING (37.3820062 37.0578101, 37.3821167 37.0571714)",
342612096,primary,False,False,54.546,Inönü Caddesi,"LINESTRING (37.3820062 37.0578101, 37.3814021 37.0577194)",
342612096,primary,False,True,17.286,Inönü Caddesi,"LINESTRING (37.3820062 37.0578101, 37.3821977 37.0578386)",
210716242,residential,False,False,150.158,Soğanlı Bucağı Sokak,"LINESTRING (37.37396 37.0578937, 37.375557 37.0583402)",
210716393,residential,False,False,21.058,,"LINESTRING (37.37396 37.0578937, 37.373953 37.0577044)",
210895863,residential,False,False,32.004,,"LINESTRING (37.3841722 37.0580277, 37.3842116 37.0577416)",
342612096,primary,False,False,122.62699999999998,Inönü Caddesi,"LINESTRING (37.3841722 37.0580277, 37.3832238 37.0579723, 37.3829672 37.0579504, 37.3827959 37.0579316)",
237176566,tertiary,True,False,11.769,Belediye Caddesi,"LINESTRING (37.3822322 37.0579408, 37.3821977 37.0578386)",
210716442,residential,False,False,86.87800000000001,,"LINESTRING (37.3822322 37.0579408, 37.3819401 37.0580466, 37.3815787 37.0580741, 37.3812836 37.0580671)",
210716231,residential,False,True,90.024,,"LINESTRING (37.3812836 37.0580671, 37.3812798 37.0588767)",
210716442,residential,False,False,47.185,,"LINESTRING (37.3812836 37.0580671, 37.3811999 37.0580616, 37.3811569 37.058043, 37.381041 37.0580419, 37.3807581 37.0580461)",
210716442,residential,False,True,86.878,,"LINESTRING (37.3812836 37.0580671, 37.3815787 37.0580741, 37.3819401 37.0580466, 37.3822322 37.0579408)",
210716230,residential,False,False,101.436,,"LINESTRING (37.3807581 37.0580461, 37.3808265 37.0589567)",
210716442,residential,False,False,28.847,,"LINESTRING (37.3807581 37.0580461, 37.3804342 37.0580682)",
210716442,residential,False,True,47.185,,"LINESTRING (37.3807581 37.0580461, 37.381041 37.0580419, 37.3811569 37.058043, 37.3811999 37.0580616, 37.3812836 37.0580671)",
210716212,residential,False,False,102.441,,"LINESTRING (37.3804342 37.0580682, 37.3804971 37.0589881)",
210716442,residential,False,True,28.847,,"LINESTRING (37.3804342 37.0580682, 37.3807581 37.0580461)",
210716442,residential,False,False,53.838,,"LINESTRING (37.3804342 37.0580682, 37.3799033 37.0580836, 37.3798279 37.0580861)",
237176566,tertiary,True,False,56.247,Belediye Caddesi,"LINESTRING (37.3827939 37.0581752, 37.3822322 37.0579408)",
210716454,residential,False,False,75.952,,"LINESTRING (37.3827939 37.0581752, 37.3828279 37.058429, 37.3829391 37.0588475)",
210716466,residential,False,False,78.737,,"LINESTRING (37.3744609 37.0584005, 37.3748325 37.0586305, 37.3751542 37.0588423)",
210716174,tertiary,False,False,95.168,,"LINESTRING (37.3761449 37.0585046, 37.3762614 37.0576538)",
210716242,residential,False,False,86.515,Soğanlı Bucağı Sokak,"LINESTRING (37.3761449 37.0585046, 37.3770857 37.0587088)",
210716242,residential,False,True,55.278,Soğanlı Bucağı Sokak,"LINESTRING (37.3761449 37.0585046, 37.375557 37.0583402)",
210716174,tertiary,False,True,130.228,,"LINESTRING (37.3761449 37.0585046, 37.3760945 37.0588802, 37.3760623 37.0596732)",
210716441,residential,False,False,46.097,,"LINESTRING (37.3835353 37.058401, 37.3835831 37.0588138)",
237176566,tertiary,True,False,45.873,Belediye Caddesi,"LINESTRING (37.3835353 37.058401, 37.3830343 37.0582993)",
210716242,residential,False,True,86.515,Soğanlı Bucağı Sokak,"LINESTRING (37.3770857 37.0587088, 37.3761449 37.0585046)",
210716448,residential,False,False,119.31700000000001,,"LINESTRING (37.3770857 37.0587088, 37.3771067 37.0585426, 37.3771356 37.0582178, 37.3771821 37.0576386)",
210716448,residential,False,True,60.372,,"LINESTRING (37.3770857 37.0587088, 37.3770869 37.058789, 37.3770939 37.0592517)",
210716228,residential,False,False,56.812,,"LINESTRING (37.3835831 37.0588138, 37.3829528 37.0589035)",
210716441,residential,False,True,46.097,,"LINESTRING (37.3835831 37.0588138, 37.3835353 37.058401)",
210716441,residential,False,False,68.01,,"LINESTRING (37.3835831 37.0588138, 37.3836342 37.0591018, 37.3836771 37.0593118, 37.3837112 37.0594163)",
210716454,residential,False,False,6.344,,"LINESTRING (37.3829391 37.0588475, 37.3829528 37.0589035)",
210716454,residential,False,True,75.952,,"LINESTRING (37.3829391 37.0588475, 37.3828279 37.058429, 37.3827939 37.0581752)",
210716459,residential,False,True,147.373,,"LINESTRING (37.3829391 37.0588475, 37.3828432 37.0588387, 37.3826924 37.0588398, 37.3824479 37.0588497, 37.3819543 37.0588581, 37.3816994 37.0588674, 37.3816483 37.0588692, 37.3812798 37.0588767)",
210716228,residential,False,True,56.812,,"LINESTRING (37.3829528 37.0589035, 37.3835831 37.0588138)",
210716454,residential,False,False,104.0,,"LINESTRING (37.3829528 37.0589035, 37.3831659 37.0598232)",
210716454,residential,False,True,6.344,,"LINESTRING (37.3829528 37.0589035, 37.3829391 37.0588475)",
210716231,residential,False,False,90.024,,"LINESTRING (37.3812798 37.0588767, 37.3812836 37.0580671)",
210716417,residential,False,False,116.481,,"LINESTRING (37.3812798 37.0588767, 37.3813255 37.0589219, 37.3813324 37.0589887, 37.3813374 37.0590913, 37.3813427 37.0591417, 37.3813442 37.0591718, 37.381431 37.0599076)",
210716459,residential,False,False,147.37300000000002,,"LINESTRING (37.3812798 37.0588767, 37.3816483 37.0588692, 37.3816994 37.0588674, 37.3819543 37.0588581, 37.3824479 37.0588497, 37.3826924 37.0588398, 37.3828432 37.0588387, 37.3829391 37.0588475)",
210716459,residential,False,True,41.730000000000004,,"LINESTRING (37.3812798 37.0588767, 37.3810376 37.0588888, 37.3808265 37.0589567)",
210716230,residential,False,True,101.436,,"LINESTRING (37.3808265 37.0589567, 37.3807581 37.0580461)",
210716459,residential,False,True,8.879,,"LINESTRING (37.3808265 37.0589567, 37.3807272 37.0589665)",
210716459,residential,False,False,41.730000000000004,,"LINESTRING (37.3808265 37.0589567, 37.3810376 37.0588888, 37.3812798 37.0588767)",
210716195,residential,False,True,109.441,,"LINESTRING (37.3807272 37.0589665, 37.380747 37.0599506)",
210716459,residential,False,False,8.879,,"LINESTRING (37.3807272 37.0589665, 37.3808265 37.0589567)",
210716459,residential,False,True,20.559,,"LINESTRING (37.3807272 37.0589665, 37.3804971 37.0589881)",
210716212,residential,False,True,102.441,,"LINESTRING (37.3804971 37.0589881, 37.3804342 37.0580682)",
210716459,residential,False,False,20.559,,"LINESTRING (37.3804971 37.0589881, 37.3807272 37.0589665)",
210716459,residential,False,True,59.206,,"LINESTRING (37.3804971 37.0589881, 37.3798351 37.0590546)",
47026580,primary,True,False,102.033,,"LINESTRING (37.3798351 37.0590546, 37.3798862 37.0599713)",
210716459,residential,False,False,59.206,,"LINESTRING (37.3798351 37.0590546, 37.3804971 37.0589881)",
210716284,residential,False,True,87.14,,"LINESTRING (37.3845211 37.0590572, 37.3839596 37.0592998, 37.3839 37.0594137, 37.3837112 37.0594163)",
237176566,tertiary,True,False,99.22,Belediye Caddesi,"LINESTRING (37.3845211 37.0590572, 37.3844202 37.0589482, 37.3840424 37.0585823, 37.3837424 37.058432)",
210716254,residential,False,True,90.786,,"LINESTRING (37.3770939 37.0592517, 37.378117 37.0592479)",
210716448,residential,False,True,10.738,,"LINESTRING (37.3770939 37.0592517, 37.3771011 37.0593481)",
210716448,residential,False,False,60.372,,"LINESTRING (37.3770939 37.0592517, 37.3770869 37.058789, 37.3770857 37.0587088)",
210716254,residential,False,False,90.786,,"LINESTRING (37.378117 37.0592479, 37.3770939 37.0592517)",
210716364,residential,False,False,78.616,Değirmen Sokak,"LINESTRING (37.378117 37.0592479, 37.3781785 37.0599532)",
210716364,residential,False,True,207.257,Değirmen Sokak,"LINESTRING (37.378117 37.0592479, 37.3782362 37.0591427, 37.3785943 37.0574445)",
210716448,residential,False,False,10.738,,"LINESTRING (37.3771011 37.0593481, 37.3770939 37.0592517)",
210716448,residential,False,True,66.967,,"LINESTRING (37.3771011 37.0593481, 37.3771268 37.05995)",
210716309,residential,False,False,104.15,,"LINESTRING (37.3771011 37.0593481, 37.376531 37.0593856, 37.3764512 37.0594057, 37.3763815 37.0594335, 37.3762165 37.059579, 37.3760623 37.0596732)",
210716284,residential,False,False,87.14,,"LINESTRING (37.3837112 37.0594163, 37.3839 37.0594137, 37.3839596 37.0592998, 37.3845211 37.0590572)",
210716441,residential,False,False,38.681,,"LINESTRING (37.3837112 37.0594163, 37.3837176 37.0595477, 37.3837532 37.0596818, 37.3837917 37.0597549)",
210716441,residential,False,True,68.00999999999999,,"LINESTRING (37.3837112 37.0594163, 37.3836771 37.0593118, 37.3836342 37.0591018, 37.3835831 37.0588138)",
210716367,residential,False,False,35.208,,"LINESTRING (37.3850201 37.0595467, 37.3846372 37.0596297)",
237176566,tertiary,True,False,70.514,Belediye Caddesi,"LINESTRING (37.3850201 37.0595467, 37.3848559 37.059337, 37.3845211 37.0590572)",
210716174,tertiary,False,True,41.731,,"LINESTRING (37.3760623 37.0596732, 37.3760281 37.0600475)",
210716174,tertiary,False,False,130.228,,"LINESTRING (37.3760623 37.0596732, 37.3760945 37.0588802, 37.3761449 37.0585046)",
210716309,residential,False,True,104.15,,"LINESTRING (37.3760623 37.0596732, 37.3762165 37.059579, 37.3763815 37.0594335, 37.3764512 37.0594057, 37.376531 37.0593856, 37.3771011 37.0593481)",
210716276,residential,False,False,35.014,,"LINESTRING (37.3846372 37.0596297, 37.384654 37.0599443)",
210716367,residential,False,False,76.306,,"LINESTRING (37.3846372 37.0596297, 37.3837917 37.0597549)",
210716367,residential,False,True,35.208,,"LINESTRING (37.3846372 37.0596297, 37.3850201 37.0595467)",
210716367,residential,False,True,76.306,,"LINESTRING (37.3837917 37.0597549, 37.3846372 37.0596297)",
210716441,residential,False,False,23.607,,"LINESTRING (37.3837917 37.0597549, 37.3838363 37.0599642)",
210716441,residential,False,True,38.681,,"LINESTRING (37.3837917 37.0597549, 37.3837532 37.0596818, 37.3837176 37.0595477, 37.3837112 37.0594163)",
210716346,residential,False,True,22.836,,"LINESTRING (37.3743004 37.0597732, 37.3745534 37.0598108)",
210716346,residential,False,False,22.836,,"LINESTRING (37.3745534 37.0598108, 37.3743004 37.0597732)",
210716346,residential,False,True,97.802,,"LINESTRING (37.3745534 37.0598108, 37.3756308 37.0599963)",
210716206,residential,False,False,49.507000000000005,,"LINESTRING (37.3745534 37.0598108, 37.3745021 37.0601065, 37.374495 37.0602531)",
210716216,residential,False,False,154.231,,"LINESTRING (37.3831659 37.0598232, 37.381431 37.0599076)",
210716454,residential,False,False,50.068,,"LINESTRING (37.3831659 37.0598232, 37.3832478 37.0602687)",
210716454,residential,False,True,104.0,,"LINESTRING (37.3831659 37.0598232, 37.3829528 37.0589035)",
210716216,residential,False,False,60.882,,"LINESTRING (37.381431 37.0599076, 37.380747 37.0599506)",
210716216,residential,False,True,154.231,,"LINESTRING (37.381431 37.0599076, 37.3831659 37.0598232)",
210716417,residential,False,False,31.214000000000002,,"LINESTRING (37.381431 37.0599076, 37.3814532 37.060083, 37.3814663 37.0601869)",
210716417,residential,False,True,116.481,,"LINESTRING (37.381431 37.0599076, 37.3813442 37.0591718, 37.3813427 37.0591417, 37.3813374 37.0590913, 37.3813324 37.0589887, 37.3813255 37.0589219, 37.3812798 37.0588767)",
210716195,residential,False,False,109.441,,"LINESTRING (37.380747 37.0599506, 37.3807272 37.0589665)",
210716216,residential,False,True,60.882,,"LINESTRING (37.380747 37.0599506, 37.381431 37.0599076)",
210716216,residential,False,False,76.42,,"LINESTRING (37.380747 37.0599506, 37.3801365 37.059968, 37.3798862 37.0599713)",
210716272,residential,False,True,92.205,,"LINESTRING (37.380747 37.0599506, 37.3807453 37.0602042, 37.3814663 37.0601869)",
210716410,residential,False,False,16.818,,"LINESTRING (37.3771268 37.05995, 37.3769376 37.0599589)",
210716410,residential,False,True,85.871,,"LINESTRING (37.3771268 37.05995, 37.3780945 37.0599568)",
210716448,residential,False,False,66.967,,"LINESTRING (37.3771268 37.05995, 37.3771011 37.0593481)",
210716276,residential,False,False,32.184,,"LINESTRING (37.384654 37.0599443, 37.3846688 37.0602335)",
210716276,residential,False,True,35.014,,"LINESTRING (37.384654 37.0599443, 37.3846372 37.0596297)",
210716370,residential,False,True,72.592,,"LINESTRING (37.384654 37.0599443, 37.3838363 37.0599642)",
210716401,residential,False,False,22.443,,"LINESTRING (37.3769376 37.0599589, 37.3771008 37.0601131)",
210716410,residential,False,True,16.818,,"LINESTRING (37.3769376 37.0599589, 37.3771268 37.05995)",
210716410,residential,False,False,81.732,,"LINESTRING (37.3769376 37.0599589, 37.3763922 37.0599748, 37.3760281 37.0600475)",
210716410,residential,False,False,85.871,,"LINESTRING (37.3780945 37.0599568, 37.3771268 37.05995)",
210716193,residential,False,True,7.473,,"LINESTRING (37.3780945 37.0599568, 37.3781254 37.059957, 37.3781785 37.0599532)",
210716356,residential,False,False,91.836,,"LINESTRING (37.3780945 37.0599568, 37.3780844 37.0604402, 37.377987 37.0607737)",
210716364,residential,False,True,78.616,Değirmen Sokak,"LINESTRING (37.3781785 37.0599532, 37.378117 37.0592479)",
210716193,residential,False,False,7.473,,"LINESTRING (37.3781785 37.0599532, 37.3781254 37.059957, 37.3780945 37.0599568)",
210716259,residential,False,True,140.411,,"LINESTRING (37.3781785 37.0599532, 37.3794589 37.0599545, 37.3795867 37.0599568, 37.3797608 37.05996)",
210716370,residential,False,False,72.592,,"LINESTRING (37.3838363 37.0599642, 37.384654 37.0599443)",
210716441,residential,False,True,23.607,,"LINESTRING (37.3838363 37.0599642, 37.3837917 37.0597549)",
210716441,residential,False,False,33.815,,"LINESTRING (37.3838363 37.0599642, 37.3838862 37.0601985, 37.3839002 37.060264)",
210716346,residential,False,False,97.802,,"LINESTRING (37.3756308 37.0599963, 37.3745534 37.0598108)",
210716346,residential,False,True,35.711,,"LINESTRING (37.3756308 37.0599963, 37.3760281 37.0600475)",
210716466,residential,False,True,126.13100000000001,,"LINESTRING (37.3756308 37.0599963, 37.375708 37.059607, 37.3754662 37.0594773, 37.3753766 37.0591562, 37.3752882 37.058992)",
210716174,tertiary,False,False,41.731,,"LINESTRING (37.3760281 37.0600475, 37.3760623 37.0596732)",
210716346,residential,False,False,35.711,,"LINESTRING (37.3760281 37.0600475, 37.3756308 37.0599963)",
210716174,tertiary,False,True,67.424,,"LINESTRING (37.3760281 37.0600475, 37.3760166 37.0601993, 37.3759179 37.0606467)",
210716410,residential,False,True,81.732,,"LINESTRING (37.3760281 37.0600475, 37.3763922 37.0599748, 37.3769376 37.0599589)",
210716401,residential,False,False,20.827,,"LINESTRING (37.3771008 37.0601131, 37.3772518 37.0602565)",
210716401,residential,False,True,22.443,,"LINESTRING (37.3771008 37.0601131, 37.3769376 37.0599589)",
210716270,residential,False,False,116.22899999999998,,"LINESTRING (37.3771008 37.0601131, 37.3770493 37.0601655, 37.37693 37.060341, 37.3768964 37.0603924, 37.3768522 37.0604866, 37.376765 37.0605989, 37.3766899 37.0606867, 37.376655 37.0607263, 37.3766524 37.0607573, 37.3767128 37.061056)",
210716417,residential,False,False,16.518,,"LINESTRING (37.3814663 37.0601869, 37.381485 37.0603347)",
210716272,residential,False,False,92.205,,"LINESTRING (37.3814663 37.0601869, 37.3807453 37.0602042, 37.380747 37.0599506)",
210716417,residential,False,True,31.214000000000002,,"LINESTRING (37.3814663 37.0601869, 37.3814532 37.060083, 37.381431 37.0599076)",
210716401,residential,False,True,20.827,,"LINESTRING (37.3772518 37.0602565, 37.3771008 37.0601131)",
210716345,residential,False,False,74.017,,"LINESTRING (37.3772518 37.0602565, 37.3772357 37.0602971, 37.377229 37.0604181, 37.3772451 37.0607466, 37.3772523 37.0609197)",
210716401,residential,False,False,87.828,,"LINESTRING (37.3772518 37.0602565, 37.3774089 37.0603722, 37.3775418 37.0605207, 37.3776626 37.0606024, 37.377987 37.0607737)",
210716206,residential,False,True,49.507000000000005,,"LINESTRING (37.374495 37.0602531, 37.3745021 37.0601065, 37.3745534 37.0598108)",
210716275,residential,False,True,133.931,,"LINESTRING (37.374495 37.0602531, 37.3751222 37.0604675, 37.3755478 37.060572, 37.3759179 37.0606467)",
