osmid,highway,oneway,reversed,length,geometry,ref,name,maxspeed,lanes,bridge
226430359,residential,False,True,194.831,"LINESTRING (28.4210174 37.1003781, 28.420912 37.1004779, 28.4206477 37.1007136, 28.4205149 37.1008315, 28.420358 37.100928, 28.420188 37.1009468, 28.4199859 37.1009002, 28.4198886 37.1009317, 28.4198238 37.1009667, 28.4195137 37.1011579, 28.4193267 37.101327)",,Alparslan Caddesi,,,
226430381,residential,False,False,4.916,"LINESTRING (28.4179662 37.1012817, 28.418009 37.1013098)",,,,,
226430350,residential,False,True,148.543,"LINESTRING (28.4179662 37.1012817, 28.4182652 37.1010241, 28.4181976 37.1009508, 28.4181418 37.1008489, 28.4180721 37.1006078, 28.4179749 37.1004311, 28.417749 37.1001401)",,Gölcüklüler Sokak,30,,
226430381,residential,False,True,159.927,"LINESTRING (28.4179662 37.1012817, 28.4176838 37.1011048, 28.4165305 37.1004115)",,,,,
226430381,residential,False,True,95.859,"LINESTRING (28.4165305 37.1004115, 28.4157029 37.099857)",,,,,
226430378,residential,False,False,233.846,"LINESTRING (28.4165305 37.1004115, 28.4160457 37.1008953, 28.416021 37.101105, 28.4161112 37.101752, 28.4163176 37.1023519)",,,,,
226430381,residential,False,False,159.927,"LINESTRING (28.4165305 37.1004115, 28.4176838 37.1011048, 28.4179662 37.1012817)",,,,,
226430375,residential,False,False,37.383,"LINESTRING (28.4137679 37.1006014, 28.4139564 37.1009021)",,,,,
226430375,residential,False,False,66.128,"LINESTRING (28.4139564 37.1009021, 28.4142685 37.1014422)",,,,,
226430375,residential,False,True,37.383,"LINESTRING (28.4139564 37.1009021, 28.4137679 37.1006014)",,,,,
226430327,residential,False,False,152.623,"LINESTRING (28.4139564 37.1009021, 28.4133439 37.1011839, 28.4129596 37.1013387, 28.4127726 37.1014141, 28.4124534 37.1015692)",,,,,
226430338,residential,False,False,128.499,"LINESTRING (28.4193267 37.101327, 28.4195475 37.1014774, 28.4197338 37.1015409, 28.4199046 37.1015785, 28.4202698 37.1017147, 28.4206349 37.1017851)",,,,,
226430359,residential,False,False,194.831,"LINESTRING (28.4193267 37.101327, 28.4195137 37.1011579, 28.4198238 37.1009667, 28.4198886 37.1009317, 28.4199859 37.1009002, 28.420188 37.1009468, 28.420358 37.100928, 28.4205149 37.1008315, 28.4206477 37.1007136, 28.420912 37.1004779, 28.4210174 37.1003781)",,Alparslan Caddesi,,,
226430359,residential,False,True,89.602,"LINESTRING (28.4193267 37.101327, 28.419129 37.1014464, 28.4188009 37.1015978, 28.418454 37.1017278)",,Alparslan Caddesi,,,
226430375,residential,False,True,66.128,"LINESTRING (28.4142685 37.1014422, 28.4139564 37.1009021)",,,,,
226430375,residential,False,False,176.314,"LINESTRING (28.4142685 37.1014422, 28.4146396 37.1021374, 28.4151284 37.1028702)",,,,,
226430383,residential,False,True,144.128,"LINESTRING (28.4142685 37.1014422, 28.4138622 37.1016489, 28.4128858 37.1021232)",,,,,
226430327,residential,False,False,20.051,"LINESTRING (28.4124534 37.1015692, 28.4122603 37.101663)",,,,,
226430346,residential,False,False,72.563,"LINESTRING (28.4124534 37.1015692, 28.4128858 37.1021232)",,,,,
226430327,residential,False,True,152.62300000000002,"LINESTRING (28.4124534 37.1015692, 28.4127726 37.1014141, 28.4129596 37.1013387, 28.4133439 37.1011839, 28.4139564 37.1009021)",,,,,
226430327,residential,False,True,20.051,"LINESTRING (28.4122603 37.101663, 28.4124534 37.1015692)",,,,,
"[226430383, 226430327]",residential,False,False,335.39399999999995,"LINESTRING (28.4122603 37.101663, 28.4113003 37.1021891, 28.4112414 37.1024239, 28.4111648 37.1025742, 28.4113121 37.102748, 28.4114299 37.102842, 28.411848 37.1027246, 28.4121366 37.102485, 28.4125665 37.1022783, 28.4128415 37.1021448)",,,,,
226430387,residential,False,True,493.79099999999994,"LINESTRING (28.4122603 37.101663, 28.4119859 37.1013082, 28.4117008 37.1009396, 28.4117272 37.1008679, 28.4117597 37.1007799, 28.4117067 37.1005451, 28.4118833 37.1004229, 28.4123015 37.1002961, 28.4123932 37.1002825, 28.4141684 37.100019, 28.4155475 37.0997696)",,,,,
226430359,residential,False,False,89.60199999999999,"LINESTRING (28.418454 37.1017278, 28.4188009 37.1015978, 28.419129 37.1014464, 28.4193267 37.101327)",,Alparslan Caddesi,,,
226430359,residential,False,True,59.73700000000001,"LINESTRING (28.418454 37.1017278, 28.418062 37.101897, 28.417967 37.10195, 28.417937 37.102036)",,Alparslan Caddesi,,,
226430381,residential,False,True,61.01,"LINESTRING (28.418454 37.1017278, 28.4181326 37.101413, 28.418009 37.1013098)",,,,,
226430338,residential,False,True,128.499,"LINESTRING (28.4206349 37.1017851, 28.4202698 37.1017147, 28.4199046 37.1015785, 28.4197338 37.1015409, 28.4195475 37.1014774, 28.4193267 37.101327)",,,,,
226430361,residential,False,False,146.67499999999998,"LINESTRING (28.4206349 37.1017851, 28.420682 37.1019448, 28.4213122 37.1026635, 28.4215475 37.1028686)",,,,,
226430381,residential,False,True,4.916,"LINESTRING (28.418009 37.1013098, 28.4179662 37.1012817)",,,,,
226430358,residential,False,False,191.86599999999999,"LINESTRING (28.418009 37.1013098, 28.4172855 37.1018807, 28.4169215 37.1020841, 28.4166815 37.1021614, 28.4164578 37.102241, 28.4163176 37.1023519)",,,,,
226430381,residential,False,False,61.01,"LINESTRING (28.418009 37.1013098, 28.4181326 37.101413, 28.418454 37.1017278)",,,,,
226430346,residential,False,True,72.563,"LINESTRING (28.4128858 37.1021232, 28.4124534 37.1015692)",,,,,
226430383,residential,False,True,4.605,"LINESTRING (28.4128858 37.1021232, 28.4128415 37.1021448)",,,,,
226430383,residential,False,False,144.128,"LINESTRING (28.4128858 37.1021232, 28.4138622 37.1016489, 28.4142685 37.1014422)",,,,,
226430348,residential,False,False,68.083,"LINESTRING (28.4128415 37.1021448, 28.413338 37.1026118)",,,,,
226430383,residential,False,False,4.605,"LINESTRING (28.4128415 37.1021448, 28.4128858 37.1021232)",,,,,
"[226430327, 226430383]",residential,False,True,335.394,"LINESTRING (28.4128415 37.1021448, 28.4125665 37.1022783, 28.4121366 37.102485, 28.411848 37.1027246, 28.4114299 37.102842, 28.4113121 37.102748, 28.4111648 37.1025742, 28.4112414 37.1024239, 28.4113003 37.1021891, 28.4122603 37.101663)",,,,,
226430348,residential,False,True,68.083,"LINESTRING (28.413338 37.1026118, 28.4128415 37.1021448)",,,,,
226430379,residential,False,False,169.52800000000002,"LINESTRING (28.4201463 37.1028622, 28.4198752 37.1031661, 28.4194512 37.1034103, 28.4186678 37.1037965)",,,,,
226430419,secondary,False,False,106.00399999999999,"LINESTRING (28.4201463 37.1028622, 28.420978 37.102872, 28.4213415 37.1028699)",48-25,,,,
226430419,secondary,False,True,223.739,"LINESTRING (28.4201463 37.1028622, 28.419875 37.102859, 28.419716 37.102849, 28.419568 37.102842, 28.419437 37.102827, 28.419316 37.102786, 28.41921 37.102746, 28.4189342 37.1026012, 28.41889 37.102578, 28.418252 37.10226, 28.41819 37.102217, 28.418127 37.102169, 28.41807 37.102117, 28.41802 37.102073, 28.417976 37.102045, 28.417937 37.102036)",48-25,,,,
226430419,secondary,False,True,18.269,"LINESTRING (28.4215475 37.1028686, 28.4213415 37.1028699)",48-25,,,,
226430357,residential,False,False,224.116,"LINESTRING (28.4215475 37.1028686, 28.4218422 37.103105, 28.4221956 37.1034056, 28.4220837 37.1035137, 28.4219247 37.1037062, 28.4216656 37.1039974, 28.4216597 37.1041337, 28.4216243 37.1042699, 28.4214653 37.1045047)",,,,,
226430361,residential,False,True,146.67499999999998,"LINESTRING (28.4215475 37.1028686, 28.4213122 37.1026635, 28.420682 37.1019448, 28.4206349 37.1017851)",,,,,
226430419,secondary,False,False,18.269,"LINESTRING (28.4213415 37.1028699, 28.4215475 37.1028686)",48-25,,,,
226430372,residential,False,False,120.089,"LINESTRING (28.4213415 37.1028699, 28.4210118 37.1031473, 28.420841 37.1033774, 28.4206938 37.1036499, 28.4206791 37.1036852, 28.4206408 37.1037767)",,,,,
226430419,secondary,False,True,106.00399999999999,"LINESTRING (28.4213415 37.1028699, 28.420978 37.102872, 28.4201463 37.1028622)",48-25,,,,
226430366,residential,False,False,148.04,"LINESTRING (28.4151284 37.1028702, 28.4137429 37.1036128)",,,,,
226430375,residential,False,False,62.417,"LINESTRING (28.4151284 37.1028702, 28.4154984 37.1033477)",,,,,
226430375,residential,False,True,176.314,"LINESTRING (28.4151284 37.1028702, 28.4146396 37.1021374, 28.4142685 37.1014422)",,,,,
226430419,secondary,False,True,35.519,"LINESTRING (28.4167061 37.1028026, 28.4163289 37.10291)",48-25,,,,
226430378,residential,False,True,61.394,"LINESTRING (28.4167061 37.1028026, 28.4165508 37.1025667, 28.4165058 37.1025218, 28.4164425 37.1024454, 28.4163176 37.1023519)",,,,,
226430419,secondary,False,False,139.22899999999998,"LINESTRING (28.4167061 37.1028026, 28.417528 37.102368, 28.417571 37.102338, 28.417607 37.102306, 28.417937 37.102036)",48-25,,,,
226430419,secondary,False,False,35.519,"LINESTRING (28.4163289 37.10291, 28.4167061 37.1028026)",48-25,,,,
226430380,residential,False,False,161.087,"LINESTRING (28.4163289 37.10291, 28.416541 37.1032642, 28.4165948 37.103354, 28.4166375 37.1034178, 28.416758 37.103598, 28.4168775 37.1037767, 28.417172 37.1040209, 28.417274 37.1041333)",,,,,
226430419,secondary,False,True,88.32900000000001,"LINESTRING (28.4163289 37.10291, 28.416163 37.102985, 28.4154984 37.1033477)",48-25,,,,
226430375,residential,False,True,62.417,"LINESTRING (28.4154984 37.1033477, 28.4151284 37.1028702)",,,,,
226430419,secondary,False,False,88.32900000000001,"LINESTRING (28.4154984 37.1033477, 28.416163 37.102985, 28.4163289 37.10291)",48-25,,,,
226430419,secondary,False,True,147.602,"LINESTRING (28.4154984 37.1033477, 28.415267 37.103474, 28.414171 37.104148)",48-25,,,,
226430355,residential,False,True,50.153,"LINESTRING (28.4111648 37.1033868, 28.4114829 37.1033915, 28.4117302 37.1033868)",,,,,
226430355,residential,False,False,50.153,"LINESTRING (28.4117302 37.1033868, 28.4114829 37.1033915, 28.4111648 37.1033868)",,,,,
226430355,residential,False,True,204.56400000000002,"LINESTRING (28.4117302 37.1033868, 28.4119305 37.1033211, 28.412113 37.1032412, 28.4123309 37.1031896, 28.4126313 37.1031003, 28.4127314 37.103105, 28.4128374 37.1033023, 28.4128845 37.10357, 28.4134087 37.1038424)",,,,,
226430364,living_street,False,True,267.05400000000003,"LINESTRING (28.4117302 37.1033868, 28.4116242 37.1039364, 28.4113121 37.1047161, 28.4108113 37.1056624)",,,,,
226430366,residential,False,True,148.04,"LINESTRING (28.4137429 37.1036128, 28.4151284 37.1028702)",,,,,
226430373,residential,False,False,70.59,"LINESTRING (28.4137429 37.1036128, 28.414171 37.104148)",,,,,
226430366,residential,False,False,39.183,"LINESTRING (28.4137429 37.1036128, 28.4136737 37.1036499, 28.4134087 37.1038424)",,,,,
226430372,residential,False,True,120.089,"LINESTRING (28.4206408 37.1037767, 28.4206791 37.1036852, 28.4206938 37.1036499, 28.420841 37.1033774, 28.4210118 37.1031473, 28.4213415 37.1028699)",,,,,
226430379,residential,False,False,129.44299999999998,"LINESTRING (28.4186678 37.1037965, 28.4186031 37.1038284, 28.4178551 37.1040162, 28.417274 37.1041333)",,,,,
226430379,residential,False,True,169.528,"LINESTRING (28.4186678 37.1037965, 28.4194512 37.1034103, 28.4198752 37.1031661, 28.4201463 37.1028622)",,,,,
226430389,residential,False,False,155.788,"LINESTRING (28.4186678 37.1037965, 28.418874 37.1040867, 28.4188976 37.1042887, 28.4195218 37.1046597, 28.4197613 37.1048111)",,,,,
226430355,residential,False,False,204.564,"LINESTRING (28.4134087 37.1038424, 28.4128845 37.10357, 28.4128374 37.1033023, 28.4127314 37.103105, 28.4126313 37.1031003, 28.4123309 37.1031896, 28.412113 37.1032412, 28.4119305 37.1033211, 28.4117302 37.1033868)",,,,,
226430366,residential,False,True,39.183,"LINESTRING (28.4134087 37.1038424, 28.4136737 37.1036499, 28.4137429 37.1036128)",,,,,
226430377,living_street,False,False,146.109,"LINESTRING (28.4134087 37.1038424, 28.4131319 37.1041712, 28.4128256 37.104392, 28.4125547 37.1043028, 28.4123957 37.1043403, 28.4121484 37.1044437)",,,,,
226430379,residential,False,True,129.443,"LINESTRING (28.417274 37.1041333, 28.4178551 37.1040162, 28.4186031 37.1038284, 28.4186678 37.1037965)",,,,,
226430380,residential,False,False,228.539,"LINESTRING (28.417274 37.1041333, 28.4174193 37.1042934, 28.417773 37.1048885, 28.4180083 37.1052844, 28.4184676 37.1059514)",,,,,
226430380,residential,False,True,161.087,"LINESTRING (28.417274 37.1041333, 28.417172 37.1040209, 28.4168775 37.1037767, 28.416758 37.103598, 28.4166375 37.1034178, 28.4165948 37.103354, 28.416541 37.1032642, 28.4163289 37.10291)",,,,,
226430363,living_street,False,False,72.80600000000001,"LINESTRING (28.4199871 37.1042135, 28.4200283 37.1043591, 28.4199812 37.1045235, 28.4197613 37.1048111)",,,,,
226430377,living_street,False,True,146.109,"LINESTRING (28.4121484 37.1044437, 28.4123957 37.1043403, 28.4125547 37.1043028, 28.4128256 37.104392, 28.4131319 37.1041712, 28.4134087 37.1038424)",,,,,
226430357,residential,False,False,146.747,"LINESTRING (28.4214653 37.1045047, 28.4211224 37.1046278, 28.4207586 37.1047584, 28.4200071 37.1051232)",,,,,
226430357,residential,False,True,224.11599999999999,"LINESTRING (28.4214653 37.1045047, 28.4216243 37.1042699, 28.4216597 37.1041337, 28.4216656 37.1039974, 28.4219247 37.1037062, 28.4220837 37.1035137, 28.4221956 37.1034056, 28.4218422 37.103105, 28.4215475 37.1028686)",,,,,
226430363,living_street,False,True,72.80600000000001,"LINESTRING (28.4197613 37.1048111, 28.4199812 37.1045235, 28.4200283 37.1043591, 28.4199871 37.1042135)",,,,,
226430389,residential,False,False,41.567,"LINESTRING (28.4197613 37.1048111, 28.419834 37.104857, 28.4200071 37.1051232)",,,,,
226430389,residential,False,True,155.788,"LINESTRING (28.4197613 37.1048111, 28.4195218 37.1046597, 28.4188976 37.1042887, 28.418874 37.1040867, 28.4186678 37.1037965)",,,,,
226430373,residential,False,True,139.354,"LINESTRING (28.4152756 37.1049838, 28.4149223 37.10481, 28.4145807 37.1045893, 28.4143274 37.1044484, 28.414171 37.104148)",,,,,
226430357,residential,False,False,164.68800000000002,"LINESTRING (28.4200071 37.1051232, 28.4199459 37.1051529, 28.4184676 37.1059514)",,,,,
226430357,residential,False,True,146.747,"LINESTRING (28.4200071 37.1051232, 28.4207586 37.1047584, 28.4211224 37.1046278, 28.4214653 37.1045047)",,,,,
226430389,residential,False,False,188.37599999999998,"LINESTRING (28.4200071 37.1051232, 28.4203404 37.1057259, 28.420735 37.1067123)",,,,,
226430389,residential,False,True,41.567,"LINESTRING (28.4200071 37.1051232, 28.419834 37.104857, 28.4197613 37.1048111)",,,,,
226430357,residential,False,True,148.734,"LINESTRING (28.4148516 37.1052844, 28.4150813 37.1057682, 28.4151438 37.1058263, 28.4151873 37.1058668, 28.4152081 37.1059003, 28.4155289 37.1064164, 28.4155876 37.1064775)",,,,,
226430336,residential,False,False,186.46900000000002,"LINESTRING (28.4108113 37.1056624, 28.4109057 37.1057071, 28.411371 37.1058433, 28.4115825 37.1058893, 28.411954 37.1059702, 28.4128316 37.1061016)",,,,,
226430364,living_street,False,False,267.05400000000003,"LINESTRING (28.4108113 37.1056624, 28.4113121 37.1047161, 28.4116242 37.1039364, 28.4117302 37.1033868)",,,,,
226430357,residential,False,False,180.627,"LINESTRING (28.4184676 37.1059514, 28.4176387 37.1064483, 28.4176137 37.1064633, 28.4172132 37.1066183, 28.4168068 37.1068814)",,,,,
226430357,residential,False,True,164.68800000000002,"LINESTRING (28.4184676 37.1059514, 28.4199459 37.1051529, 28.4200071 37.1051232)",,,,,
226430380,residential,False,True,228.539,"LINESTRING (28.4184676 37.1059514, 28.4180083 37.1052844, 28.417773 37.1048885, 28.4174193 37.1042934, 28.417274 37.1041333)",,,,,
226430336,residential,False,True,186.469,"LINESTRING (28.4128316 37.1061016, 28.411954 37.1059702, 28.4115825 37.1058893, 28.411371 37.1058433, 28.4109057 37.1057071, 28.4108113 37.1056624)",,,,,
226430419,secondary,False,False,250.72800000000004,"LINESTRING (28.4128316 37.1061016, 28.4128472 37.1060386, 28.4129317 37.1058058, 28.413431 37.105097, 28.4137679 37.1044812, 28.414076 37.104215, 28.414171 37.104148)",48-25,,,,
226430419,secondary,False,True,55.933,"LINESTRING (28.4128316 37.1061016, 28.412816 37.1061643, 28.4126952 37.1063602, 28.412557 37.1065515)",48-25,,,,
226430357,residential,False,False,148.734,"LINESTRING (28.4155876 37.1064775, 28.4155289 37.1064164, 28.4152081 37.1059003, 28.4151873 37.1058668, 28.4151438 37.1058263, 28.4150813 37.1057682, 28.4148516 37.1052844)",,,,,
226430357,residential,False,True,131.469,"LINESTRING (28.4155876 37.1064775, 28.4156643 37.1065573, 28.4158312 37.1066722, 28.416265 37.1069706, 28.4164005 37.1069847, 28.4168068 37.1068814)",,,,,
226430419,secondary,False,False,55.933,"LINESTRING (28.412557 37.1065515, 28.4126952 37.1063602, 28.412816 37.1061643, 28.4128316 37.1061016)",48-25,,,,
226430389,residential,False,True,188.37599999999998,"LINESTRING (28.420735 37.1067123, 28.4203404 37.1057259, 28.4200071 37.1051232)",,,,,
226430357,residential,False,False,131.469,"LINESTRING (28.4168068 37.1068814, 28.4164005 37.1069847, 28.416265 37.1069706, 28.4158312 37.1066722, 28.4156643 37.1065573, 28.4155876 37.1064775)",,,,,
226430357,residential,False,True,180.62699999999998,"LINESTRING (28.4168068 37.1068814, 28.4172132 37.1066183, 28.4176137 37.1064633, 28.4176387 37.1064483, 28.4184676 37.1059514)",,,,,
1000488118,residential,False,False,73.19,"LINESTRING (28.4200304 37.098811, 28.4193976 37.0992335)",,,,,
226430340,residential,False,False,200.08599999999998,"LINESTRING (28.4200304 37.098811, 28.4202492 37.0989763, 28.4203876 37.099093, 28.4205605 37.0993964, 28.4207474 37.0997166, 28.4208428 37.1000035, 28.4208676 37.1001255, 28.4208894 37.1002175, 28.4209101 37.1002927, 28.4210174 37.1003781)",,İsmet İnönü Caddesi,,,
226430358,residential,False,True,191.86599999999999,"LINESTRING (28.4163176 37.1023519, 28.4164578 37.102241, 28.4166815 37.1021614, 28.4169215 37.1020841, 28.4172855 37.1018807, 28.418009 37.1013098)",,,,,
226430378,residential,False,False,61.394,"LINESTRING (28.4163176 37.1023519, 28.4164425 37.1024454, 28.4165058 37.1025218, 28.4165508 37.1025667, 28.4167061 37.1028026)",,,,,
226430378,residential,False,True,233.846,"LINESTRING (28.4163176 37.1023519, 28.4161112 37.101752, 28.416021 37.101105, 28.4160457 37.1008953, 28.4165305 37.1004115)",,,,,
1000488118,residential,False,True,73.19,"LINESTRING (28.4193976 37.0992335, 28.4200304 37.098811)",,,,,
1000488118,residential,False,False,177.739,"LINESTRING (28.4193976 37.0992335, 28.4191408 37.0993862, 28.4189438 37.0995077, 28.4188326 37.0995762, 28.4184403 37.0997885, 28.4182675 37.0998853, 28.417749 37.1001401)",,,,,
226430350,residential,False,False,148.543,"LINESTRING (28.417749 37.1001401, 28.4179749 37.1004311, 28.4180721 37.1006078, 28.4181418 37.1008489, 28.4181976 37.1009508, 28.4182652 37.1010241, 28.4179662 37.1012817)",,Gölcüklüler Sokak,30,,
226430350,residential,False,True,131.13400000000001,"LINESTRING (28.417749 37.1001401, 28.4176918 37.1000664, 28.4173953 37.0997847, 28.4168069 37.0992323)",,Gölcüklüler Sokak,30,,
1000488118,residential,False,True,177.73900000000003,"LINESTRING (28.417749 37.1001401, 28.4182675 37.0998853, 28.4184403 37.0997885, 28.4188326 37.0995762, 28.4189438 37.0995077, 28.4191408 37.0993862, 28.4193976 37.0992335)",,,,,
"[226430339, 226430349]",residential,False,False,47.896,"LINESTRING (28.4151798 37.0992159, 28.4152602 37.099347, 28.4154138 37.0996041)",,,,,yes
