osmid,ref,highway,oneway,reversed,length,bridge,geometry
167326291,74-25,secondary,False,True,20.874,,"LINESTRING (32.6309115 41.5789299, 32.6311522 41.578983)"
210455779,,residential,False,False,32.806,,"LINESTRING (32.6309115 41.5789299, 32.6305196 41.5789631)"
167326297,74-25,secondary,False,True,79.137,,"LINESTRING (32.632191 41.5790505, 32.6330379 41.5793748)"
"[167326297, 167326291, 167326295]",74-25,secondary,False,False,86.74900000000001,yes,"LINESTRING (32.632191 41.5790505, 32.6320467 41.5790388, 32.6313654 41.5790021, 32.6311522 41.578983)"
737556465,,residential,False,False,367.115,,"LINESTRING (32.632191 41.5790505, 32.6325327 41.5794632, 32.6329189 41.5798241, 32.6330477 41.5800246, 32.6331389 41.5802974, 32.6331442 41.5804979, 32.6330799 41.5807626, 32.6324308 41.582055)"
167326297,74-25,secondary,False,False,79.137,,"LINESTRING (32.6330379 41.5793748, 32.632191 41.5790505)"
167326297,74-25,secondary,False,True,441.04499999999996,,"LINESTRING (32.6330379 41.5793748, 32.633359 41.5794339, 32.6344322 41.57946, 32.6361703 41.579421, 32.6373687 41.5793764, 32.6383279 41.5793783)"
210455728,,tertiary,False,False,78.017,,"LINESTRING (32.6330379 41.5793748, 32.6333711 41.5795944, 32.6337619 41.5798203)"
210455779,,residential,False,True,54.452,,"LINESTRING (32.6298712 41.5788967, 32.6301998 41.5789365, 32.6305196 41.5789631)"
210455733,,residential,False,True,125.66,,"LINESTRING (32.6305196 41.5789631, 32.6304752 41.5800927)"
210455779,,residential,False,True,32.806,,"LINESTRING (32.6305196 41.5789631, 32.6309115 41.5789299)"
210455779,,residential,False,False,54.452,,"LINESTRING (32.6305196 41.5789631, 32.6301998 41.5789365, 32.6298712 41.5788967)"
167326291,74-25,secondary,False,False,20.874,,"LINESTRING (32.6311522 41.578983, 32.6309115 41.5789299)"
"[167326297, 167326291, 167326295]",74-25,secondary,False,True,86.749,yes,"LINESTRING (32.6311522 41.578983, 32.6313654 41.5790021, 32.6320467 41.5790388, 32.632191 41.5790505)"
210455730,,tertiary,False,True,99.43100000000001,,"LINESTRING (32.6311522 41.578983, 32.6311848 41.5787193, 32.6312713 41.5785611, 32.6315323 41.5781463)"
167326297,74-25,secondary,False,False,441.04499999999996,,"LINESTRING (32.6383279 41.5793783, 32.6373687 41.5793764, 32.6361703 41.579421, 32.6344322 41.57946, 32.633359 41.5794339, 32.6330379 41.5793748)"
210455784,,residential,False,False,67.393,,"LINESTRING (32.6383279 41.5793783, 32.6384166 41.5796542, 32.63831 41.5799665)"
210455727,,residential,False,False,128.26500000000001,,"LINESTRING (32.6337619 41.5798203, 32.6340728 41.579694, 32.6343393 41.579694, 32.6351592 41.5800091)"
210455728,,tertiary,False,False,74.265,,"LINESTRING (32.6337619 41.5798203, 32.6339218 41.5799532, 32.6342541 41.5803744)"
210455728,,tertiary,False,True,78.017,,"LINESTRING (32.6337619 41.5798203, 32.6333711 41.5795944, 32.6330379 41.5793748)"
210455720,,residential,False,False,244.48499999999999,,"LINESTRING (32.63831 41.5799665, 32.636871 41.57992, 32.6365689 41.5798668, 32.636409 41.579807, 32.6362847 41.5798203, 32.6362403 41.5798934, 32.6365423 41.5803187, 32.6365423 41.5804183)"
210455784,,residential,False,False,64.405,,"LINESTRING (32.63831 41.5799665, 32.6380702 41.5804183, 32.6380702 41.5805114)"
210455784,,residential,False,True,67.393,,"LINESTRING (32.63831 41.5799665, 32.6384166 41.5796542, 32.6383279 41.5793783)"
210455731,,residential,False,False,85.543,,"LINESTRING (32.6351592 41.5800091, 32.6342541 41.5803744)"
210455727,,residential,False,False,56.529,,"LINESTRING (32.6351592 41.5800091, 32.6353076 41.5800662, 32.6355296 41.580219, 32.635614 41.5803637)"
210455727,,residential,False,True,128.26500000000001,,"LINESTRING (32.6351592 41.5800091, 32.6343393 41.579694, 32.6340728 41.579694, 32.6337619 41.5798203)"
210455733,,residential,False,False,125.66,,"LINESTRING (32.6304752 41.5800927, 32.6305196 41.5789631)"
210455743,,residential,False,False,100.883,,"LINESTRING (32.635614 41.5803637, 32.63449 41.5807046)"
210455727,,residential,False,False,110.102,,"LINESTRING (32.635614 41.5803637, 32.6356806 41.5804781, 32.6361514 41.5811625, 32.6362477 41.5812255)"
210455727,,residential,False,True,56.528999999999996,,"LINESTRING (32.635614 41.5803637, 32.6355296 41.580219, 32.6353076 41.5800662, 32.6351592 41.5800091)"
210455728,,tertiary,False,False,41.631,,"LINESTRING (32.6342541 41.5803744, 32.63449 41.5807046)"
210455731,,residential,False,True,85.543,,"LINESTRING (32.6342541 41.5803744, 32.6351592 41.5800091)"
210455728,,tertiary,False,True,74.265,,"LINESTRING (32.6342541 41.5803744, 32.6339218 41.5799532, 32.6337619 41.5798203)"
210455753,,residential,False,False,70.617,,"LINESTRING (32.6365423 41.5804183, 32.6373885 41.5804698)"
210455720,,residential,False,False,93.37700000000001,,"LINESTRING (32.6365423 41.5804183, 32.6365423 41.5804781, 32.636409 41.5808768, 32.6362477 41.5812255)"
210455720,,residential,False,True,244.485,,"LINESTRING (32.6365423 41.5804183, 32.6365423 41.5803187, 32.6362403 41.5798934, 32.6362847 41.5798203, 32.636409 41.579807, 32.6365689 41.5798668, 32.636871 41.57992, 32.63831 41.5799665)"
210455753,,residential,False,False,56.89,,"LINESTRING (32.6373885 41.5804698, 32.6380702 41.5805114)"
210455753,,residential,False,True,70.617,,"LINESTRING (32.6373885 41.5804698, 32.6365423 41.5804183)"
210455750,,residential,False,False,104.465,,"LINESTRING (32.6373885 41.5804698, 32.6372796 41.5809698, 32.6372229 41.5814006)"
210455753,,residential,False,True,56.89,,"LINESTRING (32.6380702 41.5805114, 32.6373885 41.5804698)"
210455784,,residential,False,False,115.81700000000001,,"LINESTRING (32.6380702 41.5805114, 32.6380702 41.580611, 32.6384255 41.5815147)"
210455784,,residential,False,True,64.405,,"LINESTRING (32.6380702 41.5805114, 32.6380702 41.5804183, 32.63831 41.5799665)"
