osmid,highway,oneway,reversed,length,name,maxspeed,geometry,bridge
174078460,residential,False,True,7.011,,,"LINESTRING (31.0459313 40.8890107, 31.0458498 40.8890241)",
174078437,tertiary,True,False,124.34,Düzce Caddesi,50,"LINESTRING (31.0459313 40.8890107, 31.0460552 40.8896608, 31.0461374 40.890118)",
174078460,residential,False,False,7.011,,,"LINESTRING (31.0458498 40.8890241, 31.0459313 40.8890107)",
174078460,residential,False,True,128.091,,,"LINESTRING (31.0458498 40.8890241, 31.0443395 40.889177)",
174078460,residential,False,False,128.091,,,"LINESTRING (31.0443395 40.889177, 31.0458498 40.8890241)",
"[174078506, 174078499]",residential,False,False,163.55200000000002,Okul Sokak,,"LINESTRING (31.0443395 40.889177, 31.0443656 40.8893937, 31.0445046 40.8898666, 31.0448521 40.8899914, 31.0454689 40.8900965)",
174078499,residential,False,False,9.508,,,"LINESTRING (31.0460447 40.890069, 31.0461374 40.890118)",
174078439,tertiary,True,False,117.338,Düzce Caddesi,50,"LINESTRING (31.0460447 40.890069, 31.0459728 40.8896696, 31.0458498 40.8890241)",
174078499,residential,False,True,49.245999999999995,,,"LINESTRING (31.0460447 40.890069, 31.0457643 40.8900439, 31.0454689 40.8900965)",
174078449,residential,False,True,143.663,Karadere Sokak,,"LINESTRING (31.0454689 40.8900965, 31.0453821 40.8902541, 31.0450912 40.8913536)",
174078499,residential,False,False,49.245999999999995,,,"LINESTRING (31.0454689 40.8900965, 31.0457643 40.8900439, 31.0460447 40.890069)",
"[174078506, 174078499]",residential,False,True,163.552,Okul Sokak,,"LINESTRING (31.0454689 40.8900965, 31.0448521 40.8899914, 31.0445046 40.8898666, 31.0443656 40.8893937, 31.0443395 40.889177)",
174078499,residential,False,True,9.508,,,"LINESTRING (31.0461374 40.890118, 31.0460447 40.890069)",
174078437,tertiary,True,False,126.36500000000001,Düzce Caddesi,50,"LINESTRING (31.0461374 40.890118, 31.0461788 40.8903482, 31.0460216 40.890929, 31.0460387 40.89124)",
174078515,residential,False,True,73.353,Tufan Sokak,,"LINESTRING (31.0492829 40.8901293, 31.0501344 40.8902736)",
236076993,residential,False,False,61.766,Şehit Fikri öztürk Caddesi,,"LINESTRING (31.0492829 40.8901293, 31.0494621 40.8895906)",
236076993,residential,False,True,70.222,Şehit Fikri öztürk Caddesi,,"LINESTRING (31.0492829 40.8901293, 31.0491613 40.8903592, 31.0490483 40.8907335)",
174078432,residential,False,True,75.103,,,"LINESTRING (31.0501344 40.8902736, 31.0499112 40.8909276)",
174078515,residential,False,False,73.353,Tufan Sokak,,"LINESTRING (31.0501344 40.8902736, 31.0492829 40.8901293)",
174078515,residential,False,True,13.465,Tufan Sokak,,"LINESTRING (31.0501344 40.8902736, 31.0502907 40.8903001)",
1113342817,tertiary,False,True,100.311,Yeni Cadde,,"LINESTRING (31.0512703 40.8902922, 31.0509383 40.8911587)",
174078515,residential,False,False,85.128,Tufan Sokak,,"LINESTRING (31.0512703 40.8902922, 31.0509683 40.8903723, 31.0506469 40.8903789, 31.0502907 40.8903001)",
174078515,residential,False,True,61.416,Tufan Sokak,,"LINESTRING (31.0512703 40.8902922, 31.051507 40.8902606, 31.051988 40.8903323)",
1113342817,tertiary,False,False,109.434,Yeni Cadde,,"LINESTRING (31.0512703 40.8902922, 31.0513113 40.8901851, 31.0516107 40.8893423)",
174078426,residential,False,True,125.774,Arabacı Sokak,,"LINESTRING (31.0502907 40.8903001, 31.0506708 40.8892061)",
174078515,residential,False,False,13.465,Tufan Sokak,,"LINESTRING (31.0502907 40.8903001, 31.0501344 40.8902736)",
174078515,residential,False,True,85.128,Tufan Sokak,,"LINESTRING (31.0502907 40.8903001, 31.0506469 40.8903789, 31.0509683 40.8903723, 31.0512703 40.8902922)",
174078459,residential,False,False,75.677,,,"LINESTRING (31.0490483 40.8907335, 31.0499112 40.8909276)",
236076993,residential,False,True,63.267,Şehit Fikri öztürk Caddesi,,"LINESTRING (31.0490483 40.8907335, 31.0488632 40.891285)",
236076993,residential,False,False,70.222,Şehit Fikri öztürk Caddesi,,"LINESTRING (31.0490483 40.8907335, 31.0491613 40.8903592, 31.0492829 40.8901293)",
174078439,tertiary,True,False,96.686,Düzce Caddesi,50,"LINESTRING (31.0459381 40.890924, 31.0460945 40.890346, 31.0460447 40.890069)",
450223253,residential,False,False,94.20299999999999,Kalyon Sokak,,"LINESTRING (31.0459381 40.890924, 31.045725 40.8910412, 31.0455527 40.8912901, 31.04544 40.8913468, 31.0452169 40.8913619, 31.0450912 40.8913536)",
174078432,residential,False,False,75.103,,,"LINESTRING (31.0499112 40.8909276, 31.0501344 40.8902736)",
174078459,residential,False,False,90.08,,,"LINESTRING (31.0499112 40.8909276, 31.0509383 40.8911587)",
174078459,residential,False,True,75.677,,,"LINESTRING (31.0499112 40.8909276, 31.0490483 40.8907335)",
174078459,residential,False,True,90.08,,,"LINESTRING (31.0509383 40.8911587, 31.0499112 40.8909276)",
1113342817,tertiary,False,False,100.311,Yeni Cadde,,"LINESTRING (31.0509383 40.8911587, 31.0512703 40.8902922)",
1113342817,tertiary,False,True,61.473,Yeni Cadde,,"LINESTRING (31.0509383 40.8911587, 31.0507348 40.8916897)",
174078439,tertiary,True,False,46.665,Düzce Caddesi,50,"LINESTRING (31.0459612 40.8913433, 31.0459381 40.890924)",
174078501,residential,False,True,7.1,Şanda Sokak,,"LINESTRING (31.0459612 40.8913433, 31.0460449 40.8913519)",
174078437,tertiary,True,False,48.278,Düzce Caddesi,50,"LINESTRING (31.0460449 40.8913519, 31.0460688 40.8917857)",
174078501,residential,False,False,7.1,Şanda Sokak,,"LINESTRING (31.0460449 40.8913519, 31.0459612 40.8913433)",
174078501,residential,False,True,125.711,Şanda Sokak,,"LINESTRING (31.0460449 40.8913519, 31.0467113 40.8913968, 31.0474237 40.8914822, 31.0475276 40.8914946)",
174078496,residential,False,False,63.282,Numan Sokak,,"LINESTRING (31.0475276 40.8914946, 31.0474613 40.8920615)",
174078501,residential,False,True,103.532,Şanda Sokak,,"LINESTRING (31.0475276 40.8914946, 31.0487442 40.8916398)",
174078501,residential,False,False,125.711,Şanda Sokak,,"LINESTRING (31.0475276 40.8914946, 31.0474237 40.8914822, 31.0467113 40.8913968, 31.0460449 40.8913519)",
174078501,residential,False,False,103.532,Şanda Sokak,,"LINESTRING (31.0487442 40.8916398, 31.0475276 40.8914946)",
236076993,residential,False,False,40.7,Şehit Fikri öztürk Caddesi,,"LINESTRING (31.0487442 40.8916398, 31.0488632 40.891285)",
236076993,residential,False,True,84.344,Şehit Fikri öztürk Caddesi,,"LINESTRING (31.0487442 40.8916398, 31.0486728 40.8923964)",
174078439,tertiary,True,False,44.606,Düzce Caddesi,50,"LINESTRING (31.0459833 40.8917441, 31.0459612 40.8913433)",
174078476,residential,False,False,8.547,Karanfil Sokak,,"LINESTRING (31.0459833 40.8917441, 31.0460688 40.8917857)",
174078476,residential,False,True,8.547,Karanfil Sokak,,"LINESTRING (31.0460688 40.8917857, 31.0459833 40.8917441)",
174078437,tertiary,True,False,89.595,Düzce Caddesi,50,"LINESTRING (31.0460688 40.8917857, 31.0460731 40.8918625, 31.0461661 40.8922334, 31.0463206 40.8925382, 31.0463328 40.8925614)",
174078476,residential,False,False,121.087,Karanfil Sokak,,"LINESTRING (31.0460688 40.8917857, 31.0470241 40.8919551, 31.0474613 40.8920615)",
174078449,residential,False,False,72.677,Karadere Sokak,,"LINESTRING (31.0449216 40.8919945, 31.0450912 40.8913536)",
450223251,residential,False,True,20.06,Şen Sokak,,"LINESTRING (31.0449216 40.8919945, 31.0446912 40.8920415)",
450223251,residential,False,False,339.54600000000005,Şen Sokak,,"LINESTRING (31.0449216 40.8919945, 31.0450601 40.8920182, 31.0453296 40.8920131, 31.0454224 40.8921634, 31.0454975 40.8923521, 31.0456168 40.892646, 31.0456609 40.8928247, 31.0456389 40.8928915, 31.0453583 40.892955, 31.0450535 40.8930218, 31.0448524 40.8930585, 31.0446757 40.8930385, 31.0445741 40.8929199, 31.0444835 40.8926761, 31.0444659 40.8924891, 31.044499 40.8923137, 31.0445984 40.8921467, 31.0446912 40.8920415)",
174078496,residential,False,False,14.891,Numan Sokak,,"LINESTRING (31.0474613 40.8920615, 31.0474457 40.8921949)",
