osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,width,access
784928691,İsmet İnönü Caddesi,primary,,True,False,49.937,2,"LINESTRING (27.9717739 40.3544459, 27.9721722 40.3547769)",,
145928767,Kaşif Acar Caddesi,secondary,40,True,False,70.697,,"LINESTRING (27.9717739 40.3544459, 27.9720812 40.3542154, 27.9723685 40.3539999)",,
795300313,İsmet İnönü Caddesi,primary,,True,False,21.254,3,"LINESTRING (27.9687755 40.3521669, 27.9689725 40.3522852)",,
145821017,Cumhuriyet Caddesi,primary,,True,False,67.74199999999999,3,"LINESTRING (27.9687755 40.3521669, 27.9688299 40.3522115, 27.9688634 40.3522668, 27.9688729 40.3523273, 27.9688573 40.3523871, 27.9688182 40.3524402, 27.9687594 40.3524815, 27.9686867 40.3525069, 27.9686073 40.3525139, 27.968529 40.3525018, 27.9684594 40.3524718)",,
795300312,Cumhuriyet Caddesi,primary,,True,False,33.847,3,"LINESTRING (27.9684172 40.3522, 27.9684757 40.3521585, 27.9685481 40.3521328, 27.9686274 40.3521255, 27.9687058 40.3521372, 27.9687755 40.3521669)",,
1217888422,Ordu Caddesi,primary,,True,False,21.360999999999997,2,"LINESTRING (27.9684172 40.3522, 27.9684598 40.3520454, 27.968469 40.352012)",,
784928671,İsmet İnönü Caddesi,primary,,True,False,32.218,2,"LINESTRING (27.9721722 40.3547769, 27.9724409 40.3549819)",8.5,yes
1136959528,İstiklal Caddesi,secondary,40,True,False,5.007,,"LINESTRING (27.9721722 40.3547769, 27.9721754 40.3547839, 27.9721764 40.354791, 27.9721732 40.3548029, 27.972161 40.3548187)",,
296638945,İstiklal Caddesi,secondary,40,True,False,36.446,,"LINESTRING (27.9704111 40.3560758, 27.9704105 40.3560705, 27.9704117 40.3560653, 27.9704229 40.3560373, 27.9704621 40.3559942, 27.9706666 40.3558177)",,
1185836421,11034 Sokak,living_street,30,True,False,46.439,,"LINESTRING (27.9718116 40.3561211, 27.9714247 40.3564169)",,
145927973,Santral Caddesi,tertiary,30,True,False,83.328,,"LINESTRING (27.9718116 40.3561211, 27.9716165 40.3559732, 27.9713799 40.355779, 27.9711259 40.3555841)",,
145927973,Santral Caddesi,tertiary,30,True,False,9.053,,"LINESTRING (27.9711259 40.3555841, 27.9710486 40.3555279)",,
296638945,İstiklal Caddesi,secondary,40,True,False,45.74,,"LINESTRING (27.9711259 40.3555841, 27.9709189 40.3557441, 27.9708948 40.3557627, 27.9707469 40.355877)",,
784928671,İsmet İnönü Caddesi,primary,,True,False,54.144999999999996,2,"LINESTRING (27.9728676 40.3553099, 27.9730321 40.3554377, 27.9733117 40.35566)",8.5,yes
1185836421,11034 Sokak,living_street,30,True,False,3.787,,"LINESTRING (27.9728676 40.3553099, 27.9728523 40.3553215, 27.9728359 40.3553339)",,
145927827,Mücahitler Sokağı,living_street,30,True,False,53.97,,"LINESTRING (27.9714247 40.3564169, 27.9716851 40.3566237, 27.9718657 40.3567671)",,
1185836421,11034 Sokak,living_street,30,True,False,39.778,,"LINESTRING (27.9714247 40.3564169, 27.9712552 40.3565438, 27.9711716 40.3566063, 27.9710888 40.3566668)",,
145927827,Mücahitler Sokağı,living_street,30,True,False,83.084,,"LINESTRING (27.9707469 40.355877, 27.9710072 40.3560804, 27.9714247 40.3564169)",,
296638945,İstiklal Caddesi,secondary,40,True,False,34.54599999999999,,"LINESTRING (27.9707469 40.355877, 27.9705267 40.3560453, 27.9704829 40.3560739, 27.970461 40.3560876, 27.970453 40.3560919)",,
790311448,11034 Sokak,residential,30,False,True,37.135,,"LINESTRING (27.9707907 40.3569116, 27.9710888 40.3566668)",,
"[296638946, 790417611]",Yalı Sokağı,living_street,30,False,"[False, True]",206.46499999999995,,"LINESTRING (27.9707907 40.3569116, 27.9707686 40.3569678, 27.9707642 40.357011, 27.9707669 40.3570621, 27.970787 40.3571061, 27.9708965 40.3573457, 27.9709325 40.3574244, 27.971065 40.3577142, 27.9710874 40.3577668, 27.9711218 40.3577599, 27.9711553 40.3577562, 27.9711828 40.3577621, 27.9712026 40.357777, 27.9712278 40.3578354, 27.971235 40.3578638, 27.9712422 40.3578971, 27.9712453 40.3579652, 27.9712423 40.3580105, 27.9712482 40.3580692, 27.9712603 40.3581052, 27.9712832 40.3581314, 27.9713287 40.3581646, 27.9714046 40.3581935, 27.9714357 40.3582113, 27.9714741 40.3582332, 27.9715192 40.3582796, 27.9715324 40.3583246, 27.9715373 40.3583414, 27.9715531 40.3584102, 27.9715576 40.358515, 27.9715483 40.358536)",,
466164219,Vecihibey Caddesi,residential,30,True,False,238.645,,"LINESTRING (27.9707907 40.3569116, 27.9709866 40.3570619, 27.971101 40.35715, 27.9712393 40.3572565, 27.9712898 40.3573038, 27.9713298 40.3573403, 27.9714837 40.3574854, 27.9718927 40.3578703, 27.9719978 40.3579786, 27.9721135 40.3581, 27.9722509 40.3582539, 27.9725705 40.3585704)",,
790311448,11034 Sokak,residential,30,False,False,37.135,,"LINESTRING (27.9710888 40.3566668, 27.9707907 40.3569116)",,
790311449,Ortaokul Caddesi,secondary,40,True,False,51.97,,"LINESTRING (27.9710888 40.3566668, 27.971064 40.3566594, 27.9710342 40.3566431, 27.9709732 40.3566022, 27.970815 40.3564787, 27.970656 40.3563394)",,
207008857,General Halit Caddesi,living_street,30,False,False,57.04,,"LINESTRING (27.9696189 40.3509777, 27.9694543 40.3514751)",,
207008826,Tuncay Sokağı,tertiary,30,False,False,80.911,,"LINESTRING (27.9686382 40.3510974, 27.9694543 40.3514751)",,
820949506,Ordu Caddesi,primary,,False,False,42.444,4,"LINESTRING (27.9686382 40.3510974, 27.9685724 40.3514758)",,
289080692,Trenyolu Sokağı,residential,30,False,False,28.287,,"LINESTRING (27.9720532 40.3512214, 27.9722505 40.3510162)",,
820949507,5001 Sokak,residential,30,False,False,64.272,,"LINESTRING (27.9720532 40.3512214, 27.9726736 40.3515539)",,
820949507,5001 Sokak,residential,30,False,True,22.465,,"LINESTRING (27.9720532 40.3512214, 27.97179 40.3512456)",,
403615507,General Ali Hikmet Paşa Caddesi,tertiary,30,False,False,28.977,,"LINESTRING (27.9709627 40.3513151, 27.9711464 40.3510953)",,
403615507,General Ali Hikmet Paşa Caddesi,tertiary,30,False,True,64.332,,"LINESTRING (27.9709627 40.3513151, 27.9705211 40.3517857)",,
820949507,5001 Sokak,residential,30,False,False,27.65,,"LINESTRING (27.9709627 40.3513151, 27.9712871 40.3512884)",,
1137007474,Hv. Plt. Ütğm. Tayyar Bahadır Demirel Sokağı,residential,30,False,True,44.087,,"LINESTRING (27.9709627 40.3513151, 27.9704626 40.3512058)",,
207008826,Tuncay Sokağı,tertiary,30,False,True,80.911,,"LINESTRING (27.9694543 40.3514751, 27.9686382 40.3510974)",,
207008857,General Halit Caddesi,living_street,30,False,False,44.8,,"LINESTRING (27.9694543 40.3514751, 27.9692898 40.351858)",,
207008857,General Halit Caddesi,living_street,30,False,True,57.04,,"LINESTRING (27.9694543 40.3514751, 27.9696189 40.3509777)",,
207008826,Tuncay Sokağı,tertiary,30,False,False,64.939,,"LINESTRING (27.9694543 40.3514751, 27.9698331 40.3515818, 27.9701748 40.351674)",,
820949507,5001 Sokak,residential,30,False,True,64.272,,"LINESTRING (27.9726736 40.3515539, 27.9720532 40.3512214)",,
972058822,1001 Sokak,residential,,True,False,26.443,,"LINESTRING (27.9726736 40.3515539, 27.9728918 40.3513839)",,
972058822,1001 Sokak,residential,,True,False,23.119,,"LINESTRING (27.9725059 40.3517179, 27.9726736 40.3515539)",,
1096432751,1001 Sokak,tertiary,,False,True,23.478,,"LINESTRING (27.9725059 40.3517179, 27.9727213 40.3518507)",,
1137007471,Hacı Ali Sokağı,tertiary,30,False,True,55.644,,"LINESTRING (27.9725059 40.3517179, 27.9718762 40.3517501, 27.9718508 40.351752)",,
207008826,Tuncay Sokağı,tertiary,30,False,True,31.866,,"LINESTRING (27.9705211 40.3517857, 27.9701748 40.351674)",,
403615507,General Ali Hikmet Paşa Caddesi,tertiary,30,False,False,64.332,,"LINESTRING (27.9705211 40.3517857, 27.9709627 40.3513151)",,
403615507,General Ali Hikmet Paşa Caddesi,tertiary,30,False,True,12.827,,"LINESTRING (27.9705211 40.3517857, 27.9704362 40.3518812)",,
1137007471,Hacı Ali Sokağı,tertiary,30,False,False,33.85,,"LINESTRING (27.9705211 40.3517857, 27.9709152 40.3518354)",,
1137007471,Hacı Ali Sokağı,tertiary,30,False,False,38.183,,"LINESTRING (27.9709152 40.3518354, 27.9713631 40.3517979)",,
1137007471,Hacı Ali Sokağı,tertiary,30,False,True,33.85,,"LINESTRING (27.9709152 40.3518354, 27.9705211 40.3517857)",,
1212137813,12000 Sokak,residential,30,False,True,69.88,,"LINESTRING (27.9709152 40.3518354, 27.9709833 40.3524617)",,
207008857,General Halit Caddesi,living_street,30,False,True,55.004000000000005,,"LINESTRING (27.9689725 40.3522852, 27.9691542 40.3521023, 27.9692898 40.351858)",,
795300313,İsmet İnönü Caddesi,primary,,True,False,73.524,3,"LINESTRING (27.9689725 40.3522852, 27.9693687 40.352588, 27.9694343 40.3526407, 27.9695028 40.3526958, 27.9695795 40.3527576)",,
289080692,Trenyolu Sokağı,residential,30,False,True,28.287,,"LINESTRING (27.9722505 40.3510162, 27.9720532 40.3512214)",,
888422281,Bentbaşı Caddesi,tertiary,30,False,False,68.007,,"LINESTRING (27.9722505 40.3510162, 27.9728918 40.3513839)",,
403615507,General Ali Hikmet Paşa Caddesi,tertiary,30,False,True,28.977,,"LINESTRING (27.9711464 40.3510953, 27.9709627 40.3513151)",,
207022652,5000 Sokak,residential,30,False,True,57.491,,"LINESTRING (27.9704626 40.3512058, 27.9701748 40.351674)",,
1137007474,Hv. Plt. Ütğm. Tayyar Bahadır Demirel Sokağı,residential,30,False,False,44.087,,"LINESTRING (27.9704626 40.3512058, 27.9709627 40.3513151)",,
1137007474,Hv. Plt. Ütğm. Tayyar Bahadır Demirel Sokağı,residential,30,False,True,38.625,,"LINESTRING (27.9704626 40.3512058, 27.9700296 40.3510973)",,
207022631,1000 Sokak,residential,30,False,False,56.544,,"LINESTRING (27.97179 40.3512456, 27.9718508 40.351752)",,
820949507,5001 Sokak,residential,30,False,False,22.465,,"LINESTRING (27.97179 40.3512456, 27.9720532 40.3512214)",,
820949507,5001 Sokak,residential,30,False,True,42.881,,"LINESTRING (27.97179 40.3512456, 27.9712871 40.3512884)",,
207022653,12001 Sokak,residential,30,False,False,57.019,,"LINESTRING (27.9712871 40.3512884, 27.9713631 40.3517979)",,
820949507,5001 Sokak,residential,30,False,False,42.881,,"LINESTRING (27.9712871 40.3512884, 27.97179 40.3512456)",,
820949507,5001 Sokak,residential,30,False,True,27.65,,"LINESTRING (27.9712871 40.3512884, 27.9709627 40.3513151)",,
207008826,Tuncay Sokağı,tertiary,30,False,False,31.866,,"LINESTRING (27.9701748 40.351674, 27.9705211 40.3517857)",,
207022652,5000 Sokak,residential,30,False,False,57.491,,"LINESTRING (27.9701748 40.351674, 27.9704626 40.3512058)",,
207008826,Tuncay Sokağı,tertiary,30,False,True,64.939,,"LINESTRING (27.9701748 40.351674, 27.9698331 40.3515818, 27.9694543 40.3514751)",,
820949506,Ordu Caddesi,primary,,False,False,26.168,4,"LINESTRING (27.968537 40.351679, 27.9684965 40.3519123)",,
820949506,Ordu Caddesi,primary,,False,True,22.793,4,"LINESTRING (27.968537 40.351679, 27.9685724 40.3514758)",,
1137007472,Yoğurthane Sokağı,living_street,30,False,False,66.827,,"LINESTRING (27.968537 40.351679, 27.9686523 40.3517078, 27.9692898 40.351858)",,
207022631,1000 Sokak,residential,30,False,False,71.55,,"LINESTRING (27.9718508 40.351752, 27.9719523 40.3523908)",,
207022631,1000 Sokak,residential,30,False,True,56.544,,"LINESTRING (27.9718508 40.351752, 27.97179 40.3512456)",,
1137007471,Hacı Ali Sokağı,tertiary,30,False,True,41.642,,"LINESTRING (27.9718508 40.351752, 27.9713631 40.3517979)",,
1137007471,Hacı Ali Sokağı,tertiary,30,False,False,55.644,,"LINESTRING (27.9718508 40.351752, 27.9718762 40.3517501, 27.9725059 40.3517179)",,
207022653,12001 Sokak,residential,30,False,False,70.415,,"LINESTRING (27.9713631 40.3517979, 27.9714604 40.3524268)",,
207022653,12001 Sokak,residential,30,False,True,57.019,,"LINESTRING (27.9713631 40.3517979, 27.9712871 40.3512884)",,
1137007471,Hacı Ali Sokağı,tertiary,30,False,False,41.642,,"LINESTRING (27.9713631 40.3517979, 27.9718508 40.351752)",,
1137007471,Hacı Ali Sokağı,tertiary,30,False,True,38.183,,"LINESTRING (27.9713631 40.3517979, 27.9709152 40.3518354)",,
207008857,General Halit Caddesi,living_street,30,False,True,44.8,,"LINESTRING (27.9692898 40.351858, 27.9694543 40.3514751)",,
207008857,General Halit Caddesi,living_street,30,False,False,55.004000000000005,,"LINESTRING (27.9692898 40.351858, 27.9691542 40.3521023, 27.9689725 40.3522852)",,
1137007472,Yoğurthane Sokağı,living_street,30,False,False,84.612,,"LINESTRING (27.9692898 40.351858, 27.9696997 40.3519591, 27.9697672 40.3519867, 27.9698439 40.3520236, 27.9699707 40.3521283, 27.970102 40.3522565)",,
1137007472,Yoğurthane Sokağı,living_street,30,False,True,66.827,,"LINESTRING (27.9692898 40.351858, 27.9686523 40.3517078, 27.968537 40.351679)",,
207022672,Haydar Çavuş Sokağı,residential,30,False,False,71.296,,"LINESTRING (27.9704362 40.3518812, 27.9704872 40.3525212)",,
403615507,General Ali Hikmet Paşa Caddesi,tertiary,30,False,False,12.827,,"LINESTRING (27.9704362 40.3518812, 27.9705211 40.3517857)",,
403615507,General Ali Hikmet Paşa Caddesi,tertiary,30,False,True,50.434,,"LINESTRING (27.9704362 40.3518812, 27.9702994 40.3520341, 27.970102 40.3522565)",,
1096432751,1001 Sokak,tertiary,,False,False,23.478,,"LINESTRING (27.9727213 40.3518507, 27.9725059 40.3517179)",,
784928680,Atatürk Caddesi,primary,50,False,False,88.59199999999998,4,"LINESTRING (27.9727213 40.3518507, 27.9725832 40.3523832, 27.9725352 40.3525423, 27.9725076 40.3526305)",,
784928680,Atatürk Caddesi,primary,50,False,True,54.184999999999995,4,"LINESTRING (27.9727213 40.3518507, 27.9727735 40.3516522, 27.9727954 40.3515594, 27.9728191 40.3515033, 27.9728501 40.3514509, 27.9728918 40.3513839)",,
1227121978,Cabi Sokağı,residential,30,False,True,88.631,,"LINESTRING (27.9727213 40.3518507, 27.9719714 40.3523801, 27.9719523 40.3523908)",,
1170055706,Hastane Sokağı,residential,30,False,False,17.479,,"LINESTRING (27.9751307 40.3519154, 27.9752647 40.3520349)",,
403615507,General Ali Hikmet Paşa Caddesi,tertiary,30,False,True,36.172,,"LINESTRING (27.970102 40.3522565, 27.9698358 40.3525108)",,
403615507,General Ali Hikmet Paşa Caddesi,tertiary,30,False,False,50.434,,"LINESTRING (27.970102 40.3522565, 27.9702994 40.3520341, 27.9704362 40.3518812)",,
1137007472,Yoğurthane Sokağı,living_street,30,False,True,84.612,,"LINESTRING (27.970102 40.3522565, 27.9699707 40.3521283, 27.9698439 40.3520236, 27.9697672 40.3519867, 27.9696997 40.3519591, 27.9692898 40.351858)",,
207022631,1000 Sokak,residential,30,False,True,71.55,,"LINESTRING (27.9719523 40.3523908, 27.9718508 40.351752)",,
207022661,Cabi Sokağı,residential,30,False,True,41.875,,"LINESTRING (27.9719523 40.3523908, 27.9714604 40.3524268)",,
828910804,Kırkmerdiven Sokağı,residential,30,False,True,62.131,,"LINESTRING (27.9719523 40.3523908, 27.9714451 40.3527943)",,
906524294,1000 Sokak,residential,,True,False,85.564,,"LINESTRING (27.9719523 40.3523908, 27.9718894 40.3531588)",,
1227121978,Cabi Sokağı,residential,30,False,False,88.631,,"LINESTRING (27.9719523 40.3523908, 27.9719714 40.3523801, 27.9727213 40.3518507)",,
207022653,12001 Sokak,residential,30,False,True,70.415,,"LINESTRING (27.9714604 40.3524268, 27.9713631 40.3517979)",,
207022661,Cabi Sokağı,residential,30,False,False,41.875,,"LINESTRING (27.9714604 40.3524268, 27.9719523 40.3523908)",,
207022661,Cabi Sokağı,residential,30,False,True,40.615,,"LINESTRING (27.9714604 40.3524268, 27.9709833 40.3524617)",,
207022661,Cabi Sokağı,residential,30,False,False,40.615,,"LINESTRING (27.9709833 40.3524617, 27.9714604 40.3524268)",,
443242541,12000 Sokak,residential,30,True,False,53.844,,"LINESTRING (27.9709833 40.3524617, 27.9714451 40.3527943)",,
1212137813,12000 Sokak,residential,30,False,False,69.88,,"LINESTRING (27.9709833 40.3524617, 27.9709152 40.3518354)",,
207022661,Cabi Sokağı,residential,30,False,True,43.191,,"LINESTRING (27.9709833 40.3524617, 27.9705343 40.3524946, 27.9704872 40.3525212)",,
207022672,Haydar Çavuş Sokağı,residential,30,False,True,71.296,,"LINESTRING (27.9704872 40.3525212, 27.9704362 40.3518812)",,
1185836239,Terziler Caddesi,tertiary,30,True,False,43.952,,"LINESTRING (27.9704872 40.3525212, 27.970102 40.3522565)",,
207022661,Cabi Sokağı,residential,30,False,False,43.191,,"LINESTRING (27.9704872 40.3525212, 27.9705343 40.3524946, 27.9709833 40.3524617)",,
1187372085,Haydar Çavuş Sokağı,living_street,30,False,False,46.302,,"LINESTRING (27.9704872 40.3525212, 27.970486 40.3525753, 27.970476 40.3526785, 27.9704516 40.3528162, 27.970381 40.3529233)",,
1096432745,İstiklal Caddesi,residential,30,False,True,16.802999999999997,,"LINESTRING (27.9749338 40.3527212, 27.9748826 40.3527573, 27.9747875 40.3528232)",,
1170052174,13083 Sokak,residential,30,True,False,27.285,,"LINESTRING (27.9749338 40.3527212, 27.9749357 40.3528311, 27.9749448 40.3529664)",,
403615507,General Ali Hikmet Paşa Caddesi,tertiary,30,False,False,34.997,,"LINESTRING (27.9695795 40.3527576, 27.9698358 40.3525108)",,
795300313,İsmet İnönü Caddesi,primary,,True,False,63.08,3,"LINESTRING (27.9695795 40.3527576, 27.9700933 40.3531681)",,
885609913,General Ali Hikmet Paşa Caddesi,living_street,30,True,False,35.745000000000005,,"LINESTRING (27.9695795 40.3527576, 27.9694778 40.3528346, 27.9693922 40.3528942, 27.9693187 40.3529382, 27.9692826 40.3529512, 27.9692541 40.3529558)",,
828910804,Kırkmerdiven Sokağı,residential,30,False,False,62.131,,"LINESTRING (27.9714451 40.3527943, 27.9719523 40.3523908)",,
828910804,Kırkmerdiven Sokağı,residential,30,False,True,37.459,,"LINESTRING (27.9714451 40.3527943, 27.9711384 40.3530369)",,
443242541,12000 Sokak,residential,30,True,False,55.319,,"LINESTRING (27.9714451 40.3527943, 27.9717009 40.3530042, 27.9718894 40.3531588)",,
904428809,Hacı Keşfettin Caddesi,residential,30,True,False,49.054,,"LINESTRING (27.9730427 40.3527801, 27.9730383 40.3527229, 27.9730738 40.3526196, 27.9731122 40.3525124, 27.9731266 40.3523834, 27.9731314 40.3523471)",,
1185836238,Hal Caddesi,secondary,40,True,False,56.442,,"LINESTRING (27.9730427 40.3527801, 27.9733743 40.3530109, 27.9735349 40.3531221)",,
145928767,Kaşif Acar Caddesi,secondary,40,True,False,62.854,,"LINESTRING (27.9738914 40.352865, 27.9740998 40.3527123, 27.9741956 40.3526421, 27.9743434 40.3525256, 27.9744178 40.3524669)",,
207022685,13085 Sokak,living_street,30,True,False,59.656000000000006,,"LINESTRING (27.9738914 40.352865, 27.9738095 40.3527916, 27.9734825 40.3525324, 27.9734405 40.3525166, 27.9733846 40.3525024)",,
699558993,Evyapan Sokağı,living_street,30,False,True,65.102,,"LINESTRING (27.970381 40.3529233, 27.9698358 40.3525108)",,
1187372085,Haydar Çavuş Sokağı,living_street,30,False,False,36.542,,"LINESTRING (27.970381 40.3529233, 27.9700933 40.3531681)",,
699558993,Evyapan Sokağı,living_street,30,False,False,110.005,,"LINESTRING (27.970381 40.3529233, 27.9708468 40.3532675, 27.9712996 40.3536222)",,
1187372085,Haydar Çavuş Sokağı,living_street,30,False,True,46.302,,"LINESTRING (27.970381 40.3529233, 27.9704516 40.3528162, 27.970476 40.3526785, 27.970486 40.3525753, 27.9704872 40.3525212)",,
828910804,Kırkmerdiven Sokağı,residential,30,False,False,37.459,,"LINESTRING (27.9711384 40.3530369, 27.9714451 40.3527943)",,
1185836239,Terziler Caddesi,tertiary,30,True,False,79.582,,"LINESTRING (27.9711384 40.3530369, 27.9704872 40.3525212)",,
207022675,Eski İtfaiye Caddesi,living_street,30,True,False,47.227,,"LINESTRING (27.9749639 40.353059, 27.9745876 40.3533723)",,
1170052174,13083 Sokak,residential,30,True,False,72.377,,"LINESTRING (27.9749639 40.353059, 27.975039 40.3534267, 27.9750576 40.3535029, 27.9750708 40.3535782, 27.9750701 40.3536184, 27.9750565 40.3536619, 27.9750279 40.3536959)",,
1187372085,Haydar Çavuş Sokağı,living_street,30,False,True,36.542,,"LINESTRING (27.9700933 40.3531681, 27.970381 40.3529233)",,
795300313,İsmet İnönü Caddesi,primary,,True,False,106.08699999999999,3,"LINESTRING (27.9700933 40.3531681, 27.9705204 40.3534819, 27.9708363 40.3537218, 27.9709249 40.3537862, 27.9709903 40.3538336)",,
145928767,Kaşif Acar Caddesi,secondary,40,True,False,41.596000000000004,,"LINESTRING (27.9735349 40.3531221, 27.9736948 40.3530031, 27.9737863 40.3529388, 27.9738914 40.352865)",,
207022684,Hal Caddesi,living_street,40,True,False,82.425,,"LINESTRING (27.9735349 40.3531221, 27.9739535 40.353451, 27.9742182 40.3536496)",,
784928680,Atatürk Caddesi,primary,50,False,False,37.181,4,"LINESTRING (27.9718894 40.3531588, 27.9715828 40.353398)",,
784928680,Atatürk Caddesi,primary,50,False,True,78.983,4,"LINESTRING (27.9718894 40.3531588, 27.971983 40.353081, 27.9721397 40.3529565, 27.9724183 40.3527352, 27.9724711 40.3526853, 27.9725076 40.3526305)",,
207022675,Eski İtfaiye Caddesi,living_street,30,True,False,43.938,,"LINESTRING (27.9745876 40.3533723, 27.9742182 40.3536496)",,
207022685,13085 Sokak,living_street,30,True,False,81.654,,"LINESTRING (27.9745876 40.3533723, 27.9743278 40.3531695, 27.9739183 40.3528837, 27.9738914 40.352865)",,
784928680,Atatürk Caddesi,primary,50,False,False,34.603,4,"LINESTRING (27.9715828 40.353398, 27.9712996 40.3536222)",,
784928680,Atatürk Caddesi,primary,50,False,True,37.181,4,"LINESTRING (27.9715828 40.353398, 27.9718894 40.3531588)",,
1185836239,Terziler Caddesi,tertiary,30,True,False,55.048,,"LINESTRING (27.9715828 40.353398, 27.9711384 40.3530369)",,
207022675,Eski İtfaiye Caddesi,living_street,30,True,False,33.845,,"LINESTRING (27.9742182 40.3536496, 27.9739244 40.3538558)",,
207022684,Hal Caddesi,living_street,40,True,False,51.653,,"LINESTRING (27.9742182 40.3536496, 27.9746573 40.3539718)",,
145928767,Kaşif Acar Caddesi,secondary,40,True,False,104.897,,"LINESTRING (27.9723685 40.3539999, 27.972812 40.3536617, 27.9729281 40.3535739, 27.9732511 40.3533385)",,
207022636,Terziler Caddesi,living_street,30,True,False,94.403,,"LINESTRING (27.9723685 40.3539999, 27.9721543 40.3538357, 27.971972 40.3536961, 27.9717664 40.3535386, 27.9715828 40.353398)",,
207022685,13085 Sokak,living_street,30,True,False,53.481,,"LINESTRING (27.9754637 40.3540438, 27.9750279 40.3536959)",,
207022685,13085 Sokak,living_street,30,True,False,12.435,,"LINESTRING (27.9755657 40.3541242, 27.9754637 40.3540438)",,
207022681,Mareşal Fevzi Çakmak Caddesi,living_street,30,True,False,43.751,,"LINESTRING (27.9750915 40.3543165, 27.9754637 40.3540438)",,
1243784846,Hal Caddesi,living_street,40,True,False,58.517,,"LINESTRING (27.9750915 40.3543165, 27.9755698 40.3546961)",,
207022636,Terziler Caddesi,living_street,30,True,False,82.322,,"LINESTRING (27.9730551 40.3545235, 27.9727844 40.3543264, 27.9723685 40.3539999)",,
207022675,Eski İtfaiye Caddesi,living_street,30,True,False,72.858,,"LINESTRING (27.9730551 40.3545235, 27.9729721 40.3545806, 27.9727704 40.3547335, 27.9725416 40.354905, 27.9724409 40.3549819)",,
207022689,11033 Sokak,living_street,30,True,False,35.763,,"LINESTRING (27.9755698 40.3546961, 27.9752663 40.3549196)",,
784928671,İsmet İnönü Caddesi,primary,,True,False,51.355999999999995,2,"LINESTRING (27.9724409 40.3549819, 27.972597 40.3551019, 27.9728676 40.3553099)",8.5,yes
207022636,Terziler Caddesi,living_street,30,True,False,53.796,,"LINESTRING (27.9739377 40.3551911, 27.9734937 40.3548453)",,
207022681,Mareşal Fevzi Çakmak Caddesi,living_street,30,True,False,102.959,,"LINESTRING (27.9739377 40.3551911, 27.9744958 40.3547815, 27.9748063 40.3545437)",,
145936541,Kurtuluş Caddesi,primary,50,False,True,35.855,4,"LINESTRING (27.9751978 40.3553243, 27.9754978 40.3550969)",15,
