osmid,name,highway,oneway,reversed,length,geometry,ref,junction,bridge
175886231,Sabahattin Çakmakoğlu Caddesi,tertiary,False,False,10.164,"LINESTRING (34.312855 36.602907, 34.3128344 36.6029969)",,,
669516901,Erdemoğlu Bulvarı,secondary,True,False,64.206,"LINESTRING (34.312855 36.602907, 34.3135163 36.6031341)",,,
366784530,Türbe Caddesi,tertiary,False,False,56.965,"LINESTRING (34.3102516 36.6058862, 34.3100567 36.6060455, 34.3098712 36.6062932)",,,
666494348,,trunk,True,False,13.021,"LINESTRING (34.3102516 36.6058862, 34.3102112 36.6058645, 34.3101787 36.6058355, 34.3101561 36.6058009)",D400,roundabout,
114452507,Alparslan Türkeş Bulvarı,trunk,True,False,126.784,"LINESTRING (34.3136629 36.607782, 34.3147913 36.6084745)",D400,,
217618807,Hacı Ömer Var Caddesi,tertiary,False,True,81.17399999999999,"LINESTRING (34.3136629 36.607782, 34.3137447 36.6076939, 34.3138109 36.6076271, 34.3139064 36.6075381, 34.3140328 36.6074156, 34.3141067 36.6073921, 34.3142161 36.6074045, 34.3143455 36.6074243)",,,
"[669517793, 711985779, 175876685]",Alparslan Türkeş Bulvarı,trunk,True,False,112.42800000000001,"LINESTRING (34.3136494 36.6079175, 34.3131815 36.6075887, 34.3127245 36.6072788, 34.3126936 36.6072591)",D400,,yes
675814238,Köypınarı Caddesi,tertiary,False,True,76.015,"LINESTRING (34.3136494 36.6079175, 34.3134271 36.6081337, 34.31311 36.6084465)",,,
175886209,Erdemoğlu Bulvarı,secondary,True,False,41.015,"LINESTRING (34.3071279 36.6015525, 34.3067122 36.6013954)",,,
327763329,Asena Sokak,residential,False,True,13.72,"LINESTRING (34.3071279 36.6015525, 34.3071441 36.6014298)",,,
327763329,Asena Sokak,residential,False,False,68.698,"LINESTRING (34.3071279 36.6015525, 34.3070551 36.6017442, 34.3068419 36.6021249)",,,
175886256,Talat Göktepe Caddesi,tertiary,False,False,168.218,"LINESTRING (34.3064638 36.6027417, 34.3080138 36.6036021)",,,
175886256,Talat Göktepe Caddesi,tertiary,False,True,71.777,"LINESTRING (34.3064638 36.6027417, 34.3058103 36.6023656)",,,
327763329,Asena Sokak,residential,False,False,72.00399999999999,"LINESTRING (34.3064638 36.6027417, 34.3063156 36.6029523, 34.3061575 36.6031758, 34.3060946 36.6033156)",,,
327763329,Asena Sokak,residential,False,True,76.44,"LINESTRING (34.3064638 36.6027417, 34.3066651 36.6024126, 34.3068419 36.6021249)",,,
175886209,Erdemoğlu Bulvarı,secondary,True,False,88.074,"LINESTRING (34.3128344 36.6029969, 34.3119136 36.6027124)",,,
175886231,Sabahattin Çakmakoğlu Caddesi,tertiary,False,True,10.164,"LINESTRING (34.3128344 36.6029969, 34.312855 36.602907)",,,
175886231,Sabahattin Çakmakoğlu Caddesi,tertiary,False,False,37.272999999999996,"LINESTRING (34.3128344 36.6029969, 34.3127881 36.6031057, 34.3126475 36.6032948)",,,
675843828,Mehtap Sokak,residential,False,True,6.579,"LINESTRING (34.315851 36.6040755, 34.3158755 36.6040197)",,,
682969869,Meltem Sokak,residential,False,True,62.64,"LINESTRING (34.315851 36.6040755, 34.3155844 36.6045966)",,,
175886209,Erdemoğlu Bulvarı,secondary,True,False,148.675,"LINESTRING (34.315851 36.6040755, 34.3148282 36.6036866, 34.3143538 36.6034901)",,,
175886256,Talat Göktepe Caddesi,tertiary,False,True,89.658,"LINESTRING (34.3094516 36.604407, 34.3086337 36.603939)",,,
430755872,Celil Kiya Caddesi,tertiary,False,True,14.266,"LINESTRING (34.3094516 36.604407, 34.3094101 36.6045309)",,,
430755872,Celil Kiya Caddesi,tertiary,False,False,87.509,"LINESTRING (34.3094516 36.604407, 34.3096195 36.6040451, 34.3097503 36.6036583)",,,
175886208,Kazım Karabekir Caddesi,tertiary,False,False,68.174,"LINESTRING (34.3078359 36.6044825, 34.3073868 36.6049784)",,,
1085563732,Alparslan Türkeş Bulvarı,trunk,True,False,222.86200000000002,"LINESTRING (34.3078359 36.6044825, 34.3064275 36.6036769, 34.3057886 36.6033358)",D400,,
175886237,,residential,False,False,44.366,"LINESTRING (34.3058081 36.6049496, 34.3055347 36.6052828)",,,
675239531,Atatürk Caddesi,tertiary,False,False,43.025,"LINESTRING (34.3058081 36.6049496, 34.3062131 36.6051594)",,,
675239531,Atatürk Caddesi,tertiary,False,True,103.301,"LINESTRING (34.3058081 36.6049496, 34.3048442 36.6044355)",,,
175886208,Kazım Karabekir Caddesi,tertiary,False,False,22.403,"LINESTRING (34.3073868 36.6049784, 34.3072191 36.6051283)",,,
175886208,Kazım Karabekir Caddesi,tertiary,False,True,68.174,"LINESTRING (34.3073868 36.6049784, 34.3078359 36.6044825)",,,
175886278,Yunus Emre Caddesi,tertiary,False,True,75.238,"LINESTRING (34.3073868 36.6049784, 34.3066935 36.6045936)",,,
175886208,Kazım Karabekir Caddesi,tertiary,False,False,50.585,"LINESTRING (34.3068929 36.6055045, 34.3065426 36.6058621)",,,
175886208,Kazım Karabekir Caddesi,tertiary,False,True,48.581,"LINESTRING (34.3068929 36.6055045, 34.3072038 36.6051459)",,,
675239531,Atatürk Caddesi,tertiary,False,False,123.77,"LINESTRING (34.3068929 36.6055045, 34.3080395 36.6061304)",,,
675239531,Atatürk Caddesi,tertiary,False,True,71.796,"LINESTRING (34.3068929 36.6055045, 34.3062131 36.6051594)",,,
175886237,,residential,False,False,23.965,"LINESTRING (34.3053552 36.6055015, 34.3052154 36.6056855)",,,
175886237,,residential,False,True,29.122,"LINESTRING (34.3053552 36.6055015, 34.3055347 36.6052828)",,,
175886208,Kazım Karabekir Caddesi,tertiary,False,False,49.683,"LINESTRING (34.3065426 36.6058621, 34.3062356 36.6062348)",,,
175886208,Kazım Karabekir Caddesi,tertiary,False,True,50.585,"LINESTRING (34.3065426 36.6058621, 34.3068929 36.6055045)",,,
175886220,İshak Efendi Sokak,residential,False,False,182.179,"LINESTRING (34.3065426 36.6058621, 34.3082274 36.6067868)",,,
175886220,İshak Efendi Sokak,residential,False,True,110.651,"LINESTRING (34.3065426 36.6058621, 34.3055347 36.6052828)",,,
175886237,,residential,False,True,54.821,"LINESTRING (34.3048956 36.6061064, 34.3052154 36.6056855)",,,
175886268,Serinler Caddesi,tertiary,False,False,11.803,"LINESTRING (34.3048956 36.6061064, 34.3050045 36.6061666)",,,
175886208,Kazım Karabekir Caddesi,tertiary,False,False,6.693,"LINESTRING (34.3062356 36.6062348, 34.3061912 36.6062833)",,,
175886208,Kazım Karabekir Caddesi,tertiary,False,True,49.683,"LINESTRING (34.3062356 36.6062348, 34.3065426 36.6058621)",,,
175886225,Özel İdare Sokak,residential,False,False,82.439,"LINESTRING (34.3062356 36.6062348, 34.306992 36.6066602)",,,
366784530,Türbe Caddesi,tertiary,False,False,17.093,"LINESTRING (34.3098712 36.6062932, 34.3097694 36.6064234)",,,
175886228,Menderes Sokak,residential,False,False,78.31,"LINESTRING (34.3098712 36.6062932, 34.3102044 36.6064723, 34.3106002 36.606685)",,,
