osmid,oneway,name,highway,reversed,length,geometry,junction,lanes,maxspeed,ref
1212048923,True,Okul Caddesi,tertiary,False,53.681,"LINESTRING (27.7944324 40.394936, 27.7943697 40.395001, 27.794068 40.395331)",,,,
"[1212052469, 1200956317, 183159847]",False,"['Öğretmen Reşat Ünsal Sokak', 'Öğretmen Gönül Aksoy Sokak', 'Öğretmen Sabiha Kocabaş Caddesi']",residential,"[False, True]",140.273,"LINESTRING (27.7944324 40.394936, 27.7940974 40.3946909, 27.7936623 40.3950675, 27.794068 40.395331)",,,,
"[1102214173, 1102214174]",True,Belediye Meydanı,secondary,False,72.36500000000001,"LINESTRING (27.7911662 40.3974529, 27.7912032 40.3974752, 27.7914166 40.397684, 27.791678 40.3979722)",,,,
1102214191,False,Okul Caddesi,secondary,True,104.09,"LINESTRING (27.7911662 40.3974529, 27.7914417 40.3972737, 27.7917875 40.3970486, 27.7921007 40.3968448)",,,,
431211321,False,1017 Sokak,residential,True,55.774,"LINESTRING (27.7940597 40.4016566, 27.7934954 40.4019153)",,,,
1210240192,False,Atlas Caddesi,residential,False,6.525,"LINESTRING (27.7940597 40.4016566, 27.7940198 40.4016064)",,,,
330203607,False,100 Evler Caddesi,tertiary,False,45.552,"LINESTRING (27.7945316 40.4010691, 27.7950536 40.4011681)",,,,
1102214182,False,Veysel Karani Sokak,residential,True,28.872,"LINESTRING (27.7945316 40.4010691, 27.7945386 40.4013287)",,,,
1212126857,False,İnönü Caddesi,tertiary,False,25.674,"LINESTRING (27.7945316 40.4010691, 27.7943516 40.4008833)",,,,
1212048925,False,Öğretmen Nezire Aydos Sokak,residential,False,65.922,"LINESTRING (27.7956671 40.3937707, 27.7962464 40.3941667)",,,,
44422486,True,Kemal Balıkesir Caddesi,tertiary,False,108.141,"LINESTRING (27.7956671 40.3937707, 27.7956002 40.393822, 27.7955341 40.3938793, 27.7949245 40.3944037, 27.794903 40.3944225, 27.7948289 40.3945034)",,,,
76852766,True,Zübeyde Hanım Caddesi,primary,False,43.552,"LINESTRING (27.7914999 40.3996441, 27.7914903 40.4000357)",,,,
330202490,False,Kandil Çeşme Sokak,residential,True,67.643,"LINESTRING (27.7914999 40.3996441, 27.7907796 40.3993811)",,,,
432318719,False,Kandil Çeşme Sokak,residential,True,56.228,"LINESTRING (27.7914999 40.3996441, 27.7918909 40.4000528)",,,,
436208790,False,,residential,False,24.729,"LINESTRING (27.7919936 40.4014142, 27.7922823 40.4013807)",,,,
1128087039,False,Zübeyde Hanım Caddesi,secondary,False,52.613,"LINESTRING (27.7919936 40.4014142, 27.7921943 40.401862)",,,,
1210240182,True,Nilüfer Caddesi,primary,False,58.01,"LINESTRING (27.7919936 40.4014142, 27.7914796 40.4017591)",,,,
330202427,False,Reşit Mazhar Ertüzün Caddesi,residential,True,55.705,"LINESTRING (27.7914796 40.4017591, 27.7909932 40.4014218)",,,,
330202816,False,Uzun Mustafa Sokak,living_street,True,30.123,"LINESTRING (27.7888191 40.3975985, 27.7891723 40.3975663)",,,,
1200956313,False,Şehit Halil Sokak,living_street,False,33.563,"LINESTRING (27.7889869 40.3981157, 27.7893802 40.3980784)",,,,
1200956276,False,Cami Sokak,living_street,False,43.772,"LINESTRING (27.7888901 40.3986846, 27.7894069 40.3986925)",,,,
131950644,True,Adnan Menderes Caddesi,primary,False,14.862,"LINESTRING (27.7928804 40.3982891, 27.7927052 40.3982813)",,,,
432319616,False,Gölbahçe Sokak,living_street,True,27.62,"LINESTRING (27.7928804 40.3982891, 27.7932047 40.3982626)",,,,
1210102723,True,Belediye Meydanı,primary,False,13.716000000000001,"LINESTRING (27.7918397 40.3981725, 27.7918239 40.3982119, 27.7917966 40.3982473, 27.7917593 40.398277)",roundabout,,,
244140373,False,15 Temmuz Demokrasi Şehitleri Meydanı,secondary,False,92.253,"LINESTRING (27.7919125 40.3955638, 27.7914156 40.3952793, 27.7910363 40.3950709)",,,,
256583624,True,Hükümet Caddesi,secondary,False,136.519,"LINESTRING (27.7919125 40.3955638, 27.7920334 40.395493, 27.7921222 40.3954813, 27.7921638 40.3954988, 27.7922087 40.3955155, 27.7922441 40.3955442, 27.7922672 40.3955761, 27.7925298 40.395876, 27.7928843 40.3963349)",,2,50,
256583624,True,Hükümet Caddesi,secondary,False,61.55,"LINESTRING (27.7928843 40.3963349, 27.7932555 40.3968108)",,2,50,
1102214191,False,Okul Caddesi,secondary,False,7.483,"LINESTRING (27.7928843 40.3963349, 27.7928171 40.3963786)",,,,
1212085611,True,Muhtar Ahmet Süzgün Caddesi,primary,False,56.696,"LINESTRING (27.7889604 40.4014431, 27.789272 40.4009918)",,,,
1212085612,False,Çiğdem Sokak,residential,True,46.725,"LINESTRING (27.7889604 40.4014431, 27.7894709 40.4016026)",,,,
330202427,False,Reşit Mazhar Ertüzün Caddesi,residential,False,63.463,"LINESTRING (27.789459 40.4007081, 27.7901564 40.4009171)",,,,
1210240183,True,Muhtar Ahmet Süzgün Caddesi,primary,False,47.755,"LINESTRING (27.789459 40.4007081, 27.7895652 40.4005205, 27.7896822 40.4003137)",,,,
330202817,False,Öğretmen Jale Arslan Sokak,residential,False,104.682,"LINESTRING (27.7898476 40.4000216, 27.7909455 40.4004543)",,,,
1210240183,True,Muhtar Ahmet Süzgün Caddesi,primary,False,54.994,"LINESTRING (27.7898476 40.4000216, 27.7901746 40.3995943)",,,,
1212085613,False,Öğretmen Jale Arslan Sokak,residential,False,18.017,"LINESTRING (27.7898476 40.4000216, 27.7896534 40.3999554)",,,,
1210240183,True,Muhtar Ahmet Süzgün Caddesi,primary,False,43.684,"LINESTRING (27.7901746 40.3995943, 27.7904362 40.3992557)",,,,
1212085614,False,Öğretmen Semiha Güner Sokak,residential,False,29.264,"LINESTRING (27.7901746 40.3995943, 27.7898733 40.3994654)",,,,
330202489,False,Öğretmen Semiha Güner Sokak,residential,False,124.27799999999999,"LINESTRING (27.7901746 40.3995943, 27.7910937 40.4000111, 27.7914903 40.4000357)",,,,
330203104,False,Öğretmen Hamdiye Mutlu Sokak,residential,False,38.117,"LINESTRING (27.7907671 40.3988019, 27.7903639 40.3986495)",,,,
330203104,False,Öğretmen Hamdiye Mutlu Sokak,residential,True,14.892,"LINESTRING (27.7907671 40.3988019, 27.7909258 40.3988596)",,,,
997922624,False,Çarşı Meydanı,residential,True,18.865,"LINESTRING (27.7907671 40.3988019, 27.7906589 40.3989502)",,,,
1141765577,True,Hükümet Caddesi,primary,False,54.818,"LINESTRING (27.7932555 40.3968108, 27.7935871 40.3972342)",,2,50,
1212048924,True,Hakim Halil Kalyoncu Caddesi,tertiary,False,65.649,"LINESTRING (27.7932555 40.3968108, 27.7938246 40.3964099)",,,,
431211273,False,Düzova Sokak,residential,True,67.324,"LINESTRING (27.793979 40.3977033, 27.7947008 40.3974495)",,,,
1141765577,True,Hükümet Caddesi,primary,False,29.677,"LINESTRING (27.793979 40.3977033, 27.7942118 40.3979028)",,2,50,
1210102716,True,Adnan Menderes Caddesi,primary,False,28.364,"LINESTRING (27.7953392 40.3989316, 27.7950053 40.3989114)",,,,
1141765576,True,Hükümet Caddesi,primary,False,13.029,"LINESTRING (27.7953392 40.3989316, 27.7953069 40.398922, 27.7952745 40.3989103, 27.7952145 40.3988824, 27.7952034 40.3988772)",,2,50,
1212051128,False,,tertiary,True,11.36,"LINESTRING (27.7963753 40.398855, 27.7963192 40.3989478)",,,,
431211265,False,Zeki Yavuz Sokak,tertiary,False,133.166,"LINESTRING (27.7963753 40.398855, 27.7963748 40.3987656, 27.7963532 40.3983644, 27.7963409 40.3979936, 27.7963392 40.3978113, 27.7963367 40.3977422, 27.7963172 40.3976955, 27.7962857 40.3976696)",,,,
1212051128,False,,tertiary,False,11.36,"LINESTRING (27.7963192 40.3989478, 27.7963753 40.398855)",,,,
1210060063,True,Adnan Menderes Caddesi,primary,False,83.00699999999999,"LINESTRING (27.7963192 40.3989478, 27.7954377 40.3989335, 27.7953392 40.3989316)",,,,
"[1210060064, 1210060062]",False,,tertiary,True,37.372,"LINESTRING (27.7963192 40.3989478, 27.7962731 40.3990026, 27.7961633 40.399133, 27.7961351 40.3992471)",,,,
244140373,False,15 Temmuz Demokrasi Şehitleri Meydanı,secondary,True,92.253,"LINESTRING (27.7910363 40.3950709, 27.7914156 40.3952793, 27.7919125 40.3955638)",,,,
183155901,False,Balıkhane Sokak,living_street,True,107.889,"LINESTRING (27.7890488 40.3966006, 27.7891723 40.3975663)",,,,
183155901,False,Balıkhane Sokak,living_street,False,107.889,"LINESTRING (27.7891723 40.3975663, 27.7890488 40.3966006)",,,,
330202816,False,Uzun Mustafa Sokak,living_street,False,30.123,"LINESTRING (27.7891723 40.3975663, 27.7888191 40.3975985)",,,,
"[330202816, 330202576]",False,"['Gazi Süleyman Paşa Sokak', 'Uzun Mustafa Sokak']",living_street,True,61.109,"LINESTRING (27.7891723 40.3975663, 27.7896713 40.3975209, 27.7897704 40.3976697)",,,,
183158005,False,Müze Sokak,residential,True,127.87100000000001,"LINESTRING (27.7924709 40.3950753, 27.7927415 40.3952562, 27.7931737 40.3955978, 27.7935302 40.3958934)",,,,
"[1212052469, 1200956317, 183159847]",False,"['Öğretmen Sabiha Kocabaş Caddesi', 'Öğretmen Reşat Ünsal Sokak', 'Öğretmen Gönül Aksoy Sokak']",residential,"[False, True]",140.27300000000002,"LINESTRING (27.794068 40.395331, 27.7936623 40.3950675, 27.7940974 40.3946909, 27.7944324 40.394936)",,,,
1212048923,True,Okul Caddesi,tertiary,False,49.315999999999995,"LINESTRING (27.794068 40.395331, 27.7939383 40.3954776, 27.7937984 40.395629, 27.7937326 40.3956934)",,,,
183158005,False,Müze Sokak,residential,False,127.87100000000001,"LINESTRING (27.7935302 40.3958934, 27.7931737 40.3955978, 27.7927415 40.3952562, 27.7924709 40.3950753)",,,,
1212048923,True,Okul Caddesi,tertiary,False,73.812,"LINESTRING (27.7935302 40.3958934, 27.793353 40.3960527, 27.7928843 40.3963349)",,,,
432319617,False,Yenihan Sokak,living_street,True,103.612,"LINESTRING (27.794574 40.3988853, 27.7940987 40.3984876, 27.7937567 40.3981919)",,,,
1212134870,True,Adnan Menderes Caddesi,primary,False,57.99,"LINESTRING (27.794574 40.3988853, 27.7939573 40.3987881, 27.7939083 40.398769)",,,,
1212126867,False,İnönü Caddesi,tertiary,True,64.105,"LINESTRING (27.7917593 40.398277, 27.7921778 40.3987574)",,,,
1210102723,True,Belediye Meydanı,primary,False,14.28,"LINESTRING (27.7917593 40.398277, 27.7917119 40.3983, 27.7916586 40.3983137, 27.7916026 40.3983171)",roundabout,,,
330203104,False,Öğretmen Hamdiye Mutlu Sokak,residential,False,14.892,"LINESTRING (27.7909258 40.3988596, 27.7907671 40.3988019)",,,,
692956639,True,Hamit Nural Caddesi,primary,False,37.205,"LINESTRING (27.7909258 40.3988596, 27.7911038 40.3985537)",,,,
1212072414,False,Öğretmen Hamdiye Mutlu Sokak,residential,True,12.248,"LINESTRING (27.7909258 40.3988596, 27.7910602 40.3989003)",,,,
1212126857,False,İnönü Caddesi,tertiary,True,47.731,"LINESTRING (27.7933517 40.3998663, 27.7936932 40.4002078)",,,,
1212464195,False,İnönü Caddesi,tertiary,False,56.702,"LINESTRING (27.7933517 40.3998663, 27.7929011 40.3994891)",,,,
431211317,False,1014 Sokak,residential,False,62.717,"LINESTRING (27.7933517 40.3998663, 27.7933435 40.400047, 27.7932953 40.4001103, 27.7931692 40.4001838, 27.792992 40.4003163)",,,,
1212126858,False,Kabasakal Sokak,secondary,False,46.476,"LINESTRING (27.7933517 40.3998663, 27.7932208 40.3998989, 27.7931216 40.3999132, 27.7928488 40.4000256)",,,,10-09
1212131910,False,Denizciler Caddesi,secondary,True,39.495000000000005,"LINESTRING (27.7933517 40.3998663, 27.7936489 40.3997609, 27.7937862 40.3997467)",,,,10-09
1102214172,True,Belediye Meydanı,secondary,False,6.889,"LINESTRING (27.7908922 40.3976245, 27.790881 40.3975821, 27.7908836 40.3975635)",,,,
1210102719,True,Zübeyde Hanım Caddesi,primary,False,58.784,"LINESTRING (27.7916026 40.3983171, 27.7915772 40.3988454)",,,,
1210102721,True,Belediye Meydanı,primary,False,30.384999999999998,"LINESTRING (27.7916026 40.3983171, 27.7915322 40.3983065, 27.7914695 40.3982799, 27.7914205 40.3982399, 27.79139 40.3981905, 27.7913808 40.3981363)",roundabout,,,
76852766,True,Zübeyde Hanım Caddesi,primary,False,52.847,"LINESTRING (27.7914903 40.4000357, 27.791571 40.400322, 27.7916374 40.4004973)",,,,
330202489,False,Öğretmen Semiha Güner Sokak,residential,True,124.27799999999999,"LINESTRING (27.7914903 40.4000357, 27.7910937 40.4000111, 27.7901746 40.3995943)",,,,
330198037,True,Belediye Meydanı,primary,False,35.761,"LINESTRING (27.7913808 40.3981363, 27.7913936 40.3980831, 27.791427 40.3980354, 27.7914778 40.3979976, 27.7915412 40.3979734, 27.7916114 40.3979649, 27.791678 40.3979722)",roundabout,,,
1102214172,True,Belediye Meydanı,secondary,False,70.518,"LINESTRING (27.7913808 40.3981363, 27.791141 40.3979157, 27.7910226 40.3977913, 27.7909194 40.3976623, 27.7908922 40.3976245)",,,,
183819597,True,Hakim Halil Kalyoncu Caddesi,primary,False,39.26,"LINESTRING (27.791678 40.3979722, 27.7916835 40.3979202, 27.7917 40.3978741, 27.7917311 40.3978282, 27.7917665 40.3977843, 27.7918891 40.3977016, 27.7919144 40.3976853)",,,,
1210102722,True,Belediye Meydanı,primary,False,28.516999999999996,"LINESTRING (27.791678 40.3979722, 27.7917391 40.3979939, 27.7917894 40.398028, 27.7918247 40.3980717, 27.7918419 40.3981213, 27.7918397 40.3981725)",roundabout,,,
1212048923,True,Okul Caddesi,tertiary,False,28.078,"LINESTRING (27.7937326 40.3956934, 27.7935302 40.3958934)",,,,
430684317,False,Öğretmen İsmail Hakkı Baydar Sokak,residential,True,61.672,"LINESTRING (27.7937326 40.3956934, 27.7940858 40.3960638, 27.7941537 40.3961457)",,,,
330202427,False,Reşit Mazhar Ertüzün Caddesi,residential,True,63.463,"LINESTRING (27.7901564 40.4009171, 27.789459 40.4007081)",,,,
330202820,False,Öğretmen Halide İsen Sokak,residential,False,40.331,"LINESTRING (27.7901564 40.4009171, 27.7898793 40.4012121)",,,,
330202427,False,Reşit Mazhar Ertüzün Caddesi,residential,False,30.613,"LINESTRING (27.7901564 40.4009171, 27.7902934 40.4009819, 27.7904515 40.4010755)",,,,
330202427,False,Reşit Mazhar Ertüzün Caddesi,residential,False,5.429,"LINESTRING (27.7904515 40.4010755, 27.7905006 40.4011069)",,,,
330202818,False,Öğretmen Süleyman Gürgen Sokak,residential,True,80.753,"LINESTRING (27.7904515 40.4010755, 27.7909455 40.4004543)",,,,
330202427,False,Reşit Mazhar Ertüzün Caddesi,residential,True,30.613,"LINESTRING (27.7904515 40.4010755, 27.7902934 40.4009819, 27.7901564 40.4009171)",,,,
330202427,False,Reşit Mazhar Ertüzün Caddesi,residential,False,55.705,"LINESTRING (27.7909932 40.4014218, 27.7914796 40.4017591)",,,,
330202427,False,Reşit Mazhar Ertüzün Caddesi,residential,True,54.461,"LINESTRING (27.7909932 40.4014218, 27.7905006 40.4011069)",,,,
330202488,False,Öğretmen Fevzi Ahçı Sokak,residential,False,90.031,"LINESTRING (27.7909932 40.4014218, 27.7913519 40.4011148, 27.7918753 40.4011256)",,,,
76852766,True,Zübeyde Hanım Caddesi,primary,False,33.63,"LINESTRING (27.7918753 40.4011256, 27.791941 40.401299, 27.7919936 40.4014142)",,,,
