osmid,oneway,ref,name,highway,reversed,length,bridge,geometry
95635786,False,30-26,Yüksekova - Şemdinli Yolu,secondary,False,25.446,,"LINESTRING (44.5705215 37.3086897, 44.5703339 37.3088632)"
"[95635681, 1010874420, 1010874421]",False,,,tertiary,True,87.388,yes,"LINESTRING (44.5705215 37.3086897, 44.5709558 37.308324, 44.5710278 37.3082634, 44.5712043 37.3081217)"
95635669,False,,,residential,False,33.121,,"LINESTRING (44.5722494 37.3046277, 44.5719225 37.3044824)"
95635669,False,,,residential,True,67.003,,"LINESTRING (44.5722494 37.3046277, 44.5729108 37.3049215)"
95635707,False,,,residential,False,58.151,,"LINESTRING (44.5722494 37.3046277, 44.5718809 37.3050608)"
95635767,False,,,residential,True,49.887,,"LINESTRING (44.5724583 37.3032174, 44.5720501 37.3029078)"
95635773,False,,,residential,False,71.855,,"LINESTRING (44.5724583 37.3032174, 44.5720663 37.3037834)"
95635767,False,,,residential,False,197.399,,"LINESTRING (44.5724583 37.3032174, 44.5726852 37.3034154, 44.572985 37.3036963, 44.5731608 37.3037925, 44.5733612 37.3038427, 44.5735392 37.3038338, 44.5738397 37.3036892, 44.5740029 37.3036155, 44.5741551 37.3036095, 44.5742571 37.3036842)"
95635773,False,,,residential,True,169.114,,"LINESTRING (44.5724583 37.3032174, 44.5730346 37.302724, 44.5734204 37.3024053, 44.5737877 37.3021249)"
95635700,False,,,residential,False,79.226,,"LINESTRING (44.5736087 37.3060232, 44.5739138 37.3058578, 44.5742254 37.305725, 44.574366 37.3056448)"
95635853,True,,,tertiary,False,146.466,,"LINESTRING (44.5736087 37.3060232, 44.5734368 37.3061852, 44.5724777 37.3069849)"
95635700,False,,,residential,False,16.154,,"LINESTRING (44.5753458 37.3048752, 44.5755127 37.3048162)"
95635700,False,,,residential,True,123.08699999999999,,"LINESTRING (44.5753458 37.3048752, 44.5750861 37.3051614, 44.5749081 37.3053296, 44.5745148 37.3055598, 44.574366 37.3056448)"
95643937,False,,,residential,False,61.034000000000006,,"LINESTRING (44.5753458 37.3048752, 44.5752622 37.3048202, 44.5750711 37.3048582, 44.5749224 37.3048751, 44.5748481 37.3048582, 44.5747056 37.3048056)"
95635786,False,30-26,Yüksekova - Şemdinli Yolu,secondary,False,14.889,,"LINESTRING (44.5703339 37.3088632, 44.5702241 37.3089647)"
95635786,False,30-26,Yüksekova - Şemdinli Yolu,secondary,True,25.446,,"LINESTRING (44.5703339 37.3088632, 44.5705215 37.3086897)"
95635800,True,30-26,,secondary,False,68.371,,"LINESTRING (44.5703339 37.3088632, 44.5703315 37.3087533, 44.5702869 37.3086919, 44.5701356 37.3085763, 44.5699041 37.3083827)"
95635707,False,,,residential,True,58.151,,"LINESTRING (44.5718809 37.3050608, 44.5722494 37.3046277)"
95635767,False,,,residential,False,103.982,,"LINESTRING (44.5743057 37.3037199, 44.5752563 37.3042701)"
95635767,False,,,residential,True,5.851,,"LINESTRING (44.5743057 37.3037199, 44.5742571 37.3036842)"
95635682,False,,,residential,False,182.69,,"LINESTRING (44.5743057 37.3037199, 44.5733441 37.3044376, 44.5729108 37.3049215)"
95635766,True,30-26,,secondary,False,64.522,,"LINESTRING (44.5699041 37.3083827, 44.5700683 37.3084836, 44.5703691 37.3086213, 44.5705215 37.3086897)"
95643846,False,30-26,,secondary,True,89.36999999999999,,"LINESTRING (44.5699041 37.3083827, 44.5697183 37.308249, 44.5695087 37.3079271, 44.5693966 37.3077022)"
95635669,False,,,residential,False,67.003,,"LINESTRING (44.5729108 37.3049215, 44.5722494 37.3046277)"
95635669,False,,,residential,True,87.482,,"LINESTRING (44.5729108 37.3049215, 44.5732224 37.3051481, 44.5734658 37.3053842, 44.5735877 37.3054928)"
95635682,False,,,residential,False,312.829,,"LINESTRING (44.5729108 37.3049215, 44.5726021 37.3052614, 44.5723113 37.3056061, 44.5720353 37.3058233, 44.5717771 37.3061679, 44.5714105 37.3067321, 44.5711249 37.3071777, 44.5710654 37.3073027)"
95635682,False,,,residential,True,182.69,,"LINESTRING (44.5729108 37.3049215, 44.5733441 37.3044376, 44.5743057 37.3037199)"
95635669,False,,,residential,False,13.611,,"LINESTRING (44.5736902 37.3055841, 44.5735877 37.3054928)"
95643886,False,,,tertiary,True,124.736,,"LINESTRING (44.5736902 37.3055841, 44.5747056 37.3048056)"
95643886,False,,,tertiary,False,182.777,,"LINESTRING (44.5736902 37.3055841, 44.5728189 37.3063334, 44.5725069 37.3066902, 44.5724777 37.3068026, 44.5724777 37.3068763)"
95635669,False,,,residential,True,33.121,,"LINESTRING (44.5719225 37.3044824, 44.5722494 37.3046277)"
95635767,False,,,residential,False,49.887,,"LINESTRING (44.5720501 37.3029078, 44.5724583 37.3032174)"
