osmid,highway,oneway,reversed,length,bridge,geometry,ref
736883385,residential,False,False,9.921,,"LINESTRING (36.4492812 37.235861, 36.4491785 37.2358967)",
"[1144026761, 1144026762, 736888411]",secondary,True,False,17.945999999999998,yes,"LINESTRING (36.4492812 37.235861, 36.4492939 37.2358793, 36.4493385 37.2359431, 36.4493796 37.2360021)",
198350364,residential,False,True,9.63,,"LINESTRING (36.4493796 37.2360021, 36.4492826 37.2360413)",
1144026761,secondary,True,False,90.411,,"LINESTRING (36.4493796 37.2360021, 36.4499154 37.2366943)",
198350234,residential,False,True,10.08,,"LINESTRING (36.4503609 37.237265, 36.4502622 37.2373102)",
1144026761,secondary,True,False,70.686,,"LINESTRING (36.4503609 37.237265, 36.4506938 37.237742, 36.4507187 37.2378298)",
198350234,residential,False,False,41.186,,"LINESTRING (36.449859 37.237495, 36.4502622 37.2373102)",
198350234,residential,False,True,33.729,,"LINESTRING (36.449859 37.237495, 36.4495258 37.2376421)",
736883407,residential,False,True,35.835,,"LINESTRING (36.449859 37.237495, 36.4496756 37.2372077)",
198350370,residential,False,True,86.195,,"LINESTRING (36.449859 37.237495, 36.4500399 37.238057, 36.4500868 37.2382484)",
198350284,residential,False,False,14.985,,"LINESTRING (36.4546827 37.2377866, 36.4546562 37.2379197)",
198350284,residential,False,True,27.59,,"LINESTRING (36.4546827 37.2377866, 36.4547096 37.2375394)",
362882093,residential,False,False,130.21200000000002,,"LINESTRING (36.4546827 37.2377866, 36.4548765 37.2378237, 36.4554452 37.2378878, 36.4556919 37.2379433, 36.4560914 37.2380917)",
584461735,secondary,False,True,156.191,,"LINESTRING (36.4507187 37.2378298, 36.4518956 37.2388763)",
198350244,tertiary,False,True,146.105,,"LINESTRING (36.4507187 37.2378298, 36.4509383 37.237834, 36.4515859 37.2380477, 36.4522559 37.2382779)",
198350363,tertiary,False,False,40.671,,"LINESTRING (36.4507187 37.2378298, 36.4507029 37.2380202, 36.4507395 37.2381927)",
331334445,residential,False,False,69.192,,"LINESTRING (36.4507187 37.2378298, 36.4509296 37.2377498, 36.4513579 37.2376193, 36.4514405 37.2375921)",
1144026760,secondary,True,False,72.146,,"LINESTRING (36.4507187 37.2378298, 36.4506114 37.2377899, 36.4503808 37.2374632, 36.4502622 37.2373102)",
198350280,residential,False,False,100.151,,"LINESTRING (36.4504217 37.238214, 36.4505986 37.2391036)",
736888413,residential,False,False,29.893,,"LINESTRING (36.4504217 37.238214, 36.4500868 37.2382484)",
736888413,residential,False,True,28.233,,"LINESTRING (36.4504217 37.238214, 36.4507395 37.2381927)",
584461735,secondary,False,False,156.191,,"LINESTRING (36.4518956 37.2388763, 36.4507187 37.2378298)",
584461735,secondary,False,True,4.116,,"LINESTRING (36.4518956 37.2388763, 36.4519287 37.2389023)",
198350355,residential,False,True,80.13,,"LINESTRING (36.4518956 37.2388763, 36.4514578 37.2389889, 36.4510282 37.2390816)",
198350355,residential,False,True,38.109,,"LINESTRING (36.4510282 37.2390816, 36.4505986 37.2391036)",
198350355,residential,False,False,80.13,,"LINESTRING (36.4510282 37.2390816, 36.4514578 37.2389889, 36.4518956 37.2388763)",
198350363,tertiary,False,False,28.997,,"LINESTRING (36.4510282 37.2390816, 36.4511542 37.2392414, 36.4511743 37.2393117)",
198350363,tertiary,False,True,102.142,,"LINESTRING (36.4510282 37.2390816, 36.4509767 37.2389625, 36.4508566 37.238575, 36.4507395 37.2381927)",
198350280,residential,False,True,100.151,,"LINESTRING (36.4505986 37.2391036, 36.4504217 37.238214)",
198350355,residential,False,False,38.109,,"LINESTRING (36.4505986 37.2391036, 36.4510282 37.2390816)",
198350355,residential,False,True,37.104,,"LINESTRING (36.4505986 37.2391036, 36.4504228 37.2391101, 36.4501855 37.2391523)",
584461735,secondary,False,False,26.26,,"LINESTRING (36.4521248 37.2390795, 36.4519287 37.2389023)",
198350334,residential,False,False,88.3,,"LINESTRING (36.4521248 37.2390795, 36.4512771 37.2392651, 36.4511743 37.2393117)",
198350334,residential,False,True,52.315000000000005,,"LINESTRING (36.4521248 37.2390795, 36.4522743 37.2390353, 36.4526904 37.2389444)",
584461735,secondary,False,True,55.336,,"LINESTRING (36.4521248 37.2390795, 36.4524108 37.2393527, 36.4525269 37.2394605)",
198350370,residential,False,True,25.275,,"LINESTRING (36.4501855 37.2391523, 36.4502615 37.2393714)",
736883396,residential,False,False,36.449,,"LINESTRING (36.4501855 37.2391523, 36.4497753 37.2391806)",
198350355,residential,False,False,37.104,,"LINESTRING (36.4501855 37.2391523, 36.4504228 37.2391101, 36.4505986 37.2391036)",
198350370,residential,False,False,100.898,,"LINESTRING (36.4501855 37.2391523, 36.4501731 37.2390788, 36.4500868 37.2382484)",
198350363,tertiary,False,False,70.769,,"LINESTRING (36.4511743 37.2393117, 36.4513521 37.2399322)",
198350334,residential,False,False,81.759,,"LINESTRING (36.4511743 37.2393117, 36.4508491 37.2392956, 36.4502686 37.2394091)",
198350334,residential,False,True,88.3,,"LINESTRING (36.4511743 37.2393117, 36.4512771 37.2392651, 36.4521248 37.2390795)",
198350363,tertiary,False,True,28.997,,"LINESTRING (36.4511743 37.2393117, 36.4511542 37.2392414, 36.4510282 37.2390816)",
198350244,tertiary,False,True,23.124,,"LINESTRING (36.4544797 37.2393715, 36.4546081 37.2395526)",
198350374,residential,False,False,106.47,,"LINESTRING (36.4544797 37.2393715, 36.4555182 37.2398545)",
198350244,tertiary,False,False,117.12899999999999,,"LINESTRING (36.4544797 37.2393715, 36.454118 37.2391021, 36.4534732 37.2386888)",
198350284,residential,False,False,42.63,,"LINESTRING (36.4558449 37.23939, 36.4560491 37.2396316, 36.4561098 37.2397101)",
198350284,residential,False,True,133.26999999999998,,"LINESTRING (36.4558449 37.23939, 36.4556349 37.239246, 36.4554073 37.2391439, 36.4551215 37.2389952, 36.4548499 37.2385465)",
736883399,residential,False,False,65.041,,"LINESTRING (36.4558449 37.23939, 36.4561734 37.239069, 36.4563177 37.2389425)",
198350370,residential,False,False,4.239,,"LINESTRING (36.4502686 37.2394091, 36.4502615 37.2393714)",
198350370,residential,False,True,29.863,,"LINESTRING (36.4502686 37.2394091, 36.4503627 37.239667)",
198350334,residential,False,True,81.759,,"LINESTRING (36.4502686 37.2394091, 36.4508491 37.2392956, 36.4511743 37.2393117)",
198350244,tertiary,False,False,23.124,,"LINESTRING (36.4546081 37.2395526, 36.4544797 37.2393715)",
198350244,tertiary,False,True,171.982,,"LINESTRING (36.4546081 37.2395526, 36.4545916 37.2398252, 36.4546431 37.2401518, 36.4546372 37.2409599, 36.4545777 37.2410879)",
495128192,residential,False,True,80.265,,"LINESTRING (36.4546081 37.2395526, 36.4544348 37.2395849, 36.4537878 37.2397689, 36.4537483 37.2397795)",
198350374,residential,False,False,20.437,,"LINESTRING (36.4555182 37.2398545, 36.4555999 37.2400264)",
198350374,residential,False,True,106.47,,"LINESTRING (36.4555182 37.2398545, 36.4544797 37.2393715)",
736883401,residential,False,True,21.119,,"LINESTRING (36.4555182 37.2398545, 36.4557255 37.2399485)",
198350374,residential,False,True,20.437,,"LINESTRING (36.4555999 37.2400264, 36.4555182 37.2398545)",
736883400,residential,False,True,14.094,,"LINESTRING (36.4555999 37.2400264, 36.4557255 37.2399485)",
198350374,residential,False,False,150.158,,"LINESTRING (36.4555999 37.2400264, 36.4556232 37.2403979, 36.4555779 37.2410988, 36.4555298 37.2412853, 36.4554791 37.2413615)",
198350284,residential,False,False,174.21300000000002,,"LINESTRING (36.4565217 37.2401053, 36.4569884 37.2403793, 36.457531 37.2405744, 36.4579919 37.240802, 36.4581785 37.2409349)",
198350284,residential,False,True,57.687,,"LINESTRING (36.4565217 37.2401053, 36.4562825 37.2399335, 36.4561098 37.2397101)",
198350304,residential,False,True,170.052,,"LINESTRING (36.4565217 37.2401053, 36.4566209 37.2407045, 36.456996 37.2415799)",
584461735,secondary,False,False,26.235,,"LINESTRING (36.4533273 37.2401455, 36.4531266 37.2399719)",
584461735,secondary,False,True,92.598,,"LINESTRING (36.4533273 37.2401455, 36.4540356 37.2407583)",
198350286,tertiary,False,False,48.783,,"LINESTRING (36.4533273 37.2401455, 36.4530043 37.2402874, 36.4528311 37.2403323)",
198350286,tertiary,False,False,46.715,,"LINESTRING (36.4493453 37.2402799, 36.4488189 37.2402503)",
198350286,tertiary,False,True,49.466,,"LINESTRING (36.4493453 37.2402799, 36.4499028 37.2403101)",
388248445,residential,False,True,28.935,,"LINESTRING (36.4493453 37.2402799, 36.4492737 37.240026)",
198350343,residential,False,False,149.469,,"LINESTRING (36.4493453 37.2402799, 36.4497896 37.2412258, 36.4499189 37.2415439)",
198350286,tertiary,False,False,86.624,,"LINESTRING (36.4514589 37.2402851, 36.4504807 37.2403058)",
198350286,tertiary,False,True,12.809,,"LINESTRING (36.4514589 37.2402851, 36.4516036 37.2402853)",
198350363,tertiary,False,True,40.364,,"LINESTRING (36.4514589 37.2402851, 36.4513521 37.2399322)",
198350286,tertiary,False,False,12.809,,"LINESTRING (36.4516036 37.2402853, 36.4514589 37.2402851)",
198350286,tertiary,False,True,108.89800000000001,,"LINESTRING (36.4516036 37.2402853, 36.4525595 37.2403036, 36.4528311 37.2403323)",
198350331,residential,False,False,97.47,,"LINESTRING (36.4516036 37.2402853, 36.4517668 37.2407927, 36.4519153 37.2411251)",
198350286,tertiary,False,False,51.16,,"LINESTRING (36.4504807 37.2403058, 36.4499028 37.2403101)",
198350286,tertiary,False,True,86.624,,"LINESTRING (36.4504807 37.2403058, 36.4514589 37.2402851)",
198350370,residential,False,False,34.081,,"LINESTRING (36.4504807 37.2403058, 36.4504357 37.2400014)",
198350370,residential,False,True,129.815,,"LINESTRING (36.4504807 37.2403058, 36.4507695 37.2413605, 36.4508141 37.241441)",
198350286,tertiary,False,False,49.466,,"LINESTRING (36.4499028 37.2403101, 36.4493453 37.2402799)",
198350286,tertiary,False,True,51.16,,"LINESTRING (36.4499028 37.2403101, 36.4504807 37.2403058)",
328516781,residential,False,False,33.524,,"LINESTRING (36.4499028 37.2403101, 36.4498835 37.240009)",
198350286,tertiary,False,False,108.89800000000001,,"LINESTRING (36.4528311 37.2403323, 36.4525595 37.2403036, 36.4516036 37.2402853)",
198350286,tertiary,False,True,48.783,,"LINESTRING (36.4528311 37.2403323, 36.4530043 37.2402874, 36.4533273 37.2401455)",
198350325,tertiary,False,False,27.929,,"LINESTRING (36.4528311 37.2403323, 36.4528618 37.2404036, 36.4529863 37.2405488)",
198350292,secondary,True,False,40.171,,"LINESTRING (36.4540356 37.2407583, 36.4543135 37.2410439)",
584461735,secondary,False,False,92.598,,"LINESTRING (36.4540356 37.2407583, 36.4533273 37.2401455)",
632734745,residential,False,True,96.84299999999999,,"LINESTRING (36.4540356 37.2407583, 36.4538271 37.2407599, 36.4533555 37.2406758, 36.4529863 37.2405488)",
198350298,residential,False,True,10.006,,"LINESTRING (36.4581785 37.2409349, 36.4580878 37.2409886)",
198350284,residential,False,True,174.213,,"LINESTRING (36.4581785 37.2409349, 36.4579919 37.240802, 36.457531 37.2405744, 36.4569884 37.2403793, 36.4565217 37.2401053)",
198350298,residential,False,False,10.006,,"LINESTRING (36.4580878 37.2409886, 36.4581785 37.2409349)",
198350298,residential,False,True,116.952,,"LINESTRING (36.4580878 37.2409886, 36.4571814 37.2414944, 36.456996 37.2415799)",
198350349,residential,False,False,191.37699999999998,,"LINESTRING (36.4580878 37.2409886, 36.4583519 37.2424544, 36.4582958 37.2426905)",
198350292,secondary,True,False,24.714,,"LINESTRING (36.4543135 37.2410439, 36.454499 37.24121)",
198350356,residential,False,False,23.894,,"LINESTRING (36.4543135 37.2410439, 36.4545777 37.2410879)",
198350325,tertiary,False,False,24.82,,"LINESTRING (36.4530025 37.2410584, 36.4530534 37.2412779)",
736871368,residential,False,False,96.526,,"LINESTRING (36.4530025 37.2410584, 36.4519153 37.2411251)",
198350325,tertiary,False,True,56.81699999999999,,"LINESTRING (36.4530025 37.2410584, 36.4529724 37.2406371, 36.4529863 37.2405488)",
198350244,tertiary,False,True,15.26,,"LINESTRING (36.4545777 37.2410879, 36.454499 37.24121)",
198350356,residential,False,True,23.894,,"LINESTRING (36.4545777 37.2410879, 36.4543135 37.2410439)",
198350244,tertiary,False,False,171.982,,"LINESTRING (36.4545777 37.2410879, 36.4546372 37.2409599, 36.4546431 37.2401518, 36.4545916 37.2398252, 36.4546081 37.2395526)",
198350356,residential,False,False,85.669,,"LINESTRING (36.4545777 37.2410879, 36.4551915 37.2412432, 36.4554791 37.2413615)",
198350244,tertiary,False,False,15.26,,"LINESTRING (36.454499 37.24121, 36.4545777 37.2410879)",
198350292,secondary,True,False,69.005,,"LINESTRING (36.454499 37.24121, 36.4550261 37.2416672)",
