osmid,bridge,highway,oneway,reversed,length,geometry,name,lanes,ref,maxspeed
232468684,,residential,False,False,11.046,"LINESTRING (35.1893858 39.8110664, 35.1894333 39.8111588)",,,,
232468684,,residential,False,True,130.02,"LINESTRING (35.1893858 39.8110664, 35.188891 39.8099606)",,,,
171647770,,trunk,True,False,13.296,"LINESTRING (35.1901824 39.8126197, 35.1903252 39.8125721)",Sivas-Yozgat yolu,2,D200,110
232468684,,residential,False,True,10.085,"LINESTRING (35.1901824 39.8126197, 35.1901412 39.8125347)",,,,
206157258,,tertiary,False,True,104.06299999999999,"LINESTRING (35.1877158 39.8134676, 35.1879315 39.8137699, 35.1884672 39.8141943)",Bulut Caddesi,,,
492712733,,trunk,True,False,56.65,"LINESTRING (35.1877158 39.8134676, 35.187477 39.813511, 35.1870686 39.8135789)",Sivas-Yozgat yolu,2,D200,110
492712733,,trunk,True,False,20.474,"LINESTRING (35.1859817 39.8136775, 35.1857431 39.8136952)",Sivas-Yozgat yolu,2,D200,110
733399015,,tertiary,False,True,9.328,"LINESTRING (35.1816985 39.8082146, 35.1817035 39.8081308)",,,,
"[171647801, 171647805]",yes,tertiary,False,False,30.438,"LINESTRING (35.1816985 39.8082146, 35.1817531 39.8084268, 35.1817691 39.8084829)",,,,
171647805,,tertiary,False,False,46.513,"LINESTRING (35.1820462 39.8093284, 35.1821165 39.8097432)",,,,
171647805,,tertiary,False,True,96.949,"LINESTRING (35.1820462 39.8093284, 35.1817691 39.8084829)",,,,
733275844,,residential,False,True,37.436,"LINESTRING (35.1820462 39.8093284, 35.1816183 39.8094012)",,,,
171647805,,tertiary,False,True,85.292,"LINESTRING (35.1822406 39.8105043, 35.1821165 39.8097432)",,,,
205785315,,secondary,False,True,46.852,"LINESTRING (35.1822406 39.8105043, 35.1816934 39.8105335)",Cumhuriyet Cd.,,,
205785315,,secondary,False,False,69.71,"LINESTRING (35.1822406 39.8105043, 35.1824089 39.8104891, 35.1830511 39.8104309)",Cumhuriyet Cd.,,,
171647769,,trunk,True,False,66.572,"LINESTRING (35.1810277 39.8137149, 35.1802519 39.8136573)",Sivas-Yozgat yolu,,D200,
171647877,,secondary,True,False,69.725,"LINESTRING (35.1810277 39.8137149, 35.1809493 39.8137508, 35.1808952 39.8137867, 35.1808438 39.8138291, 35.180789 39.8138822, 35.1807427 39.813947, 35.1806884 39.8140391, 35.1806387 39.8141195, 35.1805835 39.8142235)",Eymir Caddesi,,66-01,
171647874,,secondary,True,False,69.139,"LINESTRING (35.1805835 39.8142235, 35.1805137 39.8140854, 35.1804281 39.8139263, 35.1803929 39.8138597, 35.1803448 39.8137858, 35.1802519 39.8136573)",Eymir Caddesi,,66-01,
1146099875,,residential,False,True,54.382999999999996,"LINESTRING (35.1805835 39.8142235, 35.1803931 39.8142334, 35.1802069 39.8142492, 35.1800796 39.814263, 35.1799527 39.8142846)",5201. Sokak,,,
205785316,,residential,False,False,74.672,"LINESTRING (35.1875313 39.8115322, 35.1873713 39.810872)",,,,
205785316,,residential,False,True,8.815,"LINESTRING (35.1875313 39.8115322, 35.1875764 39.8116035)",,,,
205785321,,residential,False,False,176.84,"LINESTRING (35.1875313 39.8115322, 35.1874026 39.8114498, 35.185551 39.811113)",,,,
205785318,,residential,False,False,47.998,"LINESTRING (35.183272 39.8113962, 35.1837977 39.8115487)",,,,
733256771,,residential,False,True,4.939,"LINESTRING (35.183272 39.8113962, 35.1833081 39.8113615)",,,,
733256771,,residential,False,False,103.477,"LINESTRING (35.183272 39.8113962, 35.1829072 39.8118413, 35.1828159 39.8122398)",,,,
733256771,,residential,False,True,36.805,"LINESTRING (35.1827413 39.8125658, 35.1828159 39.8122398)",,,,
205785323,,residential,False,False,70.125,"LINESTRING (35.1827413 39.8125658, 35.1832666 39.8125088, 35.1835563 39.8124923)",,,,
733256771,,residential,False,False,40.98,"LINESTRING (35.1827413 39.8125658, 35.1827355 39.8125912, 35.1826513 39.8129278)",,,,
733286911,,residential,False,False,50.063,"LINESTRING (35.1827413 39.8125658, 35.1825035 39.81259, 35.1821655 39.8126477)",,,,
205785316,,residential,False,False,10.044,"LINESTRING (35.1876279 39.8116847, 35.1875764 39.8116035)",,,,
733286934,,residential,False,True,25.557,"LINESTRING (35.1876279 39.8116847, 35.1873366 39.8117372)",,,,
205785316,,residential,False,True,56.168,"LINESTRING (35.1876279 39.8116847, 35.1877459 39.8121297, 35.187779 39.8121739)",,,,
171647770,,trunk,True,False,36.989,"LINESTRING (35.1884772 39.8131053, 35.188879 39.8129812)",Sivas-Yozgat yolu,2,D200,110
205785316,,residential,False,False,74.048,"LINESTRING (35.1884772 39.8131053, 35.1880446 39.8125282)",,,,
205785318,,residential,False,True,30.06,"LINESTRING (35.1845869 39.8117957, 35.1842536 39.8118825)",,,,
205785322,,residential,False,True,53.787,"LINESTRING (35.1845869 39.8117957, 35.1844763 39.8122719)",,,,
205785322,,residential,False,False,13.357,"LINESTRING (35.1845869 39.8117957, 35.184605 39.8117177, 35.1846102 39.811677)",,,,
205785320,,residential,False,True,101.658,"LINESTRING (35.1846102 39.811677, 35.1848196 39.8117898, 35.1856538 39.8121132)",,,,
205785322,,residential,False,False,73.39699999999999,"LINESTRING (35.1846102 39.811677, 35.1846265 39.8114251, 35.1845353 39.8110233)",,,,
205785322,,residential,False,True,13.357,"LINESTRING (35.1846102 39.811677, 35.184605 39.8117177, 35.1845869 39.8117957)",,,,
205785316,,residential,False,False,8.815,"LINESTRING (35.1875764 39.8116035, 35.1875313 39.8115322)",,,,
205785316,,residential,False,True,10.044,"LINESTRING (35.1875764 39.8116035, 35.1876279 39.8116847)",,,,
205785313,,residential,False,True,106.08,"LINESTRING (35.1875764 39.8116035, 35.1887007 39.811355, 35.1887687 39.8113368)",,,,
205785314,,residential,False,True,9.746,"LINESTRING (35.1845353 39.8110233, 35.1846345 39.81098)",,,,
205785314,,residential,False,False,66.231,"LINESTRING (35.1845353 39.8110233, 35.1839314 39.8108753, 35.1838065 39.8108242)",,,,
205785322,,residential,False,True,73.39699999999999,"LINESTRING (35.1845353 39.8110233, 35.1846265 39.8114251, 35.1846102 39.811677)",,,,
171647770,,trunk,True,False,99.2,"LINESTRING (35.1871344 39.8133624, 35.188049 39.8132272, 35.1882647 39.8131658)",Sivas-Yozgat yolu,2,D200,110
205785324,,residential,False,False,132.544,"LINESTRING (35.1871344 39.8133624, 35.1868178 39.8129662, 35.1866623 39.8127643, 35.1864638 39.8124511, 35.1863534 39.8123345)",,,,
205785318,,residential,False,False,30.06,"LINESTRING (35.1842536 39.8118825, 35.1845869 39.8117957)",,,,
205785317,,residential,False,False,90.84700000000001,"LINESTRING (35.1842536 39.8118825, 35.1840444 39.8120391, 35.1838835 39.8121421, 35.1837601 39.8122946, 35.1835563 39.8124923)",,,,
205785318,,residential,False,True,54.083,"LINESTRING (35.1842536 39.8118825, 35.1840015 39.8116641, 35.1837977 39.8115487)",,,,
205785319,,secondary,False,False,71.023,"LINESTRING (35.185551 39.811113, 35.1854817 39.8104765)",,,,
205785319,,secondary,False,True,111.563,"LINESTRING (35.185551 39.811113, 35.1856538 39.8121132)",,,,
733256770,,residential,False,True,79.668,"LINESTRING (35.185551 39.811113, 35.1846345 39.81098)",,,,
205785321,,residential,False,True,176.84,"LINESTRING (35.185551 39.811113, 35.1874026 39.8114498, 35.1875313 39.8115322)",,,,
205785315,,secondary,False,False,29.816,"LINESTRING (35.1872041 39.8101022, 35.1875512 39.8100738)",Cumhuriyet Cd.,,,
205785315,,secondary,False,True,61.841,"LINESTRING (35.1872041 39.8101022, 35.186483 39.8101519)",Cumhuriyet Cd.,,,
205785316,,residential,False,True,33.781,"LINESTRING (35.1872041 39.8101022, 35.1872577 39.8104032)",,,,
205785317,,residential,False,False,80.124,"LINESTRING (35.1835563 39.8124923, 35.1836957 39.812653, 35.1839318 39.8127602, 35.1843249 39.812856)",,,,
205785317,,residential,False,True,90.84700000000001,"LINESTRING (35.1835563 39.8124923, 35.1837601 39.8122946, 35.1838835 39.8121421, 35.1840444 39.8120391, 35.1842536 39.8118825)",,,,
205785323,,residential,False,True,70.125,"LINESTRING (35.1835563 39.8124923, 35.1832666 39.8125088, 35.1827413 39.8125658)",,,,
205785314,,residential,False,True,66.231,"LINESTRING (35.1838065 39.8108242, 35.1839314 39.8108753, 35.1845353 39.8110233)",,,,
733256771,,residential,False,False,73.574,"LINESTRING (35.1838065 39.8108242, 35.1836582 39.8110254, 35.1833081 39.8113615)",,,,
"[733256769, 733256771]",,residential,False,True,51.251999999999995,"LINESTRING (35.1838065 39.8108242, 35.1837165 39.8105466, 35.1836836 39.8103736)",,,,
205785314,,residential,False,False,26.951,"LINESTRING (35.1846265 39.8102881, 35.184644 39.8105301)",,,,
205785315,,secondary,False,False,10.7,"LINESTRING (35.1846265 39.8102881, 35.1847509 39.8102768)",Cumhuriyet Cd.,,,
205785315,,secondary,False,True,81.098,"LINESTRING (35.1846265 39.8102881, 35.1836836 39.8103736)",Cumhuriyet Cd.,,,
171647770,,trunk,True,False,141.801,"LINESTRING (35.182493 39.8135954, 35.1836711 39.8136288, 35.1841516 39.8136076)",Sivas-Yozgat yolu,2,D200,110
733256771,,residential,False,True,75.458,"LINESTRING (35.182493 39.8135954, 35.1825746 39.8132341, 35.1826513 39.8129278)",,,,
171647770,,trunk,True,False,61.393,"LINESTRING (35.1841516 39.8136076, 35.1848692 39.8135759)",Sivas-Yozgat yolu,2,D200,110
205785322,,residential,False,False,24.664,"LINESTRING (35.1841516 39.8136076, 35.184202 39.8133892)",,,,
205785322,,residential,False,False,66.224,"LINESTRING (35.1843249 39.812856, 35.1844763 39.8122719)",,,,
205785322,,residential,False,True,60.211,"LINESTRING (35.1843249 39.812856, 35.184202 39.8133892)",,,,
205785317,,residential,False,True,80.124,"LINESTRING (35.1843249 39.812856, 35.1839318 39.8127602, 35.1836957 39.812653, 35.1835563 39.8124923)",,,,
205785316,,residential,False,False,33.781,"LINESTRING (35.1872577 39.8104032, 35.1872041 39.8101022)",,,,
205785316,,residential,False,True,53.024,"LINESTRING (35.1872577 39.8104032, 35.1873713 39.810872)",,,,
733256756,,residential,False,False,132.984,"LINESTRING (35.1872577 39.8104032, 35.1860759 39.8104477, 35.1860223 39.8103982, 35.1859418 39.8101843)",,,,
733256756,,residential,False,True,84.372,"LINESTRING (35.1872577 39.8104032, 35.1878785 39.8103529, 35.1882388 39.8103158)",,,,
205785314,,residential,False,False,9.746,"LINESTRING (35.1846345 39.81098, 35.1845353 39.8110233)",,,,
733256770,,residential,False,False,79.668,"LINESTRING (35.1846345 39.81098, 35.185551 39.811113)",,,,
205785314,,residential,False,True,50.762,"LINESTRING (35.1846345 39.81098, 35.1846694 39.8109244, 35.184644 39.8105301)",,,,
205785319,,secondary,False,False,111.563,"LINESTRING (35.1856538 39.8121132, 35.185551 39.811113)",,,,
205785319,,secondary,False,True,108.02,"LINESTRING (35.1856538 39.8121132, 35.1857733 39.8130803)",,,,
205785320,,residential,False,False,101.658,"LINESTRING (35.1856538 39.8121132, 35.1848196 39.8117898, 35.1846102 39.811677)",,,,
205785324,,residential,False,True,66.131,"LINESTRING (35.1856538 39.8121132, 35.1862921 39.8122698, 35.1863534 39.8123345)",,,,
205785313,,residential,False,False,60.119,"LINESTRING (35.1894333 39.8111588, 35.1887687 39.8113368)",,,,
232468684,,residential,False,False,90.821,"LINESTRING (35.1894333 39.8111588, 35.1898241 39.8119184)",,,,
232468684,,residential,False,True,11.046,"LINESTRING (35.1894333 39.8111588, 35.1893858 39.8110664)",,,,
205785315,,secondary,False,False,30.618,"LINESTRING (35.1854499 39.8102135, 35.1858073 39.8101924)",Cumhuriyet Cd.,,,
205785315,,secondary,False,True,27.561,"LINESTRING (35.1854499 39.8102135, 35.1851291 39.8102401)",Cumhuriyet Cd.,,,
205785319,,secondary,False,True,29.37,"LINESTRING (35.1854499 39.8102135, 35.1854817 39.8104765)",,,,
205785318,,residential,False,True,47.998,"LINESTRING (35.1837977 39.8115487, 35.183272 39.8113962)",,,,
205785318,,residential,False,False,54.083,"LINESTRING (35.1837977 39.8115487, 35.1840015 39.8116641, 35.1842536 39.8118825)",,,,
733286913,,residential,False,True,73.22800000000001,"LINESTRING (35.1837977 39.8115487, 35.1836944 39.8119555, 35.1835763 39.8121821)",,,,
171647770,,trunk,True,False,12.076,"LINESTRING (35.1858263 39.8135088, 35.1859667 39.813496)",Sivas-Yozgat yolu,2,D200,110
205785319,,secondary,False,False,47.862,"LINESTRING (35.1858263 39.8135088, 35.1857733 39.8130803)",,,,
205785322,,residential,False,False,53.787,"LINESTRING (35.1844763 39.8122719, 35.1845869 39.8117957)",,,,
205785322,,residential,False,True,66.224,"LINESTRING (35.1844763 39.8122719, 35.1843249 39.812856)",,,,
733286919,,residential,False,False,137.224,"LINESTRING (35.1844763 39.8122719, 35.1854161 39.812487, 35.1853088 39.8129607)",,,,
206157264,,tertiary,False,True,87.493,"LINESTRING (35.1903043 39.8128369, 35.1906481 39.8135781)",,,,
492712733,,trunk,True,False,15.194,"LINESTRING (35.1903043 39.8128369, 35.1901377 39.8128848)",Sivas-Yozgat yolu,2,D200,110
206157259,,tertiary,False,False,44.99,"LINESTRING (35.1870686 39.8135789, 35.1871057 39.8139825)",İmam Hatip Caddesi,,,
492712733,,trunk,True,False,47.983,"LINESTRING (35.1870686 39.8135789, 35.1865107 39.8136295)",Sivas-Yozgat yolu,2,D200,110
206157263,,residential,False,True,198.477,"LINESTRING (35.1906481 39.8135781, 35.1884672 39.8141943)",,,,
206157264,,tertiary,False,False,87.493,"LINESTRING (35.1906481 39.8135781, 35.1903043 39.8128369)",,,,
206157264,,tertiary,False,True,26.212,"LINESTRING (35.1906481 39.8135781, 35.1907524 39.8137998)",,,,
206157264,,tertiary,False,False,30.219,"LINESTRING (35.1908726 39.8140554, 35.1907524 39.8137998)",,,,
206157258,,tertiary,False,True,22.127,"LINESTRING (35.1884672 39.8141943, 35.1886435 39.8143401)",Bulut Caddesi,,,
206157263,,residential,False,False,198.477,"LINESTRING (35.1884672 39.8141943, 35.1906481 39.8135781)",,,,
206157258,,tertiary,False,False,104.06299999999999,"LINESTRING (35.1884672 39.8141943, 35.1879315 39.8137699, 35.1877158 39.8134676)",Bulut Caddesi,,,
206157258,,tertiary,False,False,22.127,"LINESTRING (35.1886435 39.8143401, 35.1884672 39.8141943)",Bulut Caddesi,,,
205785315,,secondary,False,True,67.343,"LINESTRING (35.1909733 39.8096664, 35.1901997 39.8097832)",Cumhuriyet Cd.,,,
"[733256723, 733256724]",,residential,False,"[False, True]",197.49900000000002,"LINESTRING (35.1909733 39.8096664, 35.1908493 39.8093065, 35.1907325 39.8085814, 35.1907056 39.8082723, 35.1907378 39.8079097)",,,,
207918009,,residential,False,True,76.276,"LINESTRING (35.1830664 39.8090245, 35.1836222 39.8084876)",,,,
733256766,,residential,False,False,22.999,"LINESTRING (35.1830664 39.8090245, 35.1833346 39.8090428)",,,,
207918009,,residential,False,False,116.61,"LINESTRING (35.1830664 39.8090245, 35.1828518 39.8092635, 35.1828572 39.8095684, 35.1829376 39.8100176)",,,,
207918010,,residential,False,False,106.862,"LINESTRING (35.185652 39.8092388, 35.1858073 39.8101924)",,,,
207918010,,residential,False,True,138.718,"LINESTRING (35.185652 39.8092388, 35.18538 39.8080089)",,,,
733256748,,residential,False,True,61.474,"LINESTRING (35.185652 39.8092388, 35.1863488 39.8091005)",,,,
207918009,,residential,False,False,46.968,"LINESTRING (35.1829376 39.8100176, 35.1830511 39.8104309)",,,,
207918009,,residential,False,True,116.60999999999999,"LINESTRING (35.1829376 39.8100176, 35.1828572 39.8095684, 35.1828518 39.8092635, 35.1830664 39.8090245)",,,,
733256762,,residential,False,True,61.729,"LINESTRING (35.1829376 39.8100176, 35.1831254 39.8099698, 35.1833721 39.809805, 35.1835384 39.8097226)",,,,
207918009,,residential,False,False,76.276,"LINESTRING (35.1836222 39.8084876, 35.1830664 39.8090245)",,,,
207918009,,residential,False,True,160.773,"LINESTRING (35.1836222 39.8084876, 35.1848983 39.8080499, 35.18538 39.8080089)",,,,
"[733275841, 733275842, 733275843]",yes,residential,False,True,159.048,"LINESTRING (35.1836222 39.8084876, 35.1834908 39.8084962, 35.1832506 39.8085058, 35.1828897 39.8085504, 35.1817691 39.8084829)",,,,
205785315,,secondary,False,False,61.841,"LINESTRING (35.186483 39.8101519, 35.1872041 39.8101022)",Cumhuriyet Cd.,,,
205785315,,secondary,False,True,46.368,"LINESTRING (35.186483 39.8101519, 35.1859418 39.8101843)",Cumhuriyet Cd.,,,
207918007,,residential,False,False,117.471,"LINESTRING (35.186483 39.8101519, 35.1863488 39.8091005)",,,,
207918010,,residential,False,False,138.718,"LINESTRING (35.18538 39.8080089, 35.185652 39.8092388)",,,,
207918009,,residential,False,False,160.773,"LINESTRING (35.18538 39.8080089, 35.1848983 39.8080499, 35.1836222 39.8084876)",,,,
207918011,,residential,True,False,148.847,"LINESTRING (35.18538 39.8080089, 35.1855743 39.8079942, 35.1870521 39.8081075, 35.1871142 39.8081096)",,,,
207918009,,residential,False,True,46.968,"LINESTRING (35.1830511 39.8104309, 35.1829376 39.8100176)",,,,
205785315,,secondary,False,False,54.401,"LINESTRING (35.1830511 39.8104309, 35.1835224 39.8103882, 35.1836836 39.8103736)",Cumhuriyet Cd.,,,
205785315,,secondary,False,True,69.71,"LINESTRING (35.1830511 39.8104309, 35.1824089 39.8104891, 35.1822406 39.8105043)",Cumhuriyet Cd.,,,
232468684,,residential,False,False,12.082,"LINESTRING (35.1882369 39.808117, 35.1882643 39.8082236)",,,,
232468684,,residential,False,True,77.208,"LINESTRING (35.1882369 39.808117, 35.1880419 39.807439)",,,,
303771305,,residential,False,False,160.06300000000002,"LINESTRING (35.1882369 39.808117, 35.1885714 39.8079372, 35.1891507 39.807676, 35.1896332 39.8073965, 35.1897796 39.807304)",,,,
205785315,,secondary,False,False,11.524,"LINESTRING (35.1858073 39.8101924, 35.1859418 39.8101843)",Cumhuriyet Cd.,,,
205785315,,secondary,False,True,30.618,"LINESTRING (35.1858073 39.8101924, 35.1854499 39.8102135)",Cumhuriyet Cd.,,,
207918010,,residential,False,True,106.862,"LINESTRING (35.1858073 39.8101924, 35.185652 39.8092388)",,,,
207918007,,residential,False,True,108.876,"LINESTRING (35.1862196 39.8081264, 35.1863488 39.8091005)",,,,
207918008,,residential,True,False,73.706,"LINESTRING (35.1862196 39.8081264, 35.1855448 39.8080725, 35.18538 39.8080089)",,,,
232468717,,residential,False,False,67.572,"LINESTRING (35.1880475 39.8054349, 35.188034 39.8060425)",,,,
232468682,,tertiary,False,True,46.9,"LINESTRING (35.1880475 39.8054349, 35.1878266 39.8054607, 35.1875057 39.805503)",,,,
232468699,yes,residential,False,False,23.918,"LINESTRING (35.188034 39.8060425, 35.188035 39.8062576)",,,,
232468717,,residential,False,True,67.572,"LINESTRING (35.188034 39.8060425, 35.1880475 39.8054349)",,,,
733274880,,residential,False,True,262.20000000000005,"LINESTRING (35.188034 39.8060425, 35.1874816 39.8060923, 35.1864973 39.8061644, 35.1858079 39.8062283, 35.1854861 39.8062839, 35.1852474 39.8063519, 35.1850248 39.8064318)",,,,
232468682,,tertiary,False,False,41.579,"LINESTRING (35.1825821 39.8069168, 35.1829897 39.8067124)",,,,
232468687,,tertiary,False,True,38.259,"LINESTRING (35.1825821 39.8069168, 35.1826963 39.8065841)",,,,
232468687,,tertiary,False,False,148.365,"LINESTRING (35.1825821 39.8069168, 35.182201 39.8080278, 35.1820872 39.8081152, 35.1820222 39.8081515)",,,,
232468687,,tertiary,False,False,27.32,"LINESTRING (35.1820222 39.8081515, 35.1817035 39.8081308)",,,,
232468687,,tertiary,False,True,148.365,"LINESTRING (35.1820222 39.8081515, 35.1820872 39.8081152, 35.182201 39.8080278, 35.1825821 39.8069168)",,,,
733274880,,residential,False,False,359.234,"LINESTRING (35.1820222 39.8081515, 35.182144 39.8082249, 35.182533 39.8082599, 35.1828521 39.8082744, 35.1830238 39.8082435, 35.1832089 39.8081775, 35.1834127 39.8080415, 35.1835093 39.8079529, 35.1836702 39.8077325, 35.1838928 39.8073533, 35.1840833 39.8071308, 35.1842362 39.8069742, 35.18444 39.8068032, 35.1845768 39.8066754, 35.1847672 39.8065601, 35.1850248 39.8064318)",,,,
232468687,,tertiary,False,True,27.32,"LINESTRING (35.1817035 39.8081308, 35.1820222 39.8081515)",,,,
733399015,,tertiary,False,False,9.328,"LINESTRING (35.1817035 39.8081308, 35.1816985 39.8082146)",,,,
733399014,,tertiary,False,True,60.308,"LINESTRING (35.1817035 39.8081308, 35.1815779 39.8080818, 35.1812535 39.8077263)",,,,
232468682,,tertiary,False,False,69.372,"LINESTRING (35.1861043 39.8057237, 35.1865187 39.8056575, 35.1869023 39.8056086)",,,,
232468682,,tertiary,False,True,119.092,"LINESTRING (35.1861043 39.8057237, 35.1853251 39.8059283, 35.1847887 39.806078)",,,,
232468684,,residential,False,False,68.428,"LINESTRING (35.1898467 39.8119624, 35.1901412 39.8125347)",,,,
232468684,,residential,False,True,5.26,"LINESTRING (35.1898467 39.8119624, 35.1898241 39.8119184)",,,,
303751322,,residential,False,False,45.432,"LINESTRING (35.1898467 39.8119624, 35.190296 39.8117949, 35.1903244 39.8117828)",,,,
207916904,,residential,False,True,34.535,"LINESTRING (35.1897561 39.8109417, 35.1893858 39.8110664)",,,,
303751323,,residential,False,False,67.057,"LINESTRING (35.1897561 39.8109417, 35.1898969 39.8111532, 35.1901087 39.8114805)",,,,
303751322,,residential,False,True,45.432,"LINESTRING (35.1903244 39.8117828, 35.190296 39.8117949, 35.1898467 39.8119624)",,,,
303751323,,residential,False,False,70.189,"LINESTRING (35.1903244 39.8117828, 35.1905699 39.8121872, 35.1906913 39.812347)",,,,
303751323,,residential,False,True,38.357,"LINESTRING (35.1903244 39.8117828, 35.1901992 39.8116202, 35.1901087 39.8114805)",,,,
232468684,,residential,False,False,10.085,"LINESTRING (35.1901412 39.8125347, 35.1901824 39.8126197)",,,,
232468684,,residential,False,True,68.428,"LINESTRING (35.1901412 39.8125347, 35.1898467 39.8119624)",,,,
303751324,,residential,False,False,51.434,"LINESTRING (35.1901412 39.8125347, 35.1902773 39.8124944, 35.1906913 39.812347)",,,,
303751323,,residential,False,True,70.189,"LINESTRING (35.1906913 39.812347, 35.1905699 39.8121872, 35.1903244 39.8117828)",,,,
303751324,,residential,False,True,51.434,"LINESTRING (35.1906913 39.812347, 35.1902773 39.8124944, 35.1901412 39.8125347)",,,,
303751325,,trunk,True,False,27.051,"LINESTRING (35.1901377 39.8128848, 35.1900272 39.8127654, 35.1900053 39.8126701)",,,,
492712733,,trunk,True,False,216.914,"LINESTRING (35.1901377 39.8128848, 35.1894178 39.8130917, 35.1877158 39.8134676)",Sivas-Yozgat yolu,2,D200,110
171647770,,trunk,True,False,16.132,"LINESTRING (35.1900053 39.8126701, 35.1901824 39.8126197)",Sivas-Yozgat yolu,2,D200,110
303751326,,trunk,True,False,28.3,"LINESTRING (35.1903252 39.8125721, 35.190384 39.8125977, 35.1904793 39.8127866)",,,,
492712733,,trunk,True,False,15.96,"LINESTRING (35.1904793 39.8127866, 35.1903043 39.8128369)",Sivas-Yozgat yolu,2,D200,110
206157264,,tertiary,False,False,26.212,"LINESTRING (35.1907524 39.8137998, 35.1906481 39.8135781)",,,,
206157264,,tertiary,False,True,30.219,"LINESTRING (35.1907524 39.8137998, 35.1908726 39.8140554)",,,,
303751341,,residential,False,False,16.476,"LINESTRING (35.1825115 39.8137958, 35.182453 39.8138818, 35.182425 39.8139282)",,,,
"[171647769, 492712733, 171647767]",yes,trunk,True,False,127.09,"LINESTRING (35.1825115 39.8137958, 35.1822399 39.8137917, 35.1815249 39.8137463, 35.1811807 39.8137241, 35.1810277 39.8137149)",Sivas-Yozgat yolu,2,D200,110
303771305,,residential,False,True,15.716,"LINESTRING (35.1907648 39.8061237, 35.1906765 39.8062477)",,,,
685739478,,residential,False,True,156.97,"LINESTRING (35.1907648 39.8061237, 35.1903605 39.8060781, 35.1889387 39.8061878)",,,,
303771305,,residential,False,False,65.77000000000001,"LINESTRING (35.1897796 39.807304, 35.1898467 39.8072142, 35.1900029 39.8070649, 35.1901017 39.8069604, 35.1901942 39.806809)",,,,
303771305,,residential,False,True,160.063,"LINESTRING (35.1897796 39.807304, 35.1896332 39.8073965, 35.1891507 39.807676, 35.1885714 39.8079372, 35.1882369 39.808117)",,,,
303771306,,residential,False,False,41.893,"LINESTRING (35.1897796 39.807304, 35.1898033 39.8075431, 35.1898469 39.8076759)",,,,
205785315,,secondary,False,False,67.343,"LINESTRING (35.1901997 39.8097832, 35.1909733 39.8096664)",Cumhuriyet Cd.,,,
205785315,,secondary,False,True,113.512,"LINESTRING (35.1901997 39.8097832, 35.188891 39.8099606)",Cumhuriyet Cd.,,,
303771306,,residential,False,True,130.771,"LINESTRING (35.1901997 39.8097832, 35.1901613 39.8093023, 35.1900647 39.8086563, 35.190058 39.8086126)",,,,
303771306,,residential,False,True,13.163,"LINESTRING (35.1899449 39.8079749, 35.1899073 39.8078601)",,,,
303771306,,residential,False,False,71.61,"LINESTRING (35.1899449 39.8079749, 35.1899794 39.8081007, 35.190058 39.8086126)",,,,
303771307,,residential,False,False,68.146,"LINESTRING (35.1899449 39.8079749, 35.1902139 39.8079454, 35.1905466 39.807919, 35.1907378 39.8079097)",,,,
303771316,,residential,False,False,105.28,"LINESTRING (35.1912082 39.8110526, 35.1902658 39.8114187, 35.1901087 39.8114805)",,,,
303751323,,residential,False,False,38.357,"LINESTRING (35.1901087 39.8114805, 35.1901992 39.8116202, 35.1903244 39.8117828)",,,,
303751323,,residential,False,True,67.057,"LINESTRING (35.1901087 39.8114805, 35.1898969 39.8111532, 35.1897561 39.8109417)",,,,
