osmid,oneway,highway,reversed,length,geometry,name,bridge,maxspeed,tunnel
326743172,False,residential,False,58.332,"LINESTRING (37.3736799 37.0626865, 37.3737052 37.0621623)",Sacır Sokak,,,
326743172,False,residential,True,18.639,"LINESTRING (37.3736799 37.0626865, 37.3736929 37.0628538)",Sacır Sokak,,,
47026583,False,residential,False,115.838,"LINESTRING (37.3736799 37.0626865, 37.3741878 37.0627186, 37.3749822 37.0627588)",1002. Sokak,,,
326743172,False,residential,False,35.068,"LINESTRING (37.3737004 37.0636336, 37.3737243 37.0633188)",Sacır Sokak,,,
32423450,False,tertiary,True,403.824,"LINESTRING (37.3737004 37.0636336, 37.3744963 37.0637357, 37.3749362 37.0637914, 37.3759179 37.0639198, 37.3765963 37.0640392, 37.3766475 37.0640482, 37.3768683 37.0641107, 37.3769801 37.0641424, 37.3770253 37.064164, 37.3770788 37.0641895, 37.3777963 37.0645907, 37.3779752 37.0646839)",Kemal Köker Caddesi,,,
210716409,False,residential,True,46.386,"LINESTRING (37.3798255 37.0608185, 37.379304 37.0608474)",,,,
1005620793,True,primary,False,95.634,"LINESTRING (37.3798255 37.0608185, 37.3798191 37.0607336, 37.3797608 37.05996)",Istasyon Caddesi,,,
210716259,False,residential,False,140.411,"LINESTRING (37.3797608 37.05996, 37.3795867 37.0599568, 37.3794589 37.0599545, 37.3781785 37.0599532)",,,,
47026580,True,primary,False,155.903,"LINESTRING (37.3798862 37.0599713, 37.379889 37.0601743, 37.3799247 37.0607338, 37.3799398 37.0608724, 37.3798444 37.0611483, 37.3797549 37.0613495)",,,,
210716216,False,residential,True,76.42,"LINESTRING (37.3798862 37.0599713, 37.3801365 37.059968, 37.380747 37.0599506)",,,,
32423457,True,secondary,False,45.892,"LINESTRING (37.3793215 37.0627292, 37.3792766 37.0627737, 37.3792548 37.0627931, 37.3792273 37.062811, 37.3791873 37.0628319, 37.3791505 37.0628462, 37.379112 37.0628583, 37.3790685 37.0628657, 37.3788658 37.0628721)",Atatürk Bulvarı,,,
1143415516,True,secondary_link,False,23.027,"LINESTRING (37.3793215 37.0627292, 37.379348 37.0628527, 37.3794006 37.0629229)",,,,
47026584,True,primary,False,33.896,"LINESTRING (37.3775231 37.0659213, 37.3779013 37.0658783)",,,,
1143750142,True,primary,False,53.596999999999994,"LINESTRING (37.3775231 37.0659213, 37.3775955 37.065876, 37.377663 37.0658262, 37.3777252 37.0657721, 37.3777918 37.0657028, 37.3778496 37.0656288, 37.3778982 37.0655506)",,,,
1143415519,True,primary,False,33.532,"LINESTRING (37.3780737 37.0655529, 37.3780661 37.0658544)",,,,
1144460264,True,secondary_link,False,46.986000000000004,"LINESTRING (37.3780737 37.0655529, 37.3782429 37.0657935, 37.3783843 37.0658872)",,,,
47026578,True,secondary,False,28.468,"LINESTRING (37.3780661 37.0658544, 37.3783843 37.0658872)",,,,
349801524,True,tertiary,False,43.767,"LINESTRING (37.3780661 37.0658544, 37.3782032 37.0662325)",İstasyon Caddesi,,,
1143415519,True,primary,False,18.768,"LINESTRING (37.3780661 37.0658544, 37.3779128 37.0659707)",,,,
47026578,True,secondary,False,57.422,"LINESTRING (37.3783843 37.0658872, 37.3786707 37.0659797, 37.3789745 37.0660983)",,,,
210716454,False,residential,True,84.60900000000001,"LINESTRING (37.3834253 37.0610163, 37.383327 37.0606022, 37.3832478 37.0602687)",,,,
1144162493,False,residential,False,80.612,"LINESTRING (37.3822885 37.0609862, 37.3823552 37.0617092)",,,,
53842055,False,residential,False,53.465,"LINESTRING (37.3814125 37.0632359, 37.3813662 37.0637153)",,,,
237058681,True,tertiary,False,67.333,"LINESTRING (37.3814125 37.0632359, 37.3821706 37.063209)",Karagöz Caddesi,,,
199345339,True,residential,False,94.007,"LINESTRING (37.3821654 37.0654563, 37.3819454 37.0662833)",,,,
210895801,False,residential,False,52.935,"LINESTRING (37.3821654 37.0654563, 37.3827149 37.0652709)",,,,
53842055,False,residential,True,13.995999999999999,"LINESTRING (37.3821654 37.0654563, 37.3821214 37.065409, 37.3820701 37.065356)",,,,
210895801,False,residential,True,45.262,"LINESTRING (37.3832164 37.0651964, 37.3827149 37.0652709)",,,,
210716438,False,residential,False,93.64500000000001,"LINESTRING (37.3832164 37.0651964, 37.3832425 37.0648887, 37.3832566 37.0648314, 37.3832872 37.0646489, 37.3833022 37.0643579)",,,,
210895801,False,residential,False,36.916000000000004,"LINESTRING (37.3832164 37.0651964, 37.383406 37.065196, 37.3834735 37.0652064, 37.3836306 37.0652174)",,,,
210895733,False,tertiary,False,66.813,"LINESTRING (37.3845144 37.0652843, 37.3843474 37.0658702)",,,,
210895801,False,residential,True,41.256,"LINESTRING (37.3845144 37.0652843, 37.3842028 37.0652584, 37.3840518 37.0652469)",,,,
245596926,True,primary,False,27.407,"LINESTRING (37.3758884 37.0664919, 37.3756289 37.0666256)",Kıbrıs Caddesi,,70,
1144460257,True,secondary,False,25.612000000000002,"LINESTRING (37.3758884 37.0664919, 37.3757647 37.0664762, 37.3756942 37.0664655, 37.3756046 37.0664501)",,,,
210716178,False,residential,False,38.388,"LINESTRING (37.3843474 37.0658702, 37.3847784 37.0658401)",,,,
210895733,False,tertiary,False,32.875,"LINESTRING (37.3843474 37.0658702, 37.3844093 37.0661617)",,,,
210895733,False,tertiary,True,66.813,"LINESTRING (37.3843474 37.0658702, 37.3845144 37.0652843)",,,,
199345339,True,residential,False,43.65,"LINESTRING (37.3819135 37.0664409, 37.3820191 37.0668243)",,,,
210716403,False,residential,False,111.28,"LINESTRING (37.3819135 37.0664409, 37.381764 37.0664982, 37.3816198 37.0665479, 37.3815722 37.0665517, 37.381492 37.0665747, 37.3814341 37.0666009, 37.3813047 37.0666838, 37.3811417 37.0667855, 37.3810063 37.0668389, 37.3808686 37.066963)",,,,
210716466,False,residential,False,78.737,"LINESTRING (37.3744609 37.0584005, 37.3748325 37.0586305, 37.3751542 37.0588423)",,,,
210716242,False,residential,False,86.515,"LINESTRING (37.3761449 37.0585046, 37.3770857 37.0587088)",Soğanlı Bucağı Sokak,,,
210716242,False,residential,True,55.278,"LINESTRING (37.3761449 37.0585046, 37.375557 37.0583402)",Soğanlı Bucağı Sokak,,,
210716174,False,tertiary,True,130.228,"LINESTRING (37.3761449 37.0585046, 37.3760945 37.0588802, 37.3760623 37.0596732)",,,,
210716441,False,residential,False,46.097,"LINESTRING (37.3835353 37.058401, 37.3835831 37.0588138)",,,,
210716242,False,residential,True,86.515,"LINESTRING (37.3770857 37.0587088, 37.3761449 37.0585046)",Soğanlı Bucağı Sokak,,,
210716448,False,residential,True,60.372,"LINESTRING (37.3770857 37.0587088, 37.3770869 37.058789, 37.3770939 37.0592517)",,,,
210716228,False,residential,False,56.812,"LINESTRING (37.3835831 37.0588138, 37.3829528 37.0589035)",,,,
210716441,False,residential,True,46.097,"LINESTRING (37.3835831 37.0588138, 37.3835353 37.058401)",,,,
210716441,False,residential,False,68.01,"LINESTRING (37.3835831 37.0588138, 37.3836342 37.0591018, 37.3836771 37.0593118, 37.3837112 37.0594163)",,,,
210716454,False,residential,False,6.344,"LINESTRING (37.3829391 37.0588475, 37.3829528 37.0589035)",,,,
210716459,False,residential,True,147.373,"LINESTRING (37.3829391 37.0588475, 37.3828432 37.0588387, 37.3826924 37.0588398, 37.3824479 37.0588497, 37.3819543 37.0588581, 37.3816994 37.0588674, 37.3816483 37.0588692, 37.3812798 37.0588767)",,,,
210716228,False,residential,True,56.812,"LINESTRING (37.3829528 37.0589035, 37.3835831 37.0588138)",,,,
210716454,False,residential,False,104.0,"LINESTRING (37.3829528 37.0589035, 37.3831659 37.0598232)",,,,
210716454,False,residential,True,6.344,"LINESTRING (37.3829528 37.0589035, 37.3829391 37.0588475)",,,,
210716411,False,residential,True,113.172,"LINESTRING (37.373701 37.0589341, 37.3740104 37.0591285, 37.3741257 37.0592355, 37.3741874 37.0593222, 37.3742115 37.0594089, 37.3742179 37.0595497, 37.3743004 37.0597732)",,,,
210716417,False,residential,False,116.481,"LINESTRING (37.3812798 37.0588767, 37.3813255 37.0589219, 37.3813324 37.0589887, 37.3813374 37.0590913, 37.3813427 37.0591417, 37.3813442 37.0591718, 37.381431 37.0599076)",,,,
210716459,False,residential,False,147.37300000000002,"LINESTRING (37.3812798 37.0588767, 37.3816483 37.0588692, 37.3816994 37.0588674, 37.3819543 37.0588581, 37.3824479 37.0588497, 37.3826924 37.0588398, 37.3828432 37.0588387, 37.3829391 37.0588475)",,,,
210716459,False,residential,True,41.730000000000004,"LINESTRING (37.3812798 37.0588767, 37.3810376 37.0588888, 37.3808265 37.0589567)",,,,
210716459,False,residential,True,8.879,"LINESTRING (37.3808265 37.0589567, 37.3807272 37.0589665)",,,,
210716459,False,residential,False,41.730000000000004,"LINESTRING (37.3808265 37.0589567, 37.3810376 37.0588888, 37.3812798 37.0588767)",,,,
210716195,False,residential,True,109.441,"LINESTRING (37.3807272 37.0589665, 37.380747 37.0599506)",,,,
210716459,False,residential,False,8.879,"LINESTRING (37.3807272 37.0589665, 37.3808265 37.0589567)",,,,
210716459,False,residential,True,20.559,"LINESTRING (37.3807272 37.0589665, 37.3804971 37.0589881)",,,,
210716459,False,residential,False,20.559,"LINESTRING (37.3804971 37.0589881, 37.3807272 37.0589665)",,,,
210716459,False,residential,True,59.206,"LINESTRING (37.3804971 37.0589881, 37.3798351 37.0590546)",,,,
47026580,True,primary,False,102.033,"LINESTRING (37.3798351 37.0590546, 37.3798862 37.0599713)",,,,
210716459,False,residential,False,59.206,"LINESTRING (37.3798351 37.0590546, 37.3804971 37.0589881)",,,,
210716284,False,residential,True,87.14,"LINESTRING (37.3845211 37.0590572, 37.3839596 37.0592998, 37.3839 37.0594137, 37.3837112 37.0594163)",,,,
237176566,True,tertiary,False,99.22,"LINESTRING (37.3845211 37.0590572, 37.3844202 37.0589482, 37.3840424 37.0585823, 37.3837424 37.058432)",Belediye Caddesi,,,
210716254,False,residential,True,90.786,"LINESTRING (37.3770939 37.0592517, 37.378117 37.0592479)",,,,
210716448,False,residential,True,10.738,"LINESTRING (37.3770939 37.0592517, 37.3771011 37.0593481)",,,,
210716448,False,residential,False,60.372,"LINESTRING (37.3770939 37.0592517, 37.3770869 37.058789, 37.3770857 37.0587088)",,,,
210716254,False,residential,False,90.786,"LINESTRING (37.378117 37.0592479, 37.3770939 37.0592517)",,,,
210716364,False,residential,False,78.616,"LINESTRING (37.378117 37.0592479, 37.3781785 37.0599532)",Değirmen Sokak,,,
210716448,False,residential,False,10.738,"LINESTRING (37.3771011 37.0593481, 37.3770939 37.0592517)",,,,
210716448,False,residential,True,66.967,"LINESTRING (37.3771011 37.0593481, 37.3771268 37.05995)",,,,
210716309,False,residential,False,104.15,"LINESTRING (37.3771011 37.0593481, 37.376531 37.0593856, 37.3764512 37.0594057, 37.3763815 37.0594335, 37.3762165 37.059579, 37.3760623 37.0596732)",,,,
210716284,False,residential,False,87.14,"LINESTRING (37.3837112 37.0594163, 37.3839 37.0594137, 37.3839596 37.0592998, 37.3845211 37.0590572)",,,,
210716441,False,residential,False,38.681,"LINESTRING (37.3837112 37.0594163, 37.3837176 37.0595477, 37.3837532 37.0596818, 37.3837917 37.0597549)",,,,
210716441,False,residential,True,68.00999999999999,"LINESTRING (37.3837112 37.0594163, 37.3836771 37.0593118, 37.3836342 37.0591018, 37.3835831 37.0588138)",,,,
210716174,False,tertiary,True,41.731,"LINESTRING (37.3760623 37.0596732, 37.3760281 37.0600475)",,,,
210716174,False,tertiary,False,130.228,"LINESTRING (37.3760623 37.0596732, 37.3760945 37.0588802, 37.3761449 37.0585046)",,,,
210716309,False,residential,True,104.15,"LINESTRING (37.3760623 37.0596732, 37.3762165 37.059579, 37.3763815 37.0594335, 37.3764512 37.0594057, 37.376531 37.0593856, 37.3771011 37.0593481)",,,,
210716276,False,residential,False,35.014,"LINESTRING (37.3846372 37.0596297, 37.384654 37.0599443)",,,,
210716367,False,residential,False,76.306,"LINESTRING (37.3846372 37.0596297, 37.3837917 37.0597549)",,,,
210716367,False,residential,True,76.306,"LINESTRING (37.3837917 37.0597549, 37.3846372 37.0596297)",,,,
210716441,False,residential,False,23.607,"LINESTRING (37.3837917 37.0597549, 37.3838363 37.0599642)",,,,
210716441,False,residential,True,38.681,"LINESTRING (37.3837917 37.0597549, 37.3837532 37.0596818, 37.3837176 37.0595477, 37.3837112 37.0594163)",,,,
210716346,False,residential,True,22.836,"LINESTRING (37.3743004 37.0597732, 37.3745534 37.0598108)",,,,
210716359,False,residential,False,58.428,"LINESTRING (37.3743004 37.0597732, 37.3740873 37.0598826, 37.373953 37.0599371, 37.3737293 37.0600338)",,,,
210716411,False,residential,False,113.17200000000001,"LINESTRING (37.3743004 37.0597732, 37.3742179 37.0595497, 37.3742115 37.0594089, 37.3741874 37.0593222, 37.3741257 37.0592355, 37.3740104 37.0591285, 37.373701 37.0589341)",,,,
210716346,False,residential,False,22.836,"LINESTRING (37.3745534 37.0598108, 37.3743004 37.0597732)",,,,
210716346,False,residential,True,97.802,"LINESTRING (37.3745534 37.0598108, 37.3756308 37.0599963)",,,,
210716206,False,residential,False,49.507000000000005,"LINESTRING (37.3745534 37.0598108, 37.3745021 37.0601065, 37.374495 37.0602531)",,,,
210716216,False,residential,False,154.231,"LINESTRING (37.3831659 37.0598232, 37.381431 37.0599076)",,,,
210716454,False,residential,False,50.068,"LINESTRING (37.3831659 37.0598232, 37.3832478 37.0602687)",,,,
210716454,False,residential,True,104.0,"LINESTRING (37.3831659 37.0598232, 37.3829528 37.0589035)",,,,
210716216,False,residential,False,60.882,"LINESTRING (37.381431 37.0599076, 37.380747 37.0599506)",,,,
210716216,False,residential,True,154.231,"LINESTRING (37.381431 37.0599076, 37.3831659 37.0598232)",,,,
210716417,False,residential,False,31.214000000000002,"LINESTRING (37.381431 37.0599076, 37.3814532 37.060083, 37.3814663 37.0601869)",,,,
210716417,False,residential,True,116.481,"LINESTRING (37.381431 37.0599076, 37.3813442 37.0591718, 37.3813427 37.0591417, 37.3813374 37.0590913, 37.3813324 37.0589887, 37.3813255 37.0589219, 37.3812798 37.0588767)",,,,
210716195,False,residential,False,109.441,"LINESTRING (37.380747 37.0599506, 37.3807272 37.0589665)",,,,
210716216,False,residential,True,60.882,"LINESTRING (37.380747 37.0599506, 37.381431 37.0599076)",,,,
210716216,False,residential,False,76.42,"LINESTRING (37.380747 37.0599506, 37.3801365 37.059968, 37.3798862 37.0599713)",,,,
210716272,False,residential,True,92.205,"LINESTRING (37.380747 37.0599506, 37.3807453 37.0602042, 37.3814663 37.0601869)",,,,
210716410,False,residential,False,16.818,"LINESTRING (37.3771268 37.05995, 37.3769376 37.0599589)",,,,
210716410,False,residential,True,85.871,"LINESTRING (37.3771268 37.05995, 37.3780945 37.0599568)",,,,
210716448,False,residential,False,66.967,"LINESTRING (37.3771268 37.05995, 37.3771011 37.0593481)",,,,
210716276,False,residential,False,32.184,"LINESTRING (37.384654 37.0599443, 37.3846688 37.0602335)",,,,
210716276,False,residential,True,35.014,"LINESTRING (37.384654 37.0599443, 37.3846372 37.0596297)",,,,
210716370,False,residential,True,72.592,"LINESTRING (37.384654 37.0599443, 37.3838363 37.0599642)",,,,
210716401,False,residential,False,22.443,"LINESTRING (37.3769376 37.0599589, 37.3771008 37.0601131)",,,,
210716410,False,residential,True,16.818,"LINESTRING (37.3769376 37.0599589, 37.3771268 37.05995)",,,,
210716410,False,residential,False,81.732,"LINESTRING (37.3769376 37.0599589, 37.3763922 37.0599748, 37.3760281 37.0600475)",,,,
210716410,False,residential,False,85.871,"LINESTRING (37.3780945 37.0599568, 37.3771268 37.05995)",,,,
210716193,False,residential,True,7.473,"LINESTRING (37.3780945 37.0599568, 37.3781254 37.059957, 37.3781785 37.0599532)",,,,
210716356,False,residential,False,91.836,"LINESTRING (37.3780945 37.0599568, 37.3780844 37.0604402, 37.377987 37.0607737)",,,,
210716364,False,residential,True,78.616,"LINESTRING (37.3781785 37.0599532, 37.378117 37.0592479)",Değirmen Sokak,,,
210716193,False,residential,False,7.473,"LINESTRING (37.3781785 37.0599532, 37.3781254 37.059957, 37.3780945 37.0599568)",,,,
210716259,False,residential,True,140.411,"LINESTRING (37.3781785 37.0599532, 37.3794589 37.0599545, 37.3795867 37.0599568, 37.3797608 37.05996)",,,,
210716370,False,residential,False,72.592,"LINESTRING (37.3838363 37.0599642, 37.384654 37.0599443)",,,,
210716441,False,residential,True,23.607,"LINESTRING (37.3838363 37.0599642, 37.3837917 37.0597549)",,,,
210716441,False,residential,False,33.815,"LINESTRING (37.3838363 37.0599642, 37.3838862 37.0601985, 37.3839002 37.060264)",,,,
210716346,False,residential,False,97.802,"LINESTRING (37.3756308 37.0599963, 37.3745534 37.0598108)",,,,
210716346,False,residential,True,35.711,"LINESTRING (37.3756308 37.0599963, 37.3760281 37.0600475)",,,,
210716466,False,residential,True,126.13100000000001,"LINESTRING (37.3756308 37.0599963, 37.375708 37.059607, 37.3754662 37.0594773, 37.3753766 37.0591562, 37.3752882 37.058992)",,,,
210716275,False,residential,True,72.187,"LINESTRING (37.3737293 37.0600338, 37.374495 37.0602531)",,,,
210716359,False,residential,True,58.428000000000004,"LINESTRING (37.3737293 37.0600338, 37.373953 37.0599371, 37.3740873 37.0598826, 37.3743004 37.0597732)",,,,
210716174,False,tertiary,False,41.731,"LINESTRING (37.3760281 37.0600475, 37.3760623 37.0596732)",,,,
210716346,False,residential,False,35.711,"LINESTRING (37.3760281 37.0600475, 37.3756308 37.0599963)",,,,
210716174,False,tertiary,True,67.424,"LINESTRING (37.3760281 37.0600475, 37.3760166 37.0601993, 37.3759179 37.0606467)",,,,
210716410,False,residential,True,81.732,"LINESTRING (37.3760281 37.0600475, 37.3763922 37.0599748, 37.3769376 37.0599589)",,,,
210716401,False,residential,False,20.827,"LINESTRING (37.3771008 37.0601131, 37.3772518 37.0602565)",,,,
210716401,False,residential,True,22.443,"LINESTRING (37.3771008 37.0601131, 37.3769376 37.0599589)",,,,
210716270,False,residential,False,116.22899999999998,"LINESTRING (37.3771008 37.0601131, 37.3770493 37.0601655, 37.37693 37.060341, 37.3768964 37.0603924, 37.3768522 37.0604866, 37.376765 37.0605989, 37.3766899 37.0606867, 37.376655 37.0607263, 37.3766524 37.0607573, 37.3767128 37.061056)",,,,
210716417,False,residential,False,16.518,"LINESTRING (37.3814663 37.0601869, 37.381485 37.0603347)",,,,
210716272,False,residential,False,92.205,"LINESTRING (37.3814663 37.0601869, 37.3807453 37.0602042, 37.380747 37.0599506)",,,,
210716417,False,residential,True,31.214000000000002,"LINESTRING (37.3814663 37.0601869, 37.3814532 37.060083, 37.381431 37.0599076)",,,,
210716401,False,residential,True,20.827,"LINESTRING (37.3772518 37.0602565, 37.3771008 37.0601131)",,,,
210716345,False,residential,False,74.017,"LINESTRING (37.3772518 37.0602565, 37.3772357 37.0602971, 37.377229 37.0604181, 37.3772451 37.0607466, 37.3772523 37.0609197)",,,,
210716401,False,residential,False,87.828,"LINESTRING (37.3772518 37.0602565, 37.3774089 37.0603722, 37.3775418 37.0605207, 37.3776626 37.0606024, 37.377987 37.0607737)",,,,
210716275,False,residential,False,72.187,"LINESTRING (37.374495 37.0602531, 37.3737293 37.0600338)",,,,
210716206,False,residential,True,49.507000000000005,"LINESTRING (37.374495 37.0602531, 37.3745021 37.0601065, 37.3745534 37.0598108)",,,,
210716275,False,residential,True,133.931,"LINESTRING (37.374495 37.0602531, 37.3751222 37.0604675, 37.3755478 37.060572, 37.3759179 37.0606467)",,,,
210716398,False,residential,True,111.625,"LINESTRING (37.374495 37.0602531, 37.3745014 37.0603984, 37.3745197 37.0604635, 37.3745501 37.0605225, 37.3746238 37.060638, 37.3747034 37.0607174, 37.3747057 37.0607961, 37.3746672 37.0610044, 37.3746519 37.0611176, 37.3746393 37.0612106)",,,,
210716427,False,residential,False,57.892,"LINESTRING (37.3839002 37.060264, 37.3832478 37.0602687)",,,,
210716427,False,residential,True,68.28999999999999,"LINESTRING (37.3839002 37.060264, 37.384292 37.0602447, 37.3846688 37.0602335)",,,,
210716441,False,residential,True,33.815,"LINESTRING (37.3839002 37.060264, 37.3838862 37.0601985, 37.3838363 37.0599642)",,,,
210716427,False,residential,True,57.892,"LINESTRING (37.3832478 37.0602687, 37.3839002 37.060264)",,,,
210716454,False,residential,True,50.068,"LINESTRING (37.3832478 37.0602687, 37.3831659 37.0598232)",,,,
210716250,False,residential,True,156.592,"LINESTRING (37.3832478 37.0602687, 37.3830698 37.0602754, 37.381485 37.0603347)",,,,
210716454,False,residential,False,84.60900000000001,"LINESTRING (37.3832478 37.0602687, 37.383327 37.0606022, 37.3834253 37.0610163)",,,,
210716276,False,residential,True,32.184,"LINESTRING (37.3846688 37.0602335, 37.384654 37.0599443)",,,,
210716427,False,residential,False,68.28999999999999,"LINESTRING (37.3846688 37.0602335, 37.384292 37.0602447, 37.3839002 37.060264)",,,,
210716417,False,residential,False,64.671,"LINESTRING (37.381485 37.0603347, 37.381566 37.0609127)",,,,
210716417,False,residential,True,16.518,"LINESTRING (37.381485 37.0603347, 37.3814663 37.0601869)",,,,
210716250,False,residential,False,156.592,"LINESTRING (37.381485 37.0603347, 37.3830698 37.0602754, 37.3832478 37.0602687)",,,,
210716174,False,tertiary,False,67.424,"LINESTRING (37.3759179 37.0606467, 37.3760166 37.0601993, 37.3760281 37.0600475)",,,,
210716174,False,tertiary,True,72.636,"LINESTRING (37.3759179 37.0606467, 37.3758999 37.0607283, 37.375775 37.0612899)",,,,
210716275,False,residential,False,133.93099999999998,"LINESTRING (37.3759179 37.0606467, 37.3755478 37.060572, 37.3751222 37.0604675, 37.374495 37.0602531)",,,,
210716356,False,residential,False,28.54,"LINESTRING (37.377987 37.0607737, 37.3779599 37.0608578, 37.377907 37.0610223)",,,,
210716356,False,residential,True,91.836,"LINESTRING (37.377987 37.0607737, 37.3780844 37.0604402, 37.3780945 37.0599568)",,,,
210716401,False,residential,True,87.828,"LINESTRING (37.377987 37.0607737, 37.3776626 37.0606024, 37.3775418 37.0605207, 37.3774089 37.0603722, 37.3772518 37.0602565)",,,,
210716409,False,residential,False,17.47,"LINESTRING (37.3785287 37.0607133, 37.3787213 37.0607459)",,,,
"[699637760, 699637761, 210716452]",False,residential,False,144.097,"LINESTRING (37.3785287 37.0607133, 37.3785288 37.0604736, 37.3785347 37.0602619, 37.3789622 37.0602901, 37.3789035 37.0604652, 37.3787806 37.0605947, 37.3787213 37.0607459)",,,,
699637761,False,residential,True,54.75,"LINESTRING (37.3785287 37.0607133, 37.3783233 37.0611776)",,,,
210716409,False,residential,False,52.922,"LINESTRING (37.3787213 37.0607459, 37.379304 37.0608474)",,,,
210716409,False,residential,True,17.47,"LINESTRING (37.3787213 37.0607459, 37.3785287 37.0607133)",,,,
"[699637760, 699637761, 210716452]",False,residential,True,144.09699999999998,"LINESTRING (37.3787213 37.0607459, 37.3787806 37.0605947, 37.3789035 37.0604652, 37.3789622 37.0602901, 37.3785347 37.0602619, 37.3785288 37.0604736, 37.3785287 37.0607133)",,,,
210716409,False,residential,False,46.386,"LINESTRING (37.379304 37.0608474, 37.3798255 37.0608185)",,,,
210716409,False,residential,True,52.922,"LINESTRING (37.379304 37.0608474, 37.3787213 37.0607459)",,,,
210716311,False,residential,True,93.799,"LINESTRING (37.379304 37.0608474, 37.379031 37.0610566, 37.3788164 37.0613016, 37.3786711 37.0615147)",,,,
210716417,False,residential,True,64.671,"LINESTRING (37.381566 37.0609127, 37.381485 37.0603347)",,,,
210716179,False,tertiary,False,59.203,"LINESTRING (37.3772523 37.0609197, 37.377907 37.0610223)",,,,
210716179,False,tertiary,True,50.507000000000005,"LINESTRING (37.3772523 37.0609197, 37.3769903 37.0609639, 37.3769259 37.0609938, 37.3767128 37.061056)",,,,
210716345,False,residential,True,74.017,"LINESTRING (37.3772523 37.0609197, 37.3772451 37.0607466, 37.377229 37.0604181, 37.3772357 37.0602971, 37.3772518 37.0602565)",,,,
210716196,False,residential,True,108.794,"LINESTRING (37.3819455 37.0609506, 37.3819497 37.061929)",,,,
210716179,False,tertiary,True,59.203,"LINESTRING (37.377907 37.0610223, 37.3772523 37.0609197)",,,,
210716179,False,tertiary,False,42.131,"LINESTRING (37.377907 37.0610223, 37.3782238 37.0610922, 37.3783233 37.0611776)",,,,
