osmid,oneway,highway,reversed,length,name,geometry,lanes,maxspeed,bridge,junction
122110553,False,residential,True,66.04899999999999,36 Sokak,"LINESTRING (28.2745642 36.852214, 28.2746128 36.8524309, 28.2745511 36.8526344, 28.2744355 36.8527701)",,,,
122110533,False,residential,False,22.012999999999998,36 Sokak,"LINESTRING (28.2740004 36.8544257, 28.2740078 36.8543458, 28.2739924 36.8542286)",,,,
122110533,False,residential,True,46.522999999999996,36 Sokak,"LINESTRING (28.2740004 36.8544257, 28.2739924 36.8545123, 28.2739461 36.8546788, 28.2738767 36.8548299)",,,,
122110551,False,residential,True,99.985,29 Sokak,"LINESTRING (28.2740004 36.8544257, 28.2744663 36.8545246, 28.2750945 36.8546295)",,,,
122236910,False,residential,True,87.491,61/1 Sokak,"LINESTRING (28.2716317 36.8551875, 28.2719571 36.854445)",,,,
936108110,True,residential,False,3.953,Kubilay Alpugan Sokak,"LINESTRING (28.2716317 36.8551875, 28.2716731 36.8552004)",,,,
122110536,False,residential,False,33.103,32 Sokak,"LINESTRING (28.2749943 36.8549162, 28.2750945 36.8546295)",,,,
122110536,False,residential,True,30.115,32 Sokak,"LINESTRING (28.2749943 36.8549162, 28.2749438 36.855184)",,,,
122110555,False,residential,True,102.64699999999999,27 Sokak,"LINESTRING (28.2749943 36.8549162, 28.2744895 36.854833, 28.274266 36.8549008, 28.2738767 36.8548299)",,,,
122110533,False,residential,False,32.464,36 Sokak,"LINESTRING (28.2736405 36.8562829, 28.273475 36.8560227)",,,,
984961259,False,tertiary,False,35.221,Mustafa Kemal Caddesi,"LINESTRING (28.2736405 36.8562829, 28.2732456 36.8562608)",,,,
984961259,False,tertiary,True,16.827,Mustafa Kemal Caddesi,"LINESTRING (28.2736405 36.8562829, 28.2738278 36.8563039)",,,,
122110544,False,residential,False,18.673,34 Sokak,"LINESTRING (28.2749557 36.8531494, 28.275106 36.8530322)",,,,
122110544,False,residential,True,29.61,34 Sokak,"LINESTRING (28.2749557 36.8531494, 28.2747322 36.8533467)",,,,
122213476,False,residential,False,52.981,35 Sokak,"LINESTRING (28.2749557 36.8531494, 28.275404 36.853463)",,,,
122213476,False,residential,True,62.619,35 Sokak,"LINESTRING (28.2749557 36.8531494, 28.2744355 36.8527701)",,,,
122110533,False,residential,True,22.687,36 Sokak,"LINESTRING (28.2738767 36.8548299, 28.273766 36.8550137)",,,,
122110533,False,residential,False,46.522999999999996,36 Sokak,"LINESTRING (28.2738767 36.8548299, 28.2739461 36.8546788, 28.2739924 36.8545123, 28.2740004 36.8544257)",,,,
122110555,False,residential,False,102.647,27 Sokak,"LINESTRING (28.2738767 36.8548299, 28.274266 36.8549008, 28.2744895 36.854833, 28.2749943 36.8549162)",,,,
122110538,False,residential,True,28.48,24 Sokak,"LINESTRING (28.2755867 36.8556793, 28.27547 36.8559178)",,,,
122110538,False,residential,False,90.658,24 Sokak,"LINESTRING (28.2755867 36.8556793, 28.2756966 36.8556024, 28.276082 36.8555006, 28.2765406 36.8554297)",,,,
122216933,False,residential,True,101.57300000000001,17 Sokak,"LINESTRING (28.2755867 36.8556793, 28.2752747 36.8557529, 28.2751406 36.8557494, 28.2748901 36.8556924, 28.2746822 36.8556789, 28.2745252 36.8557411, 28.2744919 36.8557557)",,,,
122110530,False,residential,False,23.292,31 Sokak,"LINESTRING (28.2741272 36.854059, 28.2743816 36.8541084)",,,,
122110533,False,residential,True,22.349,36 Sokak,"LINESTRING (28.2741272 36.854059, 28.2739924 36.8542286)",,,,
122110553,False,residential,False,65.72999999999999,36 Sokak,"LINESTRING (28.2741272 36.854059, 28.2741157 36.8538833, 28.2741966 36.8534732)",,,,
122110536,False,residential,False,30.115,32 Sokak,"LINESTRING (28.2749438 36.855184, 28.2749943 36.8549162)",,,,
122110536,False,residential,True,36.218,32 Sokak,"LINESTRING (28.2749438 36.855184, 28.2748785 36.8555055)",,,,
122214150,False,residential,False,108.637,,"LINESTRING (28.2749438 36.855184, 28.274659 36.8551821, 28.2742621 36.8551453, 28.2741146 36.8551517, 28.273766 36.8550137)",,,,
122110531,False,residential,True,90.638,25 Sokak,"LINESTRING (28.2769788 36.8548438, 28.2777607 36.8553663)",,,,
122110538,False,residential,False,26.986,24 Sokak,"LINESTRING (28.2769788 36.8548438, 28.2770718 36.8546128)",,,,
122110538,False,residential,True,34.376,24 Sokak,"LINESTRING (28.2769788 36.8548438, 28.276848 36.8551347)",,,,
122110544,False,residential,False,11.195,34 Sokak,"LINESTRING (28.2746089 36.8534824, 28.2747053 36.8534177)",,,,
122184011,False,residential,True,36.699,33 Sokak,"LINESTRING (28.2746089 36.8534824, 28.2741966 36.8534732)",,,,
122110544,False,residential,True,72.844,34 Sokak,"LINESTRING (28.2746089 36.8534824, 28.2744471 36.8538123, 28.2743816 36.8541084)",,,,
122110530,False,residential,False,59.784,31 Sokak,"LINESTRING (28.2743816 36.8541084, 28.2750364 36.854229)",,,,
122110530,False,residential,True,23.292,31 Sokak,"LINESTRING (28.2743816 36.8541084, 28.2741272 36.854059)",,,,
122110544,False,residential,False,72.844,34 Sokak,"LINESTRING (28.2743816 36.8541084, 28.2744471 36.8538123, 28.2746089 36.8534824)",,,,
67803344,False,residential,False,32.396,20 Sokak,"LINESTRING (28.2775334 36.8555939, 28.2777607 36.8553663)",,,,
122313445,False,residential,False,66.913,23 Sokak,"LINESTRING (28.2775334 36.8555939, 28.2781685 36.8559162)",,,,
122313445,False,residential,True,79.536,23 Sokak,"LINESTRING (28.2775334 36.8555939, 28.276848 36.8551347)",,,,
67803344,False,residential,True,105.852,20 Sokak,"LINESTRING (28.2775334 36.8555939, 28.2772679 36.855843, 28.277029 36.8561065, 28.2768386 36.8563638)",,,,
122110540,False,residential,True,163.056,22 Sokak,"LINESTRING (28.2756242 36.8566996, 28.2765406 36.8554297)",,,,
122184017,True,tertiary,False,39.501,Mustafa Kemal Caddesi,"LINESTRING (28.2756242 36.8566996, 28.2752231 36.8565473)",,,,
122110558,False,residential,True,13.98,19 Sokak,"LINESTRING (28.2737034 36.8552887, 28.2735618 36.8552342)",,,,
122110532,False,residential,True,86.516,19/1 Sokak,"LINESTRING (28.2737034 36.8552887, 28.2738779 36.8553093, 28.2741677 36.8553735, 28.2744051 36.8554401, 28.2744667 36.8555264, 28.2744751 36.8556218)",,,,
122110558,False,residential,False,67.85000000000001,19 Sokak,"LINESTRING (28.2737034 36.8552887, 28.273945 36.8554693, 28.2741406 36.8556345, 28.2742421 36.8557202)",,,,
122183988,False,residential,True,55.774,,"LINESTRING (28.2734225 36.8540197, 28.2739924 36.8542286)",,,,
122110530,False,residential,True,72.906,31 Sokak,"LINESTRING (28.2760039 36.854537, 28.2752429 36.8542939)",,,,
122110552,False,residential,False,35.034,24 Sokak,"LINESTRING (28.2760039 36.854537, 28.275869 36.854833)",,,,
122110552,False,residential,True,4.178,24 Sokak,"LINESTRING (28.2760039 36.854537, 28.2760216 36.8545022)",,,,
984961204,True,tertiary,False,11.364,Mustafa Kemal Caddesi,"LINESTRING (28.2739536 36.8563216, 28.2738278 36.8563039)",,,yes,
122216933,False,residential,False,85.03299999999999,17 Sokak,"LINESTRING (28.2739536 36.8563216, 28.2740011 36.856071, 28.2740859 36.8559785, 28.2742439 36.8558645, 28.274342 36.8558214, 28.2744919 36.8557557)",,,,
122110553,False,residential,False,33.493,36 Sokak,"LINESTRING (28.2742891 36.8530476, 28.2744355 36.8527701)",,,,
122184015,False,residential,True,51.58,,"LINESTRING (28.2742891 36.8530476, 28.2747322 36.8533467)",,,,
122110553,False,residential,True,48.056000000000004,36 Sokak,"LINESTRING (28.2742891 36.8530476, 28.274266 36.8531247, 28.2741966 36.8534732)",,,,
122110551,False,residential,False,53.639,29 Sokak,"LINESTRING (28.2764266 36.8550164, 28.275869 36.854833)",,,,
164609119,True,secondary,False,38.457,Ulusal Egemenlik Caddesi,"LINESTRING (28.2709428 36.8551449, 28.2709164 36.85536, 28.2709118 36.8554107, 28.270905 36.8554894)",,,,
122110536,False,residential,False,36.218,32 Sokak,"LINESTRING (28.2748785 36.8555055, 28.2749438 36.855184)",,,,
122110530,False,residential,False,72.906,31 Sokak,"LINESTRING (28.2752429 36.8542939, 28.2760039 36.854537)",,,,
122110530,False,residential,True,19.74,31 Sokak,"LINESTRING (28.2752429 36.8542939, 28.2750364 36.854229)",,,,
122110536,False,residential,True,39.584,32 Sokak,"LINESTRING (28.2752429 36.8542939, 28.2750945 36.8546295)",,,,
122110544,False,residential,True,18.673,34 Sokak,"LINESTRING (28.275106 36.8530322, 28.2749557 36.8531494)",,,,
122213475,False,residential,True,36.951,,"LINESTRING (28.2774449 36.8545924, 28.2773415 36.8546604, 28.2772596 36.8546661, 28.2770718 36.8546128)",,,,
122110533,False,residential,True,32.464,36 Sokak,"LINESTRING (28.273475 36.8560227, 28.2736405 36.8562829)",,,,
122110533,False,residential,False,96.18999999999998,36 Sokak,"LINESTRING (28.273475 36.8560227, 28.2734384 36.8559125, 28.2733352 36.8556413, 28.2733339 36.8554838, 28.2733487 36.8554651, 28.2734567 36.8553294, 28.2735618 36.8552342)",,,,
"[122183979, 122216932]",False,residential,False,136.553,"['35/1 Sokak', '32 Sokak']","LINESTRING (28.2770266 36.854222, 28.2765304 36.8538826, 28.276155 36.8537012, 28.2759453 36.8536279, 28.2759261 36.8536212, 28.2759137 36.8536319, 28.2757943 36.8537347)",,,,
122184014,False,residential,True,29.916,,"LINESTRING (28.2751619 36.8536497, 28.275404 36.853463)",,,,
1184208258,True,residential,False,48.125,33 Sokak,"LINESTRING (28.2751619 36.8536497, 28.2747053 36.8534177)",,,,
122184014,False,residential,False,29.916,,"LINESTRING (28.275404 36.853463, 28.2751619 36.8536497)",,,,
122213476,False,residential,True,52.981,35 Sokak,"LINESTRING (28.275404 36.853463, 28.2749557 36.8531494)",,,,
122184014,False,residential,True,26.076,,"LINESTRING (28.275404 36.853463, 28.2755403 36.8533361, 28.2755951 36.8532852)",,,,
122213476,False,residential,False,46.03,35 Sokak,"LINESTRING (28.275404 36.853463, 28.2754447 36.8534914, 28.2757943 36.8537347)",,,,
67803339,False,tertiary,False,86.239,Eski Datça Yolu,"LINESTRING (28.2720621 36.8566735, 28.2721189 36.8566702, 28.2729625 36.8566251, 28.2730292 36.8566215)",2,,,
67803339,False,tertiary,True,10.264,Eski Datça Yolu,"LINESTRING (28.2720621 36.8566735, 28.2719978 36.856677, 28.271947 36.8566797)",2,,,
122216932,False,residential,False,38.295,32 Sokak,"LINESTRING (28.2757943 36.8537347, 28.2754996 36.8539857)",,,,
122213476,False,residential,True,46.03,35 Sokak,"LINESTRING (28.2757943 36.8537347, 28.2754447 36.8534914, 28.275404 36.853463)",,,,
"[122183979, 122216932]",False,residential,True,136.553,"['35/1 Sokak', '32 Sokak']","LINESTRING (28.2757943 36.8537347, 28.2759137 36.8536319, 28.2759261 36.8536212, 28.2759453 36.8536279, 28.276155 36.8537012, 28.2765304 36.8538826, 28.2770266 36.854222)",,,,
122183983,True,residential,False,114.33,50. Sokak,"LINESTRING (28.2717477 36.8561405, 28.2717392 36.8561192, 28.2713814 36.8552213, 28.2713573 36.8551609)",,20,,
122183997,False,residential,False,83.75,63. Sokak,"LINESTRING (28.2717477 36.8561405, 28.2715961 36.8561484, 28.2712202 36.8561627, 28.2708418 36.856177, 28.2708076 36.8561783)",,,,
122184014,False,residential,False,26.076,,"LINESTRING (28.2755951 36.8532852, 28.2755403 36.8533361, 28.275404 36.853463)",,,,
122110552,False,residential,False,28.3,24 Sokak,"LINESTRING (28.2761416 36.8542665, 28.2760216 36.8545022)",,,,
122184002,False,residential,False,65.099,33 Sokak,"LINESTRING (28.2761416 36.8542665, 28.2756729 36.8540603, 28.2754996 36.8539857)",,,,
"[1107720434, 122184002, 122110549, 1107720438]",False,residential,"[False, True]",91.461,33 Sokak,"LINESTRING (28.2761416 36.8542665, 28.2766807 36.8544398, 28.2767347 36.8544668, 28.2770397 36.8545989, 28.2770718 36.8546128)",,,yes,
122216932,False,residential,True,38.295,32 Sokak,"LINESTRING (28.2754996 36.8539857, 28.2757943 36.8537347)",,,,
1184208258,True,residential,False,12.198,33 Sokak,"LINESTRING (28.2754996 36.8539857, 28.2754137 36.8539002)",,,,
122184002,False,residential,True,65.099,33 Sokak,"LINESTRING (28.2754996 36.8539857, 28.2756729 36.8540603, 28.2761416 36.8542665)",,,,
122184019,False,residential,True,49.635,32 Sokak,"LINESTRING (28.2754137 36.8539002, 28.2750364 36.854229)",,,,
1184208258,True,residential,False,35.746,33 Sokak,"LINESTRING (28.2754137 36.8539002, 28.2751619 36.8536497)",,,,
78711179,True,residential,False,52.059,58 Sokak,"LINESTRING (28.2698137 36.8533142, 28.2698053 36.8533933, 28.2697642 36.8537807)",,,,
984961232,True,residential,False,21.655,48. Sokak,"LINESTRING (28.2717606 36.8558438, 28.2718255 36.8560315)",,,,
122110533,False,residential,False,22.687,36 Sokak,"LINESTRING (28.273766 36.8550137, 28.2738767 36.8548299)",,,,
122110533,False,residential,True,30.764,36 Sokak,"LINESTRING (28.273766 36.8550137, 28.2737188 36.855092, 28.2735618 36.8552342)",,,,
122214150,False,residential,True,108.637,,"LINESTRING (28.273766 36.8550137, 28.2741146 36.8551517, 28.2742621 36.8551453, 28.274659 36.8551821, 28.2749438 36.855184)",,,,
984961232,True,residential,False,74.426,48. Sokak,"LINESTRING (28.2718255 36.8560315, 28.2720621 36.8566735)",,,,
122214151,True,residential,False,109.619,63. Sokak,"LINESTRING (28.2718255 36.8560315, 28.2718675 36.8560327, 28.2730287 36.8560654, 28.2730568 36.8560662)",,,,
122183994,True,residential,False,20.011,Yeniyol Caddesi,"LINESTRING (28.2730568 36.8560662, 28.2730446 36.8562459)",,,,
122216938,False,residential,False,70.664,21 Sokak,"LINESTRING (28.2768386 36.8563638, 28.2775826 36.8565862)",,,,
67803344,False,residential,False,105.852,20 Sokak,"LINESTRING (28.2768386 36.8563638, 28.277029 36.8561065, 28.2772679 36.855843, 28.2775334 36.8555939)",,,,
122216938,False,residential,True,70.664,21 Sokak,"LINESTRING (28.2775826 36.8565862, 28.2768386 36.8563638)",,,,
67803345,False,residential,True,42.784000000000006,18 Sokak,"LINESTRING (28.2775826 36.8565862, 28.2777218 36.8563851, 28.2778391 36.8562619)",,,,
67803339,False,tertiary,False,10.264,Eski Datça Yolu,"LINESTRING (28.271947 36.8566797, 28.2719978 36.856677, 28.2720621 36.8566735)",2,,,
67803339,False,tertiary,True,59.318,Eski Datça Yolu,"LINESTRING (28.271947 36.8566797, 28.2718779 36.8566834, 28.2718327 36.8566858, 28.2714648 36.8567056, 28.2712818 36.8567155)",2,,,
122183983,True,residential,False,62.546,50. Sokak,"LINESTRING (28.271947 36.8566797, 28.2718692 36.8564947, 28.2717477 36.8561405)",,20,,
122236910,False,residential,False,87.491,61/1 Sokak,"LINESTRING (28.2719571 36.854445, 28.2716317 36.8551875)",,,,
122238047,True,secondary,False,17.323999999999998,Ulusal Egemenlik Caddesi,"LINESTRING (28.2708814 36.8533391, 28.2708531 36.8533624, 28.2708038 36.8533788, 28.2707632 36.8533785, 28.270709 36.8533577)",,,,roundabout
122238049,False,secondary,False,28.468,Ulusal Egemenlik Caddesi,"LINESTRING (28.2708814 36.8533391, 28.2708631 36.8534277, 28.2708293 36.8535917)",,,,
"[117631433, 122236906]",True,residential,False,621.5400000000001,Kordon Caddesi,"LINESTRING (28.2708605 36.8532156, 28.2709199 36.8531906, 28.2711259 36.853087, 28.2712363 36.8530315, 28.2716117 36.8527652, 28.2731902 36.8514646, 28.2733233 36.8513473, 28.2734232 36.851434, 28.2732414 36.8515875, 28.272896 36.8518658, 28.272523 36.8521664, 28.2722116 36.8524173, 28.2714671 36.8529836, 28.2713428 36.8530566, 28.2712198 36.8531044, 28.271158 36.8531312, 28.2709496 36.8532216, 28.2709002 36.8532726)",,,,
122238047,True,secondary,False,7.371,Ulusal Egemenlik Caddesi,"LINESTRING (28.2708605 36.8532156, 28.2708863 36.8532407, 28.2709002 36.8532726)",,,,roundabout
122238051,True,secondary,False,13.032,Atatürk Caddesi,"LINESTRING (28.2705587 36.8532257, 28.2707049 36.8532186)",,,,
122238047,True,secondary,False,8.969,Ulusal Egemenlik Caddesi,"LINESTRING (28.270709 36.8533577, 28.2706832 36.8533327, 28.2706681 36.853286)",,,,roundabout
122238047,True,secondary,False,7.713,Ulusal Egemenlik Caddesi,"LINESTRING (28.2709002 36.8532726, 28.2708992 36.853305, 28.2708814 36.8533391)",,,,roundabout
122238047,True,secondary,False,15.076999999999998,Ulusal Egemenlik Caddesi,"LINESTRING (28.2707049 36.8532186, 28.2707388 36.8532008, 28.2707841 36.8531933, 28.270824 36.8531987, 28.2708605 36.8532156)",,,,roundabout
122238050,True,secondary,False,11.82,Atatürk Caddesi,"LINESTRING (28.2706681 36.853286, 28.2705587 36.8532257)",,,,
122238047,True,secondary,False,8.346,Ulusal Egemenlik Caddesi,"LINESTRING (28.2706681 36.853286, 28.2706754 36.8532541, 28.2707049 36.8532186)",,,,roundabout
