osmid,name,highway,oneway,reversed,length,geometry,lanes,junction,tunnel
91786388,2220. Sokak,residential,False,False,32.41,"LINESTRING (30.7173772 36.9175736, 30.7173371 36.9172839)",,,
91786388,2220. Sokak,residential,False,True,13.083,"LINESTRING (30.7173772 36.9175736, 30.7174408 36.9176797)",,,
661141669,Atatürk Caddesi,primary,True,False,96.006,"LINESTRING (30.7173772 36.9175736, 30.7184561 36.9176113)",,,
91318441,2441. Sokak,residential,False,False,8.011,"LINESTRING (30.7117176 36.9194603, 30.7116359 36.9194907)",,,
91318441,2441. Sokak,residential,False,True,29.916,"LINESTRING (30.7117176 36.9194603, 30.7120489 36.9195075)",,,
209348743,,residential,True,False,57.979,"LINESTRING (30.7117176 36.9194603, 30.7116911 36.9195575, 30.7116201 36.9199756)",,,
91318441,2441. Sokak,residential,False,True,135.577,"LINESTRING (30.709785 36.9192935, 30.7112934 36.9194733)",,,
91318562,,residential,False,True,60.234,"LINESTRING (30.709785 36.9192935, 30.709662 36.9198262)",,,
91376674,2185. Sokak,residential,False,False,41.365,"LINESTRING (30.7098349 36.9177072, 30.7097821 36.9180768)",,,
91376674,2185. Sokak,residential,False,True,84.607,"LINESTRING (30.7098349 36.9177072, 30.7099191 36.9169493)",,,
91376724,2184. Sokak,residential,False,True,132.384,"LINESTRING (30.7098349 36.9177072, 30.7113172 36.9178211)",,,
91376701,,residential,False,False,52.07,"LINESTRING (30.7144277 36.9141998, 30.7138785 36.9140371)",,,
666918969,2178. Sokak,residential,False,False,56.764,"LINESTRING (30.7144277 36.9141998, 30.7144492 36.9136896)",,,
666918969,2178. Sokak,residential,False,True,105.65100000000001,"LINESTRING (30.7144277 36.9141998, 30.714399 36.9146904, 30.7143233 36.9151454)",,,
91376743,2187. Sokak,residential,False,False,56.472,"LINESTRING (30.7095895 36.9135869, 30.7101777 36.9137786)",,,
91376747,2179. Sokak,residential,False,False,58.91,"LINESTRING (30.7107198 36.9146213, 30.710129 36.9143814)",,,
664878304,,residential,False,False,56.581,"LINESTRING (30.7107198 36.9146213, 30.7106212 36.915124)",,,
664878304,,residential,False,True,71.38,"LINESTRING (30.7107198 36.9146213, 30.7107337 36.914569, 30.7108868 36.9139934)",,,
91376722,,residential,False,True,84.613,"LINESTRING (30.7125822 36.9156814, 30.7124784 36.9164378)",,,
436435050,Işık Caddesi,tertiary,False,False,26.395,"LINESTRING (30.7125822 36.9156814, 30.7128781 36.9157008)",,,
436435050,Işık Caddesi,tertiary,False,True,61.991,"LINESTRING (30.7125822 36.9156814, 30.7118912 36.9156067)",,,
91376674,2185. Sokak,residential,False,False,86.362,"LINESTRING (30.7101659 36.915433, 30.7099825 36.9161957)",,,
436435050,Işık Caddesi,tertiary,False,False,32.846,"LINESTRING (30.7101659 36.915433, 30.7105324 36.9154703)",,,
