osmid,oneway,ref,name,highway,reversed,length,geometry,bridge
425636369,True,100. Yıl Bul.,100. Yıl Bulvarı,primary,False,25.89,"LINESTRING (36.3553991 41.2671556, 36.3556455 41.2670145)",
437030672,True,,İlkadım Bulvarı,primary,False,368.36199999999997,"LINESTRING (36.3553991 41.2671556, 36.3545562 41.266746, 36.3542813 41.2665871, 36.3521836 41.265533, 36.351749 41.2653004)",
212683546,False,,,primary_link,True,109.977,"LINESTRING (36.351749 41.2653004, 36.3514036 41.265679, 36.351133 41.2661212, 36.351109 41.2661605)",
425636371,True,100. Yıl Bul.,,primary,False,16.686,"LINESTRING (36.3526314 41.2711145, 36.3526487 41.2710793, 36.3526769 41.2710484, 36.3527141 41.2710234, 36.3527583 41.2710059)",
425636517,True,,Ali Rıza Bey Bulvarı,primary,False,18.225,"LINESTRING (36.3526314 41.2711145, 36.3525575 41.2709807, 36.3525464 41.2709636)",
183185455,True,100. Yıl Bul.,100. Yıl Bulvarı,primary,False,49.578,"LINESTRING (36.3555779 41.2672541, 36.3552133 41.2676058)",
437030672,True,,İlkadım Bulvarı,primary,False,18.528,"LINESTRING (36.3555779 41.2672541, 36.3553991 41.2671556)",
183185455,True,100. Yıl Bul.,100. Yıl Bulvarı,primary,False,27.235,"LINESTRING (36.3556455 41.2670145, 36.3555779 41.2672541)",
437030679,True,,İlkadım Bulvarı,primary,False,567.003,"LINESTRING (36.3556455 41.2670145, 36.3609062 41.2694532, 36.3613988 41.2697151)",
212683617,False,,,residential,True,87.662,"LINESTRING (36.351838 41.2697118, 36.3511204 41.2698159, 36.3508058 41.269851)",
425636517,True,,Ali Rıza Bey Bulvarı,primary,False,182.69400000000002,"LINESTRING (36.351838 41.2697118, 36.3515628 41.2691512, 36.351152 41.2684172, 36.3510281 41.2681861)",
425636369,True,100. Yıl Bul.,100. Yıl Bulvarı,primary,False,144.713,"LINESTRING (36.3527583 41.2710059, 36.3534969 41.2698288)",
425636371,True,100. Yıl Bul.,,primary,False,26.359,"LINESTRING (36.3527583 41.2710059, 36.35282 41.2709961, 36.3528828 41.2710009, 36.3529407 41.2710197, 36.3529882 41.2710508, 36.3530209 41.2710914)",
425636371,True,100. Yıl Bul.,,primary,False,32.715,"LINESTRING (36.3530209 41.2710914, 36.3530359 41.2711391, 36.3530302 41.271188, 36.3530044 41.271233, 36.3529611 41.2712697, 36.3529046 41.2712943, 36.3528408 41.2713043)",
425636371,True,100. Yıl Bul.,,primary,False,31.644000000000002,"LINESTRING (36.3528408 41.2713043, 36.352778 41.2712993, 36.3527203 41.2712801, 36.3526731 41.2712487, 36.3526407 41.271208, 36.3526264 41.2711618, 36.3526314 41.2711145)",
211572305,False,,,residential,True,53.101,"LINESTRING (36.3610734 41.2626606, 36.3608682 41.2628783, 36.3607175 41.263056)",
213128350,False,,,residential,False,27.742,"LINESTRING (36.358181 41.2628757, 36.3584576 41.2630136)",
211572303,False,,,residential,True,49.446,"LINESTRING (36.358181 41.2628757, 36.3581607 41.2629011, 36.3580052 41.2630281, 36.3578564 41.2631527, 36.3577877 41.2632071)",
212683618,False,,,residential,False,59.097,"LINESTRING (36.3603824 41.2633466, 36.3599991 41.2637932)",
211572255,False,,,residential,False,64.53,"LINESTRING (36.3603824 41.2633466, 36.3604523 41.2634174, 36.3608765 41.2637923)",
211572255,False,,,residential,True,33.881,"LINESTRING (36.3603824 41.2633466, 36.3601272 41.2631982, 36.360063 41.263159)",
211572305,False,,,residential,False,42.888999999999996,"LINESTRING (36.3603824 41.2633466, 36.3606579 41.2631263, 36.3607175 41.263056)",
211572288,False,,,residential,True,15.789,"LINESTRING (36.3582013 41.2633941, 36.3580169 41.2633633)",
212683452,False,,,residential,False,50.768,"LINESTRING (36.3582013 41.2633941, 36.3587493 41.263591)",
211572288,False,,,residential,False,47.522,"LINESTRING (36.3582013 41.2633941, 36.3583196 41.2631882, 36.3584576 41.2630136)",
211573667,False,,Şehit Mesut Birinci Caddesi,secondary,True,35.134,"LINESTRING (36.3528695 41.2634159, 36.3527404 41.2637166)",
211598334,False,,,tertiary,False,61.67,"LINESTRING (36.3528695 41.2634159, 36.3521925 41.2631954)",
211573667,False,,Şehit Mesut Birinci Caddesi,secondary,False,87.152,"LINESTRING (36.3528695 41.2634159, 36.3531707 41.2629164, 36.3533264 41.2627122)",
212683441,False,,,residential,False,80.47099999999999,"LINESTRING (36.3528695 41.2634159, 36.3532993 41.2634798, 36.3532383 41.2637909, 36.3532292 41.2638705)",
1079729674,False,,,residential,False,64.376,"LINESTRING (36.3533264 41.2627122, 36.3539686 41.2630318)",
211573667,False,,Şehit Mesut Birinci Caddesi,secondary,True,87.152,"LINESTRING (36.3533264 41.2627122, 36.3531707 41.2629164, 36.3528695 41.2634159)",
213775980,False,,,residential,True,65.909,"LINESTRING (36.3551043 41.2626672, 36.3549443 41.2632476)",
1079729674,False,,,residential,True,64.376,"LINESTRING (36.3539686 41.2630318, 36.3533264 41.2627122)",
212683589,False,,,residential,True,95.516,"LINESTRING (36.3539686 41.2630318, 36.3537528 41.263707, 36.3537127 41.2638688)",
1079729674,False,,,residential,False,29.121000000000002,"LINESTRING (36.3539686 41.2630318, 36.3541584 41.2631207, 36.3542638 41.2631709)",
1079729674,False,,,residential,False,22.549,"LINESTRING (36.3542638 41.2631709, 36.3545103 41.2632533)",
212683419,False,,,residential,False,135.719,"LINESTRING (36.3542638 41.2631709, 36.3540916 41.2636878, 36.353882 41.2643572)",
1079729674,False,,,residential,True,29.121000000000002,"LINESTRING (36.3542638 41.2631709, 36.3541584 41.2631207, 36.3539686 41.2630318)",
1079729674,False,,,residential,True,9.437,"LINESTRING (36.3546638 41.2631961, 36.3546352 41.2632782)",
212344031,False,,,residential,False,24.144,"LINESTRING (36.3546638 41.2631961, 36.3549076 41.2632429, 36.3549443 41.2632476)",
1079729674,False,,,residential,False,10.801,"LINESTRING (36.3545103 41.2632533, 36.3546352 41.2632782)",
1079729674,False,,,residential,True,22.549,"LINESTRING (36.3545103 41.2632533, 36.3542638 41.2631709)",
212683435,False,,,residential,False,129.30700000000002,"LINESTRING (36.3545103 41.2632533, 36.3543049 41.2637922, 36.354111 41.2643766)",
212701453,False,,,residential,False,15.491,"LINESTRING (36.3546352 41.2632782, 36.3548073 41.2633299)",
1079729674,False,,,residential,False,9.437,"LINESTRING (36.3546352 41.2632782, 36.3546638 41.2631961)",
1079729674,False,,,residential,True,10.801,"LINESTRING (36.3546352 41.2632782, 36.3545103 41.2632533)",
212344031,False,,,residential,True,16.341,"LINESTRING (36.3552518 41.2632897, 36.3550599 41.2632616)",
212683486,False,,,residential,True,8.353,"LINESTRING (36.3552518 41.2632897, 36.3552318 41.2633633)",
212683603,False,,,residential,False,36.931,"LINESTRING (36.3572729 41.262724, 36.3574822 41.2630165)",
211572313,False,,,residential,True,99.37,"LINESTRING (36.3572729 41.262724, 36.3572108 41.2627849, 36.3569621 41.2630724, 36.3567088 41.263403, 36.3566464 41.2634827)",
211572255,False,,,residential,False,43.72,"LINESTRING (36.3594356 41.2627762, 36.3598417 41.263024)",
212683398,False,,,residential,False,107.235,"LINESTRING (36.3594356 41.2627762, 36.3587493 41.263591)",
212683513,False,,,residential,True,80.172,"LINESTRING (36.3574822 41.2630165, 36.3569794 41.2636305)",
212683603,False,,,residential,False,33.184,"LINESTRING (36.3574822 41.2630165, 36.3577877 41.2632071)",
212683603,False,,,residential,True,36.931,"LINESTRING (36.3574822 41.2630165, 36.3572729 41.262724)",
211572255,False,,,residential,True,43.72,"LINESTRING (36.3598417 41.263024, 36.3594356 41.2627762)",
212683345,False,,,residential,False,100.265,"LINESTRING (36.3598417 41.263024, 36.3590423 41.2636963)",
211572255,False,,,residential,False,23.822,"LINESTRING (36.3598417 41.263024, 36.3598929 41.2630552, 36.360063 41.263159)",
212683443,False,,,residential,False,59.646,"LINESTRING (36.3607175 41.263056, 36.3613024 41.2633633)",
211572305,False,,,residential,False,53.101,"LINESTRING (36.3607175 41.263056, 36.3608682 41.2628783, 36.3610734 41.2626606)",
211572305,False,,,residential,True,42.888999999999996,"LINESTRING (36.3607175 41.263056, 36.3606579 41.2631263, 36.3603824 41.2633466)",
212683346,False,,,residential,False,94.664,"LINESTRING (36.360063 41.263159, 36.3594188 41.2638592)",
211572255,False,,,residential,False,33.881,"LINESTRING (36.360063 41.263159, 36.3601272 41.2631982, 36.3603824 41.2633466)",
211572255,False,,,residential,True,23.822,"LINESTRING (36.360063 41.263159, 36.3598929 41.2630552, 36.3598417 41.263024)",
212683573,False,,,residential,False,33.169,"LINESTRING (36.3559954 41.2631883, 36.3563388 41.2633378)",
211572246,False,,,residential,True,73.669,"LINESTRING (36.3559954 41.2631883, 36.3558121 41.2634301, 36.3555683 41.2637678)",
212683603,False,,,residential,False,25.859,"LINESTRING (36.3577877 41.2632071, 36.3580169 41.2633633)",
212683603,False,,,residential,True,33.184,"LINESTRING (36.3577877 41.2632071, 36.3574822 41.2630165)",
211572303,False,,,residential,False,49.446,"LINESTRING (36.3577877 41.2632071, 36.3578564 41.2631527, 36.3580052 41.2630281, 36.3581607 41.2629011, 36.358181 41.2628757)",
211572303,False,,,residential,True,76.622,"LINESTRING (36.3577877 41.2632071, 36.357728 41.263267, 36.3576502 41.2633864, 36.3573164 41.2637971)",
212344031,False,,,residential,False,16.341,"LINESTRING (36.3550599 41.2632616, 36.3552518 41.2632897)",
212344031,False,,,residential,True,9.787,"LINESTRING (36.3550599 41.2632616, 36.3549443 41.2632476)",
212683432,False,,,residential,False,11.632,"LINESTRING (36.3550599 41.2632616, 36.3550273 41.2633633)",
212683377,False,,,residential,True,121.658,"LINESTRING (36.3548073 41.2633299, 36.35443 41.2643866)",
212701453,False,,,residential,False,18.76,"LINESTRING (36.3548073 41.2633299, 36.3550273 41.2633633)",
212701453,False,,,residential,True,15.491,"LINESTRING (36.3548073 41.2633299, 36.3546352 41.2632782)",
212683573,False,,,residential,False,30.342,"LINESTRING (36.3563388 41.2633378, 36.3566464 41.2634827)",
212683573,False,,,residential,True,33.169,"LINESTRING (36.3563388 41.2633378, 36.3559954 41.2631883)",
212683568,False,,,residential,False,73.104,"LINESTRING (36.3563388 41.2633378, 36.356244 41.2634515, 36.3558906 41.2639023)",
212683432,False,,,residential,False,115.772,"LINESTRING (36.3550273 41.2633633, 36.3546836 41.2643719)",
212683432,False,,,residential,True,11.632,"LINESTRING (36.3550273 41.2633633, 36.3550599 41.2632616)",
212701453,False,,,residential,False,17.093,"LINESTRING (36.3550273 41.2633633, 36.3552318 41.2633633)",
212701453,False,,,residential,True,18.76,"LINESTRING (36.3550273 41.2633633, 36.3548073 41.2633299)",
212683486,False,,,residential,False,8.353,"LINESTRING (36.3552318 41.2633633, 36.3552518 41.2632897)",
