osmid,highway,oneway,reversed,length,bridge,geometry,ref,name,junction
180160026,trunk,True,False,28.160999999999998,,"LINESTRING (41.056918 38.9680847, 41.0568984 38.9680453, 41.0568962 38.9680031, 41.0569116 38.9679626, 41.0569429 38.9679282, 41.0569869 38.9679035, 41.0570388 38.9678911)",,,roundabout
180160007,residential,False,True,96.795,,"LINESTRING (41.0553589 38.968067, 41.0553584 38.9689375)",,,
180160022,residential,False,False,82.605,,"LINESTRING (41.0553589 38.968067, 41.0562852 38.9682492)",,,
180160007,residential,False,False,64.632,,"LINESTRING (41.0553589 38.968067, 41.0553667 38.9678278, 41.0555108 38.9675047)",,,
180160022,residential,False,True,138.29,,"LINESTRING (41.0553589 38.968067, 41.0548277 38.9680545, 41.054266 38.9680545, 41.053788 38.9679244)",,,
180160011,tertiary,False,False,82.659,,"LINESTRING (41.0569888 38.9684212, 41.0570651 38.9691622)",,,
180160011,tertiary,False,True,31.373,,"LINESTRING (41.0569888 38.9684212, 41.0570004 38.9681392)",,,
180160022,residential,False,True,63.765,,"LINESTRING (41.0569888 38.9684212, 41.0562852 38.9682492)",,,
180160008,tertiary,False,False,99.475,,"LINESTRING (41.0535251 38.968454, 41.0524943 38.9680565)",,,
180160008,tertiary,False,True,68.323,,"LINESTRING (41.0535251 38.968454, 41.0542648 38.9686703)",,,
180160024,residential,False,False,63.123,,"LINESTRING (41.0535251 38.968454, 41.053788 38.9679244)",,,
180160024,residential,False,True,43.926,,"LINESTRING (41.0535251 38.968454, 41.0534388 38.9688433)",,,
180160008,tertiary,False,False,68.323,,"LINESTRING (41.0542648 38.9686703, 41.0535251 38.968454)",,,
180160025,residential,False,True,44.375,,"LINESTRING (41.0542648 38.9686703, 41.0542138 38.9690674)",,,
180160008,tertiary,False,True,100.74099999999999,,"LINESTRING (41.0542648 38.9686703, 41.05475 38.9687049, 41.0549979 38.9688036, 41.0553584 38.9689375)",,,
180160007,residential,False,False,96.795,,"LINESTRING (41.0553584 38.9689375, 41.0553589 38.968067)",,,
180160007,residential,False,True,47.879,,"LINESTRING (41.0553584 38.9689375, 41.0554213 38.9693653)",,,
180160008,tertiary,False,True,78.774,,"LINESTRING (41.0553584 38.9689375, 41.0562548 38.9690646)",,,
180160008,tertiary,False,False,100.74099999999999,,"LINESTRING (41.0553584 38.9689375, 41.0549979 38.9688036, 41.05475 38.9687049, 41.0542648 38.9686703)",,,
180160011,tertiary,False,True,82.659,,"LINESTRING (41.0570651 38.9691622, 41.0569888 38.9684212)",,,
180160017,residential,False,True,68.269,,"LINESTRING (41.0570651 38.9691622, 41.0571878 38.9697687)",,,
338268093,residential,False,False,45.907,,"LINESTRING (41.0570651 38.9691622, 41.0575941 38.9691263)",,,
180160008,tertiary,False,False,71.032,,"LINESTRING (41.0570651 38.9691622, 41.0568711 38.9691555, 41.0566142 38.969123, 41.0562548 38.9690646)",,,
180160009,residential,False,False,45.065999999999995,,"LINESTRING (41.053343 38.9693297, 41.0529933 38.9691694, 41.0528934 38.9691246)",,,
180160009,residential,False,True,78.36699999999999,,"LINESTRING (41.053343 38.9693297, 41.0536924 38.96949, 41.0541704 38.9696061)",,,
180160024,residential,False,False,54.721000000000004,,"LINESTRING (41.053343 38.9693297, 41.0534056 38.9689929, 41.0534388 38.9688433)",,,
180160009,residential,False,True,35.762,,"LINESTRING (41.0541704 38.9696061, 41.0545767 38.9696665)",,,
180160009,residential,False,False,78.36699999999999,,"LINESTRING (41.0541704 38.9696061, 41.0536924 38.96949, 41.053343 38.9693297)",,,
180160025,residential,False,False,60.036,,"LINESTRING (41.0541704 38.9696061, 41.0541823 38.9693552, 41.0542138 38.9690674)",,,
180160025,residential,False,True,91.30499999999999,,"LINESTRING (41.0541704 38.9696061, 41.0541644 38.9697408, 41.0539672 38.9704098)",,,
180160009,residential,False,False,35.762,,"LINESTRING (41.0545767 38.9696665, 41.0541704 38.9696061)",,,
616159717,residential,False,True,61.456,,"LINESTRING (41.0545767 38.9696665, 41.0545212 38.9702175)",,,
180160009,residential,False,True,86.10499999999999,,"LINESTRING (41.0545767 38.9696665, 41.0551563 38.9698477, 41.0555206 38.9699034)",,,
420037554,residential,False,False,11.538,,"LINESTRING (41.0516764 38.9697655, 41.0516625 38.9698687)",,,
180160010,residential,False,False,59.975,,"LINESTRING (41.0516764 38.9697655, 41.0515561 38.9697293, 41.0512102 38.9695594, 41.0510691 38.9695084)",,,
180160010,residential,False,True,213.779,,"LINESTRING (41.0516764 38.9697655, 41.051865 38.9697817, 41.0525012 38.969848, 41.0527982 38.9699509, 41.0531726 38.9701076, 41.0534405 38.9702479, 41.0536267 38.9703215, 41.0539672 38.9704098)",,,
180160017,residential,False,False,68.269,,"LINESTRING (41.0571878 38.9697687, 41.0570651 38.9691622)",,,
180160016,residential,False,True,148.219,,"LINESTRING (41.0571878 38.9697687, 41.0567696 38.969857, 41.0560047 38.9700196, 41.0555206 38.9700684)",,,
180160007,residential,False,False,60.447,,"LINESTRING (41.0555206 38.9699034, 41.0554213 38.9693653)",,,
180160007,residential,False,True,18.384,,"LINESTRING (41.0555206 38.9699034, 41.0555267 38.9700196, 41.0555206 38.9700684)",,,
180160009,residential,False,False,86.10499999999999,,"LINESTRING (41.0555206 38.9699034, 41.0551563 38.9698477, 41.0545767 38.9696665)",,,
180160007,residential,False,True,27.017,,"LINESTRING (41.0555206 38.9700684, 41.05549 38.9703102)",,,
180160007,residential,False,False,18.384,,"LINESTRING (41.0555206 38.9700684, 41.0555267 38.9700196, 41.0555206 38.9699034)",,,
180160016,residential,False,False,148.219,,"LINESTRING (41.0555206 38.9700684, 41.0560047 38.9700196, 41.0567696 38.969857, 41.0571878 38.9697687)",,,
180160010,residential,False,False,213.77899999999997,,"LINESTRING (41.0539672 38.9704098, 41.0536267 38.9703215, 41.0534405 38.9702479, 41.0531726 38.9701076, 41.0527982 38.9699509, 41.0525012 38.969848, 41.051865 38.9697817, 41.0516764 38.9697655)",,,
180160025,residential,False,False,91.30499999999999,,"LINESTRING (41.0539672 38.9704098, 41.0541644 38.9697408, 41.0541704 38.9696061)",,,
"[180160010, 180160006]",residential,False,"[False, True]",495.155,,"LINESTRING (41.0510691 38.9695084, 41.0507708 38.969408, 41.0506852 38.969366, 41.050252 38.9691374, 41.0496523 38.9688976, 41.048719 38.968411, 41.0481155 38.968162, 41.0477878 38.9680487, 41.0473268 38.9679153, 41.0470498 38.9678673, 41.0469377 38.9678458, 41.0468987 38.9678176, 41.0468985 38.9677414, 41.046924 38.967635, 41.0471019 38.9672694, 41.0471855 38.9670835)",,,
180160010,residential,False,True,59.975,,"LINESTRING (41.0510691 38.9695084, 41.0512102 38.9695594, 41.0515561 38.9697293, 41.0516764 38.9697655)",,,
293691223,residential,False,False,55.79600000000001,,"LINESTRING (41.0510691 38.9695084, 41.0512167 38.9692106, 41.0513177 38.9690457)",,,
180160009,residential,False,True,43.016,,"LINESTRING (41.0516125 38.9685905, 41.0520544 38.9687683)",,,
180160009,residential,False,False,51.001000000000005,,"LINESTRING (41.0516125 38.9685905, 41.0511231 38.9683936, 41.0510874 38.9683816)",,,
293691223,residential,False,True,56.683,,"LINESTRING (41.0516125 38.9685905, 41.0514565 38.9688192, 41.0513177 38.9690457)",,,
180160009,residential,False,False,10.449,,"LINESTRING (41.0483356 38.9674898, 41.0482192 38.9674645)",,,
180160009,residential,False,True,143.649,,"LINESTRING (41.0483356 38.9674898, 41.0494142 38.9677246, 41.0499161 38.9678826)",,,
293691224,residential,False,False,313.914,,"LINESTRING (41.0483356 38.9674898, 41.0484274 38.9676287, 41.0487738 38.9678639, 41.0489579 38.9679798, 41.0494446 38.9681741, 41.0497997 38.968365, 41.0501066 38.9684979, 41.0505625 38.9686718, 41.0509615 38.9688627, 41.0513177 38.9690457)",,,
293691223,residential,False,False,56.683,,"LINESTRING (41.0513177 38.9690457, 41.0514565 38.9688192, 41.0516125 38.9685905)",,,
293691223,residential,False,True,55.79600000000001,,"LINESTRING (41.0513177 38.9690457, 41.0512167 38.9692106, 41.0510691 38.9695084)",,,
293691224,residential,False,False,178.31199999999995,,"LINESTRING (41.0513177 38.9690457, 41.0517901 38.9692751, 41.0521057 38.9694524, 41.0523951 38.9695239, 41.0526274 38.9695205, 41.0526888 38.9694762, 41.0528028 38.9692717, 41.0528934 38.9691246)",,,
293691224,residential,False,True,313.91400000000004,,"LINESTRING (41.0513177 38.9690457, 41.0509615 38.9688627, 41.0505625 38.9686718, 41.0501066 38.9684979, 41.0497997 38.968365, 41.0494446 38.9681741, 41.0489579 38.9679798, 41.0487738 38.9678639, 41.0484274 38.9676287, 41.0483356 38.9674898)",,,
180160009,residential,False,False,82.66900000000001,,"LINESTRING (41.0528934 38.9691246, 41.0524854 38.9689418, 41.0520544 38.9687683)",,,
180160009,residential,False,True,45.065999999999995,,"LINESTRING (41.0528934 38.9691246, 41.0529933 38.9691694, 41.053343 38.9693297)",,,
293691224,residential,False,True,178.312,,"LINESTRING (41.0528934 38.9691246, 41.0528028 38.9692717, 41.0526888 38.9694762, 41.0526274 38.9695205, 41.0523951 38.9695239, 41.0521057 38.9694524, 41.0517901 38.9692751, 41.0513177 38.9690457)",,,
293691225,residential,False,False,39.079,,"LINESTRING (41.0510874 38.9683816, 41.0512569 38.9680558)",,,
180160009,residential,False,False,116.07,,"LINESTRING (41.0510874 38.9683816, 41.050418 38.9681567, 41.0499161 38.9678826)",,,
180160009,residential,False,True,51.001000000000005,,"LINESTRING (41.0510874 38.9683816, 41.0511231 38.9683936, 41.0516125 38.9685905)",,,
293691225,residential,False,True,39.079,,"LINESTRING (41.0512569 38.9680558, 41.0510874 38.9683816)",,,
293691225,residential,False,False,52.86,,"LINESTRING (41.0512569 38.9680558, 41.0512866 38.9679987, 41.0514637 38.9676085)",,,
293691226,residential,False,False,97.261,,"LINESTRING (41.0512569 38.9680558, 41.0516853 38.9682409, 41.0522455 38.9684732)",,,
180160024,residential,False,False,43.926,,"LINESTRING (41.0534388 38.9688433, 41.0535251 38.968454)",,,
180160024,residential,False,True,54.721000000000004,,"LINESTRING (41.0534388 38.9688433, 41.0534056 38.9689929, 41.053343 38.9693297)",,,
293691226,residential,False,True,112.414,,"LINESTRING (41.0534388 38.9688433, 41.0526516 38.968677, 41.0524242 38.9685473, 41.0522455 38.9684732)",,,
180160009,residential,False,False,43.016,,"LINESTRING (41.0520544 38.9687683, 41.0516125 38.9685905)",,,
180160009,residential,False,True,82.66900000000001,,"LINESTRING (41.0520544 38.9687683, 41.0524854 38.9689418, 41.0528934 38.9691246)",,,
293691227,residential,False,False,36.744,,"LINESTRING (41.0520544 38.9687683, 41.0522016 38.9685466, 41.0522455 38.9684732)",,,
293691226,residential,False,False,112.414,,"LINESTRING (41.0522455 38.9684732, 41.0524242 38.9685473, 41.0526516 38.968677, 41.0534388 38.9688433)",,,
293691226,residential,False,True,97.261,,"LINESTRING (41.0522455 38.9684732, 41.0516853 38.9682409, 41.0512569 38.9680558)",,,
293691227,residential,False,False,51.123,,"LINESTRING (41.0522455 38.9684732, 41.0524592 38.9681018, 41.0524943 38.9680565)",,,
293691227,residential,False,True,36.744,,"LINESTRING (41.0522455 38.9684732, 41.0522016 38.9685466, 41.0520544 38.9687683)",,,
180160008,tertiary,False,True,99.475,,"LINESTRING (41.0524943 38.9680565, 41.0535251 38.968454)",,,
180160008,tertiary,False,False,102.17699999999999,,"LINESTRING (41.0524943 38.9680565, 41.0520313 38.967878, 41.0514637 38.9676085)",,,
293691227,residential,False,True,51.123,,"LINESTRING (41.0524943 38.9680565, 41.0524592 38.9681018, 41.0522455 38.9684732)",,,
180160025,residential,False,False,44.375,,"LINESTRING (41.0542138 38.9690674, 41.0542648 38.9686703)",,,
180160025,residential,False,True,60.036,,"LINESTRING (41.0542138 38.9690674, 41.0541823 38.9693552, 41.0541704 38.9696061)",,,
293691228,residential,False,False,109.869,,"LINESTRING (41.0542138 38.9690674, 41.0545422 38.9691165, 41.0547642 38.9691646, 41.0554213 38.9693653)",,,
180160007,residential,False,False,47.879,,"LINESTRING (41.0554213 38.9693653, 41.0553584 38.9689375)",,,
180160007,residential,False,True,60.447,,"LINESTRING (41.0554213 38.9693653, 41.0555206 38.9699034)",,,
293691228,residential,False,True,109.869,,"LINESTRING (41.0554213 38.9693653, 41.0547642 38.9691646, 41.0545422 38.9691165, 41.0542138 38.9690674)",,,
180160022,residential,False,False,63.765,,"LINESTRING (41.0562852 38.9682492, 41.0569888 38.9684212)",,,
180160022,residential,False,True,82.605,,"LINESTRING (41.0562852 38.9682492, 41.0553589 38.968067)",,,
293691229,residential,False,False,90.707,,"LINESTRING (41.0562852 38.9682492, 41.0562548 38.9690646)",,,
180160008,tertiary,False,False,78.774,,"LINESTRING (41.0562548 38.9690646, 41.0553584 38.9689375)",,,
293691229,residential,False,True,90.707,,"LINESTRING (41.0562548 38.9690646, 41.0562852 38.9682492)",,,
180160008,tertiary,False,True,71.032,,"LINESTRING (41.0562548 38.9690646, 41.0566142 38.969123, 41.0568711 38.9691555, 41.0570651 38.9691622)",,,
338261182,residential,False,False,62.896,,"LINESTRING (41.046619 38.9638322, 41.0464243 38.964055, 41.0463569 38.9643466)",,,
338261183,residential,False,False,22.817,,"LINESTRING (41.0463569 38.9643466, 41.046093 38.9643478)",,,
"[338261185, 338261182]",residential,False,"[False, True]",133.191,,"LINESTRING (41.0463569 38.9643466, 41.0463442 38.9644013, 41.0462642 38.964806, 41.0461791 38.9650706, 41.0462041 38.9651251, 41.0462987 38.9651497, 41.0464157 38.9651602, 41.0467152 38.9651516)",,,
338261182,residential,False,True,62.896,,"LINESTRING (41.0463569 38.9643466, 41.0464243 38.964055, 41.046619 38.9638322)",,,
338261183,residential,False,True,22.817,,"LINESTRING (41.046093 38.9643478, 41.0463569 38.9643466)",,,
180160006,residential,False,False,14.062,,"LINESTRING (41.0484049 38.9645045, 41.0483084 38.9646063)",,,
704807294,trunk,True,False,252.191,,"LINESTRING (41.0484049 38.9645045, 41.0484338 38.9645179, 41.0509882 38.9655577)",D300,Şehit Mehmet Türksever Bulvarı,
180160006,residential,False,False,10.956,,"LINESTRING (41.0479744 38.96521, 41.0479243 38.9653005)",,,
180160006,residential,False,True,73.076,,"LINESTRING (41.0479744 38.96521, 41.0483084 38.9646063)",,,
338261185,residential,False,False,109.602,,"LINESTRING (41.0479744 38.96521, 41.0478025 38.9651742, 41.0475233 38.9651462, 41.046902 38.9651462, 41.0467152 38.9651516)",,,
180160018,tertiary,False,False,32.99,,"LINESTRING (41.0487162 38.9665678, 41.0490347 38.9667312)",,,
180160018,tertiary,False,True,29.787,,"LINESTRING (41.0487162 38.9665678, 41.0484286 38.9664203)",,,
338268090,residential,False,False,50.69,,"LINESTRING (41.0487162 38.9665678, 41.0486415 38.9667893, 41.0485212 38.966996)",,,
338268093,residential,False,True,45.907,,"LINESTRING (41.0575941 38.9691263, 41.0570651 38.9691622)",,,
704807294,trunk,True,False,130.839,,"LINESTRING (41.0471054 38.9639015, 41.0484049 38.9645045)",D300,Şehit Mehmet Türksever Bulvarı,
180160026,trunk,True,False,9.326,,"LINESTRING (41.0571067 38.9681431, 41.0570531 38.968148, 41.0570004 38.9681392)",,,roundabout
180160011,tertiary,False,False,31.373,,"LINESTRING (41.0570004 38.9681392, 41.0569888 38.9684212)",,,
180160026,trunk,True,False,9.484,,"LINESTRING (41.0570004 38.9681392, 41.0569533 38.9681173, 41.056918 38.9680847)",,,roundabout
180160007,residential,False,False,27.017,,"LINESTRING (41.05549 38.9703102, 41.0555206 38.9700684)",,,
180160007,residential,False,True,10.54,,"LINESTRING (41.05549 38.9703102, 41.05547 38.9704037)",,,
420037554,residential,False,True,11.538,,"LINESTRING (41.0516625 38.9698687, 41.0516764 38.9697655)",,,
439471861,residential,False,False,156.411,,"LINESTRING (41.0509882 38.9655577, 41.051315 38.9651077, 41.051371 38.9650459, 41.0514738 38.965075, 41.0523112 38.9654033)",,,
704807294,trunk,True,False,97.308,,"LINESTRING (41.0509882 38.9655577, 41.0518873 38.9659237, 41.0519865 38.9659618)",D300,Şehit Mehmet Türksever Bulvarı,
174610181,tertiary,False,False,68.153,,"LINESTRING (41.0523112 38.9654033, 41.0519865 38.9659618)",,,
"[174610162, 174610181, 174610198]","['residential', 'tertiary']",False,True,126.778,yes,"LINESTRING (41.0523112 38.9654033, 41.0528029 38.9645575, 41.0529044 38.9644229, 41.0529581 38.9643857)",,,
439471861,residential,False,True,156.411,,"LINESTRING (41.0523112 38.9654033, 41.0514738 38.965075, 41.051371 38.9650459, 41.051315 38.9651077, 41.0509882 38.9655577)",,,
616159717,residential,False,False,61.456,,"LINESTRING (41.0545212 38.9702175, 41.0545767 38.9696665)",,,
616159718,residential,False,False,84.598,,"LINESTRING (41.0545212 38.9702175, 41.05547 38.9704037)",,,
180160007,residential,False,False,10.54,,"LINESTRING (41.05547 38.9704037, 41.05549 38.9703102)",,,
616159718,residential,False,True,84.598,,"LINESTRING (41.05547 38.9704037, 41.0545212 38.9702175)",,,
180160006,residential,False,False,32.85,,"LINESTRING (41.0479243 38.9653005, 41.0477742 38.9655719)",,,
180160006,residential,False,True,10.956,,"LINESTRING (41.0479243 38.9653005, 41.0479744 38.96521)",,,
616159719,residential,False,False,153.611,,"LINESTRING (41.0479243 38.9653005, 41.0482824 38.9653668, 41.0485775 38.9655086, 41.0489905 38.965763, 41.0490495 38.9658423, 41.048806 38.9661055)",,,
180160023,residential,False,True,107.136,,"LINESTRING (41.048806 38.9661055, 41.0477742 38.9655719)",,,
616159719,residential,False,False,47.853,,"LINESTRING (41.048806 38.9661055, 41.0484286 38.9664203)",,,
180160023,residential,False,False,54.928,,"LINESTRING (41.048806 38.9661055, 41.049131 38.9662736, 41.0493482 38.9663617)",,,
616159719,residential,False,True,153.61100000000002,,"LINESTRING (41.048806 38.9661055, 41.0490495 38.9658423, 41.0489905 38.965763, 41.0485775 38.9655086, 41.0482824 38.9653668, 41.0479243 38.9653005)",,,
180160018,tertiary,False,False,29.787,,"LINESTRING (41.0484286 38.9664203, 41.0487162 38.9665678)",,,
616159719,residential,False,True,47.853,,"LINESTRING (41.0484286 38.9664203, 41.048806 38.9661055)",,,
180160018,tertiary,False,True,83.569,,"LINESTRING (41.0484286 38.9664203, 41.0483088 38.9663588, 41.0475679 38.9660801)",,,
180160018,tertiary,False,True,32.99,,"LINESTRING (41.0490347 38.9667312, 41.0487162 38.9665678)",,,
616159720,residential,False,False,49.221,,"LINESTRING (41.0490347 38.9667312, 41.0493482 38.9663617)",,,
180160018,tertiary,False,False,117.428,,"LINESTRING (41.0490347 38.9667312, 41.0497847 38.9671161, 41.050197 38.967274)",,,
616159720,residential,False,True,49.221,,"LINESTRING (41.0493482 38.9663617, 41.0490347 38.9667312)",,,
180160023,residential,False,False,117.538,,"LINESTRING (41.0493482 38.9663617, 41.0495197 38.9664312, 41.0504239 38.9665824, 41.0506552 38.9666357)",,,
180160023,residential,False,True,54.928,,"LINESTRING (41.0493482 38.9663617, 41.049131 38.9662736, 41.048806 38.9661055)",,,
616159720,residential,False,False,97.994,,"LINESTRING (41.0493482 38.9663617, 41.0495752 38.9659924, 41.0500098 38.9656629)",,,
616159720,residential,False,True,97.994,,"LINESTRING (41.0500098 38.9656629, 41.0495752 38.9659924, 41.0493482 38.9663617)",,,
"[338261185, 338261182]",residential,False,"[False, True]",133.191,,"LINESTRING (41.0467152 38.9651516, 41.0464157 38.9651602, 41.0462987 38.9651497, 41.0462041 38.9651251, 41.0461791 38.9650706, 41.0462642 38.964806, 41.0463442 38.9644013, 41.0463569 38.9643466)",,,
338261185,residential,False,True,109.602,,"LINESTRING (41.0467152 38.9651516, 41.046902 38.9651462, 41.0475233 38.9651462, 41.0478025 38.9651742, 41.0479744 38.96521)",,,
841517736,residential,False,False,124.822,,"LINESTRING (41.0467152 38.9651516, 41.0468171 38.9647782, 41.0469726 38.964503, 41.0471549 38.9640862)",,,
