osmid,oneway,highway,reversed,length,geometry,lanes,ref,name,access
215255714,False,residential,True,47.634,"LINESTRING (30.3984057 40.7712329, 30.3979071 40.7710306)",,,,
215255585,False,residential,False,78.636,"LINESTRING (30.3966037 40.7712736, 30.3968305 40.7713183, 30.3975244 40.7713849)",,,,
215255735,False,residential,False,34.379,"LINESTRING (30.3975244 40.7713849, 30.3976002 40.7710811)",,,,
215255735,False,residential,True,5.117,"LINESTRING (30.3975244 40.7713849, 30.3975117 40.7714299)",,,,
215255585,False,residential,True,78.636,"LINESTRING (30.3975244 40.7713849, 30.3968305 40.7713183, 30.3966037 40.7712736)",,,,
215255396,False,residential,False,62.678,"LINESTRING (30.4009475 40.7714409, 30.4014448 40.7718603)",,,690 Sokak,
215255396,False,residential,True,52.532,"LINESTRING (30.4009475 40.7714409, 30.4007878 40.771287, 30.400581 40.7710589)",,,690 Sokak,
215255707,False,residential,False,122.435,"LINESTRING (30.4009475 40.7714409, 30.4008394 40.7719317, 30.4007804 40.7720017, 30.4007265 40.7720153, 30.4001025 40.7719473)",,,,
155249842,True,residential,False,20.681,"LINESTRING (30.3965613 40.7714568, 30.3966037 40.7712736)",,,,
215255468,False,residential,False,61.087,"LINESTRING (30.4020013 40.7715079, 30.4014448 40.7718603)",,,,
215255423,False,residential,True,51.461,"LINESTRING (30.3978553 40.7714941, 30.3977684 40.7719522)",,,,
491330750,False,residential,False,29.802,"LINESTRING (30.3978553 40.7714941, 30.3975117 40.7714299)",,,,
215255748,False,residential,True,73.156,"LINESTRING (30.3978553 40.7714941, 30.3981915 40.7715764, 30.3981234 40.7719633)",,,,
155249842,True,residential,False,13.942,"LINESTRING (30.3965327 40.7715803, 30.3965613 40.7714568)",,,,
215255589,False,residential,False,78.05799999999999,"LINESTRING (30.3965327 40.7715803, 30.3970089 40.7716347, 30.3974484 40.7716892)",,,,
215255735,False,residential,False,29.321,"LINESTRING (30.3974484 40.7716892, 30.3975117 40.7714299)",,,,
215255589,False,residential,True,78.05799999999999,"LINESTRING (30.3974484 40.7716892, 30.3970089 40.7716347, 30.3965327 40.7715803)",,,,
215255735,False,residential,True,34.033,"LINESTRING (30.3974484 40.7716892, 30.3974258 40.7717798, 30.3974019 40.7719929)",,,,
215255396,False,residential,True,62.678,"LINESTRING (30.4014448 40.7718603, 30.4009475 40.7714409)",,,690 Sokak,
215255468,False,residential,True,61.087,"LINESTRING (30.4014448 40.7718603, 30.4020013 40.7715079)",,,,
215255396,False,residential,False,43.384,"LINESTRING (30.4014448 40.7718603, 30.4015064 40.7719123, 30.4017771 40.7721584)",,,690 Sokak,
155249842,True,residential,False,32.163,"LINESTRING (30.3964667 40.7718652, 30.3965327 40.7715803)",,,,
215255637,False,residential,False,80.023,"LINESTRING (30.3964667 40.7718652, 30.3974019 40.7719929)",,,,
215255700,False,residential,False,52.936,"LINESTRING (30.4001025 40.7719473, 30.400099 40.7720792, 30.4000736 40.7724228)",,,,
"[215255707, 491330749]",False,residential,False,91.507,"LINESTRING (30.4001025 40.7719473, 30.3994305 40.7719298, 30.3990178 40.771957)",,,,
215255707,False,residential,True,122.435,"LINESTRING (30.4001025 40.7719473, 30.4007265 40.7720153, 30.4007804 40.7720017, 30.4008394 40.7719317, 30.4009475 40.7714409)",,,,
215255637,False,residential,True,80.023,"LINESTRING (30.3974019 40.7719929, 30.3964667 40.7718652)",,,,
215255735,False,residential,True,37.964,"LINESTRING (30.3974019 40.7719929, 30.3973638 40.7723331)",,,,
215255735,False,residential,False,34.033,"LINESTRING (30.3974019 40.7719929, 30.3974258 40.7717798, 30.3974484 40.7716892)",,,,
215255735,False,residential,False,37.964,"LINESTRING (30.3973638 40.7723331, 30.3974019 40.7719929)",,,,
215255748,False,residential,False,8.099,"LINESTRING (30.3973638 40.7723331, 30.397375 40.772335, 30.397459 40.7723432)",,,,
215255500,False,residential,True,54.263,"LINESTRING (30.397459 40.7723432, 30.3973542 40.7728247)",,,,
215255748,False,residential,False,19.998,"LINESTRING (30.397459 40.7723432, 30.3976945 40.7723664)",,,,
215255748,False,residential,True,8.099,"LINESTRING (30.397459 40.7723432, 30.397375 40.772335, 30.3973638 40.7723331)",,,,
215255423,False,residential,False,46.476,"LINESTRING (30.3976945 40.7723664, 30.3977684 40.7719522)",,,,
215255748,False,residential,True,19.998,"LINESTRING (30.3976945 40.7723664, 30.397459 40.7723432)",,,,
215255748,False,residential,False,78.969,"LINESTRING (30.3976945 40.7723664, 30.3980464 40.7724009, 30.3981234 40.7719633)",,,,
215255700,False,residential,True,52.936,"LINESTRING (30.4000736 40.7724228, 30.400099 40.7720792, 30.4001025 40.7719473)",,,,
215255753,False,residential,False,131.569,"LINESTRING (30.4000736 40.7724228, 30.4007377 40.7724585, 30.4012243 40.7724963, 30.4016302 40.7725235)",,,,
215255753,False,residential,True,87.874,"LINESTRING (30.4000736 40.7724228, 30.3994348 40.772398, 30.3990325 40.7723709)",,,,
1119882416,False,residential,False,42.44,"LINESTRING (30.4016302 40.7725235, 30.4017771 40.7721584)",,,,
215255753,False,residential,False,88.83,"LINESTRING (30.4016302 40.7725235, 30.4017031 40.7725382, 30.4016849 40.7726289, 30.4014675 40.7732577)",,,,
215255753,False,residential,True,131.569,"LINESTRING (30.4016302 40.7725235, 30.4012243 40.7724963, 30.4007377 40.7724585, 30.4000736 40.7724228)",,,,
215255396,False,residential,False,69.819,"LINESTRING (30.4026586 40.7729732, 30.4026659 40.773035, 30.4026314 40.7731312, 30.4023924 40.7735608)",,,690 Sokak,
215255396,False,residential,True,83.173,"LINESTRING (30.4026586 40.7729732, 30.4025334 40.7728399, 30.4024173 40.7727093, 30.4020943 40.7724468, 30.4020367 40.7723944)",,,690 Sokak,
215255658,False,residential,False,71.726,"LINESTRING (30.3991795 40.7730297, 30.3990903 40.7736712)",,,,
140817740,True,residential,False,170.86599999999999,"LINESTRING (30.3991795 40.7730297, 30.3996501 40.773036, 30.4001544 40.7730685, 30.4007015 40.773101, 30.4011915 40.7731887)",,,Çıracılar Caddesi,
215255516,False,residential,False,71.485,"LINESTRING (30.4011915 40.7731887, 30.4010339 40.7738204)",,,,
140817740,True,residential,False,24.526,"LINESTRING (30.4011915 40.7731887, 30.4012916 40.7732066, 30.4014675 40.7732577)",,,Çıracılar Caddesi,
140817740,True,residential,False,84.938,"LINESTRING (30.4014675 40.7732577, 30.4019354 40.7733935, 30.4023924 40.7735608)",,,Çıracılar Caddesi,
215255753,False,residential,True,88.83,"LINESTRING (30.4014675 40.7732577, 30.4016849 40.7726289, 30.4017031 40.7725382, 30.4016302 40.7725235)",,,,
140817740,True,residential,False,55.081,"LINESTRING (30.4023924 40.7735608, 30.4025791 40.7736291, 30.4029711 40.7737914)",,,Çıracılar Caddesi,
215255396,False,residential,True,69.819,"LINESTRING (30.4023924 40.7735608, 30.4026314 40.7731312, 30.4026659 40.773035, 30.4026586 40.7729732)",,,690 Sokak,
215255658,False,residential,False,48.323,"LINESTRING (30.3990903 40.7736712, 30.3990303 40.7741034)",,,,
215255658,False,residential,True,71.726,"LINESTRING (30.3990903 40.7736712, 30.3991795 40.7730297)",,,,
215255724,False,residential,False,157.52100000000002,"LINESTRING (30.3990903 40.7736712, 30.3999016 40.7737297, 30.4009514 40.7738138)",,,,
215255642,False,residential,False,46.435,"LINESTRING (30.4009514 40.7738138, 30.4008575 40.7742253)",,,,
215255724,False,residential,False,6.986,"LINESTRING (30.4009514 40.7738138, 30.4010339 40.7738204)",,,,
215255724,False,residential,True,157.52100000000002,"LINESTRING (30.4009514 40.7738138, 30.3999016 40.7737297, 30.3990903 40.7736712)",,,,
215255516,False,residential,True,71.485,"LINESTRING (30.4010339 40.7738204, 30.4011915 40.7731887)",,,,
215255724,False,residential,True,6.986,"LINESTRING (30.4010339 40.7738204, 30.4009514 40.7738138)",,,,
215255724,False,residential,False,147.02100000000002,"LINESTRING (30.4010339 40.7738204, 30.4014766 40.7738836, 30.4021879 40.7740512, 30.4026842 40.7742316)",,,,
138225034,True,secondary,False,185.421,"LINESTRING (30.3990303 40.7741034, 30.4011007 40.7746712)",2,,Milli Egemenlik Caddesi,
215255658,False,residential,True,48.323,"LINESTRING (30.3990303 40.7741034, 30.3990903 40.7736712)",,,,
215255724,False,residential,True,147.02100000000002,"LINESTRING (30.4026842 40.7742316, 30.4021879 40.7740512, 30.4014766 40.7738836, 30.4010339 40.7738204)",,,,
491330736,True,primary,False,54.584999999999994,"LINESTRING (30.4026842 40.7742316, 30.402916 40.773876, 30.4029711 40.7737914)",2,,Atatürk Bulvarı,
215255642,False,residential,True,46.435,"LINESTRING (30.4008575 40.7742253, 30.4009514 40.7738138)",,,,
215257816,False,living_street,False,100.242,"LINESTRING (30.3964385 40.7782059, 30.3963465 40.7791047)",,,,
551823484,True,residential,False,19.810000000000002,"LINESTRING (30.3964385 40.7782059, 30.3965517 40.7782215, 30.3966712 40.7782314)",,,Şal Sokak,
215257818,False,living_street,False,98.096,"LINESTRING (30.3966712 40.7782314, 30.3965929 40.7791116)",,,,
551823484,True,residential,False,53.635999999999996,"LINESTRING (30.3966712 40.7782314, 30.397234 40.7782778, 30.3973046 40.7782824)",,,Şal Sokak,
551823484,True,residential,False,105.905,"LINESTRING (30.3973046 40.7782824, 30.3983499 40.7783507, 30.3985574 40.7783667)",,,Şal Sokak,
215257819,False,living_street,False,77.446,"LINESTRING (30.3985574 40.7783667, 30.3984229 40.7790557)",,,,
551823484,True,residential,False,40.432,"LINESTRING (30.3985574 40.7783667, 30.3990351 40.7784036)",,,Şal Sokak,
138215435,True,secondary,False,33.512,"LINESTRING (30.3990351 40.7784036, 30.3989983 40.7785917, 30.3989871 40.7787026)",,,Kayı Sokak,
215257820,False,living_street,True,26.289,"LINESTRING (30.3969313 40.7785446, 30.3972337 40.7786034)",,,,
215257820,False,living_street,False,26.289,"LINESTRING (30.3972337 40.7786034, 30.3969313 40.7785446)",,,,
215257855,True,living_street,False,36.189,"LINESTRING (30.3972337 40.7786034, 30.3973046 40.7782824)",,,Kayın Sokak,
215257855,True,living_street,False,4.318,"LINESTRING (30.3972252 40.7786417, 30.3972337 40.7786034)",,,Kayın Sokak,
215257834,True,living_street,False,44.897,"LINESTRING (30.3976967 40.7787729, 30.3976212 40.7791726)",,,Kayın Sokak,
215257849,True,living_street,False,42.296,"LINESTRING (30.3976967 40.7787729, 30.3972252 40.7786417)",,,,
215257819,False,living_street,True,77.446,"LINESTRING (30.3984229 40.7790557, 30.3985574 40.7783667)",,,,
215257849,True,living_street,False,68.81700000000001,"LINESTRING (30.3984229 40.7790557, 30.3981688 40.7789431, 30.3976967 40.7787729)",,,,
215257816,False,living_street,True,100.242,"LINESTRING (30.3963465 40.7791047, 30.3964385 40.7782059)",,,,
215257818,False,living_street,True,98.096,"LINESTRING (30.3965929 40.7791116, 30.3966712 40.7782314)",,,,
215257828,True,residential,False,20.761,"LINESTRING (30.3965929 40.7791116, 30.3963465 40.7791047)",,,Doktor Kamil Sokak,
215257828,True,residential,False,44.261,"LINESTRING (30.3971182 40.7791263, 30.3965929 40.7791116)",,,Doktor Kamil Sokak,
215257855,True,living_street,False,54.633,"LINESTRING (30.3971182 40.7791263, 30.3972252 40.7786417)",,,Kayın Sokak,
215257833,True,secondary,False,121.30999999999999,"LINESTRING (30.4001059 40.7792165, 30.4004573 40.7782488, 30.4005008 40.7781679)",,,Bankalar Caddesi,
215257828,True,residential,False,42.665,"LINESTRING (30.3976212 40.7791726, 30.3971182 40.7791263)",,,Doktor Kamil Sokak,
215257849,True,living_street,False,21.943,"LINESTRING (30.3985384 40.7792326, 30.3984229 40.7790557)",,,,
215257828,True,residential,False,77.579,"LINESTRING (30.3985384 40.7792326, 30.3981575 40.7792215, 30.3976212 40.7791726)",,,Doktor Kamil Sokak,
551823505,True,tertiary,False,28.867,"LINESTRING (30.3987686 40.7797409, 30.3987192 40.7799978)",,,Onat Sokak,
"[441878705, 215257836]",False,living_street,True,88.086,"LINESTRING (30.3987686 40.7797409, 30.3992361 40.779706, 30.3993591 40.7792796)",,,Kiraz Sokak,
491330735,True,primary,False,70.529,"LINESTRING (30.4025602 40.7719803, 30.4020013 40.7715079)",2,,Adnan Menderes Caddesi,
215369757,False,residential,False,63.797,"LINESTRING (30.4025602 40.7719803, 30.4023226 40.7721519, 30.4020367 40.7723944)",,,,
215369761,False,residential,False,73.578,"LINESTRING (30.403142 40.7795027, 30.4023552 40.7792148)",,,Acun Sokak,
676858063,False,residential,False,59.254,"LINESTRING (30.403142 40.7795027, 30.4028516 40.7799881)",,,,
676858063,False,residential,True,59.254,"LINESTRING (30.4028516 40.7799881, 30.403142 40.7795027)",,,,
140833975,False,residential,True,69.485,"LINESTRING (30.4028516 40.7799881, 30.4027722 40.7799744, 30.4022143 40.7798688, 30.4020494 40.7798417)",2,,Altan Kutluata Sokak,
138299361,True,primary,False,48.11,"LINESTRING (30.4051881 40.7716284, 30.4054807 40.7714265, 30.4056131 40.7713393)",2,,Sakarya Caddesi,
215377998,False,residential,True,163.666,"LINESTRING (30.4038806 40.7717271, 30.4031144 40.7712417, 30.4028375 40.7715116, 30.4025158 40.7717948)",,,,
215377998,False,residential,False,163.666,"LINESTRING (30.4025158 40.7717948, 30.4028375 40.7715116, 30.4031144 40.7712417, 30.4038806 40.7717271)",,,,
367627512,True,primary,False,95.684,"LINESTRING (30.4025158 40.7717948, 30.403118 40.772293, 30.4032998 40.7724167)",2,D650,Adnan Menderes Caddesi,
215383137,False,residential,False,64.131,"LINESTRING (30.4053496 40.7716687, 30.4060386 40.7719144)",,,,
