osmid,highway,oneway,reversed,length,ref,name,geometry,junction,bridge,lanes
1260582344,residential,False,True,91.385,,401 Sokak,"LINESTRING (44.2872195 37.5695112, 44.2871118 37.5696848, 44.2870535 37.5697895, 44.2870527 37.5699314, 44.2869799 37.570194, 44.2869294 37.5702891)",,,
14329039,secondary,True,False,42.772,30-26,Cengiz Topel Caddesi,"LINESTRING (44.2856592 37.5690077, 44.2853217 37.5692841)",,,
268571123,residential,False,True,41.226,,404 Sokak,"LINESTRING (44.2856592 37.5690077, 44.2858796 37.5691404, 44.2860606 37.5691887)",,,
268571123,residential,False,False,29.405,,404 Sokak,"LINESTRING (44.2875504 37.569545, 44.2872195 37.5695112)",,,
268571124,tertiary,False,False,15.078,,Kışla Caddesi,"LINESTRING (44.2875504 37.569545, 44.2875569 37.5696805)",,,
268571124,tertiary,False,True,77.69,,Kışla Caddesi,"LINESTRING (44.2875504 37.569545, 44.2876133 37.569485, 44.2876482 37.5694297, 44.2876616 37.5693404, 44.2876355 37.5692662, 44.2875731 37.5692001, 44.2874855 37.5691402, 44.28738 37.5690853, 44.2872715 37.5690051)",,,
268571125,residential,False,True,89.28,,Anadolu Caddesi,"LINESTRING (44.2853635 37.5702848, 44.2849173 37.5706368, 44.284631 37.570839)",,,
430221759,tertiary,True,False,184.709,,Santral Caddesi,"LINESTRING (44.2853635 37.5702848, 44.2854942 37.5706194, 44.2856546 37.5710085, 44.2859175 37.5713956, 44.286136 37.5718238)",,,
436605161,residential,False,False,77.716,,306 Sokak,"LINESTRING (44.2853635 37.5702848, 44.2852018 37.5700899, 44.2847891 37.5697585)",,,
268571130,tertiary,False,False,68.203,,Hacı Ömer Sabancı Caddesi,"LINESTRING (44.282296 37.5718641, 44.2823752 37.5719331, 44.2827665 37.5723506)",,,
321702304,secondary,True,False,92.51400000000001,30-26,Cengiz Topel Caddesi,"LINESTRING (44.282296 37.5718641, 44.2816289 37.5723837, 44.2815503 37.5724496)",,,
"[226715700, 430616453]",tertiary,False,True,17.852,,Millî Egemenlik Caddesi,"LINESTRING (44.282296 37.5718641, 44.2822439 37.571807, 44.282194 37.5717557, 44.2821839 37.5717317)",,,
268571130,tertiary,False,False,54.469,,Hacı Ömer Sabancı Caddesi,"LINESTRING (44.2827665 37.5723506, 44.2831859 37.5727104)",,,
268571130,tertiary,False,True,68.203,,Hacı Ömer Sabancı Caddesi,"LINESTRING (44.2827665 37.5723506, 44.2823752 37.5719331, 44.282296 37.5718641)",,,
"[268571161, 268571125, 268571126]",residential,False,"[False, True]",128.523,,Anadolu Caddesi,"LINESTRING (44.2827665 37.5723506, 44.2831465 37.572125, 44.2835581 37.5718199, 44.2837759 37.5715353)",,yes,
268571130,tertiary,False,True,54.469,,Hacı Ömer Sabancı Caddesi,"LINESTRING (44.2831859 37.5727104, 44.2827665 37.5723506)",,,
268571130,tertiary,False,False,111.418,,Hacı Ömer Sabancı Caddesi,"LINESTRING (44.2831859 37.5727104, 44.2836355 37.5730684, 44.2840003 37.5734725)",,,
440495808,residential,False,False,115.847,,,"LINESTRING (44.2831859 37.5727104, 44.2826735 37.5731377, 44.2822425 37.5734342)",,,
268571130,tertiary,False,False,101.258,,Hacı Ömer Sabancı Caddesi,"LINESTRING (44.2855497 37.5751539, 44.2861977 37.5759059)",,,
268571130,tertiary,False,True,39.05,,Hacı Ömer Sabancı Caddesi,"LINESTRING (44.2855497 37.5751539, 44.2853179 37.5748546)",,,
268571409,residential,False,False,31.012,,107 Sokak,"LINESTRING (44.2855497 37.5751539, 44.2852947 37.5753461)",,,
430221759,tertiary,True,False,139.697,,Santral Caddesi,"LINESTRING (44.2863591 37.5722537, 44.2866064 37.57273, 44.2866793 37.5731367, 44.2868417 37.5734411)",,,
268571158,tertiary,True,False,127.61,,Nedim Zeydan Caddesi,"LINESTRING (44.2868417 37.5734411, 44.2864529 37.5732536, 44.2856205 37.5728247)",,,
268571157,residential,False,False,28.493,,,"LINESTRING (44.2858102 37.5736046, 44.2856073 37.5734051)",,,
748972409,residential,False,False,19.298,,,"LINESTRING (44.2858102 37.5736046, 44.2855922 37.5736209)",,,
268571157,residential,False,True,286.844,,,"LINESTRING (44.2858102 37.5736046, 44.286094 37.5742012, 44.2864853 37.5750436, 44.2868399 37.575736, 44.2870352 37.5757995, 44.2871964 37.5758225)",,,
268571157,residential,False,True,28.493,,,"LINESTRING (44.2856073 37.5734051, 44.2858102 37.5736046)",,,
748972408,residential,False,False,24.033,,,"LINESTRING (44.2856073 37.5734051, 44.2855922 37.5736209)",,,
697749367,residential,False,False,64.566,,,"LINESTRING (44.2856073 37.5734051, 44.2856211 37.5731674, 44.2856205 37.5728247)",,,
268571158,tertiary,True,False,12.133,,Nedim Zeydan Caddesi,"LINESTRING (44.2856205 37.5728247, 44.2855165 37.5727532)",,,
697749367,residential,False,True,64.566,,,"LINESTRING (44.2856205 37.5728247, 44.2856211 37.5731674, 44.2856073 37.5734051)",,,
268571158,tertiary,True,False,70.746,,Nedim Zeydan Caddesi,"LINESTRING (44.2837759 37.5715353, 44.2832017 37.5710907)",,,
268571125,residential,False,False,108.301,,Anadolu Caddesi,"LINESTRING (44.2837759 37.5715353, 44.2840866 37.5713272, 44.284631 37.570839)",,,
"[268571161, 268571125, 268571126]",residential,False,"[False, True]",128.52300000000002,,Anadolu Caddesi,"LINESTRING (44.2837759 37.5715353, 44.2835581 37.5718199, 44.2831465 37.572125, 44.2827665 37.5723506)",,yes,
"[321702304, 321702302, 14329039]",secondary,True,False,117.33699999999999,30-26,Cengiz Topel Caddesi,"LINESTRING (44.2832017 37.5710907, 44.2829692 37.5712875, 44.2827678 37.5714619, 44.2824408 37.5717441, 44.282296 37.5718641)",,yes,
268571158,tertiary,True,False,10.577,,Nedim Zeydan Caddesi,"LINESTRING (44.2855165 37.5727532, 44.2854177 37.5726992)",,,
268571159,residential,False,False,99.122,,303 Sokak,"LINESTRING (44.2855165 37.5727532, 44.2856425 37.5722876, 44.2858336 37.572084, 44.2859541 37.5719538)",,,
268571159,residential,False,False,21.586,,303 Sokak,"LINESTRING (44.2859541 37.5719538, 44.286136 37.5718238)",,,
268571160,residential,False,False,170.187,,Alaattin Kesici Caddesi,"LINESTRING (44.2859541 37.5719538, 44.284631 37.570839)",,,
268571159,residential,False,True,99.122,,303 Sokak,"LINESTRING (44.2859541 37.5719538, 44.2858336 37.572084, 44.2856425 37.5722876, 44.2855165 37.5727532)",,,
268571160,residential,False,False,73.704,,Alaattin Kesici Caddesi,"LINESTRING (44.284631 37.570839, 44.2840272 37.5703804)",,,
268571160,residential,False,True,170.187,,Alaattin Kesici Caddesi,"LINESTRING (44.284631 37.570839, 44.2859541 37.5719538)",,,
268571125,residential,False,False,89.28,,Anadolu Caddesi,"LINESTRING (44.284631 37.570839, 44.2849173 37.5706368, 44.2853635 37.5702848)",,,
268571125,residential,False,True,108.301,,Anadolu Caddesi,"LINESTRING (44.284631 37.570839, 44.2840866 37.5713272, 44.2837759 37.5715353)",,,
268571130,tertiary,False,False,109.677,,Hacı Ömer Sabancı Caddesi,"LINESTRING (44.2840003 37.5734725, 44.2842506 37.5737868, 44.284777 37.5742382)",,,
268571130,tertiary,False,True,111.418,,Hacı Ömer Sabancı Caddesi,"LINESTRING (44.2840003 37.5734725, 44.2836355 37.5730684, 44.2831859 37.5727104)",,,
"[268571403, 268571404, 268571405]",residential,False,False,153.239,,106 Sokak,"LINESTRING (44.2840003 37.5734725, 44.2843115 37.5732821, 44.2846168 37.5731927, 44.2848417 37.573088, 44.2850226 37.5729859, 44.2852501 37.5727992, 44.2854177 37.5726992)",,yes,
268571403,residential,False,True,200.46499999999997,,106 Sokak,"LINESTRING (44.2840003 37.5734725, 44.2834903 37.5737983, 44.2828537 37.5742638, 44.2823262 37.5746902)",,,
268571130,tertiary,False,False,38.563,,Hacı Ömer Sabancı Caddesi,"LINESTRING (44.284777 37.5742382, 44.2850285 37.574522)",,,
268571130,tertiary,False,True,109.677,,Hacı Ömer Sabancı Caddesi,"LINESTRING (44.284777 37.5742382, 44.2842506 37.5737868, 44.2840003 37.5734725)",,,
268571406,residential,False,False,186.333,,,"LINESTRING (44.284777 37.5742382, 44.283387 37.5752207, 44.2833177 37.5754126)",,,
268571130,tertiary,False,False,44.925,,Hacı Ömer Sabancı Caddesi,"LINESTRING (44.2850285 37.574522, 44.2853179 37.5748546)",,,
268571130,tertiary,False,True,38.563,,Hacı Ömer Sabancı Caddesi,"LINESTRING (44.2850285 37.574522, 44.284777 37.5742382)",,,
268571407,residential,False,False,158.487,,,"LINESTRING (44.2850285 37.574522, 44.2837191 37.575499)",,,
268571407,residential,False,True,158.487,,,"LINESTRING (44.2837191 37.575499, 44.2850285 37.574522)",,,
268571407,residential,False,False,36.81,,,"LINESTRING (44.2837191 37.575499, 44.283474 37.575431, 44.2833177 37.5754126)",,,
268571408,residential,False,True,183.67399999999998,,,"LINESTRING (44.2837191 37.575499, 44.2841306 37.5757031, 44.2843497 37.575551, 44.2853179 37.5748546)",,,
268571407,residential,False,False,24.46,,,"LINESTRING (44.2833177 37.5754126, 44.2831428 37.5755834)",,,
268571406,residential,False,True,186.333,,,"LINESTRING (44.2833177 37.5754126, 44.283387 37.5752207, 44.284777 37.5742382)",,,
268571407,residential,False,True,36.81,,,"LINESTRING (44.2833177 37.5754126, 44.283474 37.575431, 44.2837191 37.575499)",,,
268571407,residential,False,True,24.46,,,"LINESTRING (44.2831428 37.5755834, 44.2833177 37.5754126)",,,
268571130,tertiary,False,False,39.05,,Hacı Ömer Sabancı Caddesi,"LINESTRING (44.2853179 37.5748546, 44.2855497 37.5751539)",,,
268571130,tertiary,False,True,44.925,,Hacı Ömer Sabancı Caddesi,"LINESTRING (44.2853179 37.5748546, 44.2850285 37.574522)",,,
268571408,residential,False,False,183.674,,,"LINESTRING (44.2853179 37.5748546, 44.2843497 37.575551, 44.2841306 37.5757031, 44.2837191 37.575499)",,,
268571409,residential,False,True,31.012,,107 Sokak,"LINESTRING (44.2852947 37.5753461, 44.2855497 37.5751539)",,,
268571410,residential,False,False,99.069,,105 Sokak,"LINESTRING (44.2852947 37.5753461, 44.2859845 37.5760496)",,,
268571409,residential,False,False,127.533,,107 Sokak,"LINESTRING (44.2852947 37.5753461, 44.2850374 37.5755174, 44.2857372 37.5762014)",,,
268571410,residential,False,True,99.069,,105 Sokak,"LINESTRING (44.2859845 37.5760496, 44.2852947 37.5753461)",,,
748971500,residential,False,False,27.566,,164 Sokak,"LINESTRING (44.2859845 37.5760496, 44.2857372 37.5762014)",,,
748971500,residential,False,True,24.664,,164 Sokak,"LINESTRING (44.2859845 37.5760496, 44.2861977 37.5759059)",,,
268571130,tertiary,False,False,30.528,,Hacı Ömer Sabancı Caddesi,"LINESTRING (44.2861977 37.5759059, 44.2863853 37.5761367)",,,
268571130,tertiary,False,True,101.258,,Hacı Ömer Sabancı Caddesi,"LINESTRING (44.2861977 37.5759059, 44.2855497 37.5751539)",,,
748971500,residential,False,False,24.664,,164 Sokak,"LINESTRING (44.2861977 37.5759059, 44.2859845 37.5760496)",,,
269147731,tertiary,False,False,36.475,,Kayacan Cadd Caddesi,"LINESTRING (44.2786964 37.5711717, 44.278395 37.5713965)",,,
496703189,trunk,True,False,109.435,D400,İpek Yolu Caddesi,"LINESTRING (44.2786964 37.5711717, 44.2777329 37.5705509)",,,
269147731,tertiary,False,True,36.475,,Kayacan Cadd Caddesi,"LINESTRING (44.278395 37.5713965, 44.2786964 37.5711717)",,,
269147731,tertiary,False,False,109.679,,Kayacan Cadd Caddesi,"LINESTRING (44.278395 37.5713965, 44.2780298 37.5714748, 44.2776677 37.571583, 44.2772111 37.5716982)",,,
1260582354,residential,False,False,127.203,,1324 Sokak,"LINESTRING (44.278395 37.5713965, 44.2783992 37.5715347, 44.2784383 37.5716827, 44.2784793 37.5719197, 44.2784509 37.5720467, 44.2782947 37.5721914, 44.2781715 37.5724707)",,,
269147731,tertiary,False,True,18.343,,Kayacan Cadd Caddesi,"LINESTRING (44.2770128 37.5717483, 44.2772111 37.5716982)",,,
430809475,residential,False,True,164.872,,1306 Sokak,"LINESTRING (44.2781715 37.5724707, 44.2783597 37.572497, 44.2785786 37.5725397, 44.2787301 37.5725856, 44.2788398 37.5726122, 44.2789873 37.5726037, 44.2793414 37.5724464, 44.2799037 37.5722329)",,,
1260582354,residential,False,True,127.20299999999999,,1324 Sokak,"LINESTRING (44.2781715 37.5724707, 44.2782947 37.5721914, 44.2784509 37.5720467, 44.2784793 37.5719197, 44.2784383 37.5716827, 44.2783992 37.5715347, 44.278395 37.5713965)",,,
436605159,living_street,False,False,52.897,,1002 Sokak,"LINESTRING (44.2828717 37.5709018, 44.2824377 37.5705732)",,,
1260582329,tertiary,False,True,26.125,,Anafartalar Caddesi,"LINESTRING (44.2828717 37.5709018, 44.2830853 37.5710647)",,,
1260582329,tertiary,False,False,93.25299999999999,,Anafartalar Caddesi,"LINESTRING (44.2828717 37.5709018, 44.2828553 37.5706557, 44.2827124 37.5702516, 44.2826456 37.5700874)",,,
732204829,living_street,False,True,61.614999999999995,,,"LINESTRING (44.2775338 37.5746946, 44.2775917 37.5748487, 44.2776107 37.5749602, 44.2776212 37.5750826, 44.2776248 37.5752407)",,,
69990883,trunk,True,False,184.564,D400-37,İpek Yolu Caddesi,"LINESTRING (44.281968 37.5744742, 44.2807318 37.5731344)",,,
1260582344,residential,False,True,18.572,,401 Sokak,"LINESTRING (44.2869294 37.5702891, 44.2869213 37.570456)",,,
430227740,residential,False,False,162.777,,402 Sokak,"LINESTRING (44.2869294 37.5702891, 44.2867829 37.5702547, 44.2866504 37.570144, 44.2865143 37.5700291, 44.2861709 37.5697819, 44.2859578 37.569589, 44.2860606 37.5691887)",,,
1260582344,residential,False,False,91.38499999999999,,401 Sokak,"LINESTRING (44.2869294 37.5702891, 44.2869799 37.570194, 44.2870527 37.5699314, 44.2870535 37.5697895, 44.2871118 37.5696848, 44.2872195 37.5695112)",,,
268571123,residential,False,False,41.226,,404 Sokak,"LINESTRING (44.2860606 37.5691887, 44.2858796 37.5691404, 44.2856592 37.5690077)",,,
268571123,residential,False,True,108.721,,404 Sokak,"LINESTRING (44.2860606 37.5691887, 44.286418 37.5692539, 44.2868625 37.5693733, 44.2870501 37.5694531, 44.2872195 37.5695112)",,,
430227740,residential,False,True,162.777,,402 Sokak,"LINESTRING (44.2860606 37.5691887, 44.2859578 37.569589, 44.2861709 37.5697819, 44.2865143 37.5700291, 44.2866504 37.570144, 44.2867829 37.5702547, 44.2869294 37.5702891)",,,
268571158,tertiary,True,False,194.135,,Nedim Zeydan Caddesi,"LINESTRING (44.2854177 37.5726992, 44.2850849 37.5724706, 44.2837759 37.5715353)",,,
"[268571403, 268571404, 268571405]",residential,False,True,153.239,,106 Sokak,"LINESTRING (44.2854177 37.5726992, 44.2852501 37.5727992, 44.2850226 37.5729859, 44.2848417 37.573088, 44.2846168 37.5731927, 44.2843115 37.5732821, 44.2840003 37.5734725)",,yes,
226715700,tertiary,False,False,16.174,,Millî Egemenlik Caddesi,"LINESTRING (44.2801654 37.570495, 44.2803221 37.5705707)",,,
226715700,tertiary,False,True,225.217,,Millî Egemenlik Caddesi,"LINESTRING (44.2801654 37.570495, 44.2795724 37.5701763, 44.2794356 37.5701446, 44.2792833 37.5701474, 44.2786556 37.5702149, 44.2781369 37.5702878, 44.2779164 37.5703761, 44.2778138 37.5704478)",,,
430615967,living_street,False,False,54.729,,,"LINESTRING (44.2801654 37.570495, 44.2799621 37.5708136, 44.2798776 37.570931)",,,
430615967,living_street,False,True,54.729,,,"LINESTRING (44.2798776 37.570931, 44.2799621 37.5708136, 44.2801654 37.570495)",,,
430617702,living_street,False,False,83.041,,,"LINESTRING (44.2801233 37.572283, 44.2808942 37.5718536)",,,
660709499,trunk,True,False,84.284,D400,İpek Yolu Caddesi,"LINESTRING (44.2801233 37.572283, 44.2807095 37.5728819)",,,
430617702,living_street,False,True,83.041,,,"LINESTRING (44.2808942 37.5718536, 44.2801233 37.572283)",,,
430809475,residential,False,False,164.872,,1306 Sokak,"LINESTRING (44.2799037 37.5722329, 44.2793414 37.5724464, 44.2789873 37.5726037, 44.2788398 37.5726122, 44.2787301 37.5725856, 44.2785786 37.5725397, 44.2783597 37.572497, 44.2781715 37.5724707)",,,
496703189,trunk,True,False,159.44,D400,İpek Yolu Caddesi,"LINESTRING (44.2799037 37.5722329, 44.2794997 37.571861, 44.2790912 37.5714413, 44.2786964 37.5711717)",,,
