osmid,oneway,name,highway,reversed,length,geometry,junction,lanes,bridge,maxspeed
34873315,True,Ilhami Soysal Bulvarı,primary,False,65.25200000000001,"LINESTRING (29.2378002 40.8767998, 29.2376941 40.877027, 29.2375821 40.877246, 29.2375606 40.8772881, 29.237532 40.8773504)",,,,
34913888,True,Mostar Bulvarı,primary,False,72.975,"LINESTRING (29.2378002 40.8767998, 29.2377078 40.8768608, 29.237609 40.876906, 29.2374671 40.8769202, 29.2373215 40.8768956, 29.2372249 40.8768625, 29.2370731 40.8767304)",roundabout,,,
34873315,True,Ilhami Soysal Bulvarı,primary,False,82.545,"LINESTRING (29.237532 40.8773504, 29.2373474 40.8780795)",,,,
180160196,True,Ankara Caddesi,tertiary,False,15.363,"LINESTRING (29.237532 40.8773504, 29.2373506 40.8773338)",,,,
35032808,True,23 Nisan Caddesi,residential,False,64.595,"LINESTRING (29.2371521 40.8785607, 29.2369765 40.8782869, 29.236681 40.8781238)",,,,
46430531,True,Ilhami Soysal Bulvarı,primary,False,137.595,"LINESTRING (29.2371521 40.8785607, 29.2373212 40.8777405, 29.2373506 40.8773338)",,,,
46430531,True,Ilhami Soysal Bulvarı,primary,False,19.316000000000003,"LINESTRING (29.2373506 40.8773338, 29.2373227 40.8772685, 29.23728 40.8771685)",,,,
1107094707,True,Erol Kaya Caddesi,tertiary,False,31.544000000000004,"LINESTRING (29.2373506 40.8773338, 29.2372481 40.8773241, 29.2369783 40.8772987)",,,,
660089355,True,Mostar Bulvarı,primary,False,42.93299999999999,"LINESTRING (29.2370731 40.8767304, 29.2370709 40.8767065, 29.2370639 40.8766313, 29.2370765 40.876544, 29.23708 40.87652, 29.237138 40.8763508)",roundabout,,,
34913891,True,,trunk_link,False,95.91599999999998,"LINESTRING (29.237138 40.8763508, 29.2370554 40.8761414, 29.2369996 40.8760456, 29.2369383 40.8759594, 29.236867 40.875891, 29.236813 40.8758516, 29.2367623 40.8758198, 29.2366809 40.8757764, 29.2364831 40.8756903)",,,,
35026978,True,,trunk_link,False,72.95400000000001,"LINESTRING (29.237138 40.8763508, 29.2372214 40.8761456, 29.2372969 40.8760016, 29.2373771 40.8758789, 29.237501 40.8757622)",,,,
660089356,True,Mostar Bulvarı,primary,False,86.37299999999999,"LINESTRING (29.237138 40.8763508, 29.2371969 40.8762752, 29.2372261 40.8762348, 29.2372755 40.8761915, 29.2373257 40.8761556, 29.2373813 40.876134, 29.2374635 40.8761283, 29.2375377 40.8761409, 29.2376228 40.876167, 29.2376773 40.8761937, 29.2377572 40.8762386, 29.237873 40.8763873)",roundabout,,,
660089358,True,Mostar Bulvarı,primary,False,39.852999999999994,"LINESTRING (29.237873 40.8763873, 29.2378612 40.8764791, 29.2378509 40.8765638, 29.2378419 40.8766526, 29.2378211 40.8767433)",roundabout,,,
660089358,True,Mostar Bulvarı,primary,False,6.524,"LINESTRING (29.2378211 40.8767433, 29.2378002 40.8767998)",roundabout,,,
