osmid,highway,oneway,reversed,length,geometry,ref,name,bridge,junction,lanes,maxspeed
"[1095667954, 1095667957]",residential,False,True,217.2,"LINESTRING (39.8444936 40.9631961, 39.8443142 40.9630104, 39.8437214 40.9622915, 39.8434801 40.9619989, 39.8431078 40.9615474)",,,,,,
273574832,residential,False,False,26.898,"LINESTRING (39.8464476 40.9632892, 39.8466882 40.9631295)",,Eyüpoğlu Sk.,,,,
273574834,residential,False,False,56.822,"LINESTRING (39.8464476 40.9632892, 39.8468883 40.963677)",,,,,,
273574832,residential,False,True,33.524,"LINESTRING (39.8464476 40.9632892, 39.8462413 40.963422, 39.8461739 40.9634148, 39.8461255 40.9633879)",,Eyüpoğlu Sk.,,,,
273574833,residential,False,False,44.481,"LINESTRING (39.8475345 40.9632688, 39.8471233 40.963521)",,,,,,
273574833,residential,False,True,20.996,"LINESTRING (39.8475345 40.9632688, 39.8477425 40.963164)",,,,,,
273574836,residential,False,True,60.522,"LINESTRING (39.8475345 40.9632688, 39.8470796 40.9628466)",,,,,,
273574851,residential,False,False,1.06,"LINESTRING (39.8447159 40.9634286, 39.8447054 40.9634339)",,Kamelya Sitesi,,,,
1095667957,residential,False,True,31.887,"LINESTRING (39.8447159 40.9634286, 39.8444936 40.9631961)",,,,,,
273574832,residential,False,True,100.207,"LINESTRING (39.8461255 40.9633879, 39.8453907 40.9626778)",,Eyüpoğlu Sk.,,,,
273574832,residential,False,False,33.524,"LINESTRING (39.8461255 40.9633879, 39.8461739 40.9634148, 39.8462413 40.963422, 39.8464476 40.9632892)",,Eyüpoğlu Sk.,,,,
273574853,residential,False,True,66.771,"LINESTRING (39.8461255 40.9633879, 39.8461922 40.9632964, 39.8464799 40.9629277, 39.8465336 40.962873)",,,,,,
273574833,residential,False,False,26.273,"LINESTRING (39.8471233 40.963521, 39.8468883 40.963677)",,,,,,
273574833,residential,False,True,44.481,"LINESTRING (39.8471233 40.963521, 39.8475345 40.9632688)",,,,,,
273574837,residential,False,True,56.832,"LINESTRING (39.8471233 40.963521, 39.8466882 40.9631295)",,,,,,
273574833,residential,False,True,26.273,"LINESTRING (39.8468883 40.963677, 39.8471233 40.963521)",,,,,,
273574834,residential,False,True,56.822,"LINESTRING (39.8468883 40.963677, 39.8464476 40.9632892)",,,,,,
307250973,secondary,True,False,31.379,"LINESTRING (39.8524648 40.9577508, 39.8525322 40.9577751, 39.8525822 40.9578171, 39.8526071 40.9578703, 39.8526032 40.9579267, 39.852571 40.9579776)",,Trabzon Caddesi ,,roundabout,,
307250973,secondary,True,False,6.224,"LINESTRING (39.8522651 40.9578034, 39.8523206 40.9577663)",,Trabzon Caddesi ,,roundabout,,
307250973,secondary,True,False,19.1,"LINESTRING (39.852571 40.9579776, 39.8525296 40.9580084, 39.8524778 40.9580283, 39.852423 40.9580356, 39.8523678 40.9580307)",,Trabzon Caddesi ,,roundabout,,
307250973,secondary,True,False,31.306,"LINESTRING (39.8523678 40.9580307, 39.8523009 40.9580058, 39.8522517 40.9579635, 39.8522277 40.9579102, 39.8522324 40.957854, 39.8522651 40.9578034)",,Trabzon Caddesi ,,roundabout,,
701030435,secondary,True,False,134.849,"LINESTRING (39.8523678 40.9580307, 39.8515736 40.9582525, 39.8513559 40.9583278, 39.8512059 40.9584166, 39.8511178 40.9584949, 39.8510611 40.9585564, 39.8510168 40.9586188)",,Trabzon Caddesi,,,,
307250980,residential,True,False,21.867,"LINESTRING (39.8509582 40.9590568, 39.8508037 40.9588985)",,,,,,
307250982,residential,False,True,50.679,"LINESTRING (39.8509582 40.9590568, 39.8509654 40.9590807, 39.8509712 40.9590999, 39.8509839 40.9591418, 39.8510371 40.9592733, 39.8512046 40.9594382, 39.8512229 40.9594569)",,Salih Dursun 24 Caddesi,,,,
307250982,residential,False,False,74.60900000000001,"LINESTRING (39.8517085 40.9600182, 39.8516196 40.9599083, 39.8513875 40.9596252, 39.8512229 40.9594569)",,Salih Dursun 24 Caddesi,,,,
503661066,residential,False,True,223.44899999999998,"LINESTRING (39.8517085 40.9600182, 39.8516149 40.960126, 39.8514669 40.9603026, 39.8512927 40.9606211, 39.8508732 40.961332, 39.8506127 40.9617004, 39.8507312 40.9617962)",,,,,,
448707109,residential,False,False,414.054,"LINESTRING (39.8503331 40.9560171, 39.8503751 40.9559925, 39.8503921 40.955933, 39.850353 40.9554895, 39.8503201 40.9552973, 39.8502778 40.9551702, 39.8502186 40.95507, 39.8501572 40.9549991, 39.8501302 40.9549423, 39.8501501 40.9549125, 39.8502003 40.9549009, 39.8502606 40.9549327, 39.8503969 40.9551033, 39.8505889 40.9553388, 39.8508193 40.9556964, 39.8509724 40.9559263, 39.8511286 40.9561933, 39.8512811 40.9567574, 39.8514538 40.9572105)",,,,,,
448707109,residential,False,True,138.484,"LINESTRING (39.8503331 40.9560171, 39.8502784 40.9560113, 39.8502468 40.9559744, 39.8502487 40.9559123, 39.8502565 40.9558421, 39.8502327 40.9557493, 39.8501781 40.9556681, 39.8500704 40.955572, 39.8499926 40.9555149, 39.8499156 40.9554981, 39.8498314 40.9555018, 39.8496685 40.9555418, 39.8494755 40.9556067, 39.8493594 40.9556275, 39.8492719 40.9556331, 39.8491895 40.9556174)",,,,,,
502413646,residential,False,False,150.092,"LINESTRING (39.8503331 40.9560171, 39.8502751 40.9561006, 39.8501226 40.9562204, 39.849964 40.956317, 39.8497914 40.9563879, 39.8496682 40.956467, 39.8495865 40.9565369, 39.8495388 40.956588, 39.8495388 40.9566497, 39.849528 40.9567207, 39.8494679 40.9567649, 39.8492014 40.956837, 39.8490828 40.9568789)",,,,,,
701030433,residential,False,False,60.414,"LINESTRING (39.8514538 40.9572105, 39.8521078 40.9574369)",,,,,,
448707109,residential,False,True,414.05400000000003,"LINESTRING (39.8514538 40.9572105, 39.8512811 40.9567574, 39.8511286 40.9561933, 39.8509724 40.9559263, 39.8508193 40.9556964, 39.8505889 40.9553388, 39.8503969 40.9551033, 39.8502606 40.9549327, 39.8502003 40.9549009, 39.8501501 40.9549125, 39.8501302 40.9549423, 39.8501572 40.9549991, 39.8502186 40.95507, 39.8502778 40.9551702, 39.8503201 40.9552973, 39.850353 40.9554895, 39.8503921 40.955933, 39.8503751 40.9559925, 39.8503331 40.9560171)",,,,,,
448707178,residential,False,True,222.42,"LINESTRING (39.8514538 40.9572105, 39.8505801 40.9574813, 39.8497797 40.957757, 39.8490477 40.9580436)",,,,,,
"[133037850, 133037859, 133037876]",tertiary,False,False,93.084,"LINESTRING (39.841644 40.9572379, 39.841624 40.9572815, 39.8415475 40.9575703, 39.8415057 40.9577699, 39.8414918 40.9580641)",,İncirlik Cd.,yes,,,
701030433,residential,False,False,40.754,"LINESTRING (39.8521078 40.9574369, 39.8523206 40.9577663)",,,,,,
701030433,residential,False,True,60.414,"LINESTRING (39.8521078 40.9574369, 39.8514538 40.9572105)",,,,,,
701030434,residential,False,True,26.496,"LINESTRING (39.8521078 40.9574369, 39.8520792 40.9571996)",,,,,,
448707119,residential,False,False,24.232,"LINESTRING (39.8489132 40.9578508, 39.8490477 40.9580436)",,,,,,
448707081,residential,False,True,120.35600000000001,"LINESTRING (39.8444675 40.9578744, 39.8449833 40.9581181, 39.8452632 40.9582282, 39.8453652 40.9582583, 39.8455706 40.9582593, 39.8457635 40.9582415)",,,,,,
448707119,residential,False,True,24.232,"LINESTRING (39.8490477 40.9580436, 39.8489132 40.9578508)",,,,,,
448707119,residential,False,False,106.465,"LINESTRING (39.8490477 40.9580436, 39.84943 40.9586325, 39.8496058 40.9589033)",,,,,,
448707178,residential,False,False,222.42000000000002,"LINESTRING (39.8490477 40.9580436, 39.8497797 40.957757, 39.8505801 40.9574813, 39.8514538 40.9572105)",,,,,,
448707178,residential,False,True,223.53499999999997,"LINESTRING (39.8490477 40.9580436, 39.8485194 40.9582638, 39.8481628 40.9584697, 39.8477429 40.9587333, 39.8469591 40.9592763)",,,,,,
448707116,residential,False,True,186.867,"LINESTRING (39.8419503 40.9580972, 39.8423807 40.9590826, 39.8423903 40.9591728, 39.8419428 40.9596098)",,,,,,
448707081,residential,False,False,120.356,"LINESTRING (39.8457635 40.9582415, 39.8455706 40.9582593, 39.8453652 40.9582583, 39.8452632 40.9582282, 39.8449833 40.9581181, 39.8444675 40.9578744)",,,,,,
448707081,residential,False,True,58.041,"LINESTRING (39.8457635 40.9582415, 39.8459582 40.9581989, 39.8463251 40.9580947, 39.8464175 40.9580737)",,,,,,
448707137,residential,False,False,155.166,"LINESTRING (39.8457635 40.9582415, 39.8457214 40.9579484, 39.8456934 40.9577783, 39.8456162 40.9577325, 39.8454036 40.9576822, 39.8448159 40.9574047, 39.8447768 40.9573377, 39.844752 40.9572495)",,,,,,
502413649,residential,False,True,143.62,"LINESTRING (39.8457635 40.9582415, 39.8458017 40.9584689, 39.8458459 40.9586506, 39.8459061 40.9587508, 39.8459503 40.9588056, 39.8460778 40.9589152, 39.8461822 40.9589753, 39.8463662 40.9590462, 39.8464812 40.9590729, 39.846575 40.9590729, 39.8466458 40.9590448, 39.8467205 40.9589876)",,,,,,
448707119,residential,False,True,106.465,"LINESTRING (39.8496058 40.9589033, 39.84943 40.9586325, 39.8490477 40.9580436)",,,,,,
484987699,trunk,True,False,101.56,"LINESTRING (39.8496058 40.9589033, 39.8498437 40.9588368, 39.8501172 40.958766, 39.8503537 40.9587091, 39.850574 40.9586654, 39.8505988 40.9586605, 39.850759 40.9586306)",D010,,,,,
448707081,residential,False,False,37.842,"LINESTRING (39.8469591 40.9592763, 39.8468516 40.9591456, 39.846734 40.9590027, 39.8467205 40.9589876)",,,,,,
448707081,residential,False,True,54.826,"LINESTRING (39.8469591 40.9592763, 39.847143 40.9596581, 39.847181 40.95974)",,,,,,
448707178,residential,False,False,223.535,"LINESTRING (39.8469591 40.9592763, 39.8477429 40.9587333, 39.8481628 40.9584697, 39.8485194 40.9582638, 39.8490477 40.9580436)",,,,,,
133037850,tertiary,False,False,30.592,"LINESTRING (39.8419428 40.9596098, 39.8420742 40.9598664)",,İncirlik Cd.,,,,
133037850,tertiary,False,True,180.067,"LINESTRING (39.8419428 40.9596098, 39.8418883 40.9594769, 39.8419578 40.9590305, 39.841923 40.9588887, 39.8414918 40.9580641)",,İncirlik Cd.,,,,
448707116,residential,False,False,186.86700000000002,"LINESTRING (39.8419428 40.9596098, 39.8423903 40.9591728, 39.8423807 40.9590826, 39.8419503 40.9580972)",,,,,,
448707147,residential,False,True,31.938,"LINESTRING (39.8424268 40.9597587, 39.8420742 40.9598664)",,,,,,
448707142,residential,False,False,147.165,"LINESTRING (39.8424268 40.9597587, 39.8427349 40.9602565, 39.8435087 40.9605431, 39.8436661 40.9605753)",,,,,,
"[448707147, 448707126]",residential,False,False,178.93200000000002,"LINESTRING (39.8424268 40.9597587, 39.8429773 40.9595614, 39.8430503 40.9595965, 39.8436661 40.9605753)",,,,,,
133037850,tertiary,False,True,30.592,"LINESTRING (39.8420742 40.9598664, 39.8419428 40.9596098)",,İncirlik Cd.,,,,
448707147,residential,False,False,31.938,"LINESTRING (39.8420742 40.9598664, 39.8424268 40.9597587)",,,,,,
133037850,tertiary,False,False,83.809,"LINESTRING (39.8420742 40.9598664, 39.8423682 40.9604486, 39.8424629 40.9605579)",,İncirlik Cd.,,,,
133037850,tertiary,False,False,93.41300000000001,"LINESTRING (39.8424629 40.9605579, 39.8426116 40.9606639, 39.8430339 40.9609504, 39.8430833 40.9610354, 39.8431012 40.9611187, 39.8430949 40.9611983)",,İncirlik Cd.,,,,
133037850,tertiary,False,True,83.809,"LINESTRING (39.8424629 40.9605579, 39.8423682 40.9604486, 39.8420742 40.9598664)",,İncirlik Cd.,,,,
448707126,residential,False,False,48.2,"LINESTRING (39.8436661 40.9605753, 39.8439634 40.9609461)",,,,,,
"[448707147, 448707126]",residential,False,True,178.932,"LINESTRING (39.8436661 40.9605753, 39.8430503 40.9595965, 39.8429773 40.9595614, 39.8424268 40.9597587)",,,,,,
448707142,residential,False,True,147.165,"LINESTRING (39.8436661 40.9605753, 39.8435087 40.9605431, 39.8427349 40.9602565, 39.8424268 40.9597587)",,,,,,
448707126,residential,False,True,48.2,"LINESTRING (39.8439634 40.9609461, 39.8436661 40.9605753)",,,,,,
"[484987699, 484987700, 713317493]",trunk,True,False,301.656,"LINESTRING (39.8439634 40.9609461, 39.844919 40.9605745, 39.8458822 40.9602127, 39.8466931 40.9599171, 39.847181 40.95974)",D010,,yes,,,
273574851,residential,False,True,53.058,"LINESTRING (39.8441825 40.9637018, 39.8447054 40.9634339)",,Kamelya Sitesi,,,,
502413625,residential,False,False,9.353,"LINESTRING (39.8466801 40.9572409, 39.8467462 40.9573086)",,,,,,
468672825,residential,False,True,230.60199999999998,"LINESTRING (39.8466801 40.9572409, 39.8465077 40.9571829, 39.8464111 40.9571581, 39.8463186 40.9571384, 39.8462381 40.9571293, 39.846159 40.9571334, 39.8458519 40.9571748, 39.8457687 40.9571809, 39.8456883 40.9571708, 39.8455814 40.9571288, 39.8454717 40.9570756, 39.8453517 40.95703, 39.8452578 40.9570149, 39.8451344 40.957026, 39.8449829 40.9570463, 39.844834 40.9570513, 39.8447524 40.9570164, 39.8447222 40.9569657, 39.8447885 40.9567436, 39.8448147 40.9566591, 39.8449035 40.9566061, 39.8450103 40.9565717)",,,,,,
"[502413624, 502413625]",residential,False,True,196.37599999999998,"LINESTRING (39.8466801 40.9572409, 39.8466341 40.9571794, 39.8465872 40.9571399, 39.8465255 40.9571197, 39.8464128 40.9570973, 39.8462887 40.9570877, 39.8460775 40.9570558, 39.8457302 40.9569996, 39.8456618 40.9569824, 39.8456135 40.9569667, 39.8456041 40.9569393, 39.8456142 40.9569085, 39.8456742 40.9568525, 39.8460064 40.9565798, 39.8460648 40.9565201, 39.8461483 40.9564421, 39.8462452 40.9563499, 39.8462699 40.9562624)",,,,,,
468672825,residential,False,False,111.283,"LINESTRING (39.8462699 40.9562624, 39.8459784 40.9563356, 39.8456745 40.9564121, 39.8453641 40.9564816, 39.8451191 40.9565367, 39.8450103 40.9565717)",,,,,,
"[502413624, 502413625]",residential,False,False,196.376,"LINESTRING (39.8462699 40.9562624, 39.8462452 40.9563499, 39.8461483 40.9564421, 39.8460648 40.9565201, 39.8460064 40.9565798, 39.8456742 40.9568525, 39.8456142 40.9569085, 39.8456041 40.9569393, 39.8456135 40.9569667, 39.8456618 40.9569824, 39.8457302 40.9569996, 39.8460775 40.9570558, 39.8462887 40.9570877, 39.8464128 40.9570973, 39.8465255 40.9571197, 39.8465872 40.9571399, 39.8466341 40.9571794, 39.8466801 40.9572409)",,,,,,
502413625,residential,False,True,9.353,"LINESTRING (39.8467462 40.9573086, 39.8466801 40.9572409)",,,,,,
468672831,residential,False,False,91.972,"LINESTRING (39.8467462 40.9573086, 39.8467253 40.9574225, 39.8466962 40.9577255, 39.8465195 40.957977, 39.8464175 40.9580737)",,,,,,
468672831,residential,False,True,349.164,"LINESTRING (39.8467462 40.9573086, 39.8467521 40.9572766, 39.8467602 40.9571652, 39.8469395 40.9568581, 39.8469801 40.9567885, 39.847015 40.9566933, 39.8470606 40.9565839, 39.8470659 40.9560613, 39.847074 40.9559255, 39.8471947 40.9557979, 39.8472698 40.9557534, 39.847365 40.9557443, 39.8475265 40.9557537, 39.8481534 40.9557937, 39.8484706 40.9557796, 39.8485969 40.9557666, 39.8489574 40.9557141, 39.8491895 40.9556174)",,,,,,
448707081,residential,False,False,58.041,"LINESTRING (39.8464175 40.9580737, 39.8463251 40.9580947, 39.8459582 40.9581989, 39.8457635 40.9582415)",,,,,,
448707081,residential,False,True,107.659,"LINESTRING (39.8464175 40.9580737, 39.8464284 40.9581745, 39.846427 40.9582948, 39.8464274 40.9584695, 39.8464445 40.958569, 39.8464881 40.9586792, 39.8465503 40.958797, 39.8467205 40.9589876)",,,,,,
468672831,residential,False,True,91.97200000000001,"LINESTRING (39.8464175 40.9580737, 39.8465195 40.957977, 39.8466962 40.9577255, 39.8467253 40.9574225, 39.8467462 40.9573086)",,,,,,
448707109,residential,False,False,138.484,"LINESTRING (39.8491895 40.9556174, 39.8492719 40.9556331, 39.8493594 40.9556275, 39.8494755 40.9556067, 39.8496685 40.9555418, 39.8498314 40.9555018, 39.8499156 40.9554981, 39.8499926 40.9555149, 39.8500704 40.955572, 39.8501781 40.9556681, 39.8502327 40.9557493, 39.8502565 40.9558421, 39.8502487 40.9559123, 39.8502468 40.9559744, 39.8502784 40.9560113, 39.8503331 40.9560171)",,,,,,
468672831,residential,False,False,349.164,"LINESTRING (39.8491895 40.9556174, 39.8489574 40.9557141, 39.8485969 40.9557666, 39.8484706 40.9557796, 39.8481534 40.9557937, 39.8475265 40.9557537, 39.847365 40.9557443, 39.8472698 40.9557534, 39.8471947 40.9557979, 39.847074 40.9559255, 39.8470659 40.9560613, 39.8470606 40.9565839, 39.847015 40.9566933, 39.8469801 40.9567885, 39.8469395 40.9568581, 39.8467602 40.9571652, 39.8467521 40.9572766, 39.8467462 40.9573086)",,,,,,
"[701030434, 448707077]",residential,False,False,228.769,"LINESTRING (39.8522293 40.9560852, 39.8522472 40.9562291, 39.8523606 40.9565102, 39.8523278 40.9565528, 39.8522607 40.9565558, 39.852195 40.9565021, 39.852132 40.9564008, 39.8520266 40.9562304, 39.8520046 40.9561932, 39.8519701 40.9561701, 39.8519401 40.9561865, 39.8519356 40.9562289, 39.8519442 40.9563897, 39.8518866 40.9568171, 39.8520792 40.9571996)",,,,,,
701030434,residential,False,False,26.496,"LINESTRING (39.8520792 40.9571996, 39.8521078 40.9574369)",,,,,,
"[701030434, 448707077]",residential,False,True,228.76899999999998,"LINESTRING (39.8520792 40.9571996, 39.8518866 40.9568171, 39.8519442 40.9563897, 39.8519356 40.9562289, 39.8519401 40.9561865, 39.8519701 40.9561701, 39.8520046 40.9561932, 39.8520266 40.9562304, 39.852132 40.9564008, 39.852195 40.9565021, 39.8522607 40.9565558, 39.8523278 40.9565528, 39.8523606 40.9565102, 39.8522472 40.9562291, 39.8522293 40.9560852)",,,,,,
307250975,secondary,True,False,39.866,"LINESTRING (39.8529756 40.9577905, 39.8528639 40.9578354, 39.852571 40.9579776)",,Trabzon Caddesi,,,,
448707137,residential,False,True,155.166,"LINESTRING (39.844752 40.9572495, 39.8447768 40.9573377, 39.8448159 40.9574047, 39.8454036 40.9576822, 39.8456162 40.9577325, 39.8456934 40.9577783, 39.8457214 40.9579484, 39.8457635 40.9582415)",,,,,,
468672825,residential,False,False,230.602,"LINESTRING (39.8450103 40.9565717, 39.8449035 40.9566061, 39.8448147 40.9566591, 39.8447885 40.9567436, 39.8447222 40.9569657, 39.8447524 40.9570164, 39.844834 40.9570513, 39.8449829 40.9570463, 39.8451344 40.957026, 39.8452578 40.9570149, 39.8453517 40.95703, 39.8454717 40.9570756, 39.8455814 40.9571288, 39.8456883 40.9571708, 39.8457687 40.9571809, 39.8458519 40.9571748, 39.846159 40.9571334, 39.8462381 40.9571293, 39.8463186 40.9571384, 39.8464111 40.9571581, 39.8465077 40.9571829, 39.8466801 40.9572409)",,,,,,
468672825,residential,False,True,111.28299999999999,"LINESTRING (39.8450103 40.9565717, 39.8451191 40.9565367, 39.8453641 40.9564816, 39.8456745 40.9564121, 39.8459784 40.9563356, 39.8462699 40.9562624)",,,,,,
502413631,unclassified,False,False,134.20499999999998,"LINESTRING (39.8450103 40.9565717, 39.844805 40.9565364, 39.8447745 40.9565149, 39.8447705 40.9564612, 39.8447969 40.9560789, 39.8447867 40.9559761, 39.8447603 40.9557627, 39.8447705 40.9556383, 39.844801 40.955603, 39.8448599 40.9555969, 39.844927 40.9555984)",,,,,,
502413631,unclassified,False,True,134.205,"LINESTRING (39.844927 40.9555984, 39.8448599 40.9555969, 39.844801 40.955603, 39.8447705 40.9556383, 39.8447603 40.9557627, 39.8447867 40.9559761, 39.8447969 40.9560789, 39.8447705 40.9564612, 39.8447745 40.9565149, 39.844805 40.9565364, 39.8450103 40.9565717)",,,,,,
502413646,residential,False,True,150.09199999999998,"LINESTRING (39.8490828 40.9568789, 39.8492014 40.956837, 39.8494679 40.9567649, 39.849528 40.9567207, 39.8495388 40.9566497, 39.8495388 40.956588, 39.8495865 40.9565369, 39.8496682 40.956467, 39.8497914 40.9563879, 39.849964 40.956317, 39.8501226 40.9562204, 39.8502751 40.9561006, 39.8503331 40.9560171)",,,,,,
448707081,residential,False,False,107.65899999999999,"LINESTRING (39.8467205 40.9589876, 39.8465503 40.958797, 39.8464881 40.9586792, 39.8464445 40.958569, 39.8464274 40.9584695, 39.846427 40.9582948, 39.8464284 40.9581745, 39.8464175 40.9580737)",,,,,,
448707081,residential,False,True,37.842,"LINESTRING (39.8467205 40.9589876, 39.846734 40.9590027, 39.8468516 40.9591456, 39.8469591 40.9592763)",,,,,,
502413649,residential,False,False,143.62,"LINESTRING (39.8467205 40.9589876, 39.8466458 40.9590448, 39.846575 40.9590729, 39.8464812 40.9590729, 39.8463662 40.9590462, 39.8461822 40.9589753, 39.8460778 40.9589152, 39.8459503 40.9588056, 39.8459061 40.9587508, 39.8458459 40.9586506, 39.8458017 40.9584689, 39.8457635 40.9582415)",,,,,,
503661066,residential,False,False,223.44899999999998,"LINESTRING (39.8507312 40.9617962, 39.8506127 40.9617004, 39.8508732 40.961332, 39.8512927 40.9606211, 39.8514669 40.9603026, 39.8516149 40.960126, 39.8517085 40.9600182)",,,,,,
273574833,residential,False,False,20.996,"LINESTRING (39.8477425 40.963164, 39.8475345 40.9632688)",,,,,,
273574833,residential,False,True,248.487,"LINESTRING (39.8477425 40.963164, 39.8484732 40.9627958, 39.8486682 40.9626786, 39.8488172 40.9625947, 39.8488617 40.9625632, 39.8487971 40.9625359, 39.848527 40.9624063, 39.8481352 40.9622302, 39.8474702 40.9619942)",,,,,,
503663682,residential,False,True,99.23,"LINESTRING (39.8477425 40.963164, 39.8475709 40.9629676, 39.8475273 40.9629097, 39.8474452 40.9628006, 39.8473249 40.9626549, 39.8472559 40.9625427, 39.8471515 40.9624492, 39.8470997 40.9624226)",,,,,,
