osmid,highway,oneway,reversed,length,lanes,name,geometry,ref,bridge,junction
108223042,residential,False,False,116.96,,,"LINESTRING (43.3763324 38.5164969, 43.3776754 38.5165437)",,,
108223042,residential,False,True,32.907,,,"LINESTRING (43.3763324 38.5164969, 43.3759567 38.5164627)",,,
108223027,residential,False,True,45.969,,,"LINESTRING (43.3732045 38.5157263, 43.3734233 38.51535)",,,
108223095,residential,False,True,116.581,,,"LINESTRING (43.3732045 38.5157263, 43.3745427 38.5157801)",,,
108223039,residential,False,False,70.788,,,"LINESTRING (43.3759567 38.5164627, 43.3760229 38.5158282)",,,
108223042,residential,False,False,32.907,,,"LINESTRING (43.3759567 38.5164627, 43.3763324 38.5164969)",,,
108223042,residential,False,True,100.057,,,"LINESTRING (43.3759567 38.5164627, 43.3748113 38.5163819)",,,
108223034,residential,False,False,66.849,,,"LINESTRING (43.3750604 38.5145945, 43.3748527 38.5151733)",,,
108223045,residential,False,False,111.242,,,"LINESTRING (43.3750604 38.5145945, 43.3737859 38.5146743)",,,
108223045,residential,False,True,132.47899999999998,,,"LINESTRING (43.3750604 38.5145945, 43.3762367 38.5145436, 43.3765768 38.5145003)",,,
108223039,residential,False,False,33.052,,,"LINESTRING (43.3760229 38.5158282, 43.3760437 38.5155314)",,,
108223039,residential,False,True,70.788,,,"LINESTRING (43.3760229 38.5158282, 43.3759567 38.5164627)",,,
108223060,residential,False,False,128.893,,,"LINESTRING (43.3760229 38.5158282, 43.3745427 38.5157801)",,,
108223034,residential,False,False,48.475,,,"LINESTRING (43.3747533 38.5153765, 43.3745427 38.5157801)",,,
108223034,residential,False,True,24.193,,,"LINESTRING (43.3747533 38.5153765, 43.3748527 38.5151733)",,,
108223080,residential,False,True,115.752,,,"LINESTRING (43.3747533 38.5153765, 43.3742159 38.5153668, 43.3734233 38.51535)",,,
108223034,residential,False,False,68.775,,,"LINESTRING (43.3745427 38.5157801, 43.3742228 38.5163457)",,,
108223034,residential,False,True,48.475,,,"LINESTRING (43.3745427 38.5157801, 43.3747533 38.5153765)",,,
108223060,residential,False,True,128.893,,,"LINESTRING (43.3745427 38.5157801, 43.3760229 38.5158282)",,,
108223095,residential,False,False,116.581,,,"LINESTRING (43.3745427 38.5157801, 43.3732045 38.5157263)",,,
108223100,residential,False,True,25.658,,,"LINESTRING (43.3777066 38.5161831, 43.3775776 38.5159756)",,,
108223092,residential,False,False,40.355,,,"LINESTRING (43.3777066 38.5161831, 43.3776666 38.5164107, 43.3776754 38.5165437)",,,
108223055,residential,False,True,69.554,,,"LINESTRING (43.3786379 38.515859, 43.3794373 38.5158658)",,,
108223055,residential,False,False,93.688,,,"LINESTRING (43.3786379 38.515859, 43.3780943 38.5158735, 43.3775776 38.5159756)",,,
213152445,residential,False,True,209.873,,,"LINESTRING (43.3786379 38.515859, 43.3785978 38.5151852, 43.3777257 38.5152177, 43.3770487 38.5152251)",,,
108223034,residential,False,False,24.193,,,"LINESTRING (43.3748527 38.5151733, 43.3747533 38.5153765)",,,
108223034,residential,False,True,66.849,,,"LINESTRING (43.3748527 38.5151733, 43.3750604 38.5145945)",,,
108223051,residential,False,False,186.595,,,"LINESTRING (43.3748527 38.5151733, 43.3755338 38.5152019, 43.3769944 38.5151422)",,,
108223055,residential,False,False,117.16399999999999,,,"LINESTRING (43.3801102 38.5164204, 43.3800279 38.5161016, 43.3800376 38.5158435, 43.3794373 38.5158658)",,,
108223059,residential,False,False,38.61,,,"LINESTRING (43.3801102 38.5164204, 43.3801886 38.5163549, 43.3803332 38.5162711, 43.3804742 38.5162331)",,,
108223027,residential,False,False,45.969,,,"LINESTRING (43.3734233 38.51535, 43.3732045 38.5157263)",,,
108223027,residential,False,True,81.501,,,"LINESTRING (43.3734233 38.51535, 43.373578 38.5150775, 43.3737859 38.5146743)",,,
108223080,residential,False,False,115.752,,,"LINESTRING (43.3734233 38.51535, 43.3742159 38.5153668, 43.3747533 38.5153765)",,,
108223034,residential,False,True,68.775,,,"LINESTRING (43.3742228 38.5163457, 43.3745427 38.5157801)",,,
108223042,residential,False,False,51.359,,,"LINESTRING (43.3742228 38.5163457, 43.3748113 38.5163819)",,,
108223100,residential,False,False,10.358,,,"LINESTRING (43.3769944 38.5151422, 43.3770487 38.5152251)",,,
108223100,residential,False,True,80.091,,,"LINESTRING (43.3769944 38.5151422, 43.3765768 38.5145003)",,,
108223051,residential,False,True,186.595,,,"LINESTRING (43.3769944 38.5151422, 43.3755338 38.5152019, 43.3748527 38.5151733)",,,
108223042,residential,False,False,100.057,,,"LINESTRING (43.3748113 38.5163819, 43.3759567 38.5164627)",,,
108223042,residential,False,True,51.359,,,"LINESTRING (43.3748113 38.5163819, 43.3742228 38.5163457)",,,
108223045,residential,False,False,23.31,,,"LINESTRING (43.3737859 38.5146743, 43.3735284 38.5146164)",,,
108223045,residential,False,True,111.242,,,"LINESTRING (43.3737859 38.5146743, 43.3750604 38.5145945)",,,
108223027,residential,False,False,81.501,,,"LINESTRING (43.3737859 38.5146743, 43.373578 38.5150775, 43.3734233 38.51535)",,,
108223039,residential,False,True,33.052,,,"LINESTRING (43.3760437 38.5155314, 43.3760229 38.5158282)",,,
108223059,residential,False,True,38.61,,,"LINESTRING (43.3804742 38.5162331, 43.3803332 38.5162711, 43.3801886 38.5163549, 43.3801102 38.5164204)",,,
134495270,residential,False,False,11.321,,,"LINESTRING (43.3751655 38.5107822, 43.3752934 38.5107635)",,,
1161109370,trunk,True,False,60.091,2,Erciş Yolu,"LINESTRING (43.3751655 38.5107822, 43.3752682 38.5113166)",D300,,
"[130008258, 130008259]",trunk,True,False,31.883000000000003,,,"LINESTRING (43.3750001 38.5107802, 43.3749327 38.5105503, 43.3749208 38.5105003)",D300;D975,yes,
134471964,residential,False,False,218.433,,,"LINESTRING (43.3750001 38.5107802, 43.3742026 38.510785, 43.3735106 38.5107017, 43.3725257 38.510517)",,,
13754344,trunk,True,False,71.29599999999999,,,"LINESTRING (43.3747428 38.508434, 43.3747568 38.5087039, 43.3748002 38.5090734)",D300,,
134398275,trunk,True,False,29.336,,,"LINESTRING (43.3747428 38.508434, 43.3747001 38.5084748, 43.3746425 38.5085023, 43.3745766 38.5085133, 43.3745097 38.5085067, 43.3744494 38.508483)",,,roundabout
107886984,primary,True,False,222.23700000000002,,İskele Caddesi,"LINESTRING (43.3744494 38.508483, 43.3743069 38.5085065, 43.3737443 38.5085772, 43.3719633 38.5089347)",,,
134398275,trunk,True,False,22.58,,,"LINESTRING (43.3744494 38.508483, 43.374404 38.5084467, 43.3743757 38.508401, 43.3743676 38.5083507, 43.3743804 38.5083009)",,,roundabout
13754344,trunk,True,False,126.188,,,"LINESTRING (43.3748002 38.5090734, 43.3750339 38.5101934)",D300,,
134407695,residential,False,True,143.06099999999998,,,"LINESTRING (43.3748002 38.5090734, 43.3755327 38.5089856, 43.3764222 38.5088633)",,,
108190043,secondary,False,True,47.228,,İskele Caddesi,"LINESTRING (43.3761199 38.5080079, 43.3766448 38.5078998)",,,
134407688,residential,False,True,98.686,,,"LINESTRING (43.3761199 38.5080079, 43.3764222 38.5088633)",,,
108190043,secondary,False,False,64.361,,İskele Caddesi,"LINESTRING (43.3761199 38.5080079, 43.3758765 38.5080608, 43.3754001 38.5081401)",,,
134407692,residential,False,True,6.147,,,"LINESTRING (43.3796752 38.5086459, 43.3797454 38.5086521)",,,
134407695,residential,False,False,58.197,,,"LINESTRING (43.3796752 38.5086459, 43.379297 38.5086676, 43.3790266 38.5087488)",,,
134407688,residential,False,False,98.686,,,"LINESTRING (43.3764222 38.5088633, 43.3761199 38.5080079)",,,
134407688,residential,False,True,153.77800000000002,,,"LINESTRING (43.3764222 38.5088633, 43.3766464 38.5096467, 43.3766756 38.5102264)",,,
134407695,residential,False,False,143.06099999999998,,,"LINESTRING (43.3764222 38.5088633, 43.3755327 38.5089856, 43.3748002 38.5090734)",,,
134407695,residential,False,True,36.226,,,"LINESTRING (43.3764222 38.5088633, 43.3766542 38.5088867, 43.3768359 38.5088993)",,,
134407688,residential,False,False,153.77800000000002,,,"LINESTRING (43.3766756 38.5102264, 43.3766464 38.5096467, 43.3764222 38.5088633)",,,
134472079,residential,False,False,143.74800000000002,,,"LINESTRING (43.3766756 38.5102264, 43.3764617 38.5101779, 43.3761516 38.5101625, 43.3757599 38.5101692, 43.3752883 38.5101783, 43.3750339 38.5101934)",,,
134740936,residential,False,True,134.56099999999998,,,"LINESTRING (43.3766756 38.5102264, 43.3774817 38.5102089, 43.3782216 38.510222)",,,
108190043,secondary,False,False,47.228,,İskele Caddesi,"LINESTRING (43.3766448 38.5078998, 43.3761199 38.5080079)",,,
134407721,residential,False,False,47.822,,,"LINESTRING (43.3766448 38.5078998, 43.3767601 38.5083203)",,,
134407720,residential,False,True,120.217,,,"LINESTRING (43.3780994 38.5080548, 43.3767601 38.5083203)",,,
671323967,residential,False,True,90.5,,,"LINESTRING (43.3780994 38.5080548, 43.3782175 38.5083936, 43.3783085 38.5088508)",,,
134407720,residential,False,False,120.217,,,"LINESTRING (43.3767601 38.5083203, 43.3780994 38.5080548)",,,
134407721,residential,False,True,47.822,,,"LINESTRING (43.3767601 38.5083203, 43.3766448 38.5078998)",,,
134407721,residential,False,False,64.941,,,"LINESTRING (43.3767601 38.5083203, 43.3768408 38.508717, 43.3768359 38.5088993)",,,
134407695,residential,False,False,36.226,,,"LINESTRING (43.3768359 38.5088993, 43.3766542 38.5088867, 43.3764222 38.5088633)",,,
134407695,residential,False,True,104.87,,,"LINESTRING (43.3768359 38.5088993, 43.3772692 38.5089293, 43.3774511 38.5089419, 43.3780334 38.50888)",,,
134407721,residential,False,True,64.941,,,"LINESTRING (43.3768359 38.5088993, 43.3768408 38.508717, 43.3767601 38.5083203)",,,
135934104,residential,False,True,56.87,,,"LINESTRING (43.3711518 38.5127657, 43.3705162 38.512885)",,,
134471824,residential,False,True,76.703,,,"LINESTRING (43.3705162 38.512885, 43.3696462 38.5129964)",,,
134471961,residential,False,False,68.201,,,"LINESTRING (43.3705162 38.512885, 43.3707322 38.5122954)",,,
135934104,residential,False,False,56.87,,,"LINESTRING (43.3705162 38.512885, 43.3711518 38.5127657)",,,
134471961,residential,False,True,52.08,,,"LINESTRING (43.3705162 38.512885, 43.3705178 38.5130306, 43.3706036 38.5133463)",,,
134471824,residential,False,False,76.703,,,"LINESTRING (43.3696462 38.5129964, 43.3705162 38.512885)",,,
134471963,residential,False,True,66.533,,,"LINESTRING (43.3696462 38.5129964, 43.3696723 38.5123984)",,,
134471963,residential,False,False,88.43199999999999,,,"LINESTRING (43.3696462 38.5129964, 43.36971 38.5133921, 43.3697857 38.5137841)",,,
134471810,residential,False,True,72.753,,,"LINESTRING (43.3716218 38.5144927, 43.3707856 38.514493)",,,
134471822,residential,False,True,20.271,,,"LINESTRING (43.3716218 38.5144927, 43.3714472 38.5146134)",,,
134471810,residential,False,False,98.12700000000001,,,"LINESTRING (43.3716218 38.5144927, 43.3718291 38.5144823, 43.3720404 38.515183)",,,
134471810,residential,False,False,41.654,,,"LINESTRING (43.3703231 38.5145898, 43.3707856 38.514493)",,,
134471810,residential,False,True,40.187,,,"LINESTRING (43.3703231 38.5145898, 43.3698754 38.5146787)",,,
134471817,residential,False,False,62.197,,,"LINESTRING (43.3703231 38.5145898, 43.3707661 38.5150288)",,,
134471813,residential,False,False,81.702,,,"LINESTRING (43.3714472 38.5146134, 43.3720404 38.515183)",,,
134471822,residential,False,False,20.271,,,"LINESTRING (43.3714472 38.5146134, 43.3716218 38.5144927)",,,
134471822,residential,False,True,33.353,,,"LINESTRING (43.3714472 38.5146134, 43.3711513 38.5148041)",,,
134471810,residential,False,False,40.187,,,"LINESTRING (43.3698754 38.5146787, 43.3703231 38.5145898)",,,
134471819,residential,False,False,78.505,,,"LINESTRING (43.3698754 38.5146787, 43.3704059 38.5152498)",,,
134471818,residential,False,False,80.641,,,"LINESTRING (43.3711513 38.5148041, 43.3716901 38.5153942)",,,
134471818,residential,False,True,47.0,,,"LINESTRING (43.3711513 38.5148041, 43.3707856 38.514493)",,,
134471822,residential,False,False,33.353,,,"LINESTRING (43.3711513 38.5148041, 43.3714472 38.5146134)",,,
134471822,residential,False,True,41.803,,,"LINESTRING (43.3711513 38.5148041, 43.3707661 38.5150288)",,,
134471817,residential,False,False,81.282,,,"LINESTRING (43.3707661 38.5150288, 43.3713213 38.5156167)",,,
134471817,residential,False,True,62.197,,,"LINESTRING (43.3707661 38.5150288, 43.3703231 38.5145898)",,,
134471822,residential,False,False,41.803,,,"LINESTRING (43.3707661 38.5150288, 43.3711513 38.5148041)",,,
134471822,residential,False,True,39.825,,,"LINESTRING (43.3707661 38.5150288, 43.3704059 38.5152498)",,,
134471820,residential,False,False,40.562,,,"LINESTRING (43.3697528 38.515188, 43.3700548 38.5154659)",,,
134471810,residential,False,False,19.585,,,"LINESTRING (43.3720404 38.515183, 43.3721454 38.5153388)",,,
134471813,residential,False,True,81.702,,,"LINESTRING (43.3720404 38.515183, 43.3714472 38.5146134)",,,
134471823,residential,False,False,38.476,,,"LINESTRING (43.3720404 38.515183, 43.3716901 38.5153942)",,,
134471810,residential,False,True,98.12700000000001,,,"LINESTRING (43.3720404 38.515183, 43.3718291 38.5144823, 43.3716218 38.5144927)",,,
134471819,residential,False,False,80.939,,,"LINESTRING (43.3704059 38.5152498, 43.3709653 38.5158314)",,,
134471819,residential,False,True,78.505,,,"LINESTRING (43.3704059 38.5152498, 43.3698754 38.5146787)",,,
134471822,residential,False,False,39.825,,,"LINESTRING (43.3704059 38.5152498, 43.3707661 38.5150288)",,,
134471822,residential,False,True,38.865,,,"LINESTRING (43.3704059 38.5152498, 43.3700548 38.5154659)",,,
134471818,residential,False,True,80.641,,,"LINESTRING (43.3716901 38.5153942, 43.3711513 38.5148041)",,,
134471823,residential,False,False,40.518,,,"LINESTRING (43.3716901 38.5153942, 43.3713213 38.5156167)",,,
134471823,residential,False,True,38.476,,,"LINESTRING (43.3716901 38.5153942, 43.3720404 38.515183)",,,
134471820,residential,False,False,80.569,,,"LINESTRING (43.3700548 38.5154659, 43.3706033 38.5160497)",,,
134471820,residential,False,True,40.562,,,"LINESTRING (43.3700548 38.5154659, 43.3697528 38.515188)",,,
134471822,residential,False,False,38.865,,,"LINESTRING (43.3700548 38.5154659, 43.3704059 38.5152498)",,,
134471817,residential,False,True,81.282,,,"LINESTRING (43.3713213 38.5156167, 43.3707661 38.5150288)",,,
134471823,residential,False,False,39.106,,,"LINESTRING (43.3713213 38.5156167, 43.3709653 38.5158314)",,,
134471823,residential,False,True,40.518,,,"LINESTRING (43.3713213 38.5156167, 43.3716901 38.5153942)",,,
134471819,residential,False,True,80.939,,,"LINESTRING (43.3709653 38.5158314, 43.3704059 38.5152498)",,,
134471823,residential,False,False,39.764,,,"LINESTRING (43.3709653 38.5158314, 43.3706033 38.5160497)",,,
134471823,residential,False,True,39.106,,,"LINESTRING (43.3709653 38.5158314, 43.3713213 38.5156167)",,,
134471820,residential,False,True,80.569,,,"LINESTRING (43.3706033 38.5160497, 43.3700548 38.5154659)",,,
134471823,residential,False,False,40.25,,,"LINESTRING (43.3706033 38.5160497, 43.3702369 38.5162707)",,,
134471823,residential,False,True,39.764,,,"LINESTRING (43.3706033 38.5160497, 43.3709653 38.5158314)",,,
134471821,residential,False,False,24.32,,,"LINESTRING (43.3702369 38.5162707, 43.3704336 38.5164261)",,,
134471823,residential,False,True,40.25,,,"LINESTRING (43.3702369 38.5162707, 43.3706033 38.5160497)",,,
88691397,trunk,True,False,191.828,2,,"LINESTRING (43.3704336 38.5164261, 43.3721454 38.5153388)",D975,,
134471821,residential,False,True,24.32,,,"LINESTRING (43.3704336 38.5164261, 43.3702369 38.5162707)",,,
134471964,residential,False,False,40.422,,,"LINESTRING (43.3725257 38.510517, 43.3725134 38.5108804)",,,
134471964,residential,False,True,218.433,,,"LINESTRING (43.3725257 38.510517, 43.3735106 38.5107017, 43.3742026 38.510785, 43.3750001 38.5107802)",,,
134471965,residential,False,False,29.235,,,"LINESTRING (43.3725257 38.510517, 43.3723229 38.5104096, 43.3722367 38.5103865)",,,
134495270,residential,False,True,11.321,,,"LINESTRING (43.3752934 38.5107635, 43.3751655 38.5107822)",,,
673507027,residential,True,False,54.393,,,"LINESTRING (43.3752934 38.5107635, 43.3754742 38.5107034, 43.3758184 38.5106428, 43.3758932 38.5106327)",,,
134471958,residential,False,True,18.272,,,"LINESTRING (43.3725134 38.5108804, 43.3723035 38.5108856)",,,
134471964,residential,False,True,40.422,,,"LINESTRING (43.3725134 38.5108804, 43.3725257 38.510517)",,,
134471964,residential,False,False,76.358,,,"LINESTRING (43.3725134 38.5108804, 43.3724912 38.5115362, 43.3724752 38.5115642)",,,
135784100,residential,False,True,58.293,,,"LINESTRING (43.3698286 38.5109731, 43.3698591 38.5104494)",,,
"[134471961, 134471963]",residential,False,False,112.55000000000001,,,"LINESTRING (43.3698286 38.5109731, 43.3695023 38.5110178, 43.3694841 38.5111687, 43.3695726 38.5117661)",,,
134471961,residential,False,True,83.431,,,"LINESTRING (43.3698286 38.5109731, 43.3701215 38.510968, 43.3703763 38.5108885, 43.3705447 38.5108696, 43.3706195 38.5108937, 43.3706585 38.5109994)",,,
134471961,residential,False,True,73.101,,,"LINESTRING (43.3706585 38.5109994, 43.370769 38.5116511)",,,
134471958,residential,False,False,143.93400000000003,,,"LINESTRING (43.3706585 38.5109994, 43.37145 38.5109067, 43.3723035 38.5108856)",,,
134471961,residential,False,False,83.431,,,"LINESTRING (43.3706585 38.5109994, 43.3706195 38.5108937, 43.3705447 38.5108696, 43.3703763 38.5108885, 43.3701215 38.510968, 43.3698286 38.5109731)",,,
134471955,residential,False,True,148.767,,,"LINESTRING (43.3724752 38.5115642, 43.370769 38.5116511)",,,
134471964,residential,False,False,78.622,,,"LINESTRING (43.3724752 38.5115642, 43.372598 38.5122647)",,,
134471964,residential,False,True,76.358,,,"LINESTRING (43.3724752 38.5115642, 43.3724912 38.5115362, 43.3725134 38.5108804)",,,
134471955,residential,False,False,148.767,,,"LINESTRING (43.370769 38.5116511, 43.3724752 38.5115642)",,,
134471955,residential,False,True,104.879,,,"LINESTRING (43.370769 38.5116511, 43.3695726 38.5117661)",,,
134471961,residential,False,False,73.101,,,"LINESTRING (43.370769 38.5116511, 43.3706585 38.5109994)",,,
134471961,residential,False,True,65.372,,,"LINESTRING (43.370769 38.5116511, 43.370821 38.5118452, 43.3708303 38.5120689, 43.370767 38.5122271)",,,
134471955,residential,False,False,104.879,,,"LINESTRING (43.3695726 38.5117661, 43.370769 38.5116511)",,,
134471963,residential,False,False,70.842,,,"LINESTRING (43.3695726 38.5117661, 43.3696723 38.5123984)",,,
"[134471961, 134471963]",residential,False,True,112.55000000000001,,,"LINESTRING (43.3695726 38.5117661, 43.3694841 38.5111687, 43.3695023 38.5110178, 43.3698286 38.5109731)",,,
134471961,residential,False,True,8.176,,,"LINESTRING (43.370767 38.5122271, 43.3707322 38.5122954)",,,
134471960,residential,False,True,173.086,,,"LINESTRING (43.370767 38.5122271, 43.3712167 38.5121895, 43.3712655 38.512342, 43.372598 38.5122647)",,,
134471961,residential,False,False,65.372,,,"LINESTRING (43.370767 38.5122271, 43.3708303 38.5120689, 43.370821 38.5118452, 43.370769 38.5116511)",,,
134471964,residential,False,True,78.622,,,"LINESTRING (43.372598 38.5122647, 43.3724752 38.5115642)",,,
"[134471956, 134471951]",residential,False,False,228.19799999999998,,,"LINESTRING (43.372598 38.5122647, 43.372678 38.5122998, 43.3727785 38.5125358, 43.3749892 38.5124549)",,,
134471960,residential,False,False,173.08599999999998,,,"LINESTRING (43.372598 38.5122647, 43.3712655 38.512342, 43.3712167 38.5121895, 43.370767 38.5122271)",,,
134471961,residential,False,False,8.176,,,"LINESTRING (43.3707322 38.5122954, 43.370767 38.5122271)",,,
134471961,residential,False,True,68.201,,,"LINESTRING (43.3707322 38.5122954, 43.3705162 38.512885)",,,
134472100,residential,False,False,92.927,,,"LINESTRING (43.3707322 38.5122954, 43.3696723 38.5123984)",,,
134471963,residential,False,False,66.533,,,"LINESTRING (43.3696723 38.5123984, 43.3696462 38.5129964)",,,
134471963,residential,False,True,70.842,,,"LINESTRING (43.3696723 38.5123984, 43.3695726 38.5117661)",,,
134472100,residential,False,True,92.927,,,"LINESTRING (43.3696723 38.5123984, 43.3707322 38.5122954)",,,
134471961,residential,False,True,35.759,,,"LINESTRING (43.3706036 38.5133463, 43.370664 38.5136644)",,,
134472097,residential,False,False,145.144,,,"LINESTRING (43.3706036 38.5133463, 43.3722656 38.5132338)",,,
134471961,residential,False,False,52.08,,,"LINESTRING (43.3706036 38.5133463, 43.3705178 38.5130306, 43.3705162 38.512885)",,,
134471961,residential,False,False,35.759,,,"LINESTRING (43.370664 38.5136644, 43.3706036 38.5133463)",,,
134471961,residential,False,True,44.36,,,"LINESTRING (43.370664 38.5136644, 43.3706815 38.5140631)",,,
134472102,residential,False,True,77.568,,,"LINESTRING (43.370664 38.5136644, 43.3697857 38.5137841)",,,
134472102,residential,False,False,77.568,,,"LINESTRING (43.3697857 38.5137841, 43.370664 38.5136644)",,,
134471963,residential,False,True,88.43199999999999,,,"LINESTRING (43.3697857 38.5137841, 43.36971 38.5133921, 43.3696462 38.5129964)",,,
134471810,residential,False,False,72.753,,,"LINESTRING (43.3707856 38.514493, 43.3716218 38.5144927)",,,
134471810,residential,False,True,41.654,,,"LINESTRING (43.3707856 38.514493, 43.3703231 38.5145898)",,,
134471818,residential,False,False,47.0,,,"LINESTRING (43.3707856 38.514493, 43.3711513 38.5148041)",,,
134471961,residential,False,False,48.653,,,"LINESTRING (43.3707856 38.514493, 43.3706815 38.5140631)",,,
134495219,residential,False,False,156.484,,,"LINESTRING (43.3715802 38.5099484, 43.3712307 38.5100233, 43.3704084 38.5102252, 43.3698396 38.510287)",,,
"[134472081, 134471965, 134495269]",residential,False,True,87.68999999999998,,,"LINESTRING (43.3715802 38.5099484, 43.3716488 38.5101931, 43.3716484 38.5102401, 43.3719845 38.5103672, 43.3722084 38.5103789, 43.3722367 38.5103865)",,yes,
135784099,residential,False,True,301.514,,,"LINESTRING (43.3715802 38.5099484, 43.3718315 38.5099234, 43.3720791 38.5099374, 43.3723325 38.5100026, 43.3725022 38.5100639, 43.3728996 38.5102033, 43.3733157 38.5102983, 43.3736782 38.510356, 43.3744514 38.51052, 43.3749208 38.5105003)",,,
213150991,residential,False,False,98.923,,,"LINESTRING (43.3715802 38.5099484, 43.3713423 38.5093012, 43.3712751 38.5090915)",,,
135784101,residential,False,False,18.138,,,"LINESTRING (43.3698396 38.510287, 43.3698591 38.5104494)",,yes,
134495219,residential,False,True,156.484,,,"LINESTRING (43.3698396 38.510287, 43.3704084 38.5102252, 43.3712307 38.5100233, 43.3715802 38.5099484)",,,
130008258,trunk,True,False,228.31,,,"LINESTRING (43.3749208 38.5105003, 43.3746782 38.509207, 43.3745148 38.5087289, 43.3744494 38.508483)",D300;D975,,
135784099,residential,False,False,301.514,,,"LINESTRING (43.3749208 38.5105003, 43.3744514 38.51052, 43.3736782 38.510356, 43.3733157 38.5102983, 43.3728996 38.5102033, 43.3725022 38.5100639, 43.3723325 38.5100026, 43.3720791 38.5099374, 43.3718315 38.5099234, 43.3715802 38.5099484)",,,
134472088,residential,False,True,58.91,,,"LINESTRING (43.3722656 38.5132338, 43.3723228 38.5137617)",,,
134472097,residential,False,True,145.144,,,"LINESTRING (43.3722656 38.5132338, 43.3706036 38.5133463)",,,
134472097,residential,False,False,213.9,,,"LINESTRING (43.3722656 38.5132338, 43.3731574 38.5131802, 43.3747192 38.5131151)",,,
