osmid,ref,highway,oneway,reversed,length,geometry,lanes,maxspeed,bridge,name
687769840,78-04,secondary,False,False,151.327,"LINESTRING (32.6968567 41.2451273, 32.6971439 41.2450318, 32.6972155 41.244967, 32.6972267 41.2448655, 32.6971874 41.2447653, 32.6970787 41.2446786, 32.6968879 41.2446074, 32.6965294 41.2444602, 32.6963425 41.2442561)",,,,
687769840,78-04,secondary,False,True,88.345,"LINESTRING (32.6968567 41.2451273, 32.6962878 41.2452728, 32.695843 41.2453475)",,,,
687769840,78-04,secondary,False,False,18.404,"LINESTRING (32.6963425 41.2442561, 32.6963 41.2440937)",,,,
224708197,,living_street,False,True,211.227,"LINESTRING (32.6963425 41.2442561, 32.696 41.244385, 32.6958625 41.2444743, 32.6955064 41.2445447, 32.6951377 41.244634, 32.6949065 41.2446199, 32.6947003 41.2446857, 32.6944128 41.2447327, 32.6942441 41.244681, 32.6941691 41.2446951, 32.6940613 41.2448186)",,,,
687769840,78-04,secondary,False,True,151.327,"LINESTRING (32.6963425 41.2442561, 32.6965294 41.2444602, 32.6968879 41.2446074, 32.6970787 41.2446786, 32.6971874 41.2447653, 32.6972267 41.2448655, 32.6972155 41.244967, 32.6971439 41.2450318, 32.6968567 41.2451273)",,,,
687769840,78-04,secondary,False,False,54.832,"LINESTRING (32.6968645 41.2430606, 32.6970526 41.2425882)",,,,
372728970,,residential,False,True,272.137,"LINESTRING (32.6968645 41.2430606, 32.6966941 41.2429107, 32.6964792 41.2426548, 32.6963829 41.2424872, 32.6960262 41.2424852, 32.6956212 41.2423884, 32.6952886 41.2424166, 32.694948 41.2425437, 32.6945 41.2427816, 32.6942103 41.2428462)",,,,
687769840,78-04,secondary,False,True,84.414,"LINESTRING (32.6968645 41.2430606, 32.6966044 41.2433934, 32.6963959 41.243732)",,,,
687769840,78-04,secondary,False,False,51.757,"LINESTRING (32.6977555 41.2420649, 32.6982341 41.2417697)",,,,
687769840,78-04,secondary,False,True,83.274,"LINESTRING (32.6977555 41.2420649, 32.6973844 41.2422797, 32.6970526 41.2425882)",,,,
742182669,,residential,False,True,177.784,"LINESTRING (32.6977555 41.2420649, 32.6978499 41.242396, 32.697984 41.24263, 32.6987672 41.2434449)",,,,
687769840,78-04,secondary,False,True,51.757,"LINESTRING (32.6982341 41.2417697, 32.6977555 41.2420649)",,,,
687769840,78-04,secondary,False,False,25.408,"LINESTRING (32.6932793 41.2458235, 32.6932791 41.245595)",,,,
32484706,,residential,False,False,36.967999999999996,"LINESTRING (32.6932793 41.2458235, 32.6931918 41.2458237, 32.6930687 41.2458127, 32.692954 41.2457986, 32.692847 41.245768)",,,,
687769840,78-04,secondary,False,True,407.2130000000001,"LINESTRING (32.6932793 41.2458235, 32.693377 41.2461681, 32.6934717 41.246731, 32.6935426 41.2470117, 32.6935601 41.2472254, 32.6935515 41.2475254, 32.6935389 41.247922, 32.6934613 41.2482405, 32.6933114 41.2485156, 32.6931273 41.248757, 32.6929383 41.2489152, 32.6926552 41.2490034, 32.6923915 41.2490489)",,,,
32484706,,residential,False,False,12.393,"LINESTRING (32.6908538 41.2455447, 32.6908335 41.2454343)",,,,
32484703,,residential,False,False,203.969,"LINESTRING (32.6908538 41.2455447, 32.691129 41.2465635, 32.6909894 41.2469215, 32.6909712 41.2471575, 32.6911074 41.2473119)",,,,
32484706,,residential,False,True,181.366,"LINESTRING (32.6908538 41.2455447, 32.6913546 41.2455579, 32.6918206 41.2455362, 32.692095 41.2455157, 32.6923615 41.245486, 32.6924764 41.2454803, 32.6925402 41.2455085, 32.6926479 41.2456305, 32.6927482 41.2457159, 32.692847 41.245768)",,,,
32484703,,residential,False,False,17.572,"LINESTRING (32.6911074 41.2473119, 32.6913162 41.24733)",,,,
32484703,,residential,False,True,203.969,"LINESTRING (32.6911074 41.2473119, 32.6909712 41.2471575, 32.6909894 41.2469215, 32.691129 41.2465635, 32.6908538 41.2455447)",,,,
372729071,,residential,False,True,286.62199999999996,"LINESTRING (32.6911074 41.2473119, 32.6912033 41.2478943, 32.6912462 41.2484065, 32.6911848 41.2487108, 32.6909702 41.2489246, 32.6906162 41.2492392, 32.690286 41.2493946, 32.6901358 41.249556)",,,,
32484703,,residential,False,True,17.572,"LINESTRING (32.6913162 41.24733, 32.6911074 41.2473119)",,,,
32484703,,residential,False,False,214.775,"LINESTRING (32.6913162 41.24733, 32.6915159 41.2474843, 32.6922513 41.248492, 32.6923915 41.2490489)",,,,
372729056,,residential,False,False,227.40699999999998,"LINESTRING (32.6913162 41.24733, 32.6919704 41.247132, 32.6922357 41.2467192, 32.692847 41.245768)",,,,
32484703,,residential,False,True,214.775,"LINESTRING (32.6923915 41.2490489, 32.6922513 41.248492, 32.6915159 41.2474843, 32.6913162 41.24733)",,,,
687769840,78-04,secondary,False,False,407.21299999999997,"LINESTRING (32.6923915 41.2490489, 32.6926552 41.2490034, 32.6929383 41.2489152, 32.6931273 41.248757, 32.6933114 41.2485156, 32.6934613 41.2482405, 32.6935389 41.247922, 32.6935515 41.2475254, 32.6935601 41.2472254, 32.6935426 41.2470117, 32.6934717 41.246731, 32.693377 41.2461681, 32.6932793 41.2458235)",,,,
32484711,,residential,False,False,26.279,"LINESTRING (32.6932222 41.24322, 32.6932326 41.2434562)",,,,
32484711,,residential,False,True,88.856,"LINESTRING (32.6932222 41.24322, 32.6930075 41.2426926, 32.6929663 41.242447)",,,,
372728970,,residential,False,False,92.50099999999999,"LINESTRING (32.6932222 41.24322, 32.6933777 41.2431542, 32.6942103 41.2428462)",,,,
66042768,,residential,False,False,134.285,"LINESTRING (32.6949257 41.2454796, 32.6949021 41.2454131, 32.694864 41.2453912, 32.6946111 41.2453643, 32.6943067 41.2453104, 32.694065 41.2452448, 32.6938166 41.2451051, 32.693633 41.2450008, 32.6935797 41.2449361)",,,,
687769840,78-04,secondary,False,False,58.176,"LINESTRING (32.6949257 41.2454796, 32.6951903 41.2454479, 32.695618 41.2454383)",,,,
