osmid,highway,oneway,reversed,length,name,geometry
222665591,residential,False,False,13.414,,"LINESTRING (32.4972435 39.4358056, 32.4973709 39.4357358)"
222665591,residential,False,True,63.401,,"LINESTRING (32.4972435 39.4358056, 32.4966743 39.4361687)"
16735019,secondary,True,False,212.132,Ankara Caddesi,"LINESTRING (32.4972435 39.4358056, 32.4968796 39.4354417, 32.4962038 39.4348526, 32.4960592 39.434711, 32.4956819 39.4343289)"
16735019,secondary,True,False,11.685,Ankara Caddesi,"LINESTRING (32.4956819 39.4343289, 32.4956448 39.4342278)"
125949660,tertiary,True,False,51.476,,"LINESTRING (32.4956819 39.4343289, 32.4956408 39.4343539, 32.4955627 39.4344014, 32.4952813 39.4346703)"
222665553,tertiary,False,True,29.215,,"LINESTRING (32.494542 39.4331304, 32.4942255 39.4330341)"
222665614,tertiary,False,True,28.258,,"LINESTRING (32.494542 39.4331304, 32.4948114 39.4332763)"
16253281,tertiary,False,False,35.211,Fahri Dalal Caddesi,"LINESTRING (32.494542 39.4331304, 32.4946324 39.4328753, 32.4946912 39.4328496)"
16253281,tertiary,False,False,48.679,Fahri Dalal Caddesi,"LINESTRING (32.4955136 39.432457, 32.4960259 39.4322697)"
222665567,residential,False,False,49.836,,"LINESTRING (32.4955136 39.432457, 32.4957233 39.4328749)"
16253281,tertiary,False,True,83.057,Fahri Dalal Caddesi,"LINESTRING (32.4955136 39.432457, 32.4949351 39.4327427, 32.4946912 39.4328496)"
16253281,tertiary,False,True,48.679,Fahri Dalal Caddesi,"LINESTRING (32.4960259 39.4322697, 32.4955136 39.432457)"
16253281,tertiary,False,False,51.444,Fahri Dalal Caddesi,"LINESTRING (32.4960259 39.4322697, 32.4961183 39.4322226, 32.496543 39.4320365)"
222665599,residential,False,True,60.391999999999996,,"LINESTRING (32.4960259 39.4322697, 32.4958653 39.4319814, 32.4957055 39.4317882)"
16253281,tertiary,False,True,19.779,Fahri Dalal Caddesi,"LINESTRING (32.4974768 39.4312489, 32.4973895 39.4314135)"
686294258,residential,False,False,53.428,,"LINESTRING (32.4974768 39.4312489, 32.4980528 39.4314304)"
16253281,tertiary,False,False,161.91,Fahri Dalal Caddesi,"LINESTRING (32.4974768 39.4312489, 32.4978293 39.4309014, 32.4978696 39.4308617, 32.4984518 39.4305205, 32.4988426 39.4302585)"
222665609,residential,False,True,125.184,,"LINESTRING (32.500349 39.429055, 32.4999701 39.4293778, 32.4993472 39.4298725)"
222665639,residential,False,False,160.435,,"LINESTRING (32.4973691 39.4289716, 32.4968347 39.4294135, 32.4965766 39.4296129, 32.4963787 39.4298521, 32.4961117 39.4300299)"
222665525,residential,False,False,170.592,,"LINESTRING (32.4924852 39.4296295, 32.4926411 39.4298552, 32.4927668 39.4301222, 32.4928799 39.4302726, 32.4929868 39.430394, 32.4930685 39.4305445, 32.493169 39.4306319, 32.4933906 39.4307662, 32.4935277 39.4309066)"
222665553,tertiary,False,False,200.728,,"LINESTRING (32.4924852 39.4296295, 32.4921204 39.4299185, 32.4919241 39.4301705, 32.4918021 39.4304036, 32.4918304 39.4306076, 32.4918748 39.4308468, 32.4920907 39.4312205)"
222665553,tertiary,False,True,83.261,,"LINESTRING (32.4924852 39.4296295, 32.4924629 39.4292372, 32.4924301 39.428882)"
222665553,tertiary,False,False,87.273,,"LINESTRING (32.4920907 39.4312205, 32.4925963 39.4316594, 32.4927984 39.4317802)"
222665553,tertiary,False,True,200.728,,"LINESTRING (32.4920907 39.4312205, 32.4918748 39.4308468, 32.4918304 39.4306076, 32.4918021 39.4304036, 32.4919241 39.4301705, 32.4921204 39.4299185, 32.4924852 39.4296295)"
572861169,residential,False,True,187.73600000000002,,"LINESTRING (32.4920907 39.4312205, 32.4918463 39.4314822, 32.4915915 39.4317829, 32.4913083 39.4320454, 32.4911951 39.4322367, 32.4911951 39.4324062, 32.4912163 39.4326905)"
222665572,secondary,True,False,12.003,Ankara Cd.,"LINESTRING (32.4956448 39.4342278, 32.4957615 39.4342872)"
222665570,tertiary,False,True,74.877,,"LINESTRING (32.4956448 39.4342278, 32.4958166 39.434141, 32.495914 39.4341059, 32.4963686 39.4340658, 32.49647 39.4340696)"
222665614,tertiary,False,False,51.03,,"LINESTRING (32.4956448 39.4342278, 32.4953391 39.4340141, 32.4952377 39.4338975)"
222665522,tertiary,False,False,25.2,,"LINESTRING (32.4952813 39.4346703, 32.4951037 39.4348507)"
441632119,tertiary,True,False,59.322,,"LINESTRING (32.4952813 39.4346703, 32.4955049 39.4343165, 32.4956448 39.4342278)"
514890640,residential,False,False,130.257,,"LINESTRING (32.4952813 39.4346703, 32.4947408 39.4344337, 32.4943656 39.4342314, 32.4946134 39.4339526)"
222665553,tertiary,False,False,83.261,,"LINESTRING (32.4924301 39.428882, 32.4924629 39.4292372, 32.4924852 39.4296295)"
686294262,tertiary,False,False,90.82000000000001,,"LINESTRING (32.4945938 39.4289259, 32.4950441 39.4291341, 32.4952237 39.4292125, 32.4955091 39.4293347)"
222665566,residential,False,False,107.728,Kuyulu Sk.,"LINESTRING (32.4937936 39.4293081, 32.4949205 39.4297335)"
222665509,residential,False,False,61.845,,"LINESTRING (32.4937936 39.4293081, 32.4937566 39.4297278, 32.4937582 39.4298633)"
222665649,residential,False,True,47.852,,"LINESTRING (32.4955091 39.4293347, 32.4951094 39.4296345)"
686294262,tertiary,False,False,7.742,,"LINESTRING (32.4955091 39.4293347, 32.4955546 39.4293948)"
686294262,tertiary,False,True,90.82000000000001,,"LINESTRING (32.4955091 39.4293347, 32.4952237 39.4292125, 32.4950441 39.4291341, 32.4945938 39.4289259)"
686294262,tertiary,False,True,7.742,,"LINESTRING (32.4955546 39.4293948, 32.4955091 39.4293347)"
222665501,residential,False,False,155.30700000000002,,"LINESTRING (32.4955546 39.4293948, 32.4955791 39.4296259, 32.4954882 39.4302095, 32.4953396 39.430775)"
686294262,tertiary,False,False,85.807,,"LINESTRING (32.4955546 39.4293948, 32.4959597 39.4297856, 32.4961117 39.4300299)"
222665566,residential,False,True,107.728,Kuyulu Sk.,"LINESTRING (32.4949205 39.4297335, 32.4937936 39.4293081)"
222665649,residential,False,False,19.783,,"LINESTRING (32.4949205 39.4297335, 32.4950482 39.4296804, 32.4951094 39.4296345)"
222665649,residential,False,True,74.00999999999999,,"LINESTRING (32.4949205 39.4297335, 32.494719 39.4300146, 32.494675 39.4303572)"
16253281,tertiary,False,True,160.176,Fahri Dalal Caddesi,"LINESTRING (32.5005873 39.4297886, 32.5001983 39.4298189, 32.4996993 39.4300116, 32.499295 39.4301511, 32.4988426 39.4302585)"
222665509,residential,False,False,117.85899999999998,,"LINESTRING (32.4937582 39.4298633, 32.4936477 39.4302387, 32.4935682 39.4305733, 32.4935277 39.4309066)"
222665509,residential,False,True,61.845,,"LINESTRING (32.4937582 39.4298633, 32.4937566 39.4297278, 32.4937936 39.4293081)"
222665607,residential,False,False,96.003,,"LINESTRING (32.4937582 39.4298633, 32.4943372 39.4301776, 32.494675 39.4303572)"
686294262,tertiary,False,False,22.058,,"LINESTRING (32.4961117 39.4300299, 32.4961929 39.4302181)"
222665639,residential,False,True,160.435,,"LINESTRING (32.4961117 39.4300299, 32.4963787 39.4298521, 32.4965766 39.4296129, 32.4968347 39.4294135, 32.4973691 39.4289716)"
686294262,tertiary,False,True,85.807,,"LINESTRING (32.4961117 39.4300299, 32.4959597 39.4297856, 32.4955546 39.4293948)"
686294262,tertiary,False,True,22.058,,"LINESTRING (32.4961929 39.4302181, 32.4961117 39.4300299)"
222665636,residential,False,True,46.312999999999995,,"LINESTRING (32.4961929 39.4302181, 32.4960287 39.4303163, 32.4958527 39.4304231, 32.4958085 39.430499)"
686294262,tertiary,False,False,152.44400000000002,,"LINESTRING (32.4961929 39.4302181, 32.4962745 39.4303699, 32.4968538 39.4310071, 32.4972122 39.4313335)"
16253281,tertiary,False,False,160.176,Fahri Dalal Caddesi,"LINESTRING (32.4988426 39.4302585, 32.499295 39.4301511, 32.4996993 39.4300116, 32.5001983 39.4298189, 32.5005873 39.4297886)"
16253281,tertiary,False,True,161.91,Fahri Dalal Caddesi,"LINESTRING (32.4988426 39.4302585, 32.4984518 39.4305205, 32.4978696 39.4308617, 32.4978293 39.4309014, 32.4974768 39.4312489)"
222665609,residential,False,False,61.026,,"LINESTRING (32.4988426 39.4302585, 32.4989407 39.4301928, 32.4993472 39.4298725)"
222665607,residential,False,False,12.057,,"LINESTRING (32.494675 39.4303572, 32.4947741 39.430434)"
222665607,residential,False,True,96.003,,"LINESTRING (32.494675 39.4303572, 32.4943372 39.4301776, 32.4937582 39.4298633)"
222665649,residential,False,False,74.00999999999999,,"LINESTRING (32.494675 39.4303572, 32.494719 39.4300146, 32.4949205 39.4297335)"
222665649,residential,False,True,126.097,,"LINESTRING (32.494675 39.4303572, 32.4945831 39.4307484, 32.4944889 39.4308552, 32.4939291 39.4312815)"
222665610,residential,False,False,128.85199999999998,,"LINESTRING (32.4958085 39.430499, 32.4962549 39.430894, 32.4965063 39.4311464, 32.4965755 39.4313018, 32.4965543 39.4314526)"
