osmid,highway,oneway,reversed,length,geometry,ref,bridge,name
230085582,residential,False,False,154.197,"LINESTRING (39.2921097 40.8826611, 39.2919793 40.8832481, 39.2917681 40.8836894, 39.291586 40.8839807)",,,
1054835746,residential,False,False,45.973,"LINESTRING (39.295861 40.883558, 39.2956856 40.8831664)",,,
307185089,secondary,False,False,88.198,"LINESTRING (39.295861 40.883558, 39.2960908 40.8835251, 39.2965752 40.8836378, 39.2968547 40.8837364)",61-79,,
307185089,secondary,False,True,200.012,"LINESTRING (39.295861 40.883558, 39.2956684 40.883666, 39.295271 40.8837176, 39.2951219 40.8837833, 39.2949356 40.8839336, 39.2947182 40.8840322, 39.2944698 40.8840228, 39.2939605 40.8839007, 39.2937059 40.8839007)",61-79,,
307185089,secondary,False,False,217.099,"LINESTRING (39.2968547 40.8837364, 39.2969521 40.8837293, 39.2969906 40.8837037, 39.2970075 40.8836695, 39.2969907 40.8835908, 39.2968112 40.8833607, 39.2966746 40.8831494, 39.2966559 40.88291, 39.2965441 40.8827738, 39.2963578 40.8826001, 39.2958672 40.8823042, 39.2957178 40.8822558)",61-79,,
307185089,secondary,False,True,88.19800000000001,"LINESTRING (39.2968547 40.8837364, 39.2965752 40.8836378, 39.2960908 40.8835251, 39.295861 40.883558)",61-79,,
307185089,secondary,False,False,200.012,"LINESTRING (39.2937059 40.8839007, 39.2939605 40.8839007, 39.2944698 40.8840228, 39.2947182 40.8840322, 39.2949356 40.8839336, 39.2951219 40.8837833, 39.295271 40.8837176, 39.2956684 40.883666, 39.295861 40.883558)",61-79,,
"[307185104, 307185089, 230085636]",secondary,False,True,217.70300000000003,"LINESTRING (39.2937059 40.8839007, 39.2928115 40.8840932, 39.2924575 40.8841918, 39.2923519 40.8842623, 39.2922029 40.8843515, 39.2915446 40.8845018, 39.2913086 40.884591)",61-79,yes,
"[1054835747, 1054835748]",residential,False,"[False, True]",110.06700000000001,"LINESTRING (39.2937059 40.8839007, 39.2936533 40.883823, 39.2935836 40.8837703, 39.2931868 40.8837217, 39.2928222 40.8835028, 39.2927471 40.883442, 39.2926882 40.883365)",,,
230085582,residential,False,True,8.967,"LINESTRING (39.2913086 40.884591, 39.2913362 40.8845131)",,,
230085636,secondary,False,True,25.484,"LINESTRING (39.2913086 40.884591, 39.2911977 40.8848043)",61-79,,
"[307185104, 307185089, 230085636]",secondary,False,False,217.70300000000003,"LINESTRING (39.2913086 40.884591, 39.2915446 40.8845018, 39.2922029 40.8843515, 39.2923519 40.8842623, 39.2924575 40.8841918, 39.2928115 40.8840932, 39.2937059 40.8839007)",61-79,yes,
230085575,residential,False,False,192.14999999999998,"LINESTRING (39.2877871 40.8847882, 39.2879796 40.8847976, 39.2886939 40.8850981, 39.2894888 40.8853141, 39.2897807 40.8855535)",,,
230085575,residential,False,True,32.094,"LINESTRING (39.2877871 40.8847882, 39.2877374 40.884868, 39.2877374 40.8849854, 39.2876629 40.8850464)",,,
1054834993,residential,False,True,67.121,"LINESTRING (39.2877871 40.8847882, 39.2876641 40.8846498, 39.2876426 40.8845606, 39.2877498 40.884224)",,,
230085575,residential,False,False,32.094,"LINESTRING (39.2876629 40.8850464, 39.2877374 40.8849854, 39.2877374 40.884868, 39.2877871 40.8847882)",,,
1054834995,residential,False,True,151.696,"LINESTRING (39.2876629 40.8850464, 39.2878412 40.8853557, 39.2876159 40.8857774, 39.2875462 40.8859396, 39.2874926 40.8861626, 39.2875087 40.886337)",,,
230085575,residential,False,False,71.41199999999999,"LINESTRING (39.2897807 40.8855535, 39.2901534 40.885793, 39.2902589 40.8859526, 39.290236 40.886045)",,,
230085575,residential,False,True,192.14999999999998,"LINESTRING (39.2897807 40.8855535, 39.2894888 40.8853141, 39.2886939 40.8850981, 39.2879796 40.8847976, 39.2877871 40.8847882)",,,
1054835339,residential,False,True,86.016,"LINESTRING (39.2897807 40.8855535, 39.2900826 40.885526, 39.2907972 40.8854652)",,,
230085636,secondary,False,True,28.909,"LINESTRING (39.2910912 40.8857601, 39.2909732 40.8860043)",61-79,,
