osmid,highway,oneway,reversed,length,name,geometry,junction
96253634,unclassified,False,False,43.079,,"LINESTRING (29.9883248 36.2404971, 29.9878489 36.2404445)",
96253634,unclassified,False,True,62.132,,"LINESTRING (29.9883248 36.2404971, 29.9890059 36.2405993)",
96253683,tertiary,False,False,87.135,İlkokul Caddesi,"LINESTRING (29.9883248 36.2404971, 29.9881511 36.2412681)",
158958787,tertiary,False,True,72.819,Alakent Caddesi,"LINESTRING (29.9872716 36.2447717, 29.9872118 36.2454248)",
28267135,tertiary,True,False,47.879000000000005,İlkokul Caddesi,"LINESTRING (29.9872716 36.2447717, 29.9873103 36.2444746, 29.9873577 36.2444082, 29.9873818 36.2443878, 29.9874121 36.2443762)",
158958787,tertiary,False,False,218.654,Alakent Caddesi,"LINESTRING (29.9869667 36.2477797, 29.9869746 36.2475538, 29.9870186 36.2470209, 29.9870783 36.2462983, 29.9871515 36.2458198)",
158958790,secondary,False,True,235.03,Kaş Caddesi,"LINESTRING (29.9869667 36.2477797, 29.9863739 36.2477234, 29.9857557 36.2476737, 29.9850621 36.2476833, 29.9848308 36.2476865, 29.9847472 36.2476877, 29.9846588 36.2476958, 29.9843556 36.2477234)",
158958787,tertiary,False,False,72.819,Alakent Caddesi,"LINESTRING (29.9872118 36.2454248, 29.9872716 36.2447717)",
158958787,tertiary,False,True,44.254,Alakent Caddesi,"LINESTRING (29.9872118 36.2454248, 29.9871515 36.2458198)",
156547425,residential,False,False,122.904,,"LINESTRING (29.9872118 36.2454248, 29.9881348 36.2455849, 29.9885374 36.2456982)",
97198943,tertiary,True,False,28.493000000000002,İlkokul Caddesi,"LINESTRING (29.9875919 36.2443184, 29.9876265 36.244291, 29.9876426 36.2442618, 29.9876547 36.2442035, 29.9876614 36.2441694, 29.9876761 36.2441369, 29.9877065 36.2440855)",
97198945,tertiary,True,False,12.649,,"LINESTRING (29.9875919 36.2443184, 29.9876218 36.2443348, 29.9876386 36.2443596, 29.9876487 36.2443862, 29.98765 36.2444147)",roundabout
144667483,tertiary,False,True,45.99,İlkokul Caddesi,"LINESTRING (29.9877065 36.2440855, 29.9877258 36.2436722)",
28267133,tertiary,True,False,16.912,İlkokul Caddesi,"LINESTRING (29.9877065 36.2440855, 29.9877278 36.2441989, 29.9877244 36.2442362)",
28267132,residential,True,False,67.7,1. Sokak,"LINESTRING (29.9877258 36.2436722, 29.986973 36.2436268)",
96253683,tertiary,False,True,11.8,İlkokul Caddesi,"LINESTRING (29.9877258 36.2436722, 29.9877321 36.2435662)",
144667483,tertiary,False,False,45.99,İlkokul Caddesi,"LINESTRING (29.9877258 36.2436722, 29.9877065 36.2440855)",
