osmid,highway,oneway,reversed,length,ref,geometry,name,lanes
639675160,residential,False,True,9.634,,"LINESTRING (27.013356 39.5955807, 27.0133047 39.5955036)",,
130074709,residential,False,True,31.078,,"LINESTRING (27.0229409 39.5957503, 27.023201 39.5955555)",,
769573948,primary,False,True,158.986,10-81,"LINESTRING (27.0229409 39.5957503, 27.0223706 39.595252, 27.0217469 39.5946563)",,
770239816,tertiary,False,True,23.214000000000002,,"LINESTRING (27.0229409 39.5957503, 27.0228044 39.5958023, 27.0227578 39.5958012, 27.0226858 39.5957996)",,
130074708,residential,False,False,124.706,,"LINESTRING (27.0233982 39.5933561, 27.0219805 39.5936097)",Hürriyet Caddesi,
262005377,tertiary,False,True,43.925,,"LINESTRING (27.0233982 39.5933561, 27.0235849 39.593724)",Gazi Caddesi,
324856023,primary,True,False,33.13,,"LINESTRING (27.0154828 39.5937163, 27.0155449 39.5936788, 27.0156176 39.5936594, 27.0156945 39.593659, 27.0157675 39.5936777, 27.0158289 39.5937135)",,
262005353,residential,False,False,60.252,,"LINESTRING (27.0159008 39.5940139, 27.0163275 39.5944446)",Maşat Caddesi,
324856317,secondary_link,True,False,20.081,,"LINESTRING (27.0159008 39.5940139, 27.0156666 39.5940206)",,
324854923,primary,True,False,124.57600000000001,,"LINESTRING (27.0159008 39.5940139, 27.0153401 39.5943269, 27.0147536 39.5947012)",Akçay Caddesi,
769573948,primary,False,True,32.425,10-81,"LINESTRING (27.0217469 39.5946563, 27.0215076 39.5944304)",,
130074710,tertiary,False,True,75.552,,"LINESTRING (27.0217469 39.5946563, 27.022215 39.594487, 27.0224616 39.59428)",,
769573948,primary,False,False,158.986,10-81,"LINESTRING (27.0217469 39.5946563, 27.0223706 39.595252, 27.0229409 39.5957503)",,
130074709,residential,False,False,33.206,,"LINESTRING (27.0234802 39.5953484, 27.023201 39.5955555)",,
430938330,residential,False,True,76.882,,"LINESTRING (27.0234802 39.5953484, 27.0232643 39.5946773)",,
639675160,residential,False,False,9.634,,"LINESTRING (27.0133047 39.5955036, 27.013356 39.5955807)",,
639675160,residential,False,True,25.404,,"LINESTRING (27.0133047 39.5955036, 27.0131353 39.5953161)",,
233626382,primary,True,False,258.40700000000004,,"LINESTRING (27.0133047 39.5955036, 27.0138055 39.5951878, 27.0152172 39.5943067, 27.0153343 39.5942154, 27.0154205 39.5941015, 27.0154637 39.5940065, 27.0154631 39.593942)",Akçay Caddesi,
130074637,tertiary,False,False,81.814,,"LINESTRING (27.0184775 39.5955655, 27.0193845 39.5957955)",Eski Hükümet Caddesi,
770239820,secondary,False,False,82.506,,"LINESTRING (27.0184775 39.5955655, 27.0190415 39.5949641)",Zübeyde Hanım Caddesi,
770239820,secondary,False,True,10.634,,"LINESTRING (27.0184775 39.5955655, 27.0184025 39.5956417)",Zübeyde Hanım Caddesi,
130074709,residential,False,False,31.078,,"LINESTRING (27.023201 39.5955555, 27.0229409 39.5957503)",,
130074709,residential,False,True,33.206,,"LINESTRING (27.023201 39.5955555, 27.0234802 39.5953484)",,
130074637,tertiary,False,False,37.41,,"LINESTRING (27.0193845 39.5957955, 27.019811 39.5958675)",Eski Hükümet Caddesi,
130074637,tertiary,False,True,81.814,,"LINESTRING (27.0193845 39.5957955, 27.0184775 39.5955655)",Eski Hükümet Caddesi,
"[770239817, 508025593]","['living_street', 'residential']",False,True,209.1,,"LINESTRING (27.0193845 39.5957955, 27.019287 39.596036, 27.0191622 39.596224, 27.0188997 39.5965657, 27.0183887 39.5963059, 27.0176795 39.5962585)",490. Sokak,
130074637,tertiary,False,True,37.41,,"LINESTRING (27.019811 39.5958675, 27.0193845 39.5957955)",Eski Hükümet Caddesi,
130074637,tertiary,False,False,62.008,,"LINESTRING (27.019811 39.5958675, 27.0200721 39.5958628, 27.0205308 39.5958171)",Eski Hükümet Caddesi,
361319433,residential,False,False,26.349,,"LINESTRING (27.019811 39.5958675, 27.0197794 39.5960576, 27.0197873 39.5961025)",,
262005377,tertiary,False,False,43.925,,"LINESTRING (27.0235849 39.593724, 27.0233982 39.5933561)",Gazi Caddesi,
130074710,tertiary,False,False,117.665,,"LINESTRING (27.0235849 39.593724, 27.0235016 39.5937315, 27.0230716 39.5938379, 27.0225088 39.5942388, 27.0224616 39.59428)",,
770239820,secondary,False,False,41.048,,"LINESTRING (27.0202954 39.59374, 27.0203744 39.5933759)",Zübeyde Hanım Caddesi,
361321552,tertiary,False,False,55.119,,"LINESTRING (27.0202954 39.59374, 27.0203515 39.5937884, 27.0203758 39.5937961, 27.0204652 39.5938246, 27.020901 39.5938356)",,
770239820,secondary,False,True,84.131,,"LINESTRING (27.0202954 39.59374, 27.0201978 39.5937804, 27.020134 39.5938422, 27.0196832 39.5943219)",Zübeyde Hanım Caddesi,
770239820,secondary,False,True,30.021,,"LINESTRING (27.0196832 39.5943219, 27.0194534 39.5945257)",Zübeyde Hanım Caddesi,
430938328,living_street,False,False,72.89099999999999,,"LINESTRING (27.0196832 39.5943219, 27.0196458 39.5942619, 27.0195564 39.5940573, 27.0195134 39.5938217, 27.019532 39.5936873)",508. Sokak,
770239820,secondary,False,False,84.131,,"LINESTRING (27.0196832 39.5943219, 27.020134 39.5938422, 27.0201978 39.5937804, 27.0202954 39.59374)",Zübeyde Hanım Caddesi,
262005358,secondary,False,True,46.874,,"LINESTRING (27.0226858 39.5957996, 27.0227458 39.5962186)",,
770239816,tertiary,False,False,23.214,,"LINESTRING (27.0226858 39.5957996, 27.0227578 39.5958012, 27.0228044 39.5958023, 27.0229409 39.5957503)",,
770239816,tertiary,False,True,153.799,,"LINESTRING (27.0226858 39.5957996, 27.0225605 39.5957966, 27.0222858 39.5958133, 27.0213128 39.5957301, 27.0208999 39.595763)",,
262005353,residential,False,False,10.112,,"LINESTRING (27.0154362 39.5965936, 27.0153841 39.5966752)",Maşat Caddesi,
262005353,residential,False,True,53.447,,"LINESTRING (27.0154362 39.5965936, 27.0157981 39.5962021)",Maşat Caddesi,
361321544,living_street,False,True,42.056,,"LINESTRING (27.0154362 39.5965936, 27.0151068 39.5963132)",457. Sokak,
430934157,residential,False,True,31.831,,"LINESTRING (27.0152808 39.5970181, 27.0153096 39.5973035)",,
262005353,residential,False,False,164.548,,"LINESTRING (27.0152808 39.5970181, 27.0143001 39.5980595, 27.0141086 39.5981841)",Maşat Caddesi,
262005353,residential,False,True,39.302,,"LINESTRING (27.0152808 39.5970181, 27.0153422 39.5967542, 27.0153841 39.5966752)",Maşat Caddesi,
769580600,secondary,False,False,17.567,,"LINESTRING (27.0166739 39.597054, 27.0168322 39.5969536)",,
769580600,secondary,False,True,44.676,,"LINESTRING (27.0166739 39.597054, 27.0165092 39.5972984, 27.0164136 39.5974011)",,
1217374287,residential,False,True,145.054,,"LINESTRING (27.0166739 39.597054, 27.0163726 39.5970705, 27.0163458 39.5971077, 27.0160991 39.5973143, 27.0160133 39.5973474, 27.0158631 39.5972193, 27.0158095 39.597149, 27.0156862 39.5972193, 27.0153096 39.5973035)",,
262005358,secondary,False,False,74.566,,"LINESTRING (27.0226394 39.5973621, 27.0227127 39.5966939)",,
262005358,secondary,False,True,9.563,,"LINESTRING (27.0226394 39.5973621, 27.0225406 39.5974021)",,
430939737,tertiary,False,False,101.604,,"LINESTRING (27.0226394 39.5973621, 27.023639 39.5978537)",,
769580600,secondary,False,False,15.52,,"LINESTRING (27.016308 39.5975145, 27.0164136 39.5974011)",,
430957700,residential,False,False,99.94200000000001,,"LINESTRING (27.016308 39.5975145, 27.0162243 39.5978054, 27.0159872 39.5980399, 27.0157005 39.5982481)",,
769580600,secondary,False,True,75.564,,"LINESTRING (27.016308 39.5975145, 27.0159665 39.5977025, 27.0155701 39.5978857)",,
430934157,residential,False,False,41.856,,"LINESTRING (27.0155701 39.5978857, 27.0153591 39.5975462)",,
769580600,secondary,False,True,19.532,,"LINESTRING (27.0155701 39.5978857, 27.0154912 39.5980505)",,
769580600,secondary,False,False,75.564,,"LINESTRING (27.0155701 39.5978857, 27.0159665 39.5977025, 27.016308 39.5975145)",,
430957699,residential,False,False,28.361,,"LINESTRING (27.0154912 39.5980505, 27.0157005 39.5982481)",,
769580600,secondary,False,False,19.532,,"LINESTRING (27.0154912 39.5980505, 27.0155701 39.5978857)",,
769580600,secondary,False,True,16.163,,"LINESTRING (27.0154912 39.5980505, 27.0153394 39.5981368)",,
769580600,secondary,False,False,16.163,,"LINESTRING (27.0153394 39.5981368, 27.0154912 39.5980505)",,
769580600,secondary,False,True,48.452,,"LINESTRING (27.0153394 39.5981368, 27.0147787 39.5981935)",,
845471730,residential,False,False,181.32,,"LINESTRING (27.0153394 39.5981368, 27.0153348 39.5982481, 27.0153388 39.5985113, 27.0154039 39.5986522, 27.0155665 39.5988715, 27.0155746 39.5990595, 27.0158308 39.5996954)",,
430934156,residential,False,False,87.485,,"LINESTRING (27.0147787 39.5981935, 27.0153591 39.5975462)",,
769580600,secondary,False,False,48.452,,"LINESTRING (27.0147787 39.5981935, 27.0153394 39.5981368)",,
769580600,secondary,False,True,57.423,,"LINESTRING (27.0147787 39.5981935, 27.0141086 39.5981841)",,
508025595,residential,False,False,132.982,,"LINESTRING (27.0141086 39.5981841, 27.0128887 39.5989235)",,
769580600,secondary,False,False,57.423,,"LINESTRING (27.0141086 39.5981841, 27.0147787 39.5981935)",,
262005353,residential,False,True,164.548,,"LINESTRING (27.0141086 39.5981841, 27.0143001 39.5980595, 27.0152808 39.5970181)",Maşat Caddesi,
262005366,secondary,False,True,113.77799999999999,,"LINESTRING (27.0141086 39.5981841, 27.0137649 39.5982009, 27.0133753 39.5981234, 27.0128395 39.5979499)",Kazım Karabekir Caddesi,
262005358,secondary,False,False,55.033,,"LINESTRING (27.0237729 39.5995175, 27.0235604 39.5991421, 27.0235476 39.5990573)",,
361318809,residential,False,False,81.038,,"LINESTRING (27.0237729 39.5995175, 27.0234828 39.5996404, 27.023186 39.5998534, 27.0230844 39.5999943)",,
324856023,primary,True,False,13.507,,"LINESTRING (27.0154219 39.5938265, 27.0154403 39.5937674, 27.0154828 39.5937163)",,
"[765049070, 639675159]",residential,False,True,258.77,,"LINESTRING (27.0154219 39.5938265, 27.0151498 39.59384, 27.0150012 39.5938713, 27.0138098 39.5944433, 27.0128768 39.595012)",,
262005353,residential,False,False,39.383,,"LINESTRING (27.0165147 39.5949524, 27.0164379 39.5953016)",Maşat Caddesi,
639675154,living_street,False,False,111.834,,"LINESTRING (27.0165147 39.5949524, 27.0168851 39.5959168)",Şehit Serdar Akbulut Sokak,
262005353,residential,False,True,59.462999999999994,,"LINESTRING (27.0165147 39.5949524, 27.0165142 39.5948681, 27.0164869 39.5947394, 27.0164309 39.5946088, 27.0163275 39.5944446)",Maşat Caddesi,
324856023,primary,True,False,20.256,,"LINESTRING (27.0156666 39.5940206, 27.0155885 39.5940128, 27.015518 39.5939855, 27.0154631 39.593942)",,
324856023,primary,True,False,13.509,,"LINESTRING (27.0154631 39.593942, 27.0154298 39.5938869, 27.0154219 39.5938265)",,
324856023,primary,True,False,13.187000000000001,,"LINESTRING (27.0158289 39.5937135, 27.015872 39.5937626, 27.0158924 39.5938198)",,
324856024,primary,True,False,21.595,,"LINESTRING (27.0158924 39.5938198, 27.0159008 39.5940139)",,
324856023,primary,True,False,32.969,,"LINESTRING (27.0158924 39.5938198, 27.0158878 39.593879, 27.0158588 39.5939339, 27.0158084 39.5939787, 27.015742 39.5940087, 27.0156666 39.5940206)",,
361318808,secondary,False,True,65.496,,"LINESTRING (27.0226548 39.6011363, 27.0233491 39.6008898)",,
361318809,residential,False,False,64.459,,"LINESTRING (27.0226548 39.6011363, 27.0225925 39.601714)",,
361318809,residential,False,True,132.45999999999998,,"LINESTRING (27.0226548 39.6011363, 27.0228039 39.6007931, 27.0229137 39.6005582, 27.0229746 39.6002982, 27.0230844 39.5999943)",,
361318811,secondary,False,True,84.562,,"LINESTRING (27.0226548 39.6011363, 27.0221729 39.6012527, 27.021773 39.60146)",,
361318816,residential,False,False,141.543,,"LINESTRING (27.0230844 39.5999943, 27.0215215 39.5995818)",,
361318809,residential,False,False,132.46,,"LINESTRING (27.0230844 39.5999943, 27.0229746 39.6002982, 27.0229137 39.6005582, 27.0228039 39.6007931, 27.0226548 39.6011363)",,
361318809,residential,False,True,81.038,,"LINESTRING (27.0230844 39.5999943, 27.023186 39.5998534, 27.0234828 39.5996404, 27.0237729 39.5995175)",,
361318809,residential,False,True,64.459,,"LINESTRING (27.0225925 39.601714, 27.0226548 39.6011363)",,
