osmid,highway,oneway,reversed,length,name,geometry,tunnel,bridge
124975724,residential,False,True,80.949,,"LINESTRING (29.1736215 40.6050164, 29.1736215 40.6049513, 29.1735383 40.6049004, 29.173305 40.6049207, 29.1730229 40.6049907, 29.1728305 40.6050927)",,
124975724,residential,False,False,147.00300000000001,,"LINESTRING (29.1727361 40.6060462, 29.1723107 40.6056495, 29.1722268 40.6055508, 29.1722098 40.6054526, 29.1722705 40.6054056, 29.1724789 40.6052791, 29.1728305 40.6050927)",,
457425774,residential,False,False,190.04500000000002,,"LINESTRING (29.1727361 40.6060462, 29.1721001 40.60684, 29.1714996 40.6074729)",,
457425774,residential,False,True,130.572,,"LINESTRING (29.1727361 40.6060462, 29.1730125 40.6060419, 29.1736515 40.6060794, 29.1737594 40.6060893, 29.1742763 40.6061367)",,
84638874,tertiary,False,False,81.36,Atatürk Caddesi,"LINESTRING (29.1742763 40.6061367, 29.1745553 40.6057113, 29.1746903 40.6054762)",,
84638874,tertiary,False,True,145.128,Atatürk Caddesi,"LINESTRING (29.1742763 40.6061367, 29.1741094 40.6063167, 29.1739359 40.606451, 29.1735021 40.6067869, 29.1730416 40.6070312)",,
457425774,residential,False,False,130.572,,"LINESTRING (29.1742763 40.6061367, 29.1737594 40.6060893, 29.1736515 40.6060794, 29.1730125 40.6060419, 29.1727361 40.6060462)",,
124975758,tertiary,False,False,19.544,,"LINESTRING (29.173062 40.6073977, 29.1730183 40.6075703)",,
84638874,tertiary,False,False,46.441,Atatürk Caddesi,"LINESTRING (29.173062 40.6073977, 29.1729938 40.6073302, 29.1729232 40.607245, 29.1730416 40.6070312)",,
84638869,residential,False,False,33.638,,"LINESTRING (29.1714996 40.6074729, 29.1713743 40.6075526, 29.1712052 40.6076765)",,
84638869,residential,False,True,140.01999999999998,,"LINESTRING (29.1714996 40.6074729, 29.1718087 40.6074204, 29.1724324 40.6072008, 29.1729162 40.6070392, 29.1730416 40.6070312)",,
457425774,residential,False,True,190.04500000000002,,"LINESTRING (29.1714996 40.6074729, 29.1721001 40.60684, 29.1727361 40.6060462)",,
124975758,tertiary,False,True,19.544,,"LINESTRING (29.1730183 40.6075703, 29.173062 40.6073977)",,
124975758,tertiary,False,False,147.20399999999998,,"LINESTRING (29.1730183 40.6075703, 29.172835 40.6077194, 29.1723857 40.6078049, 29.1720418 40.6077562, 29.171745 40.6077813, 29.1713976 40.6078624)",,
124975759,tertiary,False,False,210.55800000000002,Kışla Caddesi,"LINESTRING (29.1730183 40.6075703, 29.1732777 40.6077562, 29.1736706 40.6078411, 29.174368 40.6080269, 29.1747803 40.6083782, 29.1750083 40.6085996)",,
124975758,tertiary,False,False,33.764,,"LINESTRING (29.1713976 40.6078624, 29.1711119 40.6080749)",,
124975758,tertiary,False,True,147.20399999999998,,"LINESTRING (29.1713976 40.6078624, 29.171745 40.6077813, 29.1720418 40.6077562, 29.1723857 40.6078049, 29.172835 40.6077194, 29.1730183 40.6075703)",,
311068294,residential,False,True,26.655,,"LINESTRING (29.1713976 40.6078624, 29.1712664 40.6077673, 29.1712052 40.6076765)",,
332727644,residential,False,False,21.762,,"LINESTRING (29.1750083 40.6085996, 29.1748353 40.6087447)",,
124975759,tertiary,False,False,354.86100000000005,Kışla Caddesi,"LINESTRING (29.1750083 40.6085996, 29.1752028 40.6086454, 29.1754375 40.6085971, 29.1755749 40.6084214, 29.1759907 40.6080091, 29.1761818 40.6078895, 29.1764467 40.6078716, 29.176735 40.6079785, 29.1768188 40.6081924, 29.1767618 40.6084469, 29.1766177 40.6086734, 29.1764534 40.6088949, 29.1764165 40.6090679, 29.1764869 40.6093963)",,
124975759,tertiary,False,True,210.558,Kışla Caddesi,"LINESTRING (29.1750083 40.6085996, 29.1747803 40.6083782, 29.174368 40.6080269, 29.1736706 40.6078411, 29.1732777 40.6077562, 29.1730183 40.6075703)",,
124975759,tertiary,False,False,58.602,Kışla Caddesi,"LINESTRING (29.1764869 40.6093963, 29.1762187 40.6098824)",,
124975759,tertiary,False,True,354.861,Kışla Caddesi,"LINESTRING (29.1764869 40.6093963, 29.1764165 40.6090679, 29.1764534 40.6088949, 29.1766177 40.6086734, 29.1767618 40.6084469, 29.1768188 40.6081924, 29.176735 40.6079785, 29.1764467 40.6078716, 29.1761818 40.6078895, 29.1759907 40.6080091, 29.1755749 40.6084214, 29.1754375 40.6085971, 29.1752028 40.6086454, 29.1750083 40.6085996)",,
346999521,residential,False,False,84.06700000000001,,"LINESTRING (29.1764869 40.6093963, 29.1759538 40.6092937, 29.1755228 40.6092069)",,
124975759,tertiary,False,True,58.602,Kışla Caddesi,"LINESTRING (29.1762187 40.6098824, 29.1764869 40.6093963)",,
124975759,tertiary,False,False,56.169,Kışla Caddesi,"LINESTRING (29.1762187 40.6098824, 29.1762723 40.6100632, 29.1763588 40.6103762)",,
332728543,residential,False,True,61.445,,"LINESTRING (29.1762187 40.6098824, 29.1760658 40.6099542, 29.175952 40.6099788, 29.1758422 40.6099974, 29.1756877 40.610019, 29.1755299 40.6100399)",,
124975759,tertiary,False,True,56.169,Kışla Caddesi,"LINESTRING (29.1763588 40.6103762, 29.1762723 40.6100632, 29.1762187 40.6098824)",,
332728542,residential,False,True,70.364,,"LINESTRING (29.1763588 40.6103762, 29.1762853 40.6103862, 29.1761512 40.6104017, 29.1760333 40.6104078, 29.1757934 40.6104202, 29.1755319 40.6104509)",,
332720336,residential,False,False,204.869,,"LINESTRING (29.1716382 40.6101253, 29.1714505 40.6098973, 29.1713217 40.6097425, 29.1712466 40.6096081, 29.1711769 40.6093923, 29.1711447 40.6092212, 29.1711987 40.6090435, 29.1711642 40.608928, 29.1710587 40.6088224, 29.1705973 40.6085978)",,
124975745,tertiary,False,True,72.58,çınarcık-Termal yolu,"LINESTRING (29.1705973 40.6085978, 29.1711119 40.6080749)",,
124975745,tertiary,False,False,257.157,çınarcık-Termal yolu,"LINESTRING (29.1705973 40.6085978, 29.1704787 40.6086945, 29.169816 40.60913, 29.1694961 40.6093374, 29.1688022 40.6099458, 29.1684293 40.6102155)",,
332720336,residential,False,True,204.86900000000003,,"LINESTRING (29.1705973 40.6085978, 29.1710587 40.6088224, 29.1711642 40.608928, 29.1711987 40.6090435, 29.1711447 40.6092212, 29.1711769 40.6093923, 29.1712466 40.6096081, 29.1713217 40.6097425, 29.1714505 40.6098973, 29.1716382 40.6101253)",,
124975745,tertiary,False,True,257.157,çınarcık-Termal yolu,"LINESTRING (29.1684293 40.6102155, 29.1688022 40.6099458, 29.1694961 40.6093374, 29.169816 40.60913, 29.1704787 40.6086945, 29.1705973 40.6085978)",,
332728500,residential,False,False,92.887,,"LINESTRING (29.1755299 40.6100399, 29.175544 40.6098948, 29.1755157 40.6097497, 29.1755228 40.6095508, 29.1755228 40.6094326, 29.1755157 40.6093628, 29.1755228 40.6092069)",,
332728500,residential,False,True,45.765,,"LINESTRING (29.1755299 40.6100399, 29.175544 40.6101742, 29.175537 40.6103354, 29.1755319 40.6104509)",,
332728543,residential,False,False,61.445,,"LINESTRING (29.1755299 40.6100399, 29.1756877 40.610019, 29.1758422 40.6099974, 29.175952 40.6099788, 29.1760658 40.6099542, 29.1762187 40.6098824)",,
332728500,residential,False,False,92.57700000000001,,"LINESTRING (29.1755228 40.6092069, 29.1755228 40.6091156, 29.1754591 40.6090135, 29.1753742 40.6089436, 29.1752397 40.6089866, 29.1751123 40.6089866, 29.1750061 40.6089329, 29.1749141 40.6088415, 29.1748353 40.6087447)",,
332728500,residential,False,True,92.887,,"LINESTRING (29.1755228 40.6092069, 29.1755157 40.6093628, 29.1755228 40.6094326, 29.1755228 40.6095508, 29.1755157 40.6097497, 29.175544 40.6098948, 29.1755299 40.6100399)",,
346999521,residential,False,True,84.06700000000001,,"LINESTRING (29.1755228 40.6092069, 29.1759538 40.6092937, 29.1764869 40.6093963)",,
332727644,residential,False,True,21.762,,"LINESTRING (29.1748353 40.6087447, 29.1750083 40.6085996)",,
332728500,residential,False,True,92.577,,"LINESTRING (29.1748353 40.6087447, 29.1749141 40.6088415, 29.1750061 40.6089329, 29.1751123 40.6089866, 29.1752397 40.6089866, 29.1753742 40.6089436, 29.1754591 40.6090135, 29.1755228 40.6091156, 29.1755228 40.6092069)",,
332728500,residential,False,False,45.765,,"LINESTRING (29.1755319 40.6104509, 29.175537 40.6103354, 29.175544 40.6101742, 29.1755299 40.6100399)",,
332728542,residential,False,False,70.36399999999999,,"LINESTRING (29.1755319 40.6104509, 29.1757934 40.6104202, 29.1760333 40.6104078, 29.1761512 40.6104017, 29.1762853 40.6103862, 29.1763588 40.6103762)",,
124975724,residential,False,False,80.949,,"LINESTRING (29.1728305 40.6050927, 29.1730229 40.6049907, 29.173305 40.6049207, 29.1735383 40.6049004, 29.1736215 40.6049513, 29.1736215 40.6050164)",,
124975724,residential,False,True,147.003,,"LINESTRING (29.1728305 40.6050927, 29.1724789 40.6052791, 29.1722705 40.6054056, 29.1722098 40.6054526, 29.1722268 40.6055508, 29.1723107 40.6056495, 29.1727361 40.6060462)",,
332733111,residential,False,False,72.642,,"LINESTRING (29.1728305 40.6050927, 29.1730994 40.6053192, 29.1732233 40.6053273, 29.1734321 40.6053112, 29.1735559 40.6053004)",,
332733111,residential,False,True,72.642,,"LINESTRING (29.1735559 40.6053004, 29.1734321 40.6053112, 29.1732233 40.6053273, 29.1730994 40.6053192, 29.1728305 40.6050927)",,
"[124975737, 124975742, 124975727]",tertiary,False,False,333.664,,"LINESTRING (29.1765195 40.6029936, 29.1763204 40.6031074, 29.1761477 40.6032611, 29.1760416 40.6034073, 29.1758611 40.6039652, 29.1757811 40.6043924, 29.1756824 40.6045993, 29.1755721 40.6047311, 29.1754088 40.6048024, 29.175032 40.6049746, 29.1749546 40.6050528, 29.1748668 40.6053389, 29.1746903 40.6054762)",yes,
124975727,tertiary,False,True,222.959,,"LINESTRING (29.1765195 40.6029936, 29.1770474 40.6026494, 29.1774003 40.60247, 29.1776315 40.6024336, 29.1779566 40.6023883, 29.1786398 40.6023075, 29.1787199 40.6022982, 29.1787683 40.6022735, 29.1787641 40.6022494, 29.1786798 40.6022235)",,
437611805,residential,False,True,352.03200000000004,Adnan Kahveci sokak,"LINESTRING (29.1765195 40.6029936, 29.1763858 40.6029913, 29.176171 40.6030267, 29.1759468 40.603087, 29.1756386 40.6032394, 29.1754125 40.6033832, 29.1750087 40.6035603, 29.1745581 40.6037325, 29.1737623 40.603903, 29.1735996 40.6039277, 29.1731356 40.6039825, 29.1726573 40.6040312)",,
437611805,residential,False,False,352.032,Adnan Kahveci sokak,"LINESTRING (29.1726573 40.6040312, 29.1731356 40.6039825, 29.1735996 40.6039277, 29.1737623 40.603903, 29.1745581 40.6037325, 29.1750087 40.6035603, 29.1754125 40.6033832, 29.1756386 40.6032394, 29.1759468 40.603087, 29.176171 40.6030267, 29.1763858 40.6029913, 29.1765195 40.6029936)",,
437611805,residential,False,True,373.8620000000001,Adnan Kahveci sokak,"LINESTRING (29.1726573 40.6040312, 29.1726006 40.6040417, 29.1723294 40.6041156, 29.1721524 40.6041962, 29.1720887 40.60425, 29.1720386 40.6043317, 29.1722467 40.6043361, 29.1726329 40.6043076, 29.1730889 40.6042995, 29.1736575 40.6043646, 29.1740169 40.6044542, 29.1743764 40.6045968, 29.1745051 40.6047556, 29.1746392 40.6049185, 29.1747197 40.6050733, 29.174725 40.6052118, 29.1747143 40.6053258, 29.1746903 40.6054762)",,
"[438071832, 124975729, 437618672, 438071831]",residential,False,True,425.167,Kaplıcalar Caddesi,"LINESTRING (29.1726573 40.6040312, 29.1726296 40.6039754, 29.1725907 40.6038969, 29.1725505 40.6038047, 29.1725299 40.6036677, 29.1725836 40.603624, 29.1728182 40.6035761, 29.1737664 40.6033622, 29.1746837 40.6030954, 29.1752846 40.6028958, 29.1756627 40.6026799, 29.1760855 40.6025175, 29.1766863 40.6023465)",,yes
