osmid,name,highway,oneway,reversed,length,geometry,junction,lanes,ref
172422194,Bağlar Caddesi,tertiary,False,False,80.539,"LINESTRING (41.2891998 37.9126319, 41.2886271 37.913198)",,,
172422213,Cami Caddesi,tertiary,False,False,86.717,"LINESTRING (41.2891998 37.9126319, 41.2899148 37.9131704)",,,
172422194,Bağlar Caddesi,tertiary,False,False,66.551,"LINESTRING (41.2886271 37.913198, 41.2881748 37.9136785)",,,
172422194,Bağlar Caddesi,tertiary,False,True,80.539,"LINESTRING (41.2886271 37.913198, 41.2891998 37.9126319)",,,
172422199,Aras Sokak,residential,False,False,91.117,"LINESTRING (41.2886271 37.913198, 41.2894595 37.9136881)",,,
172422213,Cami Caddesi,tertiary,False,True,70.829,"LINESTRING (41.290573 37.9135393, 41.2899148 37.9131704)",,,
172422216,Şehitlik Caddesi,tertiary,False,True,72.575,"LINESTRING (41.290573 37.9135393, 41.2900638 37.9140537)",,,
172422213,Cami Caddesi,tertiary,False,False,56.458,"LINESTRING (41.290573 37.9135393, 41.290879 37.9138289, 41.2909805 37.9139322)",,,
172422194,Bağlar Caddesi,tertiary,False,False,60.927,"LINESTRING (41.2881748 37.9136785, 41.2877145 37.9140888)",,,
172422194,Bağlar Caddesi,tertiary,False,True,66.551,"LINESTRING (41.2881748 37.9136785, 41.2886271 37.913198)",,,
172422200,Ağaya Sokak,residential,False,False,157.706,"LINESTRING (41.2881748 37.9136785, 41.2896157 37.9145266)",,,
172422213,Cami Caddesi,tertiary,False,False,136.989,"LINESTRING (41.2909805 37.9139322, 41.291076 37.9139934, 41.2914207 37.9142522, 41.2920887 37.9147991)",,,
172422213,Cami Caddesi,tertiary,False,True,56.458,"LINESTRING (41.2909805 37.9139322, 41.290879 37.9138289, 41.290573 37.9135393)",,,
172422236,,residential,False,False,122.411,"LINESTRING (41.2909805 37.9139322, 41.2905344 37.914482, 41.2905112 37.9145271, 41.290522 37.9145689, 41.2905693 37.9145914, 41.290881 37.9147853)",,,
400191618,,residential,False,True,93.343,"LINESTRING (41.2909805 37.9139322, 41.2911224 37.913729, 41.2912243 37.9135639, 41.2911868 37.9134158, 41.2910956 37.9132127, 41.2910705 37.9131589)",,,
172422199,Aras Sokak,residential,False,True,66.806,"LINESTRING (41.2900638 37.9140537, 41.2894595 37.9136881)",,,
172422216,Şehitlik Caddesi,tertiary,False,False,72.575,"LINESTRING (41.2900638 37.9140537, 41.290573 37.9135393)",,,
172422216,Şehitlik Caddesi,tertiary,False,True,65.653,"LINESTRING (41.2900638 37.9140537, 41.2896157 37.9145266)",,,
172422200,Ağaya Sokak,residential,False,True,157.706,"LINESTRING (41.2896157 37.9145266, 41.2881748 37.9136785)",,,
172422216,Şehitlik Caddesi,tertiary,False,False,65.653,"LINESTRING (41.2896157 37.9145266, 41.2900638 37.9140537)",,,
172422216,Şehitlik Caddesi,tertiary,False,True,59.403,"LINESTRING (41.2896157 37.9145266, 41.2892205 37.9149604)",,,
172422194,Bağlar Caddesi,tertiary,False,True,73.669,"LINESTRING (41.2871618 37.9145876, 41.2877145 37.9140888)",,,
172422245,Fatih Caddesi,tertiary,False,False,178.041,"LINESTRING (41.2871618 37.9145876, 41.2877779 37.9150014, 41.2881608 37.9152379, 41.288283 37.9152834, 41.2887413 37.915368, 41.2888635 37.9153989)",,,
172422217,Ahmet Yakut Sokak,residential,False,True,39.771,"LINESTRING (41.290881 37.9147853, 41.2906381 37.9150873)",,,
172422236,,residential,False,False,79.754,"LINESTRING (41.290881 37.9147853, 41.2916364 37.9151844)",,,
172422236,,residential,False,True,122.411,"LINESTRING (41.290881 37.9147853, 41.2905693 37.9145914, 41.290522 37.9145689, 41.2905112 37.9145271, 41.2905344 37.914482, 41.2909805 37.9139322)",,,
172422232,,residential,False,True,58.394,"LINESTRING (41.2920887 37.9147991, 41.2916364 37.9151844)",,,
172422213,Cami Caddesi,tertiary,False,False,129.61200000000002,"LINESTRING (41.2920887 37.9147991, 41.2926 37.9151562, 41.2929491 37.9153659, 41.2932143 37.9155531)",,,
172422213,Cami Caddesi,tertiary,False,True,136.989,"LINESTRING (41.2920887 37.9147991, 41.2914207 37.9142522, 41.291076 37.9139934, 41.2909805 37.9139322)",,,
172422232,,residential,False,False,58.394,"LINESTRING (41.2916364 37.9151844, 41.2920887 37.9147991)",,,
172422232,,residential,False,True,41.773,"LINESTRING (41.2916364 37.9151844, 41.2913311 37.9154727)",,,
172422236,,residential,False,False,141.221,"LINESTRING (41.2916364 37.9151844, 41.2929479 37.9159209)",,,
172422236,,residential,False,True,79.754,"LINESTRING (41.2916364 37.9151844, 41.290881 37.9147853)",,,
172422217,Ahmet Yakut Sokak,residential,False,False,36.599,"LINESTRING (41.2903754 37.915343, 41.2906381 37.9150873)",,,
172422217,Ahmet Yakut Sokak,residential,False,True,73.297,"LINESTRING (41.2903754 37.915343, 41.289885 37.9158767)",,,
172422226,Tevfik Aparı Caddesi,tertiary,False,False,70.973,"LINESTRING (41.2903754 37.915343, 41.2910359 37.9157116)",,,
172422216,Şehitlik Caddesi,tertiary,False,False,57.95,"LINESTRING (41.2888635 37.9153989, 41.2892205 37.9149604)",,,
172422216,Şehitlik Caddesi,tertiary,False,True,77.13,"LINESTRING (41.2888635 37.9153989, 41.28834 37.9159562)",,,
172422245,Fatih Caddesi,tertiary,False,False,67.214,"LINESTRING (41.2888635 37.9153989, 41.2890662 37.9154838, 41.2895187 37.9157115)",,,
172422245,Fatih Caddesi,tertiary,False,True,178.041,"LINESTRING (41.2888635 37.9153989, 41.2887413 37.915368, 41.288283 37.9152834, 41.2881608 37.9152379, 41.2877779 37.9150014, 41.2871618 37.9145876)",,,
172422203,,tertiary,False,True,224.567,"LINESTRING (41.2932143 37.9155531, 41.2936472 37.9150277, 41.2938896 37.9148334, 41.2942311 37.914676, 41.294521 37.9145283, 41.2949879 37.9141389)",,,
172422213,Cami Caddesi,tertiary,False,False,178.77800000000002,"LINESTRING (41.2932143 37.9155531, 41.2936847 37.915649, 41.2940964 37.9157479, 41.2942845 37.9158266, 41.294428 37.9159181, 41.2947444 37.9161393, 41.2949466 37.9163158)",,,
172422213,Cami Caddesi,tertiary,False,True,129.612,"LINESTRING (41.2932143 37.9155531, 41.2929491 37.9153659, 41.2926 37.9151562, 41.2920887 37.9147991)",,,
172422222,,tertiary,True,False,50.175,"LINESTRING (41.2932143 37.9155531, 41.2931668 37.9157509, 41.2930228 37.9159735)",,,
172422226,Tevfik Aparı Caddesi,tertiary,False,True,70.973,"LINESTRING (41.2910359 37.9157116, 41.2903754 37.915343)",,,
172422232,,residential,False,False,37.098,"LINESTRING (41.2910359 37.9157116, 41.2913311 37.9154727)",,,
172422226,Tevfik Aparı Caddesi,tertiary,False,False,157.838,"LINESTRING (41.2910359 37.9157116, 41.2919982 37.9162762, 41.2924891 37.9165484)",,,
172422232,,residential,False,True,72.314,"LINESTRING (41.2910359 37.9157116, 41.2905492 37.9161461, 41.2904956 37.9162025)",,,
172422228,Şht. Komando Er Oktay Demiryürek Sokak,residential,False,False,78.906,"LINESTRING (41.2895187 37.9157115, 41.2890116 37.9162976)",,,
172422245,Fatih Caddesi,tertiary,False,False,37.013,"LINESTRING (41.2895187 37.9157115, 41.289885 37.9158767)",,,
172422245,Fatih Caddesi,tertiary,False,True,67.214,"LINESTRING (41.2895187 37.9157115, 41.2890662 37.9154838, 41.2888635 37.9153989)",,,
172422195,32. Cadde,tertiary,False,False,113.465,"LINESTRING (41.2973436 37.915829, 41.2962513 37.9163755)",,,
172422220,,residential,False,False,126.345,"LINESTRING (41.2973436 37.915829, 41.2965863 37.9167955)",,,
172422195,32. Cadde,tertiary,False,True,34.168,"LINESTRING (41.2973436 37.915829, 41.297585 37.9157042, 41.2976787 37.9156747)",,,
172422217,Ahmet Yakut Sokak,residential,False,False,73.297,"LINESTRING (41.289885 37.9158767, 41.2903754 37.915343)",,,
172422245,Fatih Caddesi,tertiary,False,False,64.664,"LINESTRING (41.289885 37.9158767, 41.2904956 37.9162025)",,,
172422245,Fatih Caddesi,tertiary,False,True,37.013,"LINESTRING (41.289885 37.9158767, 41.2895187 37.9157115)",,,
172422205,,tertiary,True,False,47.104,"LINESTRING (41.2929479 37.9159209, 41.2932143 37.9155531)",,,
172422236,,residential,False,True,141.221,"LINESTRING (41.2929479 37.9159209, 41.2916364 37.9151844)",,,
1011617522,,tertiary,False,True,8.797,"LINESTRING (41.2929479 37.9159209, 41.2930228 37.9159735)",,,
172422216,Şehitlik Caddesi,tertiary,False,False,77.13,"LINESTRING (41.28834 37.9159562, 41.2888635 37.9153989)",,,
172422240,Çiftçiler Caddesi,tertiary,False,False,70.086,"LINESTRING (41.28834 37.9159562, 41.2890116 37.9162976)",,,
172422216,Şehitlik Caddesi,tertiary,False,True,54.251999999999995,"LINESTRING (41.28834 37.9159562, 41.2881608 37.9161442, 41.28806 37.9161575, 41.2878445 37.9161311)",,,
172422222,,tertiary,True,False,38.208,"LINESTRING (41.2930228 37.9159735, 41.2927961 37.9162669)",,,
1011617522,,tertiary,False,False,8.797,"LINESTRING (41.2930228 37.9159735, 41.2929479 37.9159209)",,,
1011617522,,tertiary,False,True,197.29,"LINESTRING (41.2930228 37.9159735, 41.2948174 37.9170429)",,,
172422218,Atatürk 1. Sokak,residential,False,True,80.255,"LINESTRING (41.2878445 37.9161311, 41.2875156 37.9168046)",,,
172422216,Şehitlik Caddesi,tertiary,False,False,54.251999999999995,"LINESTRING (41.2878445 37.9161311, 41.28806 37.9161575, 41.2881608 37.9161442, 41.28834 37.9159562)",,,
172422232,,residential,False,True,65.771,"LINESTRING (41.2904956 37.9162025, 41.2900213 37.9166606)",,,
172422245,Fatih Caddesi,tertiary,False,True,64.664,"LINESTRING (41.2904956 37.9162025, 41.289885 37.9158767)",,,
172422232,,residential,False,False,72.314,"LINESTRING (41.2904956 37.9162025, 41.2905492 37.9161461, 41.2910359 37.9157116)",,,
172422245,Fatih Caddesi,tertiary,False,False,84.295,"LINESTRING (41.2904956 37.9162025, 41.2906121 37.9162514, 41.2910628 37.9165148, 41.2912823 37.9166362)",,,
172422228,Şht. Komando Er Oktay Demiryürek Sokak,residential,False,False,80.793,"LINESTRING (41.2890116 37.9162976, 41.2884974 37.9169004)",,,
172422228,Şht. Komando Er Oktay Demiryürek Sokak,residential,False,True,78.906,"LINESTRING (41.2890116 37.9162976, 41.2895187 37.9157115)",,,
