osmid,oneway,highway,access,reversed,length,name,geometry
59762571,True,secondary,,False,22.009999999999998,,"LINESTRING (28.6063704 37.7307245, 28.6063512 37.7307545, 28.6063202 37.7307776, 28.6063053 37.7307826, 28.6062811 37.7307908, 28.606251 37.7307934, 28.6062092 37.730787, 28.6061673 37.7307657)"
27375554,False,tertiary,,False,126.755,,"LINESTRING (28.6047563 37.7302196, 28.6034181 37.7297962)"
290415128,False,residential,,False,28.202,,"LINESTRING (28.6047563 37.7302196, 28.6048856 37.7299875)"
290415128,False,residential,,True,94.835,,"LINESTRING (28.6047563 37.7302196, 28.6043216 37.7310001)"
27375554,False,tertiary,,True,80.837,,"LINESTRING (28.6047563 37.7302196, 28.6052789 37.7303365, 28.6056232 37.7304562)"
59762628,False,tertiary,,False,46.028,,"LINESTRING (28.6057517 37.7283323, 28.6052817 37.7281502)"
59762628,False,tertiary,,True,8.627,,"LINESTRING (28.6057517 37.7283323, 28.6058375 37.7283699)"
626235982,False,residential,,False,104.61900000000001,,"LINESTRING (28.6057517 37.7283323, 28.6059571 37.7279141, 28.6061636 37.7276023, 28.6062594 37.7274843)"
46990794,False,secondary,yes,False,19.187,Karacasu - Tavas Yolu,"LINESTRING (28.6081234 37.7294135, 28.6083144 37.7294969)"
46990794,False,secondary,yes,True,39.696,Karacasu - Tavas Yolu,"LINESTRING (28.6081234 37.7294135, 28.6077386 37.7292269)"
626235987,False,residential,,False,55.294,,"LINESTRING (28.6081234 37.7294135, 28.6084612 37.7289941)"
179821442,False,residential,,False,67.594,,"LINESTRING (28.6043683 37.7263078, 28.6048484 37.7265504, 28.6050119 37.7266399)"
179821443,False,residential,,False,148.65300000000002,,"LINESTRING (28.6043683 37.7263078, 28.6041425 37.7266555, 28.6035944 37.7274963)"
59762628,False,tertiary,,True,25.849,,"LINESTRING (28.6016564 37.7266995, 28.6019172 37.7268067)"
179821425,False,residential,,True,63.231,,"LINESTRING (28.6016564 37.7266995, 28.6020096 37.7262042)"
59762628,False,tertiary,,False,29.488,,"LINESTRING (28.6035944 37.7274963, 28.6032969 37.727374)"
59762628,False,tertiary,,True,42.308,,"LINESTRING (28.6035944 37.7274963, 28.6040264 37.7276637)"
290415111,False,residential,,True,122.213,,"LINESTRING (28.6035944 37.7274963, 28.6029244 37.7284592)"
179821443,False,residential,,True,148.65300000000002,,"LINESTRING (28.6035944 37.7274963, 28.6041425 37.7266555, 28.6043683 37.7263078)"
27375554,False,tertiary,,False,11.229,,"LINESTRING (28.6022809 37.729384, 28.6021704 37.7293334)"
27375554,False,tertiary,,True,42.281,,"LINESTRING (28.6022809 37.729384, 28.6027175 37.7295432)"
290415111,False,residential,,False,117.377,,"LINESTRING (28.6022809 37.729384, 28.6029244 37.7284592)"
179821429,False,tertiary,,True,106.796,,"LINESTRING (28.6056232 37.7304562, 28.604942 37.7312513)"
27375554,False,tertiary,,False,80.837,,"LINESTRING (28.6056232 37.7304562, 28.6052789 37.7303365, 28.6047563 37.7302196)"
27375554,False,tertiary,,True,51.621,,"LINESTRING (28.6056232 37.7304562, 28.6060974 37.7306314, 28.6061344 37.7306723)"
27375554,False,tertiary,,True,19.344,,"LINESTRING (28.6007032 37.7286625, 28.6008936 37.7287496)"
290415117,False,residential,,False,101.291,,"LINESTRING (28.6007032 37.7286625, 28.6010012 37.728213, 28.6012345 37.7278543)"
290415117,False,residential,,False,69.86,,"LINESTRING (28.6015719 37.7273725, 28.6019172 37.7268067)"
290415117,False,residential,,True,61.243,,"LINESTRING (28.6015719 37.7273725, 28.6012345 37.7278543)"
290415131,False,residential,,False,78.572,,"LINESTRING (28.6015719 37.7273725, 28.6019453 37.7275596, 28.6021116 37.7276572, 28.6023146 37.7277647)"
179821429,False,tertiary,,False,67.051,,"LINESTRING (28.6037956 37.7324453, 28.6038436 37.7324225, 28.6042256 37.7320875, 28.6043019 37.7319984)"
290415112,False,residential,,True,147.144,,"LINESTRING (28.6037956 37.7324453, 28.6041715 37.7327103, 28.6050942 37.7332788)"
290415121,False,residential,,False,164.078,,"LINESTRING (28.6037956 37.7324453, 28.6032971 37.7320951, 28.6025622 37.7316623, 28.6024496 37.7315733, 28.6024549 37.7314757)"
179821425,False,residential,,False,63.231,,"LINESTRING (28.6020096 37.7262042, 28.6016564 37.7266995)"
59762568,True,secondary,yes,False,90.117,,"LINESTRING (28.6077449 37.7339741, 28.6070869 37.7333528)"
290415127,False,residential,,False,160.388,,"LINESTRING (28.6077449 37.7339741, 28.6066338 37.7343903, 28.6061586 37.7341079)"
179821429,False,tertiary,,False,106.796,,"LINESTRING (28.604942 37.7312513, 28.6056232 37.7304562)"
179821429,False,tertiary,,True,36.815,,"LINESTRING (28.604942 37.7312513, 28.6047072 37.7315254)"
290415126,False,residential,,True,61.294,,"LINESTRING (28.604942 37.7312513, 28.6043216 37.7310001)"
747508092,False,residential,,False,82.797,,"LINESTRING (28.604942 37.7312513, 28.6058015 37.7315552)"
27375554,False,tertiary,,True,126.755,,"LINESTRING (28.6034181 37.7297962, 28.6047563 37.7302196)"
290415121,False,residential,,True,83.052,,"LINESTRING (28.6034181 37.7297962, 28.603028 37.7304764)"
323032665,False,residential,,False,24.918,1252. sokak,"LINESTRING (28.6034181 37.7297962, 28.6035334 37.7295915)"
27375554,False,tertiary,,False,67.739,,"LINESTRING (28.6034181 37.7297962, 28.6033644 37.7297792, 28.6027175 37.7295432)"
290415118,False,residential,,False,84.61,,"LINESTRING (28.6053596 37.7326622, 28.6056973 37.7319497)"
290415129,False,residential,,False,26.818,,"LINESTRING (28.6053596 37.7326622, 28.6055985 37.7328121)"
290415129,False,residential,,True,118.744,,"LINESTRING (28.6053596 37.7326622, 28.6043019 37.7319984)"
290415110,False,residential,,False,78.453,,"LINESTRING (28.6023146 37.7277647, 28.6027558 37.7271515)"
290415110,False,residential,,True,54.432,,"LINESTRING (28.6023146 37.7277647, 28.6019971 37.7281849)"
290415131,False,residential,,True,78.572,,"LINESTRING (28.6023146 37.7277647, 28.6021116 37.7276572, 28.6019453 37.7275596, 28.6015719 37.7273725)"
59762628,False,tertiary,,False,8.627,,"LINESTRING (28.6058375 37.7283699, 28.6057517 37.7283323)"
59762628,False,tertiary,,True,58.234,,"LINESTRING (28.6058375 37.7283699, 28.6064167 37.7286237)"
290415128,False,residential,,True,96.015,,"LINESTRING (28.6058375 37.7283699, 28.6056789 37.7286458, 28.6053678 37.7291493)"
290415112,False,residential,,True,77.081,,"LINESTRING (28.6050942 37.7332788, 28.6057825 37.733708)"
290415120,False,residential,,False,68.263,,"LINESTRING (28.6050942 37.7332788, 28.6055985 37.7328121)"
290415112,False,residential,,False,147.144,,"LINESTRING (28.6050942 37.7332788, 28.6041715 37.7327103, 28.6037956 37.7324453)"
290415121,False,residential,,False,44.275,,"LINESTRING (28.6024549 37.7314757, 28.6026629 37.7311131)"
290415121,False,residential,,True,164.078,,"LINESTRING (28.6024549 37.7314757, 28.6024496 37.7315733, 28.6025622 37.7316623, 28.6032971 37.7320951, 28.6037956 37.7324453)"
747509769,False,residential,,False,168.989,,"LINESTRING (28.6024549 37.7314757, 28.6020845 37.7313009, 28.601489 37.7312161, 28.6011886 37.7311524, 28.6006954 37.7309199)"
59762628,False,tertiary,,False,83.123,,"LINESTRING (28.6027558 37.7271515, 28.6019172 37.7268067)"
59762628,False,tertiary,,True,53.636,,"LINESTRING (28.6027558 37.7271515, 28.6032969 37.727374)"
290415110,False,residential,,True,78.453,,"LINESTRING (28.6027558 37.7271515, 28.6023146 37.7277647)"
290415115,False,residential,,False,219.0,,"LINESTRING (28.6006954 37.7309199, 28.6016824 37.7298847, 28.6021704 37.7293334)"
290415130,False,residential,,False,169.619,,"LINESTRING (28.6006954 37.7309199, 28.6000785 37.7306229, 28.6007344 37.729822)"
747509769,False,residential,,True,168.98900000000003,,"LINESTRING (28.6006954 37.7309199, 28.6011886 37.7311524, 28.601489 37.7312161, 28.6020845 37.7313009, 28.6024549 37.7314757)"
59762628,False,tertiary,,False,25.849,,"LINESTRING (28.6019172 37.7268067, 28.6016564 37.7266995)"
59762628,False,tertiary,,True,83.123,,"LINESTRING (28.6019172 37.7268067, 28.6027558 37.7271515)"
290415117,False,residential,,True,69.86,,"LINESTRING (28.6019172 37.7268067, 28.6015719 37.7273725)"
179821429,False,tertiary,,False,49.98,,"LINESTRING (28.6043019 37.7319984, 28.6046207 37.7316263)"
290415129,False,residential,,False,118.744,,"LINESTRING (28.6043019 37.7319984, 28.6053596 37.7326622)"
179821429,False,tertiary,,True,67.051,,"LINESTRING (28.6043019 37.7319984, 28.6042256 37.7320875, 28.6038436 37.7324225, 28.6037956 37.7324453)"
290415116,False,residential,,True,175.54500000000002,,"LINESTRING (28.6043019 37.7319984, 28.6033025 37.7313611, 28.6026629 37.7311131)"
290415121,False,residential,,False,83.052,,"LINESTRING (28.603028 37.7304764, 28.6034181 37.7297962)"
290415121,False,residential,,True,36.703,,"LINESTRING (28.603028 37.7304764, 28.6028556 37.730777)"
290415126,False,residential,,False,127.802,,"LINESTRING (28.603028 37.7304764, 28.6043216 37.7310001)"
290415127,False,residential,,False,70.28,,"LINESTRING (28.6061586 37.7341079, 28.6056628 37.7338133, 28.6057825 37.733708)"
290415127,False,residential,,True,160.388,,"LINESTRING (28.6061586 37.7341079, 28.6066338 37.7343903, 28.6077449 37.7339741)"
290415132,False,residential,,False,117.126,,"LINESTRING (28.6061586 37.7341079, 28.606725 37.7336606, 28.6070869 37.7333528)"
27375554,False,tertiary,,False,51.621,,"LINESTRING (28.6061344 37.7306723, 28.6060974 37.7306314, 28.6056232 37.7304562)"
59762571,True,secondary,,False,14.449,,"LINESTRING (28.6061344 37.7306723, 28.6061545 37.7306389, 28.6061853 37.7306157, 28.6062243 37.7306023, 28.6062566 37.7305996)"
59762568,True,secondary,yes,False,26.41,,"LINESTRING (28.6066393 37.7329301, 28.6064465 37.732748)"
290415127,False,residential,,True,43.622,,"LINESTRING (28.6066393 37.7329301, 28.6063227 37.7332321)"
290415121,False,residential,,False,36.703,,"LINESTRING (28.6028556 37.730777, 28.603028 37.7304764)"
290415121,False,residential,,True,41.035,,"LINESTRING (28.6028556 37.730777, 28.6026629 37.7311131)"
290415123,False,residential,,False,181.699,,"LINESTRING (28.6028556 37.730777, 28.6046207 37.7316263)"
290415125,False,residential,,True,78.975,,"LINESTRING (28.6063227 37.7332321, 28.6055985 37.7328121)"
290415127,False,residential,,False,43.622,,"LINESTRING (28.6063227 37.7332321, 28.6066393 37.7329301)"
290415127,False,residential,,True,71.113,,"LINESTRING (28.6063227 37.7332321, 28.6057825 37.733708)"
27375554,False,tertiary,,False,75.253,,"LINESTRING (28.6021704 37.7293334, 28.6014296 37.7289947)"
27375554,False,tertiary,,True,11.229,,"LINESTRING (28.6021704 37.7293334, 28.6022809 37.729384)"
290415115,False,residential,,True,219.0,,"LINESTRING (28.6021704 37.7293334, 28.6016824 37.7298847, 28.6006954 37.7309199)"
59762568,True,secondary,yes,False,61.307,,"LINESTRING (28.6070869 37.7333528, 28.6066393 37.7329301)"
290415132,False,residential,,True,117.126,,"LINESTRING (28.6070869 37.7333528, 28.606725 37.7336606, 28.6061586 37.7341079)"
27375554,False,tertiary,,False,54.451,,"LINESTRING (28.6014296 37.7289947, 28.6008936 37.7287496)"
27375554,False,tertiary,,True,75.253,,"LINESTRING (28.6014296 37.7289947, 28.6021704 37.7293334)"
290415110,False,residential,,False,102.952,,"LINESTRING (28.6014296 37.7289947, 28.6019971 37.7281849)"
290415130,False,residential,,True,110.457,,"LINESTRING (28.6014296 37.7289947, 28.6009743 37.7295325, 28.6007344 37.729822)"
179821429,False,tertiary,,False,13.555,,"LINESTRING (28.6046207 37.7316263, 28.6047072 37.7315254)"
179821429,False,tertiary,,True,49.98,,"LINESTRING (28.6046207 37.7316263, 28.6043019 37.7319984)"
290415123,False,residential,,True,181.699,,"LINESTRING (28.6046207 37.7316263, 28.6028556 37.730777)"
290415112,False,residential,,False,77.081,,"LINESTRING (28.6057825 37.733708, 28.6050942 37.7332788)"
290415127,False,residential,,False,71.113,,"LINESTRING (28.6057825 37.733708, 28.6063227 37.7332321)"
290415127,False,residential,,True,70.28,,"LINESTRING (28.6057825 37.733708, 28.6056628 37.7338133, 28.6061586 37.7341079)"
290415121,False,residential,,False,41.035,,"LINESTRING (28.6026629 37.7311131, 28.6028556 37.730777)"
290415121,False,residential,,True,44.275,,"LINESTRING (28.6026629 37.7311131, 28.6024549 37.7314757)"
290415116,False,residential,,False,175.54500000000002,,"LINESTRING (28.6026629 37.7311131, 28.6033025 37.7313611, 28.6043019 37.7319984)"
290415120,False,residential,,False,63.437,,"LINESTRING (28.6055985 37.7328121, 28.6060308 37.7323554)"
290415120,False,residential,,True,68.263,,"LINESTRING (28.6055985 37.7328121, 28.6050942 37.7332788)"
290415125,False,residential,,False,78.975,,"LINESTRING (28.6055985 37.7328121, 28.6063227 37.7332321)"
290415129,False,residential,,True,26.818,,"LINESTRING (28.6055985 37.7328121, 28.6053596 37.7326622)"
290415111,False,residential,,False,122.213,,"LINESTRING (28.6029244 37.7284592, 28.6035944 37.7274963)"
290415111,False,residential,,True,117.377,,"LINESTRING (28.6029244 37.7284592, 28.6022809 37.729384)"
626235980,False,residential,,True,42.6,,"LINESTRING (28.6029244 37.7284592, 28.6033612 37.7286248)"
59762628,False,tertiary,,False,7.573,,"LINESTRING (28.6046509 37.7279057, 28.6045736 37.7278757)"
59762628,False,tertiary,,True,61.78,,"LINESTRING (28.6046509 37.7279057, 28.6052817 37.7281502)"
626235981,False,residential,,False,127.40299999999999,,"LINESTRING (28.6046509 37.7279057, 28.6050021 37.7275115, 28.605171 37.7273248, 28.6055137 37.7269859)"
179821442,False,residential,,False,85.864,,"LINESTRING (28.6055137 37.7269859, 28.6055294 37.726997, 28.6062594 37.7274843)"
179821442,False,residential,,True,58.586999999999996,,"LINESTRING (28.6055137 37.7269859, 28.6050644 37.7266686, 28.6050119 37.7266399)"
626235981,False,residential,,True,127.403,,"LINESTRING (28.6055137 37.7269859, 28.605171 37.7273248, 28.6050021 37.7275115, 28.6046509 37.7279057)"
626235983,False,residential,,True,24.891,,"LINESTRING (28.6093327 37.7347845, 28.6095143 37.7349562)"
626235984,False,residential,,True,49.998,,"LINESTRING (28.6093327 37.7347845, 28.6088965 37.7350729)"
626235985,False,residential,,False,52.479,,"LINESTRING (28.6093327 37.7347845, 28.6089495 37.7344227)"
626235984,False,residential,,False,49.998,,"LINESTRING (28.6088965 37.7350729, 28.6093327 37.7347845)"
684778204,False,secondary,yes,False,11.717,Kuyucak - Karacasu Yolu,"LINESTRING (28.6088965 37.7350729, 28.6088181 37.7349877)"
59762569,True,secondary,yes,False,61.304,,"LINESTRING (28.6085423 37.7340182, 28.6086946 37.7345562)"
626235985,False,residential,,True,57.492,,"LINESTRING (28.6085423 37.7340182, 28.6089495 37.7344227)"
59762569,True,secondary,yes,False,22.726,,"LINESTRING (28.6086946 37.7345562, 28.6087513 37.7347556)"
626235986,False,residential,,False,26.885,,"LINESTRING (28.6086946 37.7345562, 28.6089495 37.7344227)"
626235985,False,residential,,False,57.492,,"LINESTRING (28.6089495 37.7344227, 28.6085423 37.7340182)"
626235985,False,residential,,True,52.479,,"LINESTRING (28.6089495 37.7344227, 28.6093327 37.7347845)"
626235986,False,residential,,True,26.885,,"LINESTRING (28.6089495 37.7344227, 28.6086946 37.7345562)"
626235987,False,residential,,True,44.796,,"LINESTRING (28.6090702 37.7281829, 28.6088006 37.7285247)"
626235993,False,residential,,True,125.636,,"LINESTRING (28.6090702 37.7281829, 28.6091443 37.7281429, 28.6092013 37.7281343, 28.6092814 37.7281636, 28.6093584 37.7282014, 28.6094293 37.7282537, 28.6095325 37.7283256, 28.6096188 37.7283792, 28.6096978 37.7284629, 28.6097917 37.7285138, 28.6099097 37.7285499, 28.6102613 37.7286746)"
"[747509512, 747509529]",False,residential,,"[False, True]",106.62100000000001,,"LINESTRING (28.6090702 37.7281829, 28.6085754 37.7279517, 28.6083814 37.7278937, 28.6080079 37.7277248)"
46990794,False,secondary,yes,False,24.687,Karacasu - Tavas Yolu,"LINESTRING (28.6088527 37.729732, 28.6091073 37.7298255)"
46990794,False,secondary,yes,True,54.079,Karacasu - Tavas Yolu,"LINESTRING (28.6088527 37.729732, 28.6083144 37.7294969)"
626235988,False,residential,,False,52.322,,"LINESTRING (28.6088527 37.729732, 28.609165 37.7293315)"
626235988,False,residential,,True,52.322,,"LINESTRING (28.609165 37.7293315, 28.6088527 37.729732)"
626235989,False,residential,,False,72.379,,"LINESTRING (28.609165 37.7293315, 28.6084612 37.7289941)"
"[626235992, 626235988]",False,residential,,"[False, True]",97.74600000000001,,"LINESTRING (28.609165 37.7293315, 28.6094833 37.7289233, 28.60995 37.729076)"
626235987,False,residential,,False,4.885,,"LINESTRING (28.6084612 37.7289941, 28.6084895 37.7289563)"
626235987,False,residential,,True,55.294,,"LINESTRING (28.6084612 37.7289941, 28.6081234 37.7294135)"
626235989,False,residential,,True,72.379,,"LINESTRING (28.6084612 37.7289941, 28.609165 37.7293315)"
46990794,False,secondary,yes,False,56.414,Karacasu - Tavas Yolu,"LINESTRING (28.6095493 37.7299659, 28.6101445 37.7301551)"
46990794,False,secondary,yes,True,41.889,Karacasu - Tavas Yolu,"LINESTRING (28.6095493 37.7299659, 28.6091073 37.7298255)"
626235990,False,residential,,False,48.476,,"LINESTRING (28.6095493 37.7299659, 28.6096896 37.7295443)"
685240585,False,residential,,True,41.288,,"LINESTRING (28.6095493 37.7299659, 28.6093936 37.7303162)"
626235990,False,residential,,False,56.886,,"LINESTRING (28.6096896 37.7295443, 28.60995 37.729076)"
626235990,False,residential,,True,48.476,,"LINESTRING (28.6096896 37.7295443, 28.6095493 37.7299659)"
747509531,False,residential,,False,66.187,,"LINESTRING (28.6096896 37.7295443, 28.6103925 37.729757)"
626235990,False,residential,,True,56.886,,"LINESTRING (28.60995 37.729076, 28.6096896 37.7295443)"
626235992,False,residential,,True,68.118,,"LINESTRING (28.60995 37.729076, 28.6106715 37.7292988)"
626235994,False,residential,,False,52.361,,"LINESTRING (28.60995 37.729076, 28.6102613 37.7286746)"
"[626235992, 626235988]",False,residential,,"[False, True]",97.74600000000001,,"LINESTRING (28.60995 37.729076, 28.6094833 37.7289233, 28.609165 37.7293315)"
46990794,False,secondary,yes,True,56.414,Karacasu - Tavas Yolu,"LINESTRING (28.6101445 37.7301551, 28.6095493 37.7299659)"
626235991,False,residential,,False,49.348,,"LINESTRING (28.6101445 37.7301551, 28.6103925 37.729757)"
46990794,False,secondary,yes,False,40.199,Karacasu - Tavas Yolu,"LINESTRING (28.6101445 37.7301551, 28.6102735 37.7301961, 28.610581 37.7302604)"
626235991,False,residential,,True,49.348,,"LINESTRING (28.6103925 37.729757, 28.6101445 37.7301551)"
747509531,False,residential,,True,66.187,,"LINESTRING (28.6103925 37.729757, 28.6096896 37.7295443)"
626235991,False,residential,,False,56.565,,"LINESTRING (28.6103925 37.729757, 28.6105642 37.7294621, 28.6106715 37.7292988)"
626235992,False,residential,,False,68.118,,"LINESTRING (28.6106715 37.7292988, 28.60995 37.729076)"
626235992,False,residential,,True,46.467,,"LINESTRING (28.6106715 37.7292988, 28.611161 37.7294561)"
626235995,False,residential,,False,53.635,,"LINESTRING (28.6106715 37.7292988, 28.6109611 37.7288743)"
626235991,False,residential,,True,56.565,,"LINESTRING (28.6106715 37.7292988, 28.6105642 37.7294621, 28.6103925 37.729757)"
626235992,False,residential,,False,46.467,,"LINESTRING (28.611161 37.7294561, 28.6106715 37.7292988)"
626235993,False,residential,,False,60.538,,"LINESTRING (28.611161 37.7294561, 28.6114762 37.7289721)"
626235993,False,residential,,False,46.588,,"LINESTRING (28.6114762 37.7289721, 28.6109611 37.7288743)"
626235993,False,residential,,True,60.538,,"LINESTRING (28.6114762 37.7289721, 28.611161 37.7294561)"
626235994,False,residential,,True,52.361,,"LINESTRING (28.6102613 37.7286746, 28.60995 37.729076)"
626235993,False,residential,,False,125.636,,"LINESTRING (28.6102613 37.7286746, 28.6099097 37.7285499, 28.6097917 37.7285138, 28.6096978 37.7284629, 28.6096188 37.7283792, 28.6095325 37.7283256, 28.6094293 37.7282537, 28.6093584 37.7282014, 28.6092814 37.7281636, 28.6092013 37.7281343, 28.6091443 37.7281429, 28.6090702 37.7281829)"
626235993,False,residential,,True,65.46799999999999,,"LINESTRING (28.6102613 37.7286746, 28.6102745 37.7286793, 28.6106071 37.7287663, 28.6109397 37.7288702, 28.6109611 37.7288743)"
626235993,False,residential,,True,46.588,,"LINESTRING (28.6109611 37.7288743, 28.6114762 37.7289721)"
626235995,False,residential,,True,53.635,,"LINESTRING (28.6109611 37.7288743, 28.6106715 37.7292988)"
626235993,False,residential,,False,65.46799999999999,,"LINESTRING (28.6109611 37.7288743, 28.6109397 37.7288702, 28.6106071 37.7287663, 28.6102745 37.7286793, 28.6102613 37.7286746)"
626235996,False,residential,,False,61.075,,"LINESTRING (28.6062594 37.7274843, 28.6066342 37.7270219)"
"[179821442, 747509511]",False,residential,,False,97.422,,"LINESTRING (28.6062594 37.7274843, 28.6069924 37.7278222, 28.6072052 37.7279394)"
179821442,False,residential,,True,85.864,,"LINESTRING (28.6062594 37.7274843, 28.6055294 37.726997, 28.6055137 37.7269859)"
626235982,False,residential,,True,104.619,,"LINESTRING (28.6062594 37.7274843, 28.6061636 37.7276023, 28.6059571 37.7279141, 28.6057517 37.7283323)"
626235996,False,residential,,True,61.075,,"LINESTRING (28.6066342 37.7270219, 28.6062594 37.7274843)"
747509512,False,residential,,False,101.149,,"LINESTRING (28.6066342 37.7270219, 28.6070923 37.727221, 28.6075992 37.7275134)"
"[747509512, 626235997]",False,residential,,True,213.093,,"LINESTRING (28.6066342 37.7270219, 28.6063278 37.7267075, 28.605904 37.7263682, 28.6055035 37.7261265, 28.6050119 37.7266399)"
179821442,False,residential,,False,58.586999999999996,,"LINESTRING (28.6050119 37.7266399, 28.6050644 37.7266686, 28.6055137 37.7269859)"
179821442,False,residential,,True,67.594,,"LINESTRING (28.6050119 37.7266399, 28.6048484 37.7265504, 28.6043683 37.7263078)"
"[747509512, 626235997]",False,residential,,False,213.09299999999996,,"LINESTRING (28.6050119 37.7266399, 28.6055035 37.7261265, 28.605904 37.7263682, 28.6063278 37.7267075, 28.6066342 37.7270219)"
685240579,False,residential,,False,78.147,,"LINESTRING (28.6070645 37.7309652, 28.6075626 37.7303832)"
59762569,True,secondary,yes,False,138.284,,"LINESTRING (28.6070645 37.7309652, 28.6071206 37.7310041, 28.6074796 37.7316377, 28.6077198 37.7320897)"
46990794,False,secondary,yes,False,54.079,Karacasu - Tavas Yolu,"LINESTRING (28.6083144 37.7294969, 28.6088527 37.729732)"
46990794,False,secondary,yes,True,19.187,Karacasu - Tavas Yolu,"LINESTRING (28.6083144 37.7294969, 28.6081234 37.7294135)"
685240579,False,residential,,True,108.084,,"LINESTRING (28.6083144 37.7294969, 28.6076297 37.7303041)"
46990794,False,secondary,yes,False,29.111,Karacasu - Tavas Yolu,"LINESTRING (28.6113494 37.7304134, 28.6116758 37.730457)"
685240580,False,residential,,False,47.401,,"LINESTRING (28.6113494 37.7304134, 28.6112115 37.7308255)"
46990794,False,secondary,yes,True,44.839,Karacasu - Tavas Yolu,"LINESTRING (28.6113494 37.7304134, 28.6112473 37.7303998, 28.6108545 37.7303176)"
685240580,False,residential,,True,21.707,,"LINESTRING (28.608403 37.7307692, 28.6086296 37.7308466)"
685240580,False,residential,,False,62.945,,"LINESTRING (28.608403 37.7307692, 28.6081858 37.7306828, 28.6078389 37.7305317, 28.6077756 37.7304976)"
"[747509008, 747509007]",False,residential,,"[False, True]",135.671,,"LINESTRING (28.608403 37.7307692, 28.6080526 37.7313324, 28.6084495 37.7317376, 28.6084414 37.7318172)"
685240579,False,residential,,False,10.592,,"LINESTRING (28.6075626 37.7303832, 28.6076297 37.7303041)"
685240579,False,residential,,True,78.147,,"LINESTRING (28.6075626 37.7303832, 28.6070645 37.7309652)"
685240580,False,residential,,True,22.643,,"LINESTRING (28.6075626 37.7303832, 28.6077756 37.7304976)"
685240580,False,residential,,False,15.115,,"LINESTRING (28.6111568 37.730989, 28.6111128 37.7311204)"
685240580,False,residential,,True,18.806,,"LINESTRING (28.6111568 37.730989, 28.6112115 37.7308255)"
685240581,False,residential,,False,34.272,,"LINESTRING (28.6111568 37.730989, 28.6115245 37.7310911)"
685240581,False,residential,,True,34.272,,"LINESTRING (28.6115245 37.7310911, 28.6111568 37.730989)"
685240582,False,residential,,False,32.408,,"LINESTRING (28.6115245 37.7310911, 28.6115928 37.7308047)"
46990794,False,secondary,yes,True,29.111,Karacasu - Tavas Yolu,"LINESTRING (28.6116758 37.730457, 28.6113494 37.7304134)"
685240582,False,residential,,True,39.346,,"LINESTRING (28.6116758 37.730457, 28.6115928 37.7308047)"
685240582,False,residential,,False,39.346,,"LINESTRING (28.6115928 37.7308047, 28.6116758 37.730457)"
685240582,False,residential,,True,32.408,,"LINESTRING (28.6115928 37.7308047, 28.6115245 37.7310911)"
685240580,False,residential,,False,44.11,,"LINESTRING (28.6091185 37.7309352, 28.6086296 37.7308466)"
