osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,name,geometry,bridge
274863876,True,2,81-76,secondary,50,False,9.498,,"LINESTRING (30.9507799 40.8733133, 30.9506761 40.8732796)",
451258534,False,,,tertiary,50,True,40.52,Cumhuriyet Caddesi,"LINESTRING (30.9507799 40.8733133, 30.9506031 40.8736523)",
391802075,False,,,residential,,True,53.265,,"LINESTRING (30.9506031 40.8736523, 30.949993 40.8735233)",
451258534,False,,,tertiary,50,False,40.52,Cumhuriyet Caddesi,"LINESTRING (30.9506031 40.8736523, 30.9507799 40.8733133)",
451258534,False,,,tertiary,50,True,60.8,Cumhuriyet Caddesi,"LINESTRING (30.9506031 40.8736523, 30.9504222 40.8741817)",
193550437,False,,,residential,,False,28.036,Yılmaz Sokak,"LINESTRING (30.9504222 40.8741817, 30.9507547 40.8741627)",
451258534,False,,,tertiary,50,False,60.8,Cumhuriyet Caddesi,"LINESTRING (30.9504222 40.8741817, 30.9506031 40.8736523)",
451258534,False,,,tertiary,50,True,4.675,Cumhuriyet Caddesi,"LINESTRING (30.9504222 40.8741817, 30.9504197 40.8742237)",
193223651,False,,,tertiary,50,False,73.894,Cumhuriyet Caddesi,"LINESTRING (30.9502913 40.8756655, 30.9503739 40.8750039)",
193550370,False,,,residential,,False,46.911,Yıldız Sokak,"LINESTRING (30.9502913 40.8756655, 30.949743 40.8755874)",
193550370,False,,,residential,,True,37.174,Yıldız Sokak,"LINESTRING (30.9502913 40.8756655, 30.9507287 40.8756167)",
193223651,False,,,tertiary,50,True,94.027,Cumhuriyet Caddesi,"LINESTRING (30.9502913 40.8756655, 30.950186 40.876307, 30.950172 40.8765059)",
193550200,False,,,residential,,False,53.407,,"LINESTRING (30.9516662 40.8737688, 30.9510826 40.8735792)",
193550456,False,,,residential,,True,20.398,,"LINESTRING (30.9516662 40.8737688, 30.951561 40.8739341)",
283344429,False,,,tertiary,50,False,16.14,Saray Sokak,"LINESTRING (30.9516662 40.8737688, 30.9518439 40.8738237)",
283344429,False,,,tertiary,50,True,19.915,Saray Sokak,"LINESTRING (30.9516662 40.8737688, 30.9517006 40.8735916)",
193550466,False,,,residential,,False,73.86,,"LINESTRING (30.9518439 40.8738237, 30.9526722 40.8736025)",
283344429,False,,,tertiary,50,False,67.602,Saray Sokak,"LINESTRING (30.9518439 40.8738237, 30.952071 40.8744069)",
283344429,False,,,tertiary,50,True,16.14,Saray Sokak,"LINESTRING (30.9518439 40.8738237, 30.9516662 40.8737688)",
193550319,False,,,residential,,False,40.793,,"LINESTRING (30.9518439 40.8738237, 30.9517201 40.8739488, 30.9514983 40.8740762)",
193550115,False,,,residential,,True,66.032,,"LINESTRING (30.9521714 40.8746646, 30.9529563 40.8746848)",
283344429,False,,,tertiary,50,False,19.563,Saray Sokak,"LINESTRING (30.9521714 40.8746646, 30.9522137 40.8748376)",
283344429,False,,,tertiary,50,True,12.219,Saray Sokak,"LINESTRING (30.9521714 40.8746646, 30.9521303 40.8745592)",
