osmid,highway,oneway,reversed,length,maxspeed,lanes,ref,name,geometry
179784610,tertiary,False,False,24.485,,,,,"LINESTRING (29.0703153 37.5687276, 29.0701235 37.5688869)"
179784611,trunk_link,True,False,26.412,30,,,,"LINESTRING (29.0703153 37.5687276, 29.0704456 37.5685137)"
179784608,residential,False,True,56.338,,,,,"LINESTRING (29.076927 37.5693857, 29.0765217 37.5697775)"
686203645,trunk,True,False,143.087,50,2,D330,Denizli - Tavas Yolu,"LINESTRING (29.076927 37.5693857, 29.075348 37.5690865)"
369891124,residential,False,False,134.558,,,,,"LINESTRING (29.0693351 37.5695337, 29.0706558 37.5701408)"
369891124,residential,False,True,133.732,,,,,"LINESTRING (29.0693351 37.5695337, 29.0683951 37.5685896)"
687666479,tertiary,False,False,84.902,,,,,"LINESTRING (29.0693351 37.5695337, 29.0687244 37.5701242)"
687666479,tertiary,False,True,76.38499999999999,,,,,"LINESTRING (29.0693351 37.5695337, 29.0697375 37.5691701, 29.0699257 37.569032)"
179784608,residential,False,False,65.7,,,,,"LINESTRING (29.0759956 37.5701961, 29.0765217 37.5697775)"
179784608,residential,False,True,66.225,,,,,"LINESTRING (29.0759956 37.5701961, 29.0755094 37.5706502)"
367003143,residential,False,True,121.524,,,,,"LINESTRING (29.0759956 37.5701961, 29.0746549 37.5699408)"
179784608,residential,False,False,66.225,,,,,"LINESTRING (29.0755094 37.5706502, 29.0759956 37.5701961)"
179784608,residential,False,True,68.355,,,,,"LINESTRING (29.0755094 37.5706502, 29.0754668 37.571264)"
367003136,residential,False,False,69.116,,,,,"LINESTRING (29.0755094 37.5706502, 29.0752767 37.5708511, 29.07527 37.5709412, 29.0750427 37.5711267)"
179784621,tertiary,False,False,89.503,,,,,"LINESTRING (29.0681043 37.5707163, 29.0673368 37.5701892)"
179784621,tertiary,False,True,67.057,,,,,"LINESTRING (29.0681043 37.5707163, 29.0686257 37.5711555)"
687666479,tertiary,False,True,85.566,,,,,"LINESTRING (29.0681043 37.5707163, 29.0687244 37.5701242)"
179784621,tertiary,False,False,58.294,,,,,"LINESTRING (29.0691161 37.5715073, 29.0686257 37.5711555)"
179784621,tertiary,False,True,107.595,,,,,"LINESTRING (29.0691161 37.5715073, 29.0700423 37.5721377)"
367003146,residential,False,False,49.027,,,,,"LINESTRING (29.0691161 37.5715073, 29.0686835 37.5717845)"
367003146,residential,False,True,63.299,,,,,"LINESTRING (29.0691161 37.5715073, 29.0695945 37.5710827)"
179784591,secondary,False,False,24.689,50,,,,"LINESTRING (29.0754114 37.5720626, 29.0751335 37.5720906)"
179784608,residential,False,False,88.935,,,,,"LINESTRING (29.0754114 37.5720626, 29.0754668 37.571264)"
179784598,residential,False,True,36.03,,,,,"LINESTRING (29.0754114 37.5720626, 29.0754348 37.5722988, 29.075457 37.5723841)"
179784591,secondary,False,False,47.95,50,,,,"LINESTRING (29.0743747 37.5722269, 29.0738548 37.572354)"
367003135,residential,False,True,97.453,,,,,"LINESTRING (29.0743747 37.5722269, 29.0739167 37.5714292)"
179784591,secondary,False,True,68.719,50,,,,"LINESTRING (29.0743747 37.5722269, 29.0748889 37.5721152, 29.0751335 37.5720906)"
179784591,secondary,False,False,111.353,50,,,,"LINESTRING (29.0712665 37.5730172, 29.0700524 37.5732945)"
367900598,residential,False,False,46.831,,,,,"LINESTRING (29.0712665 37.5730172, 29.0710949 37.5734158)"
432447570,residential,False,True,75.966,,,,,"LINESTRING (29.0712665 37.5730172, 29.0719323 37.5734511)"
179784591,secondary,False,True,116.64600000000002,50,,,,"LINESTRING (29.0712665 37.5730172, 29.0716962 37.5729171, 29.0725265 37.5726966)"
179784621,tertiary,False,False,59.449,,,,,"LINESTRING (29.0712665 37.5730172, 29.0709931 37.5727848, 29.0707855 37.5726435)"
367900561,residential,False,True,49.083,,,,,"LINESTRING (29.0759569 37.5746042, 29.0754985 37.5743535)"
367900638,residential,False,False,16.859,,,,,"LINESTRING (29.0759569 37.5746042, 29.0760961 37.5747082)"
179784598,residential,False,False,108.57,,,,,"LINESTRING (29.0759569 37.5746042, 29.0759652 37.5743349, 29.0757848 37.5736425)"
179784598,residential,False,True,67.029,,,,,"LINESTRING (29.0759569 37.5746042, 29.075758 37.5749917, 29.0756354 37.5751485)"
179784615,residential,False,False,6.334,,,,,"LINESTRING (29.0741752 37.5749128, 29.0741197 37.5748766)"
367900572,residential,False,False,50.143,,,,,"LINESTRING (29.0741752 37.5749128, 29.074621 37.5746326)"
179784615,residential,False,True,126.48100000000001,,,,,"LINESTRING (29.0741752 37.5749128, 29.0743352 37.5750962, 29.0746107 37.5752495, 29.075015 37.5753935, 29.0753094 37.5755763)"
179784598,residential,False,False,44.418,,,,,"LINESTRING (29.0753094 37.5755763, 29.0755713 37.575235)"
179784598,residential,False,True,49.846000000000004,,,,,"LINESTRING (29.0753094 37.5755763, 29.0752691 37.5756287, 29.0750453 37.5757929, 29.0748779 37.5758519)"
179784615,residential,False,False,126.481,,,,,"LINESTRING (29.0753094 37.5755763, 29.075015 37.5753935, 29.0746107 37.5752495, 29.0743352 37.5750962, 29.0741752 37.5749128)"
179784615,residential,False,True,86.179,,,,,"LINESTRING (29.0753094 37.5755763, 29.0756159 37.5757677, 29.0760992 37.5760327)"
367003133,residential,False,False,54.176,,,,,"LINESTRING (29.075348 37.5690865, 29.0750373 37.5695069)"
686203645,trunk,True,False,129.023,50,2,D330,Denizli - Tavas Yolu,"LINESTRING (29.075348 37.5690865, 29.0739214 37.5688262)"
367003133,residential,False,False,58.853,,,,,"LINESTRING (29.0750373 37.5695069, 29.0746549 37.5699408)"
367003133,residential,False,True,54.176,,,,,"LINESTRING (29.0750373 37.5695069, 29.075348 37.5690865)"
367003145,residential,False,False,134.243,,,,,"LINESTRING (29.0750373 37.5695069, 29.0765217 37.5697775)"
367003145,residential,False,True,121.256,,,,,"LINESTRING (29.0750373 37.5695069, 29.0736985 37.5692557)"
367003133,residential,False,False,69.783,,,,,"LINESTRING (29.0736651 37.5709995, 29.0730365 37.5713811)"
367003133,residential,False,True,29.241,,,,,"LINESTRING (29.0736651 37.5709995, 29.0738626 37.5707882)"
367003135,residential,False,False,27.029,,,,,"LINESTRING (29.0736651 37.5709995, 29.0737928 37.5712205)"
367003135,residential,False,True,48.556,,,,,"LINESTRING (29.0736651 37.5709995, 29.0733939 37.5706194)"
367003133,residential,False,False,107.112,,,,,"LINESTRING (29.0730365 37.5713811, 29.0721738 37.5720596)"
367003133,residential,False,True,69.783,,,,,"LINESTRING (29.0730365 37.5713811, 29.0736651 37.5709995)"
367900630,residential,False,False,48.997,,,,,"LINESTRING (29.0730365 37.5713811, 29.0734003 37.5717143)"
367900630,residential,False,True,38.554,,,,,"LINESTRING (29.0730365 37.5713811, 29.0726566 37.5712092)"
367003133,residential,False,True,107.112,,,,,"LINESTRING (29.0721738 37.5720596, 29.0730365 37.5713811)"
367900606,residential,False,True,17.022,,,,,"LINESTRING (29.0721738 37.5720596, 29.0720795 37.571926)"
367003133,residential,False,False,45.888,,,,,"LINESTRING (29.0721738 37.5720596, 29.0723678 37.5723193, 29.072412 37.5724245)"
367003133,residential,False,True,31.895,,,,,"LINESTRING (29.0725265 37.5726966, 29.072412 37.5724245)"
367900632,residential,False,True,51.78,,,,,"LINESTRING (29.0725265 37.5726966, 29.0727122 37.5731384)"
179784591,secondary,False,False,116.64600000000002,50,,,,"LINESTRING (29.0725265 37.5726966, 29.0716962 37.5729171, 29.0712665 37.5730172)"
179784591,secondary,False,True,123.116,50,,,,"LINESTRING (29.0725265 37.5726966, 29.0733796 37.5724701, 29.0738548 37.572354)"
367003136,residential,False,False,110.607,,,,,"LINESTRING (29.0750427 37.5711267, 29.0738626 37.5707882)"
367900586,residential,False,False,15.326,,,,,"LINESTRING (29.0750427 37.5711267, 29.0751733 37.5712177)"
367003136,residential,False,True,69.116,,,,,"LINESTRING (29.0750427 37.5711267, 29.07527 37.5709412, 29.0752767 37.5708511, 29.0755094 37.5706502)"
367003133,residential,False,False,29.241,,,,,"LINESTRING (29.0738626 37.5707882, 29.0736651 37.5709995)"
367003133,residential,False,True,88.878,,,,,"LINESTRING (29.0738626 37.5707882, 29.074463 37.570146)"
367003136,residential,False,False,45.372,,,,,"LINESTRING (29.0738626 37.5707882, 29.0733939 37.5706194)"
367003136,residential,False,True,110.607,,,,,"LINESTRING (29.0738626 37.5707882, 29.0750427 37.5711267)"
367003136,residential,False,False,61.752,,,,,"LINESTRING (29.0725951 37.5703317, 29.0719981 37.570041)"
367003136,residential,False,True,5.238,,,,,"LINESTRING (29.0725951 37.5703317, 29.0726492 37.5703512)"
367003139,residential,False,False,63.105999999999995,,,,,"LINESTRING (29.0725951 37.5703317, 29.0726687 37.5702839, 29.0730766 37.5699129)"
367003136,residential,False,True,130.351,,,,,"LINESTRING (29.0699257 37.569032, 29.0711859 37.5696456)"
687666479,tertiary,False,True,23.754,,,,,"LINESTRING (29.0699257 37.569032, 29.0701235 37.5688869)"
687666479,tertiary,False,False,76.38499999999999,,,,,"LINESTRING (29.0699257 37.569032, 29.0697375 37.5691701, 29.0693351 37.5695337)"
179784610,tertiary,False,True,24.485,,,,,"LINESTRING (29.0701235 37.5688869, 29.0703153 37.5687276)"
687666479,tertiary,False,False,23.754,,,,,"LINESTRING (29.0701235 37.5688869, 29.0699257 37.569032)"
415372576,residential,False,False,166.458,,,,,"LINESTRING (29.0701235 37.5688869, 29.0705354 37.5690436, 29.070823 37.5690967, 29.0711641 37.5691285, 29.0714315 37.5692239, 29.0719197 37.5693087)"
367003139,residential,False,True,28.314,,,,,"LINESTRING (29.0719197 37.5693087, 29.0721938 37.5694415)"
415372576,residential,False,False,69.966,,,,,"LINESTRING (29.0719197 37.5693087, 29.0724213 37.568821)"
415372576,residential,False,True,166.458,,,,,"LINESTRING (29.0719197 37.5693087, 29.0714315 37.5692239, 29.0711641 37.5691285, 29.070823 37.5690967, 29.0705354 37.5690436, 29.0701235 37.5688869)"
415372576,residential,False,True,69.966,,,,,"LINESTRING (29.0724213 37.568821, 29.0719197 37.5693087)"
367900589,residential,False,False,174.098,,,,,"LINESTRING (29.0724213 37.568821, 29.0717908 37.5687255, 29.071312 37.5687426, 29.0704771 37.5685997)"
415372576,residential,False,False,72.132,,,,,"LINESTRING (29.0724213 37.568821, 29.0730499 37.5689429, 29.0731962 37.5690135)"
367003140,residential,False,True,91.349,,,,,"LINESTRING (29.0736985 37.5692557, 29.0730766 37.5699129)"
367003145,residential,False,False,121.256,,,,,"LINESTRING (29.0736985 37.5692557, 29.0750373 37.5695069)"
415372576,residential,False,False,51.641,,,,,"LINESTRING (29.0736985 37.5692557, 29.0739214 37.5688262)"
415372576,residential,False,True,51.819,,,,,"LINESTRING (29.0736985 37.5692557, 29.0731962 37.5690135)"
