osmid,oneway,lanes,highway,reversed,length,geometry,name,maxspeed
894684363,True,3,tertiary_link,False,63.385000000000005,"LINESTRING (32.4872716 37.8775283, 32.4872363 37.8772218, 32.4872377 37.8771628, 32.4872527 37.8771171, 32.4872763 37.8770705, 32.4873157 37.8770235, 32.4873565 37.8769859)",,
1193421860,True,,primary,False,117.89799999999998,"LINESTRING (32.4872716 37.8775283, 32.4872135 37.8773586, 32.4871826 37.8772499, 32.4871472 37.8771058, 32.4871282 37.8770276, 32.4871039 37.876955, 32.4870783 37.876883, 32.4870498 37.8768056, 32.4870115 37.876712, 32.486921 37.8765062)",,
1026512947,True,3,primary,False,202.769,"LINESTRING (32.486921 37.8765062, 32.486878 37.8764346, 32.486835 37.8763694, 32.4866181 37.8760843, 32.4865044 37.8759588, 32.4855948 37.8750174)",Vatan Caddesi,
80797864,True,,tertiary,False,159.722,"LINESTRING (32.4879827 37.8767867, 32.4894668 37.8766698, 32.4896278 37.8766669, 32.4897946 37.8766767)",Sultanşah Caddesi,
80797864,True,,tertiary,False,109.284,"LINESTRING (32.4899562 37.8766782, 32.4911991 37.8767369)",Sultanşah Caddesi,
212650689,False,,residential,True,115.568,"LINESTRING (32.4899562 37.8766782, 32.4900084 37.876646, 32.4900498 37.8765945, 32.4901061 37.8765077, 32.4902322 37.8764357, 32.4906586 37.8763277, 32.4910962 37.8762589)",Başarbey Sokağı,
1020845905,True,,secondary,False,59.412000000000006,"LINESTRING (32.4930839 37.8745906, 32.4930288 37.8745487, 32.4929755 37.8745214, 32.4929327 37.8745056, 32.4929007 37.8744983, 32.492853 37.8744873, 32.4927859 37.8744871, 32.4924494 37.8744517)",Ankara Caddesi,
1020845907,True,,secondary,False,117.437,"LINESTRING (32.4924494 37.8744517, 32.4923074 37.8744593, 32.4921371 37.8744497, 32.491988 37.8744272, 32.4918794 37.8744078, 32.4917823 37.8743911, 32.4916706 37.874367, 32.491505 37.8743213, 32.4913712 37.8742687, 32.491283 37.8742265, 32.4911814 37.8741783)",Alaaddin Bulvarı,
1026812765,True,,secondary,False,68.39,"LINESTRING (32.4894093 37.8736632, 32.4892733 37.8736315, 32.4891733 37.873617, 32.4890779 37.8736085, 32.488983 37.873609, 32.488899 37.8736114, 32.4888097 37.8736174, 32.4887237 37.8736227, 32.4886394 37.8736301)",Abdül Ezel Paşa Caddesi,
1193415920,True,,secondary,False,72.94800000000001,"LINESTRING (32.4886394 37.8736301, 32.4883258 37.8736682, 32.4878168 37.8737235)",Müneccimbaşı Sokak,
54781709,False,,residential,True,41.566,"LINESTRING (32.4859051 37.8740535, 32.486117 37.8743878)",Battal Aziz Sokak,
1026180135,True,2,secondary,False,73.352,"LINESTRING (32.4859051 37.8740535, 32.4858395 37.8740945, 32.4857031 37.8741933, 32.4855572 37.8743357, 32.4854516 37.8744484, 32.4853542 37.8745459)",Müneccimbaşı Sokak,
366463746,True,,tertiary_link,False,44.92700000000001,"LINESTRING (32.4872768 37.8767876, 32.4872004 37.8767523, 32.487123 37.8767067, 32.4870458 37.8766506, 32.4869859 37.8765903, 32.486921 37.8765062)",,
1193421862,True,,primary,False,23.133000000000003,"LINESTRING (32.4872768 37.8767876, 32.4873152 37.876882, 32.4873565 37.8769859)",,
690191751,True,3,primary,False,106.837,"LINESTRING (32.4874387 37.8773294, 32.4876273 37.8782786)",Ahmet Hilmi Nalçacı Caddesi,
213308313,False,,residential,False,44.616,"LINESTRING (32.4886308 37.8803502, 32.4890748 37.8801548)",Gördes Sokağı,
690191751,True,3,primary,False,105.138,"LINESTRING (32.4886308 37.8803502, 32.4892083 37.8811786)",Ahmet Hilmi Nalçacı Caddesi,
264732366,False,,residential,True,58.088,"LINESTRING (32.4828459 37.8809123, 32.4834196 37.8806518)",Seraser Sokak,
888745667,True,,primary,False,28.274,"LINESTRING (32.482403 37.8734788, 32.4827251 37.873476)",Vatan Caddesi,
1122902435,True,,primary,False,22.132,"LINESTRING (32.48181 37.8734947, 32.4818971 37.8734926, 32.482062 37.8734881)",Vatan Caddesi,
147851959,True,,residential,False,33.823,"LINESTRING (32.484126 37.8736122, 32.4844748 37.8734829)",Sündüz Sokak,
888745667,True,,primary,False,76.90299999999999,"LINESTRING (32.484126 37.8736122, 32.4844076 37.8737668, 32.4847173 37.8739692, 32.4848024 37.8740479)",Vatan Caddesi,
147850492,True,,primary,False,36.161,"LINESTRING (32.4824083 37.8736869, 32.4823128 37.8736576, 32.4822721 37.8736254, 32.4822685 37.873564, 32.4823022 37.8735318, 32.482403 37.8734788)",,
