osmid,oneway,lanes,highway,reversed,length,geometry,name,ref,maxspeed,junction
5153412,True,,secondary,False,37.568,"LINESTRING (28.5820384 41.0240557, 28.5819614 41.02385, 28.5819204 41.0237298)",Gölboyu Caddesi,,,
5153406,True,,residential,False,63.301,"LINESTRING (28.5819204 41.0237298, 28.5815286 41.0239593, 28.5813075 41.0240604)",Karaağaç Sokağı,,,
5153412,True,,secondary,False,49.138,"LINESTRING (28.5819204 41.0237298, 28.5817516 41.0235642, 28.5815421 41.023393)",Gölboyu Caddesi,,,
458087465,True,,residential,False,14.805,"LINESTRING (28.5815421 41.023393, 28.5813985 41.0233156)",Kemal Atatürk Caddesi,,,
945887268,True,,secondary_link,False,37.126000000000005,"LINESTRING (28.5815421 41.023393, 28.5815098 41.023353, 28.581512 41.0232929, 28.5815589 41.0232094, 28.5816224 41.0231927, 28.5817275 41.0231607)",,,,
1064440622,True,,secondary_link,False,15.154,"LINESTRING (28.5815421 41.023393, 28.5815444 41.0233548, 28.5816273 41.0232793)",,,,
5153410,True,,residential,False,76.535,"LINESTRING (28.5808227 41.0231449, 28.5799148 41.0232126)",Mimar Sinan Caddesi,,,
525136837,False,1,residential,False,11.736,"LINESTRING (28.5808227 41.0231449, 28.580834 41.0230397)",Kemal Atatürk Caddesi,,,
922988464,True,,residential,False,59.467,"LINESTRING (28.5808227 41.0231449, 28.580727 41.0236748)",Kamelya 4. Sokağı,,,
5153410,True,,residential,False,42.955,"LINESTRING (28.57973 41.0232404, 28.5794198 41.0231885, 28.5792371 41.0231386)",Mimar Sinan Caddesi,,,
562331023,True,,residential,False,68.661,"LINESTRING (28.5792371 41.0231386, 28.5788067 41.0230026, 28.5786297 41.0229748, 28.5784595 41.0229875)",Mimar Sinan Caddesi,,,
562331029,False,,residential,False,93.501,"LINESTRING (28.5792371 41.0231386, 28.5792831 41.0234961, 28.5793125 41.0237683, 28.5792548 41.0239723)",,,,
232114566,True,,residential,False,16.051,"LINESTRING (28.5784595 41.0229875, 28.5782985 41.0230655)",Yenimahalle Sokağı,,,
232114580,False,,residential,False,20.162,"LINESTRING (28.5784595 41.0229875, 28.5785379 41.0228161)",Kaleiçi Caddesi,,,
5153420,True,,residential,False,4.782,"LINESTRING (28.5829316 41.0229862, 28.5829326 41.0230292)",Barışcan Sokağı,,,
562331028,False,,secondary,False,10.585,"LINESTRING (28.5829316 41.0229862, 28.5830567 41.0229738)",Nutuk Caddesi,,,
945887267,False,,residential,True,113.482,"LINESTRING (28.5842737 41.0228957, 28.584047 41.022918, 28.5837543 41.0229491, 28.583317 41.0229903, 28.5829326 41.0230292)",,,,
1247006942,True,,tertiary,False,47.034,"LINESTRING (28.5842737 41.0228957, 28.5842452 41.0227877, 28.5841988 41.0226752, 28.5841428 41.0225853, 28.5840752 41.0225043)",Şehit Serdar Erdal Sokağı,,,
5153407,True,,tertiary,False,73.461,"LINESTRING (28.5846846 41.0234791, 28.5842737 41.0228957)",Şehit Serdar Erdal Sokağı,,,
682058871,False,,secondary,False,38.620999999999995,"LINESTRING (28.5753783 41.0232117, 28.5755668 41.0233291, 28.5757621 41.0233986)",Pazar Caddesi,,,
682058871,False,,secondary,True,57.919,"LINESTRING (28.5771966 41.0238653, 28.5765511 41.0236805)",Pazar Caddesi,,,
682058871,False,,secondary,False,68.56700000000001,"LINESTRING (28.5771966 41.0238653, 28.5773191 41.0238853, 28.577766 41.0239584, 28.5779801 41.024031)",Pazar Caddesi,,,
828612349,False,,residential,True,34.085,"LINESTRING (28.5771966 41.0238653, 28.5772017 41.0236398, 28.577191 41.0235592)",Parlak Sokağı,,,
682058866,True,3,trunk,False,43.711,"LINESTRING (28.5787883 41.0199713, 28.5782694 41.0199359)",,D-100,80,
945901924,True,1,residential,False,50.571000000000005,"LINESTRING (28.5787883 41.0199713, 28.5786107 41.0200109, 28.5785421 41.020024, 28.5784699 41.020055, 28.5784384 41.020087, 28.5784299 41.0201045, 28.5783963 41.0202427)",,,,
682058866,True,3,trunk,False,649.06,"LINESTRING (28.5854136 41.0234378, 28.585276 41.0233425, 28.5843959 41.0226408, 28.5838406 41.0221988, 28.5831859 41.0216957, 28.5828472 41.0214417, 28.5824987 41.0211877, 28.5820976 41.0209483, 28.5818143 41.020797, 28.5815386 41.0206649, 28.5811038 41.0204909, 28.5808783 41.0204089, 28.58065 41.020333, 28.5803647 41.0202507, 28.5800242 41.0201645, 28.5797878 41.0201044, 28.579517 41.0200553, 28.5793246 41.0200271)",,D-100,80,
945887266,True,,tertiary_link,False,106.423,"LINESTRING (28.5854136 41.0234378, 28.5852924 41.0233975, 28.5851406 41.0233245, 28.5844756 41.0228062)",,,,
232114591,False,,residential,False,53.299,"LINESTRING (28.5815475 41.0245984, 28.5817043 41.0250629)",Saklı Sokağı,,,
945991181,True,,residential,False,57.561,"LINESTRING (28.5815475 41.0245984, 28.5822085 41.0244595)",Aslı Sokağı,,,
458056055,False,,residential,True,104.34100000000001,"LINESTRING (28.5815475 41.0245984, 28.5810099 41.0246876, 28.5808709 41.0247031, 28.5806899 41.0246788, 28.5804662 41.0245966, 28.5803738 41.0245386)",Aslı Sokağı,,,
232114602,False,,residential,True,40.345,"LINESTRING (28.5757621 41.0233986, 28.5759413 41.0230619)",Yörük Ali Efe Sokağı,,,
682058871,False,,secondary,False,73.379,"LINESTRING (28.5757621 41.0233986, 28.5764606 41.0236622, 28.5765511 41.0236805)",Pazar Caddesi,,,
682058871,False,,secondary,True,38.620999999999995,"LINESTRING (28.5757621 41.0233986, 28.5755668 41.0233291, 28.5753783 41.0232117)",Pazar Caddesi,,,
828612353,True,,residential,False,54.768,"LINESTRING (28.5798241 41.0237278, 28.57973 41.0232404)",Cami Sokağı,,,
922988463,True,,residential,False,75.973,"LINESTRING (28.5798241 41.0237278, 28.580727 41.0236748)",Vatan 4. Caddesi,,,
828612353,True,,residential,False,42.606,"LINESTRING (28.5799111 41.0241053, 28.5798241 41.0237278)",Cami Sokağı,,,
945991182,False,,residential,True,33.908,"LINESTRING (28.5799111 41.0241053, 28.5795082 41.0240809)",Karaağaç Sokağı,,,
945991183,False,,residential,True,61.872,"LINESTRING (28.5799111 41.0241053, 28.5801519 41.024329, 28.5803738 41.0245386)",Cami Sokağı,,,
232114592,False,,residential,False,21.087,"LINESTRING (28.5790144 41.0239169, 28.5792548 41.0239723)",Pervin Sokağı,,,
232114592,False,,residential,True,47.277,"LINESTRING (28.5790144 41.0239169, 28.5784769 41.0237891)",Pervin Sokağı,,,
828612354,True,,residential,False,54.138,"LINESTRING (28.5790144 41.0239169, 28.5787272 41.0243529)",Algan Sokağı,,,
682058871,False,,secondary,False,51.981,"LINESTRING (28.5787272 41.0243529, 28.5792674 41.0245819)",Pazar Caddesi,,,
682058871,False,,secondary,True,72.175,"LINESTRING (28.5787272 41.0243529, 28.5779801 41.024031)",Pazar Caddesi,,,
232114581,False,,residential,False,73.362,"LINESTRING (28.5829928 41.0223158, 28.5830567 41.0229738)",Saydağ Sokağı,,,
232114581,False,,residential,True,63.739,"LINESTRING (28.5829928 41.0223158, 28.5829589 41.0218631, 28.5828822 41.0217582)",Saydağ Sokağı,,,
744172226,False,,residential,True,94.653,"LINESTRING (28.5829928 41.0223158, 28.5826975 41.0224115, 28.5824373 41.022455, 28.5820498 41.0225096, 28.5819043 41.0225202)",Gazhane Sokağı,,,
945991186,False,,residential,False,58.346,"LINESTRING (28.5765945 41.0232421, 28.5759413 41.0230619)",Yenimahalle Sokağı,,,
945991187,False,,residential,True,32.985,"LINESTRING (28.5765945 41.0232421, 28.5765708 41.022946)",Yahya Kaptan Sokağı,,,
562331025,False,,residential,False,49.134,"LINESTRING (28.5765945 41.0232421, 28.5765955 41.0235204, 28.5765511 41.0236805)",Yahya Kaptan Sokağı,,,
232114592,False,,residential,True,24.448,"LINESTRING (28.5795082 41.0240809, 28.5792548 41.0239723)",Pervin Sokağı,,,
945991182,False,,residential,False,33.908,"LINESTRING (28.5795082 41.0240809, 28.5799111 41.0241053)",Karaağaç Sokağı,,,
945991185,True,,residential,False,25.017000000000003,"LINESTRING (28.5795082 41.0240809, 28.5795627 41.0241621, 28.57964 41.0242827)",Pervin Sokağı,,,
232114572,False,,residential,False,63.711,"LINESTRING (28.5750722 41.0203667, 28.5752609 41.0209217)",Filiz 2 Sokağı,,,
232114583,True,,residential,False,26.767,"LINESTRING (28.5750722 41.0203667, 28.5753806 41.020305)",Seçkin Sokağı,,,
232114592,False,,residential,False,47.277,"LINESTRING (28.5784769 41.0237891, 28.5790144 41.0239169)",Pervin Sokağı,,,
232114592,False,,residential,True,44.827,"LINESTRING (28.5784769 41.0237891, 28.5779657 41.0236717)",Pervin Sokağı,,,
562331006,False,,residential,False,82.292,"LINESTRING (28.5784769 41.0237891, 28.5784673 41.0235928, 28.5784107 41.0233398, 28.5782985 41.0230655)",,,,
682058871,False,,secondary,False,57.919,"LINESTRING (28.5765511 41.0236805, 28.5771966 41.0238653)",Pazar Caddesi,,,
562331025,False,,residential,True,49.134,"LINESTRING (28.5765511 41.0236805, 28.5765955 41.0235204, 28.5765945 41.0232421)",Yahya Kaptan Sokağı,,,
682058871,False,,secondary,True,73.379,"LINESTRING (28.5765511 41.0236805, 28.5764606 41.0236622, 28.5757621 41.0233986)",Pazar Caddesi,,,
458060342,True,,residential,False,71.359,"LINESTRING (28.5767405 41.0203967, 28.5767995 41.0210369)",Çınar 1 Sokağı,,,
742340275,True,,residential,False,139.964,"LINESTRING (28.5767405 41.0203967, 28.5772747 41.020347, 28.5776761 41.0203097, 28.5783963 41.0202427)",Yurt Sokağı,,,
525137153,True,1,tertiary,False,45.044,"LINESTRING (28.5773724 41.0211469, 28.5769436 41.0213907)",Enverpaşa Caddesi,,,
5153410,True,,residential,False,15.808,"LINESTRING (28.5799148 41.0232126, 28.57973 41.0232404)",Mimar Sinan Caddesi,,,
525141613,False,,residential,True,87.839,"LINESTRING (28.5799148 41.0232126, 28.5798651 41.0229518, 28.5797913 41.022804, 28.5797095 41.0226361, 28.5796995 41.0224466)",Hamam Sokağı,,,
232114566,True,,residential,False,25.068,"LINESTRING (28.5779177 41.0232116, 28.577623 41.0232489)",Yenimahalle Sokağı,,,
562331031,True,,residential,False,53.097,"LINESTRING (28.5779177 41.0232116, 28.5777522 41.0227507)",Çiftlik Sokağı,,,
232114592,False,,residential,False,44.827,"LINESTRING (28.5779657 41.0236717, 28.5784769 41.0237891)",Pervin Sokağı,,,
562331031,True,,residential,False,11.234,"LINESTRING (28.5779657 41.0236717, 28.5779567 41.0235709)",Çiftlik Sokağı,,,
232114572,False,,residential,False,64.51,"LINESTRING (28.5752609 41.0209217, 28.575516 41.021469)",Filiz 2 Sokağı,,,
232114572,False,,residential,True,63.711,"LINESTRING (28.5752609 41.0209217, 28.5750722 41.0203667)",Filiz 2 Sokağı,,,
232114576,True,,residential,False,82.611,"LINESTRING (28.5752609 41.0209217, 28.5743102 41.0211153)",Yelken Sokağı,,,
232114568,False,,residential,True,36.547,"LINESTRING (28.5804911 41.0215757, 28.5807397 41.0218456)",Şevki Arı Caddesi,,,
232114590,True,,tertiary,False,25.285,"LINESTRING (28.5755068 41.0205115, 28.5753806 41.020305)",Kumsallar Sokağı,,,
742340275,True,,residential,False,54.284,"LINESTRING (28.5755068 41.0205115, 28.576149 41.0204518)",Yurt Sokağı,,,
232114562,False,,residential,False,11.09,"LINESTRING (28.5773769 41.0227827, 28.5775074 41.0227668)",Mimar Sinan Caddesi,,,
742340274,True,,tertiary,False,17.69,"LINESTRING (28.5773769 41.0227827, 28.5773191 41.0226297)",Bostan Sokağı,,,
232114562,False,,residential,True,70.03399999999999,"LINESTRING (28.5773769 41.0227827, 28.5769428 41.0228642, 28.5765708 41.022946)",Mimar Sinan Caddesi,,,
232114580,False,,residential,True,31.935,"LINESTRING (28.578622 41.022536, 28.5785379 41.0228161)",Kaleiçi Caddesi,,,
562331030,False,,residential,True,90.938,"LINESTRING (28.578622 41.022536, 28.5796995 41.0224466)",Devlet Caddesi,,,
232114591,False,,residential,True,53.299,"LINESTRING (28.5817043 41.0250629, 28.5815475 41.0245984)",Saklı Sokağı,,,
945991174,False,,secondary,False,112.268,"LINESTRING (28.5817043 41.0250629, 28.5803682 41.0251208)",Abdurrahman Ereke Caddesi,,,
945991174,False,,secondary,True,64.611,"LINESTRING (28.5817043 41.0250629, 28.5824745 41.0250654)",Abdurrahman Ereke Caddesi,,,
232114574,False,,residential,False,33.63,"LINESTRING (28.5767995 41.0210369, 28.5764035 41.0210839)",Ender Sokağı,,,
458060342,True,,residential,False,42.146,"LINESTRING (28.5767995 41.0210369, 28.5768401 41.0212318, 28.5768702 41.0213225, 28.5769001 41.0213567, 28.5769436 41.0213907)",Çınar 1 Sokağı,,,
232114562,False,,residential,False,20.614,"LINESTRING (28.5775074 41.0227668, 28.5777522 41.0227507)",Mimar Sinan Caddesi,,,
232114562,False,,residential,True,11.09,"LINESTRING (28.5775074 41.0227668, 28.5773769 41.0227827)",Mimar Sinan Caddesi,,,
562331026,True,,residential,False,25.208,"LINESTRING (28.5775074 41.0227668, 28.5775738 41.0229879)",Değirmen 2. Sokağı,,,
232114552,False,,residential,False,73.458,"LINESTRING (28.576149 41.0204518, 28.5764035 41.0210839)",Başçavuş Sokağı,,,
742340275,True,,residential,False,50.0,"LINESTRING (28.576149 41.0204518, 28.5767405 41.0203967)",Yurt Sokağı,,,
232114568,False,,residential,True,15.333,"LINESTRING (28.5809694 41.0222826, 28.5810103 41.022417)",Şevki Arı Caddesi,,,
232114568,False,,residential,False,52.396,"LINESTRING (28.5809694 41.0222826, 28.580878 41.0220652, 28.5807397 41.0218456)",Şevki Arı Caddesi,,,
232114569,False,,residential,True,168.064,"LINESTRING (28.5809694 41.0222826, 28.5822477 41.0214217, 28.5824723 41.0212835)",2. Bahçe Sokağı,,,
232114553,True,,residential,False,41.224,"LINESTRING (28.5810867 41.0237292, 28.5813075 41.0240604)",Vatan 4. Caddesi,,,
232114553,True,,residential,False,30.775,"LINESTRING (28.580727 41.0236748, 28.5810867 41.0237292)",Vatan 4. Caddesi,,,
232114585,False,,residential,True,65.701,"LINESTRING (28.5819043 41.0225202, 28.5819264 41.0227919, 28.5819137 41.0231104)",4. Bahçe Sokağı,,,
232114600,False,,residential,True,35.028999999999996,"LINESTRING (28.5819043 41.0225202, 28.5817373 41.0225227, 28.5814879 41.0225049)",Gazhane Sokağı,,,
744172226,False,,residential,False,94.653,"LINESTRING (28.5819043 41.0225202, 28.5820498 41.0225096, 28.5824373 41.022455, 28.5826975 41.0224115, 28.5829928 41.0223158)",Gazhane Sokağı,,,
525136837,False,1,residential,False,18.234,"LINESTRING (28.579854 41.0217644, 28.5797276 41.021631)",Kemal Atatürk Caddesi,,,
525136837,False,1,residential,True,27.364,"LINESTRING (28.579854 41.0217644, 28.5800567 41.0219572)",Kemal Atatürk Caddesi,,,
232114599,True,,residential,False,108.35,"LINESTRING (28.579854 41.0217644, 28.5793578 41.0219784, 28.5787308 41.0222454)",Kaleiçi Caddesi,,,
232114581,False,,residential,True,73.362,"LINESTRING (28.5830567 41.0229738, 28.5829928 41.0223158)",Saydağ Sokağı,,,
562331028,False,,secondary,True,10.585,"LINESTRING (28.5830567 41.0229738, 28.5829316 41.0229862)",Nutuk Caddesi,,,
232114572,False,,residential,True,64.51,"LINESTRING (28.575516 41.021469, 28.5752609 41.0209217)",Filiz 2 Sokağı,,,
403395622,False,,residential,False,43.307,"LINESTRING (28.575516 41.021469, 28.5750142 41.0213776)",Kervansaray Sokağı,,,
403395622,False,,residential,True,83.156,"LINESTRING (28.575516 41.021469, 28.5756119 41.0214865, 28.5758494 41.0215469, 28.5762192 41.0216275, 28.5764689 41.0216734)",Kervansaray Sokağı,,,
232114592,False,,residential,False,24.448,"LINESTRING (28.5792548 41.0239723, 28.5795082 41.0240809)",Pervin Sokağı,,,
232114592,False,,residential,True,21.087,"LINESTRING (28.5792548 41.0239723, 28.5790144 41.0239169)",Pervin Sokağı,,,
562331029,False,,residential,True,93.501,"LINESTRING (28.5792548 41.0239723, 28.5793125 41.0237683, 28.5792831 41.0234961, 28.5792371 41.0231386)",,,,
232114562,False,,residential,True,44.848,"LINESTRING (28.5765708 41.022946, 28.5760414 41.0228899)",Mimar Sinan Caddesi,,,
945991187,False,,residential,False,32.985,"LINESTRING (28.5765708 41.022946, 28.5765945 41.0232421)",Yahya Kaptan Sokağı,,,
232114562,False,,residential,False,70.03399999999999,"LINESTRING (28.5765708 41.022946, 28.5769428 41.0228642, 28.5773769 41.0227827)",Mimar Sinan Caddesi,,,
828612346,False,,residential,True,85.97800000000001,"LINESTRING (28.5765708 41.022946, 28.5768744 41.0230104, 28.5771963 41.0230347, 28.5774323 41.0230246, 28.5775738 41.0229879)",Değirmen Sokağı,,,
232114566,True,,residential,False,5.714,"LINESTRING (28.577623 41.0232489, 28.577555 41.0232519)",Yenimahalle Sokağı,,,
945901925,True,,residential,False,38.478,"LINESTRING (28.5783963 41.0202427, 28.5784016 41.0201364, 28.5783726 41.0200167, 28.5783314 41.0199584, 28.5782694 41.0199359)",,,,
945991197,True,1,residential,False,43.235,"LINESTRING (28.5783963 41.0202427, 28.578431 41.0203467, 28.5785608 41.0206107)",Kemal Atatürk Caddesi,,,
562331031,True,,residential,False,39.971,"LINESTRING (28.5779801 41.024031, 28.5779657 41.0236717)",Çiftlik Sokağı,,,
682058871,False,,secondary,False,72.175,"LINESTRING (28.5779801 41.024031, 28.5787272 41.0243529)",Pazar Caddesi,,,
682058871,False,,secondary,True,68.567,"LINESTRING (28.5779801 41.024031, 28.577766 41.0239584, 28.5773191 41.0238853, 28.5771966 41.0238653)",Pazar Caddesi,,,
232114562,False,,residential,False,44.848,"LINESTRING (28.5760414 41.0228899, 28.5765708 41.022946)",Mimar Sinan Caddesi,,,
232114602,False,,residential,False,20.892,"LINESTRING (28.5760414 41.0228899, 28.5760078 41.0229518, 28.5759413 41.0230619)",Yörük Ali Efe Sokağı,,,
"[232114602, 458057623]",False,,residential,True,97.13,"LINESTRING (28.5760414 41.0228899, 28.5760315 41.0225092, 28.5766845 41.0225179)","['Yörük Ali Efe Sokağı', 'Çeşme 2. Sokağı']",,,
828612350,False,,residential,True,57.569,"LINESTRING (28.5760414 41.0228899, 28.5764008 41.022828, 28.5767035 41.0227555)",Nenehatun Sokağı,,,
232114552,False,,residential,True,73.458,"LINESTRING (28.5764035 41.0210839, 28.576149 41.0204518)",Başçavuş Sokağı,,,
232114574,False,,residential,False,32.557,"LINESTRING (28.5764035 41.0210839, 28.5760289 41.0211604)",Ender Sokağı,,,
232114574,False,,residential,True,33.63,"LINESTRING (28.5764035 41.0210839, 28.5767995 41.0210369)",Ender Sokağı,,,
525137153,True,1,tertiary,False,109.97600000000001,"LINESTRING (28.5797954 41.0202951, 28.5796584 41.0203108, 28.5795007 41.0203424, 28.5792588 41.0203925, 28.5790299 41.0204396, 28.5785608 41.0206107)",Enverpaşa Caddesi,,,
828612357,True,,residential,False,118.57000000000001,"LINESTRING (28.5813075 41.0240604, 28.5811475 41.0241069, 28.5809259 41.0241252, 28.5807731 41.0241062, 28.5806255 41.02409, 28.5802782 41.0240991, 28.5800526 41.0240973, 28.5799111 41.0241053)",Karaağaç Sokağı,,,
403395623,True,,residential,False,64.765,"LINESTRING (28.5743102 41.0211153, 28.5741763 41.020594, 28.5741602 41.020544)",Kayıkhane Sokağı,,,
719674611,True,3,primary_link,False,80.42699999999999,"LINESTRING (28.5747669 41.0198428, 28.5747129 41.0198384, 28.5742019 41.0198009, 28.5738134 41.0197681)",,,,
525135710,False,1,residential,False,45.674,"LINESTRING (28.5803691 41.0205651, 28.5802027 41.0206184, 28.5798814 41.0207469)",Ihlamur Sokağı,,,
525136044,True,1,residential,False,60.212,"LINESTRING (28.5803691 41.0205651, 28.5802138 41.020401, 28.5801426 41.0203563, 28.5800589 41.0203347, 28.5799341 41.0203085, 28.5797954 41.0202951)",Ihlamur Çiçeği Sokağı,,,
525137153,True,1,tertiary,False,82.425,"LINESTRING (28.5781924 41.02074, 28.577863 41.0208836, 28.5773724 41.0211469)",Enverpaşa Caddesi,,,
562331027,True,,residential,False,148.368,"LINESTRING (28.5781924 41.02074, 28.5786258 41.0217921, 28.5787101 41.0220158)",Mektep Caddesi,,,
232114568,False,,residential,False,15.333,"LINESTRING (28.5810103 41.022417, 28.5809694 41.0222826)",Şevki Arı Caddesi,,,
232114600,False,,residential,False,41.241,"LINESTRING (28.5810103 41.022417, 28.5814879 41.0225049)",Gazhane Sokağı,,,
922988458,False,,residential,False,89.455,"LINESTRING (28.5810103 41.022417, 28.5811952 41.022889, 28.5811069 41.0229152, 28.5810131 41.0229538, 28.580834 41.0230397)",Çemberlitaş Sokağı,,,
232114585,False,,residential,False,65.701,"LINESTRING (28.5819137 41.0231104, 28.5819264 41.0227919, 28.5819043 41.0225202)",4. Bahçe Sokağı,,,
458086919,True,,secondary,False,86.539,"LINESTRING (28.5819137 41.0231104, 28.5828079 41.0229938, 28.5829316 41.0229862)",Nutuk Caddesi,,,
232114574,False,,residential,True,32.557,"LINESTRING (28.5760289 41.0211604, 28.5764035 41.0210839)",Ender Sokağı,,,
232114590,True,,tertiary,False,84.408,"LINESTRING (28.5760289 41.0211604, 28.5755068 41.0205115)",Kumsallar Sokağı,,,
5153409,False,,residential,False,77.827,"LINESTRING (28.5827718 41.0257284, 28.5824745 41.0250654)",Gölboyu Caddesi,,,
682058870,False,,secondary,False,44.429,"LINESTRING (28.5827718 41.0257284, 28.5830219 41.0260806)",Gölboyu Caddesi,,,
682058871,False,,secondary,True,213.955,"LINESTRING (28.5827718 41.0257284, 28.5825732 41.0256888, 28.5809121 41.0253448, 28.5806508 41.0252627, 28.5803682 41.0251208)",Pazar Caddesi,,,
232114597,True,,residential,False,27.747,"LINESTRING (28.5787308 41.0222454, 28.578716 41.022311, 28.5786591 41.0223921, 28.5786155 41.0224772)",Kaleiçi Caddesi,,,
232204295,False,,residential,False,75.336,"LINESTRING (28.5830219 41.0260806, 28.583878 41.0258759)",Nilüfer Sokağı,,,
682058870,False,,secondary,True,44.429,"LINESTRING (28.5830219 41.0260806, 28.5827718 41.0257284)",Gölboyu Caddesi,,,
1064440620,False,,secondary,False,63.858,"LINESTRING (28.5843044 41.0249741, 28.5835454 41.025018)",Abdurrahman Ereke Caddesi,,,
1064440620,False,,secondary,True,13.768,"LINESTRING (28.5843044 41.0249741, 28.584468 41.0249642)",Abdurrahman Ereke Caddesi,,,
945991176,True,,residential,False,108.637,"LINESTRING (28.5843044 41.0249741, 28.5840587 41.0244643, 28.5838004 41.0240759)",Kamer Sokağı,,,
232204295,False,,residential,True,17.21,"LINESTRING (28.5847987 41.0257171, 28.5845987 41.0257516)",Nilüfer Sokağı,,,
922988456,False,,residential,False,88.195,"LINESTRING (28.5847987 41.0257171, 28.584468 41.0249642)",,,,
945901921,False,,residential,False,17.839,"LINESTRING (28.5847987 41.0257171, 28.5850106 41.0257036)",Nilüfer Sokağı,,,
232204295,False,,residential,False,62.017,"LINESTRING (28.583878 41.0258759, 28.5845987 41.0257516)",Nilüfer Sokağı,,,
232204295,False,,residential,True,75.336,"LINESTRING (28.583878 41.0258759, 28.5830219 41.0260806)",Nilüfer Sokağı,,,
922988457,False,,residential,False,99.391,"LINESTRING (28.583878 41.0258759, 28.5835454 41.025018)",Çiçek Sokağı,,,
5153404,True,,secondary,False,22.742,"LINESTRING (28.583672 41.0237999, 28.5839232 41.0238768)",İstanbul Caddesi,,,
323404499,True,,residential,False,31.471,"LINESTRING (28.583672 41.0237999, 28.5840226 41.0236992)",Altındal Sokağı,,,
742339175,False,,residential,False,114.02099999999999,"LINESTRING (28.5738236 41.0217568, 28.5740688 41.021697, 28.5742853 41.0216579, 28.5745679 41.0216065, 28.574793 41.0215724, 28.5749038 41.0215263, 28.5749641 41.021484, 28.5750142 41.0213776)",Hediye Sokağı,,,
