osmid,oneway,lanes,name,highway,reversed,length,geometry,ref,maxspeed,access,width
481512724,True,,Cafer Tayyar Sokak,residential,False,103.499,"LINESTRING (27.3610083 41.4023259, 27.3610829 41.403255)",,,,
59938147,True,2,Murat Hüdavendigar Caddesi,trunk,False,139.149,"LINESTRING (27.3610083 41.4023259, 27.3605896 41.4022785, 27.3601897 41.4022307, 27.3597639 41.4021868, 27.3593581 41.4021421)",D-100,50,,
131887869,True,2,Murat Hüdavendigar Caddesi,trunk,False,127.264,"LINESTRING (27.3520229 41.4025453, 27.3526678 41.4024222, 27.3535016 41.402263)",D-100,50,,
170632946,True,,Yeni 1. Sokak,residential,False,96.219,"LINESTRING (27.3520229 41.4025453, 27.3517527 41.4017596, 27.3517348 41.4017074)",,,,
1012866398,False,,Okullar Caddesi,primary_link,False,7.841,"LINESTRING (27.3555322 41.4035705, 27.3556098 41.4035307)",,,,
48614444,True,2,İstasyon Caddesi,primary,False,139.06900000000002,"LINESTRING (27.3555322 41.4035705, 27.3553239 41.4030128, 27.3552877 41.4029168, 27.3550681 41.4023693)",,50,,
1067140667,False,,Turgut Ara Sokak,residential,False,37.185,"LINESTRING (27.36124 41.4046969, 27.3613812 41.4050141)",,,,
170629120,True,,Fatih Caddesi,secondary,False,74.326,"LINESTRING (27.36124 41.4046969, 27.3609867 41.4047981, 27.3604532 41.4050108)",,50,,
1067140667,False,,Turgut Ara Sokak,residential,True,11.404,"LINESTRING (27.3613431 41.4051126, 27.3613812 41.4050141)",,,,
131834480,True,,Okullar Caddesi,secondary,False,80.359,"LINESTRING (27.3519222 41.4053136, 27.3527585 41.4049547)",,50,,
481517287,False,,Ömür Sokak,residential,False,113.189,"LINESTRING (27.3519222 41.4053136, 27.3519916 41.4053799, 27.3523604 41.4053929, 27.3525249 41.4053902, 27.352638 41.4053467, 27.3526809 41.4053115, 27.3527238 41.4052702, 27.3528218 41.4050745, 27.3527585 41.4049547)",,,,
131834482,False,2,Küçük Sokak,residential,False,13.381,"LINESTRING (27.3519222 41.4053136, 27.351918 41.4051933)",,,,
481512713,True,,Akça Sokak,residential,False,102.389,"LINESTRING (27.3519222 41.4053136, 27.351672 41.4052189, 27.3513748 41.4052061, 27.3507366 41.4052974)",,,,
131834455,True,,İstasyon Caddesi,secondary,False,118.67000000000002,"LINESTRING (27.3557266 41.4053708, 27.3557217 41.4054125, 27.3556719 41.4058414, 27.3556004 41.4063247, 27.3555783 41.406432)",,50,,
984767980,False,,Şehit Cezmi Mutlu Sokak,residential,True,42.782,"LINESTRING (27.3557266 41.4053708, 27.3558086 41.4053764, 27.3558317 41.405378, 27.3559514 41.4053838, 27.3561306 41.4053885, 27.3562383 41.405396)",,,,
481512745,False,,Gençlik Sokak,residential,False,15.594,"LINESTRING (27.361264 41.4060073, 27.3610828 41.4059727)",,,,
1005007120,True,,Emrullah Efendi Caddesi,secondary,False,97.443,"LINESTRING (27.354915 41.4067367, 27.355441 41.4075192)",,50,,
1254985391,True,,İstanbul Caddesi,primary,False,30.823,"LINESTRING (27.3512033 41.4083537, 27.3514473 41.4081455)",,,,
1067140666,True,,Turgut Ara Sokak,residential,False,80.44,"LINESTRING (27.3611565 41.4039762, 27.36124 41.4046969)",,,,
317748484,True,,Fatih 2. Ara Sokak,residential,False,43.136,"LINESTRING (27.3577608 41.4041795, 27.3577547 41.4045674)",,,,
170629115,True,,İstanbul Caddesi,primary,False,206.737,"LINESTRING (27.3577608 41.4041795, 27.3578458 41.4041744, 27.3585859 41.4041301, 27.3601418 41.404037, 27.3602317 41.4040316)",,50,,
481512772,True,,Kuva-i Milliye Sokak,residential,False,87.511,"LINESTRING (27.3577608 41.4041795, 27.3577619 41.4039978, 27.3577655 41.4033925)",,,,
170632944,False,,Eski Bedir Caddesi,secondary,False,20.54,"LINESTRING (27.3597079 41.3997476, 27.3599541 41.3997436)",,50,,
317746144,True,,Hürriyet Caddesi,tertiary,False,36.01,"LINESTRING (27.3577448 41.4011061, 27.3573141 41.4010837)",,,,
1084080147,True,,Eski Bedir Caddesi,secondary,False,24.875999999999998,"LINESTRING (27.3577448 41.4011061, 27.35778 41.4010563, 27.3578357 41.4010185, 27.3579454 41.400944)",,50,,
131834482,False,2,Küçük Sokak,residential,True,13.381,"LINESTRING (27.351918 41.4051933, 27.3519222 41.4053136)",,,,
246556611,True,,Ülkü Sokak,residential,False,106.98,"LINESTRING (27.351918 41.4051933, 27.3511819 41.4044054)",,,,
131834482,False,2,Küçük Sokak,residential,False,140.827,"LINESTRING (27.351918 41.4051933, 27.352198 41.4042873, 27.3522962 41.403959)",,,,
170632945,True,,İnönü Caddesi,secondary,False,13.618,"LINESTRING (27.3496878 41.4075895, 27.3498468 41.4076174)",,50,,
246556844,False,,Çakmak Sokak,residential,True,46.735,"LINESTRING (27.3496878 41.4075895, 27.349818 41.4071807)",,,,
1044077096,True,2,İstasyon Caddesi,primary,False,11.593,"LINESTRING (27.3550384 41.4020047, 27.3550707 41.4021061)",,50,,
1044077095,True,2,Murat Hüdavendigar Caddesi,trunk,False,18.146,"LINESTRING (27.3550384 41.4020047, 27.3551153 41.401998, 27.3552547 41.4019872)",D-100,50,,
1029103189,True,2,Murat Hüdavendigar Caddesi,trunk,False,8.777,"LINESTRING (27.3550707 41.4021061, 27.3549662 41.4021154)",D100,50,,
1044077097,True,,İstasyon Caddesi,primary,False,31.152,"LINESTRING (27.3550707 41.4021061, 27.3550896 41.4021554, 27.3551718 41.4023758)",,50,,
1012866398,False,,Okullar Caddesi,primary_link,True,7.841,"LINESTRING (27.3556098 41.4035307, 27.3555322 41.4035705)",,,,
1044077097,True,,İstasyon Caddesi,primary,False,39.370000000000005,"LINESTRING (27.3556098 41.4035307, 27.3556535 41.4036817, 27.35571 41.4038767)",,50,,
170629115,True,,İstanbul Caddesi,primary,False,121.87,"LINESTRING (27.35571 41.4038767, 27.3557381 41.403891, 27.3557562 41.4039061, 27.3557649 41.4039259, 27.3558358 41.4042268, 27.3558521 41.4042532, 27.355872 41.4042708, 27.3559035 41.4042812, 27.3559337 41.4042821, 27.3559842 41.4042792, 27.3567621 41.4042345)",,50,,
"[1207689597, 131834455]",True,,İstasyon Caddesi,secondary,False,167.813,"LINESTRING (27.35571 41.4038767, 27.3556846 41.4038931, 27.3556768 41.4039045, 27.3556761 41.4039241, 27.3557454 41.4042859, 27.3557615 41.4044107, 27.3557667 41.4045085, 27.3557388 41.4051755, 27.3557266 41.4053708)",,50,,
131887869,True,2,Murat Hüdavendigar Caddesi,trunk,False,135.94,"LINESTRING (27.3504434 41.4028469, 27.350882 41.4027632, 27.3512483 41.4026932, 27.3516168 41.4026229, 27.3519272 41.4025636, 27.3520229 41.4025453)",D-100,50,,
246555673,False,,Alan Sokak,tertiary,False,95.802,"LINESTRING (27.3504434 41.4028469, 27.3504012 41.4027212, 27.3501825 41.40206, 27.3501662 41.4020108)",,,,
246555673,False,,Alan Sokak,tertiary,False,72.601,"LINESTRING (27.3501662 41.4020108, 27.3501358 41.4019503, 27.3498597 41.4013997)",,,,
246555673,False,,Alan Sokak,tertiary,True,95.802,"LINESTRING (27.3501662 41.4020108, 27.3501825 41.40206, 27.3504012 41.4027212, 27.3504434 41.4028469)",,,,
246555673,False,,Alan Sokak,tertiary,False,59.16,"LINESTRING (27.3498597 41.4013997, 27.349594 41.4009064)",,,,
246555673,False,,Alan Sokak,tertiary,True,72.601,"LINESTRING (27.3498597 41.4013997, 27.3501358 41.4019503, 27.3501662 41.4020108)",,,,
246555673,False,,Alan Sokak,tertiary,False,30.466,"LINESTRING (27.349594 41.4009064, 27.3494737 41.4006477)",,,,
246555673,False,,Alan Sokak,tertiary,True,59.16,"LINESTRING (27.349594 41.4009064, 27.3498597 41.4013997)",,,,
246555673,False,,Alan Sokak,tertiary,True,33.928999999999995,"LINESTRING (27.3494892 41.4003461, 27.3494591 41.4004824, 27.3494605 41.4006192, 27.3494737 41.4006477)",,,,
246555686,False,,Güven Sokak,residential,False,81.027,"LINESTRING (27.3494892 41.4003461, 27.3496202 41.4003324, 27.3504514 41.4002458)",,,,
246555686,False,,Güven Sokak,residential,False,30.896,"LINESTRING (27.3504514 41.4002458, 27.3508181 41.4002065)",,,,
246555686,False,,Güven Sokak,residential,True,81.027,"LINESTRING (27.3504514 41.4002458, 27.3496202 41.4003324, 27.3494892 41.4003461)",,,,
246555686,False,,Güven Sokak,residential,False,75.938,"LINESTRING (27.3513384 41.4001437, 27.3522415 41.4000572)",,,,
246555686,False,,Güven Sokak,residential,True,43.956,"LINESTRING (27.3513384 41.4001437, 27.3508181 41.4002065)",,,,
246555686,False,,Güven Sokak,residential,False,16.095,"LINESTRING (27.3522415 41.4000572, 27.3524329 41.4000388)",,,,
246555686,False,,Güven Sokak,residential,True,75.938,"LINESTRING (27.3522415 41.4000572, 27.3513384 41.4001437)",,,,
246555686,False,,Güven Sokak,residential,False,7.998,"LINESTRING (27.3531566 41.3999667, 27.3532516 41.3999569)",,,,
246555686,False,,Güven Sokak,residential,True,60.893,"LINESTRING (27.3531566 41.3999667, 27.3524329 41.4000388)",,,,
1056767045,False,,,primary_link,False,10.467,"LINESTRING (27.35409 41.3998479, 27.3542108 41.3998224)",,,,
246555686,False,,Güven Sokak,residential,True,71.045,"LINESTRING (27.35409 41.3998479, 27.3537833 41.3999019, 27.3532516 41.3999569)",,,,
170632946,True,,Yeni 1. Sokak,residential,False,143.31,"LINESTRING (27.3517348 41.4017074, 27.3517075 41.4016629, 27.3510174 41.4005363)",,,,
246555687,True,,Kalmaz Sokak,tertiary,False,74.078,"LINESTRING (27.3517348 41.4017074, 27.3517002 41.4017141, 27.3508753 41.4018753)",,,,
246555687,True,,Kalmaz Sokak,tertiary,False,67.239,"LINESTRING (27.353213 41.4014351, 27.3524301 41.4015793)",,,,
246555690,True,,Uçtu Sokak,residential,False,95.15400000000001,"LINESTRING (27.353213 41.4014351, 27.3534739 41.4021861, 27.3535016 41.402263)",,,,
246555687,True,,Kalmaz Sokak,tertiary,False,62.778,"LINESTRING (27.3546128 41.4011698, 27.3544824 41.4011941, 27.3538822 41.4013055)",,,,
1044077100,True,2,İstasyon Caddesi,primary,False,90.537,"LINESTRING (27.3546128 41.4011698, 27.3545641 41.4010467, 27.3543041 41.4003892)",,50,,
131887869,True,2,Murat Hüdavendigar Caddesi,trunk,False,100.46600000000001,"LINESTRING (27.3535016 41.402263, 27.3538414 41.4021981, 27.3541835 41.4021328, 27.354541 41.4020645, 27.3546689 41.4020401)",D-100,50,,
246555686,False,,Güven Sokak,residential,False,60.893,"LINESTRING (27.3524329 41.4000388, 27.3531566 41.3999667)",,,,
246555686,False,,Güven Sokak,residential,True,16.095,"LINESTRING (27.3524329 41.4000388, 27.3522415 41.4000572)",,,,
246555690,True,,Uçtu Sokak,residential,False,30.154,"LINESTRING (27.3524329 41.4000388, 27.3525559 41.4002938)",,,,
246556612,True,,Cengiz Topel Caddesi,residential,False,71.163,"LINESTRING (27.3496377 41.4037286, 27.3504411 41.4035131)",,,,
481512728,True,,Denktaş Sokak,residential,False,43.803,"LINESTRING (27.3496377 41.4037286, 27.3498473 41.4040898)",,,,
481512728,True,,Denktaş Sokak,residential,False,33.604,"LINESTRING (27.3502902 41.404782, 27.3505136 41.4050335)",,,,
131834480,True,,Okullar Caddesi,secondary,False,39.062,"LINESTRING (27.3509939 41.4056114, 27.3513504 41.4054994, 27.3513975 41.4054841, 27.3514255 41.405475)",,50,,
481512728,True,,Denktaş Sokak,residential,False,34.742,"LINESTRING (27.3505136 41.4050335, 27.3507366 41.4052974)",,,,
481512728,True,,Denktaş Sokak,residential,False,35.036,"LINESTRING (27.3501077 41.4044982, 27.3502902 41.404782)",,,,
481512728,True,,Denktaş Sokak,residential,False,50.338,"LINESTRING (27.3498473 41.4040898, 27.3501077 41.4044982)",,,,
246556611,True,,Ülkü Sokak,residential,False,116.884,"LINESTRING (27.3511819 41.4044054, 27.3504411 41.4035131)",,,,
246556613,True,,Artezyen Sokak,residential,False,85.35,"LINESTRING (27.3511819 41.4044054, 27.3502902 41.404782)",,,,
246556611,True,,Ülkü Sokak,residential,False,59.817,"LINESTRING (27.3504411 41.4035131, 27.3502691 41.4031186, 27.3502182 41.4030018)",,,,
246556613,True,,Artezyen Sokak,residential,False,31.675,"LINESTRING (27.3522962 41.403959, 27.3519532 41.4040813)",,,,
1076970603,True,,Artezyen Sokak,residential,False,19.573,"LINESTRING (27.3522962 41.403959, 27.3524989 41.4038703)",,,,
131834482,False,2,Küçük Sokak,residential,False,51.024,"LINESTRING (27.3522962 41.403959, 27.3523529 41.4038013, 27.352341 41.4035059)",,,,
131834482,False,2,Küçük Sokak,residential,True,140.827,"LINESTRING (27.3522962 41.403959, 27.352198 41.4042873, 27.351918 41.4051933)",,,,
481512728,True,,Denktaş Sokak,residential,False,40.983,"LINESTRING (27.3507366 41.4052974, 27.3509939 41.4056114)",,,,
246556615,True,,Stad Caddesi,residential,False,66.717,"LINESTRING (27.353647 41.4045734, 27.3532854 41.4040382)",,,,
131834480,True,,Okullar Caddesi,secondary,False,192.884,"LINESTRING (27.353647 41.4045734, 27.3537058 41.4045482, 27.3554338 41.4036153, 27.3554976 41.4035808, 27.3555322 41.4035705)",,50,,
"[1005007109, 1005007110]",False,,"['Stad Caddesi', 'Bağlantı Sokak']",residential,True,43.940999999999995,"LINESTRING (27.353647 41.4045734, 27.3536948 41.4046522, 27.3540935 41.404576)",,,,
131834482,False,2,Küçük Sokak,residential,False,99.331,"LINESTRING (27.352341 41.4035059, 27.3523084 41.4034125, 27.3522674 41.403283, 27.3521031 41.4027792, 27.3520564 41.4026385)",,,,
131834482,False,2,Küçük Sokak,residential,True,51.024,"LINESTRING (27.352341 41.4035059, 27.3523529 41.4038013, 27.3522962 41.403959)",,,,
246556615,True,,Stad Caddesi,residential,False,44.813,"LINESTRING (27.3527346 41.4037746, 27.3526782 41.4037448, 27.3524257 41.4035968, 27.352341 41.4035059)",,,,
246556844,False,,Çakmak Sokak,residential,False,22.153,"LINESTRING (27.3521915 41.4065558, 27.3519308 41.406594)",,,,
246556837,True,,Acı Çeşme Sokak,residential,False,136.171,"LINESTRING (27.3521915 41.4065558, 27.35173 41.4059265, 27.351683 41.4058721, 27.3514255 41.405475)",,,,
131834480,True,,Okullar Caddesi,secondary,False,36.321,"LINESTRING (27.3527585 41.4049547, 27.3531365 41.4047925)",,50,,
481517287,False,,Ömür Sokak,residential,True,113.18900000000001,"LINESTRING (27.3527585 41.4049547, 27.3528218 41.4050745, 27.3527238 41.4052702, 27.3526809 41.4053115, 27.352638 41.4053467, 27.3525249 41.4053902, 27.3523604 41.4053929, 27.3519916 41.4053799, 27.3519222 41.4053136)",,,,
246556844,False,,Çakmak Sokak,residential,False,46.735,"LINESTRING (27.349818 41.4071807, 27.3496878 41.4075895)",,,,
246556844,False,,Çakmak Sokak,residential,True,72.757,"LINESTRING (27.349818 41.4071807, 27.3501689 41.4069937, 27.3505552 41.4068327)",,,,
1057916994,False,,Salhane Sokak,residential,False,26.709000000000003,"LINESTRING (27.349818 41.4071807, 27.3496082 41.4071762, 27.3494994 41.4071901)",,,,
246556841,False,,Kuş Sokak,residential,False,35.881,"LINESTRING (27.3494994 41.4071901, 27.3496229 41.406881)",,,,
1057916994,False,,Salhane Sokak,residential,True,26.709000000000003,"LINESTRING (27.3494994 41.4071901, 27.3496082 41.4071762, 27.349818 41.4071807)",,,,
"[131834480, 1005007118]",True,,"['Acı Çeşme Sokak', 'Okullar Caddesi']",secondary,False,108.736,"LINESTRING (27.3497994 41.4060032, 27.3501253 41.4058951, 27.3507403 41.4056911, 27.3508519 41.405656, 27.3508969 41.4056419, 27.3509939 41.4056114)",,50,,
246556844,False,,Çakmak Sokak,residential,True,37.073,"LINESTRING (27.3514945 41.4066578, 27.3519308 41.406594)",,,,
246556842,False,,Sinan Sokak,living_street,False,116.537,"LINESTRING (27.3514945 41.4066578, 27.3512745 41.4061692, 27.3506536 41.4062139, 27.3505685 41.4062231)",,,,
246556844,False,,Çakmak Sokak,residential,False,81.096,"LINESTRING (27.3514945 41.4066578, 27.350747 41.4067671, 27.3505552 41.4068327)",,,,
481512746,False,,Gizem 1. Sokak,residential,True,36.919,"LINESTRING (27.3498068 41.4062413, 27.3502473 41.4062085)",,,,
1059305397,True,,Kuş Sokak,residential,False,26.483,"LINESTRING (27.3498068 41.4062413, 27.3497994 41.4060032)",,,,
246556841,False,,Kuş Sokak,residential,True,73.44800000000001,"LINESTRING (27.3498068 41.4062413, 27.349812 41.4064075, 27.3496229 41.406881)",,,,
246556841,False,,Kuş Sokak,residential,True,35.881,"LINESTRING (27.3496229 41.406881, 27.3494994 41.4071901)",,,,
246556841,False,,Kuş Sokak,residential,False,73.44800000000001,"LINESTRING (27.3496229 41.406881, 27.349812 41.4064075, 27.3498068 41.4062413)",,,,
246556845,False,,Cami Sokak,residential,False,73.74000000000001,"LINESTRING (27.3510887 41.4073605, 27.350735 41.4070369, 27.3505552 41.4068327)",,,,
246556846,True,,Sokullu Sokak,residential,False,110.56,"LINESTRING (27.3510887 41.4073605, 27.3516461 41.4068885, 27.3519308 41.406594)",,,,
170632945,True,,İnönü Caddesi,secondary,False,5.902,"LINESTRING (27.3498468 41.4076174, 27.3499157 41.4076295)",,50,,
"[481512764, 246556846]",True,,"['Sokullu Sokak', 'Kubbeler Altı Sokak']",residential,False,128.098,"LINESTRING (27.3498468 41.4076174, 27.3500961 41.4075311, 27.3503269 41.407521, 27.3504666 41.4075594, 27.3507015 41.4076919, 27.3510887 41.4073605)",,,,
246556844,False,,Çakmak Sokak,residential,False,37.073,"LINESTRING (27.3519308 41.406594, 27.3514945 41.4066578)",,,,
246556844,False,,Çakmak Sokak,residential,True,22.153,"LINESTRING (27.3519308 41.406594, 27.3521915 41.4065558)",,,,
170632945,True,,İnönü Caddesi,secondary,False,9.538,"LINESTRING (27.3495735 41.4075867, 27.3496878 41.4075895)",,50,,
1084080147,True,,Eski Bedir Caddesi,secondary,False,100.704,"LINESTRING (27.3579454 41.400944, 27.3588406 41.4003363)",,50,,
246555687,True,,Kalmaz Sokak,tertiary,False,57.646,"LINESTRING (27.3538822 41.4013055, 27.353213 41.4014351)",,,,
317746192,True,,Lojman Sokak,residential,False,159.001,"LINESTRING (27.3538822 41.4013055, 27.3535876 41.4007321, 27.3535115 41.4005839, 27.3532516 41.3999569)",,,permit,
317746142,False,,İnkılap Sokak,residential,False,110.865,"LINESTRING (27.3563922 41.4005839, 27.3550784 41.4007352)",,,,
317746187,True,,Murat Sokak,residential,False,85.656,"LINESTRING (27.3563922 41.4005839, 27.3559201 41.3998998)",,,,
246556613,True,,Artezyen Sokak,residential,False,73.736,"LINESTRING (27.3519532 41.4040813, 27.3511819 41.4044054)",,,,
317746193,False,,Kısa Sokak,living_street,False,75.825,"LINESTRING (27.3519532 41.4040813, 27.3515008 41.4035451, 27.351467 41.4035051)",,,,
317746187,True,,Murat Sokak,residential,False,58.012,"LINESTRING (27.3566871 41.4010564, 27.3563922 41.4005839)",,,,
317746144,True,,Hürriyet Caddesi,tertiary,False,128.088,"LINESTRING (27.3566871 41.4010564, 27.3561742 41.401049, 27.3558077 41.4010584, 27.355417 41.4010816, 27.3551543 41.4011016)",,,,
317746144,True,,Hürriyet Caddesi,tertiary,False,263.778,"LINESTRING (27.3608857 41.4013831, 27.3577448 41.4011061)",,,,
131834409,True,,Şehit Uğur Gören Sokak,residential,False,92.742,"LINESTRING (27.3608857 41.4013831, 27.3609627 41.4021505, 27.3609692 41.4022148)",,,,
317746169,True,,Osman Paşa Sokak,residential,False,171.178,"LINESTRING (27.3564141 41.3997004, 27.3569179 41.4004471, 27.3573141 41.4010837)",,,,
317746159,True,,Ordu Sokak,residential,False,46.791000000000004,"LINESTRING (27.3559201 41.3998998, 27.3560837 41.3998337, 27.3564141 41.3997004)",,,,
172258529,True,2,İstasyon Caddesi,primary,False,91.54400000000001,"LINESTRING (27.354422 41.400363, 27.3546714 41.4010212, 27.3547221 41.4011549)",,50,,
1013545669,True,,Kültür Sokak,residential,False,44.233999999999995,"LINESTRING (27.354422 41.400363, 27.3548472 41.4002539, 27.3549257 41.4002391)",,,,
317746144,True,,Hürriyet Caddesi,tertiary,False,36.532000000000004,"LINESTRING (27.3551543 41.4011016, 27.3548883 41.4011344, 27.3547221 41.4011549)",,,,
246555687,True,,Kalmaz Sokak,tertiary,False,59.715999999999994,"LINESTRING (27.3524301 41.4015793, 27.3518515 41.4016859, 27.3517348 41.4017074)",,,,
246555687,True,,Kalmaz Sokak,tertiary,False,61.033,"LINESTRING (27.3508753 41.4018753, 27.350295 41.4019859, 27.3501662 41.4020108)",,,,
317746139,False,,Gökhan Sokak,living_street,False,150.10399999999998,"LINESTRING (27.3508753 41.4018753, 27.3507418 41.4013239, 27.3506723 41.4011815, 27.3505732 41.4010399, 27.3504815 41.400814, 27.350394 41.4005813)",,,,
317746129,True,,Dilay Sokak,residential,False,64.339,"LINESTRING (27.3518037 41.400422, 27.3525559 41.4002938)",,,,
317746171,True,,Barış Sokak,residential,False,138.888,"LINESTRING (27.3518037 41.400422, 27.3524301 41.4015793)",,,,
131834409,True,,Şehit Uğur Gören Sokak,residential,False,73.13,"LINESTRING (27.3608296 41.4007269, 27.3608355 41.4008811, 27.3608857 41.4013831)",,,,
246555673,False,,Alan Sokak,tertiary,True,30.466,"LINESTRING (27.3494737 41.4006477, 27.349594 41.4009064)",,,,
317746129,True,,Dilay Sokak,residential,False,77.115,"LINESTRING (27.3494737 41.4006477, 27.350394 41.4005813)",,,,
246555673,False,,Alan Sokak,tertiary,False,33.929,"LINESTRING (27.3494737 41.4006477, 27.3494605 41.4006192, 27.3494591 41.4004824, 27.3494892 41.4003461)",,,,
1076970603,True,,Artezyen Sokak,residential,False,22.354,"LINESTRING (27.3524989 41.4038703, 27.3527346 41.4037746)",,,,
317746149,False,,Okullar Ara Sokak,living_street,True,115.524,"LINESTRING (27.3524989 41.4038703, 27.3528087 41.404334, 27.3531365 41.4047925)",,,,
481512712,True,,Akat Sokak,residential,False,172.901,"LINESTRING (27.3588406 41.4003363, 27.3595143 41.4005598, 27.3599863 41.4006483, 27.3608296 41.4007269)",,,,
1084080147,True,,Eski Bedir Caddesi,secondary,False,97.56099999999999,"LINESTRING (27.3588406 41.4003363, 27.3590261 41.4002104, 27.3595333 41.3998661, 27.3597079 41.3997476)",,50,,
131834480,True,,Okullar Caddesi,secondary,False,49.055,"LINESTRING (27.3531365 41.4047925, 27.353647 41.4045734)",,50,,
317746149,False,,Okullar Ara Sokak,living_street,False,115.524,"LINESTRING (27.3531365 41.4047925, 27.3528087 41.404334, 27.3524989 41.4038703)",,,,
481517096,True,,,primary_link,False,9.266,"LINESTRING (27.3547221 41.4011549, 27.3546128 41.4011698)",,,,
172258529,True,2,İstasyon Caddesi,primary,False,75.56099999999999,"LINESTRING (27.3547221 41.4011549, 27.3547567 41.4012478, 27.3549657 41.4018094)",,50,,
170632946,True,,Yeni 1. Sokak,residential,False,40.264,"LINESTRING (27.3510174 41.4005363, 27.3508181 41.4002065)",,,,
317746129,True,,Dilay Sokak,residential,False,66.804,"LINESTRING (27.3510174 41.4005363, 27.3518037 41.400422)",,,,
317746193,False,,Kısa Sokak,living_street,True,81.37400000000001,"LINESTRING (27.3510558 41.4028418, 27.3511119 41.4029428, 27.3514475 41.403482, 27.351467 41.4035051)",,,,
1044077106,True,2,Murat Hüdavendigar Caddesi,trunk,False,72.089,"LINESTRING (27.3510558 41.4028418, 27.350707 41.4029084, 27.3503223 41.4029819, 27.3502182 41.4030018)",D-100,50,,
246555690,True,,Uçtu Sokak,residential,False,138.304,"LINESTRING (27.3525559 41.4002938, 27.3529433 41.400918, 27.353213 41.4014351)",,,,
317746142,False,,İnkılap Sokak,residential,True,110.865,"LINESTRING (27.3550784 41.4007352, 27.3563922 41.4005839)",,,,
317746156,True,,Aydın Sokak,residential,False,41.231,"LINESTRING (27.3550784 41.4007352, 27.3551543 41.4011016)",,,,
1062132183,False,,Aydın Sokak,residential,False,54.623,"LINESTRING (27.3547426 41.3997676, 27.3548396 41.4000076, 27.3549074 41.4001782, 27.3549257 41.4002391)",,,,
317746144,True,,Hürriyet Caddesi,tertiary,False,52.384,"LINESTRING (27.3573141 41.4010837, 27.3566871 41.4010564)",,,,
170629120,True,,Fatih Caddesi,secondary,False,41.45,"LINESTRING (27.3574985 41.4057386, 27.3571419 41.4058576, 27.3570444 41.4058901)",,50,,
170629115,True,,İstanbul Caddesi,primary,False,77.376,"LINESTRING (27.3602317 41.4040316, 27.3610536 41.4039824, 27.3610899 41.4039802, 27.3611565 41.4039762)",,50,,
59938147,True,2,Murat Hüdavendigar Caddesi,trunk,False,201.401,"LINESTRING (27.3577441 41.4020484, 27.3571148 41.4020335, 27.3564653 41.4020189, 27.356391 41.4020191, 27.356131 41.40202, 27.3559687 41.4020249, 27.3557533 41.4020315, 27.3556159 41.402043, 27.3555232 41.4020507, 27.3554077 41.402062, 27.3553337 41.402071)",D-100,50,,
317748480,False,,Hasret Sokak,residential,True,42.547,"LINESTRING (27.3571598 41.4049079, 27.3576676 41.4048713)",,,,
317748478,False,,Özdilek Çıkmazı,residential,True,64.868,"LINESTRING (27.3594177 41.402974, 27.3592058 41.4024127)",,,,
