osmid,oneway,highway,reversed,length,geometry,name,bridge,lanes,ref,junction
"[1205727712, 114010783]",True,primary,False,156.81900000000002,"LINESTRING (35.3206528 36.9925588, 35.320573 36.9926546, 35.3203681 36.9928445, 35.3200924 36.9930673, 35.3197283 36.9933899, 35.3194832 36.9936132)",,yes,,,
"[114576808, 114576801]",True,trunk_link,False,140.534,"LINESTRING (35.3206528 36.9925588, 35.3205807 36.9927227, 35.3205655 36.9928317, 35.320624 36.9929045, 35.3207132 36.9929544, 35.3208215 36.9929684, 35.3209415 36.9929389, 35.3210275 36.9928765, 35.3210886 36.9928075, 35.3211189 36.9927378, 35.3211075 36.9926621, 35.3210545 36.9926107, 35.3209509 36.9925872, 35.3207768 36.9925834)",,yes,,,
"[114010786, 1213636789]",True,primary,False,156.60199999999998,"LINESTRING (35.3205389 36.992248, 35.3206535 36.9920574, 35.3207194 36.9918661, 35.3208376 36.9913402, 35.3208844 36.9911136, 35.3209553 36.990886)",,yes,,,
114010783,True,primary,False,52.214,"LINESTRING (35.3208223 36.9921125, 35.3207913 36.9922679, 35.3207853 36.9922931, 35.320735 36.9924128, 35.3206962 36.9924917, 35.3206528 36.9925588)",,yes,,,
1204017558,False,residential,False,69.876,"LINESTRING (35.321452 36.9900115, 35.3222386 36.9899994)",İnönü Caddesi,,,,
114010785,True,primary,False,121.051,"LINESTRING (35.321452 36.9900115, 35.3212544 36.990334, 35.3210207 36.9910393)",,,,,
1204017558,False,residential,True,21.862000000000002,"LINESTRING (35.321452 36.9900115, 35.321329 36.9900079, 35.3212327 36.9899467)",İnönü Caddesi,,,,
114576797,True,trunk_link,False,61.323,"LINESTRING (35.321976 36.9921657, 35.3226624 36.9921059)",,,,,
114010788,True,primary,False,14.413,"LINESTRING (35.3212155 36.9897538, 35.3213259 36.9896588)",,,,,
184423068,False,secondary,False,11.01,"LINESTRING (35.3212155 36.9897538, 35.3211385 36.9896762)",,,,,
114010785,True,primary,False,17.315,"LINESTRING (35.3223394 36.9891852, 35.3221933 36.9892883)",,,,,
210197440,False,residential,True,42.607,"LINESTRING (35.3223394 36.9891852, 35.3226935 36.9894437)",,,,,
114011691,True,trunk_link,False,29.516,"LINESTRING (35.3210207 36.9910393, 35.3209975 36.9913041)",,,,,
"[114010785, 114010783]",True,primary,False,120.84299999999999,"LINESTRING (35.3210207 36.9910393, 35.3209291 36.9913482, 35.3208567 36.9917737, 35.3208223 36.9921125)",,yes,,,
114010788,True,primary,False,77.26299999999999,"LINESTRING (35.3213259 36.9896588, 35.32159 36.9894675, 35.3217422 36.9893598, 35.3219862 36.989207)",,,,,
192896224,False,tertiary,False,32.914,"LINESTRING (35.3213259 36.9896588, 35.3214533 36.9896544, 35.3215431 36.9897108, 35.3216119 36.9897978)",,,,,
114576797,True,trunk_link,False,45.594,"LINESTRING (35.3182545 36.992393, 35.3187651 36.9923505)",,,,,
1217188695,True,trunk_link,False,105.35300000000001,"LINESTRING (35.319129 36.9925993, 35.3182529 36.9925262, 35.3179492 36.9925008)",,,,,
114576799,True,trunk_link,False,19.774,"LINESTRING (35.3187651 36.9923505, 35.3189847 36.9923212)",,,,,
114576797,True,trunk_link,False,129.04,"LINESTRING (35.3187651 36.9923505, 35.3197329 36.9922969, 35.3202153 36.9922811)",,,,,
114010786,True,primary,False,74.442,"LINESTRING (35.3201003 36.9928185, 35.320278 36.9925844, 35.3205389 36.992248)",,yes,,,
114576800,True,trunk_link,False,119.80399999999999,"LINESTRING (35.3194882 36.9934692, 35.3196022 36.9932865, 35.3196234 36.9931533, 35.3196022 36.9930395, 35.3195203 36.9929499, 35.3194293 36.9928578, 35.3193808 36.9927246, 35.3193475 36.9926592, 35.3192693 36.9926242, 35.319129 36.9925993)",,,,,
"[1217188696, 843531935]",True,primary,False,90.84700000000001,"LINESTRING (35.3194882 36.9934692, 35.3196503 36.9933331, 35.3198843 36.993103, 35.3201003 36.9928185)",,yes,,,
114606302,True,trunk,False,32.897,"LINESTRING (35.3179492 36.9925008, 35.3175788 36.9925025)",Mersin-Adana yolu,,2,D400,
1217188695,True,trunk_link,False,47.351,"LINESTRING (35.319662 36.9926097, 35.319129 36.9925993)",,,,,
"[114576796, 114576805]",True,trunk_link,False,91.391,"LINESTRING (35.319662 36.9926097, 35.3195915 36.992623, 35.3195589 36.9926491, 35.319531 36.9927098, 35.3195341 36.9927867, 35.319562 36.9928525, 35.319604 36.9929021, 35.3196769 36.9929405, 35.3197623 36.9929541, 35.3198617 36.9929529, 35.3199331 36.9929343, 35.3200169 36.9928872, 35.3201003 36.9928185)",,yes,,,
114576798,True,trunk_link,False,29.724,"LINESTRING (35.3216827 36.992481, 35.3214309 36.9926571)",,,,,
114576807,True,trunk_link,False,81.287,"LINESTRING (35.3216827 36.992481, 35.321389 36.9925236, 35.3207768 36.9925834)",,,,,
1213636789,True,primary,False,5.948,"LINESTRING (35.3209553 36.990886, 35.3209715 36.9908341)",,,,,
114576797,True,trunk_link,False,70.463,"LINESTRING (35.3211839 36.9922017, 35.321976 36.9921657)",,,,,
"[114576802, 114576804]",True,trunk_link,False,117.31400000000001,"LINESTRING (35.3211839 36.9922017, 35.3213656 36.9921698, 35.3214299 36.9921208, 35.3214417 36.9920762, 35.321437 36.9920057, 35.3214069 36.9919572, 35.321324 36.9918966, 35.3212349 36.9918576, 35.3211197 36.9918428, 35.3210168 36.991851, 35.3209344 36.9918888, 35.3208768 36.9919677, 35.3208223 36.9921125)",,yes,,,
114576798,True,trunk_link,False,214.04,"LINESTRING (35.3214309 36.9926571, 35.3212221 36.9928337, 35.3210356 36.992978, 35.3209122 36.9930275, 35.320773 36.9930307, 35.3206262 36.9930307, 35.3204651 36.9930118, 35.3203277 36.9930269, 35.3201855 36.9931026, 35.3194832 36.9936132)",,,,,
192036540,False,unclassified,False,155.993,"LINESTRING (35.3214309 36.9926571, 35.321383 36.9928251, 35.3212502 36.9940511)",,,,,
114576807,True,trunk_link,False,99.17,"LINESTRING (35.3207768 36.9925834, 35.3199392 36.992622, 35.319662 36.9926097)",,,,,
114576797,True,trunk_link,False,86.477,"LINESTRING (35.3202153 36.9922811, 35.3211839 36.9922017)",,,,,
"[114576803, 114576806]",True,trunk_link,False,125.16300000000001,"LINESTRING (35.3202153 36.9922811, 35.3200192 36.9922529, 35.3199742 36.9922169, 35.3199613 36.9921578, 35.3199902 36.9920782, 35.3200835 36.991996, 35.320225 36.9919395, 35.3203343 36.9919241, 35.3204565 36.9919344, 35.3205369 36.9919935, 35.3205658 36.9920654, 35.3205722 36.9921337, 35.3205389 36.992248)",,yes,,,
1204017551,False,secondary,True,50.608,"LINESTRING (35.3257458 36.9902691, 35.3256921 36.9907222)",Çakmak Caddesi,,,,
1204017552,True,residential,False,41.729,"LINESTRING (35.3257458 36.9902691, 35.3256864 36.9902668, 35.3252783 36.9902324)",İnönü Caddesi,,,,
210197471,False,residential,True,54.767,"LINESTRING (35.3256921 36.9907222, 35.3250793 36.9906673)",,,,,
1204017551,False,secondary,False,50.608,"LINESTRING (35.3256921 36.9907222, 35.3257458 36.9902691)",Çakmak Caddesi,,,,
1204017551,False,secondary,True,26.554,"LINESTRING (35.3256921 36.9907222, 35.3256464 36.9909582)",Çakmak Caddesi,,,,
114589679,False,residential,False,50.46,"LINESTRING (35.3179044 36.9943567, 35.3178255 36.9939073)",,,,,
114589666,False,residential,False,55.426,"LINESTRING (35.3170486 36.9930722, 35.3176661 36.993)",,,,,
114589666,False,residential,True,45.573,"LINESTRING (35.3170486 36.9930722, 35.3165427 36.9931408)",,,,,
114589681,False,residential,False,45.969,"LINESTRING (35.3170486 36.9930722, 35.3169776 36.9926627)",,,,,
114589681,False,residential,True,52.244,"LINESTRING (35.3170486 36.9930722, 35.3171293 36.9935376)",,,,,
114589666,False,residential,False,45.573,"LINESTRING (35.3165427 36.9931408, 35.3170486 36.9930722)",,,,,
114589666,False,residential,True,47.601,"LINESTRING (35.3165427 36.9931408, 35.3160123 36.9932024)",,,,,
114589676,False,residential,False,47.734,"LINESTRING (35.3165427 36.9931408, 35.3164744 36.992715)",,,,,
114589676,False,residential,True,49.741,"LINESTRING (35.3165427 36.9931408, 35.3166139 36.9935845)",,,,,
114589676,False,residential,False,49.78,"LINESTRING (35.3166652 36.9940303, 35.3166139 36.9935845)",,,,,
213105256,False,residential,False,48.354,"LINESTRING (35.3166652 36.9940303, 35.3172057 36.993978)",,,,,
213105256,False,residential,True,46.61,"LINESTRING (35.3166652 36.9940303, 35.3161447 36.994084)",,,,,
114589678,False,residential,True,29.073,"LINESTRING (35.3159084 36.9925102, 35.3159474 36.9927698)",,,,,
114589679,False,residential,True,55.86,"LINESTRING (35.3175788 36.9925025, 35.3176661 36.993)",,,,,
114606302,True,trunk,False,55.811,"LINESTRING (35.3175788 36.9925025, 35.3169504 36.9925054)",Mersin-Adana yolu,,2,D400,
114589666,False,residential,False,47.601,"LINESTRING (35.3160123 36.9932024, 35.3165427 36.9931408)",,,,,
114589678,False,residential,False,48.447,"LINESTRING (35.3160123 36.9932024, 35.3159474 36.9927698)",,,,,
114589678,False,residential,True,48.727,"LINESTRING (35.3160123 36.9932024, 35.3160776 36.9936375)",,,,,
114589681,False,residential,True,17.657,"LINESTRING (35.3169504 36.9925054, 35.3169776 36.9926627)",,,,,
114606302,True,trunk,False,45.224,"LINESTRING (35.3169504 36.9925054, 35.3164412 36.9925078)",Mersin-Adana yolu,,2,D400,
114589676,False,residential,True,23.228,"LINESTRING (35.3164412 36.9925078, 35.3164744 36.992715)",,,,,
114606302,True,trunk,False,47.32,"LINESTRING (35.3164412 36.9925078, 35.3159084 36.9925102)",Mersin-Adana yolu,,2,D400,
114589666,False,residential,True,16.972,"LINESTRING (35.3178543 36.9929735, 35.3176661 36.993)",,,,,
114589666,False,residential,False,16.972,"LINESTRING (35.3176661 36.993, 35.3178543 36.9929735)",,,,,
114589666,False,residential,True,55.426,"LINESTRING (35.3176661 36.993, 35.3170486 36.9930722)",,,,,
114589679,False,residential,False,55.86,"LINESTRING (35.3176661 36.993, 35.3175788 36.9925025)",,,,,
114589679,False,residential,True,54.3,"LINESTRING (35.3176661 36.993, 35.317751 36.9934836)",,,,,
114606312,True,trunk_link,False,60.662,"LINESTRING (35.3260813 36.9917625, 35.3267611 36.9917096)",,,,,
692862696,True,trunk_link,False,33.900000000000006,"LINESTRING (35.3260251 36.9920115, 35.325948 36.9919885, 35.3259212 36.9919692, 35.3258997 36.9919424, 35.3258944 36.9919232, 35.325893 36.9919114, 35.3258957 36.9918685, 35.3259185 36.9918257, 35.3259622 36.99178)",,,,,
693046398,True,trunk_link,False,36.167,"LINESTRING (35.3260251 36.9920115, 35.3257616 36.9920388, 35.3256207 36.9920494)",,,,,
187542821,False,residential,True,36.847,"LINESTRING (35.3268814 36.9903206, 35.3268617 36.9899896)",27301. Sokak,,,,
173899770,True,residential,False,70.51400000000001,"LINESTRING (35.3268814 36.9903206, 35.3265292 36.9903237, 35.3263651 36.9903119, 35.3260898 36.9902878)",İnönü Caddesi,,,,
187542821,False,residential,False,56.988,"LINESTRING (35.3264044 36.9864292, 35.326562 36.9867872, 35.3265595 36.9869202)",27301. Sokak,,,,
173899774,True,tertiary,False,40.763,"LINESTRING (35.3266376 36.9857951, 35.3270223 36.9855952)",Kızılay Caddesi,,2,,
1204017562,True,tertiary,False,40.993,"LINESTRING (35.3266376 36.9857951, 35.3265222 36.9860737, 35.3264981 36.9861464)",Kızılay Caddesi,,2,,
"[1204017564, 39632111]",True,primary,False,45.492999999999995,"LINESTRING (35.3250075 36.9867065, 35.325049 36.9864808, 35.3250512 36.9862998)",,,,,
1226224083,True,primary,False,58.569,"LINESTRING (35.3250075 36.9867065, 35.3251325 36.9865897, 35.3252814 36.9864941, 35.3255555 36.9864682)",Abidinpaşa Caddesi,,2,,
178198521,False,residential,True,13.178,"LINESTRING (35.3257789 36.9856144, 35.3257411 36.9854998)",,,,,
1204017562,True,tertiary,False,32.529,"LINESTRING (35.3264981 36.9861464, 35.3264044 36.9864292)",Kızılay Caddesi,,2,,
184423068,False,secondary,True,12.663,"LINESTRING (35.3210038 36.9872471, 35.3209571 36.9873547)",,,,,
1135325350,False,residential,False,43.755,"LINESTRING (35.3210038 36.9872471, 35.3205158 36.9871933)",,,,,
184423068,False,secondary,False,91.53399999999999,"LINESTRING (35.3210038 36.9872471, 35.321105 36.986786, 35.3211728 36.9864351)",,,,,
1226669907,True,secondary,False,59.1,"LINESTRING (35.323307 36.9900589, 35.3233294 36.9895277)",Ziyapaşa Bulvarı,,,,
1226669908,False,residential,True,15.684,"LINESTRING (35.323307 36.9900589, 35.3231313 36.9900448)",İnönü Caddesi,,,,
194593453,True,secondary,False,45.591,"LINESTRING (35.323307 36.9900589, 35.3233035 36.9901421, 35.3232909 36.9903881, 35.3232802 36.9904682)",Ziyapaşa Bulvarı,,,,
1204017558,False,residential,False,26.352,"LINESTRING (35.3222386 36.9899994, 35.322535 36.9900101)",İnönü Caddesi,,,,
1204017558,False,residential,True,69.876,"LINESTRING (35.3222386 36.9899994, 35.321452 36.9900115)",İnönü Caddesi,,,,
210197469,False,residential,True,57.512,"LINESTRING (35.3222386 36.9899994, 35.3222016 36.9901398, 35.3221185 36.9905076)",,,,,
114010788,True,primary,False,22.240000000000002,"LINESTRING (35.3212327 36.9899467, 35.3211922 36.9898517, 35.3212155 36.9897538)",,,,,
1204017558,False,residential,False,21.862000000000002,"LINESTRING (35.3212327 36.9899467, 35.321329 36.9900079, 35.321452 36.9900115)",İnönü Caddesi,,,,
192036551,False,unclassified,False,8.424,"LINESTRING (35.3211559 36.9940429, 35.3212502 36.9940511)",,,,,
192036551,False,unclassified,True,69.561,"LINESTRING (35.3211559 36.9940429, 35.3203772 36.9939756)",,,,,
462410788,False,residential,False,54.321,"LINESTRING (35.3236762 36.9940869, 35.323761 36.9936031)",,,,,
"[192036552, 192036538]",False,unclassified,True,104.649,"LINESTRING (35.3236762 36.9940869, 35.3230619 36.9940527, 35.3230603 36.9936034)",,,,,
192036551,False,unclassified,False,69.561,"LINESTRING (35.3203772 36.9939756, 35.3211559 36.9940429)",,,,,
1134404926,False,residential,False,72.769,"LINESTRING (35.3203772 36.9939756, 35.3195617 36.9939121)",,,,,
192036545,False,unclassified,False,14.541,"LINESTRING (35.3230603 36.9936034, 35.3228989 36.9935814)",,,,,
192036545,False,unclassified,True,23.012,"LINESTRING (35.3230603 36.9936034, 35.3233194 36.9936018)",,,,,
"[192036552, 192036538]",False,unclassified,False,104.649,"LINESTRING (35.3230603 36.9936034, 35.3230619 36.9940527, 35.3236762 36.9940869)",,,,,
192036551,False,unclassified,False,71.894,"LINESTRING (35.3212502 36.9940511, 35.3220505 36.9941484)",,,,,
192036551,False,unclassified,True,8.424,"LINESTRING (35.3212502 36.9940511, 35.3211559 36.9940429)",,,,,
192036540,False,unclassified,True,155.993,"LINESTRING (35.3212502 36.9940511, 35.321383 36.9928251, 35.3214309 36.9926571)",,,,,
192036551,False,unclassified,True,71.894,"LINESTRING (35.3220505 36.9941484, 35.3212502 36.9940511)",,,,,
55423340,True,secondary,False,202.12300000000002,"LINESTRING (35.3220505 36.9941484, 35.3223138 36.9933256, 35.3224237 36.9930086, 35.3224868 36.9928051, 35.3226079 36.9924505, 35.3226346 36.9923919)",Ziyapaşa Bulvarı,,,,
192244452,False,unclassified,True,43.653,"LINESTRING (35.324092 36.985613, 35.3236019 36.9855837)",,,,,
192244451,False,unclassified,True,53.369,"LINESTRING (35.324092 36.985613, 35.3240958 36.9857651, 35.3240905 36.9860929)",,,,,
192244453,False,unclassified,False,12.613,"LINESTRING (35.3223819 36.9864357, 35.3225217 36.9864556)",,,,,
192244460,False,unclassified,False,18.675,"LINESTRING (35.3223819 36.9864357, 35.322377 36.9866036)",,,,,
192244453,False,unclassified,True,106.321,"LINESTRING (35.3223819 36.9864357, 35.3220288 36.9863771, 35.3217623 36.9863329, 35.3212112 36.9862363)",,,,,
192244463,False,unclassified,False,34.98,"LINESTRING (35.3219608 36.9858337, 35.3215681 36.9858099)",,,,,
192244463,False,unclassified,True,63.256,"LINESTRING (35.3219608 36.9858337, 35.3226638 36.9859247)",,,,,
192244458,False,unclassified,False,20.32,"LINESTRING (35.3233337 36.9870206, 35.3233529 36.9872027)",,,,,
192244458,False,unclassified,True,50.916,"LINESTRING (35.3233337 36.9870206, 35.3232858 36.9865643)",,,,,
192244450,False,unclassified,True,53.101,"LINESTRING (35.3233337 36.9870206, 35.3230337 36.9870528, 35.3227417 36.9870872)",,,,,
184423068,False,secondary,False,12.663,"LINESTRING (35.3209571 36.9873547, 35.3210038 36.9872471)",,,,,
184423068,False,secondary,True,71.992,"LINESTRING (35.3209571 36.9873547, 35.3209401 36.9873938, 35.3205953 36.9877651, 35.3204768 36.9878733)",,,,,
192244450,False,unclassified,False,33.763,"LINESTRING (35.3209571 36.9873547, 35.3212232 36.9873184, 35.3213244 36.9872836)",,,,,
192244463,False,unclassified,False,63.256,"LINESTRING (35.3226638 36.9859247, 35.3219608 36.9858337)",,,,,
192244463,False,unclassified,True,45.351,"LINESTRING (35.3226638 36.9859247, 35.3231678 36.98599)",,,,,
192244464,False,unclassified,False,60.370999999999995,"LINESTRING (35.3226638 36.9859247, 35.3225884 36.9861915, 35.3225217 36.9864556)",,,,,
192244459,False,unclassified,False,40.968,"LINESTRING (35.3242219 36.9870785, 35.3243319 36.9867207)",,,,,
192244459,False,unclassified,True,40.363,"LINESTRING (35.3242219 36.9870785, 35.3239403 36.9873634)",,,,,
210197452,False,residential,False,48.077,"LINESTRING (35.3242219 36.9870785, 35.3247259 36.9872362)",,,,,
210197452,False,residential,True,85.386,"LINESTRING (35.3242219 36.9870785, 35.3236703 36.9869283, 35.3237079 36.9866274)",,,,,
192244458,False,unclassified,False,61.618,"LINESTRING (35.3233341 36.9860115, 35.3232858 36.9865643)",,,,,
192244463,False,unclassified,False,14.963,"LINESTRING (35.3233341 36.9860115, 35.3231678 36.98599)",,,,,
192244463,False,unclassified,True,67.791,"LINESTRING (35.3233341 36.9860115, 35.3240905 36.9860929)",,,,,
184423068,False,secondary,False,39.413,"LINESTRING (35.3212112 36.9862363, 35.3212789 36.985886)",,,,,
184423068,False,secondary,True,22.367,"LINESTRING (35.3212112 36.9862363, 35.3211728 36.9864351)",,,,,
192897258,False,unclassified,True,18.808,"LINESTRING (35.3212112 36.9862363, 35.3210014 36.9862134)",,,,,
192244453,False,unclassified,False,106.321,"LINESTRING (35.3212112 36.9862363, 35.3217623 36.9863329, 35.3220288 36.9863771, 35.3223819 36.9864357)",,,,,
192244458,False,unclassified,True,6.865,"LINESTRING (35.3231088 36.9882033, 35.3231265 36.9881432)",,,,,
192244458,False,unclassified,False,50.94199999999999,"LINESTRING (35.3231088 36.9882033, 35.3230069 36.9884925, 35.3229089 36.9886294)",,,,,
732274621,False,residential,True,46.653999999999996,"LINESTRING (35.3231088 36.9882033, 35.3234014 36.9880885, 35.3235625 36.9881822)",,,,,
192244463,False,unclassified,False,67.791,"LINESTRING (35.3240905 36.9860929, 35.3233341 36.9860115)",,,,,
192244463,False,unclassified,True,39.375,"LINESTRING (35.3240905 36.9860929, 35.324533 36.9861143)",,,,,
192244451,False,unclassified,False,53.369,"LINESTRING (35.3240905 36.9860929, 35.3240958 36.9857651, 35.324092 36.985613)",,,,,
192244450,False,unclassified,True,2.785,"LINESTRING (35.321816 36.9871342, 35.3217865 36.9871427)",,,,,
192244450,False,unclassified,False,34.391,"LINESTRING (35.321816 36.9871342, 35.3220627 36.9870849, 35.3221956 36.9870849)",,,,,
210197439,False,residential,False,60.757,"LINESTRING (35.321816 36.9871342, 35.3217046 36.9868585, 35.3213845 36.9868358)",,,,,
192244458,False,unclassified,False,29.081,"LINESTRING (35.3233529 36.9872027, 35.3233268 36.9874634)",,,,,
192244458,False,unclassified,True,20.32,"LINESTRING (35.3233529 36.9872027, 35.3233337 36.9870206)",,,,,
192244462,False,unclassified,False,55.148,"LINESTRING (35.3233529 36.9872027, 35.3239403 36.9873634)",,,,,
192244459,False,unclassified,True,27.607,"LINESTRING (35.324533 36.9861143, 35.3244534 36.9863543)",,,,,
192244463,False,unclassified,False,39.375,"LINESTRING (35.324533 36.9861143, 35.3240905 36.9860929)",,,,,
192244463,False,unclassified,True,43.486,"LINESTRING (35.324533 36.9861143, 35.3250217 36.9860907)",,,,,
192244450,False,unclassified,False,7.561,"LINESTRING (35.3223631 36.9870849, 35.3224482 36.9870865)",,,,,
192244450,False,unclassified,True,14.877,"LINESTRING (35.3223631 36.9870849, 35.3221956 36.9870849)",,,,,
192244460,False,unclassified,True,53.532,"LINESTRING (35.3223631 36.9870849, 35.322377 36.9866036)",,,,,
51696608,True,primary,False,36.471,"LINESTRING (35.3250217 36.9860907, 35.3249646 36.9857659)",,,,,
192244463,False,unclassified,False,43.486,"LINESTRING (35.3250217 36.9860907, 35.324533 36.9861143)",,,,,
192244452,False,unclassified,False,39.208,"LINESTRING (35.3231617 36.9855574, 35.3236019 36.9855837)",,,,,
192244456,False,unclassified,False,48.176,"LINESTRING (35.3231617 36.9855574, 35.3231517 36.985838, 35.3231678 36.98599)",,,,,
192244459,False,unclassified,False,40.363,"LINESTRING (35.3239403 36.9873634, 35.3242219 36.9870785)",,,,,
192244462,False,unclassified,True,55.148,"LINESTRING (35.3239403 36.9873634, 35.3233529 36.9872027)",,,,,
210197399,False,residential,False,47.25,"LINESTRING (35.3239403 36.9873634, 35.3243702 36.9876137)",,,,,
192244459,False,unclassified,False,42.147,"LINESTRING (35.3243319 36.9867207, 35.3244534 36.9863543)",,,,,
192244459,False,unclassified,True,40.968,"LINESTRING (35.3243319 36.9867207, 35.3242219 36.9870785)",,,,,
192244453,False,unclassified,True,56.387,"LINESTRING (35.3243319 36.9867207, 35.3239965 36.9866705, 35.3237079 36.9866274)",,,,,
192244453,False,unclassified,True,12.613,"LINESTRING (35.3225217 36.9864556, 35.3223819 36.9864357)",,,,,
192244453,False,unclassified,False,68.935,"LINESTRING (35.3225217 36.9864556, 35.3227314 36.9864854, 35.3232858 36.9865643)",,,,,
192244464,False,unclassified,True,60.370999999999995,"LINESTRING (35.3225217 36.9864556, 35.3225884 36.9861915, 35.3226638 36.9859247)",,,,,
114010788,True,primary,False,19.721,"LINESTRING (35.3229089 36.9886294, 35.322987 36.9885805, 35.3230768 36.9885136)",,,,,
192244458,False,unclassified,True,50.94199999999999,"LINESTRING (35.3229089 36.9886294, 35.3230069 36.9884925, 35.3231088 36.9882033)",,,,,
184423068,False,secondary,True,10.419,"LINESTRING (35.3212968 36.9857934, 35.3212789 36.985886)",,,,,
192244463,False,unclassified,True,24.167,"LINESTRING (35.3212968 36.9857934, 35.3215681 36.9858099)",,,,,
192244453,False,unclassified,False,38.142,"LINESTRING (35.3232858 36.9865643, 35.3237079 36.9866274)",,,,,
192244458,False,unclassified,False,50.916,"LINESTRING (35.3232858 36.9865643, 35.3233337 36.9870206)",,,,,
192244458,False,unclassified,True,61.618,"LINESTRING (35.3232858 36.9865643, 35.3233341 36.9860115)",,,,,
192244453,False,unclassified,True,68.935,"LINESTRING (35.3232858 36.9865643, 35.3227314 36.9864854, 35.3225217 36.9864556)",,,,,
192244463,False,unclassified,False,45.351,"LINESTRING (35.3231678 36.98599, 35.3226638 36.9859247)",,,,,
192244463,False,unclassified,True,14.963,"LINESTRING (35.3231678 36.98599, 35.3233341 36.9860115)",,,,,
192244456,False,unclassified,True,48.176,"LINESTRING (35.3231678 36.98599, 35.3231517 36.985838, 35.3231617 36.9855574)",,,,,
114578542,True,secondary,False,38.73,"LINESTRING (35.3255604 36.9893456, 35.325643 36.9896876)",Çakmak Caddesi,,,,
192895498,False,unclassified,True,126.84,"LINESTRING (35.3255604 36.9893456, 35.3246279 36.9893241, 35.3244047 36.9891474, 35.3243654 36.9890063)",,,,,
732274615,False,residential,False,10.367,"LINESTRING (35.3236939 36.989315, 35.3237804 36.9893776)",,,,,
192895501,False,residential,False,43.817,"LINESTRING (35.3236939 36.989315, 35.3234719 36.9895319, 35.3233294 36.9895277)",,,,,
732274615,False,residential,True,35.797,"LINESTRING (35.3236939 36.989315, 35.3235408 36.9892062, 35.3233436 36.989191)",,,,,
192895493,False,residential,False,29.323,"LINESTRING (35.3240218 36.9891977, 35.3237804 36.9893776)",,,,,
192895506,False,residential,True,62.156,"LINESTRING (35.3249257 36.9881115, 35.3242391 36.9882196)",,,,,
732274619,False,residential,False,29.412,"LINESTRING (35.3249257 36.9881115, 35.3252483 36.9880518)",,,,,
192895504,False,unclassified,False,87.003,"LINESTRING (35.3249257 36.9881115, 35.3251199 36.988857, 35.3251233 36.9888778)",,,,,
192895500,True,trunk_link,False,42.915000000000006,"LINESTRING (35.3249969 36.9918588, 35.3252424 36.9917731, 35.3254169 36.9916724)",,,,,
692857914,True,trunk_link,False,27.955000000000002,"LINESTRING (35.3249969 36.9918588, 35.325213 36.9918598, 35.3253112 36.9918522)",,,,,
192895494,False,unclassified,False,24.205,"LINESTRING (35.3243356 36.9899389, 35.3242899 36.9901535)",,,,,
1226669907,True,secondary,False,37.461,"LINESTRING (35.3233294 36.9895277, 35.3233436 36.989191)",Ziyapaşa Bulvarı,,,,
192895501,False,residential,True,43.817,"LINESTRING (35.3233294 36.9895277, 35.3234719 36.9895319, 35.3236939 36.989315)",,,,,
187542821,False,residential,True,7.027,"LINESTRING (35.3267924 36.9893813, 35.3267807 36.9893188)",27301. Sokak,,,,
